path	source_ref	blob	sha256	size
udt_global_phi_ownership_overlap_audit_2026-08-05/STATUS_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_global_phi_ownership_overlap_audit_2026-08-05/STATUS_LEDGER.tsv	1901e47482e617be7e41973a6fd04d31cbe64b72	244e1be16778870f5474eada6cf9d4ac46d46c143b7f2d2998167e996294ca6e	1721
udt_global_phi_ownership_overlap_audit_2026-08-05/UNRELATED_UNTRACKED_METADATA.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_global_phi_ownership_overlap_audit_2026-08-05/UNRELATED_UNTRACKED_METADATA.tsv	69019a20a680c2d426552eb38bcb65d4e7c271e2	236c7cf1b8f7926330650390173f8379cff24a95600e00a2f3eb2219073675d9	11034
udt_complete_pair_phi_orchestra_audit_2026-08-05/AUDIT_REPORT.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_complete_pair_phi_orchestra_audit_2026-08-05/AUDIT_REPORT.md	b30657329afec5d81037602836915be3533e15f3	ed8f3039a2946a3bcde6400d166d730df4d9c444554a4e0846fcc51d500e46f9	5205
udt_complete_pair_phi_orchestra_audit_2026-08-05/DERIVATION_RESULT.json	53256c399a33904c72bd1148788f5cf11c6427cc:udt_complete_pair_phi_orchestra_audit_2026-08-05/DERIVATION_RESULT.json	5175407c861fe4630b2cf772ee8f3c3aa4393900	bb28e0dbfcb4a2aec9961979fb13c0ac4b64b449f7bce1d10a5a1aa94fb87223	2209
udt_complete_pair_phi_orchestra_audit_2026-08-05/EXACT_DERIVATION.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_complete_pair_phi_orchestra_audit_2026-08-05/EXACT_DERIVATION.md	12376325339939f34f2e9f7602e78a8d1b005b5e	ce96774a1dcdefb690f716a6c69aa6cdf5c155e6cff051137f8efe9b0eb1a77c	10161
udt_complete_pair_phi_orchestra_audit_2026-08-05/STATUS_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_complete_pair_phi_orchestra_audit_2026-08-05/STATUS_LEDGER.tsv	16a59ce0abf1c26b7aa8e3318bd9f988ebe67dd3	880058f0aa7d0923b47c64fad087dd980d0c3eaf50d86ef42cf853659fa40e9c	3307
udt_reciprocal_calibration_state_solder_audit_2026-08-09/AUDIT_REPORT.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_reciprocal_calibration_state_solder_audit_2026-08-09/AUDIT_REPORT.md	bf8a09fc8c35e991adf6c8abf2fd1acc60f84d7f	62f4fe3ca80987a0642cc36973f87db2764dcf6eee176296c25448bb5f5c6241	5031
udt_reciprocal_calibration_state_solder_audit_2026-08-09/DERIVATION_RESULT.json	53256c399a33904c72bd1148788f5cf11c6427cc:udt_reciprocal_calibration_state_solder_audit_2026-08-09/DERIVATION_RESULT.json	1b276b724a5d095f4f07795cc4935ed7d5bbca67	d1a3295f4213dbe4c2f5e8606c89035fb32079d145a048fc5a6aadbd59683efd	13967
udt_reciprocal_calibration_state_solder_audit_2026-08-09/DOWNSTREAM_REGRADE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_reciprocal_calibration_state_solder_audit_2026-08-09/DOWNSTREAM_REGRADE.tsv	58fcacdab1a22d9417ff55a2c5a934f47dbae767	7d0ccd316cd516aa7ffc8a10061e6bed39ba9fb64de46b92ca5e9fc2e2d8e93c	1056
udt_reciprocal_calibration_state_solder_audit_2026-08-09/EXACT_DERIVATION.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_reciprocal_calibration_state_solder_audit_2026-08-09/EXACT_DERIVATION.md	29ea7c6f3db033c6f9e863c97833a4d2efe86391	8045a1a26727812289fff57e9a958df6fd4ff8e997db6fc3576cbc2b845cb598	11351
udt_reciprocal_calibration_state_solder_audit_2026-08-09/FOUNDATION_TO_SOLDER_MAP.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_reciprocal_calibration_state_solder_audit_2026-08-09/FOUNDATION_TO_SOLDER_MAP.tsv	4ea1e3e5056f6a517ba61cd941c471650e9697a4	020c3d90853b50335d2952443303504832f4f310286dfd7f5ca80bc94f0a7c58	1029
udt_reciprocal_calibration_state_solder_audit_2026-08-09/SOLDER_CANDIDATE_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_reciprocal_calibration_state_solder_audit_2026-08-09/SOLDER_CANDIDATE_LEDGER.tsv	6f6d611c705370c451fa629fdf572686e1bb2c3e	af205d3b7154444b805db0fb9b8975b16016266724d697d6639d933bc72d3248	2907
udt_reciprocal_calibration_state_solder_audit_2026-08-09/SOURCE_MANIFEST.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_reciprocal_calibration_state_solder_audit_2026-08-09/SOURCE_MANIFEST.tsv	e8bccae231295a75090d83f01cd65c89d7a37762	117a5de325a66173b3cb8fa8128fc725497f54dbc221cb306e43494550b16545	3327
udt_reciprocal_calibration_state_solder_audit_2026-08-09/STATUS_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_reciprocal_calibration_state_solder_audit_2026-08-09/STATUS_LEDGER.tsv	2002211a5e5eb78553b879c54712c6d6a30fa244	538beede0bed92fd3e39ff08678563666c5393b04f9a9d3db56c7d0147f0f0a4	2186
udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/AUDIT_REPORT.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/AUDIT_REPORT.md	42213757bc6ea837d46d9d1d45f754bcda136627	a15c22901f5f8f9401fb53b04cff23a0b14c3c5f56ac7bb4f3b23882d247669e	4804
udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/DERIVATION_RESULT.json	53256c399a33904c72bd1148788f5cf11c6427cc:udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/DERIVATION_RESULT.json	b22fcafb5d68d304cd9bad7a3c3a1ae1d808d77f	5930a2be58b997a7c9b9daae32ed7caafb288a9f29af182b24eb828f56b32191	977
udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/DOWNSTREAM_REGRADE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/DOWNSTREAM_REGRADE.tsv	54a4cde473d40f0b88cf99f55fe72f022df31452	00115c3e14c45cea3e8420ee57077ba80907c2900bb539cff82b1bec82be9445	2390
udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/EXACT_DERIVATION.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/EXACT_DERIVATION.md	aa58f76fa4758e961e133f283894a4d6414b1495	fa0e31b16df98c3af3cf4aec878c4369642945ce35de20ab8e13b91eaf135e7a	15088
udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/SOURCE_MANIFEST.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/SOURCE_MANIFEST.tsv	8fd88508a4238b2b4a29e361eec22e9aabb5a147	e9b12ee0e50f93ea4fa32c6b5e87fe5291ca452b82f3c9247b8332cae5acbae3	2963
udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/STATUS_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/STATUS_LEDGER.tsv	2e18945b862bf6f893246d11e4745451df5e624e	eef6633d11a7cce49c527d3560676794fae6ca52036dd9c4ee4b1b92410c1650	2755
udt_calibrated_pair_map_owner_atlas_2026-08-09/AUDIT_REPORT.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_calibrated_pair_map_owner_atlas_2026-08-09/AUDIT_REPORT.md	2b87410de68410a8041095b6514050f6c9ccc869	aca7063029271813941e0f04e8b60124ee6e5e8abe01412bcf8d98c3743b4e5a	2640
udt_calibrated_pair_map_owner_atlas_2026-08-09/CANDIDATE_ARENA.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_calibrated_pair_map_owner_atlas_2026-08-09/CANDIDATE_ARENA.tsv	de93bc9544f5e132dc77105e88f933cbbd5f94c9	820ade143dff5b0e7a07fe785349ca33d1e56c2f98dfc153971a802b55db147c	1534
udt_calibrated_pair_map_owner_atlas_2026-08-09/DERIVATION_RESULT.json	53256c399a33904c72bd1148788f5cf11c6427cc:udt_calibrated_pair_map_owner_atlas_2026-08-09/DERIVATION_RESULT.json	c50ae72c835f7571c1cae94322966a37b4723f2b	dd9351f4d723f55f8cf76e5e976178690ad57ca81ec6ae97f32efcb34395b041	10853
udt_calibrated_pair_map_owner_atlas_2026-08-09/DOWNSTREAM_REGRADE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_calibrated_pair_map_owner_atlas_2026-08-09/DOWNSTREAM_REGRADE.tsv	a893cadf3df621b043b031a34e7805654f8b4237	49bf49049b5b8de37b35e1635f149d42ecc6fa4f1074cd57e80f7e1cabca48aa	1882
udt_calibrated_pair_map_owner_atlas_2026-08-09/EXACT_DERIVATION.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_calibrated_pair_map_owner_atlas_2026-08-09/EXACT_DERIVATION.md	b39ec05c7db7cc99dc492d469bc8aba9212eb77d	b965112f2e8250a4a11721102f7edae5b1636be2d836241e1c3e1f482f3e9422	10851
udt_calibrated_pair_map_owner_atlas_2026-08-09/PAIR_MAP_ATLAS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_calibrated_pair_map_owner_atlas_2026-08-09/PAIR_MAP_ATLAS.tsv	a8e96b8810f12cd405f4bdc2fdc66016df7ba9b6	0832319f4f9462bd0f6ef9278e5ba42b90bd168e7a3c68e7b175d62ca8f6cdaa	15569
udt_calibrated_pair_map_owner_atlas_2026-08-09/SOURCE_MANIFEST.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_calibrated_pair_map_owner_atlas_2026-08-09/SOURCE_MANIFEST.tsv	6c0775f64eec89a096d5337f9950539d7974e82c	6aa93b286d45c86eb1a5bb944a9048f72f742943449a3880cae54f949eb8e9f7	4289
udt_calibrated_pair_map_owner_atlas_2026-08-09/STATUS_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_calibrated_pair_map_owner_atlas_2026-08-09/STATUS_LEDGER.tsv	c4deec22fe2795b96191f1e8b5c70a51f268313f	7d09867911a03ad7214c200e0588a988204db9c968b48f0586de49451b17bd4c	2666
udt_founding_pair_relation_functor_ownership_audit_2026-08-09/AUDIT_REPORT.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_founding_pair_relation_functor_ownership_audit_2026-08-09/AUDIT_REPORT.md	cf93a7bebe1a16f0bb51ad67f105e0acb62fa906	a1c6871ee6731f5b7ec51f55ec57b1cac73fca07782dd5507ca0a61ab62ae42f	2654
udt_founding_pair_relation_functor_ownership_audit_2026-08-09/DERIVATION_RESULT.json	53256c399a33904c72bd1148788f5cf11c6427cc:udt_founding_pair_relation_functor_ownership_audit_2026-08-09/DERIVATION_RESULT.json	de0b5cc20cf2110ec4d7ffe1a8c93c5e0b5e71dd	86d7f29419b97c89fa33cb11ef28c852678312061ed68ce5fd2ce2cd004dae16	6827
udt_founding_pair_relation_functor_ownership_audit_2026-08-09/DOWNSTREAM_REGRADE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_founding_pair_relation_functor_ownership_audit_2026-08-09/DOWNSTREAM_REGRADE.tsv	3677fdc67872b3845b825ac3c56e0667e41f8580	e8728ad256a1f550b0db2b9eeda99a0248b384e785252d92f19a01ffebfea54a	1652
udt_founding_pair_relation_functor_ownership_audit_2026-08-09/EXACT_DERIVATION.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_founding_pair_relation_functor_ownership_audit_2026-08-09/EXACT_DERIVATION.md	a30b055233880ba48b6aa679d351079b87786d1a	b41d49db51888523b99c14a83c632fd5c45ea7592eb0e4fbc4ab1016be69e93f	12407
udt_founding_pair_relation_functor_ownership_audit_2026-08-09/SEMANTIC_INTERPRETATION_ARENA.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_founding_pair_relation_functor_ownership_audit_2026-08-09/SEMANTIC_INTERPRETATION_ARENA.tsv	d562ccd6029630f57f951ea39dbfa35b93d4ab0e	26434dafab252cba6d7d5b1ed8f05cd6a7508a5f0df8061670033ca58dda52c3	2040
udt_founding_pair_relation_functor_ownership_audit_2026-08-09/SEMANTIC_OWNERSHIP_ATLAS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_founding_pair_relation_functor_ownership_audit_2026-08-09/SEMANTIC_OWNERSHIP_ATLAS.tsv	61f9dcde44f15ecd177b247a8af571f49d4547ec	ec3bcf1b8590e14117a2ef1a0a5c2a41cacbcb861499d915609f6fa91727edc5	17385
udt_founding_pair_relation_functor_ownership_audit_2026-08-09/SOURCE_MANIFEST.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_founding_pair_relation_functor_ownership_audit_2026-08-09/SOURCE_MANIFEST.tsv	8d7cb8be6735056c550e1ab646b585fac9955107	173a4b83e0542bc401ae939fec93cb302b04a7cd64e5efbbcb0e3f8585b0407c	3121
udt_founding_pair_relation_functor_ownership_audit_2026-08-09/STATUS_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_founding_pair_relation_functor_ownership_audit_2026-08-09/STATUS_LEDGER.tsv	a1b56de5454b1c8567ebd50e65178b51b152068c	be4224fdd5d48f40ccb412a557f5514cd21c35b444c789fad6a0da99d55633db	1690
udt_three_observer_overlap_calibration_carry_audit_2026-08-10/AUDIT_AXIS_ARENA.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_three_observer_overlap_calibration_carry_audit_2026-08-10/AUDIT_AXIS_ARENA.tsv	d585520c443872288feb81f3c80700dbeb7994d6	a2b79f9aa58c673065dc3f633d252756944b86a77282ad89db732187db193854	1282
udt_three_observer_overlap_calibration_carry_audit_2026-08-10/AUDIT_REPORT.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_three_observer_overlap_calibration_carry_audit_2026-08-10/AUDIT_REPORT.md	225f3fd89902f65d0b7de97771371eb03166a19a	449edc1285661b12cad5fd83986bc96d631159d9ad9c77d97b3a21c3425f530d	2424
udt_three_observer_overlap_calibration_carry_audit_2026-08-10/CATCH_PROOFS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_three_observer_overlap_calibration_carry_audit_2026-08-10/CATCH_PROOFS.tsv	213f915b43d432d65ccd39dd32edee3599507f5f	d6f12b5c97ad3af880820bd37208db787b095742bd6af255557b06cca96b9cf0	953
udt_three_observer_overlap_calibration_carry_audit_2026-08-10/DERIVATION_RESULT.json	53256c399a33904c72bd1148788f5cf11c6427cc:udt_three_observer_overlap_calibration_carry_audit_2026-08-10/DERIVATION_RESULT.json	2a6ce8b802c61acb07440540afdf2ac636e1d626	af57eb33a9f69cbe10038d83a9660c0b6a87a44a4a0a6c9ddc85448ae5c4351f	6824
udt_three_observer_overlap_calibration_carry_audit_2026-08-10/DOWNSTREAM_REGRADE.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_three_observer_overlap_calibration_carry_audit_2026-08-10/DOWNSTREAM_REGRADE.tsv	76c956ef4586867f47501c14e44de5fb19e69c4a	d35c8c61447c8629d86a0e2527cd571c89c77e5fa34c23e96306f3459ae6f752	1666
udt_three_observer_overlap_calibration_carry_audit_2026-08-10/EXACT_DERIVATION.md	53256c399a33904c72bd1148788f5cf11c6427cc:udt_three_observer_overlap_calibration_carry_audit_2026-08-10/EXACT_DERIVATION.md	3867fe6bbe43bf3df5f1d5887a2719da6af889d1	c691c14076f179c8765f9261521a4f9e2c21ab1e1c3817dfb199085098d13d1c	10789
udt_three_observer_overlap_calibration_carry_audit_2026-08-10/OVERLAP_CASE_ARENA.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_three_observer_overlap_calibration_carry_audit_2026-08-10/OVERLAP_CASE_ARENA.tsv	8b5bf0ab6d990c265f614407562d4ca60f0edc8e	36610b3d345eae6b7714fcce30b7c44448e02e58767768a3de78c00a74023d27	1574
udt_three_observer_overlap_calibration_carry_audit_2026-08-10/OVERLAP_OWNERSHIP_ATLAS.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_three_observer_overlap_calibration_carry_audit_2026-08-10/OVERLAP_OWNERSHIP_ATLAS.tsv	0d5891e8ed9ed052642fdaef0f2b851befdee127	ca43a2df7a953f71d9139296fda9344d2176796d1213885219111a5856025f08	23793
udt_three_observer_overlap_calibration_carry_audit_2026-08-10/SOURCE_MANIFEST.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_three_observer_overlap_calibration_carry_audit_2026-08-10/SOURCE_MANIFEST.tsv	8cc36b2ae63a92b1cabfe908b748e16beb374bcd	9e8d106c1452dee4ec6cfdd4ef0fa91ef8269d410c0e2db66ddaccf0b93de677	3591
udt_three_observer_overlap_calibration_carry_audit_2026-08-10/STATUS_LEDGER.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:udt_three_observer_overlap_calibration_carry_audit_2026-08-10/STATUS_LEDGER.tsv	48ed07d338a4de09606d3f2753fff6702f6970b5	23fd3cb12f28a48363a44dbeef0dea6646bef244726cab1b52450e267eac4eb6	2984
CURRENT_SCIENTIFIC_PREMISES.tsv	53256c399a33904c72bd1148788f5cf11c6427cc:CURRENT_SCIENTIFIC_PREMISES.tsv	41c5a1a84247ea6bc3ff742cff10e8355efb7ff1	fbb5928ef5b93643849de1a09501483bfdaad453a4b945f51da3d987b59b1a52	24411
CURRENT_RESEARCH_PROGRAM.md	53256c399a33904c72bd1148788f5cf11c6427cc:CURRENT_RESEARCH_PROGRAM.md	242642162bc99740c0eca724f0ff0b8b8ff68304	6ca3e714379018e53ed8625725d9a168be05cae25ca3e288ce49ed2754e56a6b	18320
