target	source	line	column	source_immutability	source_formally_frozen	forensic_scope	operational_scope	reference_role	line_excerpt
D1_FIX_DESIGN.md	archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md	30	90	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`x_solution_space_explore.py`, `archive/pre_2026-07-01/PROVENANCE_AUDIT_2026-06-30.md`, `D1_FIX_DESIGN.md`. Op: solves UNBUFFERED, single process.
D1_FIX_DESIGN.md	archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md	74	11	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	Records: `D1_FIX_DESIGN.md` (P1-(1) + CONDITIONING INVESTIGATION). Matter-model fork RESOLVED (rigid unit / amplitude=gated import).
D1_FIX_DESIGN.md	archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md	174	73	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	9. **D1 FIX DESIGNED + BCs DERIVED + VERIFIED** (`5fe1a44`, `898fbd4`; `D1_FIX_DESIGN.md`; verifiers
D1_FIX_DESIGN.md	archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md	177	249	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"### D1 IMPLEMENTATION SPEC — ✅ DONE (implemented `bdcc705`; determinacy blind-verified). This is the RECORD of what was built, NOT a pending action. (The pending action is the conditioning/re-solve phase in the one-line state above.) Spec also in `D1_FIX_DESIGN.md` ""DERIVED BC TABLE""."
D1_FIX_DESIGN.md	archive/pre_native_coupled/PROVENANCE_AUDIT_2026-06-30.md	33	37	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	EVEN→Neumann (time-index count); `D1_FIX_DESIGN.md:88` says φ odd→Dirichlet=0 (spatial mirror). The DERIVED
D1_FIX_DESIGN.md	galerkin_basis.py	7	6	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"WHY (D1_FIX_DESIGN.md ""CONDITIONING INVESTIGATION"" + LIVE.md frontier):"
D1_FIX_DESIGN.md	galerkin_basis.py	41	40	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	DERIVED BC TABLE (warp variables; from D1_FIX_DESIGN.md + the `determined=True` branch
D1_FIX_DESIGN.md	p1_residual_general_einstein.py	198	73	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	# ===== D1 DETERMINED POSING (2026-06-29; derived+verified BCs, D1_FIX_DESIGN.md DERIVED BC TABLE) =====
D1_FIX_DESIGN.md	seal_matching_junction_results.md	56	4	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	`D1_FIX_DESIGN.md` odd/Dirichlet reading — a *different physical setup*, not a contradiction of Class A.)
F0_SYSTEMATIC_AUDIT_results.md	F4_seal_boundary_MAP.md	298	58	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`h1_types_results.md` (doubling + one-number rigidity), `F0_SYSTEMATIC_AUDIT_results.md:132-143`
F0_SYSTEMATIC_AUDIT_results.md	F5_critical_universe_closure_results.md	22	61	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md (scoreboard + F5 entry), F0_SYSTEMATIC_AUDIT_results.md
F0_SYSTEMATIC_AUDIT_results.md	F6_postulate_A_ledger_results.md	13	46	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	carrier lead), `POST_POSTULATE_PROGRAM.md`, `F0_SYSTEMATIC_AUDIT_results.md` (the F6 draft it already
F0_SYSTEMATIC_AUDIT_results.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	77	31	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	## F0 DONE (2026-06-21) — see F0_SYSTEMATIC_AUDIT_results.md
F0_SYSTEMATIC_AUDIT_results.md	HANDOFF_ARCHIVE.md	582	34	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	1. **F0 systematic audit DONE** (F0_SYSTEMATIC_AUDIT_results.md): F1/F2/F3/F6/F7 are the right gaps; F1+F3 are
F0_SYSTEMATIC_AUDIT_results.md	archive/M10_M11_object_identity_closure_results.md	14	2	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"`F0_SYSTEMATIC_AUDIT_results.md` (the row that flagged ""unexecuted""), `F2_matter_action_forcedness_results.md`"
F0_SYSTEMATIC_AUDIT_results.md	archive/M12_winding_bc_closure_results.md	20	2	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`F0_SYSTEMATIC_AUDIT_results.md` (M12),
F0_SYSTEMATIC_AUDIT_results.md	archive/pre_2026-07-01/F1F3_closure_results.md	27	35	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	block, agent a4aa12aa522f06b6c), `F0_SYSTEMATIC_AUDIT_results.md` (the N1-N8 gravity-side
F2_closure_results.md	archive/COMPLETION_PROGRAM.md	18	45	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	- [x] **F2 — matter action L2+L4.** CLOSED (F2_closure_results.md, verified CLEAN). RESOLVED = minimal-but-not-unique. FINISH: document the {X^2,L6} admissible
F2_closure_results.md	d1_angular_constants_native_rederivation.md	174	56	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"object, NOT a bulk potential"" (CANON:173; reaffirmed F2_closure_results.md §3.2). The seal has"
F2_matter_action_forcedness_results.md	F2_closure_results.md	14	32	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	**Sources read (READ-ONLY):** `F2_matter_action_forcedness_results.md` (+ its appended VERIFICATION,
F2_matter_action_forcedness_results.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	151	70	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	(a4aa12aa522f06b6c). See matter_regrade_derived_operator_results.md, F2_matter_action_forcedness_results.md.
F2_matter_action_forcedness_results.md	HANDOFF_ARCHIVE.md	602	84	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	5. **MATTER on the derived operator** (matter_regrade_derived_operator_results.md, F2_matter_action_forcedness_results.md):
F2_matter_action_forcedness_results.md	STEP2_timelive_matter_MAP.md	25	2	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`F2_matter_action_forcedness_results.md` ({L2,L4} minimal-NOT-unique),
F2_matter_action_forcedness_results.md	archive/M10_M11_object_identity_closure_results.md	14	72	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"`F0_SYSTEMATIC_AUDIT_results.md` (the row that flagged ""unexecuted""), `F2_matter_action_forcedness_results.md`"
F2_matter_action_forcedness_results.md	archive/M10_M11_object_identity_closure_results.md	161	6	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	F2 (`F2_matter_action_forcedness_results.md`, RESOLVED = minimal-but-not-unique) **RIDES the S²
F2_matter_action_forcedness_results.md	archive/native_action_chat_2026-07-14_15/UDT_DILATION_SUBSTRATE_ACTION_VERIFY_DISPATCH.md	115	5	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	7. `F2_matter_action_forcedness_results.md`
F2_matter_action_forcedness_results.md	archive/native_action_chat_2026-07-14_15/UDT_FINITE_CELL_BOUNDARY_VERIFY_DISPATCH.md	42	5	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	10. F2_matter_action_forcedness_results.md;
F2_matter_action_forcedness_results.md	archive/native_action_chat_2026-07-14_15/UDT_GLOBAL_BOOTSTRAP_VERIFY_DISPATCH.md	115	5	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	7. `F2_matter_action_forcedness_results.md`
F2_matter_action_forcedness_results.md	d1_angular_constants_native_rederivation.md	17	64	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`matter_regrade_derived_operator_results.md`), F2 forcedness (`F2_matter_action_forcedness_results.md`),
F2_matter_action_forcedness_results.md	d1_angular_constants_native_rederivation.md	114	18	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	(C-2026-06-14-1; F2_matter_action_forcedness_results.md:133), with L4 = −(κ/4)|ω_H1|²_g. Ask the
F2_matter_action_forcedness_results.md	matter_amplitude_native_MAP_2026-06-29.md	21	46	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"F2 tags it ""upstream posit, not re-opened"" (`F2_matter_action_forcedness_results.md:232`). So: a CHOSE, not a"
F2_matter_action_forcedness_results.md	matter_carrier_provenance_audit_results.md	13	94	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	| **Re-run** | Read C-2026-06-14-1 (CANON.md:116-165) + C-2026-06-18-1 (CANON.md:186-230) + `F2_matter_action_forcedness_results.md` §6 (F2-1, C-F2-b). |
F2_matter_action_forcedness_results.md	microphysics_reentry_omega_reframe_MAP.md	116	9	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	3. **`F2_matter_action_forcedness_results.md` (2026-06-21) — LIGHT.** Carrier + φ-blindness are
F2_matter_action_forcedness_results.md	native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	8932	101	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	13\t| **Re-run** | Read C-2026-06-14-1 (CANON.md:116-165) + C-2026-06-18-1 (CANON.md:186-230) + `F2_matter_action_forcedness_results.md` §6 (F2-1, C-F2-b). |
F2_matter_action_forcedness_results.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	4939	94	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| **Re-run** | Read C-2026-06-14-1 (CANON.md:116-165) + C-2026-06-18-1 (CANON.md:186-230) + `F2_matter_action_forcedness_results.md` §6 (F2-1, C-F2-b). |
F2_matter_action_forcedness_results.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	5377	94	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| **Re-run** | Read C-2026-06-14-1 (CANON.md:116-165) + C-2026-06-18-1 (CANON.md:186-230) + `F2_matter_action_forcedness_results.md` §6 (F2-1, C-F2-b). |
F2_matter_action_forcedness_results.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	16040	5	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	7. `F2_matter_action_forcedness_results.md`
F2_matter_action_forcedness_results.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	16717	5	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	7. `F2_matter_action_forcedness_results.md`
F2_matter_action_forcedness_results.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	18937	5	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	10. F2_matter_action_forcedness_results.md;
F2_matter_action_forcedness_results.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	21447	5	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	7. `F2_matter_action_forcedness_results.md`
F2_matter_action_forcedness_results.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	37274	94	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| **Re-run** | Read C-2026-06-14-1 (CANON.md:116-165) + C-2026-06-18-1 (CANON.md:186-230) + `F2_matter_action_forcedness_results.md` §6 (F2-1, C-F2-b). |
F2_matter_action_forcedness_results.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	3293	94	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| **Re-run** | Read C-2026-06-14-1 (CANON.md:116-165) + C-2026-06-18-1 (CANON.md:186-230) + `F2_matter_action_forcedness_results.md` §6 (F2-1, C-F2-b). |
F2_matter_action_forcedness_results.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	9690	5	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	7. `F2_matter_action_forcedness_results.md`
F2_matter_action_forcedness_results.md	winding_amplitude_gauge_derivation_results.md	39	10	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	"- F2-1 (`F2_matter_action_forcedness_results.md:232`) labels ""field = unit 3-vector"" as an **upstream POSIT,"
F4_seal_boundary_MAP.md	i_flow_hbar_clock_MAP.md	268	13	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	record, `F4_seal_boundary_MAP.md` (d)) under which a first-order term is EVEN and survives? If a
F4_seal_boundary_MAP.md	node05_seal_parity_regrade_results.md	35	4	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	(F4_seal_boundary_MAP.md:58,79,262-267; competing P×T at seal_junction_condition_results.md:46-47);
F4_seal_boundary_MAP.md	seal_junction_condition_results.md	5	12	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	**Frame:** F4_seal_boundary_MAP.md §4A — the missing junction condition for the
F5_critical_universe_closure_results.md	archive/COMPLETION_PROGRAM.md	28	49	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	- [x] **F5 — critical-universe frame.** CLOSED (F5_critical_universe_closure_results.md, verified CLEAN) = ADMITTED WORKING FRAME with a derived self-consistency mechanism (c²=2GM/R); pinning dimensional-only; does NOT bear on must-quantize. PARTIAL (bootstrap = critical universe w/ a why, c^2=2GM/R). FINISH:
F5_critical_universe_closure_results.md	macro_universe_native_MAP.md	14	23	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"""a PLAN, never run"" (`F5_critical_universe_closure_results.md`). So this is unclaimed foundational ground."
F5_critical_universe_closure_results.md	macro_universe_native_MAP.md	74	2	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`F5_critical_universe_closure_results.md` (macro source assumed, M-scan never run, c²=2GM/R circular — SUPERSEDED/CC);
F6_postulate_A_ledger_results.md	archive/COMPLETION_PROGRAM.md	31	55	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	- [x] **F6 — postulate-A boundary.** BOUNDARY CLOSED (F6_postulate_A_ledger_results.md, verified FAITHFUL): clean POSTULATED {hbar, spin-1/2, statistics} / FREE-with-imported-framework {the discreteness math} / NATIVE {i=area-form, omega_H1=symplectic-form identification, cell-independence, N=3/q=1/3} ledger. REMAINING for Charles: SIGN OFF the framework question (quantize-now vs geometric-emergence) + the k=2j-vs-N=3 open. (We have not quantized — that's Step B/C, gated.) OPEN (admitted). FINIS
F7_scale_bridge_native_results.md	H4_N5_whole_cell_criticality_MAP.md	77	38	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"critical amount,"" `c²=2GM/R` exact, `F7_scale_bridge_native_results.md:100`) to the whole cell in the frame N3"
F7_scale_bridge_native_results.md	H4_N5_whole_cell_criticality_MAP.md	141	80	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	absolute bridge insufficient; (iii) seal + cosmic-criticality do NOT pin ξ (`F7_scale_bridge_native_results.md`
F7_scale_bridge_native_results.md	H4_N5a_whole_cell_criticality_rederivation_results.md	42	5	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	"(`F7_scale_bridge_native_results.md:100`). This is F5's ""matter at one critical amount."""
F7_scale_bridge_native_results.md	H4_N5a_whole_cell_criticality_rederivation_results.md	112	36	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	left UNPINNED by the law alone** (`F7_scale_bridge_native_results.md:107-122`, S8 pinning gap; the only thing
F7_scale_bridge_native_results.md	H4_backreaction_mass_MAP.md	140	8	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	ξ (`F7_scale_bridge_native_results.md` §B.2). Honest state: ξ is currently UN-anchored; a native anchor is a
F7_scale_bridge_native_results.md	archive/COMPLETION_PROGRAM.md	36	75	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	- [x] **F7 — scale bridge / ~10^40 autonomy gap.** CLOSED-TO-CLEAN-STATE (F7_scale_bridge_native_results.md, verified CLEAN): imported-Hubble REMOVED (M/R=c²/2G native; absolute size = unpinned dilatation modulus, H0 order-correct as OUTPUT, number pinning-deferred to the coupled solve); cosmic->particle half = the IRREDUCIBLE known-open gap, stated cleanly (M doesn't bridge; depth ~115x short; particle size must come from the cell's own cavity/angular structure). OPEN (known-hard). FINISH to a
F8_metric_choices_results.md	archive/COMPLETION_PROGRAM.md	40	54	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	- [x] **F8 — embedded metric-form choices.** CLOSED (F8_metric_choices_results.md, verified CLEAN; one named residual = non-spherical on the derived operator, value/solve-open). PARTIAL. FINISH: characterize each embedded choice (static /
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	CLAUDE.md	320	11	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	and the FOUNDATIONAL_ASSUMPTIONS_LEDGER.md F0-F8 scoreboard — all superseded by the static-solver
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	F2_closure_results.md	16	41	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	`MATTER_SECTOR_MAP_new_foundation.md`, `FOUNDATIONAL_ASSUMPTIONS_LEDGER.md` (scoreboard + F2 entry),
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	F5_critical_universe_closure_results.md	22	1	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md (scoreboard + F5 entry), F0_SYSTEMATIC_AUDIT_results.md
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	F6_postulate_A_ledger_results.md	5	31	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	**Task:** the F6 line-item of FOUNDATIONAL_ASSUMPTIONS_LEDGER.md — finish the POSTULATE-A boundary to a
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	F6_postulate_A_ledger_results.md	14	11	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	banked), `FOUNDATIONAL_ASSUMPTIONS_LEDGER.md` (scoreboard + F6 entry). Memories: [[postulate-A-accepted]]
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	F7_scale_bridge_native_results.md	16	2	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	`FOUNDATIONAL_ASSUMPTIONS_LEDGER.md` (F5, F7, §SCALE-SYMMETRY).
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	F8_metric_choices_results.md	19	4	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	- `FOUNDATIONAL_ASSUMPTIONS_LEDGER.md` (scoreboard + F8 entry)
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	HANDOFF_ARCHIVE.md	460	12	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	LEDGER = **FOUNDATIONAL_ASSUMPTIONS_LEDGER.md** (F0-F8, each a TASK to be discussed): F0 systematic audit (cheap,
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	HANDOFF_ARCHIVE.md	535	1	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md SCOREBOARD (top).
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	HANDOFF_ARCHIVE.md	581	16	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	committed; see FOUNDATIONAL_ASSUMPTIONS_LEDGER.md TOP blocks + the named docs):
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	MATTER_SECTOR_MAP_new_foundation.md	11	2	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`FOUNDATIONAL_ASSUMPTIONS_LEDGER.md` (F2), `SOLVER_COMPLETENESS_MAP.md`, `CANON.md`.
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	STATE.md	76	43	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	Tracker = COMPLETION_PROGRAM.md; status = FOUNDATIONAL_ASSUMPTIONS_LEDGER.md SCOREBOARD. Discipline =
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	STATE.md	119	1	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md SCOREBOARD (top) for full status.
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	STATE.md	126	45	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	make the classical metric do MORE. Ledger = FOUNDATIONAL_ASSUMPTIONS_LEDGER.md (F0-F8). [RESULT: a different
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	archive/COMPLETION_PROGRAM.md	10	1	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md. This doc = the actionable checklist.
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md	87	37	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	**Assumptions audits / programs:** `FOUNDATIONAL_ASSUMPTIONS_LEDGER.md` (the F0-F8 scoreboard, status-of-record —
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	archive/LIVE_universe_cell_ladder_arc_2026-07-02.md	176	88	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	**START FROM (gather the universe-cell definition — it's scattered):** (a) **F5** = `FOUNDATIONAL_ASSUMPTIONS_LEDGER.md` (the
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	archive/M10_M11_object_identity_closure_results.md	11	28	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	Closes the M10/M11 rows of FOUNDATIONAL_ASSUMPTIONS_LEDGER.md to a CLEAN state per Charles's
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	archive/M12_winding_bc_closure_results.md	19	31	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`NEGATIVES_REGISTRY.md` #61, `FOUNDATIONAL_ASSUMPTIONS_LEDGER.md` (M12 row),
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	archive/pre_2026-07-01/F1F3_closure_results.md	30	22	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	downstream impact), `FOUNDATIONAL_ASSUMPTIONS_LEDGER.md` (the scoreboard + F1/F3 entries).
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	matter_regrade_derived_operator_results.md	22	38	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	(the OLD global-monopole exterior). `FOUNDATIONAL_ASSUMPTIONS_LEDGER.md` (F1, F3 — the entangled pair F0 flagged).
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	scale_symmetry_bootstrap_analysis_results.md	23	2	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`FOUNDATIONAL_ASSUMPTIONS_LEDGER.md` (F5, F7).
GR_NUMERICS_RESEARCH_2026-06-29.md	archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md	165	42	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	7. **GR-NUMERICS RESEARCH** (`a0f381a`, `GR_NUMERICS_RESEARCH_2026-06-29.md`, deep-research, 25 claims verified):
GR_NUMERICS_RESEARCH_2026-06-29.md	archive/pre_native_coupled/D1_FIX_DESIGN.md	13	10	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	Recipe: `GR_NUMERICS_RESEARCH_2026-06-29.md`; matter model = verified RIGID unit field
GR_NUMERICS_RESEARCH_2026-06-29.md	native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	9806	132	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	90\t- `cognitive_corral_triggers_results.md` + `COGNITIVE_CORRAL_TRIGGERS_SETUP.md` (06-27), `TRACTABILITY_ROUTES.md` (06-27), `GR_NUMERICS_RESEARCH_2026-06-29.md` (06-29) — infra / Category-A technique → **CLEAN**.
GR_NUMERICS_RESEARCH_2026-06-29.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	4499	125	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	- `cognitive_corral_triggers_results.md` + `COGNITIVE_CORRAL_TRIGGERS_SETUP.md` (06-27), `TRACTABILITY_ROUTES.md` (06-27), `GR_NUMERICS_RESEARCH_2026-06-29.md` (06-29) — infra / Category-A technique → **CLEAN**.
GR_NUMERICS_RESEARCH_2026-06-29.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	3473	125	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	- `cognitive_corral_triggers_results.md` + `COGNITIVE_CORRAL_TRIGGERS_SETUP.md` (06-27), `TRACTABILITY_ROUTES.md` (06-27), `GR_NUMERICS_RESEARCH_2026-06-29.md` (06-29) — infra / Category-A technique → **CLEAN**.
