profile_id	shape_id	stratum_code	behavior_class	lapse_a	amplitude	G76_sample_class	direct_class	crossed_vertices	missing_vertices	crossing_mask_mismatch	direct_G76_max_chord	maximum_null_backward_error	nonfinite_count	active_remaining	valid_faces	degree	G76_degree_difference	min_signed_area_ratio	max_signed_area_ratio	negative_faces	near_area_1e2	near_area_1e3	near_area_1e4	projected_face_maps	negative_projected_face_maps	min_projected_area_ratio	max_projected_area_ratio
G75_A0_S17_E20	S17	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.439835182485576e-06	3.0304578291229234e-13	0	0	5120	1.0	0.0	0.5600759128171724	1.6219533414056542	0	0	0	0	5120	0	0.5603527333605329	1.6208108921036177
G75_AP_S17_E20	S17	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.0921930542942973e-06	2.5595411207168794e-13	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5515160584561383	1.6017390306300439	0	0	0	0	5120	0	0.5517939945380409	1.600647452036538
G75_AM_S17_E50	S17	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.541662528677524e-06	3.4102720647410933e-12	0	0	5120	1.0	2.220446049250313e-16	0.5568145515019709	1.8932726831523676	0	0	0	0	5120	0	0.5570904497443326	1.8913949272681658
G75_A0_S17_E50	S17	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.652194873260485e-06	1.0557665852672926e-12	0	0	5120	1.0	0.0	0.5473462638353467	1.87396460242295	0	0	0	0	5120	0	0.5476260611545836	1.8721514512868984
G75_AP_S17_E50	S17	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.094761126869288e-06	4.474198789239381e-13	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5390760848783122	1.8589571437222119	0	0	0	0	5120	0	0.5393539594977607	1.8571097473191562
G75_AM_S17_E100	S17	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.61047756756008e-06	4.3337555766242986e-12	0	0	5120	1.0	0.0	0.517167127973907	2.691870590968214	0	0	0	0	5120	0	0.5174424101974995	2.6857656719518403
G75_A0_S17_E100	S17	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.7737740198431865e-06	3.767874900972856e-12	0	0	5120	1.0000000000000002	0.0	0.5072409925502559	2.6545743091409486	0	0	0	0	5120	0	0.5075202424113265	2.648659461951055
G75_AP_S17_E100	S17	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.2420053029044925e-06	3.430200568033115e-12	0	0	5120	0.9999999999999999	1.1102230246251565e-16	0.49974167649634404	2.628056884737916	0	0	0	0	5120	0	0.5000071371091631	2.6219930009919823
G75_AM_S18_E05	S18	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	7.042390080139063e-07	3.4686142846851453e-13	0	0	5120	1.0	0.0	0.5714828483197049	1.5880592788762167	0	0	0	0	5120	0	0.5717582695287041	1.5870099967391145
G75_A0_S18_E05	S18	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.6358556035723003e-07	3.497896416959634e-14	0	0	5120	1.0	0.0	0.5625565011652892	1.5633046055350617	0	0	0	0	5120	0	0.5628332715693356	1.562315141467683
G75_AP_S18_E05	S18	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.6838763350515e-07	5.240252676230739e-14	0	0	5120	1.0	0.0	0.5539142638516191	1.539313430966011	0	0	0	0	5120	0	0.5541921694610833	1.538380626054516
G75_AM_S18_E20	S18	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.658691179079603e-06	7.613909502879324e-13	0	0	5120	1.0	2.220446049250313e-16	0.5714698799323514	1.5989858086772515	0	0	0	0	5120	0	0.5717451787772616	1.597909893225028
G75_A0_S18_E20	S18	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.827399112657284e-06	3.199662756969701e-13	0	0	5120	1.0	0.0	0.5622780379981063	1.575177612772659	0	0	0	0	5120	0	0.5625547435064081	1.5741576074276917
G75_AP_S18_E20	S18	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.3842592331183918e-06	3.387568003887509e-13	0	0	5120	1.0	0.0	0.553522154246703	1.5524210357820531	0	0	0	0	5120	0	0.5538000178646493	1.5514583392192325
G75_AM_S18_E50	S18	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.246368874442292e-06	6.790901174724695e-12	0	0	5120	1.0	0.0	0.5709277709100853	1.6576632589661036	0	0	0	0	5120	0	0.5712144967254958	1.6564272567441871
G75_A0_S18_E50	S18	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.2485475466038174e-06	2.2747914663057145e-12	0	0	5120	1.0	0.0	0.5606068174974876	1.6369654829348343	0	0	0	0	5120	0	0.5608831195040899	1.635794166060657
G75_AP_S18_E50	S18	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.6192167604565542e-06	1.102340441150318e-12	0	0	5120	1.0	0.0	0.551239643000352	1.6180247721865186	0	0	0	0	5120	0	0.5515172287413256	1.6169015105960345
G75_AM_S18_E100	S18	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.320902491193978e-06	6.493694471032541e-12	0	0	5120	1.0	0.0	0.5651816002779496	1.8436182165117307	0	0	0	0	5120	0	0.5654476721173823	1.8418709409299618
G75_A0_S18_E100	S18	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.222095683274048e-06	3.419264871240557e-12	0	0	5120	1.0	0.0	0.5529376703041905	1.8238541700423885	0	0	0	0	5120	0	0.5532134159565041	1.822174890919203
G75_AP_S18_E100	S18	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.724120558356811e-06	2.3041013541558186e-12	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5426083043168112	1.8070401333579629	0	0	0	0	5120	0	0.542885012989484	1.8053443904706599
G75_AM_S19_E05	S19	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.3258853792540587e-06	4.334011448337005e-13	0	0	5120	1.0	0.0	0.5713625720360959	1.5906076800420919	0	0	0	0	5120	0	0.571638005559672	1.5895522598843852
G75_A0_S19_E05	S19	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	9.990113770057136e-07	1.3798684417309914e-13	0	0	5120	1.0000000000000002	0.0	0.5624516826234108	1.5660864764131013	0	0	0	0	5120	0	0.5627284611511705	1.5650904758180872
G75_AP_S19_E05	S19	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	7.661522213909595e-07	1.37848066295021e-13	0	0	5120	1.0	0.0	0.553819836293359	1.5423133019046442	0	0	0	0	5120	0	0.5540977471973042	1.541373617738972
G75_AM_S19_E20	S19	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.907539870266358e-06	1.021271955892189e-11	0	0	5120	1.0	0.0	0.5697623392702945	1.639834161496945	0	0	0	0	5120	0	0.5700378074094575	1.6386457397177203
G75_A0_S19_E20	S19	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.5597078329425355e-06	2.2054580384178735e-12	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5610596730209135	1.6189991738235452	0	0	0	0	5120	0	0.5613364719342927	1.617864028591163
G75_AP_S19_E20	S19	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.9621065258396653e-06	1.2950700624750344e-12	0	0	5120	1.0	0.0	0.5524375942265443	1.5992652837652084	0	0	0	0	5120	0	0.5527155175643165	1.5981894094930968
G75_AM_S19_E50	S19	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	7.545968604435783e-06	8.357315534057719e-11	0	0	5120	1.0	0.0	0.5610058323432624	1.9023246805125449	0	0	0	0	5120	0	0.5612842889492776	1.9003355862733378
G75_A0_S19_E50	S19	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	6.271339039176626e-06	3.521969174635764e-11	0	0	5120	1.0	0.0	0.552702525633508	1.8874749758265412	0	0	0	0	5120	0	0.5529800737464451	1.8855361252713374
G75_AP_S19_E50	S19	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.350928556659552e-06	2.244951446961352e-11	0	0	5120	1.0	0.0	0.5448694947055948	1.8753067270814283	0	0	0	0	5120	0	0.5451473848732489	1.8734024243847047
G75_AM_S19_E100	S19	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	-0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	7.404781895844364e-06	3.8692798964845565e-10	0	0	5120	1.0	0.0	0.539521964541629	2.7758052291185664	0	0	0	0	5120	0	0.5397971447175945	2.7688094420942235
G75_A0_S19_E100	S19	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.0	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	6.162229828794785e-06	1.9367621395538492e-10	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5345453587346565	2.7503501872685487	0	0	0	0	5120	0	0.5348169112241011	2.74349615503439
G75_AP_S19_E100	S19	C0_E0_O1_T0	INTERIOR_SIGN_CHANGE	0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.564201957059447e-06	1.4765860062437852e-10	0	0	5120	1.0	2.220446049250313e-16	0.52798799692409	2.7291109839627063	0	0	0	0	5120	0	0.5282583907460001	2.7223722830888426
G75_AM_S20_E05	S20	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	-0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.069274567653028e-07	3.7291003618378227e-13	0	0	5120	1.0	0.0	0.5712706935728423	1.5901537877082104	0	0	0	0	5120	0	0.5715461358710248	1.5890994180113054
G75_A0_S20_E05	S20	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.0	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.027271357439117e-07	3.0309088572266774e-14	0	0	5120	1.0	0.0	0.5623558742837587	1.5656224262697673	0	0	0	0	5120	0	0.5626326609119477	1.5646274813924026
G75_AP_S20_E05	S20	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.457758592286564e-07	5.0182080713057076e-14	0	0	5120	1.0	2.220446049250313e-16	0.5537214085117674	1.5418471912039216	0	0	0	0	5120	0	0.5539993264436083	1.5409085474159594
G75_AM_S20_E20	S20	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	-0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.035714846028703e-06	9.335726636194863e-13	0	0	5120	1.0	0.0	0.5679562217918056	1.633413518400202	0	0	0	0	5120	0	0.5682318514704727	1.6322494957246354
G75_A0_S20_E20	S20	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.0	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.5286573858777652e-06	6.146191411718349e-13	0	0	5120	1.0	0.0	0.5592267441433476	1.611722560653494	0	0	0	0	5120	0	0.5595036701153407	1.6106055454491728
G75_AP_S20_E20	S20	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.2901967400539335e-06	5.228715680913321e-13	0	0	5120	1.0	0.0	0.5508600805910533	1.5914099846901095	0	0	0	0	5120	0	0.5511380819301971	1.5903436459569436
G75_AM_S20_E50	S20	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	-0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.009549341123767e-06	1.8857249095560746e-11	0	0	5120	1.0	0.0	0.5499460270924256	1.8749042389567177	0	0	0	0	5120	0	0.5502227179980457	1.8729970108949854
G75_A0_S20_E50	S20	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.0	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.873935107911701e-06	5.599160024516436e-12	0	0	5120	1.0	0.0	0.5424688758585758	1.8586431094348768	0	0	0	0	5120	0	0.5427491185877686	1.8567846300930266
G75_AP_S20_E50	S20	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.1991595358681894e-06	3.871139520050804e-12	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.535243136587724	1.8454247766613947	0	0	0	0	5120	0	0.5355242083371763	1.843610617556289
G75_AM_S20_E100	S20	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	-0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.0034490871903191e-05	1.9612200752305853e-10	0	0	5120	1.0	0.0	0.49807424556602026	2.7321202065392147	0	0	0	0	5120	0	0.49834594995028053	2.7253446663855714
G75_A0_S20_E100	S20	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.0	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	7.739937775437712e-06	6.675541716627542e-11	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.4925328564215263	2.702858111053833	0	0	0	0	5120	0	0.4928119532592491	2.696243206256227
G75_AP_S20_E100	S20	C0_E1_O0_T0	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	6.384113099052626e-06	2.731359582952564e-11	0	0	5120	1.0	0.0	0.4876525977699123	2.6798523029915975	0	0	0	0	5120	0	0.4879334523977974	2.673358757645868
G75_AM_S21_E05	S21	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.360924742559524e-07	2.8498037263346987e-13	0	0	5120	1.0000000000000002	0.0	0.5713483254163576	1.589592945498461	0	0	0	0	5120	0	0.5716237469802714	1.5885398680745348
G75_A0_S21_E05	S21	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.009003004387217e-07	9.992007221626409e-15	0	0	5120	1.0	0.0	0.5623881282533826	1.5650616732208031	0	0	0	0	5120	0	0.5626649035052229	1.5640680021201252
G75_AP_S21_E05	S21	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.3875104510984863e-07	3.114175584073564e-14	0	0	5120	1.0	0.0	0.5537251218340403	1.5412942950025765	0	0	0	0	5120	0	0.5540030333815242	1.5403568850027654
G75_AM_S21_E20	S21	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.203664456268144e-06	2.922107000813412e-13	0	0	5120	1.0	0.0	0.5683028346170712	1.6258912444670173	0	0	0	0	5120	0	0.5685781792733648	1.6247456678689256
G75_A0_S21_E20	S21	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	7.271337938186622e-07	9.96425164601078e-15	0	0	5120	1.0	0.0	0.5592614147299707	1.6030257417148122	0	0	0	0	5120	0	0.5595389025952676	1.6019377104758743
G75_AP_S21_E20	S21	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.85388599579818e-07	3.076705556992465e-14	0	0	5120	1.0	0.0	0.5505855164066864	1.582532602091427	0	0	0	0	5120	0	0.550863432445996	1.581487790201605
G75_AM_S21_E50	S21	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.1003266450144673e-06	2.999822612537173e-13	0	0	5120	1.0	0.0	0.5520531735732597	1.836920804824067	0	0	0	0	5120	0	0.5523214481871253	1.8351208255105111
G75_A0_S21_E50	S21	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.4025445653920023e-06	8.809619700400617e-14	0	0	5120	1.0	0.0	0.5424840152036591	1.8198959350651933	0	0	0	0	5120	0	0.5427608891282102	1.8181491309649542
G75_AP_S21_E50	S21	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	9.81070469048331e-07	6.816769371198461e-14	0	0	5120	1.0	0.0	0.5338498003206431	1.805481410241746	0	0	0	0	5120	0	0.5341277893615688	1.8037829816626583
G75_AM_S21_E100	S21	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.550417913698513e-06	1.6434631433526192e-12	0	0	5120	1.0	0.0	0.5071062171089153	2.7006563440190066	0	0	0	0	5120	0	0.5073682071729466	2.6941414059042845
G75_A0_S21_E100	S21	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.685253717892248e-06	1.984412634215005e-12	0	0	5120	1.0	0.0	0.4956590908515164	2.6570223059302567	0	0	0	0	5120	0	0.4959261191576479	2.650755999984201
G75_AP_S21_E100	S21	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.2576556851369048e-06	1.9636514636545144e-12	0	0	5120	1.0	0.0	0.4867176016771931	2.6253678777626246	0	0	0	0	5120	0	0.4869927332776325	2.619272873701654
G75_AM_S22_E05	S22	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	5.860097610405879e-07	3.343280513545821e-13	0	0	5120	1.0	0.0	0.5714656026338298	1.587831964684448	0	0	0	0	5120	0	0.5717410233898591	1.5867832094900611
G75_A0_S22_E05	S22	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	4.0388972210709376e-07	1.8207657603852567e-14	0	0	5120	1.0	0.0	0.5625313914830744	1.5630745342949135	0	0	0	0	5120	0	0.5628081625947717	1.5620855947533296
G75_AP_S22_E05	S22	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.05	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.0104311560416544e-07	3.6838587735843475e-14	0	0	5120	1.0	0.0	0.5538841573782063	1.5390833316202497	0	0	0	0	5120	0	0.5541620641001739	1.5381510415407809
G75_AM_S22_E20	S22	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.1822894806973857e-06	4.920742632807951e-13	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5714535926232663	1.5945225363530466	0	0	0	0	5120	0	0.571731766636006	1.5934570026116721
G75_A0_S22_E20	S22	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.4600545373478116e-06	1.2714829189519605e-13	0	0	5120	1.0	0.0	0.5621336979788568	1.5702396847462043	0	0	0	0	5120	0	0.5624103819463829	1.5692333945573056
G75_AP_S22_E20	S22	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.2	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	1.0954621439102412e-06	1.5912444972787654e-13	0	0	5120	1.0	0.0	0.5532944577194793	1.5467918314157056	0	0	0	0	5120	0	0.5535723116724706	1.545841441022243
G75_AM_S22_E50	S22	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.4861925279802906e-06	2.6469937353112982e-12	0	0	5120	1.0000000000000002	2.220446049250313e-16	0.5699402818599	1.6334543496398581	0	0	0	0	5120	0	0.5702153799379238	1.632279358674321
G75_A0_S22_E50	S22	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.6058996787870408e-06	6.668832153167159e-13	0	0	5120	1.0	2.220446049250313e-16	0.5593813898609314	1.611265926242645	0	0	0	0	5120	0	0.559657603284122	1.6101479106906467
G75_AP_S22_E50	S22	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.25	0.5	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.076182030860374e-06	3.6350089605008407e-13	0	0	5120	1.0	0.0	0.5499008577807789	1.5912144781006916	0	0	0	0	5120	0	0.5501905596862305	1.5901563129818344
G75_AM_S22_E100	S22	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-0.25	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	3.754963754832294e-06	2.753908212582701e-12	0	0	5120	1.0000000000000002	0.0	0.5612319485032117	1.7813545619985085	0	0	0	0	5120	0	0.5614952933383113	1.7796983635885761
G75_A0_S22_E100	S22	C0_E0_O0_T0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.0	1.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	STRONG_DIRECT_AGREEMENT	2562	0	0	2.670250675833341e-06	1.3308243396181751e-12	0	0	5120	1.0	0.0	0.5477921400495129	1.7636286967114163	0	0	0	0	5120	0	0.5480593231372549	1.7620356662084216
