candidate_index	base_attempt_index	stratum_id	replicate	target_label	target_lambda	shell	coordinate_time	phi_gradient	angular_shape	shift_value_rank	angular_first_rank	shift_first_rank	collective_Hessian_rank	status	response_rank	response_singular_0	response_singular_1	response_singular_2	solved_collective_Hessian_rank	Hessian_frobenius	linear_residual	reevaluated_residual	T22	T23	T33	dphi_norm	scalar_curvature	kretschmann	pair_screen_ricci_mixing	tidal_repeated	curvature_operator_rank	numerically_finite
4313	5745	P02S02872	1	POSITIVE	0.09	0.3	DYNAMIC_4D	SPACELIKE	SHEARED	2	3	3	0	CONSTRUCTED_REPEATED_TIDAL	3	2.7013970801969176	1.9933994952981855	1.4934903314095749	4	0.0867992408894919	1.1458723878011936e-16	1.2731915420013263e-16	0.09000000000000014	-6.288372600415926e-17	0.08999999999999987	0.09000000000000001	-1.277120884905971	1.0625027645643184	0.6725381224886213	1	6	1
4314	5752	P02S02876	0	NEGATIVE	-0.09	0.3	DYNAMIC_4D	SPACELIKE	SHEARED	2	3	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.0440521342503426	1.4346226071170045	1.142749463904256	4	0.1459195320090956	6.684255595506962e-17	1.5278298504015915e-16	-0.08999999999999983	9.519295074422729e-17	-0.09000000000000007	0.09	-0.03095069711037357	0.7951082096314959	0.5886895520429662	1	6	1
4315	5752	P02S02876	0	ZERO	0.0	0.3	DYNAMIC_4D	SPACELIKE	SHEARED	2	3	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.0440521342503426	1.4346226071170045	1.142749463904256	4	0.132505067688487	8.326672684688674e-17	1.249000902703301e-16	1.249000902703301e-16	3.881443777498106e-17	-5.117434254131581e-17	0.09	-0.2603966457049073	0.6687000344122139	0.6114099245345433	1	6	1
4316	5752	P02S02876	0	POSITIVE	0.09	0.3	DYNAMIC_4D	SPACELIKE	SHEARED	2	3	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.0440521342503426	1.4346226071170045	1.142749463904256	4	0.1890492382223152	1.5278298504015915e-16	2.1644256214022544e-16	0.09000000000000023	-5.160802341031001e-17	0.09000000000000005	0.09	-0.4898425942994412	0.7024877234775068	0.6370413544978509	1	6	1
4317	5753	P02S02876	1	NEGATIVE	-0.09	0.3	DYNAMIC_4D	SPACELIKE	SHEARED	2	3	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.637799164449988	1.9644279518999614	1.723776911469548	4	0.18667223909466446	1.2731915420013263e-16	1.018553233601061e-16	-0.08999999999999996	-2.9110828331235794e-17	-0.09000000000000011	0.09	-0.6684180094512073	1.2817191020858805	0.938966699309066	1	6	1
4318	5753	P02S02876	1	ZERO	0.0	0.3	DYNAMIC_4D	SPACELIKE	SHEARED	2	3	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.637799164449988	1.9644279518999614	1.723776911469548	4	0.26040822554566806	1.1102230246251565e-16	1.9255430583342559e-16	8.673617379884035e-19	-7.703256435509509e-17	-1.9255430583342559e-16	0.09	-0.8799025229748783	1.0600197679884185	0.9558771739446046	1	6	1
4319	5753	P02S02876	1	POSITIVE	0.09	0.3	DYNAMIC_4D	SPACELIKE	SHEARED	2	3	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.637799164449988	1.9644279518999614	1.723776911469548	4	0.33543632858482736	2.291744775602387e-16	2.291744775602387e-16	0.09000000000000008	3.077778917143226e-17	0.08999999999999975	0.09	-1.0913870364985494	0.9905973012892952	0.9751084339267453	1	6	1
4320	5760	P02S02880	0	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	0	0	CONSTRUCTED_REPEATED_TIDAL	3	0.9220540963633146	0.9220540963633146	0.9220540963633146	1	0.13803877789338193	0.0	0.0	-0.09	0.0	-0.09	0.0	0.0	0.1296	0.0	1	4	1
4321	5760	P02S02880	0	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	0	0	CONSTRUCTED_REPEATED_TIDAL	3	0.9220540963633146	0.9220540963633146	0.9220540963633146	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	1
4322	5760	P02S02880	0	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	0	0	CONSTRUCTED_REPEATED_TIDAL	3	0.9220540963633146	0.9220540963633146	0.9220540963633146	1	0.13803877789338193	0.0	0.0	0.09	0.0	0.09	0.0	0.0	0.1296	0.0	1	4	1
4323	5761	P02S02880	1	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.0640451246130318	1.0640451246130318	1.0640451246130318	1	0.11961825459222607	0.0	1.2731915420013262e-17	-0.08999999999999998	0.0	-0.08999999999999998	0.0	-8.326672684688674e-17	0.1296	0.0	1	4	1
4324	5761	P02S02880	1	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.0640451246130318	1.0640451246130318	1.0640451246130318	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	1
4325	5761	P02S02880	1	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.0640451246130318	1.0640451246130318	1.0640451246130318	1	0.11961825459222607	0.0	1.2731915420013262e-17	0.08999999999999998	0.0	0.08999999999999998	0.0	8.326672684688674e-17	0.1296	0.0	1	4	1
4326	5768	P02S02884	0	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	1	0	CONSTRUCTED_REPEATED_TIDAL	3	0.7721260294760958	0.7721260294760958	0.7721260294760957	1	0.1522795905754314	1.2731915420013262e-17	1.2731915420013262e-17	-0.09	-8.626127338084353e-19	-0.08999999999999998	0.0	-0.04413620609660679	0.1551955734750693	0.026240510558818715	1	6	1
4327	5768	P02S02884	0	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	1	0	CONSTRUCTED_REPEATED_TIDAL	3	0.7721260294760958	0.7721260294760958	0.7721260294760957	1	0.019633217734474816	1.734723475976807e-18	1.5527029208551834e-18	-1.7252254676168704e-19	-8.626127338084353e-19	-1.5527029208551834e-18	0.0	-0.04413620609660681	0.00038869056232158266	0.026240510558818715	1	6	1
4328	5768	P02S02884	0	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	1	0	CONSTRUCTED_REPEATED_TIDAL	3	0.7721260294760958	0.7721260294760958	0.7721260294760957	1	0.17868403058145485	1.2731915420013262e-17	1.2731915420013262e-17	0.09	-8.626127338084353e-19	0.09000000000000001	0.0	-0.04413620609660679	0.10478180764957379	0.026240510558818715	1	6	1
4329	5769	P02S02884	1	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.2253498395962907	1.2253498395962907	1.2253498395962907	1	0.10268876464604672	1.2731915420013262e-17	2.5463830840026524e-17	-0.08999999999999997	5.55842147451536e-20	-0.09	0.0	-0.038187063758701456	0.14945326017947755	0.01377712190564333	1	6	1
4330	5769	P02S02884	1	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.2253498395962907	1.2253498395962907	1.2253498395962907	1	0.0017558192879559551	0.0	1.111684294903072e-19	0.0	5.55842147451536e-20	-1.111684294903072e-19	0.0	-0.03818706375870151	0.001969648574878824	0.01377712190564333	1	6	1
4331	5769	P02S02884	1	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.2253498395962907	1.2253498395962907	1.2253498395962907	1	0.10507073991026054	1.2731915420013262e-17	1.2731915420013262e-17	0.08999999999999998	5.55842147451536e-20	0.08999999999999998	0.0	-0.03818706375870151	0.11368603697028015	0.01377712190564333	1	6	1
4332	5776	P02S02888	0	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	2	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8332437700191101	0.8332437700191101	0.83324377001911	1	0.11979967594981425	1.2731915420013262e-17	1.2731915420013262e-17	-0.09	2.491297770238847e-18	-0.08999999999999998	0.0	0.0972223978992407	0.10187217590901473	0.08543456853714541	1	6	1
4333	5776	P02S02888	0	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	2	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8332437700191101	0.8332437700191101	0.83324377001911	1	0.062470430377561115	8.673617379884035e-19	9.198637920881896e-18	-9.198637920881896e-18	2.491297770238847e-18	-7.6655316007349135e-19	0.0	0.09722239789924075	-0.004098314337116734	0.08543456853714541	1	6	1
4334	5776	P02S02888	0	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	2	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8332437700191101	0.8332437700191101	0.83324377001911	1	0.20029772190621925	2.5463830840026524e-17	1.2731915420013262e-17	0.08999999999999998	2.491297770238847e-18	0.09	0.0	0.09722239789924067	0.14913119541675166	0.08543456853714541	1	6	1
4335	5777	P02S02888	1	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	2	0	CONSTRUCTED_REPEATED_TIDAL	3	1.3161465467467497	1.3161465467467495	1.3161465467467495	1	0.0828566885563485	0.0	1.2731915420013262e-17	-0.08999999999999998	1.0851620391947937e-18	-0.08999999999999998	0.0	0.08689053292705697	0.13484771857764755	0.0619026198231119	1	6	1
4336	5777	P02S02888	1	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	2	0	CONSTRUCTED_REPEATED_TIDAL	3	1.3161465467467497	1.3161465467467495	1.3161465467467495	1	0.0205428289531227	0.0	1.0851620391947937e-18	-5.425810195973969e-19	1.0851620391947937e-18	0.0	0.0	0.08689053292705695	0.004355727435191467	0.0619026198231119	1	6	1
4337	5777	P02S02888	1	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	2	0	CONSTRUCTED_REPEATED_TIDAL	3	1.3161465467467497	1.3161465467467495	1.3161465467467495	1	0.11261825679650297	0.0	2.5463830840026524e-17	0.08999999999999997	1.0851620391947937e-18	0.08999999999999997	0.0	0.08689053292705698	0.13306373629273532	0.0619026198231119	1	6	1
4338	5784	P02S02892	0	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	3	0	CONSTRUCTED_REPEATED_TIDAL	3	0.997374276544498	0.9973742765444977	0.9973742765444976	1	0.12107181596034285	1.2731915420013262e-17	1.2731915420013262e-17	-0.09	2.1541252945891474e-18	-0.08999999999999998	0.0	-0.08778774590598398	0.2883494817722049	0.07655849207390439	1	6	1
4339	5784	P02S02892	0	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	3	0	CONSTRUCTED_REPEATED_TIDAL	3	0.997374276544498	0.9973742765444977	0.9973742765444976	1	0.048456780321592015	8.673617379884035e-19	5.7443341189043925e-18	-5.7443341189043925e-18	2.1541252945891474e-18	-5.7443341189043925e-18	0.0	-0.08778774590598402	0.045287251459811675	0.07655849207390439	1	6	1
4340	5784	P02S02892	0	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	3	0	CONSTRUCTED_REPEATED_TIDAL	3	0.997374276544498	0.9973742765444977	0.9973742765444976	1	0.15036141084096585	0.0	1.2731915420013262e-17	0.08999999999999998	2.1541252945891474e-18	0.08999999999999998	0.0	-0.08778774590598401	0.06142502114741834	0.07655849207390439	1	6	1
4341	5785	P02S02892	1	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	3	0	CONSTRUCTED_REPEATED_TIDAL	3	1.1455711718668793	1.145571171866879	1.1455711718668788	1	0.06644864567541538	0.0	2.5463830840026524e-17	-0.09000000000000001	-2.2448954823754316e-18	-0.08999999999999997	0.0	0.24405203800078074	0.11142780672837084	0.06187121879711531	1	6	1
4342	5785	P02S02892	1	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	3	0	CONSTRUCTED_REPEATED_TIDAL	3	1.1455711718668793	1.145571171866879	1.1455711718668788	1	0.06622237619618021	3.469446951953614e-18	3.192740241600614e-17	7.981850604001535e-18	-2.2448954823754316e-18	-3.192740241600614e-17	0.0	0.2440520380007809	0.025530810109572352	0.06187121879711531	1	6	1
4343	5785	P02S02892	1	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	0	3	0	CONSTRUCTED_REPEATED_TIDAL	3	1.1455711718668793	1.145571171866879	1.1455711718668788	1	0.17042368827787877	0.0	2.5463830840026524e-17	0.09000000000000002	-2.2448954823754316e-18	0.08999999999999997	0.0	0.24405203800078085	0.1988338134907739	0.06187121879711531	1	6	1
4344	5800	P02S02900	0	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	0	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8649527712516529	0.8649527712516529	0.8649527712516529	1	0.14715164208260267	0.0	0.0	-0.09	0.0	-0.09	0.0	-0.13920709041599788	0.20257739620392162	0.05614580646092929	1	5	1
4345	5800	P02S02900	0	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	0	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8649527712516529	0.8649527712516529	0.8649527712516529	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13920709041599785	0.03278342323976226	0.05614580646092929	1	3	1
4346	5800	P02S02900	0	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	0	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8649527712516529	0.8649527712516529	0.8649527712516529	1	0.14715164208260267	0.0	0.0	0.09	0.0	0.09	0.0	-0.13920709041599785	0.1221894502756028	0.05614580646092929	1	5	1
4347	5801	P02S02900	1	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.0118414351388096	1.0118414351388096	1.0118414351388096	1	0.12578969015645985	0.0	2.5463830840026524e-17	-0.09000000000000002	0.0	-0.09000000000000002	0.0	-0.04189320756565171	0.144429706814045	0.022008229507935007	1	5	1
4348	5801	P02S02900	1	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.0118414351388096	1.0118414351388096	1.0118414351388096	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04189320756565175	0.0035412640416142118	0.022008229507935007	1	3	1
4349	5801	P02S02900	1	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.0118414351388096	1.0118414351388096	1.0118414351388096	1	0.12578969015645985	0.0	2.5463830840026524e-17	0.09000000000000002	0.0	0.09000000000000002	0.0	-0.04189320756565179	0.12185282126918352	0.022008229507935007	1	5	1
4350	5808	P02S02904	0	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	1	0	CONSTRUCTED_REPEATED_TIDAL	3	0.9312288208676842	0.9312288208676842	0.9312288208676841	1	0.1279203487917667	1.5914894275016578e-18	1.2731915420013262e-17	-0.09000000000000001	-1.2750164639514671e-18	-0.09	0.0	-0.19133574591338603	0.2636650954765142	0.053142183937687326	1	6	1
4351	5808	P02S02904	0	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	1	0	CONSTRUCTED_REPEATED_TIDAL	3	0.9312288208676842	0.9312288208676842	0.9312288208676841	1	0.025076861986874033	1.734723475976807e-18	3.1385020651113035e-18	7.846255162778259e-19	-1.2750164639514671e-18	-3.1385020651113035e-18	0.0	-0.19133574591338595	0.054517007495115656	0.053142183937687326	1	6	1
4352	5808	P02S02904	0	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	1	0	CONSTRUCTED_REPEATED_TIDAL	3	0.9312288208676842	0.9312288208676842	0.9312288208676841	1	0.14918532451501978	2.5463830840026524e-17	1.2731915420013262e-17	0.09	-1.2750164639514671e-18	0.09000000000000001	0.0	-0.191335745913386	0.10456891951371722	0.053142183937687326	1	6	1
4353	5809	P02S02904	1	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.0944810671742191	1.0944810671742191	1.094481067174219	1	0.10815292188025451	1.2731915420013262e-17	2.5463830840026524e-17	-0.09000000000000002	-6.326467907041489e-19	-0.08999999999999998	0.0	-0.11347734196842302	0.16014641483130082	0.03077883225875882	1	6	1
4354	5809	P02S02904	1	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.0944810671742191	1.0944810671742191	1.094481067174219	1	0.013030312250587496	1.734723475976807e-18	6.326467907041489e-19	5.0611743256331915e-19	-6.326467907041489e-19	-2.5305871628165958e-19	0.0	-0.1134773419684232	0.005148934296036757	0.03077883225875882	1	6	1
4355	5809	P02S02904	1	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.0944810671742191	1.0944810671742191	1.094481067174219	1	0.12526016580712893	1.2731915420013262e-17	2.5463830840026524e-17	0.09	-6.326467907041489e-19	0.08999999999999997	0.0	-0.1134773419684232	0.10935145376077257	0.03077883225875882	1	6	1
4356	5816	P02S02908	0	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	2	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8238283966208089	0.8238283966208088	0.8238283966208086	1	0.13071035862467176	1.2731915420013262e-17	1.2731915420013262e-17	-0.09	7.208690920287367e-19	-0.08999999999999998	0.0	0.05101958976598797	0.11463426795990782	0.06995043093326814	1	6	1
4357	5816	P02S02908	0	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	2	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8238283966208089	0.8238283966208088	0.8238283966208086	1	0.047915005617067095	0.0	2.8834763681149467e-18	0.0	7.208690920287367e-19	-2.8834763681149467e-18	0.0	0.05101958976598792	0.0014680189793964257	0.06995043093326814	1	6	1
4358	5816	P02S02908	0	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	2	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8238283966208089	0.8238283966208088	0.8238283966208086	1	0.18773730939148786	2.5463830840026524e-17	1.2731915420013262e-17	0.09	7.208690920287367e-19	0.08999999999999998	0.0	0.05101958976598786	0.14750176999888498	0.06995043093326814	1	6	1
4359	5817	P02S02908	1	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	2	0	CONSTRUCTED_REPEATED_TIDAL	3	1.2829155118170137	1.2829155118170137	1.2829155118170132	1	0.05229478880860704	0.0	2.5463830840026524e-17	-0.09000000000000002	-2.369261695561543e-19	-0.08999999999999997	0.0	-0.2325744234674694	0.252614564508605	0.14391570937388895	1	6	1
4360	5817	P02S02908	1	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	2	0	CONSTRUCTED_REPEATED_TIDAL	3	1.2829155118170137	1.2829155118170137	1.2829155118170132	1	0.05782750545401063	0.0	1.2794013156032333e-17	1.2794013156032333e-17	-2.369261695561543e-19	-2.843114034673852e-18	0.0	-0.23257442346746948	0.08425310971823016	0.14391570937388895	1	6	1
4361	5817	P02S02908	1	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	2	0	CONSTRUCTED_REPEATED_TIDAL	3	1.2829155118170137	1.2829155118170137	1.2829155118170132	1	0.15374949360026535	1.2731915420013262e-17	2.5463830840026524e-17	0.09000000000000002	-2.369261695561543e-19	0.09000000000000001	0.0	-0.23257442346746948	0.17509165492785542	0.14391570937388895	1	6	1
4362	5824	P02S02912	0	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	3	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8037362792961856	0.8037362792961855	0.8037362792961854	1	0.10671810248290352	0.0	1.2731915420013262e-17	-0.08999999999999998	4.398239987077842e-18	-0.08999999999999998	0.0	0.2370445114463452	0.19679134648442775	0.14712932360254496	1	6	1
4363	5824	P02S02912	0	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	3	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8037362792961856	0.8037362792961855	0.8037362792961854	1	0.1381712237734024	0.0	1.2010261403993859e-17	-3.376160229960802e-18	4.398239987077842e-18	-1.2010261403993859e-17	0.0	0.2370445114463453	0.06879576753966773	0.14712932360254496	1	6	1
4364	5824	P02S02912	0	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	3	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8037362792961856	0.8037362792961855	0.8037362792961854	1	0.27739726048582836	1.2731915420013262e-17	3.819574626003979e-17	0.08999999999999996	4.398239987077842e-18	0.08999999999999998	0.0	0.23704451144634536	0.20000018859490765	0.14712932360254496	1	6	1
4365	5825	P02S02912	1	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	3	0	CONSTRUCTED_REPEATED_TIDAL	3	1.2696292899723114	1.2696292899723114	1.269629289972311	1	0.07209649137819367	1.2731915420013262e-17	2.5463830840026524e-17	-0.09000000000000001	-7.612700577834787e-18	-0.08999999999999997	0.0	-0.008932473587497713	0.2609114554800777	0.18348723199810266	1	6	1
4366	5825	P02S02912	1	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	3	0	CONSTRUCTED_REPEATED_TIDAL	3	1.2696292899723114	1.2696292899723114	1.269629289972311	1	0.05395221971857533	3.469446951953614e-18	2.6100687695433557e-17	-2.6100687695433557e-17	-7.612700577834787e-18	-4.350114615905593e-18	0.0	-0.0089324735874977	0.12339838763047974	0.18348723199810266	1	6	1
4367	5825	P02S02912	1	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	1	3	0	CONSTRUCTED_REPEATED_TIDAL	3	1.2696292899723114	1.2696292899723114	1.269629289972311	1	0.14395677327844567	3.1829788550033156e-18	5.092766168005305e-17	0.08999999999999994	-7.612700577834787e-18	0.08999999999999997	0.0	-0.008932473587497658	0.24508531978088166	0.18348723199810266	1	6	1
4368	5840	P02S02920	0	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8884931175273681	0.8884931175273681	0.8884931175273681	1	0.14325290551241437	0.0	1.2731915420013262e-17	-0.09000000000000001	0.0	-0.09000000000000001	0.0	-0.21711269332017055	0.35579224380128205	0.12300416179830881	1	5	1
4369	5840	P02S02920	0	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8884931175273681	0.8884931175273681	0.8884931175273681	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2171126933201705	0.12942127596912406	0.12300416179830881	1	3	1
4370	5840	P02S02920	0	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	0.8884931175273681	0.8884931175273681	0.8884931175273681	1	0.14325290551241437	0.0	1.2731915420013262e-17	0.09000000000000001	0.0	0.09000000000000001	0.0	-0.21711269332017052	0.16225030813696611	0.12300416179830881	1	5	1
4371	5841	P02S02920	1	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.0250915634835602	1.0250915634835602	1.0250915634835602	1	0.12416375780232414	0.0	1.2731915420013262e-17	-0.08999999999999998	0.0	-0.08999999999999998	0.0	0.024410898930490033	0.15489782189844276	0.037204858218921104	1	5	1
4372	5841	P02S02920	1	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.0250915634835602	1.0250915634835602	1.0250915634835602	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02441089893049009	0.01101896588900864	0.037204858218921104	1	3	1
4373	5841	P02S02920	1	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	1.0250915634835602	1.0250915634835602	1.0250915634835602	1	0.12416375780232414	0.0	1.2731915420013262e-17	0.08999999999999998	0.0	0.08999999999999998	0.0	0.02441089893049017	0.12634010987957445	0.037204858218921104	1	5	1
4374	5848	P02S02924	0	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	0.7430427426065317	0.7430427426065316	0.7430427426065316	1	0.14243110149005478	0.0	2.5463830840026524e-17	-0.09000000000000001	-2.4754767596234165e-18	-0.08999999999999997	0.0	-0.575028190247299	0.3879371813318827	0.19433048572725478	1	6	1
4375	5848	P02S02924	0	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	0.7430427426065317	0.7430427426065316	0.7430427426065316	1	0.051987128631139884	1.734723475976807e-18	3.474353346839883e-18	3.474353346839883e-18	-2.4754767596234165e-18	-1.389741338735953e-18	0.0	-0.5750281902472989	0.22488063382760168	0.19433048572725478	1	6	1
4376	5848	P02S02924	0	POSITIVE	0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	0.7430427426065317	0.7430427426065316	0.7430427426065316	1	0.20929021657537664	0.0	1.2731915420013262e-17	0.09000000000000001	-2.4754767596234165e-18	0.08999999999999998	0.0	-0.5750281902472989	0.3210240863233206	0.19433048572725478	1	6	1
4377	5849	P02S02924	1	NEGATIVE	-0.09	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.179279880061869	1.179279880061869	1.1792798800618687	1	0.10243949357770069	0.0	1.2731915420013262e-17	-0.08999999999999998	4.91869251866325e-19	-0.09	0.0	-0.6537122659115546	0.4460901951621536	0.11887761550743006	1	6	1
4378	5849	P02S02924	1	ZERO	0.0	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	0	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	1.179279880061869	1.179279880061869	1.1792798800618687	1	0.009387217313929686	0.0	1.475607755598975e-18	1.475607755598975e-18	4.91869251866325e-19	0.0	0.0	-0.6537122659115546	0.25512928407619395	0.11887761550743006	1	6	1
