profile_id	lapse_name	min_A_on_0_1	A_receiver_x_1_4	A_control_endpoint_x_1	phi_receiver_to_x_1	finite_positive_lapse	strict_domain_asymptote_status
G75_A0_S32_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S32_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S32_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S32_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S32_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S32_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S32_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S32_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S33_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S33_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S33_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S33_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S33_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S33_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S33_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S33_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S33_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S33_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S33_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S33_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S34_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S34_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S34_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S34_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S34_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S34_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S34_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S34_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S34_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S34_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S34_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S34_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S35_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S35_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S35_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S35_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S35_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S35_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S35_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S35_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S35_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S35_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S35_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S35_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S36_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S36_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S36_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S36_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S36_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S36_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S36_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S36_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S36_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S36_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S36_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S36_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S37_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S37_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S37_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S37_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S37_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S37_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S37_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S37_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S37_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S37_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S37_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S37_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S38_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S38_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S38_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S38_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S38_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S38_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S38_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S38_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S38_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S38_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S38_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S38_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S39_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S39_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S39_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S39_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S39_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S39_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S39_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S39_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S39_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S39_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S39_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S39_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S40_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S40_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S40_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S40_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S40_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S40_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S40_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S40_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S40_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S40_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S40_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S40_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S41_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S41_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S41_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S41_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S41_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S41_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S41_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S41_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S41_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S41_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S41_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S41_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S42_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S42_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S42_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S42_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S42_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S42_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S42_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S42_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S42_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S42_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S42_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S42_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S43_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S43_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S43_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S43_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S43_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S43_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S43_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S43_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S43_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S43_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S43_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S43_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S44_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S44_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S44_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S44_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S44_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S44_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S44_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S44_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S44_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S44_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S44_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S44_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S45_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S45_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S45_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S45_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S45_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S45_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S45_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S45_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S45_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S45_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S45_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S45_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S46_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S46_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S46_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S46_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S46_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S46_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S46_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S46_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S46_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S46_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S46_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S46_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S47_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S47_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S47_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S47_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S47_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S47_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S47_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S47_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S47_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S47_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S47_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S47_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S48_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S48_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
