path	git_blob	sha256	bytes	layer
udt_joint_realization_closure_audit_2026-08-01/STATUS_LEDGER.tsv	a578d58459796188be66e9597e65bfc6aa2bc67d	74cb43a242527eea6cb92efb0e24c722da1db54d227f81ab012afb44d94793c1	1740	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_realization_closure_audit_2026-08-01/VERIFICATION.md	40c50d23624f40a52f90a3264778286337e8f656	06c366cf4d79465df3cd507884b8bd80bf3695bf799380f35989e7571fb3a2b7	3204	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_realization_closure_audit_2026-08-01/VERIFIER_INDEPENDENT_CHECK.py	f7e94aa022d24e9e11dbb2d63dd3bc2a3f5de63b	7f9d1aafd5f1b13700e26a0ca50baff3b518fefbae080d49f473fd563bb1b793	22403	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_realization_closure_audit_2026-08-01/VERIFIER_RAW.jsonl	7b619d66fc1d2bd4fb5a6de6b80015b2f2058250	91a1d8c76f89ca4261a1768af7814b4da7778024b36150e836ff7ca6fa4cfc7d	57512	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_realization_closure_audit_2026-08-01/VERIFIER_REPORT.md	870f5ef585f52370ac5cae4fcce56e8353095d0f	c54e26574b0fd3280943a9c70f6cb0b8e62428d00ba013f0ab7201091fb083fd	7417	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_realization_closure_audit_2026-08-01/VERIFIER_RESULTS.json	4c6fa01ec188943f2ef6b9c67f48c88738ac8548	03f869d9433e9fa7d0040d0b4ca8b4f392fe18d675700472a7c6578215233d2f	14151	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_realization_closure_audit_2026-08-01/build_package_manifest.py	79fada90e12a439e7ed86ab76bb45fa05d1f52aa	087aeb0e6d8eedc01220d943f330d4acb9f96d59e83d2a5a2a834e75460b2dcb	709	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_realization_closure_audit_2026-08-01/build_preregistration.py	2a40582a0a4cad41a8d82bebcad096897e3a9483	60d6e697c1a80c3dd94516000d265706974c14091a9fd8e186039701b6898750	3265	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_realization_closure_audit_2026-08-01/derive_joint_realization.py	123d459d0fa362cc0ce1432804cea75e00a09875	da95eb5d8710b62a9c451302c5122d2c7fe0f43a432001afd10a009e95f48c39	23833	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_realization_closure_audit_2026-08-01/verify_preregistration.py	dd55ae4fb81d67ea9e460685132222a1a7e9e886	b7074ac4d67ee01881cc5e77d92529df14d7ccd0efd52cc404e97e5fd78cd5fd	1995	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/ALGEBRA_RESULTS.json	a696e7241b34873abfdc00b788157324b311a332	ccb0e40a106b419116736d233fdbb0504654fe1a270feff670a260d98a0a5e1d	828	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/ALGEBRA_STDERR.txt	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/ALGEBRA_STDOUT.txt	53de558594f91492ba726e3771fba13fc6940f4f	890b419d9c49fa8340a109d949f01a89f2baf40f5199b19908b6532af1fda30f	907	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/AUDIT_REPORT.md	e386ff9af7c41d7bcc5a228fa7faf192b6685722	2bf4dabd1f27c6c3399090c0a058fdf5addbe0aaec05b07a78348d5fad81b01d	7813	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/AUDIT_RESULT.json	ea65205f20c25a175cfc785d9d9094f2b550d7ab	d3f58d6e27a566effb6c876edcbd273d9c360c277306cb26e5bdb45f3d2564b4	1173	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/BUILD_STDERR.txt	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/BUILD_STDOUT.txt	ea65205f20c25a175cfc785d9d9094f2b550d7ab	d3f58d6e27a566effb6c876edcbd273d9c360c277306cb26e5bdb45f3d2564b4	1173	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/CATCH_PROOFS.tsv	a33a7814fb92bcba462358c5bb6622f3e1a769ec	b4aa1999f8fe7426c6839e91fdad69e098cd53d84d03c35dba8eb7b901f4504a	1897	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/COMPLETENESS_MAP.md	4c9bba9cf07b4b70068ce46a0d4982b8627db937	e55d386e5cdb6de0e4e98dfbbade444907c1d38930147ab712e3ed3583f87e6e	1700	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/COUNTERFAMILY_RESULTS.tsv	77723adcc41e054232ba26a6c60f797f64c8b8ae	0c0c457a980cd1fb963cecb7f944e1c32169398c30abb93e7ff593f57204a1c3	671	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv	3c9ec5d961c7ce1cd3bd0022496cd58de6bf90b8	378774b4659d9c1e5adb93d8311059d7b23a35bce62202d51bafa88b0c1f7665	1042603	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_GROUP_OUTCOMES.tsv	6aa91b55ab0168e69f945cef88af8cc93abe42a0	ad5ea73095a7826c083db3790d365095e7f0be726459197468b9cc8798476408	90651	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_RULES.json	6aa3978978ec2315078dab89ec683f47907cde99	d00ff0d0c6ca66c986afd093fe5c56160f1a2b9540187f35f37e089f7ccc289d	1900	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/EXACT_DERIVATION.md	e523c1c470ebcdcbbd6fd432a33a422c6cf03f92	43620dec65bf6280118cda619d7927ce1037c85decb8b36af709422870d34de5	5354	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/FALSIFICATION_CONTRACT.tsv	4183c6aa585c23348933b613e8ae604e67927fc8	69b6c296cfd28386d6314299948f9b77dee42442b1ae9e70d4e1a582798817bf	2779	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/GROUP_ADJUDICATION.tsv	3b635cf030da3413b229c4bedec87ecc9e5d516e	98284a89dd632ac598360f889adec609a08886b97bc9bfd99b7b71eaea68907a	28661	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/INDEPENDENT_VERIFICATION.json	64bb1c50b7e1911c0a642999e6376dfde92921cc	c701f038952d8998cbaf1c1391794ce27db1fc3faa7b30f42fa5cab06b04b86e	500	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/JOINT_CANDIDATE_LEDGER.tsv	a66d47a5967f5545dad8907827f41e0b1f0bca93	6061259bba3d924182c7a27d9140e887fd949b7fee2afb98e56366c4463b9bb1	6120	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/JOINT_GATE_MATRIX.tsv	fb17033b9b84ffb536619c3c1d6ddd1981758477	742bd1cb9edc002c721296a72bdd9fd8434704917e0e88867cab87b74f6e83b8	2076	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/JOINT_OPERATION_OBLIGATIONS.tsv	a77f2ad3f61a30fede4a264337ba06118c11cef6	52bc430e16227cc60d73e312a916666e0d206c54dc90a0d7ca8914d6c01336e9	2316	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/LAY_REPORT.md	f136029df15e1fa4c11aa3c7abbf6d377fb7c1dc	d2f5ee1e3ac33c4e5f9290352f6ca16f97a88fd5734033016848e6e7b0291380	1929	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/NEXT_STEP.md	61fa7193757b7936381093ce401db1850f836d4b	69e1dc74592237fd0b3a61555ed70c967c14719f11fcb6c05f2528c2711503b8	1435	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/PARTIAL_DEPENDENCY_GRAPH.tsv	053b6595a92b6580e5ab727c720b05b9c7086be1	9814611e7d1d86701b6a0b796a3636dffa5c8f55fca42e7f893f71ba4e24f59a	1095	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/PREMISE_AUDIT.tsv	0cd7fe934ee2cff07c8f4fd74405f00c89bc4aee	04b8b02574f99a8f1df76541cf10e7f6a08a7c363752e5342b66f4310a1bb11e	1987	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/PREMISE_LEDGER.tsv	5610284c71dc7fac935cdc0b2f8c65f9f09fa6fd	689bd0c3ccb9c505c5184c1c4629cfc5f22486c7de31cf3d4b77b49df7371cb1	2141	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/PREREGISTRATION.md	ba9997b3a450ab80bed8a3780e2c985ebb65df93	b603765d3159d4c32d215138fe1140d6e2ed0614900e10db1dcab27ce7698ec3	5996	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/PROPOSITION_CENSUS.tsv	9582292aa3d85a62c6e65ec1cb60d92515b3aed1	63f6be2c29c3073ab98a9fd07abb1a198bf0436bc480b1d19775c6e619deae39	524467	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/README.md	b75d7afbba907362b89cc2a38a982f0254a08edb	59b3d9de4721a123c27b3dda594eea4640ef175922c1b74cb2af93e4e2e301b2	703	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/REPOSITORY_GATES.json	6a8990ee8e96c76824e12b51bc97802ad552c8a8	cf1ed9a5ca3b0493c3cdc96662e49ca314c5563018ba42a27af5e843d697978a	6111	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/REPOSITORY_SNAPSHOT.json	b9f3e75f91de461ce41e8866b42fedcbe8fee349	36be2131340b81e3aa985e741a56294ad1872ec054126f42f06635151bd9b40e	558	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/RUN_ENVIRONMENT.json	f5221ed3a7f7aa62e9d9eaf42db31b19815a8a03	a24770a9bb0eabca8b33335a6ef038253621ef56ff6bf5241cd795dfef891c5f	527	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/RUN_LOG.md	f0f5c6ba86e87c53c49f5b90e8110e8942ed034e	329e0210e954e5448f48ad816eadb12a5b3f3a39af9f68fa668a96395aa52a13	1285	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/SHA256SUMS.txt	de8eae932eec80347b51e33bf92d1c76a5e689a1	8ff61af3950c216c1a5a75ab220b2a71acfef7fc406bdceac47153fcc250efd1	3723	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/SOURCE_CANDIDATES.txt	78b9d2676de5b2d5ad49625f0c755bee9e24fd1c	a6e172d2a0c465717ea8c64b3a836c34efd00c023b826a814ee27a8605bb6522	210565	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/SOURCE_MANIFEST.tsv	3921492c8c668fa74593e7adba6915389124423a	42c1c4671d0169ccc7847ea2b1abe810c9dd270e385dc7a19411204cc69ebbad	766860	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/STATUS_LEDGER.tsv	07887327df3692437cef37b19c71544466980a3c	623cfbc6669e95bb2226f8f70a589d957670ca0885cc34c62de8f2b9899d9313	2213	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/VERIFICATION_STDERR.txt	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/VERIFICATION_STDOUT.txt	64bb1c50b7e1911c0a642999e6376dfde92921cc	c701f038952d8998cbaf1c1391794ce27db1fc3faa7b30f42fa5cab06b04b86e	500	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/build_audit.py	b3b6fc7481a001070fe1aa96d8b9b0f3df7098b3	9f85c5e867fccf63c0262db8f21610bb7ef88fe47cd79ec60e5e9b4d01736e6e	25924	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/discover_sources.py	03ced8c7c6dacd86ff5dec6955f144de61b2ab33	cbbff5e9ddc51b0a135c8b3aaa7a21dad0f85d4280526d38089411b2065c10dd	7236	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/finalize_package.py	7a651088290c9ae9c2db74aa819d47e3af42c2f0	c329a5b7f704f686b7cde0331652a111e8f7543a9734afe2fec5ef6c06a339d6	2299	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/requirements.txt	5e51b14406f9494b0bbb035eaeac9f8297fdea76	630f8ff6a2a97d3ca8c5791a950e5b45988b3e30b9388e64dea40b5681d2aed7	14	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/run_algebra.py	97870b2363cfbb0eb130d4bf8b1fff735e96046d	fc5ffe200e94bcf949488efda13b43451e544a6b4556c99f9674af09927c8c96	4836	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/verify_audit.py	0e6659cb9bc4fae59d9753d4fced563f0680d824	5ccc4f44de5221d1bff1dd76ecff1ca27cbb164859c0afe6072fb72e7ed1025c	10606	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_joint_selector_provenance_audit_2026-07-28/verify_repository_gates.py	2246a82bc4ddc1870be5f2f32b8bedb3e5cefb72	b8bf40391809235b3f96c3b54964a6ac3ea6b796d88d7c8c0258b654d35b1549	5173	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/ALGEBRA_RESULT.json	3caafe700a068d3aadcb1f8dfb75fff089c50aca	eb5adbc6f833dd9a019e08d406f74f7da0029030a055938ee995a7d8a47f05bc	1878	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/AUDIT_REPORT.md	bd7121706a490a7df8b4466fd7981ba3694fb5b6	4b50f9e0efaff8a9341c32cec6dbd7f4084487f14d38b3039f143c892fb071d4	4581	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/BOUNDARY_ROUTE_ADJUDICATION.tsv	8ab176e528f4e0b69b0efe9128ac4e11735be75a	80b3f15452e9786c2bd3950d0900c39968452c268ace83d2b8744ce9008c7f2a	1843	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/CATCH_PROOFS.tsv	e77c0ba4c2ac884abcc113e5e2e56ba7ce75d320	9780692a5d458333c0301aeb0a418b1c846ae3c30c38ce305a72c33be73349a2	256	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/COLD_VERIFIER_CHECK.py	80de35a31fa6e8eb55a8771ddcc002dfa845d190	1ad975fb0903a8ed413a45638401e7fc2ccfe51c0b75f0e0448d3b76c82a6935	38686	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/COLD_VERIFIER_RAW.jsonl	d92a4426d83801cb519ca9eb34eb3ddc9081d4dd	67627eb069762efc49db797719fb8e33dfdbef330a43694ba3080887447b06dc	10413	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/COLD_VERIFIER_REPORT.md	463814f516bb0db26da42b4d7a5a6a5a49783fb1	801bbf0cf2acadabde8209fceb5586cb1200d085baa2c98a6bceb89036bfeb09	10254	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/COLD_VERIFIER_RESULT.json	674f386a794c6a1425c42e5622565b187ab85db7	aa6333d797c6e0cb497cff9ef7bd8ad45ed6e82dd2b3e57eca0d9794ff1aaa84	6292	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/COMBINED_SOURCE_PATHS.txt	8262eab4b5985b3edec85ea52b1249e77e9ae4fb	42986ac87370d9127673810b0b92102d13e57b951bca9d3b0aa13330dd6a9d94	41277	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/COMMANDS.txt	56889f17c6430a42e92ea94f55f774cfa2ab1dff	f5af672cbd8c43ef14ac5b91b55f6c78c22690b8ad8c548af27e3418de9975bf	608	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/COMPLETENESS_MAP.md	bca25b38c3ff34c672a6e59462703a1ff91bd27a	144f9ef74f0c750be521183893bc3ec23fcfd182bd9440e065d91343af270041	2888	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/DERIVATION_RESULT.json	66f143c23445ba29a9b89c08881b5be5fcd27a80	0f73a3f060daaddbbbda9e7d1f2b4c934e4a4ff969ed15e58b07569cd49f435a	637	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/EQUATION_ROUTE_ADJUDICATION.tsv	e7986544e794bd96006c079ca679a2c55f9d3e74	cb63b10a5bc8a68d5a9e26769730863202e9c4addb4fe465bc1432952d017696	2308	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/EXACT_DERIVATION.md	b4a79321ab1396d7a2f308edea1d2fb1c69d5561	096e674dbf4c41994b1c2a6dd6df3c213f6bd912d7b038019bb9b588a81df21d	7642	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/FROZEN_MANIFEST_STDOUT.txt	76e343648d82262f13469e2a7878e17cfdda5a85	dea3bc85fd2d8d880c373a271e0feb6c645342035d0f19b5cf509b99b65a9e05	771	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/IDENTITY_VS_EQUATION_LEDGER.tsv	0eab7b807bea57cba7ba08e072dcb4c505c2ceb0	f8b4c8d50d8a55b9bddbe7baa75c19d3e6490b799a29dbfd79c91cc68ae86aaa	666	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/LAY_REPORT.md	5a07da83ca6ae5005063c6a9e667e25dc56769e2	8af2a050d066ed8a4fa30a09f9b6e5fa11bea784e60958275e1315bf0ceed0b7	1681	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/PACKAGE_MANIFEST.sha256	17f85cd3872427ace8dd0dac9cbe6510df52645e	1bbf5fdf0b4a92ad5b6096bb478a104fc8807140fc8d6f935d22a64454d02558	4426	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/PREMISE_LEDGER.tsv	f12c8e0c0fceb288c9a38c7a3baab37c1f058dd4	3c06f52aaa1a5c634cbcc727ced0e33fd7aa631c148d0a83bb6d67c036e6e95f	3596	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/PREMISE_VERIFIER_STDOUT.txt	7d11bb008f32734b5787a667427797b5616b7cb4	67548c2f45b0ac85fedbd95705493469aab88780e747382953fa0dc515a346b2	97	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/PREREGISTRATION.md	769ddf89e3d346ab507e827ebd5a8fb2333ce381	c7adf2f12fc2e478b77dbc87fd5c14609570966855b0fd3ed62206281520b8ba	8282	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/PREREGISTRATION_AMENDMENT.md	2cccd8e5460d53b18853da335d802b2589264575	d97a625d934abc60ef9704fcae8a9579444f60e9ef187ed2a561830223371d31	2207	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/PREREG_SNAPSHOT.json	d993430056ea66816ee8bc578ef7d8c40c30d7aa	5213c7fafee9f41f92c8e887c891aaf9b728243c88a12661f05e630112ce4816	468	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/REPOSITORY_GATES.json	54329f6770bd31933dd6ea4a9fb8e0f747048372	320f9dea9ec76f69e8776d495fac4fe8139ab3d4bac219a37e9dd6ed684526fb	298	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/REPOSITORY_TEST_STDOUT.txt	3dbdc681ed28d14873800b89ec5bed4fe2db8669	ee2e370972a247434cc22a8108238ced3825f7f218a28af92bdaaffc06152dc0	390	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/ROUTE_CANDIDATES.tsv	016d231275aec4d6ae8dccba9dbf8a2605393508	82c9edb04a4af470e64e2f6c73df8b1665f3a1ec47c1ccc4c3b581439a8cda21	3401	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/SOURCE_ANCHOR_LEDGER.tsv	0df8b50a177ae722b91f0abb9ba5aa605c896ba3	0a3ed94201996fc641f26eef0692e0ac6732e7d27788be1c0611623b81611cb9	4343	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/SOURCE_INVENTORY.tsv	54724734331bd2b209ba77a0a12eed0fbd900b7c	d1115314bdf8109a9ac889ef0ee6e50f95969722f72073ff450b27ee81afe9f9	37177	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/SOURCE_MANIFEST.sha256	0d406c594e2c576a79b7be4de24c1b01e9562220	c5aed81834196c3cb74ec25437158bfeb31123520f19ce50aa208327ca61fc48	22818	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/SOURCE_PATHS.txt	fa6c6260cb106132d33305e853bdb82e0d1c6fb9	dad67c4a23a46e497ff499c45bff6fc321d0f54611f9ef8032bf924ed3d7a3be	10950	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/STAGE_GATE_LEDGER.tsv	c1729d06b3124ced87005274c636f0199e73f4b8	4480db905855359eda83d1294abecddcff8d47f26f8cefb5f3b7dee32517e304	440	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/STATUS_LEDGER.tsv	49f81346ea199a9f37e56d2ac0cad699de378b1f	c1d85cd5b5c795e8667ad00d2e9262f93cfa8de6815339e65b7dd136dbce415e	870	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/TRANSITIVE_FREEZE_SNAPSHOT.json	f12600d554d019a3943580f40f8340cd9cf7c511	52f1b014452947766f156de2d8d44617b791501a8cab6bdf1e92bb8443dae63e	1394	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/TRANSITIVE_PACKAGE_SCOPE.tsv	9aed5675a7590d2d381030920459c8026f5adebe	678c2f30e1eb4a020582041149ca4b966bcbe8702ab79438766535e9321e7b6c	1246	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/TRANSITIVE_SOURCE_INVENTORY.tsv	c6ff4978827b278666d87de50dda9d41efd7ccb4	67b3522776b15f4310a64ccabf75dd23d5798f7cfe75af75111e24a0e037e8ec	93196	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/TRANSITIVE_SOURCE_MANIFEST.sha256	1f246fdbb1ac4580cdf9d000c07294a1eddaf837	c1d55e312edac474e70ce505d9bbac2152203ac8d1f38db89edf7a1ade6232a3	58893	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/TRANSITIVE_SOURCE_PATHS.txt	95aab0db48bbf6438416af058a36ccce8651a742	0719d36281f8b4d7a4fe534d60b3e5df13c2bf9dd8c5125d8755f3f739c50695	30327	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/VERIFICATION.md	ab5a8101cb6b44f002743e98371670213c46545f	937ad2331c339314c000bb40a667ac0cdb9e8743a2d8bbebbc17dc1347728777	2585	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/VERIFICATION_RESULT.json	8b805832592b9a281cfe29771e9db4c56ecfa2ec	d44a4dee5fb73e571a8a78108bced7a7bb0b7fe407f90d1fdfc6f6ad5af3de60	318	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/VERIFIER_CATCH_PROOFS.tsv	bf3d81e1f0bff58898b237e3f1f040f287b8b026	4e575318c7703f40b0955e62dd4036987e609655becc62ce33fe9be62dd8752d	520	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/build_package_manifest.py	32454d8572657fc32c17f7a40ead9ec26501dc0a	b32f707eeb121689c896eb7f2d8fc751e54df201a25c511cf02c1ad26b52f366	702	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
udt_jr_cert_native_derivation_2026-08-01/build_preregistration.py	07513c5d7bc021bdaff597bfbfd9c4792f669af7	370bfde0c3c82bf8807dd60ad34d9531ae3439707335ff7c72f27100885fadbb	3097	PARENT_PREMISE_AUDIT_SOURCE_UNIVERSE
