path	blob	sha256	size_bytes	first_commit	first_date	last_commit	last_date	provenance_era	matched_tokens	initial_disposition	reason
metric_cartan_holonomy_audit_2026-07-19/REPOSITORY_GATES.json	88c2128cbf7f3a50ae639d66a3419254979cac23	10277f2aa26f2e5ef647445ad6a6dc1e9476e10cfb2c9cf42c293da4de2dce98	7253	d0b5d824432e1ac621d5e198e9ac490b265d2ea6	2026-07-19	35a7423e018e67c1aa02aef8932d0c92f036bd4b	2026-07-19	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
metric_cartan_holonomy_audit_2026-07-19/STATUS_LEDGER.tsv	e12beb50e0384a3fcfd8236b368efa4ea0501a95	973595bb038b568425f04fa15806bb712816e82842f6de3647f049e99dd1363e	3237	35a7423e018e67c1aa02aef8932d0c92f036bd4b	2026-07-19	35a7423e018e67c1aa02aef8932d0c92f036bd4b	2026-07-19	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
metric_cartan_holonomy_audit_2026-07-19/verify_repository_gates.py	edccc8a791ad2a2e099e10401cea418a02635abf	1d13f01396cbae0668a943879f3a07184624e712f17d114509d6b1469e0e9124	3880	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	35a7423e018e67c1aa02aef8932d0c92f036bd4b	2026-07-19	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
microphysics_E1_bv_cas1.py	76214ba2e0cbf0bd32b6772ce19d26da322df9e8	f02ee38f26cc12e1960d08059f09a4e672cbc67e87b7bf45d05a824a372b794b	11178	2df6087f54dfa5447d3c23b1afc60485e5c1a0f9	2026-07-03	2df6087f54dfa5447d3c23b1afc60485e5c1a0f9	2026-07-03	JULY1_OR_LATER	boundary charge;Noether	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
microphysics_E1_composite_closure_results.md	e84923516fab4b26d027c773d2bd704f1f1704be	175745b655647aaeba032cf05b8433a39bc0f94ed281e43b8c89fe1fe6e80ea5	25601	2df6087f54dfa5447d3c23b1afc60485e5c1a0f9	2026-07-03	3ca2bdd905abf5b8afe801c434511a74fc7bf793	2026-07-03	JULY1_OR_LATER	Noether	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
microphysics_reentry_omega_reframe_MAP.md	562fdcc4ff371b6419585a676ffaee75fa578cc7	f5c443e9ed22c1101621f1f9d7eb184edf0378788f771fef2480dd988069af85	30509	b5022bbb61ab72b4f8579eedf86693fca787819e	2026-07-04	465ca237c1483c0b65ef960e94aca22af57c011e	2026-07-04	JULY1_OR_LATER	Noether;Komar	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_arm_c_2026-07-18/ARM_C_RETURN/ARM_C_CLAIM_MATRIX.tsv	1c534bb08b93b590023b2f822875cdab19568fcf	2ceb3aa4bae229c6fcbe83bc6b956daee1bc8eed458b3b0f15e85e17c1a6a752	24718	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	JULY1_OR_LATER	bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_arm_c_2026-07-18/ARM_C_RETURN/ARM_C_COUNTERMODEL_MATRIX.tsv	320e402f5b7cb03138f1e32d2713eeeff24a6761	90edfe3248f8f0f11534efe01c39b5b3bfa8efc78f128834885b7c54e607dc8d	11797	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	JULY1_OR_LATER	bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_arm_c_2026-07-18/ARM_C_RETURN/ARM_C_REPORT.md	0cfbda1e6ec8ebbb928c3c974a919a3f5c4d8712	de865916f880284ee25467346d839d94215cbc0bfb2992814d200cbeec806b0a	29834	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	LOAD_BEARING	explicit controlling or algebraic source
native_action_arm_c_2026-07-18/ARM_C_RETURN/RECEIVED_ARM_C_INPUT_SHA256SUMS.txt	0d2364852e141fe1704d8e2d7c8e1790975dffae	010e7922423ab724467d94f6408425905fb872c5ccaebc5fa5941fc66080f2dc	30050	9608efee55680f732b0b37b0be3d1c760c341b99	2026-07-18	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	JULY1_OR_LATER	bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_arm_c_2026-07-18/ARM_C_RETURN/cas_armc_boundary_charge.py	640ba3ce85015a91a856d1be0dc01f6e910531f1	e29f017a354275b62d415961365583d165bffc9637303b1a3ae9feb17510184d	1883	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	JULY1_OR_LATER	normalized charge	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_arm_c_2026-07-18/ARM_C_RETURN/cas_armc_boundary_charge_out.txt	6dce01792070a75655dde74f67c6aaca5d3f21ce	d594ac7fe649ae1d9b70db1707b20d020f4527fcaccacb4aa1c9e06db32895a5	543	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	JULY1_OR_LATER	normalized charge	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_arm_c_2026-07-18/DRIVER_PROVENANCE_AND_AUDIT.md	d4ad4c59c28488193c589ac14ee0a5143d80a3ee	aa90ddd5391c6bf9df02eda9c7946abc8a7f47894a2dfab1beca5e6b2678c012	5835	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	JULY1_OR_LATER	boundary charge	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_arm_c_2026-07-18/LAUNCH_PROMPT.txt	3f4d886cd2bb9d7509ea8ede58ac67122bf519b2	e39220926dceaf731d176e066089c30d15f60ce31b3fbf5c7d473ba6b5d321d0	10729	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	JULY1_OR_LATER	boundary charge;bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	c275c5ed56c40ffbfb4fb0c2bb6d528e501821c5	9fd7b15007125cb94a9cc621c189997065aa05cff1c733ee59d461ba9dfb5b14	2713340	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	JULY1_OR_LATER	lapse flux;boundary charge;normalized charge;Hamiltonian boundary;Noether;Common-Scale Neutrality;bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_arm_c_2026-07-18/PRELAUNCH_NETWORK_FAILURE_TRANSCRIPT.txt	d1e4f1797c8719081ff4ed4140c91de746e77314	c3ab0ff826da26dc671d0d470c0c3cd2d679e26a5b688f2ec684cafc3ee8d649	15348	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	JULY1_OR_LATER	boundary charge;bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_external_verifier_2026-07-18/CLEAN_RUN_RECORD.md	9120eef1cebd397864e58b9e4a8f43fc3e2426da	1983dc36d153b6bc50f01b07f284f1ff3e4533a67cd5a830abe8377aa5026ab3	3902	bfa0b9a9371fab0266315bc2bb6845b8a7446a18	2026-07-18	bfa0b9a9371fab0266315bc2bb6845b8a7446a18	2026-07-18	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_final_adjudication_2026-07-18/ALGEBRA_RERUN_OUTPUTS/20_arm_C_cas_armc_boundary_charge_out.txt	6dce01792070a75655dde74f67c6aaca5d3f21ce	d594ac7fe649ae1d9b70db1707b20d020f4527fcaccacb4aa1c9e06db32895a5	543	ca991f6ecc277aad6a4aed4db4a5985c2e39c49a	2026-07-18	ded310a8e997c0220d35b0620ae1ac4d45b1e106	2026-07-18	JULY1_OR_LATER	normalized charge	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_final_adjudication_2026-07-18/FINAL_ADJUDICATION_REPORT.md	3751d7098b31bd10cfbd6539aa5a57754e4b43b1	71ed06c21c3ef683d0579f2a883584b4f612de4f1b09e16300702b204d437eda	11945	ded310a8e997c0220d35b0620ae1ac4d45b1e106	2026-07-18	ded310a8e997c0220d35b0620ae1ac4d45b1e106	2026-07-18	JULY1_OR_LATER	boundary charge	LOAD_BEARING	explicit controlling or algebraic source
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	70cab9d5e10b03e0e3418129b67155e01d9f805c4397c69ef8795c4d2aaa5dfd	8676	ded310a8e997c0220d35b0620ae1ac4d45b1e106	2026-07-18	ded310a8e997c0220d35b0620ae1ac4d45b1e106	2026-07-18	JULY1_OR_LATER	Common-Scale Neutrality	LOAD_BEARING	explicit controlling or algebraic source
native_action_final_adjudication_2026-07-18/MECHANICAL_AGREEMENT_DISAGREEMENT.tsv	47989fe064da5a7cef4538bb6e0152650504796e	91fe710ee98774c334317205fc2452c6e4129664a1bc9fcf36fb058ef14c719b	9486	ded310a8e997c0220d35b0620ae1ac4d45b1e106	2026-07-18	ded310a8e997c0220d35b0620ae1ac4d45b1e106	2026-07-18	JULY1_OR_LATER	boundary charge;bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_stage1_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	1facd2f7011f42633b449b924fc53b7647963576	93c137b21c50f7f1126b2d3f8c939a56ce656f728cecdaa77b9d7a8bbe67a2fb	887567	b959ba6c40a4f9ba6283af37273424b0c5d6024d	2026-07-17	b959ba6c40a4f9ba6283af37273424b0c5d6024d	2026-07-17	JULY1_OR_LATER	Hamiltonian boundary;Noether;Common-Scale Neutrality;bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_stage1_2026-07-18/arm_A/cold_output/D0_D5.md	6bf2fb053bc46f2606b7c6eb6e67a334458429bc	22804ff3c744b8857481908cd4cb7bc8775c67a158de58cf570c0fea924e4ddb	45231	b959ba6c40a4f9ba6283af37273424b0c5d6024d	2026-07-17	b959ba6c40a4f9ba6283af37273424b0c5d6024d	2026-07-17	JULY1_OR_LATER	Hamiltonian boundary;Noether;Common-Scale Neutrality;bootstrap	LOAD_BEARING	explicit controlling or algebraic source
native_action_stage1_2026-07-18/arm_A/cold_output/UDT_NATIVE_ACTION_COLD_ARM_DISPATCH.md	6d2d5bacf86cc068d2b3f7eae6f3ff705151c038	6e977717ca028cabaa198dd14a6a97b3b15740e45485d0ab735f3df0326df192	8394	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	b959ba6c40a4f9ba6283af37273424b0c5d6024d	2026-07-17	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_stage1_2026-07-18/arm_A/cold_output/UDT_NATIVE_ACTION_COLD_PACKET.md	dbe0292e446291cdc620abfb261447cb9f7d969f	d38232792ac78188687db433a3f60a08c775c46e9ecf5fc42ad7953dc89fadb0	13221	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	b959ba6c40a4f9ba6283af37273424b0c5d6024d	2026-07-17	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_stage1_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	68cf3f12a0e621aadeda5b24c8d0b20661601f66	dc5a4526b7bab08ce537a1baa29c9189609ab99f40d074a299a77da8e30c3004	297351	b959ba6c40a4f9ba6283af37273424b0c5d6024d	2026-07-17	b959ba6c40a4f9ba6283af37273424b0c5d6024d	2026-07-17	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_stage1_2026-07-18/arm_B/cold_output/D0_D5.md	0365540b9bd2e9a4a86f5eb6f87105258e413e2d	07f9519049d0993d35dbbc68f86ffe1f7da1339e1eb888dbdfe90a75ac34ba68	29406	b959ba6c40a4f9ba6283af37273424b0c5d6024d	2026-07-17	b959ba6c40a4f9ba6283af37273424b0c5d6024d	2026-07-17	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	LOAD_BEARING	explicit controlling or algebraic source
native_action_stage1_2026-07-18/arm_B/cold_output/UDT_NATIVE_ACTION_COLD_ARM_DISPATCH.md	6d2d5bacf86cc068d2b3f7eae6f3ff705151c038	6e977717ca028cabaa198dd14a6a97b3b15740e45485d0ab735f3df0326df192	8394	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	b959ba6c40a4f9ba6283af37273424b0c5d6024d	2026-07-17	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_stage1_2026-07-18/arm_B/cold_output/UDT_NATIVE_ACTION_COLD_PACKET.md	dbe0292e446291cdc620abfb261447cb9f7d969f	d38232792ac78188687db433a3f60a08c775c46e9ecf5fc42ad7953dc89fadb0	13221	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	b959ba6c40a4f9ba6283af37273424b0c5d6024d	2026-07-17	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_stage2_2026-07-18/arm_A/D6_RETURN/D6.md	8f4ad822545f34970d2519a42791c29ba181eccf	3380ace0a38f46eaff2401213cab12aa13750be1df38f61211435caf73d6bd93	27540	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	JULY1_OR_LATER	lapse flux;boundary charge;normalized charge;Noether;bootstrap	LOAD_BEARING	explicit controlling or algebraic source
native_action_stage2_2026-07-18/arm_A/D6_RETURN/D6_DISCLOSURE_CENSUS.tsv	d2896c55cd18697fbae15baff82ce36bceff91ac	39a20fe10d4d87b426e6dbe85a3086237664ae97eb9f50fc57161314e650b227	51779	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	JULY1_OR_LATER	bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_stage2_2026-07-18/arm_A/D6_RETURN/RECEIVED_A1_A6_SHA256SUMS.txt	53786e0a4f20907953613c71f36164c08146c27b	85776969410e6dc8bee6b1aa901331dcc139e718dbdfd28c593df3f2054408b7	20264	36fe909e3165eb8240eaa07df1d7a8f27281132b	2026-07-18	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	JULY1_OR_LATER	bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	34360a7436d759314c1e2f35107d150777e312da	a9e137093369780c3072ef2d30c36deeafcca4d317bba21b8267600d0b3f9ffd	5187709	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	JULY1_OR_LATER	lapse flux;boundary charge;normalized charge;Hamiltonian boundary;presymplectic;Noether;Common-Scale Neutrality;bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_stage2_2026-07-18/arm_B/D6_RETURN/D6.md	5c53fb133a72c7a083405ef84349e9b19bf169fa	8675e851e9f39f9a60130fbffc9522a1ce01a3728db8a29a54095bdef7bd9d2a	15434	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	JULY1_OR_LATER	boundary charge;Common-Scale Neutrality;bootstrap	LOAD_BEARING	explicit controlling or algebraic source
native_action_stage2_2026-07-18/arm_B/D6_RETURN/D6_DISCLOSURE_CENSUS.tsv	a0bba4922ffaf65f1065ccf572e03945d35fce56	a7ac3adecf2200e058b3f960d7f76c5d53e70e3d5c89004a0c4cce40d75a5a7f	49182	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	JULY1_OR_LATER	bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_stage2_2026-07-18/arm_B/D6_RETURN/RECEIVED_A1_A6_SHA256SUMS.txt	53786e0a4f20907953613c71f36164c08146c27b	85776969410e6dc8bee6b1aa901331dcc139e718dbdfd28c593df3f2054408b7	20264	36fe909e3165eb8240eaa07df1d7a8f27281132b	2026-07-18	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	JULY1_OR_LATER	bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	9c5f53e6e6eb7f8c8d8c894f1a0943197ba6be94	e56c5196e6aaf23da82dcf6a8acf17d2bcfb3921e4b19612dfc3f6c96bd34172	1123185	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	d1d7afbddf3cfb2ab29c4f83c25d6aafb1062c08	2026-07-18	JULY1_OR_LATER	lapse flux;boundary charge;normalized charge;Noether;Common-Scale Neutrality;bootstrap	CONTEXT_ONLY	frozen action-family evidence outside explicit load-bearing subset
native_action_sync_audit_2026-07-17/round1_final.md	deeaac599fd93ac58867d891ee234f86536ea81d	915996b295a818af7c801e840ecc1fcf9611c466bb62ade2562ec2416236ce3d	8471	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round1_transcript.txt	5667970e804e8be2abd9e76a207c838529c04b7b	bc2c1ab6f9963c15d5e083b225d3a0d880dfff402ea2f35bb32dcc4fc804176f	205720	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	X_{\max}=\alpha;Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round2_final.md	8857ce9311c1f886ea378b0a7162ff78a1ed892a	97eb7dc060d889a5b3f53fb5052a40f740cf244e8b4d05fb7675bc633a6f7ed2	10636	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round2_transcript.txt	a0a4b20da69121ad5dc5f441df117122eab7750d	97bf7e29ac97f3cb034d02078dd9463d36d26f82cc768139a66f22e72a3498ee	212580	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	X_{\max}=\alpha;Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round3_final.md	9568f1e2b7b738d5e37078028896a8f3848686ae	1a999a0405098f7adbbab2b211f52e0de3d67808b089e2cd6133825da49e7b7e	6319	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round3_transcript.txt	1126483d319afe9b72ad6084217e9823c9961d45	91e52fe95bd005d844171f63ed61affa5583f8b36bfa4e8858aa731cd367f2f3	146146	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	X_{\max}=\alpha;Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round4_final.md	2dfc4876689fbb8fec1b20627a6c8058ba297b5c	32bb3fc0557b3958cec85d3a2a956fd286e22cd89666362964a37cb1dad93121	7445	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round4_transcript.txt	b29c300f7673b521cba6addd98c4f96f2e873db9	ac3cc3c559aa3c9172b37f7ca4b71fcd8e9d9e7f3de36e1f7eb85fe7a2945d3d	144451	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	X_{\max}=\alpha;Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round5_final.md	ab1890e0ba13cbcae20a0111c044f475e5d01b2e	65d0465c77e987f54aa624f218f01fd8293c7c3de20085c2e527f20d3ef81699	7847	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round5_transcript.txt	36e8a1c8aee66aba21f6eb88cee8e25dc261cbad	7ceadb615144326fbcab6afe485e64f507c8b181a5ce10537d7be2821b736833	187461	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	X_{\max}=\alpha;Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round6_transcript.txt	d6066e8a2214f47b7b634f1d9610b89c31d1edfd	3d45cda6de94832e597d96337170e79f65dd87fb1b7b3328868c36c21291b86d	145181	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	X_{\max}=\alpha;Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round7_final.md	764d571dd2486daa75256fa5aca56e1da94b3788	ad0af2efaf49f01ddaa6b99b029a474eab644bd7ba6758276478a8a932ba365a	5107	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round7_transcript.txt	3fb260c428434bb4516a7687d269b0e90f39896d	70998f26c25639e1e6327065a13d4cb78a63e484af07186b0859e9f32b36e279	189478	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	Noether;X_{\max}=\alpha;Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round8_final.md	71890d4bfbbaf77f175c4ce4f59dbd83369992d5	202fa6f1552ccf1e63629c24a2cacdd671819ca76c26c484c65780cf77be3271	5327	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round8_transcript.txt	abdaf76d56cd0ae2aea98bb1a6d65688cddb9aae	e53ac04fc0de235d1cdbe5b5bcd8506d1007204ddbd7d896d56edbe4bc6fdb55	285437	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	Noether;X_{\max}=\alpha;Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round9_banked_final.md	2490bee47bef4e27a14245713606ad89c38aad89	af414263e730afd6c4e448047eecbe0ab8e725b73ed499950a0a1c95759c4c12	1947	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/round9_banked_transcript.txt	924a63d579fcbd2d8960635039716469a3a2bd74	067fff3c30dd235041b393e91643132d4b64b358d6cd129433dc93b5a434db0b	134530	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	Noether;X_{\max}=\alpha;Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_action_sync_audit_2026-07-17/source_SHA256SUMS.txt	7dfe0fe3d2d604c4d6600d9653dfb3299c53f904	4135e9c465081192c7ebcd88d8fd53fc51671aa2b08079e599ce34cdf05c0b51	18404	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	50c02104ffe5d70f8c97aa1077f625b4a76a4f51	2026-07-17	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_hopfion_topology_audit_2026-07-19/AUDIT_REPORT.md	776220ebee57c9a55e82db8cf1dc832d951be0d6	df0171eb83d75ad175727a8db541df8500b7826edf6059ae63a52f1a1ba15bea	10290	2934c5378fdffd239f86dc270184c3190c41b881	2026-07-19	2934c5378fdffd239f86dc270184c3190c41b881	2026-07-19	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
native_hopfion_topology_audit_2026-07-19/CANDIDATE_CENSUS.tsv	73b7416a2de4aeef35a78a1883aff3821c5faba9	246f0b6bd385aa277498b696f869dbd8fadf568002037cb3d7acca7963ff32ca	458481	2934c5378fdffd239f86dc270184c3190c41b881	2026-07-19	2934c5378fdffd239f86dc270184c3190c41b881	2026-07-19	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
