candidate_path	original_path	destination	primary_owner	lane_class	artifact_type	git_blob_oid	sha256	atomic_family_id	disposition	proposed_batch_id	operational_inbound_count	forensic_inbound_count	forensic_inbound_sources	outbound_imports	runtime_paths	generated_outputs	required_companions	frozen_companions	unresolved_runtime_paths	test_scope	frontier_or_control	future_exact_pointer_changes	ruling_basis
cascade_or_energy_rung1_and_alignment.py	cascade_or_energy_rung1_and_alignment.py	archive/pre_2026-07-01/cascade_or_energy_rung1_and_alignment.py	LEGACY_FROZEN	LEGACY	PYTHON	43161f36fb44ca514723ca3914b634e7e4c3aa3d	f57f4919b923755236b821964d8cd469a34fab733d23bb6f1a941736a7babaca	F_OR_ENERGY_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	cell_solver_universe_T3->cell_solver_universe_T3.py	/home/udt-admin/udt_mass_codex/cascade_stageB_rungs.json[ABSOLUTE_EXTERNAL];open('/home/udt-admin/udt_mass_codex/cascade_stageB_rungs.json')[DYNAMIC]	NONE	cell_solver_universe_T3.py;cascade_stageB_rungs.json	cascade_stageB_rungs.json:R0_FROZEN_EVIDENCE	absolute workstation path	NONE	NONE	-	hard-coded root stage-B output and retained solver are runtime inputs
cascade_s2_aggregate.py	cascade_s2_aggregate.py	archive/pre_2026-07-01/cascade_s2_aggregate.py	LEGACY_FROZEN	LEGACY	PYTHON	b2ea1599be3fffe04adf6806e855bb0670fbb811	b5c95dd5f75d40cc8c0a18754733e95d7d5dacc6b5d60f28be4623588a6ab6dd	F_S2_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	SCRATCH[DYNAMIC];f[DYNAMIC];open(f)[DYNAMIC];open(os.path.join(SCRATCH, 's2_shot_log.json'))[DYNAMIC];os.path.join(SCRATCH, 's2_final_table.json')[DYNAMIC];os.path.join(SCRATCH, 's2_shot_log.json')[DYNAMIC];{t: R[t] for t in ORDER}[DYNAMIC]	NONE	NONE	NONE	s2_core;dynamic aggregation inputs	NONE	NONE	-	unprefixed candidate-core import and aggregation inputs are unresolved
cascade_s2_core.py	cascade_s2_core.py	archive/pre_2026-07-01/cascade_s2_core.py	LEGACY_FROZEN	LEGACY	PYTHON	c02bbaf773b688c7c4cce01cb4938f31e5846c64	85150fea19b28293b16dcd6c57d179412f6155c9749d67b64e1d194e52418193	F_S2_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	7	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_census/BASE_INBOUND_REFERENCES_FORENSIC.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	cell_solver_universe_T3->cell_solver_universe_T3.py	REPO[DYNAMIC];SCRATCH[DYNAMIC];SHOT_LOG[DYNAMIC];ck[DYNAMIC];log[DYNAMIC];open(SHOT_LOG)[DYNAMIC];open(ck)[DYNAMIC];open(os.path.join(REPO, 'cascade_stageB_rungs.json'))[DYNAMIC];open(os.path.join(REPO, 'cascade_stageC_c1_A1m2_Z8.json'))[DYNAMIC];open(os.path.join(REPO, 'cascade_stageC_c2_A1m3_Z1.json'))[DYNAMIC];os.path.join(REPO, 'cascade_stageB_rungs.json')[DYNAMIC];os.path.join(REPO, 'cascade_stageC_c1_A1m2_Z8.json')[DYNAMIC];os.path.join(REPO, 'cascade_stageC_c2_A1m3_Z1.json')[DYNAMIC];pkl[DYNAMIC];res[DYNAMIC]	NONE	NONE	NONE	s2_core;dynamic aggregation inputs	NONE	NONE	-	unprefixed candidate-core import and aggregation inputs are unresolved
cascade_s2_validate.py	cascade_s2_validate.py	archive/pre_2026-07-01/cascade_s2_validate.py	LEGACY_FROZEN	LEGACY	PYTHON	b8ad4282a2a14439814ce338c0463f9db2fb974f	ef3f911647a2df1eedd6dd26fc0cd0d0841138266063ae1254bce2d17a6b6743	F_S2_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	s2_core->cascade_s2_core.py	NONE	NONE	NONE	NONE	s2_core;dynamic aggregation inputs	NONE	NONE	-	unprefixed candidate-core import and aggregation inputs are unresolved
cascade_s3_lib.py	cascade_s3_lib.py	archive/pre_2026-07-01/cascade_s3_lib.py	LEGACY_FROZEN	LEGACY	PYTHON	235d35fce9bf9242aad7407cb00a5d178a7a6a3a	4cabac8e1fcd121562d414382e0c2ee7c26bb90fc411856443dd09bf2a2bfeb5	F_S3_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	cascade_bv14_lib->cascade_bv14_lib.py	SCR[DYNAMIC];os.path.join(SCR, f's2_bg_{tag}.pkl')[DYNAMIC]	NONE	NONE	NONE	s3_lib;generated s3 family paths	NONE	NONE	-	unprefixed candidate-library import and generated-family paths are unresolved
cascade_s3_t2_t3.py	cascade_s3_t2_t3.py	archive/pre_2026-07-01/cascade_s3_t2_t3.py	LEGACY_FROZEN	LEGACY	PYTHON	430e8bfac3c4ad8ec2df1b408d3341913cf7f3e4	9e775f08da46c74b416d9351db7741d0cf3e6df6a9564b32b04e29b27cf3a13a	F_S3_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	s3_lib->cascade_s3_lib.py	SCR[DYNAMIC];ck[DYNAMIC];out[DYNAMIC]	NONE	NONE	NONE	s3_lib;generated s3 family paths	NONE	NONE	-	unprefixed candidate-library import and generated-family paths are unresolved
cascade_s3_t5.py	cascade_s3_t5.py	archive/pre_2026-07-01/cascade_s3_t5.py	LEGACY_FROZEN	LEGACY	PYTHON	2f71c64b5494703ba1781b810a15a8d81c116b5c	4d6f31efba9d79361af8422da8d188f5550a7ef83c87ff72e209148dd8a1b3e7	F_S3_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	s3_lib->cascade_s3_lib.py	SCR[DYNAMIC];led[DYNAMIC];led_f[DYNAMIC];open(led_f)[DYNAMIC];os.path.join(SCR, f's3_t5_{tag}.json')[DYNAMIC];out[DYNAMIC]	NONE	NONE	NONE	s3_lib;generated s3 family paths	NONE	NONE	-	unprefixed candidate-library import and generated-family paths are unresolved
cascade_s3_validate.py	cascade_s3_validate.py	archive/pre_2026-07-01/cascade_s3_validate.py	LEGACY_FROZEN	LEGACY	PYTHON	0d22243c6106f99c33c9874bd2ba762ff0e1e4c4	6f614ab6f4de742b97408846b29cbce704fded29b329f98a391666af31638e8a	F_S3_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	s3_lib->cascade_s3_lib.py	SCR[DYNAMIC];open(os.path.join(SCR, f'bv14_bg_{row}.json'))[DYNAMIC];open(os.path.join(SCR, f'bv14_counts_{TAGS[tag]}.json'))[DYNAMIC];os.path.join(SCR, 's3_validate.json')[DYNAMIC];os.path.join(SCR, f'bv14_bg_{row}.json')[DYNAMIC];os.path.join(SCR, f'bv14_counts_{TAGS[tag]}.json')[DYNAMIC];out[DYNAMIC]	NONE	NONE	NONE	s3_lib;generated s3 family paths	NONE	NONE	-	unprefixed candidate-library import and generated-family paths are unresolved
cascade_sf_cas1_bulk.py	cascade_sf_cas1_bulk.py	archive/pre_2026-07-01/cascade_sf_cas1_bulk.py	LEGACY_FROZEN	LEGACY	PYTHON	993e99e1ae4c2ed7bff2d35a34ac3886c099addd	b1986a2addaff8187405d734bf1dd87cc5e7abc27cf5719016ca1e8871a5fc6d	F_SAFE_CASCADE_SF_CAS1_BULK	SAFE_BYTE_IDENTICAL	B02_LEGACY_STANDALONE_ALGEBRA_A	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
cascade_sf_cas4_zeromodes.py	cascade_sf_cas4_zeromodes.py	archive/pre_2026-07-01/cascade_sf_cas4_zeromodes.py	LEGACY_FROZEN	LEGACY	PYTHON	6878ef0880c718be2782cde33738b8432985ebfb	3a26b325f03e580ea2ec15e7738a8c9af13c475ca3bf5f302f115806ef853bb8	F_SAFE_CASCADE_SF_CAS4_ZEROMODES	SAFE_BYTE_IDENTICAL	B02_LEGACY_STANDALONE_ALGEBRA_A	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
cascade_sf_d5_spotcheck.py	cascade_sf_d5_spotcheck.py	archive/pre_2026-07-01/cascade_sf_d5_spotcheck.py	LEGACY_FROZEN	LEGACY	PYTHON	5b52f66013cd3579b41dde4965d42867bea81fde	789c4a2f45866d0804029c66ed8e781949ab0dca140360b0b48ae48b9c502817	F_SF_D5_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	cell_solver_universe_T3->cell_solver_universe_T3.py	results[DYNAMIC];sf_d5_out.json[MISSING_OR_GENERATED]	NONE	NONE	NONE	sf_d5_spotcheck	NONE	NONE	-	consumer imports candidate producer under a non-resolving unprefixed name
cascade_sf_d5b_extra.py	cascade_sf_d5b_extra.py	archive/pre_2026-07-01/cascade_sf_d5b_extra.py	LEGACY_FROZEN	LEGACY	PYTHON	d5d2fa30d30a6453978f24a737832aac475c1916	ff1427d124916ee7ba92831202ecaee80a5bc3ab8e7b7607dcf72bbb45455c41	F_SF_D5_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	sf_d5_spotcheck->cascade_sf_d5_spotcheck.py	NONE	NONE	NONE	NONE	sf_d5_spotcheck	NONE	NONE	-	consumer imports candidate producer under a non-resolving unprefixed name
cascade_stageA_extra.py	cascade_stageA_extra.py	archive/pre_2026-07-01/cascade_stageA_extra.py	LEGACY_FROZEN	LEGACY	PYTHON	4ff2488cd1f8126a9cce6f9b565f4c87e8f0ae34	599a16c506ae06dca0289f82e79fb7284919b49db957a209bb3ef1bc81912f4c	F_STAGE_A_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	open('stageA_results.json')[DYNAMIC];res[DYNAMIC];stageA_results.json[MISSING_OR_GENERATED]	stageA_results.json	cascade_stageA_lib.py	NONE	stageA_lib	NONE	NONE	-	retained stage-A library and shared results file close the runtime family
cascade_stageA_run.py	cascade_stageA_run.py	archive/pre_2026-07-01/cascade_stageA_run.py	LEGACY_FROZEN	LEGACY	PYTHON	bf72aae024bc2441a573745bbd97ebd54d43c6f5	7006a429cb6637c900e3a0b2c386e007907d0dcf36ccf59fba89141d5a0159b1	F_STAGE_A_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	OUT[DYNAMIC];results[DYNAMIC]	stageA_results.json	cascade_stageA_lib.py	NONE	stageA_lib	NONE	NONE	-	retained stage-A library and shared results file close the runtime family
cascade_stageB_above.py	cascade_stageB_above.py	archive/pre_2026-07-01/cascade_stageB_above.py	LEGACY_FROZEN	LEGACY	PYTHON	0dbb2e6e638ec41ac1d3e6cd3e2f4dcbfe70c605	c8abec0f0da569bbbf4519bd46b3c042ecfc656d656fa7f5748905463f46a4f4	F_STAGE_B_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	cell_solver_universe_T3->cell_solver_universe_T3.py	f'{SCR}/stageB_above.json'[DYNAMIC];{'rows': rows, 'brackets': br, 'rungs': [{k: v for (k, v) in r.items() if 'profile' not in k} for r in rungs], 'shots_this_script': SHOTS}[DYNAMIC]	NONE	cell_solver_universe_T3.py;cascade_stageB_common.py;cascade_stageB_rungs.json	cascade_stageB_rungs.json:R0_FROZEN_EVIDENCE	stageB_common;dynamic SCR paths	NONE	NONE	-	retained solver/common modules and frozen rung data close the family
cascade_stageB_analysis.py	cascade_stageB_analysis.py	archive/pre_2026-07-01/cascade_stageB_analysis.py	LEGACY_FROZEN	LEGACY	PYTHON	2fbf43241aae41e898ad7fe417e8faa82cc854da	790234d55fff7a105d895ff98c747ba47317d6c472d3b16e58e36884550f10b6	F_STAGE_B_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	f'{SCR}/stageB_above.json'[DYNAMIC];f'{SCR}/stageB_rungs.json'[DYNAMIC];f'{SCR}/stageB_sweep.json'[DYNAMIC];open(f'{SCR}/stageB_above.json')[DYNAMIC];open(f'{SCR}/stageB_rungs.json')[DYNAMIC];open(f'{SCR}/stageB_sweep.json')[DYNAMIC]	NONE	cell_solver_universe_T3.py;cascade_stageB_common.py;cascade_stageB_rungs.json	cascade_stageB_rungs.json:R0_FROZEN_EVIDENCE	stageB_common;dynamic SCR paths	NONE	NONE	-	retained solver/common modules and frozen rung data close the family
cascade_stageB_bisect.py	cascade_stageB_bisect.py	archive/pre_2026-07-01/cascade_stageB_bisect.py	LEGACY_FROZEN	LEGACY	PYTHON	2812ded725e39ec0c9ba8ba1cd6c1bc1706000ac	db022d432d221bdaa0561cc17101fd83b96553371993acb91081a3780fe50085	F_STAGE_B_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	cell_solver_universe_T3->cell_solver_universe_T3.py	f'{SCR}/stageB_rungs.json'[DYNAMIC];f'{SCR}/stageB_sweep.json'[DYNAMIC];open(f'{SCR}/stageB_sweep.json')[DYNAMIC];{'rungs': [{k: v for (k, v) in r.items() if 'profile' not in k} for r in rungs], 'profiles': [{'bracket_index': r['bracket_index'], 'N_delta_profile': r.get('N_delta_profile'), 'N_rhop_profile': r.get('N_rhop_profile')} for r in rungs], 'cut_brackets': cut, 'shots_this_script': SHOTS}[DYNAMIC]	NONE	cell_solver_universe_T3.py;cascade_stageB_common.py;cascade_stageB_rungs.json	cascade_stageB_rungs.json:R0_FROZEN_EVIDENCE	stageB_common;dynamic SCR paths	NONE	NONE	-	retained solver/common modules and frozen rung data close the family
cascade_stageB_sanity.py	cascade_stageB_sanity.py	archive/pre_2026-07-01/cascade_stageB_sanity.py	LEGACY_FROZEN	LEGACY	PYTHON	235a4e36b5745bd9c0bc69d5d2900aab5e2a0949	a43f3904990c5f0d6d79b810a0377d808c59842ac352893912945e55db359d91	F_STAGE_B_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	cell_solver_universe_T3->cell_solver_universe_T3.py	NONE	NONE	cell_solver_universe_T3.py;cascade_stageB_common.py;cascade_stageB_rungs.json	cascade_stageB_rungs.json:R0_FROZEN_EVIDENCE	stageB_common;dynamic SCR paths	NONE	NONE	-	retained solver/common modules and frozen rung data close the family
cascade_stageC_run.py	cascade_stageC_run.py	archive/pre_2026-07-01/cascade_stageC_run.py	LEGACY_FROZEN	LEGACY	PYTHON	14914f2ee19921be25387e24776c75f11601908a	e4a53d2ac039fa5cc76265ee4f5ee69d7e5411ede764dfed7a71a1ad49a1ea4b	F_STAGE_C_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	f'{SCR}/stageC_{combo}.json'[DYNAMIC];{'combo': combo, 'Z': c['Z'], 'stuck': c['stuck'], 'd0_est': c['d0_est'], 'rows': rows, 'brackets': [list(b) for b in br], 'nonseal_rows': nonseal, 'rungs': [{k: v for (k, v) in r.items() if 'profile' not in k} for r in rungs], 'profiles': [{'bracket_index': r['bracket_index'], 'N_delta_profile': r.get('N_delta_profile'), 'N_rhop_profile': r.get('N_rhop_profile')} for r in rungs], 'shots': L.SHOTS, 'wall_s': time.time() - t0}[DYNAMIC]	NONE	cascade_stageC_lib.py	NONE	stageC_lib	NONE	NONE	-	retained stage-C library is a runtime import
cascade_th2_bottom_beta.py	cascade_th2_bottom_beta.py	archive/pre_2026-07-01/cascade_th2_bottom_beta.py	LEGACY_FROZEN	LEGACY	PYTHON	756b3b26e50f61eed9176268f6952c98dc5b85e7	b674a0b48a47e11fcc98f28dd5828c7f1a863cf16338f9007d5ad0650615abe4	F_SAFE_CASCADE_TH2_BOTTOM_BETA	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
cascade_th2_bottom_system.py	cascade_th2_bottom_system.py	archive/pre_2026-07-01/cascade_th2_bottom_system.py	LEGACY_FROZEN	LEGACY	PYTHON	f5e4353ce2881e752a7d82e2e5651aa534e42a36	f8f1c6c95e75eca290e8c68fdb44c83567122589b6f63e7f25401a70263ed625	F_SAFE_CASCADE_TH2_BOTTOM_SYSTEM	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
cascade_th2_cas_checks.py	cascade_th2_cas_checks.py	archive/pre_2026-07-01/cascade_th2_cas_checks.py	LEGACY_FROZEN	LEGACY	PYTHON	9edeb71140c0d405343a994f811861a399774b6d	914b306080c65a84f008a107c0594f2da119fde5a294190b91a42a2132f092d7	F_SAFE_CASCADE_TH2_CAS_CHECKS	SAFE_BYTE_IDENTICAL	B02_LEGACY_STANDALONE_ALGEBRA_A	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
cascade_th2_cas_kappa.py	cascade_th2_cas_kappa.py	archive/pre_2026-07-01/cascade_th2_cas_kappa.py	LEGACY_FROZEN	LEGACY	PYTHON	0d390dc77687928d348c2782e972810b28e5b9dc	27f7234edf024df7fe97404dad0014e3977671220bc5c1038f98468aa4ef7a6d	F_SAFE_CASCADE_TH2_CAS_KAPPA	SAFE_BYTE_IDENTICAL	B02_LEGACY_STANDALONE_ALGEBRA_A	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
