candidate_id	path	selection_sources	base_blob
C0304	udt_global_functional_dof_constraint_rank_audit_2026-07-26/SHA256SUMS.txt	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	e3b70cd5353616001cbfc85e2071b78dd047a7f6
C0305	udt_global_functional_dof_constraint_rank_audit_2026-07-26/SOURCE_MANIFEST.tsv	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	c6e67dc9de72d022282b7034e814e0bf5a38a1ea
C0306	udt_global_functional_dof_constraint_rank_audit_2026-07-26/SOURCE_SCOPE.tsv	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	f896117012c3b520f7201f63194f4b92bab7d7aa
C0307	udt_global_functional_dof_constraint_rank_audit_2026-07-26/STATUS_LEDGER.tsv	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	4c3c759d07196ef91f49c30aaa24d9852ab4a8ac
C0308	udt_global_functional_dof_constraint_rank_audit_2026-07-26/UNKNOWN_UNIVERSE.tsv	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	879be220d1f7fc75d0af144ded3b982d43c89abc
C0309	udt_global_functional_dof_constraint_rank_audit_2026-07-26/VERIFICATION_RESULT.json	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	dc991333502c1a05f71d834bbd3513e4c7533aae
C0310	udt_global_functional_dof_constraint_rank_audit_2026-07-26/build_dof_audit.py	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	2c544722ef494a082a31148fde1654f4740f921d
C0311	udt_global_functional_dof_constraint_rank_audit_2026-07-26/build_manifest.py	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	345d37a601a10d6c7d157aa92279814c0d2d4639
C0312	udt_global_functional_dof_constraint_rank_audit_2026-07-26/build_source_manifest.py	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	d9f7276040cec8e202d4d62ffec3574784f1a496
C0313	udt_global_functional_dof_constraint_rank_audit_2026-07-26/requirements.txt	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	821e76faacc895bd2f29b914c67b339d3264abc8
C0314	udt_global_functional_dof_constraint_rank_audit_2026-07-26/verify_dof_audit.py	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	16d3954567dbfc3825ff7c156c4321346a035427
C0315	udt_global_functional_dof_constraint_rank_audit_2026-07-26/verify_dof_audit_independent.py	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	3dcb080ea724e47bf484bd118696867adbb1d29f
C0316	udt_global_functional_dof_constraint_rank_audit_2026-07-26/verify_repository_gates.py	FAULTY_AUDIT_PACKAGE;POST_FOUNDED_PHI_CHANGE	a13ff34dab06b3fda1afa33b11ac98f0c696699b
C0317	udt_global_kinematic_assembly_p03g_2026-07-21/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	b8a70c5751e97ad155abdf63fb6e214c90692ab2
C0318	udt_global_kinematic_assembly_p03g_2026-07-21/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	598d34b89b387b4490b10540c20833a665106fdd
C0319	udt_global_kinematic_assembly_p03g_2026-07-21/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	b187add25faff4c933e22e43374ec3419f92394f
C0320	udt_global_local_relational_closure_audit_2026-07-25/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	deefa2dd350e892a0fd80fa90b7835df792f1ad9
C0321	udt_global_local_relational_closure_audit_2026-07-25/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	45b9f20d290250a41e17eb6e6eb6b2276626faa5
C0322	udt_global_local_relational_closure_audit_2026-07-25/NEXT_STEP.md	PRIOR_399_ACTIVE_CENSUS	5e3c0bc8236e64e210929d9aeb4fa8c0fbb153ef
C0323	udt_global_local_relational_closure_audit_2026-07-25/RESULT.json	PRIOR_399_ACTIVE_CENSUS	81c350adf2211c5075d28760ae98fb1a380c69e8
C0324	udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4
C0325	udt_global_metric_assembly_atlas_2026-07-22/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	41ae13b2d01794988ce8a716e57ce8494c894b6c
C0326	udt_global_metric_assembly_atlas_2026-07-22/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	504d3fbd70336e093d269800dcb4257a7fd9cf45
C0327	udt_global_metric_assembly_atlas_2026-07-22/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	2e406c21a1fc8e73d05578e7288b7ea76f6f1c0b
C0328	udt_global_reciprocal_closure_audit_2026-07-20/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	bf76516d2a103a7ee250628790bb749f7fb92502
C0329	udt_global_reciprocal_closure_audit_2026-07-20/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	40e3eb385109270eec34554067badf94b7a07847
C0330	udt_global_reciprocal_persistence_selector_audit_2026-07-23/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	3a167e045caee36fd1b88d1391197004ccdc3fee
C0331	udt_global_reciprocal_persistence_selector_audit_2026-07-23/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	86ac0b1c226597b0674b9dfe6a2c2ccb5a21230d
C0332	udt_global_reciprocal_persistence_selector_audit_2026-07-23/RESULT.json	PRIOR_399_ACTIVE_CENSUS	5e21d9c7a10cbf4b815e7887e6f75e3fbe191bf9
C0333	udt_global_reciprocal_persistence_selector_audit_2026-07-23/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	eebf7369f1aa40def5792bf95e44a4f5c33afa54
C0334	udt_gr_subtraction_reciprocal_connection_audit_2026-07-21/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	a63b1a969074a265fd90dd772b3d0e10848dd2f4
C0335	udt_gr_subtraction_reciprocal_connection_audit_2026-07-21/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	69d3b77541b641d1d111172c130049dc8a35f59b
C0336	udt_historical_phi_equation_salvage_audit_2026-07-24/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	2d6274e2e890a82dabd8dbc3856412f6daf8654e
C0337	udt_historical_phi_equation_salvage_audit_2026-07-24/EXACT_DERIVATION.md	PRIOR_399_ACTIVE_CENSUS	c494d513a0e09ee6de68ff67938900477e09a827
C0338	udt_historical_phi_equation_salvage_audit_2026-07-24/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	ee3c940c7b6b3b1f32c2504e15db4b62404b954d
C0339	udt_historical_phi_equation_salvage_audit_2026-07-24/NEXT_STEP.md	PRIOR_399_ACTIVE_CENSUS	c5c360b94f49c303865145afd663a06a1aa99a4c
C0340	udt_hopf_realization_deformation_audit_2026-07-23/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	b64a1b5eea61f2df3d0a4e1734613c2235af7200
C0341	udt_hopf_realization_deformation_audit_2026-07-23/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	27d27bdc49c5e02b9f9406e8b18e45393b845262
C0342	udt_hopf_realization_deformation_audit_2026-07-23/NEXT_STEP.md	PRIOR_399_ACTIVE_CENSUS	24fbb749e90692755d035f738042f687bda26cc6
C0343	udt_hopf_realization_deformation_audit_2026-07-23/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	ff0ad51f9e5f4bedfd0dcd17d876b27ef3a064e7
C0344	udt_hopf_transport_bootstrap_dependency_audit_2026-07-23/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	6a6048f343afe05a8af5d972b639e31a0602f191
C0345	udt_hopf_transport_bootstrap_dependency_audit_2026-07-23/NEXT_STEP.md	PRIOR_399_ACTIVE_CENSUS	513f89aaf62b43beae7a14ba6fed6d7aaca7177b
C0346	udt_hopf_transport_bootstrap_dependency_audit_2026-07-23/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	49c6c655b9f63219802e6ce92aa233f67b562e0f
C0347	udt_independent_amplitude_metric_atlas_2026-07-21/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	609fdad9642bfb2980ec879d56df60712648972a
C0348	udt_independent_amplitude_metric_atlas_2026-07-21/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	1699d562dd3da8182fda8e851729e979154f48e7
C0349	udt_instrument_motif_atlas_2026-07-21/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	b65521b65a74c3cb31f54d727123e64e15c07c4c
C0350	udt_instrument_motif_atlas_2026-07-21/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	e4cbbd0aed3fda02e0aa589e1c01fb79caee8d10
C0351	udt_instrument_motif_atlas_2026-07-21/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	f7c80abace38adb91e755df8c40a8bfc2c1e5045
C0352	udt_intrinsic_clock_transverse_solder_audit_2026-07-24/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	381d6f84ba5258e8609c970df0b9089c18c49e69
C0353	udt_intrinsic_clock_transverse_solder_audit_2026-07-24/EXACT_DERIVATION.md	PRIOR_399_ACTIVE_CENSUS	49f269143e767405694b030b32a55c0a79144e7f
C0354	udt_intrinsic_clock_transverse_solder_audit_2026-07-24/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	f1d723ae5fdcd4210f83e5ef972086ebdb6d1e34
C0355	udt_intrinsic_clock_transverse_solder_audit_2026-07-24/NEXT_STEP.md	PRIOR_399_ACTIVE_CENSUS	69d64f77c0139b6ffd9e81117d7811265393e8ae
C0356	udt_intrinsic_clock_transverse_solder_audit_2026-07-24/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	46798c3a7aa361f15409284d1448a12c0285e63e
C0357	udt_invariant_xmax_asymptotic_boundary_audit_2026-07-23/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	b2876238b04bfc727a63f64f2543857eb7a87db9
C0358	udt_invariant_xmax_asymptotic_boundary_audit_2026-07-23/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	6bf5556dc35a145c34bf10a1af9ba2c1f6cef867
C0359	udt_invariant_xmax_asymptotic_boundary_audit_2026-07-23/RESULT.json	PRIOR_399_ACTIVE_CENSUS	dd1ca95c979130638d3fdc8b1ad837e6ec1eb8c7
C0360	udt_invariant_xmax_asymptotic_boundary_audit_2026-07-23/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	e3a373eaaab8aff66d9721db35b44f2eb32292d2
C0361	udt_involutive_exchange_branch_availability_audit_2026-07-24/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	d7e5b87e2bbb79756066ad454ae3b296ebfbee59
C0362	udt_involutive_exchange_branch_availability_audit_2026-07-24/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	d246856140312ebcbf49f4242eaac5b71174f43c
C0363	udt_involutive_exchange_branch_availability_audit_2026-07-24/RESULTS.json	PRIOR_399_ACTIVE_CENSUS	628713664a8541c170dda136f782c8b931a335d3
C0364	udt_involutive_exchange_branch_availability_audit_2026-07-24/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	aa84423e8bd7d9908fd5e7a94da059d3bfa12a58
C0365	udt_joint_invariant_subspace_atlas_2026-07-21/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	db5bb3b6da2a0164acbe9576d11725e6a5abf993
C0366	udt_joint_invariant_subspace_atlas_2026-07-21/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	e2a8c76082e49c34d7718a7ada22bc2d0480003d
C0367	udt_joint_invariant_subspace_atlas_2026-07-21/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	e639fb991bd591ab30f902c8522bb4104d6664a9
C0368	udt_local_jet_atlas_p02_2026-07-21/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	3c9d49fa2ed3d41e420991bd0a39117911247366
C0369	udt_local_jet_atlas_p02_2026-07-21/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	5dc5e29d6e831b5888d8853a57bcad7f5a8c0371
C0370	udt_local_jet_atlas_p02_2026-07-21/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	9ce11d0699da4b65fd974636b838607c357addbf
C0371	udt_local_selector_holonomy_closure_2026-07-22/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	0f8d5d259efe7d7a95cbe3cf3ad3bff0a2069f12
C0372	udt_local_selector_holonomy_closure_2026-07-22/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	a4de832e260fed0dd29b0a542ca00e145f4e2981
C0373	udt_local_selector_holonomy_closure_2026-07-22/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	a57509b49b515ad109bec1ee0456512fb4216f0b
C0374	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/ALGEBRA_RESULT.json	POST_FOUNDED_PHI_CHANGE	88508573cbf5f9b6a3cc81ac6ff27a59d2f17186
C0375	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/AUDIT_REPORT.md	POST_FOUNDED_PHI_CHANGE	ea10052c7d25883d3d4e3ab356d0b83b24472e94
C0376	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/BRANCH_EXTENSION_ATLAS.tsv	POST_FOUNDED_PHI_CHANGE	def1a412aa04b18b52216ec195bcdce2c729f977
C0377	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/CATCH_PROOFS.tsv	POST_FOUNDED_PHI_CHANGE	6901a2c247ab9b0cec5642bf195c7cc2e637899b
C0378	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/COMMANDS.txt	POST_FOUNDED_PHI_CHANGE	57897715b87bee33213b3005ed57e220854b212b
C0379	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/EXACT_DERIVATION.md	POST_FOUNDED_PHI_CHANGE	12cc9ba645398b19ebbd67a47395ffbc0f8df296
C0380	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/EXTENSION_DIRECTION_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	b5b0a5177611915d979bcd4aafa7ebffe02b3f41
C0381	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/INDEPENDENT_RESULT.json	POST_FOUNDED_PHI_CHANGE	a57fad60bddf5ca1ba1d5c887f5bf3933a4c9a1b
C0382	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/INPUT_SOURCE_MANIFEST.tsv	POST_FOUNDED_PHI_CHANGE	c3b7cf461ae56727276878e8126b5c1931cd87c0
C0383	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/LAY_REPORT.md	POST_FOUNDED_PHI_CHANGE	8bce7cf5f021d93486a75fc9dc9fa868a4287d39
C0384	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/MODULATION_CHANNEL_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	9cd4837d07181dee627e564b41300146a40867aa
C0385	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/PREREGISTRATION.md	POST_FOUNDED_PHI_CHANGE	c6b0da5e902458f4e1c3be27b040c3dc0f9bb750
C0386	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/PREREGISTRATION_CORRECTION_01.md	POST_FOUNDED_PHI_CHANGE	0b29f8f1ca7f91d128238d501fd78dc2ccc8343e
C0387	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/REPOSITORY_GATES.json	POST_FOUNDED_PHI_CHANGE	e5cfaab91cb468a434e58334429c62daf5103156
C0388	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/RUN_LOG.json	POST_FOUNDED_PHI_CHANGE	81425a82deffbf9c7796b478da9e3c326bc56789
C0389	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/SCHEMA.md	POST_FOUNDED_PHI_CHANGE	4bd6e45477ab95c92fb18f32f24ea3fda0228c29
C0390	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/SHA256SUMS.txt	POST_FOUNDED_PHI_CHANGE	67a0116c32ce2486f08e0e9136f0a267ff7ea964
C0391	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/VERIFICATION_RESULT.json	POST_FOUNDED_PHI_CHANGE	bf3f5b77a0c58114ec11d5c1cd986f8dbcf8a492
C0392	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/build_atlas.py	POST_FOUNDED_PHI_CHANGE	3def28df59fb234a7eef9c2e73a78d7c22998323
C0393	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/build_manifest.py	POST_FOUNDED_PHI_CHANGE	743924d720e640ca922013f4099b0e713aeb9d1e
C0394	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/requirements.txt	POST_FOUNDED_PHI_CHANGE	1ca5fd06160543f8bd736f1b51db6f42372c66f4
C0395	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/run_replay.py	POST_FOUNDED_PHI_CHANGE	1db00c564e02318f3f7312b21870482dc19dcf13
C0396	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/verify_atlas.py	POST_FOUNDED_PHI_CHANGE	7f0ecade16d32fd86aca9bc9e34442d1bcd01aff
C0397	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/verify_independent.py	POST_FOUNDED_PHI_CHANGE	ba7088a312f4669cdd21f9260c2f30bd39ca5487
C0398	udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/verify_repository_gates.py	POST_FOUNDED_PHI_CHANGE	7898c46fd3edc3a1ef380fc06db70d4d73ec95ad
C0399	udt_metric_native_nontriviality_connector_audit_2026-07-25/ALGEBRA_RESULT.json	POST_FOUNDED_PHI_CHANGE	2a38b37215960520168bef89475fd2c98d3d153a
C0400	udt_metric_native_nontriviality_connector_audit_2026-07-25/APPEND_ONLY_CORRECTION.md	POST_FOUNDED_PHI_CHANGE	8cc3e3525c54517285cd7a66fa3aed32bec15029
C0401	udt_metric_native_nontriviality_connector_audit_2026-07-25/AUDIT_REPORT.md	POST_FOUNDED_PHI_CHANGE	b864e96778a3ffe33863845577fb493f853b3caa
C0402	udt_metric_native_nontriviality_connector_audit_2026-07-25/CANDIDATE_CONNECTOR_ADDITION.tsv	POST_FOUNDED_PHI_CHANGE	f2424c31ad419257d9b0530130fd3cd60002ee0a
C0403	udt_metric_native_nontriviality_connector_audit_2026-07-25/CANDIDATE_CONNECTOR_UNIVERSE.tsv	POST_FOUNDED_PHI_CHANGE	c1830a14fd837d5ea911b71412c9e0d6463fc261
C0404	udt_metric_native_nontriviality_connector_audit_2026-07-25/CATCH_PROOFS.tsv	POST_FOUNDED_PHI_CHANGE	4be596da501ff9d8b8fbd65e83582fa5610fac70
C0405	udt_metric_native_nontriviality_connector_audit_2026-07-25/COMMANDS.txt	POST_FOUNDED_PHI_CHANGE	4b17321a4d5072e6c16c78278230a1b0203582de
C0406	udt_metric_native_nontriviality_connector_audit_2026-07-25/CONNECTOR_GATE_MATRIX.tsv	POST_FOUNDED_PHI_CHANGE	f581c92347894142d1b1d651a770019e46b52252
C0407	udt_metric_native_nontriviality_connector_audit_2026-07-25/CONNECTOR_SOURCE_EVIDENCE.tsv	POST_FOUNDED_PHI_CHANGE	01ae26511a19233295f46f00a978c5b5095a62d7
C0408	udt_metric_native_nontriviality_connector_audit_2026-07-25/CRITICAL_STRATA_ATLAS.tsv	POST_FOUNDED_PHI_CHANGE	859267bee67b6d321e1ad240f7ff3543764f9760
C0409	udt_metric_native_nontriviality_connector_audit_2026-07-25/EXACT_DERIVATION.md	POST_FOUNDED_PHI_CHANGE	a9387996862bda1c1b8ab4be1d9980011836b710
C0410	udt_metric_native_nontriviality_connector_audit_2026-07-25/FALSIFICATION_CONTRACT.tsv	POST_FOUNDED_PHI_CHANGE	daf1317ebba71001065c276713dcbac0e5982e35
C0411	udt_metric_native_nontriviality_connector_audit_2026-07-25/FEEDBACK_LOOP_CANDIDATES.tsv	POST_FOUNDED_PHI_CHANGE	7cb18e66dc9f68bffea1292c3cf55ab01844629b
C0412	udt_metric_native_nontriviality_connector_audit_2026-07-25/FOUR_GATES.md	POST_FOUNDED_PHI_CHANGE	d425a945f945d701122e5fd96c0bb9af76bd0c09
C0413	udt_metric_native_nontriviality_connector_audit_2026-07-25/INDEPENDENT_RESULT.json	POST_FOUNDED_PHI_CHANGE	cf7feff79a4502f4662adedd0269accba49c0e8a
C0414	udt_metric_native_nontriviality_connector_audit_2026-07-25/INDEPENDENT_REVIEW.md	POST_FOUNDED_PHI_CHANGE	a9ca90acb2755ce0611e46723a51a3305e76a6eb
C0415	udt_metric_native_nontriviality_connector_audit_2026-07-25/LAY_REPORT.md	POST_FOUNDED_PHI_CHANGE	f9219fadb7c1cb7111847cad5d4f35a8363c3924
C0416	udt_metric_native_nontriviality_connector_audit_2026-07-25/NEXT_STEP.md	POST_FOUNDED_PHI_CHANGE	bcffb7d101bbb14efcb6c48f43528ce943142510
C0417	udt_metric_native_nontriviality_connector_audit_2026-07-25/OWNER_HYPOTHESIS.md	POST_FOUNDED_PHI_CHANGE	1c15385e456456cbdf73a9dba0f0caa9807ae8e1
C0418	udt_metric_native_nontriviality_connector_audit_2026-07-25/PREMISE_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	6dd95f7b43ac34050c74c34faa695a60c19901cd
C0419	udt_metric_native_nontriviality_connector_audit_2026-07-25/PREREGISTRATION.md	POST_FOUNDED_PHI_CHANGE	4f62c05c603ca4a57a5641070fe09d56dce7b322
C0420	udt_metric_native_nontriviality_connector_audit_2026-07-25/REPOSITORY_GATES.json	POST_FOUNDED_PHI_CHANGE	bec156cdf2610c76557631a89e15bb8003fcca47
C0421	udt_metric_native_nontriviality_connector_audit_2026-07-25/RUN_ENVIRONMENT.json	POST_FOUNDED_PHI_CHANGE	4c0b7151d9e0a912e761d83c1123a3229cd986e2
C0422	udt_metric_native_nontriviality_connector_audit_2026-07-25/SHA256SUMS.txt	POST_FOUNDED_PHI_CHANGE	5bfa0e8c51a60aa5e3f8d24a0cd7dcd6639eee86
C0423	udt_metric_native_nontriviality_connector_audit_2026-07-25/SOURCE_MANIFEST.tsv	POST_FOUNDED_PHI_CHANGE	bb49a53a5c2689d5e9695540632c12cba0a3e9de
C0424	udt_metric_native_nontriviality_connector_audit_2026-07-25/SOURCE_SCOPE.tsv	POST_FOUNDED_PHI_CHANGE	e38eaacead0d0dba71278d0beded62ff4200f336
C0425	udt_metric_native_nontriviality_connector_audit_2026-07-25/STATUS_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	b7ad1829d3df5c817997feb80431a8b99c0cab6c
C0426	udt_metric_native_nontriviality_connector_audit_2026-07-25/VERIFICATION_RESULT.json	POST_FOUNDED_PHI_CHANGE	4f6ece05b58d25fa28085b51d56f7e155abbb798
C0427	udt_metric_native_nontriviality_connector_audit_2026-07-25/build_manifest.py	POST_FOUNDED_PHI_CHANGE	743924d720e640ca922013f4099b0e713aeb9d1e
C0428	udt_metric_native_nontriviality_connector_audit_2026-07-25/build_source_manifest.py	POST_FOUNDED_PHI_CHANGE	25f1749a3b4c43a2c17d3dbd4c3473110cdc1803
C0429	udt_metric_native_nontriviality_connector_audit_2026-07-25/derive_nontriviality_connector.py	POST_FOUNDED_PHI_CHANGE	7b3d7462be012f6cab3141af1158618e1f4d70d5
C0430	udt_metric_native_nontriviality_connector_audit_2026-07-25/requirements.txt	POST_FOUNDED_PHI_CHANGE	1ca5fd06160543f8bd736f1b51db6f42372c66f4
C0431	udt_metric_native_nontriviality_connector_audit_2026-07-25/verify_connector_audit.py	POST_FOUNDED_PHI_CHANGE	21a58b8acaeadbaf0e18cd4b8e1903317182248c
C0432	udt_metric_native_nontriviality_connector_audit_2026-07-25/verify_independent.py	POST_FOUNDED_PHI_CHANGE	314277d9e563e41a01808dac2863e83c976e72ae
C0433	udt_metric_native_nontriviality_connector_audit_2026-07-25/verify_repository_gates.py	POST_FOUNDED_PHI_CHANGE	15e5ab672a48a45eb444f29dc3634d310c620ef0
C0434	udt_metric_native_observer_separation_asymptote_audit_2026-07-24/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	b920c73b9b64fef847c7a041703d3d85f95835a5
C0435	udt_metric_native_observer_separation_asymptote_audit_2026-07-24/EXACT_DERIVATION.md	PRIOR_399_ACTIVE_CENSUS	8367d33be5623ca35e0430376bdbaae43b0e4a8f
C0436	udt_metric_native_observer_separation_asymptote_audit_2026-07-24/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	868cb5d850b400edbdc3fccd6225ff239cbee1a4
C0437	udt_metric_native_observer_separation_asymptote_audit_2026-07-24/NEXT_STEP.md	PRIOR_399_ACTIVE_CENSUS	5ef84c0347d6ce6f11ea9e911c945461cf476ff3
C0438	udt_metric_native_observer_separation_asymptote_audit_2026-07-24/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	59f19e32c8ab6cff94220d9d78c37773f6e2152a
C0439	udt_metric_native_two_pair_selector_audit_2026-07-21/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	3ab367fce2b0b3d2fc92ea420fa79609d0dfc5e1
C0440	udt_metric_native_two_pair_selector_audit_2026-07-21/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	be78abd9098d3f20383972e7f0dac6e75b0a3f71
C0441	udt_metric_orchestra_rehearsal_2026-07-25/ADVERSARIAL_DIFFGEOM_SCRATCH.py	POST_FOUNDED_PHI_CHANGE	3100e497b8efe91d230c0ece6ace8c6b9f833fd9
C0442	udt_metric_orchestra_rehearsal_2026-07-25/ADVERSARIAL_PRERULING.md	POST_FOUNDED_PHI_CHANGE	84682f3d37b76f1e086c7ab3ce36075779940d80
C0443	udt_metric_orchestra_rehearsal_2026-07-25/ALGEBRA_RESULT.json	POST_FOUNDED_PHI_CHANGE	1a2f7f1eae0be95dee6cc8a305a782ea1563d0f8
C0444	udt_metric_orchestra_rehearsal_2026-07-25/AUDIT_REPORT.md	POST_FOUNDED_PHI_CHANGE	8d03816c9083202a306b045ce4319bba80a51c98
C0445	udt_metric_orchestra_rehearsal_2026-07-25/AUDIT_STDERR.txt	POST_FOUNDED_PHI_CHANGE	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391
C0446	udt_metric_orchestra_rehearsal_2026-07-25/AUDIT_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	42097b1e1c259d0242122feb31d28a205157937c
C0447	udt_metric_orchestra_rehearsal_2026-07-25/A_ARROW_AUDIT.tsv	POST_FOUNDED_PHI_CHANGE	d56409c1949d8364fd7288ffab93a1c5fc527a84
C0448	udt_metric_orchestra_rehearsal_2026-07-25/CATCH_PROOFS.tsv	POST_FOUNDED_PHI_CHANGE	caed7a1a88749e840792f169e49eee7a7122a235
C0449	udt_metric_orchestra_rehearsal_2026-07-25/COMMANDS.md	POST_FOUNDED_PHI_CHANGE	c5c792fafa8650f823d9df222f6724ef3ccbc4a1
C0450	udt_metric_orchestra_rehearsal_2026-07-25/CURVATURE_RATE_COUPLINGS.tsv	POST_FOUNDED_PHI_CHANGE	4123ca6182a822ef635bfc8b7f6ff33cd9b5547e
C0451	udt_metric_orchestra_rehearsal_2026-07-25/CURVATURE_RATE_HESSIAN.tsv	POST_FOUNDED_PHI_CHANGE	3b8dad95f75f6eca23f0a6b74215d0a0eb861d14
