scope	identity	point	parent_owner_class	spi_class	spi_rank	spi_singular_1	spi_singular_2	spi_singular_3	spi_singular_4	spi_pair_defect	spi_screen_defect	spi_negative_directions	k_riem_class	k_riem_block_residual	k_riem_spectral_gap	k_ric_class	k_ric_block_residual	k_ric_spectral_gap	k_weyl_class	k_weyl_block_residual	k_weyl_spectral_gap	joint_registered_preservation	generated_algebra_dimension	tested_derivative_owner	independent_spi_class	adjudicated_spi_class	cross_route_status	ownership_adjudication
G85	G75_AM_S21_E100:A04_LAPSE_LIFT_TIMELIVE	C0	RICCI_DERIVED_WITH_WEYL_ALIGNMENT	SPI_RANK0_OR_1_UNDERDETERMINED	1	0.61649460665582911	2.7019689601446322e-17	0	0	nan	nan	-1	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	1.1803157378945068e-17	0.0039707349753572221	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	1.0242156483322021e-17	0.0070857081025771183	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	8.6647057563592478e-18	0.0042894795362461349	TRUE	4	TRUE	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	PREREGISTERED_SPI_UNRESOLVED	POSITIVE_OWNER
G85	G75_AM_S21_E100:A04_LAPSE_LIFT_TIMELIVE	CMINUS	RICCI_DERIVED_WITH_WEYL_ALIGNMENT	SPI_RANK2_ALTERNATIVE_PLANE	2	0.61496817499808798	0.0078695973046449923	2.4241080261317081e-17	1.7140851744944807e-18	1.4142135623730949	1.4142135623730949	1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.00077772683806089473	0.0037480159183125861	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.0023808645338615005	0.0070419534194346729	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.0010687584638670695	0.0050245079705444791	FALSE	6	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S21_E100:A04_LAPSE_LIFT_TIMELIVE	CPLUS	RICCI_DERIVED_WITH_WEYL_ALIGNMENT	SPI_RANK2_ALTERNATIVE_PLANE	2	0.61825026948749129	0.0066445786467753216	2.8747879845166454e-17	8.0582260189624684e-19	1.4142135623730949	1.4142135623730949	1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.00092442534468981184	0.0038995704644243789	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.0022507814750004672	0.0069564460046969215	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.00088423742020710355	0.0037225003997011664	FALSE	6	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S21_E20:A03_RADIAL_SHIFT_TIMELIVE	C0	RICCI_DERIVED_WITH_WEYL_ALIGNMENT	SPI_RANK0_OR_1_UNDERDETERMINED	1	2.9801808013764775	5.9508257550443989e-16	3.0493954001388371e-19	4.2796532329838105e-32	nan	nan	-1	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	1.664951200820334e-15	0.27701177338561939	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	1.2066711000474052e-15	0.069156586639631062	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	3.1047258969663538e-16	0.076004758965143498	TRUE	6	TRUE	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	PREREGISTERED_SPI_UNRESOLVED	POSITIVE_OWNER
G85	G75_AM_S21_E20:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	RICCI_DERIVED_WITH_WEYL_ALIGNMENT	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	5.2890530944379774	1.5378369584535085	0.063729727106785969	1.4180844514913116e-16	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.64654872184107925	0.1768195219136984	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.64374219022193113	0.12925990260003609	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.50157593281667689	0.0064556554833818669	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S21_E20:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	RICCI_DERIVED_WITH_WEYL_ALIGNMENT	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	2.9313261089566618	0.97561987737194145	0.045567511193536872	1.2519967881253044e-16	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.59328017691377621	0.14978459333974967	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.34857279567217286	0.058014213338552743	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.22502592191271661	0.019097590967694596	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S21_E20:A04_LAPSE_LIFT_TIMELIVE	C0	RICCI_DERIVED_WITH_WEYL_ALIGNMENT	SPI_RANK0_OR_1_UNDERDETERMINED	1	0.31725062324961484	9.5000648376451038e-17	0	0	nan	nan	-1	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	5.9346213546497574e-17	0.0081592138673013733	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	4.7684604026824131e-17	0.0020398034668253446	NUMERICALLY_UNRESOLVED	7.6802498350494578e-18	1.9449409630311167e-05	TRUE	4	TRUE	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	PREREGISTERED_SPI_UNRESOLVED	POSITIVE_OWNER
G85	G75_AM_S21_E20:A04_LAPSE_LIFT_TIMELIVE	CMINUS	RICCI_DERIVED_WITH_WEYL_ALIGNMENT	SPI_RANK2_ALTERNATIVE_PLANE	2	0.49017531884417337	0.13585061268154383	1.136112087604971e-17	7.7258434942898678e-18	1.4142135623730954	1.4142135623730954	1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.066772342788349412	0.011723042983977864	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.049028163141205318	0.0029307607459944647	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.011829453098096045	0.0043344251598762045	FALSE	6	FALSE	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	PREREGISTERED_SPI_UNRESOLVED	OWNERSHIP_UNRESOLVED
G85	G75_AM_S21_E20:A04_LAPSE_LIFT_TIMELIVE	CPLUS	RICCI_DERIVED_WITH_WEYL_ALIGNMENT	SPI_RANK2_ALTERNATIVE_PLANE	2	0.33222656786102173	0.080900258033811484	9.5840652820933316e-18	2.433065782957163e-18	1.4142135623730951	1.4142135623730951	1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.029094797851691653	0.0058916193460827335	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.022669350669586589	0.0014729048365206823	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.004283631454736707	0.0025256796829571477	FALSE	6	FALSE	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	SPI_DEGENERATE_OR_NUMERICALLY_UNRESOLVED	PREREGISTERED_SPI_UNRESOLVED	OWNERSHIP_UNRESOLVED
G85	G75_AM_S21_E50:A03_RADIAL_SHIFT_TIMELIVE	C0	RICCI_DERIVED_WITH_WEYL_ALIGNMENT	SPI_RANK0_OR_1_UNDERDETERMINED	1	0.79113694142837365	5.3963781301295805e-18	9.4873177492403393e-34	0	nan	nan	-1	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	1.8105747610962914e-17	0.00089342623799566062	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	9.6899718017057382e-18	0.00094403056700129162	DERIVATIVE_GRAM_OWNS_REGISTERED_SPLIT	7.5614865769075494e-18	0.0016539841342780217	TRUE	6	TRUE	SPI_RANK0_OR_1_UNDERDETERMINED	SPI_RANK0_OR_1_UNDERDETERMINED	VERIFIED	POSITIVE_OWNER
G85	G75_AM_S21_E50:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	RICCI_DERIVED_WITH_WEYL_ALIGNMENT	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	0.81020810750949424	0.068064554307513278	0.009597579083295912	1.4016475842352027e-18	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.026138571774785437	0.0026186672958450341	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.035377635191576648	0.0031939461413889418	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.0065818192748136259	0.00045311443124148101	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S21_E50:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	RICCI_DERIVED_WITH_WEYL_ALIGNMENT	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	0.81136455303988309	0.064173022912990957	0.0085176114945063972	2.3503104797267227e-18	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.026795091697920343	0.0011841787829334205	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.036070596907534759	0.0025945979672850148	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.0056128465249431058	0.0031385210240898031	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S21_E50:A04_LAPSE_LIFT_TIMELIVE	C0	CURVATURE_ALIGNED_BUT_NOT_UNIQUE	SPI_RANK0_OR_1_UNDERDETERMINED	1	0.62888647400821673	0	0	0	nan	nan	-1	DERIVATIVE_GRAM_PRESERVES_WITHOUT_GAP	6.3972283783673328e-18	1.0408340855860843e-17	DERIVATIVE_GRAM_PRESERVES_WITHOUT_GAP	6.0010914600917755e-18	3.4694469519536142e-18	DERIVATIVE_GRAM_PRESERVES_WITHOUT_GAP	3.3386206292365535e-18	5.2041704279304213e-18	TRUE	3	FALSE	SPI_RANK0_OR_1_UNDERDETERMINED	SPI_RANK0_OR_1_UNDERDETERMINED	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S21_E50:A04_LAPSE_LIFT_TIMELIVE	CMINUS	CURVATURE_ALIGNED_BUT_NOT_UNIQUE	SPI_RANK2_ALTERNATIVE_PLANE	2	0.64963056671343233	0.016934008838712395	1.9756453708877375e-17	1.014911360557884e-18	1.4142135623730951	1.4142135623730949	1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.0019792982419205817	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.0042198325604336645	8.6736173798840355e-19	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.001493689545675393	8.6736173798840355e-18	FALSE	5	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S21_E50:A04_LAPSE_LIFT_TIMELIVE	CPLUS	CURVATURE_ALIGNED_BUT_NOT_UNIQUE	SPI_RANK2_ALTERNATIVE_PLANE	2	0.60990181533254528	0.011489621590684741	2.4590430714756334e-17	7.0838766387597069e-19	1.4142135623730947	1.4142135623730949	1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.0021482469382414072	3.4694469519536142e-18	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.0031655079695572562	2.6020852139652106e-18	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.00067817402087723291	1.7347234759768071e-18	FALSE	5	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E05:A03_RADIAL_SHIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	2.181304816154177	0.71260641474713349	3.3420833466232428e-17	5.7711161981716893e-19	1.4142135623730951	1.4142135623730949	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.17106568675869277	0.10395840428556985	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.048753332297245461	0.0069668467204412072	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.13823628818664072	0.10329219531336031	FALSE	10	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E05:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	2.3793627633470567	0.7560322254537537	0.12940367983024634	2.0495749657847087e-17	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.20547370331788165	0.082736729573114953	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.12470248946448306	0.027202321530044628	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.14934978905510779	0.097516926737001103	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E05:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	2.2311127171943319	0.64868111599894995	0.11760746589116093	4.6530396347883708e-17	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.21281186529210575	0.07055087549169492	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.13690061145612584	0.030216849360489829	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.12870299872811639	0.093342917791623736	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E05:A04_LAPSE_LIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.3800761908564214	0.38111466993048082	0	0	1.4142135623730951	1.4142135623730951	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.025095339568289667	0.038582863426010333	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.0098855540883840565	0.0082093278238692616	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.044866447745057769	0.0067875456439673611	FALSE	6	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E05:A04_LAPSE_LIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.5060383079393109	0.41832021781415396	0.038984513979853821	1.7330905311524136e-17	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.082044244553845389	0.038414062173150076	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.063086798431300786	0.0020364971439196695	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.05272595267200577	0.015361980933647918	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E05:A04_LAPSE_LIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.3139912496412742	0.34900237582730109	0.026541120712018182	1.3408177455601157e-17	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.056818916338220761	0.021797315261345734	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.044989476574066822	0.0033142094017296082	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.039543473212994465	0.0044464277786496562	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E100:A03_RADIAL_SHIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.1009196547754043	0.0025233406692873224	3.4506065455743859e-21	1.3339325342597165e-22	1.4142135623730951	1.4142135623730951	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32413386115246884	0.12804334641681775	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.026864129343156736	0.029755143789566188	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.27050629580997965	0.032254846321952274	FALSE	10	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E100:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1000955319718952	0.0025734710795180271	0.0001366657763982641	2.712992108216346e-20	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32413585612089107	0.12800170613728939	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.026841876126227703	0.02970469593308795	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.2705289497061088	0.032249708705373394	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E100:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1018576670213462	0.002512329829385459	0.00017622179373562083	9.6449027566570464e-21	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32413160400064994	0.12809084236630586	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.026889555097679235	0.029812459856103223	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.27048055280283118	0.032260701695076527	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E100:A04_LAPSE_LIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.1109885820065302	0.0036609455311516796	0	0	1.4142135623730951	1.4142135623730951	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.3223906670469141	0.12880983424776457	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.026566561336260796	0.030272592539531205	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.26925754437439248	0.032476484103733765	FALSE	6	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E100:A04_LAPSE_LIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.109269190064438	0.0035111400112140543	0.00035487516351559353	2.9137060233222845e-20	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32261376796153229	0.12869112706816671	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.026592540458317934	0.030179601313896878	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.26942869283123261	0.032445718806987774	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E100:A04_LAPSE_LIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.1127059180767482	0.0038147537213403505	0.0003528096938754296	1.2630035377315118e-20	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.32216776934145336	0.12892810272412281	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.026540613400028057	0.030365573877214294	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.26908654836920037	0.032507158430189323	FALSE	10	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E20:A03_RADIAL_SHIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.3143748284064374	0.061229551271418513	4.2188493620711979e-19	1.3881959847252756e-19	1.4142135623730951	1.4142135623730951	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.31196343621814465	0.158662612432516	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.026353226686276147	0.031285957608679582	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.26197119348109171	0.015542716360212209	FALSE	10	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E20:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.2973404217981992	0.062568371277851004	0.012614670422418862	3.3553802104019415e-18	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.31272224135598331	0.15718829313090044	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.026011019246834723	0.031833397682294345	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.26294714290430021	0.016117140729951997	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E20:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	3	1.3354081686526356	0.06027630420814091	0.015440900425199713	1.2500794990380018e-18	nan	nan	-1	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.31112370082481428	0.16065296339450927	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.026893255906309265	0.030646030047181617	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.26087026945201897	0.014885001437401518	FALSE	16	FALSE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	VERIFIED	RESOLVED_NO_OWNER
G85	G75_AM_S22_E20:A04_LAPSE_LIFT_TIMELIVE	C0	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPI_RANK2_ALTERNATIVE_PLANE	2	1.5016051207068262	0.080838079474173208	0	0	1.4142135623730951	1.4142135623730951	0	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.27585214237513506	0.16473217881143015	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.020110343868132756	0.02638199046182392	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	0.23563145463886939	0.0043452011105423217	FALSE	6	FALSE	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	VERIFIED	RESOLVED_NO_OWNER
