path	blob	sha256	bytes
udt_century_adjacent_mathematics_survey_2026-07-22/APPLICABILITY_GATES.tsv	06a7a70440cab54c93ad8ad05ecb7800f6d4895f	15aa0780d4504e91a3dc5d466977cfe1c64d33acb702768f06574ce863c649bb	13335
udt_century_adjacent_mathematics_survey_2026-07-22/MISSING_DATUM_LEDGER.tsv	9b14a1e4cd4ef8ee2d9b6be9fe7da1b95cd5d0fc	d648b5c15a1e31ee358549bd18b163479307ce81826177f2a423b698c915905b	2691
udt_century_adjacent_mathematics_survey_2026-07-22/RESEARCH_QUESTION_RANKING.tsv	12843505bf80245805119f38bacbd486022e953b	cbbd9df9c764713abc466bc276cf38cd53cc3509526591ef34009a081d21e789	2864
udt_century_adjacent_mathematics_survey_2026-07-22/SOURCE_CENSUS.tsv	4ac609ad6b2ccc76dd11ea9350fae0798c305292	f94c3dd690f4c6c97eba2090e27daa9ae09b702636d57dace476271d34f6a40f	31021
udt_century_adjacent_mathematics_survey_2026-07-22/SURVEY_REPORT.md	280b079de1c0cc2b30662abb5e9771d20880abcc	18d865cb64d8ad503eef7ccbf26644f3b09f85bcd2687d392c978c010c210517	12839
udt_century_adjacent_mathematics_survey_2026-07-22/UDT_ADJACENCY_MATRIX.tsv	75a6853505bb8b4c6af1747cec54ef56fe192d41	527261cb58033922bf1b60c5fa0488decdbaa52b4931ebabe14de34b56ba6d29	1815
udt_century_adjacent_mathematics_survey_2026-07-22/build_survey.py	a7ffa7e64baeef11e335c350dd780b84ea0e3aa5	d522a75f27b6d6075ba1b084de9cc3037942f57c5acadd323456e564e9988681	13555
udt_chart_coframe_invariance_atlas_2026-07-21/FRESH_ADVERSARIAL_CORRECTION_REVIEW_ATTEMPT1_TRANSCRIPT.txt	e37b9dd4e7d836beb6c38511cb07d2d0f1b1a010	872097844386a0e79832b51078a2349fb455fd228a6eb726f2becf8da013a6a6	279156
udt_chart_coframe_invariance_atlas_2026-07-21/FRESH_ADVERSARIAL_REVIEW_TRANSCRIPT.txt	94c8ba7b5c5f98e424189f61403496af94798eec	b4781b83591d22e41e272db342132115eec63a605eebe7534ad4655ac76b177b	431036
udt_clock_anchor_scale_threading_audit_2026-07-22/AUDIT_REPORT.md	0d480b13d91d6da05eb2f5ef6a4612df7761dd31	26c3034d4a029ebcb53501abb5e4cb78fad7173c26557572aea3346bdf8a1545	8235
udt_clock_anchor_scale_threading_audit_2026-07-22/CLOCK_ANCHOR_LEDGER.tsv	636fdb04518c685383de80795149ac16ca28cd22	995925817d830f6a6165cae3b9ca7a5001aaecd5f1592f8ed222ac36c71cf55a	1905
udt_clock_anchor_scale_threading_audit_2026-07-22/COMPLETENESS_MAP.md	4b22081b400127520635e7cb5f4d293afb55a5b4	df356fd7607c22b0acf6a1c39d3ab55cd23db40e5b84edb202ec5abaaeb05817	2450
udt_clock_anchor_scale_threading_audit_2026-07-22/DEDUCTIVE_SPINE.tsv	b55dd9ef6185c5971db011264100dcca77672483	fef5f935fd16411ed2d7d4592ad1495bffd2b2707811a2990344e0496c1729ae	2319
udt_clock_anchor_scale_threading_audit_2026-07-22/LAY_REPORT.md	5bd3e7038e431df45581ff6b6332633d784db301	f09ae76baa2955e8347610247a554c3a4843d9170219e9d4b86f1164b9b84b9b	5308
udt_clock_anchor_scale_threading_audit_2026-07-22/NEXT_DECISION.md	6a6b2228c21a7a67acc32cb6893bb4a78e350b65	586db0a60ad293089d93ab3c3cbf7bd51f610d0faa733edd9cdf8bf4a645d847	1991
udt_clock_anchor_scale_threading_audit_2026-07-22/PREREGISTRATION.md	ebc7e820160ccec57d57db6c9a63ae80df673c09	d7febea92066873f622b48391a3b2b0d99de8242ab2ce2072c20de18ed267f2f	8794
udt_clock_anchor_scale_threading_audit_2026-07-22/SOURCE_LINEAGE.tsv	d563beda0b86a64a05a6590eef6dc4ca88d81855	84ab684ecbb78ee2166c2201c707ca196a8c9fe66ac6dd3255e3a63f737bd409	7586
udt_clock_anchor_scale_threading_audit_2026-07-22/STATUS_LEDGER.tsv	08abf27ed683ed29ef95290a88e6c8bc7d0c82a0	fb84cc06743aaedc51916ef241f6948dc255a1a57615ef7f77a6de5c0e6fe030	2737
udt_clock_anchor_scale_threading_audit_2026-07-22/THREADING_SELECTOR_LEDGER.tsv	b1342755f26cf63f48e820103c28db0fbcdead30	574cb9d71901fca7f5fe339f6414e2f960291d0ecaa6495aee578625850c432b	2284
udt_clock_anchor_scale_threading_audit_2026-07-22/build_source_lineage.py	ee1170f61f21ebb9342da53f107c8877651fcafd	af77cab521e0141674d3ecc1bb4be12d113b5592d367d3bd11945697f00e103d	6776
udt_clock_ruler_soldering_selector_audit_2026-07-20/AUDIT_REPORT.md	4ba25d6cb7973db3d7b5d119b0b5088a51147f47	c372e1d98f84c3843ac16b647d9be5e327c14e2bf618e3d5797711389f00a080	6853
udt_clock_ruler_soldering_selector_audit_2026-07-20/DERIVATION_RESULT.json	150eed11f33e52fdb31aa3faaff181d10cfb1f61	68a2f3ef3657c7606ed269c869fc2f79008d10c963f6829ad66b0136064c5f3d	6109
udt_clock_ruler_soldering_selector_audit_2026-07-20/FULL_COUNTERMODELS.tsv	21b07af6a872d495218a21f91f0d891ddb5266ad	012b0ad05ebccff79c56a9389e9214e654369559b5d70cbee97f53701e896eff	749
udt_clock_ruler_soldering_selector_audit_2026-07-20/PREREGISTRATION.md	74116fc84c1ca4264c0c20f8cadd1c38e5e7efa4	c0872cbac8bce08eca3ef2de4d723dff327dd1935da2a4e7fe7cae08a48352a1	7197
udt_clock_ruler_soldering_selector_audit_2026-07-20/SELECTOR_AUTHORITY.tsv	ffd099d1c515b8623c62d196f76e8344314e60d5	7c5f564f123d66163f72d8440712e163c86ac9ffb0932396b64ae72473206dad	1892
udt_clock_ruler_soldering_selector_audit_2026-07-20/SOURCE_LINEAGE.tsv	bee54e1d91eb9990d099caf74854ccb8adad5b3c	2c8ad2ef3539c247bd642509a2f1618ff64512fc76f0dd6d3d2d24c5c2d2168a	3306
udt_clock_ruler_soldering_selector_audit_2026-07-20/STATUS_LEDGER.tsv	f5b1b11e2db30df89f86eb260cad03523ece037d	947f570c32834619ee6ec80a301a7bb0c3be6eac749c7e316d505e828b9f3d75	2648
udt_clock_ruler_soldering_selector_audit_2026-07-20/VERIFICATION_RESULT.json	dce02eed51d58d9e57c8051999fcbf36d3694d8c	5d7df8477e414d19609249748e43b6dc3d739f6f4d983739b1714fe8ccc339da	4106
udt_clock_ruler_soldering_selector_audit_2026-07-20/derive_soldering_selector.py	0af55991e91582a0ad9fd2063ab7569c1fcf66a3	796e2558df498ee09d636366923925190070b747be1efb71ecd49f9e25b2c029	16635
udt_clock_ruler_soldering_selector_audit_2026-07-20/verify_soldering_selector.py	fac998b5c8d859d6f83bd254f4fbcc7bf8f91d34	0cc892f38a8713a35327e51b98fb61975328ab6590d800519e15f62fb1e137c2	21198
udt_coframe_hopf_bridge_audit_2026-07-23/AUDIT_REPORT.md	226bd5d784f3179c3c1e3b0bec8ffc176d4d0a89	6c0260a8539fd80f9191ed6a7948b5b84ab75d25af5af2955b7275e880f8e2a1	10797
udt_coframe_hopf_bridge_audit_2026-07-23/FRESH_ADVERSARIAL_TRANSCRIPT.txt	56ca76f12085494724531a8d018ef5bf7aabfd8d	baac9a77b7e8ccfbbf39f757cf327e639907175ad1a5740d8dd795d345798c50	551084
udt_coframe_hopf_bridge_audit_2026-07-23/POST_CORRECTION_ADVERSARIAL_TRANSCRIPT.txt	fed8f1ccea4241f00302ebde75f01e80fad76d5c	10bd460d31186bcc48eb61132c3eee6e775e2b040a8273ef1a13f71cd52351f7	366573
udt_coframe_hopf_bridge_audit_2026-07-23/PREREGISTRATION.md	9b75225130c4d7ac51ffabf994e5c6dc37bd1f46	9287350237991be8a324bce019be85814733dab0db4e42c32539fff2127e7d12	6128
udt_coframe_hopf_bridge_audit_2026-07-23/STATUS_LEDGER.tsv	9f4ba562bd6925c10f1a757760b97659b76a91db	5fb7587d6adfd009763b99467446a880d8374ef02f238a24f239c986f9403cb4	2648
udt_coframe_hopf_bridge_audit_2026-07-23/SUBGROUP_CENSUS.tsv	fcc95c1ba81701ab759d2392296903c9040820d6	05516f3cf137346aa581230c14d62a86cb23e4eed737c72d13096d834b01c88e	1550
udt_coframe_hopf_bridge_audit_2026-07-23/derive_bridge.py	4c905675c30e373ca1ce3e5dabea3293a8c69b3a	32bcb4fe47b799c4529a6871ee1b056cc07ba7540b4b6f1c4c460a586481b2bb	24647
udt_complete_connector_assembly_audit_2026-07-22/AUDIT_REPORT.md	8da1c6a52cefeab224e7e939f72f7e44e9218217	419f797aaa0e9a98a8f9d187cc0d27202de9f85737b920016def07a2f0558cfe	12353
udt_complete_connector_assembly_audit_2026-07-22/CANDIDATE_ROW_LEDGER.tsv	cc36912fe9a2a96e32a0903023137e3db5bdb60e	8b8351aa65f3fc8c96fc56263077b566d1c6a6a7dd5a8721b689eecc12d714e6	80671
udt_complete_connector_assembly_audit_2026-07-22/FRESH_ADVERSARIAL_REVIEW.md	434ef678280f86e466ddfc2a2f976d97351459b7	2cb71bc7beed2571e4fb349307c1ee3d552fa051d408d9335dabec050d168d6a	3850
udt_complete_connector_assembly_audit_2026-07-22/NEXT_DECISION.md	fbe9e84a9f25028390af10bb01c41cc6e6cb2167	4675b906ba2d364a8fe7852203a7e58dd9d5d94cd2afb9567c623e82c82c3c96	1311
udt_complete_connector_assembly_audit_2026-07-22/PREMISE_LEDGER.tsv	a3791de9a6786be42c041c998786ef709c30346a	cb080d28e84441f3c6dcf3a7486e7ad66bd6196556052e96a2e874af757faf81	1628
udt_complete_connector_assembly_audit_2026-07-22/PREREGISTRATION.md	d4514aaf4ba1486bb070d8346ddf014488c67b94	0601d6700b38680bf85b75b86dcd0c93c6dfda1feffafb53bbbffe7b37220044	9241
udt_complete_connector_assembly_audit_2026-07-22/SELECTOR_EFFECT_ATLAS.tsv	4ae84c4472a518266d9cf08f4e421448aff84a97	9375121dd904d47a3385a5fae36afed3c53e292ef5f0943c282eb06e7ddbc4a0	1613
udt_complete_connector_assembly_audit_2026-07-22/STATUS_LEDGER.tsv	c3241f7eccccb525ffb50b7619e3b2ac083e9932	1366fabe14982fba89f9be7e23749e6cbd1594d2c23d8ba22f10bac63846e24d	2994
udt_complete_connector_assembly_audit_2026-07-22/build_complete_connector_audit.py	949a95b3a4d8a9626d836740cfe744c099faf0a4	2c37c691e2fc42752de9b4eb7a6bc752f9e17aae8aae1d22a3e24bdf9971c74f	28635
udt_complete_lift_mu_closure_audit_2026-07-20/DERIVATION_RESULT.json	ce637a403111c35af0f696a4d164212085014e3f	1fe13a8ffb79b179d71190c580e075e7b97735982d8be6c0fac07e5616bbdca4	10061
udt_complete_lift_mu_closure_audit_2026-07-20/PREREGISTRATION.md	786d361707bc9878f8f47e3ccc8e55312f2db2b5	3bbe5edd3194c5eb7f80ee22e1887e2bbdfcbe905fc636b58ea67d9f1d660cc1	6963
udt_complete_lift_mu_closure_audit_2026-07-20/derive_complete_lift_mu.py	ab2fc667aa27d9fc37c360fdd2cf7726f7993114	3960ce20980dc887eb3adb39e8d0c441e33c5bedd734328722ebd59ccb917d58	13925
udt_complete_metric_intrinsic_object_audit_2026-07-23/ADVERSARIAL_REVIEW_REQUEST.md	37509dc2a4c9c3d1c636fdedf4c7c144e160f576	6ecdc2053c1d0a48f1d257cb1d66e4997f3086ea06c0aa20a053699732a9a02b	2395
udt_complete_metric_intrinsic_object_audit_2026-07-23/AUDIT_REPORT.md	43bc88afd8cabc055422d958490eadc2a18cad42	923e6e4e7d9b6478f8b281f7d48f4fd46cd194c292a01540c46509ee6fc89776	11332
udt_complete_metric_intrinsic_object_audit_2026-07-23/DERIVATION_STDOUT.txt	d9cc2d3adfcdc7c5acbaf7982c034e464401935a	375d8118151003802ffd85e1db902959b246b498940314f6b05b7ca67ea32189	4728
udt_complete_metric_intrinsic_object_audit_2026-07-23/FRESH_ADVERSARIAL_REVIEW.md	0d16628f3275277975314b3a51d08c7189d943f8	ae4d70b09c436271479eb3f9bc9e5b189d52911abae7323dacade3c08a7816d9	4558
udt_complete_metric_intrinsic_object_audit_2026-07-23/FRESH_ADVERSARIAL_TRANSCRIPT.txt	a1b30a219c1b00cc7d95a8e2645c1d43339687f1	a495049ed014bb7ade07709dbbaa27ee1b8844eb4e26a12829275e6a9b5f79f7	480195
udt_complete_metric_intrinsic_object_audit_2026-07-23/INDEPENDENT_STDOUT.txt	99c278063b2aa93409cceed3e2f89047c527ebb0	f096da53406c5f3c1e0ad9f204ada8c8e938780dad8881bb8fa886f2209ac3df	2974
udt_complete_metric_intrinsic_object_audit_2026-07-23/INDEPENDENT_VERIFICATION.json	99c278063b2aa93409cceed3e2f89047c527ebb0	f096da53406c5f3c1e0ad9f204ada8c8e938780dad8881bb8fa886f2209ac3df	2974
udt_complete_metric_intrinsic_object_audit_2026-07-23/INTRINSIC_OBJECT_CENSUS.tsv	f97c03c303c42c951b44d9d8b61e35c6947e933c	83c56a85f481f24928109e855afe87fa85a0d41db440e0a5c96f086ec45acb50	8217
udt_complete_metric_intrinsic_object_audit_2026-07-23/POST_CORRECTION_ADVERSARIAL_REVIEW.md	bf401c473b96537d971e565af8d422a9d3a1cd07	9c9b8a7912a3a81e784fd1eb9e1f0f973a8854e00340bf012de95c9ae28f7040	2786
udt_complete_metric_intrinsic_object_audit_2026-07-23/POST_CORRECTION_ADVERSARIAL_REVIEW_REQUEST.md	86feb1f45cbdde8f067108b2c784e60b3bd8bf14	88637977d2fe5b1313668e27e27825d9b69a3ad399a93ca6eaf76c3333690183	2552
udt_complete_metric_intrinsic_object_audit_2026-07-23/POST_CORRECTION_ADVERSARIAL_TRANSCRIPT.txt	e22921337a7e15e1b8f4753edc3c7479e5f17725	645ecbfb9c19ba6d6fddb1ba866d93c187325a8ad3535ef9d47091545b198c91	489787
udt_complete_metric_intrinsic_object_audit_2026-07-23/PREMISE_LEDGER.tsv	7248432f21be69c4a17f66b48333a7c2933102c9	b8287f659af80b05ded89b528be6abf95ae2ccef0691920aa999d40416733203	2379
udt_complete_metric_intrinsic_object_audit_2026-07-23/PREREGISTRATION.md	7e183a6e9440564834a6e10fdd4f18ba1c0d76a1	39c6226b31ce62c584c7b0651b0a4dadfb9525dfbb515514681709f3bad4a046	7829
udt_complete_metric_intrinsic_object_audit_2026-07-23/RESULT.json	d9cc2d3adfcdc7c5acbaf7982c034e464401935a	375d8118151003802ffd85e1db902959b246b498940314f6b05b7ca67ea32189	4728
udt_complete_metric_intrinsic_object_audit_2026-07-23/REVIEW_CORRECTION_PREREGISTRATION.md	5f156334d7aa9c64eb6ee73b6893964e9503d05d	0367aa4d28f260431a30250a1285c283cfe84a7ff1dc1a735754abf4d35752c4	3253
udt_complete_metric_intrinsic_object_audit_2026-07-23/REVIEW_DISPOSITION.md	9112812e1dc36a305271dd708251520f379526cf	6dfcd3a9fd65c49fa9ba3a5957f3c03a6f5484f4cf90d4ef1cea6c2336ea4047	1677
udt_complete_metric_intrinsic_object_audit_2026-07-23/STATUS_LEDGER.tsv	d4a76fc0f95bb518927db8d35dae25e74b0ace8b	d6a594e269af0a0516558ceea800847d17aa9378f3d6bf2a0fcf9837bf835717	2778
udt_complete_metric_intrinsic_object_audit_2026-07-23/derive_intrinsic_objects.py	965a78b5fd33b2f8e4a3b4d7b6f567c2cd8d4084	eb81addbc2e301ba9d23a115cb271c1bf2e91d09a3eed0f91381b3ad781e1aa7	42511
udt_complete_metric_intrinsic_object_audit_2026-07-23/verify_intrinsic_objects_independent.py	a629bde1124b893fb17a389526cc2a8031704ecc	75466299cd32f6e8cfba156dddffff8c1eb37df87fac7855be719025b74df200	31103
udt_complete_metric_realization_zoomout_2026-07-23/AUDIT_REPORT.md	e2ba9db32d9e2d6be923237a825d3472c3c26a8c	920201892b7902f8a84de8096b3c0c05ba9457404e3f7445915ac4ab016f1b6f	10724
udt_complete_metric_realization_zoomout_2026-07-23/BOOTSTRAP_REALIZATION_MATRIX.tsv	d4e4adaf901cefd2d5ba9858df8dff511b1429c2	226e8a89346a4bcd9dc72610c18ec22ba05f0addc85b7e3bacb6be3449297d8c	1042
udt_complete_metric_realization_zoomout_2026-07-23/FRESH_ADVERSARIAL_TRANSCRIPT.txt	50d9e8bc19cb24fbc84555811366dab6b6de2d98	9022c5f4ff75a73f05308d083397f94717b77fdb5dbabe0955a89fbfffd853e6	313238
udt_complete_metric_realization_zoomout_2026-07-23/POST_CORRECTION_ADVERSARIAL_TRANSCRIPT.txt	7dc8010edab6907ed84adf54716ad10e73091134	b32653f3443300a2421fa58a51221f366691071d56396fd7383532b27ce2b45d	285079
udt_complete_metric_realization_zoomout_2026-07-23/PREREGISTRATION.md	29a7f5b30cf8fc57b7909a12fc78926348ff5121	bfc17f954e5e338043fbebf1e11aea0da9d28e8e62122ebe5603563ba4301dc4	6081
udt_complete_metric_realization_zoomout_2026-07-23/SOURCE_SCOPE_AMENDMENT.md	588611cc7f27915f7ac63162eeef06dcda9e51e2	c5b8fc79a00fc8600e3a3aca9ea3246c53f92d47bc4f7d2c18b162f866c09c50	1211
udt_complete_metric_realization_zoomout_2026-07-23/derive_realization_zoomout.py	019e9b24f09f9ea67744d89ce436932ba61448f7	f3eb4a2c8faf92a9427f47b7500a4dc526c45c2af30dd69f83c7acc76e2ea461	20290
udt_complete_metric_solution_space_map_2026-07-21/ALGEBRA_ODE_TIME_DESIGN.tsv	cec1d3aabfb97bb12ad04d2beda16fb6a240d560	f15539b23609e647ff5428d919e46422fb2ec2ff496e37fc75b8f4df3362e544	6794
udt_complete_metric_solution_space_map_2026-07-21/ANTI_MYOPIA_AUDIT.tsv	4c8b8a0a8f4c9bdba38d0ffa21319002e43d43eb	57bbd354698e733f26ffdc452cf031c174173c1e6adf1b2212f5ae4e9312301a	6077
udt_complete_metric_solution_space_map_2026-07-21/AUDIT_REPORT.md	8dad0a904c275b793e81c4578e400812efbb422c	890d074276533d6ffb035584406fe249ca68d50cd838f2aa9f6fa85d1b78cde4	8203
udt_complete_metric_solution_space_map_2026-07-21/BRANCH_OUTCOME_VOCABULARY.tsv	d83e37cb9a4d4d1e1b563d5fb4a7ea997fdcab42	f116a5e1f9e7de8a6c09c94e0580ec981136a7b6f1e8346f8430cdda7a452174	2516
udt_complete_metric_solution_space_map_2026-07-21/BRANCH_RECORD_SCHEMA.tsv	74870b26286f018f1dcef210aec9410f87c0a0f9	85f503e20dac92c0781f1bb7f03a65ead024aae387b4e614438e1c65e642f8e4	4387
udt_complete_metric_solution_space_map_2026-07-21/COMPLETE_METRIC_DOF_LEDGER.tsv	271d66be9248534a4692f59c60df7ce88721ae1c	91a3749c65a21cadd0a63f07ea45463f9aa8d48499421e8c746a921748eedc04	5202
udt_complete_metric_solution_space_map_2026-07-21/FUTURE_ATLAS_PROTOCOL.tsv	1d8786f4b1ca29fcdc4b64f7a30f138309d73684	27c0ead67012b4b4055d0262414018eaea583ba924cf1011d885510ff092079a	7311
udt_complete_metric_solution_space_map_2026-07-21/GEOMETRIC_COUPLING_MAP.tsv	b41cda403ca4942c5912f59d9bfc4666d828c19b	25a7c5d63cc7630a4b0fbf427025c4e9266cc31c1fd9ab4079a5419f14100fe9	2816
udt_complete_metric_solution_space_map_2026-07-21/LAYER_AND_STAGE_GRAPH.json	9f71725f296ad39f62097258aad6324831430d54	41e100b6bcb85a9a0b99503520b390497992e468293642029792f9375c78ccb8	6597
udt_complete_metric_solution_space_map_2026-07-21/LAY_MAP.md	925b2377ab4066a0d5bdf72ac9b7ddd316f94cf1	d6a16bfc30a7f2fff2be5c645f001053290893aabce225926eb0b77c5640a262	3688
udt_complete_metric_solution_space_map_2026-07-21/OFFSHELL_CONFIGURATION_BRANCHES.tsv	d70b1e1da10a7fe9253f45de8569330008bd913b	a89e97b18662be8a4bd30e5ba9d89c904b44a8851f2fe3d411f9e2e2e327224a	2025
udt_complete_metric_solution_space_map_2026-07-21/PREMISE_AND_REDUCTION_LEDGER.tsv	0517b0acd3447a7976c40908a79b9c5ecd6e76c4	fb94f3d843c134cb8122c25d263d23cde3eea8db036f1473f78c90887a63352d	9476
udt_complete_metric_solution_space_map_2026-07-21/PREREGISTRATION.md	b81a9d1f788805322f39572a7d4f276042cc167c	804d8a792535e296cd77f6243b9e8f562497a71417706f5fdc53e91df8079970	7393
udt_complete_metric_solution_space_map_2026-07-21/REDUNDANCY_AND_REALIZATION_LEDGER.tsv	80f46c5cd7941c4f41cc1ecdac2aa0cbef8491eb	419a58e97d690aaf247ad2912652b1cd8a36357ef3bee922f011fc56c88c7b9b	2666
udt_complete_metric_solution_space_map_2026-07-21/REGRADING_AND_ROLLBACK_RULES.tsv	8e671fc0e68320dc8bf847554a4acd2480a02a63	82211ef29c838ec15c0f16de5188c72b4b4df266bd241eb027d8a7b9670e6305	4449
udt_complete_metric_solution_space_map_2026-07-21/SOURCE_LINEAGE.tsv	fd4b56d3169ff669b15cda266c778e3a5edbfb78	e469f23108596b970a3e1bb1c0a59cfe55adb514f56716c1a75a0c705dfdfa1b	6405
udt_complete_metric_solution_space_map_2026-07-21/TEN_CRITERION_COMPLETENESS.tsv	82b8a59dbcf071705ea839a9c815d27f48b847aa	8d97a0816ed35b181c6df654c2012c6185e3bdd3505845ef16c5a8e3f522a16a	4705
udt_complete_seal_fixed_set_selector_audit_2026-07-21/NEXT_SCIENTIFIC_DECISION.md	91a2762bddd8f2ee06af3019d707cb1763799765	c5d7935a7303c339f1b6e973af21c8bfb170d5765f670740852ab3b2d71cbf5d	1585
udt_complete_seal_fixed_set_selector_audit_2026-07-21/SOURCE_LINEAGE.tsv	ce0b4a933353a7865f10fe326d1dd588dac524e3	a4d50e88f8e997f5bfc8c333c9b647e3f8f6a12496455f5355f8398ead6bb0ca	2872
udt_configuration_space_adjacency_atlas_2026-07-22/EXACT_TOPOLOGY_LEDGER.tsv	84a9e73614ccef7bbc5d9e8bf9b4670a85160ed3	e74224efa91e9eb7a4f403fdf4019f1484beb5cfbe5a0d71fc6d5a835419df29	558
udt_configuration_space_adjacency_atlas_2026-07-22/PREMISE_STATUS_LEDGER.tsv	2bd46c5bf4becb61a0fbe600c513ba4e503e4624	08b7a5439aa7522dc11413823849d540d7c6bf977b3c7a649f970910959aa13b	1778
udt_configuration_space_adjacency_atlas_2026-07-22/PREREGISTRATION.md	442c0c202ca606c83a1528234ffec288971ce5e9	a1d2eeca405bd09c37df779ef218b11f3cd714837be2fe9ccd49c4068fdc3121	8775
udt_configuration_space_adjacency_atlas_2026-07-22/STATUS_LEDGER.tsv	09a36d5a5d5462d46920d4f8cf9d3ce77037031f	f0c89e03a741059ff08596d6d4814b4920daabd24d2c97d9e8c452977078609c	2141
udt_configuration_space_adjacency_atlas_2026-07-22/build_configuration_adjacency_atlas.py	ef06f7ebc81e36dcf87fbffea47bf6fb81c142c4	121148082560c9ee17efeac7db942d00130e528db8d6a6155f8df85cefc92ec4	60310
udt_constructive_metric_family_atlas_2026-07-21/ANTI_IMPOSITION_AUDIT.tsv	25bcecad809e6b2de5ee0b8570e346edcbd76fc3	ed4557bef3ce2b5326572945cf152d8bedb707b3e3ae3002186a179f57a80e1f	846
udt_constructive_metric_family_atlas_2026-07-21/ATLAS_TRANSCRIPT.txt	abbedbf208c95c7b2b67701bf762b787d3217b51	fa91a85495ad112953764f7ded16fa2a0a7b45cdb3529979f6c6a47c47e7aeba	1033
udt_constructive_metric_family_atlas_2026-07-21/AUDIT_REPORT.md	0948017507d7143bccf150933aa57d7d0789d146	345f3f6d05ddb12d7192034dff82601fa99e46a983e43188d990866ce391161f	7900
udt_constructive_metric_family_atlas_2026-07-21/COVERAGE_LEDGER.tsv	60b05c08e47000553b28438c39259df7c127c489	f97ba657fc5a746555f23714eec07bd5f2b119b56116740cb2636952a81f262e	1156
udt_constructive_metric_family_atlas_2026-07-21/FAMILY_DEFINITIONS.tsv	f7c2ebfbddc729ffdaa2ab6eee6022473c46bd36	d3f5936d292a08a7ba2fa82dd118653945c24d513358128fcf91e0608116f306	703
udt_constructive_metric_family_atlas_2026-07-21/PREREGISTRATION.md	9e583e3528e1c76bd50ea6ff3bd299837d94974f	4ab084072286e124ec417f5792519f07ebb3577bfe96c808d8a936c4971eaab8	10581
udt_constructive_metric_family_atlas_2026-07-21/REPOSITORY_GATES.json	72f6d4f724181431c6347ac8e67e3ef1d331dce1	3513933eec998a4fa690736e8cf34909edd4a7e2f449813a7267f56bb2bc5494	21668
udt_constructive_metric_family_atlas_2026-07-21/SHA256SUMS.txt	9565e9445ab3efc66ab2ae0b4dfb2c8617986417	c851721f3e8e15768f8f4945151c0d78bde6f1186bbadcfce5066b939a645370	2960
udt_constructive_metric_family_atlas_2026-07-21/build_constructive_atlas.py	01d39ff6fefb5c7358c8aa424beffd2d642fbbd4	70be26706fd15fae23d87903c5ad3341449e6312c9662f11c175c05864149a7f	45862
udt_constructive_metric_family_atlas_2026-07-21/verify_constructive_atlas.py	8f232ff2d6c3b5beb8fdc2504df2851bfb45e9ea	17f4b599287a728003c41a3cd4c74ae3e45ed82182a68df806c13648e2929476	27639
udt_csn_dphi_transport_selector_audit_2026-07-23/AUDIT_REPORT.md	f0b22bdcc0c18c513543bd6e78b66192225dfb97	c2ddc90ad25e13bd3c9fcb497630ad4510d36079c3be44ba47fb6a91a25a5471	11963
udt_csn_dphi_transport_selector_audit_2026-07-23/DERIVATION_RESULT.json	93b725075b9c5e819e4fce58fadcd9004c28df46	a4590dfb7f5ce931df750830518014939fcd6c6b8df6f44349fbfc9c844ee8ad	2902
udt_csn_dphi_transport_selector_audit_2026-07-23/INDEPENDENT_VERIFICATION_RESULT.json	7ebc1c68c1a839b91872f57d541b75f2aa9257f7	34a8e653f4ab3f6c669fc7e098ae572d0f8559c09ba78ac4102c738915a743ae	2704
udt_csn_dphi_transport_selector_audit_2026-07-23/LAY_READOUT.md	1b4e24653358eaa3c9b136a36339135bc87c1e31	0cbed95825ceb8fd90356e0ae638ee81b4bebc92e3fde4e0ae028abf2a539ffd	1709
udt_csn_dphi_transport_selector_audit_2026-07-23/PREMISE_LEDGER.tsv	fc3dad1113a4e1c3c5e7571c6f021dc2709e3a15	45f8bd893abed5d2197ebba0fbaeb57c2227b8b572993174000ceefe7da0e520	2420
udt_csn_dphi_transport_selector_audit_2026-07-23/PREREGISTRATION.md	04dd52769e998d6842822185d7bea4c4bbe3d1de	b489ba4c8af6dfcc92534a6d4db3d21c7c473d11aa9430ff3498dd980ffc2da4	7415
udt_csn_dphi_transport_selector_audit_2026-07-23/STATUS_LEDGER.tsv	73aeedefc9cd76b2390219ea0ddde0f223088791	6b5111ad16ba4bdab982cce0305430757b0d4e4bc6a255ef747cf639570f77a9	3449
udt_csn_dphi_transport_selector_audit_2026-07-23/TEST_MATRIX.tsv	00a68fc4dd454091aa89f6df0a293c687afe5eac	0c12cfd4c462320e0469d19f272092077b04f5d7367bc0203757443a5ef90d99	1985
udt_csn_dphi_transport_selector_audit_2026-07-23/derive_csn_dphi_transport.py	f300beaf0ea82f8a7767afced8a568ec6d61df11	d31ef6feb821354c743b90ee5192f4f60226d7b5ff47f03fff44507892e309ae	12246
udt_csn_dphi_transport_selector_audit_2026-07-23/verify_csn_dphi_transport_independent.py	f0af353e02cfbf21e69f2bc1e60aba606f5c865e	c4d4df3043f5fc38b8dbcabf90da90ca94efb7d5aa206dc2925d406134ee3663	16160
udt_csn_dphi_transport_selector_audit_2026-07-23/verify_repository_gates.py	f8aaa59287461f1e721619dc3139212e63239afc	6e3156820d4bb25fce7efc69fcdb303887396f4497aae4b8137323da2b303c03	10586
