base	path	match_basis	git_blob	disposition	reason
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_boundary_functional_requirements.py	TEXT	46190fb4bc069373f68fbf87ea73d28417c3f5bd	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_boundary_layer_requirements.py	TEXT	cf8f709678e0d8dc4b07d93e2f1a938620fe6520	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_boundary_value_derivative_split.py	TEXT	7776968801fe05cc2b836c692a40fedcce69a880	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_calderon_plain_sight.py	TEXT	4250894d5404fe289570f965e24e12ab845dbfc1	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_cauchy_graph_uniqueness_gate.py	TEXT	6cbc4d87caa6fbc67fea2c51538b0a12e1fc4911	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_cauchy_projector_first_form.py	TEXT	662589a7d2ee4638d6ad9e2d11855a7cff623cb0	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_decision_point.py	TEXT	0331631c86037c6b1c8c2cf17289e060eea16986	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_dtn_potential_shift.py	TEXT	55947ce46d12fad7f4bdfbe862808c9eecdc2782	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_interface_geometry.py	TEXT	43351e2f7fe2abd0936b7b750ed087d24c33b950	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_l1_boundary_kernel_candidates.py	TEXT	c7dafc99b5e4cd03a3b8c5da1ac51ba084847060	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_metric_identity_ponder.py	TEXT	e8a3dea35a709eb05b89cc8633195f4321d5f39f	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_projection_intersection_audit.py	TEXT	8f1a02fcc2df8e4799cb2f943c1c76875c2c4e3b	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_projector_selection_chain.py	TEXT	ba857f78f5314a84eba912bbe9a92d1d4a332a83	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_quasilocal_slope_density.py	TEXT	83c6fbdbac7a8ede166712a9c06d2202122bc207	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_resolution_candidate.py	TEXT	fc69503e5d906a33c231242057bb07aa15f035e3	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_shell_stress_signature.py	TEXT	5ed09c5981a6760072475ddfa751cb02fa0a331e	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_phi0_variation_variable_ledger.py	TEXT	59a824528743718d2abb1cb876a40c8b310543c8	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_plain_sight_internal_boundary_trace.py	TEXT	d1e03123ddaba70b6cf5f0ff7a05b7b32922b557	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_plain_sight_transfer_branch_update.py	TEXT	69457ad489ed81ee65dd42c687a0b198754939f6	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_positional_dilation_boundary_operator_refactor.py	TEXT	16c7c0540fdbb2e86d49fa7d708bbff31e84d780	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_positional_dilation_calderon_refactor.py	TEXT	8801307bf52aa4142d0c15364328dd257e28349d	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_positional_dilation_distance_readings.py	TEXT	379b83c23f8a7ee4b7d12c405023424c717586d8	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_positional_dilation_gr_guardrail.py	TEXT	0da833e48cdea3866d45b01549eb9cbb5eb146d4	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_post_action_test_route_status.py	TEXT	f0d4d2d1eac159752d82e2bfabe09b65c30922cb	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_post_curvature_no_go_route_update.py	TEXT	cc8d827a2dcfb48c3789dcb12229ce631e301097	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_post_h1_rebaseline.py	TEXT	e09491ce50d0667088d7936eea2f206937b05db6	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_post_p_phi0_orchestra_map.py	TEXT	15499eeae33b47f9147d4901167455abde5f4665	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_post_ponder_transfer_chain_status.py	TEXT	22c793282420981db3bcfe645a8a774bf0b9bc03	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_postulate_frame.py	TEXT	9248fd95df147591e831379cb104c223a5c8318d	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_postulate_ledger_after_mixed_hodge.py	TEXT	d226e4ad6367fd6d0ba5279a707f5caa49f8e83f	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_potential_check.py	TEXT	9b046ee3dbbc5d264a5cd6f851884e685f6970dc	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_primitive_bundle_selection.py	TEXT	2de818a762bb422711b6e019dc9c4708ea57420d	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_product_trace_vs_commutator_gate.py	TEXT	404b70aac89a4b71fb3c762429d9f1886ce43488	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_profile_bvp.py	TEXT	b7ed8ae0a08790488d2495c697ca563dfa66ee0b	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_projection_normalization_audit.py	TEXT	cd56b56dcfecbada78d6b4a7df2662be25bddea7	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_pure_channel_boundary_role_audit.py	TEXT	83cf1ff315c20d68cc081e5dd1fd686d7b1da4c2	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_pure_channel_residual_ledger.py	TEXT	f8ee07f31e470eaa621074be920c3c527f4b019b	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_pure_channel_source_accounting_gate.py	TEXT	cd5eb70588cbd94e12765faa570d3f34ecc356da	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_q_eta_compatibility_gate.py	TEXT	36da68db7fe9b33aa47ce3a298826416ce6f5975	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_q_flow_enforcement_route_scan.py	TEXT	4aa32f187b4f04df86f117ede7ed6faf24e8833a	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_q_one_third_convergence_pattern.py	TEXT	48b88298a0b02e7307c17ae75c872985e04a2e10	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_q_selector_routes_after_projection.py	TEXT	d64ba2a7c9f797b12483f0d5eeeb9c3bb0c9d086	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_q_stationarity_requirement.py	TEXT	be91dae3d484227d59a7601bc5c9f640f3c1db38	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_qf2_over_six_origin_scan.py	TEXT	fab650dd79b1b679a08652b74f937042b04e9805	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_quadratic_unit_transfer.py	TEXT	44eb9359ddb8ee64055dd3aa3f93e0d1449ee9d9	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_radial_projector_weight_coupling.py	TEXT	b88f8894d939416c73917b8f91eea514f5506d2c	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_rank_one_constraint_kernel.py	TEXT	aac309a0c04c4732d5b97b73db69a6401a7d7c70	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_reduced_gate_budget_after_h1.py	TEXT	26ca3319aaa92819faedae0cc568fe9376ad10f1	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_refactored_kernel_implications.py	TEXT	b55da68fe6c77eeaa7bb890469f5a597d915a9b8	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_relative_h_residual_domain_audit.py	TEXT	8f04ab7c1fff530a484982ff2de5b1c68b2d42be	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_relative_residual_spectrum_audit.py	TEXT	4020f4e0f7491b31cccbaf9420b7d593511543d1	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_remaining_postulates_after_q_eta_gate.py	TEXT	90586cbf8e7c5eea44d7c858c39326ed0a5c0b03	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_required_radii.py	TEXT	9d5fc12d24ab28edc916b1ef39c93e8ba6325859	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_revised_architecture_with_self_coupled_source.py	TEXT	744ebc3dc6c2abe773eeaf69f01873843e303d91	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_revised_dependency_ledger.py	TEXT	f846ac5f5035abdc872ab7e75d71ab227e842a7b	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_revised_orchestra_architecture.py	TEXT	c62123f0b1be60708c645d0f0bd8f661e5ecfebb	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_revised_phi0_edge_variables.py	TEXT	3b3c026fc70d59e3855d0bfeb90ca7d726d60d00	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_rho_dynamics_gr_balance_test.py	TEXT	dd5dc4832ebc6639d4f07539ab2911996d2cf4c2	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_s0_full_action_gate.py	TEXT	94354ba9a30ccdfa272a07a45fe71fec7630f315	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_s0_orchestra_composition_tests.py	TEXT	09036bff1d650b96f9b58158eb1e6ebd1a602e07	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_s0_orchestra_role_map.py	TEXT	d0c41f036c4b83476a55fbb5e50cdcec498df995	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_s0_side_split_gate.py	TEXT	bd533e8a0525a4607f9742ab0adfa4cd588cfe4e	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_s0_value_action_target.py	TEXT	7fc22d39e8b9d3b1ed645c311d04abd94547d411	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_s2_isotropic_projection.py	FILENAME;TEXT	a99aeb0069e50351b77f0871b6a0722507a79aaa	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_s2_l1_identity_kernel_audit.py	FILENAME;TEXT	eab95b5e76433ab08b1606315300e50df9ed596a	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_s_phi0_first_jet_reconstruction.py	TEXT	a72a43e05e0d00cf0926190a35c4198e9052eeb2	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_s_phi0_jet_status.py	TEXT	6463f4295f479cf8000885ff0ff84c3a9d9cf682	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_s_phi0_second_jet_gap.py	TEXT	f6d340156ecaaa951d5700f0787e61051a6380d9	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_s_q_over_three_status_audit.py	TEXT	6329f2fa726e201215a5ce6291125bbc8a890675	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_scalar_branch_audit.py	TEXT	64f14ca08d71d95ca1c49742399e3b9eb873eea8	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_scalar_closure_equation_inventory.py	TEXT	0f5a1a54805f9767aa6d54fcfa6da828fae5ba29	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_scalar_h_mode_exclusion_gate.py	TEXT	14fe94e200e325267ddf40d12e3baca2283d8992	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_scalar_identity_kernel_search.py	TEXT	b75092c011f440ba7cbf2eb042af6676a00e603b	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_scalar_projection_eta.py	TEXT	3b9dd181eecd16da7cd5ecaf9865b974dbca3838	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_scalar_spectrum.py	TEXT	4893c74e54157fe087084b6a9c90f309bbc62641	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_second_variation_cross_term_audit.py	TEXT	82628aca90b162d9113dca4e812ff9afa3bfa43c	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_sector_dependent_q_gate.py	TEXT	9fd3f773f9b0a1aa6ee900ab051a91691b17405a	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_sector_selection_audit.py	TEXT	2284a3a5a1517893af469e98ee087ef5d20d8353	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_sector_weight_spectral_probe.py	TEXT	e04f81b38b3aa41d355da645cd447da7d9322fd9	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_self_similar_warped_dtn_solution.py	TEXT	4e61f4c2c12f3a2ad98bcab04d767a45dde28247	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_shape_basis_projection_audit.py	TEXT	0580653cc9ef0a655325725f46d058e3e42a9f78	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_shell_stress.py	TEXT	8f1b33e059856dd68ba6b1651ab118e543c88582	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_shell_stress_s0_coupling_audit.py	TEXT	ebef7d5d8bbf1954c7566d5174a1bd8a59ff577e	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_shell_vs_collar_source_split.py	TEXT	044ede3339d123e646b26582ee8d0f375e1a2522	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_simple_gamma_derivation_gate.py	TEXT	47868a8193e3389399c24fd6eaa70386f2cc5aaa	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_skyrme_derive.py	FILENAME;TEXT	dcbb9a829a66d92073529d82bb97605e3179a73b	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_source_as_s2_curvature_fraction.py	FILENAME	4d2a7f074fb4fab6e2bf312a0352f1d9fc370bfc	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_source_share_boundary_identity_audit.py	TEXT	2c9a3e420b61ebaff03307c1755e5730c942adb5	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_source_sign_physics_filter.py	TEXT	bcd11d6a80c4e988663306b82150c6112a4977ff	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_stabilizer_verif_bvp.py	TEXT	86fd4c37f9b80569e31c866fc0f97380eb988ef0	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_stabilizer_verif_task234.py	TEXT	f1435f10fff959df1dddd010c607718b63619883	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_symmetric_boundary_transfer.py	TEXT	e487ab619e8ad54b628d5c02de18d8a5b4aa0ae8	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_tail_slope_relation_audit.py	TEXT	0159b5db42ec86218e177ca4c898fb89a1983065	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_taxonomy_grammar_layers.py	TEXT	3873e91a7934579a7a58ed911fdf34e3642c6b10	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_three_rule_search_protocol.py	TEXT	f0a948af08da7f1e0e03e8f1956fd50e8997e0dd	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_threshold_rigidity_theorem.py	TEXT	6817344df11c2f02dd8893a0acb33973923744dd	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	legacy/root_oneoffs_2026-07-01/native_tier_c_to_d_coefficient_requirements.py	TEXT	e773d3921542bd53075c9116498ff46abbc7270f	EXCLUDED_HISTORICAL_OR_REORG	not current affirmative authority; retained only as non-load-bearing context
