path	blob	sha256	size_bytes	matched_tokens	source_class	initial_disposition
legacy/root_oneoffs_2026-07-01/verify_ncat_barrier2.py	73ef7008f731a6585783df32799e8f80046564de	f4ea8a1406612486a5c4c8f92528256adfa6a69c7ce16de37d7114951a80d70e	3368	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/verify_p1_boxcontrol.py	68ca4abe45abdcc5bb2bd9c188a66f6f96be0f51	3078881ba9d1f66e98ec44d086e995ec4691f5188111af696fca51e198f0c384	1398	XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/verify_udta_blind.py	f47a66f84adfaf6e178ace9288bed224827c3a9e	f0af9d59892197109fd2560c82d7ff94f344f7216ce535b671e75ef65c73f825	6972	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/verify_udta_determinacy.py	b0289c92ec2b36329ad13613ffaf141f2de983f1	1f1b269f29310c1a5b90204a8407eb63884676a70e9b756d039598609f5ffd40	4137	BOOTSTRAP	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/verify_udta_lightcone.py	a3e5b304b1b2157dc33c4df80bbade48f53a367e	bbf63763e708910ad328f892fc0e1a305d6d63408fa71e1d026392b6c71bbb45	4242	BOOTSTRAP;CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/verify_udtfe_curv.py	66883c00f87c69025f7f092f8d27e6d4ae44efc9	5adf56491b8ec2b6c37b2bf4e208044e4436c69a23a5c4136140aca477983625	2130	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/verify_udtfe_kretsch.py	1a52a64cde17cff71afee16311e5370878494638	b3353e4aa9250bc436d2ccab2759c73c3423be22095ef36ec0571dbc2e6a3e75	3122	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/verify_winding_platonic_2026-06-16.py	233d64579166a2a41b69e8fe098b9e4d11b60b3c	3c7389dd26d4392f9458b5f012df103a5d1226b33ff37d1225396967990ee79f	3777	XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/vrf_lepton_bvp_spectrum.py	716058eda1c8f0ac9fb4ebc76f497c71c9942b7f	12a17d33149957ad2ef90757ae7f1e9fc9b593df538b443fbb12bfa911388e68	5887	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w2_arm1_line2_tie_depth.py	543441990a6ed45fc20647bcebcefaf9dec83e1e	d6d83d2f7fd5673a0021d2e46ed902d142f5c62653c5e0c2a94cc8c87581643d	13899	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w2_arm1_line3_square_origin.py	a55888ac961240c48d256284a7a2cd352d9ffdc1	2ce5b7ea7167e5d31d2187b44025fdcdc145ee9ccd392f17225a61502f1c62d6	18681	ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w2_arm1_verifier_l1_l2.py	755801b9935ee2a81d93bcdfce057da19a1bf1dc	42382975cebe34af1bf1f827f2fb46f8a5cc786d10e085a4364c1e23731335da	15044	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w2_arm2_shaped_seal.py	3356f158d75a37e480e7d0962829b604c846fff5	4b339243c6fdce050a49d92dcf00a50cf2aed3419e789bb6b80b70489fe9b8cf	20798	BOUNDARY_ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w3_ground_crossblocks.py	0ca9dd0cf2a0d0c17483c69ccfd1b3ef71e8f909	b4fde8a588bb4c80580dab5cc75bddb70ae469f1d8aebd822c93d337c6ba9463	21302	CSN	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4a_system.py	e8d21f0148a08a0d034bd06757cf240c8feb7fb9	ee337871fffda6caf0b8d91b69cd3200e106886ae34a3c37f77933c7e3cee83c	29513	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4a_verifier1_sym.py	18253be5a10634e3d487ea4018f9ea899a0b1a85	74e1f70a93ec7b3c8c171086789eb96a2efc9cb968e5f34570b22dcaba34e197	22894	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4a_verifier2_blowup.py	67c06f4f027bad1c56fffe89e199074c239f8ada	92eafad2096c4253addfd068de0c3695bf7bdde409dbece1ca8b662ca9c470e4	12847	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_coupled.py	120087636201330b6e48403978809512332f0571	0817a4fc9115cc2d18fdd6ed03774b33ca4f8533860e6c559c744a022c6e42f4	28722	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_evolib.py	ba4537ddf57f884d635b7530fb5ac6fa4afd4ceb	c33074bce87517bebff7c2e2c4c20c870ebdb4a8a84b443d907c45476fc3b8f3	26673	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_gates.py	05a9b46b2ec0e808bc4281936792661107255e49	3b9dcbf2950a7638642bd2706ddb20e9b100927ab05ac8b9a72f7ee613c5f22f	10970	XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_p3_core.py	ebe7fb4c3c6c243f8a555214357b2e64d4d16e3e	05ffc26120f1676dafe5ec90e1d9f0a4cb3985375a70452e248ba2cfb9d98fd9	10767	XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_p3f3.py	1532d0907f967112aea87a9da1d7f8b078956115	61052fc3dd74dc39e00cba7911644fe6f24b55790c2134b0d9affbac30bf097d	4738	XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_p5_assemble.py	055364aab727fd2ddbd886ed239fac63ec921c23	1ea083a6413b1b1405df904628057b22b3f52ef6a1acb78bb98a3fc16bf21378	6343	REPRESENTATIVE;CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_reval_representative.py	6f230f362d76059a5707b96c4dfc148b03cd9902	26401158e47c2e56b726ab3d2f66202a0902c8aca85ace3ce7efba95b783d170	3078	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_revalidate.py	9003584e22a507909314169702d2c1ca59392c6e	9f16a62d2fd63e07eb894cfba8477583049abbaddf2cbc4e9aa6330d1b0fb6ab	4246	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_verifier_dyn.py	809e644b8ac0bd8c37e38b8fbab2c6cd4fa0a853	6ce5b2cf77f17da128e2e92d7ead954abaf7f3f7cd65fcab701c78be06900d3c	10293	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_verifier_lib.py	4af46c6fea128f5f878191fb348b9d5c108cd05a	6bfeff21ca5ffe47dcb83f1e918749dfd7d1b9618f995dff9cbaacdb126d434d	9801	XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_verifier_stiff.py	e05867530c169b618a51acc4ee800b2b26914a0f	0b4bdb035918c13fd42f5fcca9646958b35c138f07f0fa049ca108917722647c	4749	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_verifier_trustwin.py	1405efabf071f584a655335ba1cbf330536f1652	051ad08a9091ab8835ec71b731a624e1acedb94ae0f5060e54526b03c655df05	9001	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w4b_verifier_trustwin2.py	dd9251dfc64713c6d9d499a929f5dc666714bb26	847ee4c52c667d8ff59375a3cf41729f619f324c7cb44bb8841d77ee4ebcbd55	9283	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w5_arm2_coupled.py	76f642a26c20056d7102fcb85e9e2c9c3b115681	4833f9268d201311d5e7bb1f2abe090c6b8a79e425f077ab7e148827c8856295	15626	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w5_arm2_gates.py	98adec66f13b30e4e45ba614faff91cab664509d	4a3d53267583759a94584d3ff164d0157a3c7874065c09d60b0b1f5d88ad733a	11958	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w5_arm2_lib.py	9992935335a41bf3320fe908f0e6b01516e9f5a0	e0206c5f2a3fc2012fc7a7d987f668204d01c1e9e28a0c37aec67a4f3d001016	28211	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w5_arm2_p2_spectra.py	c49b3896bc9088cc7f7f18eafbb61eec76bbb134	3d82a4e722ee1ecca25ca42924aac2a0f14e0e89a827142c04d1e1bbe654c4d6	10738	SCALE	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w5_arm2_p3_evolve.py	080c854998f37079288b8b1211dce6fa30cb91d0	c8ae67c8ab209ec7ba5f02bf8eebe2875018fc45d32aee4e51c47e2f5b498f8e	10243	XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w5_arm2_stiff.py	dbd8147f18af09435145320d9d43f18dd4680aaf	3128d5cbdc5125c45f5af0e79da3bee7a4ea62addd0c04970cd085d4347a9d8d	5450	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w5_arm2_verifier4_locus.py	2968cab4db5b5f873d63d0c51014c042c8185f5b	772c4442045647e3002265a8647074f97bbe4bc92040d9c0964e26b2960179d2	24342	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w5_arm2_verifier5_hygiene.py	7311da58b3c52cace157a829abe833032109d26e	b461a2c172e8c37f680e73364ff93d43a3d31a9b6ecd6d58bfd27e81a3329b11	10014	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w5_arm2_verifier6_coupled_premise.py	302a84dc5879294a081025515a9b9822f8538f8f	01dff8d964094baa091b70921e791cf374bc44702e9ce82bfc183052c8e8a026	9623	CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w6_flux_verifier2_engine.py	29d57cd9b49f0938bd9cb7eebd478f1e6ef2f81c	c9bb1080ac9fe6abfadd61a40b290d7d490667eee3f034f9355947e3712ffa32	8305	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w7_a_mirror_bc.py	2d4850a3f56a8a7b1e2e19f8f9d461c1afbc7877	ce66eb8160acf08f83c9c2782b52e3291f8377be7fba31d899d86c85320dfa0c	10259	FINITE_CELL	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w7_b_pt_spectrum.py	a8e246a8ea2f597a2dffd095fc4b520728d4d574	a4ab9552ab770b08066ebe3a5e3a3a575bf8b2ef0bd8742ffa9b07b7420d2f0a	16906	FINITE_CELL	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w7_d_verifier.py	b23c4ecd96627a0613c8c714a7cf8506f5a0a2b3	d9c1e4aee057fe5fcfcca9cb0d9b9fe24b723d200a0f886cb9b4bca8547c08dd	13978	FINITE_CELL;ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w7_verifier_bcprov.py	7d5da00c80154c3c3abb3131b1371a30fed8cc1e	2353183cc322f5607eb1df6b05f4228943b758a55491b8af581f5f0e5cd04642	5195	FINITE_CELL;CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w7_verifier_boxsep.py	0501b210bd138d9e727df6cd95144c4e0edd88d9	1c33d58b93a8f20d3c7ddb161b8337b3883a164b1172178536abb94ae8c59148	18482	FINITE_CELL;SCALE	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w8a_formula_confirm.py	f2b17e30025d94b247d049b474883996c444bc35	db3aae188ed8afba70e95b4b5ecc40a28fecea1a8d23b8b47221c64b521c9a75	6939	ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w8b_analyze.py	b3e98b56c994dbb0854e18e57ce23c7947112b24	74b010b3f280bc206b8e611ee5122d7d60c8421130de214e532c30957feb7811	7082	BOOTSTRAP;CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w8b_qstar.py	331d9ec62c8976ca0eb0cec311ec482a1d2698a4	011028ad4018c50f302e62a9163e5cb6df06aeea2ca4e25c1aabcc7e64a264cc	4926	CLOCK;ANGULAR;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w8b_scan.py	a1cc6b63ca4100a7dad72268aec22019dd918c70	70bea4cba9d1c18178cdc6c38fc9530f0d4c88b171d9dcdacc594f56c53764fd	10123	BOOTSTRAP;FINITE_CELL;CLOCK;XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w_alg_class.py	9881f9418b4f05323ecf873317ca586a31464fba	fb991abed1499a492fc7aa6277df1d57e8de07b4edda4f5b02e66d8aab998c01	21841	BOUNDARY_ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w_alg_closure.py	edf829787587cf6276108085a37767fddb437d19	12fd567ef935422909d9f9a763cf7111e29b8d7560a0de189bc07d7f1833c143	20057	FINITE_CELL;ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w_alg_statics_fold.py	f17a352f5a7119219d43a18a3ba2f7254854419c	0faf89186f9d3f9f31068868f65e50888e86661847498b137282a1bb11858c5b	18097	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w_stiffness_routeB_forced_completion.py	8aa41447b3b5c608300ca2b5ca839e46d3d7d3c9	277b0d10e087ff0cc1f3066b9dcdbf9d4dd364c9620b643850c8dfe1a9d28f18	26665	FINITE_CELL;BOUNDARY_ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w_stiffness_routeB_verifier.py	a92ddf8dab33b595c10c30988ae72cfee5ce890f	6f10ef79559c5f64f0876533956a57f147bcae98849f8d5f6a5fe5e8938745e1	25673	FINITE_CELL	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w_stiffness_routeC_sector_audit.py	ddb436ddd42ed6263c05e2328538a865ba3843a5	936f9b5acf2b77146469acd9fb0f943ccebd9b1a31a185a0e3e2bd2af038691c	30806	BOUNDARY_ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/w_whole_gm_derive.py	2d8bb966c72aa1a3cc191081379d22c0dff1830e	c74f3abdce82b3c07a6297c940e2cce597332dba04d90151af58e4f0b2376670	7617	BOOTSTRAP;CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/wcc_closed_cell.py	85219a3f8ca1b827899ea2a328704bcd79c919e0	8313a67d341bf94a881a4cf528541d9fed1f37550b9a9254d8889d13251ee594	22722	BOOTSTRAP;ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/wcc_seal_spectrum.py	a1c4c67714f4c3da9ff9b827f3ef4ac4c52d7ee6	3a5362948f868109c032c7c07933e992646969a96135962e83792212c5cb0be8	9992	BOOTSTRAP;CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/wcc_topology_at_crease.py	d7a76af367659eb8b4d76937e34a2a10091bb544	67f5d08df58192d202cfa4fb4c6763a6b3d2825e7b0decdb8e0c2494e4c7d54e	11374	ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/whole_metric_3d_gate.py	993af3a7c555c07921cdd86f58140c23488d9c86	ea3e3b6630ad74f25e7755abc99df2428b36d94b8d3e305fce5d9c657ba82085	16433	BOOTSTRAP	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/whole_metric_3d_newton.py	a65d93ed26b60c7c02ee193cb8c185a257a95a1b	df33ed605a75fc3274409eb7d3a5d400542dd68ad3c76dbe9fe821fdca2c78a7	11891	FINITE_CELL	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/whole_metric_3d_newton_validate.py	5ea8397747e426e839f178082ed6fc6eecff0793	9ba3fd13a452f05320b201791bba6cec2e67e9eac6ab02f27d7a4479ab4ffe11	3115	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax.py	2ca816eb6e125552ed4326f59c28ed79bb319c90	e130d783189eefd91764a450ece00fb77bf99c82bf8c9a41e577917de748444b	9267	BOOTSTRAP;FINITE_CELL	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/whole_metric_3d_solver.py	00e4b8a8bd15a0e9d42f9c01ad0caa6fb394fb69	167b51b26f7c6333992783145edf9b6d092bd70247d23a9b0ba6b5322d3199a4	6250	BOOTSTRAP;CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/whole_metric_time_selector.py	59334e48bfa7c9c10579637b5fa1891386c42987	bb5893a7591941112689de123b3db2c3a370658f0badc93f3df9a50a123c8d2a	6359	FINITE_CELL	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	07489945d4b1331cdf0ec88d2d66b86ca5106913	cfd5616a75599dec18bfccd0231ca5b2ad4929b70a8c79e21b1eeb229dbd8cb0	13137	XMAX_RECIPROCITY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/wint_cell2d.py	ae9abdfb65a36dbea440462f482905bef9eb09a9	1b86b65581edd6661ade988a1aa34d8fc544d071241cebf73b51dbd6365833ae	19996	BOOTSTRAP;ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	97d9dfa504fe6883b1990da76b31c7c1ca9a2ca7	6f284bbf1b31f3af45c8eff51388d83e0d728127417ade8ba089177d446cab86	19898	BOOTSTRAP;ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/wint_system.py	215766cb2faf617f62021fcc3823f97a1a36c8d8	6a853a783fc06f87978ac50bc16c5727c641248d0f1859d1a9f13438c5acbca4	12537	BOOTSTRAP;CLOCK;ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/wmdeep_angular.py	e8ec3599f97e4f60323fc32084f0c8754a3ada2c	9f3aee4fde40c1ca96726b103f787a8f338c10673f8a06515a315bef75282d7c	17100	BOOTSTRAP;CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/wmdeep_xcheck.py	026eff4f9c459d6b6d241cc24b97c6bea59469d7	7ec998405453825fef0bc7dfa425866e4d4aa675b184d473d59dc899b08b99da	7685	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/wmneg_exist2.py	cb28ce506a07a0055fe26fbf601ff88eb89d5d3d	c175a3645e83c6c27ccee9d4f5b6cdbbaf58e7069fa38e71c97736eee26930ff	8115	BOOTSTRAP;ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/wmneg_settle.py	e3c891829b26423645edf44ac56feda4876fa30f	a25580bb745e7bef11a6c017b1dc9d5eae2e15c7358c059a7b0e5cfe24adcd07	6109	CLOCK;ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/wmneg_solve2d.py	3e650a8793412046b80d3f97c4c5fd313115c4c7	bf41dca54ad552a8047a07abcb53ad9bc31b9ab0957dce21d56e85c53ab9de56	16854	BOOTSTRAP;CLOCK;ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/wmneg_verify.py	0e5838ed1c14fa1a7e5adfdd461b930e4fb84e5e	c80fc5a2ce3788d69ddabfc364c1009a7aab0fc60bc1d021ad56b581ea247578	10817	BOOTSTRAP;CLOCK;ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy/root_oneoffs_2026-07-01/x_solution_space_explore.py	e5017ad1481e8245e8dac1a96924005f752c01b1	b569478ab797085956667ae6526a31f06757df97157a1d54854490883a1dea96	4601	CLOCK;ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
legacy_hadron_survivor_filter.md	78e6aa8fd8f6b6e8b0d19086efb99daa307b97c1	ebb7d7d84ff1bcbd43c0ade99422f6fd32cd4703a5b82a85330efd29befff706	23681	CLOCK;ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
lepton_ladder_falsification_contract.md	a1247e7c523e1fa9f94d671d0995107d5bffef58	ff975218deca7071d1f82f76ab3dac54e0c752a8e921ecc337205fae49c605d0	6524	FINITE_CELL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
luminosity_distance_n2_optics_results.md	2d189cc3239c4a277f6fdb47bae7125715d224ee	e0edaebac1fcc3efa22312a5e5dd2a9110807bdf0b4002f1ed961df84d1328f7	9125	XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
macro_alpha_continuation_results.md	4a77c55cf1af52c52672734e9718d022f8d1d511	23776081fdf8695a29dafc07296a4d02a539a18778c6e69f8938d3dd065426bc	6254	CLOCK;ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
macro_alpha_jet_outward_CONTRACT.md	f6241fa69f1301fe70dbaf706aab84f29c125607	d2630dfab5e61a360c7472fb50b1cd3426ca8e21ea2fafc889ed0dfc650ecdeb	2732	CLOCK	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
macro_alpha_jet_outward_results.md	5f459f14d670795901f21b5fb6b7527fe2eacfce	04c2d3ddeb1840d155bef06170115adac5ef3185f88ae5e5ed854d91f172ca1f	5333	ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
macro_bulk_completion_limit_edge_MAP.md	32eefde8fded022aca9e28bf63a5f3582d8d4b01	9a36d08c51cda4b453139f544bf32f5d7dfe945938520dee0c0406eea492dc52	7746	FINITE_CELL;ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
macro_clean_core_first_observe_results.md	85a7ef0d3addfe0bee7e7fb13c7b1a057c8065d3	8d2e7079430099993ad8c64b68a6b7f40ab70403626cea3b09a4d1a1a000ac4a	9300	FINITE_CELL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
macro_clean_restart_from_metric_MAP.md	4ec70640b27a165a9ef0e74cda00137ba1cbfd81	ac090d0878344a716ed469eef70b7af3d4b50b60780c80a5bf75d258b9d89ce4	11225	XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
macro_edge_closure_MAP.md	e38d100dec8a0595d4a2ba74fc17d58c66ab542f	046d0c1269d33e54f852fedbe67e489c0b68e5ad05902da5278bf006333d628b	16564	FINITE_CELL;ANGULAR;XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
macro_edge_phi_inf_CONTRACT.md	053e78d482696c8fefd387adba6a28d24728d84b	a4c399d6bd130fbac39628ae4ad31ba2e928ca81db4f8dbafc95b93ff3f3fcc6	3167	CLOCK;XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
macro_edge_phi_inf_probe.py	5551ee202e0898e482eb872a339c53117c679ad8	bd52840b735821274dc0b940beaa72069655d3651df5578c11e80a97488a1af8	10688	CLOCK;XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
