model_id	variant	premise	shape	endpoint_x	output_dimension	matrix_json	column_norms_json	singular_values_json	sigma_ratio	condition	classification	x_a_ratio	x_a_classification	x_epsilon_ratio	x_epsilon_classification	a_epsilon_ratio	a_epsilon_classification	matrix_log_reconstruction_relative
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	TAPERED	0.8	2	[[0.00012197805561775521,-3.4630117990819276e-05,0.0018667935182599868],[-3.282441795732227e-06,9.319093400850242e-07,-5.0219349590855763e-05]]	[0.00012202221304512778,3.4642654734823695e-05,0.001867468881371475]	[1.7320508075538452,7.2162553157678375e-06,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	1.3515312547243945e-07	RANK_NUMERICALLY_UNRESOLVED	4.34990892318647e-06	FULL_RANK_OBSERVED	4.485062048659881e-06	FULL_RANK_OBSERVED	2.3055512673781017e-16
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	TAPERED	0.95	2	[[-5.6113209228880745e-05,-4.0677180929704626e-05,0.001925751481712442],[1.5100478628626846e-06,1.0946652490018138e-06,-5.1806095826926565e-05]]	[5.6133523802735594e-05,4.069190755414764e-05,0.0019264481931478184]	[1.7320508075528336,7.454998871141545e-06,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	1.5104383097389376e-07	RANK_NUMERICALLY_UNRESOLVED	4.487839497396326e-06	FULL_RANK_OBSERVED	4.638883328374451e-06	FULL_RANK_OBSERVED	2.374729067714868e-16
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	SIGN_CHANGING	0.35	2	[[0.0003590584650281503,-1.9665667119195263e-06,0.0002463717722174982],[-9.656169608351917e-06,5.2886197476897934e-08,-6.625301163243336e-06]]	[0.00035918828338334856,1.9672777084879357e-06,0.0002464608381895478]	[1.7320508075685,1.1431379785373992e-06,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	1.8739070527067737e-07	RANK_NUMERICALLY_UNRESOLVED	7.746507160217226e-07	RANK_NUMERICALLY_UNRESOLVED	5.872600107525243e-07	RANK_NUMERICALLY_UNRESOLVED	4.674106097067407e-17
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	SIGN_CHANGING	0.5	2	[[0.0005677323537989221,-8.632595944524368e-06,0.001103205401141357],[-1.5273204612142877e-05,2.3223396802829477e-07,-2.9672608662378863e-05]]	[0.0005679377574428282,8.635719156927508e-06,0.0011036043769450596]	[1.732050807563412,4.3510596182216655e-06,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	6.798725427775741e-08	RANK_NUMERICALLY_UNRESOLVED	2.6978119815861095e-06	FULL_RANK_OBSERVED	2.6298247273069065e-06	FULL_RANK_OBSERVED	1.0115089139279589e-16
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	SIGN_CHANGING	0.65	2	[[0.0007769650250344373,-1.7705744696505654e-05,0.0022524089227345576],[-2.0911896007752562e-05,4.765413629814752e-07,-6.0598254889391675e-05]]	[0.0007772463943444207,1.7712156473125183e-05,0.0022532239355443325]	[1.7320508075459302,8.915715450625066e-06,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	1.714212901973761e-07	RANK_NUMERICALLY_UNRESOLVED	5.543430343440262e-06	FULL_RANK_OBSERVED	5.37200905323798e-06	FULL_RANK_OBSERVED	2.0062885096040707e-16
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	SIGN_CHANGING	0.8	2	[[0.0013828008110922108,-6.755809442282601e-05,0.004053465215924831],[-3.724582408839994e-05,1.8196335772879824e-06,-0.0001090981049101103]]	[0.0013833023294165668,6.758259530677309e-05,0.004054933125614714]	[1.7320508074924592,1.6270228392517774e-05,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	3.535996524837741e-07	RANK_NUMERICALLY_UNRESOLVED	1.0135532173027902e-05	FULL_RANK_OBSERVED	9.781932520508344e-06	FULL_RANK_OBSERVED	2.669445784096911e-16
R02_FIXED_SHAPE_UNKNOWN_AMPLITUDE	CORRELATED	SOURCE_SHAPE_SUPPLIED	SIGN_CHANGING	0.95	2	[[0.0027398944828491145,-0.0003172202754979092,0.007524170726970573],[-7.390528370010419e-05,8.556712225826768e-06,-0.00020267123936027848]]	[0.0027408910536732044,0.00031733565906006376,0.0075268998106700425]	[1.7320508072931036,3.090805229096081e-05,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	1.3460996312400735e-07	RANK_NUMERICALLY_UNRESOLVED	1.8859575279533483e-05	FULL_RANK_OBSERVED	1.8994185242706748e-05	FULL_RANK_OBSERVED	3.6506759942727966e-16
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	PERSISTENT	0.35	3	[[21.975484693468704,-0.06254976920667499,0.0021927094000062652],[0.0007193170268104954,-6.5192414828718626e-06,0.0004234591827856349],[-1.934655481428127e-05,1.7533230492472462e-07,-1.1387902517645543e-05]]	[21.975484705249816,0.06254976954665427,0.0022332536525627947]	[1.7250610746306778,0.1554486693222272,7.593404301549281e-11]	4.4018176592240194e-11	22717887868.537617	RANK_DEFICIENT_OBSERVED	3.575900745348719e-05	FULL_RANK_OBSERVED	0.0956942360949143	FULL_RANK_OBSERVED	0.09565814975188217	FULL_RANK_OBSERVED	2.22998011240428e-17
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	PERSISTENT	0.5	3	[[8.11500313293267,-0.0627887106091718,0.010352741185724787],[0.0017920261482334832,-6.457375408941424e-05,0.002639553120002229],[-4.82410465355021e-05,1.7382489352069097e-06,-7.102016167955436e-05]]	[8.115003330941521,0.06278874383799654,0.010684172153015916]	[1.720150255242848,0.20268966275556727,7.099659725896779e-09]	4.127348587286324e-09	242286295.63307285	RANK_DEFICIENT_OBSERVED	0.0004039464148764452	FULL_RANK_OBSERVED	0.12540566902479502	FULL_RANK_OBSERVED	0.12499539069714355	FULL_RANK_OBSERVED	1.2063502038080008e-16
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	PERSISTENT	0.65	3	[[5.033569175414028,-0.06330062859828134,0.02187483565765813],[0.00285567244795476,-0.00024211170800236825,0.006738055567642546],[-7.70015200919627e-05,6.528293970464727e-06,-0.00018146413928517754]]	[5.033569986050916,0.06330109194662702,0.02288979591687171]	[1.7151909116313078,0.24108118271104767,7.575527757562791e-08]	4.416725687030228e-08	22641206.87722384	RANK_NUMERICALLY_UNRESOLVED	0.0016293171002351083	FULL_RANK_OBSERVED	0.15028624796670026	FULL_RANK_OBSERVED	0.14862053905456532	FULL_RANK_OBSERVED	1.7512976435879405e-16
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	PERSISTENT	0.8	3	[[3.6549982478565104,-0.06420925728028082,0.035869709977455574],[0.0039081205239197,-0.0006347192588687101,0.012698914436416835],[-0.00010563341095920498,1.7156915156857355e-05,-0.0003424611518868896]]	[3.6550003387686036,0.06421239664879837,0.03805280280571674]	[1.7105931778410877,0.27179216310145765,3.9953918944251205e-07]	2.3356762707703774e-07	4281415.247970857	RANK_NUMERICALLY_UNRESOLVED	0.004409434557948329	FULL_RANK_OBSERVED	0.1712987236828909	FULL_RANK_OBSERVED	0.16676332770457047	FULL_RANK_OBSERVED	1.7554167342883506e-16
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	PERSISTENT	0.95	3	[[2.8717380600490054,-0.0656847251170784,0.051990709806668534],[0.004947168380495248,-0.0013729442848382511,0.02049772115961431],[-0.00013413721386426602,3.723504007940859e-05,-0.0005537570344540018]]	[2.8717423244437863,0.06569908276500996,0.05588825570539599]	[1.7066433783573443,0.2955814255105729,1.4721926122126804e-06]	8.626246296573545e-07	1159252.77996898	RANK_NUMERICALLY_UNRESOLVED	0.009591960011324719	FULL_RANK_OBSERVED	0.1891833221838324	FULL_RANK_OBSERVED	0.1792660590737927	FULL_RANK_OBSERVED	3.865804200648485e-16
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	TAPERED	0.35	3	[[21.972283961906214,-0.06251041247247713,6.345166498296825e-05],[0.0003023677279545556,-2.133106451251976e-06,0.00021280564213910225],[-8.131446145587251e-06,5.736411412549103e-08,-5.722614600522924e-06]]	[21.972283963988207,0.06251041250889854,0.00022213757771528123]	[1.4638349175486298,0.9258441197984657,1.1852515130515613e-11]	8.09689329611299e-12	123504159364.43942	RANK_DEFICIENT_OBSERVED	1.0185027701084356e-05	FULL_RANK_OBSERVED	0.7454045272195869	FULL_RANK_OBSERVED	0.7453886832265258	FULL_RANK_OBSERVED	5.2020015716462175e-17
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	TAPERED	0.5	3	[[8.109198430275171,-0.06252521101429487,-1.5002489502554304e-06],[0.00039278357926886276,-1.1770855248061096e-05,0.0008816550467146319],[-1.056569011281816e-05,3.166310982571918e-07,-2.3712435426870293e-05]]	[8.109198439794643,0.06252521212307391,0.0008819751423584261]	[1.4142153299864006,0.9999975002126035,4.1887889760312156e-10]	2.96191738783619e-10	3376191395.839516	RANK_DEFICIENT_OBSERVED	6.993576296390562e-05	FULL_RANK_OBSERVED	0.9983488069960266	FULL_RANK_OBSERVED	0.9984884575081825	FULL_RANK_OBSERVED	9.539401966176753e-17
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	TAPERED	0.65	3	[[5.026160201408084,-0.06253646737483787,-0.00023223456144953286],[0.00028748772642611664,-2.433079792996118e-05,0.001500902801060041],[-7.73518694208164e-06,6.546530560147534e-07,-4.037301839732166e-05]]	[5.026160209635938,0.0625364721114044,0.0015192998684841793]	[1.4298970600617182,0.9774427848354373,1.6967958643859895e-09]	1.186655957116767e-09	842704234.5362785	RANK_DEFICIENT_OBSERVED	0.0001659937820413509	FULL_RANK_OBSERVED	0.8572669838466295	FULL_RANK_OBSERVED	0.8575550085543894	FULL_RANK_OBSERVED	1.7554167342883506e-16
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	TAPERED	0.8	3	[[3.646394295260773,-0.06254182516186058,-0.00039291584589928874],[0.00012197805561775521,-3.4630117990819276e-05,0.0018667935182599868],[-3.282441795732227e-06,9.319093400850242e-07,-5.0219349590855763e-05]]	[3.6463942973024364,0.06254183475634739,0.0019083560686752308]	[1.4416657184088781,0.9599999772732356,3.307308066308384e-09]	2.2940880289215434e-09	435903063.6109036	RANK_DEFICIENT_OBSERVED	0.00026022397533184764	FULL_RANK_OBSERVED	0.8115219810656555	FULL_RANK_OBSERVED	0.811953671367904	FULL_RANK_OBSERVED	2.3055512673781017e-16
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	TAPERED	0.95	3	[[2.862122088715207,-0.06254457508442313,-0.0003365785203531443],[-5.6113209228880745e-05,-4.0677180929704626e-05,0.001925751481712442],[1.5100478628626846e-06,1.0946652490018138e-06,-5.1806095826926565e-05]]	[2.862122089265668,0.06254458832163166,0.001955629755665833]	[1.4338419853047872,0.9716466236123226,4.3924531924155275e-09]	3.0634151025238933e-09	326433071.1094679	RANK_DEFICIENT_OBSERVED	0.00033510949731911123	FULL_RANK_OBSERVED	0.840416579385012	FULL_RANK_OBSERVED	0.8409885378108329	FULL_RANK_OBSERVED	2.374729067714868e-16
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.35	3	[[21.971948331357243,-0.06250603506616592,-0.00016849096244442308],[0.0003590584650281503,-1.9665667119195263e-06,0.0002463717722174982],[-9.656169608351917e-06,5.2886197476897934e-08,-6.625301163243336e-06]]	[21.971948334293174,0.06250603509712438,0.00029855007818880647]	[1.5626229369357945,0.7471342295479123,8.22965103444104e-12]	5.2665622908229354e-12	189877180745.11627	RANK_DEFICIENT_OBSERVED	7.562909828950154e-06	FULL_RANK_OBSERVED	0.5277174752117774	FULL_RANK_OBSERVED	0.5277271443226887	FULL_RANK_OBSERVED	4.674106097067407e-17
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.5	3	[[8.108893022795723,-0.06250080290985105,-0.0009301479720787617],[0.0005677323537989221,-8.632595944524368e-06,0.001103205401141357],[-1.5273204612142877e-05,2.3223396802829477e-07,-2.9672608662378863e-05]]	[8.108893042684583,0.06250080350644854,0.0014433010326243539]	[1.5935640750577251,0.6786409497557726,2.466312058095586e-10]	1.547670468165045e-10	6461323780.285243	RANK_DEFICIENT_OBSERVED	3.406542710469323e-05	FULL_RANK_OBSERVED	0.4650217736242925	FULL_RANK_OBSERVED	0.4650632061945356	FULL_RANK_OBSERVED	1.0115089139279589e-16
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.65	3	[[5.026790708930364,-0.06251133170274903,-0.0010710775874445133],[0.0007769650250344373,-1.7705744696505654e-05,0.0022524089227345576],[-2.0911896007752562e-05,4.765413629814752e-07,-6.0598254889391675e-05]]	[5.026790769019593,0.06251133421205791,0.0024948397347396584]	[1.5120556296961278,0.8448004336553377,9.40338082112617e-10]	6.21893840176762e-10	1607991485.678276	RANK_DEFICIENT_OBSERVED	6.436116326439551e-05	FULL_RANK_OBSERVED	0.6319859673917947	FULL_RANK_OBSERVED	0.6320760384704275	FULL_RANK_OBSERVED	2.0062885096040707e-16
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.8	3	[[3.649258358977831,-0.06268289137488214,0.0015824910141374697],[0.0013828008110922108,-6.755809442282601e-05,0.004053465215924831],[-3.724582408839994e-05,1.8196335772879824e-06,-0.0001090981049101103]]	[3.649258621157852,0.0626829278075176,0.004352787665741732]	[1.4892512846482848,0.884381485091945,9.484419643087362e-09]	6.368582482255363e-09	157020813.15367702	RANK_DEFICIENT_OBSERVED	0.0003495510973589056	FULL_RANK_OBSERVED	0.6829137388448401	FULL_RANK_OBSERVED	0.6824012895201238	FULL_RANK_OBSERVED	2.669445784096911e-16
R03_KNOWN_SOURCE_COVARIANCE	CORRELATED	SOURCE_COVARIANCE_SUPPLIED	SIGN_CHANGING	0.95	3	[[2.8688902083654226,-0.06340468990817538,0.009803679723923153],[0.0027398944828491145,-0.0003172202754979092,0.007524170726970573],[-7.390528370010419e-05,8.556712225826768e-06,-0.00020267123936027848]]	[2.868891517666495,0.06340548402364253,0.012359868805498168]	[1.6524094166849757,0.519175422810832,1.0938103787973524e-07]	6.619487687208469e-08	15106909.284420984	RANK_NUMERICALLY_UNRESOLVED	0.002024752186230276	FULL_RANK_OBSERVED	0.33907446278582526	FULL_RANK_OBSERVED	0.3368184706556572	FULL_RANK_OBSERVED	3.6506759942727966e-16
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	PERSISTENT	0.35	3	[[0.0007064223615871335,-6.402375356096002e-06,0.0004158680529660804],[0.0,0.0,0.0],[-0.05968228922212347,0.0005751903579007782,-0.028434114090514356]]	[0.05968646981809316,0.0005752259888358885,0.02843715510296107]	[1.7320488364472535,0.0026130751456121984,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0003527039456071466	FULL_RANK_OBSERVED	0.0013944014682538842	FULL_RANK_OBSERVED	0.0017471062731068351	FULL_RANK_OBSERVED	4.9065389334728526e-18
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	PERSISTENT	0.5	3	[[0.0017599047120631095,-6.341628792627674e-05,0.0025922376389416377],[0.0,0.0,0.0],[-0.09289007077222794,0.0035632600668779723,-0.12413351846765848]]	[0.09290674094308259,0.0035638243404777343,0.12416058192170837]	[1.732049404733014,0.0022044418820182424,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0005742238575218988	FULL_RANK_OBSERVED	0.0009678936861517313	FULL_RANK_OBSERVED	0.0015421184007639965	FULL_RANK_OBSERVED	1.962615573512487e-17
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	PERSISTENT	0.65	3	[[0.0028044940659605055,-0.0002377726579327888,0.006617283450659114],[0.0,0.0,0.0],[-0.10547725861086739,0.00954365775816045,-0.24387929587548282]]	[0.10551453582814932,0.009546619257190294,0.24396905417898324]	[1.7320500363595626,0.0016344867197746846,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0008366488230691516	FULL_RANK_OBSERVED	0.0002722152029776836	FULL_RANK_OBSERVED	0.0011088642785891465	FULL_RANK_OBSERVED	3.925231153738022e-17
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	PERSISTENT	0.8	3	[[0.0038380975572810394,-0.0006233468679268661,0.012471331716904881],[0.0,0.0,0.0],[-0.11137793360917213,0.019291634471019534,-0.3736475385957637]]	[0.11144404464980784,0.01930170256431239,0.37385561011367185]	[1.7320501428580728,0.0015174403871381404,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0010729814152653462	FULL_RANK_OBSERVED	0.0005408096028347619	FULL_RANK_OBSERVED	0.0005321715036229526	FULL_RANK_OBSERVED	5.551115123131914e-17
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	PERSISTENT	0.95	3	[[0.004858556759125832,-0.0013483532948654897,0.02013043857233332],[0.0,0.0,0.0],[-0.1144326342895391,0.03375971524926748,-0.5081749636216468]]	[0.11453572964025265,0.033786630940645705,0.5085735229138227]	[1.732049413269706,0.0021977242927237826,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0012569057642079534	FULL_RANK_OBSERVED	0.0014199019597699385	FULL_RANK_OBSERVED	0.00016299590466578134	FULL_RANK_OBSERVED	1.809161061883497e-20
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	TAPERED	0.35	3	[[0.00029694734109741994,-2.094867335156181e-06,0.00020899076906684874],[0.0,0.0,0.0],[-0.016284724071708757,0.00023466125355452568,-0.00889495443390811]]	[0.016287431222113433,0.0002346706040153587,0.008897409259040335]	[1.7320194036580139,0.010430021674927436,5.495923412258778e-19]	3.1731303937192755e-19	3.1514620451127583e+18	RANK_DEFICIENT_OBSERVED	0.004652901811950848	FULL_RANK_OBSERVED	0.002629211113622141	FULL_RANK_OBSERVED	0.007282202012108667	FULL_RANK_OBSERVED	6.2546344413855015e-18
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	TAPERED	0.5	3	[[0.00038574253780288004,-1.1559850855213938e-05,0.0008658502463424849],[0.0,0.0,0.0],[-0.013592172020789507,0.001104376853743959,-0.028617387087861847]]	[0.013597644558827228,0.0011044373523370172,0.02863048271310865]	[1.7319819736420574,0.015441598976888885,1.470239887612896e-18]	8.488771303555988e-19	1.1780267888488115e+18	RANK_DEFICIENT_OBSERVED	0.008952847876321671	FULL_RANK_OBSERVED	0.0009373609699449639	FULL_RANK_OBSERVED	0.00989029184609212	FULL_RANK_OBSERVED	1.9626155733547202e-17
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	TAPERED	0.65	3	[[0.0002823343467778239,-2.389465499097465e-05,0.0014739975692397897],[0.0,0.0,0.0],[-0.004952449684637254,0.0020883295587690084,-0.0397602283379738]]	[0.004960490959797639,0.002088466255548674,0.039787541094191026]	[1.7317503663778617,0.03225939475783882,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.02275687397636667	FULL_RANK_OBSERVED	0.009946426677262985	FULL_RANK_OBSERVED	0.01280754831594181	FULL_RANK_OBSERVED	2.775557561611141e-17
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	TAPERED	0.8	3	[[0.00011979156247676759,-3.4009363392706327e-05,0.0018333295975699513],[0.0,0.0,0.0],[0.0017891019282509205,0.00276018658117195,-0.04124357395446208]]	[0.0017931078406252612,0.0027603960947081623,0.041284300768579196]	[1.730157901282178,0.08095453434396838,6.6591291296513066e-18]	3.848856294975382e-18	2.5981744273109997e+17	RANK_DEFICIENT_OBSERVED	0.03960931510521717	FULL_RANK_OBSERVED	0.05569673570624918	FULL_RANK_OBSERVED	0.016052008112559066	FULL_RANK_OBSERVED	5.551115123228847e-17
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	TAPERED	0.95	3	[[-5.5107365558859644e-05,-3.994803285062298e-05,0.0018912307340409238],[0.0,0.0,0.0],[0.00446622760892564,0.0029506185343085188,-0.036929806838766635]]	[0.004466567572137298,0.002950888947475588,0.03697820150897006]	[1.731769368850052,0.031222637824071676,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0005999918393782505	FULL_RANK_OBSERVED	0.019416810781041908	FULL_RANK_OBSERVED	0.018816599729631435	FULL_RANK_OBSERVED	4.996351318421548e-22
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	SIGN_CHANGING	0.35	3	[[0.0003526218241678425,-1.9313131192078004e-06,0.00024195517728919924],[0.0,0.0,0.0],[-0.0049460754698455595,0.0001627287432330978,-0.00428264811408768]]	[0.0049586293170882844,0.0001627402035287774,0.0042894774946275]	[1.7315004266076495,0.043660882463911053,9.601545755305944e-18]	5.545217089040668e-18	1.8033559082409194e+17	RANK_DEFICIENT_OBSERVED	0.029661241280146106	FULL_RANK_OBSERVED	0.00736823431187389	FULL_RANK_OBSERVED	0.022288135874429488	FULL_RANK_OBSERVED	4.906538933387657e-18
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	SIGN_CHANGING	0.5	3	[[0.0005575552781045268,-8.477849387622527e-06,0.001083429125891359],[0.0,0.0,0.0],[0.015783882155534175,0.00040769432379228053,3.643085289489251e-06]]	[0.015793726722592497,0.00040778246110234324,0.0010834352509034126]	[1.4137371278913782,1.0006734398501025,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.028058003201750274	FULL_RANK_OBSERVED	0.9620567456786784	FULL_RANK_OBSERVED	0.9827210531402635	FULL_RANK_OBSERVED	1.9626155733558363e-17
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	SIGN_CHANGING	0.65	3	[[0.0007630379416212474,-1.738836914999542e-05,0.0022120328615334492],[0.0,0.0,0.0],[0.046784082574665216,-0.0007292556046347967,0.036926214950667315]]	[0.046790304650145706,0.0007294628792974729,0.03699241057248622]	[1.731738432506709,0.03289378937136109,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.003765592793300135	FULL_RANK_OBSERVED	0.021765586035041345	FULL_RANK_OBSERVED	0.01799851807718982	FULL_RANK_OBSERVED	2.7755575618032375e-17
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	SIGN_CHANGING	0.8	3	[[0.0013580160060555624,-6.63472051742886e-05,0.003980806909146632],[0.0,0.0,0.0],[0.08086356796791942,-0.005421296224130772,0.11325404745335453]]	[0.08087497036769181,0.00542170219593524,0.11332398725872025]	[1.7319659893383128,0.017140938578720257,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0022773509036051382	FULL_RANK_OBSERVED	0.009171534186358831	FULL_RANK_OBSERVED	0.011449124225551124	FULL_RANK_OBSERVED	7.85046229808898e-17
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	ISOTROPIC	SOURCE_SHAPE_AND_CARRY_SUPPLIED	SIGN_CHANGING	0.95	3	[[0.0026907927562336287,-0.0003115353676671484,0.007389310792302132],[0.0,0.0,0.0],[0.11555837690678765,-0.016650814959572158,0.2306540823946023]]	[0.11558970040184459,0.01665372910501487,0.23077241524775274]	[1.7320243709830703,0.009569656247751773,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0022866023098606168	FULL_RANK_OBSERVED	0.0043722518388392235	FULL_RANK_OBSERVED	0.006658920721933298	FULL_RANK_OBSERVED	1.5320994607096008e-20
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	IDENTITY	SOURCE_SHAPE_AND_CARRY_SUPPLIED	PERSISTENT	0.35	3	[[0.0007064223615871335,-6.402375356096002e-06,0.0004158680529660804],[0.0,0.0,0.0],[-0.05968228922212347,0.0005751903579007782,-0.028434114090514356]]	[0.05968646981809316,0.0005752259888358885,0.02843715510296107]	[1.7320488364472535,0.0026130751456121984,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0003527039456071466	FULL_RANK_OBSERVED	0.0013944014682538842	FULL_RANK_OBSERVED	0.0017471062731068351	FULL_RANK_OBSERVED	4.9065389334728526e-18
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	IDENTITY	SOURCE_SHAPE_AND_CARRY_SUPPLIED	PERSISTENT	0.5	3	[[0.0017599047120631095,-6.341628792627674e-05,0.0025922376389416377],[0.0,0.0,0.0],[-0.09289007077222794,0.0035632600668779723,-0.12413351846765848]]	[0.09290674094308259,0.0035638243404777343,0.12416058192170837]	[1.732049404733014,0.0022044418820182424,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0005742238575218988	FULL_RANK_OBSERVED	0.0009678936861517313	FULL_RANK_OBSERVED	0.0015421184007639965	FULL_RANK_OBSERVED	1.962615573512487e-17
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	IDENTITY	SOURCE_SHAPE_AND_CARRY_SUPPLIED	PERSISTENT	0.65	3	[[0.0028044940659605055,-0.0002377726579327888,0.006617283450659114],[0.0,0.0,0.0],[-0.10547725861086739,0.00954365775816045,-0.24387929587548282]]	[0.10551453582814932,0.009546619257190294,0.24396905417898324]	[1.7320500363595626,0.0016344867197746846,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0008366488230691516	FULL_RANK_OBSERVED	0.0002722152029776836	FULL_RANK_OBSERVED	0.0011088642785891465	FULL_RANK_OBSERVED	3.925231153738022e-17
R04_UNKNOWN_AMPLITUDE_PLUS_CARRY	IDENTITY	SOURCE_SHAPE_AND_CARRY_SUPPLIED	PERSISTENT	0.8	3	[[0.0038380975572810394,-0.0006233468679268661,0.012471331716904881],[0.0,0.0,0.0],[-0.11137793360917213,0.019291634471019534,-0.3736475385957637]]	[0.11144404464980784,0.01930170256431239,0.37385561011367185]	[1.7320501428580728,0.0015174403871381404,0.0]	0.0	inf	RANK_DEFICIENT_OBSERVED	0.0010729814152653462	FULL_RANK_OBSERVED	0.0005408096028347619	FULL_RANK_OBSERVED	0.0005321715036229526	FULL_RANK_OBSERVED	5.551115123131914e-17
