moved_path	token	token_kind	source	line	column	source_frozen	role
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	385	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	385	177	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	386	155	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	386	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	386	178	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	387	154	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	387	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	387	177	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	387	238	NO	QUALIFIED_OTHER_PATH
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	388	154	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	388	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	388	177	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	389	155	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	389	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	389	178	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	390	153	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	390	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	390	176	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	390	210	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	391	154	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	391	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	391	177	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	391	211	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	392	155	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	392	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	392	178	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	392	212	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	393	153	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	393	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	393	176	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	393	210	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	394	155	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	394	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	394	178	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	395	156	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	395	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	395	179	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	396	159	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	396	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	396	182	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	396	648	NO	QUALIFIED_OTHER_PATH
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	397	157	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	397	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	397	180	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	397	214	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	398	159	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	398	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	398	182	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	398	216	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	399	160	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	399	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	399	183	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	735	237	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/MOVE_MAP.tsv	10	406	NO	QUALIFIED_OTHER_PATH
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/MOVE_MAP.tsv	11	35	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/MOVE_MAP.tsv	11	1	NO	R1A_AUDIT_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/MOVE_MAP.tsv	11	58	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	9	54	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	9	20	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	9	77	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	15	57	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	15	23	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	15	80	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	27	64	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	27	30	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	27	87	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	42	91	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	42	57	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	42	114	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	43	97	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	43	63	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	43	120	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	45	28	NO	QUALIFIED_OTHER_PATH
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	55	75	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	55	41	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	55	98	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	68	67	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	68	33	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	68	90	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_RESULT.tsv	17	28	NO	QUALIFIED_OTHER_PATH
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/PREMOVE_ADJUDICATION_REPORT.md	34	4	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/PREMOVE_ADJUDICATION_REPORT.md	34	168	NO	QUALIFIED_OTHER_PATH
coupled_timelive_solve_results.md	archive/pre_2026-07-01/coupled_timelive_solve_results.md	NEW_PATH	reorganization_r1a/PREMOVE_HASHES.tsv	11	35	NO	UPDATED_OR_MIGRATION_RECORD
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/PREMOVE_HASHES.tsv	11	1	NO	R1A_PREMOVE_SNAPSHOT
coupled_timelive_solve_results.md	coupled_timelive_solve_results.md	OLD_BASENAME	reorganization_r1a/PREMOVE_HASHES.tsv	11	58	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	NEGATIVES_REGISTRY.md	348	7	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	NEGATIVES_REGISTRY.md	348	30	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	STATE.md	1534	25	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	STATE.md	1534	48	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	STATE.md	1877	40	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	STATE.md	1877	63	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	archive/tier_d_round2_contract.md	14	13	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	archive/tier_d_round2_contract.md	14	36	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	archive/tier_d_round2_contract.md	50	2	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	archive/tier_d_round2_contract.md	50	25	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	legacy/root_oneoffs_2026-07-01/native_tier_d_round2_test.py	43	25	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	legacy/root_oneoffs_2026-07-01/native_tier_d_round2_test.py	43	48	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	lepton_ladder_falsification_contract.md	7	23	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	lepton_ladder_falsification_contract.md	7	46	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	1065	57	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	1065	87	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	1213	45	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	1213	75	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	2553	68	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	2553	98	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	6538	94	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	6538	124	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	8713	73	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	8713	103	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	8715	1	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	467	465	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	468	1	NO	R0_HISTORICAL_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/ADJUDICATION_SUMMARY.json	19	6	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	21	356	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	21	1	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	21	379	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/ELIGIBLE_BATCH.txt	11	1	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	402	145	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	402	1	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	402	168	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	402	200	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	403	133	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	403	1	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	403	156	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	403	207	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	404	122	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	404	1	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	404	145	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	404	212	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	405	158	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	405	1	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	405	181	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	405	223	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	406	146	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	406	1	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	406	169	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	406	200	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	407	184	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	407	1	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	407	207	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	407	262	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	408	169	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	408	1	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	408	192	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	408	244	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	409	150	NO	UPDATED_OR_MIGRATION_RECORD
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	409	1	NO	R1A_PREMOVE_SNAPSHOT
lepton_ladder_test_results.md	lepton_ladder_test_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	409	173	NO	NEW_PATH_SUFFIX
lepton_ladder_test_results.md	archive/pre_2026-07-01/lepton_ladder_test_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	410	150	NO	UPDATED_OR_MIGRATION_RECORD
