sample	cap	shell_id	z_lo	z_hi	replicate	random_ratio	theta_lo_deg	theta_hi_deg	dd_raw	dr_raw	rr_raw	dd_norm	dr_norm	rr_norm	w_null	sigma_proxy	z_proxy
LOWZ	North	8	0.23	0.24	0	5	8.25	8.50	48466	490115	1228086	0.0016582705585466233	0.00167671559087038	0.0016805890917138959	-0.0086704903370403725	0.0054413827466910248	-1.5934351139538951
LOWZ	North	8	0.23	0.24	0	5	8.50	8.75	50153	501438	1260771	0.0017159914852223992	0.0017154523172211861	0.0017253172739932058	0.0060302675514010019	0.0053580976226526135	1.1254493620845265
LOWZ	North	8	0.23	0.24	0	5	8.75	9.00	51134	513691	1288744	0.0017495565291281111	0.0017573706346261518	0.0017635972630676785	-0.00090013581318032845	0.0053027531642800144	-0.16974876734669681
LOWZ	North	8	0.23	0.24	0	5	9.00	9.25	52273	525889	1319157	0.0017885275637953956	0.0017991007934203876	0.0018052162995572196	-0.0024693569902140911	0.0052435257886130748	-0.47093446085009949
LOWZ	North	8	0.23	0.24	0	5	9.25	9.50	53619	537371	1345322	0.0018345811306629677	0.0018383814692094855	0.0018410221092356087	-0.00062992101755701886	0.0051804506351704272	-0.1215957957943741
LOWZ	North	8	0.23	0.24	0	5	9.50	9.75	54702	547781	1375505	0.0018716361179717202	0.0018739947626221756	0.0018823263994524181	0.003173196838510378	0.0051293334114206144	0.61863727388926604
LOWZ	North	8	0.23	0.24	0	5	9.75	10.00	55863	560147	1404789	0.0019113598855298563	0.00191629966044555	0.0019224004422814624	0.00060393604510454555	0.0050748171918195261	0.11900646314473648
LOWZ	North	8	0.23	0.24	0	5	10.00	10.25	56687	572336	1431148	0.0019395531538053984	0.0019579990296489393	0.0019584717335985906	-0.0091771413319635172	0.005032729904546937	-1.823491724376509
LOWZ	North	8	0.23	0.24	0	5	10.25	10.50	58081	582213	1459660	0.0019872490469802838	0.0019917888950703746	0.0019974893237209002	0.00058101965635186956	0.0049772244567201987	0.1167356749538154
LOWZ	North	8	0.23	0.24	0	5	10.50	10.75	59140	593788	1487828	0.0020234828711353796	0.0020313877299648884	0.0020360361628961672	-0.0015993949211579104	0.0049312839199133649	-0.32433640957059501
LOWZ	North	8	0.23	0.24	0	5	10.75	11.00	60217	604304	1511857	0.0020603325676557178	0.0020673636563364396	0.0020689189376243157	-0.0026466998263032274	0.0048874563294089282	-0.54152909978498165
LOWZ	North	8	0.23	0.24	0	5	11.00	11.25	61638	615529	1541238	0.0021089522693784669	0.0021057651182535817	0.0021091257212727298	0.003104487360801825	0.0048343626699651077	0.64217096911023264
LOWZ	North	8	0.23	0.24	0	5	11.25	11.50	62293	625621	1566558	0.0021313631804470105	0.0021402905127896883	0.0021437751805143427	-0.0025388224789119843	0.0048047016050564448	-0.52840377771642255
LOWZ	North	8	0.23	0.24	0	5	11.50	11.75	63198	637215	1592356	0.0021623278743661432	0.0021799543479315451	0.0021790787646184164	-0.0084907701267836321	0.0047674523544335738	-1.7809868868196439
LOWZ	North	8	0.23	0.24	0	5	11.75	12.00	64307	646336	1618622	0.002200272455091357	0.002211157887721857	0.0022150227889643965	-0.0031695075206169053	0.0047283134065694453	-0.67032517688299609
LOWZ	North	8	0.23	0.24	0	5	12.00	12.25	65681	657195	1641792	0.002247284045638195	0.0022483072396112329	0.0022467300547869941	-0.0011574059784067996	0.0046819512255124301	-0.24720590255190536
LOWZ	North	8	0.23	0.24	0	5	12.25	12.50	66090	666951	1667938	0.002261278034381759	0.0022816831560890623	0.0022825098636863315	-0.0085775813815824418	0.0046613160041160707	-1.8401630299272138
LOWZ	North	8	0.23	0.24	0	5	12.50	12.75	67500	675281	1694129	0.0023095213696590821	0.0023101806329505138	0.0023183512533781598	0.0032399564670233427	0.0046182841671339424	0.70154982884780448
LOWZ	North	8	0.23	0.24	0	5	12.75	13.00	68585	685134	1715168	0.0023466447872306393	0.0023438883927963576	0.002347142326560794	0.0025607003592001375	0.0045827671616579689	0.55876728379840246
LOWZ	North	8	0.23	0.24	0	5	13.00	13.25	68614	695615	1738141	0.0023476370260413076	0.0023797445818701719	0.002378580005358487	-0.013988233427336197	0.0045716430013130003	-3.0597825384262731
LOWZ	North	8	0.23	0.24	0	5	13.25	13.50	70466	705096	1762305	0.0024110034493984725	0.0024121797052943524	0.0024116475224641087	-0.00070841145325332402	0.0045201400649108421	-0.15672334110896566
LOWZ	North	8	0.23	0.24	0	5	13.50	13.75	71148	714676	1784993	0.0024343381690148796	0.0024449535142178464	0.002442695189576025	-0.0052702727297803615	0.0044958177207254412	-1.1722612119002802
LOWZ	North	8	0.23	0.24	0	5	13.75	14.00	72439	722577	1808034	0.0024785099036553223	0.0024719833539156048	0.0024742259237934819	0.0035441871064667034	0.0044602183364141823	0.79462188600302308
LOWZ	North	8	0.23	0.24	0	5	14.00	14.25	73738	732590	1830472	0.0025229553593469835	0.00250623848426539	0.0025049314753915592	0.0061518114803335768	0.0044235637022263675	1.390691282966579
LOWZ	North	8	0.23	0.24	0	5	14.25	14.50	74343	740707	1853205	0.0025436555138454095	0.0025340072741434697	0.0025360407232959668	0.0046062702176386389	0.004403523275152115	1.0460419827074765
LOWZ	North	8	0.23	0.24	0	5	14.50	14.75	75207	750164	1873523	0.0025732173873770458	0.0025663602919920583	0.0025638451353366893	0.0016935261298644333	0.0043775056569730691	0.3868701179555899
LOWZ	North	8	0.23	0.24	0	5	14.75	15.00	75868	759135	1899100	0.0025958335892340037	0.0025970506719349253	0.002598846289326529	0.0002226121233326402	0.0043562033841524385	0.0511023255118178
LOWZ	North	8	0.23	0.24	0	5	15.00	15.25	76987	767638	1915953	0.0026341203212732409	0.0026261399931537632	0.0026219089803454433	0.0014299944579555099	0.00432688443359936	0.33049055963945756
LOWZ	North	8	0.23	0.24	0	5	15.25	15.50	77696	777812	1940696	0.002658378849437512	0.0026609459150731402	0.0026557688369811161	-0.0029159705542953877	0.0043044843331892305	-0.67742622079307679
LOWZ	North	8	0.23	0.24	0	5	15.50	15.75	78929	784283	1962384	0.0027005661064566176	0.0026830836308919218	0.0026854480420376763	0.0073905308908493329	0.0042754413251424395	1.7286007054729284
LOWZ	North	8	0.23	0.24	0	5	15.75	16.00	79320	792941	1980121	0.0027139442228349391	0.0027127032172864531	0.0027097204535135254	-0.00064278151725323507	0.0042610670046989542	-0.1508498966442908
LOWZ	North	8	0.23	0.24	0	5	16.00	16.25	80317	800463	2002403	0.0027480567088430888	0.0027384364731030003	0.0027402125250309672	0.0041589064950087072	0.0042364102891081492	0.98170531445013598
LOWZ	North	8	0.23	0.24	0	5	16.25	16.50	81079	809594	2020858	0.0027741286389716849	0.0027696742235498086	0.0027654674922625616	8.9563205975929925e-05	0.0042153573153891448	0.021246883543883353
LOWZ	North	8	0.23	0.24	0	5	16.50	16.75	81979	818952	2041300	0.0028049222572338059	0.0028016885558990838	0.0027934415935981483	-0.001794653941468647	0.00419194715288533	-0.42811940991035186
LOWZ	North	8	0.23	0.24	0	5	16.75	17.00	82535	825703	2061685	0.0028239458702935161	0.0028247841700997632	0.0028213376925965801	-0.0015187041667056613	0.0041767773447842936	-0.36360668557114423
LOWZ	North	8	0.23	0.24	0	5	17.00	17.25	83269	834172	2079869	0.002849059776742846	0.0028537571750865136	0.0028462218066111727	-0.0042978965274576876	0.0041575527424164531	-1.0337563450751712
LOWZ	North	8	0.23	0.24	0	5	17.25	17.50	84648	842569	2102246	0.0028962424429466961	0.0028824838633464906	0.0028768438820238737	0.0028220503477154701	0.0041275532218018164	0.68371022639013967
LOWZ	North	8	0.23	0.24	0	5	17.50	17.75	85107	847644	2122325	0.002911947188260378	0.0028998457715183833	0.0029043212316333662	0.0057076595647978208	0.0041158302186117867	1.3867577770792829
LOWZ	North	8	0.23	0.24	0	5	17.75	18.00	85926	858854	2139614	0.002939969380878908	0.0029381959174507805	0.0029279805721084155	-0.0028831755219463576	0.0040942232510131366	-0.70420574189082163
LOWZ	North	8	0.23	0.24	0	5	18.00	18.25	86797	863909	2160107	0.0029697707603303608	0.0029554894043096807	0.0029560244650088255	0.0050122781104183466	0.0040760511338609334	1.2296897035417209
LOWZ	North	8	0.23	0.24	0	5	18.25	18.50	87560	871790	2180242	0.002995876905590359	0.0029824508226944462	0.0029835784484934179	0.0048779373313389907	0.0040580371706895818	1.2020435314322375
LOWZ	North	8	0.23	0.24	0	5	18.50	18.75	88018	879198	2197143	0.0030115474357726383	0.003007794077026935	0.0030067068256909892	0.00088672011084576434	0.0040454974794760451	0.2191869146734973
LOWZ	North	8	0.23	0.24	0	5	18.75	19.00	89157	884550	2213485	0.0030505184704399226	0.0030261036203837765	0.0030290702325996167	0.0090395600528835728	0.0040236822528073304	2.2465889414047679
LOWZ	North	8	0.23	0.24	0	5	19.00	19.25	89581	893832	2232984	0.003065025686154522	0.0030578579517436797	0.0030557538742170026	0.0016570892462543776	0.0040107389084196232	0.41316308144010577
LOWZ	North	8	0.23	0.24	0	5	19.25	19.50	90386	901404	2249737	0.0030925688669334191	0.0030837622608427084	0.0030786797190303812	0.0012096303020297174	0.0039932040534855504	0.30292223633647436
LOWZ	North	8	0.23	0.24	0	5	19.50	19.75	90753	907678	2268250	0.0031051258201580841	0.0031052260267285122	0.0031040140570611865	-0.00042273527555998649	0.0039832947569357537	-0.10612703838296562
LOWZ	North	8	0.23	0.24	0	5	19.75	20.00	91589	915445	2286246	0.0031337296700104543	0.0031317974436292197	0.0031286409002093726	-0.00039132552365809522	0.0039655011832284009	-0.098682488184131265
LOWZ	North	8	0.23	0.24	0	5	20.00	20.25	92296	921760	2301125	0.0031579197679119206	0.0031534014732066584	0.0031490022471310141	3.7811541648260824e-05	0.0039507974087238324	0.0095706101165219017
LOWZ	North	8	0.23	0.24	0	5	20.25	20.50	92767	927216	2317583	0.0031740350948024306	0.0031720668073910619	0.0031715243956380629	0.00044958684862423878	0.0039401990784618986	0.11410257189333188
LOWZ	North	8	0.23	0.24	0	5	20.50	20.75	93350	935530	2332745	0.0031939825164100048	0.0032005095472021189	0.0031922730173213698	-0.0046247800838950014	0.0039264110257016547	-1.1778644807234737
LOWZ	North	8	0.23	0.24	0	5	20.75	21.00	94448	942633	2349391	0.0032315507306897927	0.0032248093765114695	0.0032150524366948256	-0.00093795846185974372	0.0039060097202916013	-0.24013213714934659
LOWZ	North	8	0.23	0.24	0	5	21.00	21.25	94919	947370	2366205	0.0032476660575803027	0.003241014964493786	0.003238061757693581	0.0011420061021151231	0.0038961688046530865	0.29311001637076323
LOWZ	North	8	0.23	0.24	0	5	21.25	21.50	95452	955387	2382266	0.0032659027226177588	0.0032684416478069018	0.0032600406267646533	-0.0033557699071525594	0.003883686817333613	-0.86406810461006722
LOWZ	North	8	0.23	0.24	0	5	21.50	21.75	96683	960147	2397605	0.0033080215493740597	0.0032847259202991599	0.0032810314662317583	0.0059740893097895388	0.0038634429705239766	1.5463122803594296
LOWZ	North	8	0.23	0.24	0	5	21.75	22.00	97032	968696	2409396	0.0033199626302334822	0.0033139726105378812	0.0032971670023264608	-0.0032802671227110895	0.0038535934765269388	-0.85122292807788302
LOWZ	North	8	0.23	0.24	0	5	22.00	22.25	97942	970772	2423409	0.0033510983998096271	0.0033210747428265215	0.003316343261108164	0.0076265251433281058	0.0038396872537379842	1.9862360237552126
LOWZ	North	8	0.23	0.24	0	5	22.25	22.50	97821	977083	2440122	0.0033469583689099418	0.0033426650881413617	0.0033392143674393286	0.00025232284418837873	0.0038374975450098845	0.065751923285654851
LOWZ	North	8	0.23	0.24	0	5	22.50	22.75	98190	982681	2453087	0.0033595837523974115	0.003361816213648013	0.0033569564779870188	-0.0021126865832495224	0.0038291621869145569	-0.55173598821936354
LOWZ	North	8	0.23	0.24	0	5	22.75	23.00	99301	987193	2465746	0.0033975967633854301	0.0033772520618591617	0.0033742798391457698	0.0051484997217285857	0.0038115405554019202	1.3507660870699263
LOWZ	North	8	0.23	0.24	0	5	23.00	23.25	99564	992284	2480431	0.0034065953429442495	0.0033946687070814485	0.0033943757044286723	0.0034273263253818118	0.0038050033730320492	0.90074199399479582
LOWZ	North	8	0.23	0.24	0	5	23.25	23.50	100152	1000941	2489939	0.0034267138402088353	0.0034242848724103303	0.0034073870416509969	-0.0042463221183754001	0.0037924502464797391	-1.1196777392971622
LOWZ	North	8	0.23	0.24	0	5	23.50	23.75	101506	1006035	2503243	0.0034730411281276266	0.003441711780829566	0.0034255930608354528	0.0044402902019651238	0.0037718856013046862	1.177207018269387
LOWZ	North	8	0.23	0.24	0	5	23.75	24.00	101034	1010624	2516718	0.003456891586105714	0.0034574110510957367	0.0034440330870313747	-0.004035219378906621	0.0037753081773718774	-1.0688450291535343
LOWZ	North	8	0.23	0.24	0	5	24.00	24.25	101533	1016383	2530618	0.0034739649366754902	0.0034771129681719789	0.0034630547096008227	-0.0049685296683136199	0.0037655941500706362	-1.3194543730158543
LOWZ	North	8	0.23	0.24	0	5	24.25	24.50	101580	1022369	2539961	0.0034755730478514008	0.0034975914671506883	0.0034758402505840136	-0.012592533807791665	0.003761734453655111	-3.3475339535346671
LOWZ	North	8	0.23	0.24	0	5	24.50	24.75	102237	1025980	2552689	0.0034980523891827492	0.0035099449352115168	0.0034932580356245844	-0.0081813153578247384	0.0037512197904253784	-2.1809746735466544
LOWZ	North	8	0.23	0.24	0	5	24.75	25.00	103509	1031586	2565534	0.0035415740363265473	0.0035291234292433651	0.0035108359307256319	-0.0016625360881916049	0.0037320641169588838	-0.4454736135525833
LOWZ	North	8	0.23	0.24	0	5	25.00	25.25	104137	1034545	2576930	0.0035630611388472273	0.0035392463625006322	0.0035264309243084684	0.0031191134579187378	0.0037225297250731955	0.83790155842406533
LOWZ	North	8	0.23	0.24	0	5	25.25	25.50	104800	1039092	2587399	0.0035857457709669899	0.0035548019480095179	0.0035407573535659901	0.0047727722705778073	0.0037118712285801772	1.285812997452348
LOWZ	North	8	0.23	0.24	0	5	25.50	25.75	104876	1042236	2601195	0.0035883461209535688	0.0035655577784119673	0.0035596366560816813	0.0047384668270840941	0.0037090984125769258	1.2775252365957059
LOWZ	North	8	0.23	0.24	0	5	25.75	26.00	104930	1046686	2614474	0.0035901937380492959	0.0035807815205528386	0.0035778084637147533	0.0017997499652864051	0.0037059728197584808	0.48563496086398583
LOWZ	North	8	0.23	0.24	0	5	26.00	26.25	105565	1050451	2623829	0.0036119203464897928	0.0035936618327237109	0.0035906104262426082	0.0042352428918034134	0.0036961936190675893	1.1458390247618593
LOWZ	North	8	0.23	0.24	0	5	26.25	26.50	105628	1055776	2631180	0.0036140758997681411	0.003611879007308012	0.00360066999081153	-0.0025029019763962612	0.0036926855803490408	-0.67779991605992118
LOWZ	North	8	0.23	0.24	0	5	26.50	26.75	105909	1057712	2639690	0.0036236903516922033	0.0036185021904057034	0.0036123156029026094	-0.00027639506797018338	0.0036881768295538827	-0.074940839537679049
LOWZ	North	8	0.23	0.24	0	5	26.75	27.00	106536	1063292	2648615	0.0036451432390814812	0.0036375917367306612	0.0036245291267466614	-0.0015205030613525702	0.003677765081415354	-0.41343126265351854
LOWZ	North	8	0.23	0.24	0	5	27.00	27.25	106933	1067049	2660611	0.0036587266462482166	0.0036504446803763365	0.0036409451975627114	-0.00033439584384847187	0.003670988961575155	-0.091091487157452161
LOWZ	North	8	0.23	0.24	0	5	27.25	27.50	107773	1070791	2667906	0.0036874673566261963	0.0036632463080372669	0.0036509281282565333	0.003260230930341512	0.0036591179101064246	0.89098821367215486
LOWZ	North	8	0.23	0.24	0	5	27.50	27.75	107649	1074157	2679771	0.0036832246803323041	0.0036747616150139351	0.0036671649305433322	0.00023625358122021921	0.0036587520564180065	0.064572175861382725
LOWZ	North	8	0.23	0.24	0	5	27.75	28.00	107901	1078890	2690174	0.003691846893445698	0.0036909535187336527	0.0036814010413052001	-0.0023521215480879192	0.0036533535378924656	-0.64382533025938771
LOWZ	North	8	0.23	0.24	0	5	28.00	28.25	108559	1080693	2701010	0.0037143604499084489	0.0036971217000999431	0.0036962296961370374	0.0044225459967177465	0.003644604417501242	1.2134502102562519
LOWZ	North	8	0.23	0.24	0	5	28.25	28.50	108747	1084066	2703793	0.003720792894612092	0.0037086609545361588	0.0037000381260370932	0.0009483987616706039	0.0036407854941636042	0.26049289725828217
LOWZ	North	8	0.23	0.24	0	5	28.50	28.75	109220	1087229	2713134	0.0037369766517654068	0.0037194817851859512	0.0037128209300961732	0.0029180000042170083	0.0036336603363288306	0.80304699232431009
LOWZ	North	8	0.23	0.24	0	5	28.75	29.00	109090	1091741	2720566	0.0037325286846831003	0.0037349176333970999	0.0037229913400915792	-0.003845091409524516	0.0036329308122156597	-1.0583992947499772
LOWZ	North	8	0.23	0.24	0	5	29.00	29.25	110272	1092928	2729035	0.0037729709700006862	0.0037389784383232154	0.0037345808452383888	0.007924567660753102	0.0036186749668933394	2.1899086636002583
LOWZ	North	8	0.23	0.24	0	5	29.25	29.50	110145	1098472	2735200	0.0037686256483125866	0.0037579448262847863	0.0037430174138096584	-0.0011345366526108152	0.0036174531476757276	-0.31362856858001698
LOWZ	North	8	0.23	0.24	0	5	29.50	29.75	109912	1100108	2747167	0.0037606535226958377	0.0037635416896875874	0.003759393799226103	-0.0018715936209403299	0.00361914432555054	-0.51713705024892187
LOWZ	North	8	0.23	0.24	0	5	29.75	30.00	110599	1104375	2756525	0.0037841593179692569	0.0037781393768145759	0.0037721998671401244	2.1322168247283578e-05	0.0036092113803959957	0.0059077083606403095
LOWZ	North	8	0.23	0.24	1	5	0.25	0.50	2659	26687	66954	9.0978034398866658e-05	9.129797899178322e-05	9.1624008454303842e-05	6.6411300997547252e-05	0.023257312250916803	0.0028555019720702818
LOWZ	North	8	0.23	0.24	1	5	0.50	0.75	4472	43780	110498	0.00015301006763133949	0.00014977425414097761	0.00015121232019272435	0.030909383151793646	0.018000818141787306	1.7171099062458861
LOWZ	North	8	0.23	0.24	1	5	0.75	1.00	6000	61347	152785	0.00020529078841414062	0.0002098721144080985	0.0002090804751275624	-0.025698072817253118	0.015440682439935086	-1.6643093928794741
LOWZ	North	8	0.23	0.24	1	5	1.00	1.25	7916	78911	196071	0.00027084698018105621	0.00026995971147827051	0.00026831572365570105	-0.0028202563363553864	0.013495059786980861	-0.20898435285749403
LOWZ	North	8	0.23	0.24	1	5	1.25	1.50	9372	94914	237212	0.00032066421150288765	0.00032470702506936383	0.00032461562107510117	-0.012735732023759766	0.012371736470523873	-1.029421541115358
LOWZ	North	8	0.23	0.24	1	5	1.50	1.75	11180	111584	277390	0.00038252516907834869	0.00038173618944876303	0.00037959768953519345	-0.0035551330294880295	0.011353321286388704	-0.31313594848674065
LOWZ	North	8	0.23	0.24	1	5	1.75	2.00	12734	127870	317626	0.00043569548327761112	0.00043745166461870273	0.00043465912879449639	-0.010465021585796618	0.01062826643061995	-0.98464050126246128
LOWZ	North	8	0.23	0.24	1	5	2.00	2.25	14400	143825	357637	0.00049269789219393749	0.00049203476705861359	0.00048941266409134425	-0.0040027117720431915	0.010002607274404118	-0.40016684272767711
LOWZ	North	8	0.23	0.24	1	5	2.25	2.50	16205	159354	398539	0.00055445620437519151	0.00054516049553178037	0.00054538549907951427	0.017456849159381442	0.0094509184938699545	1.8471060956354968
LOWZ	North	8	0.23	0.24	1	5	2.50	2.75	17793	176141	437353	0.00060878983304213407	0.00060258992459218672	0.00059850098529610097	0.0035270938657138832	0.009010962176389364	0.39142255806551035
LOWZ	North	8	0.23	0.24	1	5	2.75	3.00	19511	190814	476639	0.00066757142879138298	0.00065278722086926683	0.00065226238560281576	0.021861405732428812	0.0086205559890593798	2.5359623857409908
LOWZ	North	8	0.23	0.24	1	5	3.00	3.25	20587	207469	515439	0.00070438691018031891	0.00070976506926392143	0.0007053587133506276	-0.013871686578333308	0.0083543058139949906	-1.6604236051660564
LOWZ	North	8	0.23	0.24	1	5	3.25	3.50	22379	222613	554544	0.00076570042565334223	0.00076157368746197914	0.00075887242202532284	0.0018784089569395741	0.0080284765103768706	0.23396829454650772
LOWZ	North	8	0.23	0.24	1	5	3.50	3.75	24011	237316	590326	0.00082153952010198842	0.00081187361570854823	0.00080783873129007034	0.0069704753645197246	0.0077586545890127468	0.8984128993692817
LOWZ	North	8	0.23	0.24	1	5	3.75	4.00	25411	252692	627574	0.00086944070406528792	0.00086447592113732101	0.00085881120592796957	-0.00081500133737569128	0.0075349864702344447	-0.10816228278513859
LOWZ	North	8	0.23	0.24	1	5	4.00	4.25	26743	267477	663571	0.00091501525909322716	0.00091505637676716003	0.00090807173453461855	-0.0077370097970013534	0.0073385637033997276	-1.0542948333904956
LOWZ	North	8	0.23	0.24	1	5	4.25	4.50	28658	282080	701004	0.00098053723572874042	0.00096501419844876571	0.0009592973746527587	0.010222287418974026	0.0071064175296898071	1.4384586011540228
LOWZ	North	8	0.23	0.24	1	5	4.50	4.75	29809	296594	736609	0.001019918851972853	0.001014667545287554	0.0010080214661337082	-0.0013836733793937211	0.0069563594779062073	-0.19890768781980664
LOWZ	North	8	0.23	0.24	1	5	4.75	5.00	31110	310129	772164	0.0010644327379273192	0.0010609716688553504	0.0010566771345118897	-0.00078876058189420936	0.0068071231402772525	-0.11587282404620688
LOWZ	North	8	0.23	0.24	1	5	5.00	5.25	32664	323836	805500	0.0011176030521265817	0.001107864215714884	0.0011022961855892365	0.0037837437347392529	0.0066489202291652111	0.56907642208459941
LOWZ	North	8	0.23	0.24	1	5	5.25	5.50	34020	338155	841262	0.0011639987703081773	0.0011568504547519935	0.0011512351256128769	0.0013316014973493041	0.0065124541608394407	0.20446999924490272
LOWZ	North	8	0.23	0.24	1	5	5.50	5.75	35170	351742	876066	0.0012033461714208878	0.0012033324737335711	0.0011988630789874861	-0.0037166021181763756	0.0063989656873523065	-0.5808129469302078
LOWZ	North	8	0.23	0.24	1	5	5.75	6.00	36828	365224	906428	0.0012600748592859951	0.0012494552808219371	0.0012404123239122041	0.0012710463480017982	0.0062616824668528378	0.20298799160293965
LOWZ	North	8	0.23	0.24	1	5	6.00	6.25	37993	378170	939737	0.0012999354873697408	0.0012937443967220991	0.0012859944265140562	-0.0012121977578291349	0.0061613325786628792	-0.19674278938083289
LOWZ	North	8	0.23	0.24	1	5	6.25	6.50	39377	391944	974368	0.0013472892292306026	0.0013408661549801581	0.0013333856359530891	-0.00079305247342685656	0.0060520559576377614	-0.13103852293798038
LOWZ	North	8	0.23	0.24	1	5	6.50	6.75	40832	405549	1005410	0.0013970722454210317	0.0013874097531434292	0.0013758654350754492	-0.0013677397094246418	0.0059454510218015094	-0.23004809969996323
LOWZ	North	8	0.23	0.24	1	5	6.75	7.00	42106	417264	1037745	0.0014406623228276343	0.0014274875372288917	0.0014201146556353846	0.0040855180123746775	0.0058565748855645581	0.69759511185364864
LOWZ	North	8	0.23	0.24	1	5	7.00	7.25	43161	430634	1070662	0.0014767592864571206	0.0014732271849644985	0.0014651603211115372	-0.0030950622228828229	0.0057785548796675818	-0.5356118073349283
LOWZ	North	8	0.23	0.24	1	5	7.25	7.50	44350	442380	1101667	0.0015174410776945229	0.0015134110220850999	0.0015075894871378491	-0.0011883071307620418	0.0057006692340590432	-0.20845046116031757
LOWZ	North	8	0.23	0.24	1	5	7.50	7.75	45855	454428	1131531	0.0015689348504550698	0.0015546280210318906	0.0015484572379589998	0.0052542919176847072	0.0056119431150610643	0.93626963245288253
LOWZ	North	8	0.23	0.24	1	5	7.75	8.00	47497	468219	1161752	0.0016251160962177395	0.0016018079374059933	0.0015898135297339128	0.0071164013439734865	0.0055188532383548669	1.2894710253420034
LOWZ	North	8	0.23	0.24	1	5	8.00	8.25	48438	480422	1193544	0.0016573125348673574	0.0016435552015284774	0.0016333196753977898	0.0021562265251808366	0.0054597438107069534	0.39493181364157054
LOWZ	North	8	0.23	0.24	1	5	8.25	8.50	49476	491158	1225522	0.0016928278412630038	0.0016802837623429482	0.0016770803550039631	0.0055696028834876284	0.0054010941044338786	1.0311990081630715
LOWZ	North	8	0.23	0.24	1	5	8.50	8.75	50724	504114	1252673	0.001735528325253145	0.0017246070888996066	0.0017142354682689331	0.00032061856905803566	0.0053336235023189512	0.060112711165052658
LOWZ	North	8	0.23	0.24	1	5	8.75	9.00	51652	514921	1280479	0.001767279967194532	0.0017615785453752016	0.0017522869241801615	-0.0020488650152938872	0.0052829418142576294	-0.38782653440634163
LOWZ	North	8	0.23	0.24	1	5	9.00	9.25	53216	526138	1311852	0.001820792432707818	0.0017999526387671464	0.0017952196842428443	0.0089720715284840897	0.0052111601595603843	1.7217032779205499
LOWZ	North	8	0.23	0.24	1	5	9.25	9.50	54220	539919	1339881	0.0018551444246357842	0.0018470983444847529	0.0018335763071924169	-0.0029864899103597322	0.0051573474236205705	-0.57907479660603334
LOWZ	North	8	0.23	0.24	1	5	9.50	9.75	54985	549647	1367035	0.0018813190001585871	0.0018803784711243928	0.0018707355258435531	-0.0046518688111839412	0.0051181721754457749	-0.90889259910033793
LOWZ	North	8	0.23	0.24	1	5	9.75	10.00	56696	560442	1394909	0.0019398610899880196	0.001917308874812192	0.0019088800371745455	0.0073987769074718617	0.0050489647531832011	1.4654047451622996
LOWZ	North	8	0.23	0.24	1	5	10.00	10.25	57628	572695	1420935	0.0019717495924550161	0.0019592271922171576	0.00194449563062724	-0.0011361102165842695	0.0050040941536383526	-0.22703613914982634
LOWZ	North	8	0.23	0.24	1	5	10.25	10.50	58329	584043	1450301	0.0019957343995680682	0.0019980494452092046	0.0019846818873448233	-0.0079018222544965967	0.0049681438722820812	-1.5904978715656541
LOWZ	North	8	0.23	0.24	1	5	10.50	10.75	59617	595144	1476988	0.0020398034888143039	0.0020360266949857918	0.0020212020342161084	-0.0054659884336877174	0.0049164880830639092	-1.1117668427829006
LOWZ	North	8	0.23	0.24	1	5	10.75	11.00	61173	604752	1503571	0.0020930422332763707	0.0020688962937474758	0.0020575798610336362	0.0062352412453193706	0.0048607042813103019	1.2827855562606936
LOWZ	North	8	0.23	0.24	1	5	11.00	11.25	61725	615260	1530527	0.0021119289858104718	0.00210484485159383	0.0020944681241978117	-0.0015720426304590227	0.0048327608348927575	-0.32528872918949392
LOWZ	North	8	0.23	0.24	1	5	11.25	11.50	62954	626115	1557049	0.0021539793823039683	0.0021419805192206074	0.0021307624748299631	0.00036645036785666726	0.0047870092376666043	0.076551004951745411
LOWZ	North	8	0.23	0.24	1	5	11.50	11.75	64109	635266	1582693	0.0021934978590736902	0.0021732866909804083	0.0021658553157775117	0.0059005755358121021	0.0047462451864402353	1.2432091693597553
LOWZ	North	8	0.23	0.24	1	5	11.75	12.00	65214	645389	1607523	0.0022313055792732945	0.0022079181385516533	0.0021998342286120003	0.0069566745452651823	0.0047068055272067909	1.478003394245514
LOWZ	North	8	0.23	0.24	1	5	12.00	12.25	66124	657031	1633490	0.0022624413488494394	0.0022477461848446931	0.0022353690828034291	0.0010369929428276951	0.0046715394713890213	0.22198098703410052
LOWZ	North	8	0.23	0.24	1	5	12.25	12.50	66872	666887	1658783	0.0022880342671384021	0.0022814642078874858	0.0022699815935695476	-0.0021641387229475325	0.0046427159209797017	-0.46613636496002925
LOWZ	North	8	0.23	0.24	1	5	12.50	12.75	67754	677665	1683018	0.0023182120130352808	0.0023183364534592413	0.0023031462714810996	-0.0066494354230718557	0.0046104303938859894	-1.4422591504450091
LOWZ	North	8	0.23	0.24	1	5	12.75	13.00	68959	687866	1706644	0.0023594412463751207	0.0023532347441511578	0.0023354775560009396	-0.0049457490595772383	0.0045719144501399312	-1.0817676300626897
LOWZ	North	8	0.23	0.24	1	5	13.00	13.25	70264	697146	1731483	0.0024040919928551962	0.0023849822333797616	0.0023694687849939266	0.0015177710347464453	0.0045329083178975993	0.33483382594651728
