curve_id	sample	cap	factor	group	lane	ratio	mean	rms	total_variation	first_difference_rms	second_difference_rms	strict_max_count	strict_min_count	plateau_count	zero_crossing_count	raw_lag_degenerate	difference_lag_degenerate
CMASS_South_f4_g04_W3_OFFICIAL_OBS_r20	CMASS	South	4	4	W3_OFFICIAL_OBS	20	0.0055300188993762127	0.026254544676639149	0.37377679503301481	0.011166380019104744	0.0063451343464098389	32	33	0	30	0	0
CMASS_South_f4_g05_W0_UNIT_r5	CMASS	South	4	5	W0_UNIT	5	0.0068865750264698739	0.029622145615303404	0.49872966879842662	0.012229589734567316	0.0089912337797105057	35	35	0	23	0	0
CMASS_South_f4_g05_W1_SPECTRO_r5	CMASS	South	4	5	W1_SPECTRO	5	0.0069419092321192496	0.030297946434329641	0.52216926877026792	0.013050245578347582	0.0099817903105537623	37	37	0	27	0	0
CMASS_South_f4_g05_W2_IMAGING_r5	CMASS	South	4	5	W2_IMAGING	5	0.005727516413105903	0.02813951868385773	0.49088294307132763	0.012134700855703444	0.0088009495388273341	35	35	0	37	0	0
CMASS_South_f4_g05_W3_OFFICIAL_OBS_r5	CMASS	South	4	5	W3_OFFICIAL_OBS	5	0.0058302046659566885	0.028936693757097485	0.51802035302646054	0.013046252223855193	0.0098806045641128878	35	35	0	39	0	0
CMASS_South_f4_g05_W0_UNIT_r10	CMASS	South	4	5	W0_UNIT	10	0.0070937756358213115	0.029433543420023824	0.47549845677913616	0.012096017225756752	0.0089701905572646748	34	34	0	19	0	0
CMASS_South_f4_g05_W1_SPECTRO_r10	CMASS	South	4	5	W1_SPECTRO	10	0.0071413075340948703	0.030052136175509576	0.49703099144712376	0.012983758427872534	0.01015051062687374	32	32	0	25	0	0
CMASS_South_f4_g05_W2_IMAGING_r10	CMASS	South	4	5	W2_IMAGING	10	0.0059980860202492351	0.027923611659150503	0.46579786752169328	0.012024543335855802	0.0088017117441958406	32	32	0	31	0	0
CMASS_South_f4_g05_W3_OFFICIAL_OBS_r10	CMASS	South	4	5	W3_OFFICIAL_OBS	10	0.0060937341480344605	0.028666679010124568	0.49276633593046593	0.013007052272141153	0.010064057882205752	36	36	0	37	0	0
CMASS_South_f4_g05_W0_UNIT_r20	CMASS	South	4	5	W0_UNIT	20	0.0069862670330278261	0.029276208480284917	0.46348218170338179	0.011966863000882635	0.0086226680705439197	37	37	0	21	0	0
CMASS_South_f4_g05_W1_SPECTRO_r20	CMASS	South	4	5	W1_SPECTRO	20	0.007031487224207416	0.029833458674277714	0.48739638114971207	0.012748408909292241	0.0096733655557526069	32	32	0	23	0	0
CMASS_South_f4_g05_W2_IMAGING_r20	CMASS	South	4	5	W2_IMAGING	20	0.005874819132971173	0.027865959458467471	0.45503037349535252	0.011888835704913959	0.0084432501846903214	33	33	0	27	0	0
CMASS_South_f4_g05_W3_OFFICIAL_OBS_r20	CMASS	South	4	5	W3_OFFICIAL_OBS	20	0.0059673032865487346	0.028552056332647811	0.48837073840104001	0.012762168534950489	0.0095717330009539529	33	33	0	37	0	0
CMASS_South_f4_g06_W0_UNIT_r5	CMASS	South	4	6	W0_UNIT	5	0.010792635614917357	0.040293066141500591	0.86182117065808383	0.021116546823634407	0.020415633747250018	35	35	0	39	0	0
CMASS_South_f4_g06_W1_SPECTRO_r5	CMASS	South	4	6	W1_SPECTRO	5	0.010476447053384259	0.040496078669748997	0.93461212528339166	0.020949073716258797	0.020955279735219989	38	38	0	33	0	0
CMASS_South_f4_g06_W2_IMAGING_r5	CMASS	South	4	6	W2_IMAGING	5	0.0070487512941159449	0.03719975195262188	0.83351940664884983	0.020410621016900127	0.019358751523535809	36	36	0	43	0	0
CMASS_South_f4_g06_W3_OFFICIAL_OBS_r5	CMASS	South	4	6	W3_OFFICIAL_OBS	5	0.0071995624557603041	0.037771209647476968	0.93111253989566745	0.02032908999345177	0.020138914775796012	38	38	0	35	0	0
CMASS_South_f4_g06_W0_UNIT_r10	CMASS	South	4	6	W0_UNIT	10	0.011156841516370915	0.039742154223820006	0.8133486602289266	0.020055169132565422	0.019237499679954157	34	34	0	39	0	0
CMASS_South_f4_g06_W1_SPECTRO_r10	CMASS	South	4	6	W1_SPECTRO	10	0.010778756828426387	0.039873090565353986	0.86585943182760472	0.019774160629519713	0.019053326248116838	35	35	0	31	0	0
CMASS_South_f4_g06_W2_IMAGING_r10	CMASS	South	4	6	W2_IMAGING	10	0.0069421908299573711	0.036261649950911537	0.78487048564777218	0.019278155517610581	0.01808234151224674	34	34	0	35	0	0
CMASS_South_f4_g06_W3_OFFICIAL_OBS_r10	CMASS	South	4	6	W3_OFFICIAL_OBS	10	0.0070225984036080989	0.036739415476647004	0.84945994342322695	0.019044173507968776	0.0180741699247703	38	38	0	27	0	0
CMASS_South_f4_g06_W0_UNIT_r20	CMASS	South	4	6	W0_UNIT	20	0.011237705767839652	0.040267389151990358	0.79707946344235936	0.020020885375505247	0.018894833975851857	35	35	0	33	0	0
CMASS_South_f4_g06_W1_SPECTRO_r20	CMASS	South	4	6	W1_SPECTRO	20	0.010882556134495791	0.040413377992993944	0.85560646474439106	0.019833718012350336	0.019003617902465617	38	38	0	33	0	0
CMASS_South_f4_g06_W2_IMAGING_r20	CMASS	South	4	6	W2_IMAGING	20	0.0070399124363991344	0.03674563931780854	0.77316678101100589	0.019223101386361588	0.017727106664950271	36	36	0	35	0	0
CMASS_South_f4_g06_W3_OFFICIAL_OBS_r20	CMASS	South	4	6	W3_OFFICIAL_OBS	20	0.0071453283767274117	0.037239744052641806	0.85260149793885875	0.019103965817225184	0.018051800335124008	39	39	0	33	0	0
LOWZ_North_f1_g00_W0_UNIT_r5	LOWZ	North	1	0	W0_UNIT	5	0.05185465992706377	0.22905148075792747	2.6006460383018841	0.073420371956091718	0.036785461536825541	30	31	0	17	0	0
LOWZ_North_f1_g00_W1_SPECTRO_r5	LOWZ	North	1	0	W1_SPECTRO	5	0.052015765183116534	0.22914257800111701	2.5845230227745826	0.073308549999115138	0.036964105576541881	28	29	0	19	0	0
LOWZ_North_f1_g00_W2_IMAGING_r5	LOWZ	North	1	0	W2_IMAGING	5	0.05185465992706377	0.22905148075792747	2.6006460383018841	0.073420371956091718	0.036785461536825541	30	31	0	17	0	0
LOWZ_North_f1_g00_W3_OFFICIAL_OBS_r5	LOWZ	North	1	0	W3_OFFICIAL_OBS	5	0.052015765183116534	0.22914257800111701	2.5845230227745826	0.073308549999115138	0.036964105576541881	28	29	0	19	0	0
LOWZ_North_f1_g00_W0_UNIT_r10	LOWZ	North	1	0	W0_UNIT	10	0.05255633590563942	0.23080807118970528	2.6471643603610158	0.072512090720908265	0.03497106465571781	31	32	0	21	0	0
LOWZ_North_f1_g00_W1_SPECTRO_r10	LOWZ	North	1	0	W1_SPECTRO	10	0.052693947400892088	0.2308921224379771	2.6357255387093215	0.072502380903054373	0.03501534302123633	32	33	0	19	0	0
LOWZ_North_f1_g00_W2_IMAGING_r10	LOWZ	North	1	0	W2_IMAGING	10	0.05255633590563942	0.23080807118970528	2.6471643603610158	0.072512090720908265	0.03497106465571781	31	32	0	21	0	0
LOWZ_North_f1_g00_W3_OFFICIAL_OBS_r10	LOWZ	North	1	0	W3_OFFICIAL_OBS	10	0.052693947400892088	0.2308921224379771	2.6357255387093215	0.072502380903054373	0.03501534302123633	32	33	0	19	0	0
LOWZ_North_f1_g00_W0_UNIT_r20	LOWZ	North	1	0	W0_UNIT	20	0.051431185600431042	0.22914822905366519	2.6011319740669583	0.071537516332974074	0.033721262478467913	31	31	0	17	0	0
LOWZ_North_f1_g00_W1_SPECTRO_r20	LOWZ	North	1	0	W1_SPECTRO	20	0.051561684879073179	0.22924508900312995	2.5865976401770441	0.071448036395242942	0.033683863342867368	30	30	0	17	0	0
LOWZ_North_f1_g00_W2_IMAGING_r20	LOWZ	North	1	0	W2_IMAGING	20	0.051431185600431042	0.22914822905366519	2.6011319740669583	0.071537516332974074	0.033721262478467913	31	31	0	17	0	0
LOWZ_North_f1_g00_W3_OFFICIAL_OBS_r20	LOWZ	North	1	0	W3_OFFICIAL_OBS	20	0.051561684879073179	0.22924508900312995	2.5865976401770441	0.071448036395242942	0.033683863342867368	30	30	0	17	0	0
LOWZ_North_f1_g01_W0_UNIT_r5	LOWZ	North	1	1	W0_UNIT	5	0.061279655244654514	0.23740025662439077	2.6613659601842015	0.067175070260942174	0.032728275621446166	28	28	0	21	0	0
LOWZ_North_f1_g01_W1_SPECTRO_r5	LOWZ	North	1	1	W1_SPECTRO	5	0.061331641692238106	0.23806771768535481	2.6545376902900739	0.066953090459057271	0.032541684943187842	28	28	0	21	0	0
LOWZ_North_f1_g01_W2_IMAGING_r5	LOWZ	North	1	1	W2_IMAGING	5	0.061279655244654514	0.23740025662439077	2.6613659601842015	0.067175070260942174	0.032728275621446166	28	28	0	21	0	0
LOWZ_North_f1_g01_W3_OFFICIAL_OBS_r5	LOWZ	North	1	1	W3_OFFICIAL_OBS	5	0.061331641692238106	0.23806771768535481	2.6545376902900739	0.066953090459057271	0.032541684943187842	28	28	0	21	0	0
LOWZ_North_f1_g01_W0_UNIT_r10	LOWZ	North	1	1	W0_UNIT	10	0.06085387927627673	0.23493383287469882	2.5394308193278081	0.066517397154536417	0.030814428334806909	27	27	0	21	0	0
LOWZ_North_f1_g01_W1_SPECTRO_r10	LOWZ	North	1	1	W1_SPECTRO	10	0.060876796149702976	0.2354625294797584	2.5393823772853432	0.066334201805422197	0.030924001415634585	27	27	0	21	0	0
LOWZ_North_f1_g01_W2_IMAGING_r10	LOWZ	North	1	1	W2_IMAGING	10	0.06085387927627673	0.23493383287469882	2.5394308193278081	0.066517397154536417	0.030814428334806909	27	27	0	21	0	0
LOWZ_North_f1_g01_W3_OFFICIAL_OBS_r10	LOWZ	North	1	1	W3_OFFICIAL_OBS	10	0.060876796149702976	0.2354625294797584	2.5393823772853432	0.066334201805422197	0.030924001415634585	27	27	0	21	0	0
LOWZ_North_f1_g01_W0_UNIT_r20	LOWZ	North	1	1	W0_UNIT	20	0.059919565467737926	0.23273383210972881	2.5185277326197673	0.065934049088762506	0.02925578792614035	27	27	0	25	0	0
LOWZ_North_f1_g01_W1_SPECTRO_r20	LOWZ	North	1	1	W1_SPECTRO	20	0.059930524311546204	0.23319229194733054	2.5255216160485419	0.065700397631652738	0.029327186923618111	26	26	0	25	0	0
LOWZ_North_f1_g01_W2_IMAGING_r20	LOWZ	North	1	1	W2_IMAGING	20	0.059919565467737926	0.23273383210972881	2.5185277326197673	0.065934049088762506	0.02925578792614035	27	27	0	25	0	0
LOWZ_North_f1_g01_W3_OFFICIAL_OBS_r20	LOWZ	North	1	1	W3_OFFICIAL_OBS	20	0.059930524311546204	0.23319229194733054	2.5255216160485419	0.065700397631652738	0.029327186923618111	26	26	0	25	0	0
LOWZ_North_f1_g02_W0_UNIT_r5	LOWZ	North	1	2	W0_UNIT	5	0.049117407633273366	0.20804420674925422	2.4407093302910585	0.068186813176574365	0.038268836677262705	29	29	0	17	0	0
LOWZ_North_f1_g02_W1_SPECTRO_r5	LOWZ	North	1	2	W1_SPECTRO	5	0.048929046142150247	0.20806307820143957	2.4500060406530202	0.06865533747982705	0.038787587102851129	30	30	0	13	0	0
LOWZ_North_f1_g02_W2_IMAGING_r5	LOWZ	North	1	2	W2_IMAGING	5	0.049117407633273366	0.20804420674925422	2.4407093302910585	0.068186813176574365	0.038268836677262705	29	29	0	17	0	0
LOWZ_North_f1_g02_W3_OFFICIAL_OBS_r5	LOWZ	North	1	2	W3_OFFICIAL_OBS	5	0.048929046142150247	0.20806307820143957	2.4500060406530202	0.06865533747982705	0.038787587102851129	30	30	0	13	0	0
LOWZ_North_f1_g02_W0_UNIT_r10	LOWZ	North	1	2	W0_UNIT	10	0.051114431349533307	0.21173917677004511	2.3909443836656536	0.067947914082457178	0.03527893305896429	32	32	0	13	0	0
LOWZ_North_f1_g02_W1_SPECTRO_r10	LOWZ	North	1	2	W1_SPECTRO	10	0.050907070266452435	0.2117415406188346	2.386280475113201	0.068470266537737481	0.035780336916905499	32	32	0	15	0	0
LOWZ_North_f1_g02_W2_IMAGING_r10	LOWZ	North	1	2	W2_IMAGING	10	0.051114431349533307	0.21173917677004511	2.3909443836656536	0.067947914082457178	0.03527893305896429	32	32	0	13	0	0
LOWZ_North_f1_g02_W3_OFFICIAL_OBS_r10	LOWZ	North	1	2	W3_OFFICIAL_OBS	10	0.050907070266452435	0.2117415406188346	2.386280475113201	0.068470266537737481	0.035780336916905499	32	32	0	15	0	0
LOWZ_North_f1_g02_W0_UNIT_r20	LOWZ	North	1	2	W0_UNIT	20	0.051637546124383843	0.21074038550150537	2.3129284573656896	0.067338514769815408	0.034471752152037502	33	34	0	7	0	0
LOWZ_North_f1_g02_W1_SPECTRO_r20	LOWZ	North	1	2	W1_SPECTRO	20	0.051421959976871559	0.21071158956888131	2.3077166372636331	0.067844551170014963	0.034991947965128951	33	34	0	7	0	0
LOWZ_North_f1_g02_W2_IMAGING_r20	LOWZ	North	1	2	W2_IMAGING	20	0.051637546124383843	0.21074038550150537	2.3129284573656896	0.067338514769815408	0.034471752152037502	33	34	0	7	0	0
LOWZ_North_f1_g02_W3_OFFICIAL_OBS_r20	LOWZ	North	1	2	W3_OFFICIAL_OBS	20	0.051421959976871559	0.21071158956888131	2.3077166372636331	0.067844551170014963	0.034991947965128951	33	34	0	7	0	0
LOWZ_North_f1_g03_W0_UNIT_r5	LOWZ	North	1	3	W0_UNIT	5	0.057871940005885573	0.22523834414941804	2.4673304138819017	0.065007333592494096	0.038287201450377062	33	33	0	13	0	0
LOWZ_North_f1_g03_W1_SPECTRO_r5	LOWZ	North	1	3	W1_SPECTRO	5	0.058010007181464679	0.22617252974866411	2.4717930721355015	0.06565447820181608	0.038486961288613356	32	32	0	15	0	0
LOWZ_North_f1_g03_W2_IMAGING_r5	LOWZ	North	1	3	W2_IMAGING	5	0.057871940005885573	0.22523834414941804	2.4673304138819017	0.065007333592494096	0.038287201450377062	33	33	0	13	0	0
LOWZ_North_f1_g03_W3_OFFICIAL_OBS_r5	LOWZ	North	1	3	W3_OFFICIAL_OBS	5	0.058010007181464679	0.22617252974866411	2.4717930721355015	0.06565447820181608	0.038486961288613356	32	32	0	15	0	0
LOWZ_North_f1_g03_W0_UNIT_r10	LOWZ	North	1	3	W0_UNIT	10	0.058057451726288234	0.22861250797088256	2.365380008003183	0.064971513968440586	0.037560191748185291	34	34	0	11	0	0
LOWZ_North_f1_g03_W1_SPECTRO_r10	LOWZ	North	1	3	W1_SPECTRO	10	0.058202719308591229	0.22957823345398248	2.3765746019864742	0.065634455630036045	0.037695757021479613	32	32	0	13	0	0
LOWZ_North_f1_g03_W2_IMAGING_r10	LOWZ	North	1	3	W2_IMAGING	10	0.058057451726288234	0.22861250797088256	2.365380008003183	0.064971513968440586	0.037560191748185291	34	34	0	11	0	0
LOWZ_North_f1_g03_W3_OFFICIAL_OBS_r10	LOWZ	North	1	3	W3_OFFICIAL_OBS	10	0.058202719308591229	0.22957823345398248	2.3765746019864742	0.065634455630036045	0.037695757021479613	32	32	0	13	0	0
LOWZ_North_f1_g03_W0_UNIT_r20	LOWZ	North	1	3	W0_UNIT	20	0.058509999259276864	0.22895726832330518	2.3586939973572654	0.065311613215113057	0.037273491223268694	36	36	0	15	0	0
LOWZ_North_f1_g03_W1_SPECTRO_r20	LOWZ	North	1	3	W1_SPECTRO	20	0.058659831098172181	0.22992102838646331	2.3621866415560446	0.066020351590578938	0.037465079324358129	36	36	0	15	0	0
LOWZ_North_f1_g03_W2_IMAGING_r20	LOWZ	North	1	3	W2_IMAGING	20	0.058509999259276864	0.22895726832330518	2.3586939973572654	0.065311613215113057	0.037273491223268694	36	36	0	15	0	0
LOWZ_North_f1_g03_W3_OFFICIAL_OBS_r20	LOWZ	North	1	3	W3_OFFICIAL_OBS	20	0.058659831098172181	0.22992102838646331	2.3621866415560446	0.066020351590578938	0.037465079324358129	36	36	0	15	0	0
LOWZ_North_f1_g04_W0_UNIT_r5	LOWZ	North	1	4	W0_UNIT	5	0.059409179670296478	0.19942041941053334	2.314633013159495	0.061398509134266054	0.034237413124360662	31	32	0	20	0	0
LOWZ_North_f1_g04_W1_SPECTRO_r5	LOWZ	North	1	4	W1_SPECTRO	5	0.05959705100598639	0.19968339920095832	2.3328581034137188	0.061627599634201537	0.034262722175092283	30	31	0	18	0	0
LOWZ_North_f1_g04_W2_IMAGING_r5	LOWZ	North	1	4	W2_IMAGING	5	0.059409179670296478	0.19942041941053334	2.314633013159495	0.061398509134266054	0.034237413124360662	31	32	0	20	0	0
LOWZ_North_f1_g04_W3_OFFICIAL_OBS_r5	LOWZ	North	1	4	W3_OFFICIAL_OBS	5	0.05959705100598639	0.19968339920095832	2.3328581034137188	0.061627599634201537	0.034262722175092283	30	31	0	18	0	0
LOWZ_North_f1_g04_W0_UNIT_r10	LOWZ	North	1	4	W0_UNIT	10	0.057800984678180609	0.19808899052755963	2.2538307637530313	0.061862577972762102	0.03442650895743031	31	32	0	12	0	0
LOWZ_North_f1_g04_W1_SPECTRO_r10	LOWZ	North	1	4	W1_SPECTRO	10	0.05799673632664349	0.19835391451523565	2.261701698365759	0.062070809836961026	0.034183331424606056	30	31	0	16	0	0
LOWZ_North_f1_g04_W2_IMAGING_r10	LOWZ	North	1	4	W2_IMAGING	10	0.057800984678180609	0.19808899052755963	2.2538307637530313	0.061862577972762102	0.03442650895743031	31	32	0	12	0	0
LOWZ_North_f1_g04_W3_OFFICIAL_OBS_r10	LOWZ	North	1	4	W3_OFFICIAL_OBS	10	0.05799673632664349	0.19835391451523565	2.261701698365759	0.062070809836961026	0.034183331424606056	30	31	0	16	0	0
LOWZ_North_f1_g04_W0_UNIT_r20	LOWZ	North	1	4	W0_UNIT	20	0.058805730305024867	0.20017976791630818	2.245396764742273	0.061561665252244699	0.033724724875300309	31	32	0	10	0	0
LOWZ_North_f1_g04_W1_SPECTRO_r20	LOWZ	North	1	4	W1_SPECTRO	20	0.059006367988203877	0.20040767869680637	2.2478472211384761	0.061751056253280569	0.033534962549904943	30	31	0	10	0	0
LOWZ_North_f1_g04_W2_IMAGING_r20	LOWZ	North	1	4	W2_IMAGING	20	0.058805730305024867	0.20017976791630818	2.245396764742273	0.061561665252244699	0.033724724875300309	31	32	0	10	0	0
LOWZ_North_f1_g04_W3_OFFICIAL_OBS_r20	LOWZ	North	1	4	W3_OFFICIAL_OBS	20	0.059006367988203877	0.20040767869680637	2.2478472211384761	0.061751056253280569	0.033534962549904943	30	31	0	10	0	0
LOWZ_North_f1_g05_W0_UNIT_r5	LOWZ	North	1	5	W0_UNIT	5	0.053136597823915735	0.1975866365595941	2.4236097156541776	0.065978790009847743	0.036230640023124094	31	31	0	22	0	0
LOWZ_North_f1_g05_W1_SPECTRO_r5	LOWZ	North	1	5	W1_SPECTRO	5	0.053682037685860599	0.19732128223797396	2.4134245363827675	0.066080235367623114	0.036485747476605934	33	33	0	22	0	0
LOWZ_North_f1_g05_W2_IMAGING_r5	LOWZ	North	1	5	W2_IMAGING	5	0.053136597823915735	0.1975866365595941	2.4236097156541776	0.065978790009847743	0.036230640023124094	31	31	0	22	0	0
LOWZ_North_f1_g05_W3_OFFICIAL_OBS_r5	LOWZ	North	1	5	W3_OFFICIAL_OBS	5	0.053682037685860599	0.19732128223797396	2.4134245363827675	0.066080235367623114	0.036485747476605934	33	33	0	22	0	0
LOWZ_North_f1_g05_W0_UNIT_r10	LOWZ	North	1	5	W0_UNIT	10	0.052745073209715131	0.19504725566675313	2.3778937763663386	0.065123099487441646	0.03649799588235484	31	31	0	22	0	0
LOWZ_North_f1_g05_W1_SPECTRO_r10	LOWZ	North	1	5	W1_SPECTRO	10	0.053320178998730955	0.19479684812538584	2.367970690313709	0.065161869275351086	0.036624162928291508	31	32	0	18	0	0
LOWZ_North_f1_g05_W2_IMAGING_r10	LOWZ	North	1	5	W2_IMAGING	10	0.052745073209715131	0.19504725566675313	2.3778937763663386	0.065123099487441646	0.03649799588235484	31	31	0	22	0	0
LOWZ_North_f1_g05_W3_OFFICIAL_OBS_r10	LOWZ	North	1	5	W3_OFFICIAL_OBS	10	0.053320178998730955	0.19479684812538584	2.367970690313709	0.065161869275351086	0.036624162928291508	31	32	0	18	0	0
LOWZ_North_f1_g05_W0_UNIT_r20	LOWZ	North	1	5	W0_UNIT	20	0.052209310119117516	0.19408005704214143	2.3776369575355489	0.065888800525455177	0.037498200040990311	30	30	0	22	0	0
LOWZ_North_f1_g05_W1_SPECTRO_r20	LOWZ	North	1	5	W1_SPECTRO	20	0.052787596335619587	0.19383260800050389	2.3531152088015541	0.065845436439366328	0.037593180383210245	29	29	0	20	0	0
LOWZ_North_f1_g05_W2_IMAGING_r20	LOWZ	North	1	5	W2_IMAGING	20	0.052209310119117516	0.19408005704214143	2.3776369575355489	0.065888800525455177	0.037498200040990311	30	30	0	22	0	0
LOWZ_North_f1_g05_W3_OFFICIAL_OBS_r20	LOWZ	North	1	5	W3_OFFICIAL_OBS	20	0.052787596335619587	0.19383260800050389	2.3531152088015541	0.065845436439366328	0.037593180383210245	29	29	0	20	0	0
LOWZ_North_f1_g06_W0_UNIT_r5	LOWZ	North	1	6	W0_UNIT	5	0.052790445392545481	0.21855405726300839	2.5826070327217971	0.074770993401048175	0.042012460935264069	33	34	0	31	0	0
LOWZ_North_f1_g06_W1_SPECTRO_r5	LOWZ	North	1	6	W1_SPECTRO	5	0.053128477131995568	0.21976739096547915	2.5776537508918427	0.074682721491012891	0.041126628506656243	32	33	0	33	0	0
LOWZ_North_f1_g06_W2_IMAGING_r5	LOWZ	North	1	6	W2_IMAGING	5	0.052790445392545481	0.21855405726300839	2.5826070327217971	0.074770993401048175	0.042012460935264069	33	34	0	31	0	0
LOWZ_North_f1_g06_W3_OFFICIAL_OBS_r5	LOWZ	North	1	6	W3_OFFICIAL_OBS	5	0.053128477131995568	0.21976739096547915	2.5776537508918427	0.074682721491012891	0.041126628506656243	32	33	0	33	0	0
LOWZ_North_f1_g06_W0_UNIT_r10	LOWZ	North	1	6	W0_UNIT	10	0.052371124553150371	0.21731373469003037	2.4635185764480121	0.073001326661761498	0.038549685512758357	33	34	0	27	0	0
LOWZ_North_f1_g06_W1_SPECTRO_r10	LOWZ	North	1	6	W1_SPECTRO	10	0.05269817820458686	0.21839687958172013	2.4509054878901857	0.072726601478344255	0.037316548008549687	30	31	0	27	0	0
LOWZ_North_f1_g06_W2_IMAGING_r10	LOWZ	North	1	6	W2_IMAGING	10	0.052371124553150371	0.21731373469003037	2.4635185764480121	0.073001326661761498	0.038549685512758357	33	34	0	27	0	0
LOWZ_North_f1_g06_W3_OFFICIAL_OBS_r10	LOWZ	North	1	6	W3_OFFICIAL_OBS	10	0.05269817820458686	0.21839687958172013	2.4509054878901857	0.072726601478344255	0.037316548008549687	30	31	0	27	0	0
LOWZ_North_f1_g06_W0_UNIT_r20	LOWZ	North	1	6	W0_UNIT	20	0.052711371440880284	0.21677848342622105	2.4404671468352341	0.071537195637453851	0.036888770518313539	33	34	0	27	0	0
LOWZ_North_f1_g06_W1_SPECTRO_r20	LOWZ	North	1	6	W1_SPECTRO	20	0.053028737994368517	0.21773277154426154	2.4192667606250571	0.071215528080474447	0.035691848380707554	32	33	0	27	0	0
LOWZ_North_f1_g06_W2_IMAGING_r20	LOWZ	North	1	6	W2_IMAGING	20	0.052711371440880284	0.21677848342622105	2.4404671468352341	0.071537195637453851	0.036888770518313539	33	34	0	27	0	0
LOWZ_North_f1_g06_W3_OFFICIAL_OBS_r20	LOWZ	North	1	6	W3_OFFICIAL_OBS	20	0.053028737994368517	0.21773277154426154	2.4192667606250571	0.071215528080474447	0.035691848380707554	32	33	0	27	0	0
LOWZ_North_f1_g07_W0_UNIT_r5	LOWZ	North	1	7	W0_UNIT	5	0.046410271962954788	0.20111772571407582	2.3530926168096755	0.073831764503459102	0.044710720632218051	29	29	0	17	0	0
LOWZ_North_f1_g07_W1_SPECTRO_r5	LOWZ	North	1	7	W1_SPECTRO	5	0.046364478457495049	0.20139302195506611	2.3712923750534425	0.0740325791465241	0.045015455345635454	31	31	0	17	0	0
LOWZ_North_f1_g07_W2_IMAGING_r5	LOWZ	North	1	7	W2_IMAGING	5	0.046410271962954788	0.20111772571407582	2.3530926168096755	0.073831764503459102	0.044710720632218051	29	29	0	17	0	0
LOWZ_North_f1_g07_W3_OFFICIAL_OBS_r5	LOWZ	North	1	7	W3_OFFICIAL_OBS	5	0.046364478457495049	0.20139302195506611	2.3712923750534425	0.0740325791465241	0.045015455345635454	31	31	0	17	0	0
LOWZ_North_f1_g07_W0_UNIT_r10	LOWZ	North	1	7	W0_UNIT	10	0.046660069737970898	0.20201476616625522	2.298668282095869	0.07350821316380432	0.043047267417074882	30	30	0	9	0	0
LOWZ_North_f1_g07_W1_SPECTRO_r10	LOWZ	North	1	7	W1_SPECTRO	10	0.046650508149640946	0.20236504047769013	2.3134026845207085	0.073743923615865153	0.043309903680807421	29	29	0	13	0	0
LOWZ_North_f1_g07_W2_IMAGING_r10	LOWZ	North	1	7	W2_IMAGING	10	0.046660069737970898	0.20201476616625522	2.298668282095869	0.07350821316380432	0.043047267417074882	30	30	0	9	0	0
LOWZ_North_f1_g07_W3_OFFICIAL_OBS_r10	LOWZ	North	1	7	W3_OFFICIAL_OBS	10	0.046650508149640946	0.20236504047769013	2.3134026845207085	0.073743923615865153	0.043309903680807421	29	29	0	13	0	0
LOWZ_North_f1_g07_W0_UNIT_r20	LOWZ	North	1	7	W0_UNIT	20	0.046430928778668126	0.20165803271990079	2.2920724557445222	0.074557605610051148	0.044074872302202688	27	27	0	13	0	0
LOWZ_North_f1_g07_W1_SPECTRO_r20	LOWZ	North	1	7	W1_SPECTRO	20	0.046417695780359466	0.20196530775432789	2.3153133985994034	0.074866027833142043	0.044436265137473965	27	27	0	15	0	0
LOWZ_North_f1_g07_W2_IMAGING_r20	LOWZ	North	1	7	W2_IMAGING	20	0.046430928778668126	0.20165803271990079	2.2920724557445222	0.074557605610051148	0.044074872302202688	27	27	0	13	0	0
LOWZ_North_f1_g07_W3_OFFICIAL_OBS_r20	LOWZ	North	1	7	W3_OFFICIAL_OBS	20	0.046417695780359466	0.20196530775432789	2.3153133985994034	0.074866027833142043	0.044436265137473965	27	27	0	15	0	0
LOWZ_North_f1_g08_W0_UNIT_r5	LOWZ	North	1	8	W0_UNIT	5	0.045155267924540721	0.17845908713083236	2.0365647779796059	0.053768167228945209	0.026112317243221876	34	35	0	26	0	0
LOWZ_North_f1_g08_W1_SPECTRO_r5	LOWZ	North	1	8	W1_SPECTRO	5	0.045044688239038184	0.17792447597100672	2.032118051134157	0.052681245816003371	0.02563004449217168	35	36	0	26	0	0
LOWZ_North_f1_g08_W2_IMAGING_r5	LOWZ	North	1	8	W2_IMAGING	5	0.045155267924540721	0.17845908713083236	2.0365647779796059	0.053768167228945209	0.026112317243221876	34	35	0	26	0	0
LOWZ_North_f1_g08_W3_OFFICIAL_OBS_r5	LOWZ	North	1	8	W3_OFFICIAL_OBS	5	0.045044688239038184	0.17792447597100672	2.032118051134157	0.052681245816003371	0.02563004449217168	35	36	0	26	0	0
LOWZ_North_f1_g08_W0_UNIT_r10	LOWZ	North	1	8	W0_UNIT	10	0.043350007537037404	0.17583295952231648	2.0117885584347266	0.05508322066004423	0.027067406812462506	36	37	0	28	0	0
LOWZ_North_f1_g08_W1_SPECTRO_r10	LOWZ	North	1	8	W1_SPECTRO	10	0.043254513238238604	0.17529355706141198	2.0134570912499803	0.053911898914441952	0.026312754511810092	33	34	0	28	0	0
