relation_id	relation_type	curve_a	curve_b	sample	cap_a	cap_b	factor_a	group_a	factor_b	group_b	factor_pair	z_lo_a	z_hi_a	z_lo_b	z_hi_b	lane_a	lane_b	ratio_a	ratio_b	raw_rms_difference	raw_max_abs_difference	raw_relative_l2	centered_rms_difference	centered_relative_l2	centered_cosine	difference_rms_difference	difference_relative_l2	difference_cosine	raw_rms_a	raw_rms_b	centered_rms_a	centered_rms_b	raw_degenerate	centered_degenerate	difference_degenerate	raw_lag_degenerate	difference_lag_degenerate
4830	ADJACENT_SHELL	CMASS|North|2|4|W2_IMAGING|20	CMASS|North|2|5|W2_IMAGING|20	CMASS	North	North	2	4	2	5	2	0.51000000000000001	0.53000000000000003	0.53000000000000003	0.55000000000000004	W2_IMAGING	W2_IMAGING	20	20	0.004763358256211549	0.020432561051780374	0.065235464855223704	0.0047467549150573196	0.06625072167758557	0.99721901981962302	0.0022150996760374338	0.072434653691640996	0.99521893289689001	0.050161168624815448	0.053061044843980144	0.049203978421853839	0.052081230876687083	0	0	0	0	0
4831	ADJACENT_SHELL	CMASS|North|2|4|W3_OFFICIAL_OBS|5	CMASS|North|2|5|W3_OFFICIAL_OBS|5	CMASS	North	North	2	4	2	5	2	0.51000000000000001	0.53000000000000003	0.53000000000000003	0.55000000000000004	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	5	5	0.0053783974575340029	0.027812959333471776	0.071454387013742737	0.0053511603287739098	0.072433203013560363	0.99705910980774559	0.002606566635524082	0.082015120908471281	0.99446945006134124	0.051398705392325696	0.054989091899081098	0.050432529535855058	0.053985153283335918	0	0	0	0	0
4832	ADJACENT_SHELL	CMASS|North|2|4|W3_OFFICIAL_OBS|10	CMASS|North|2|5|W3_OFFICIAL_OBS|10	CMASS	North	North	2	4	2	5	2	0.51000000000000001	0.53000000000000003	0.53000000000000003	0.55000000000000004	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	10	10	0.0052388290409970846	0.025642407848450788	0.069986981479037841	0.005218482088644223	0.071037107871149807	0.99697292201085397	0.0024610256078588652	0.078025934396302676	0.99499811532052063	0.051237234658677806	0.054570298074340384	0.050265700661251217	0.053571725622760621	0	0	0	0	0
4833	ADJACENT_SHELL	CMASS|North|2|4|W3_OFFICIAL_OBS|20	CMASS|North|2|5|W3_OFFICIAL_OBS|20	CMASS	North	North	2	4	2	5	2	0.51000000000000001	0.53000000000000003	0.53000000000000003	0.55000000000000004	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	20	20	0.0051268726582317948	0.025136716731695263	0.068394361440981252	0.0051037286039354469	0.069373039449473733	0.99713917272307406	0.0023928152605293017	0.075956159069636181	0.99521802917992974	0.051335659480676595	0.054623441206592398	0.050368472666384834	0.053623357692338156	0	0	0	0	0
4834	ADJACENT_SHELL	CMASS|North|2|5|W0_UNIT|5	CMASS|North|2|6|W0_UNIT|5	CMASS	North	North	2	5	2	6	2	0.53000000000000003	0.55000000000000004	0.55000000000000004	0.56999999999999995	W0_UNIT	W0_UNIT	5	5	0.0046575693504934497	0.022923369719961784	0.062053728270472938	0.0044787154424075831	0.060916979693660708	0.99721910289234283	0.0030980513570193374	0.10113553859558758	0.99132007257165622	0.054287233913469485	0.051831032562002541	0.053098123703011854	0.050852913937021314	0	0	0	0	0
4835	ADJACENT_SHELL	CMASS|North|2|5|W0_UNIT|10	CMASS|North|2|6|W0_UNIT|10	CMASS	North	North	2	5	2	6	2	0.53000000000000003	0.55000000000000004	0.55000000000000004	0.56999999999999995	W0_UNIT	W0_UNIT	10	10	0.0043078787120486217	0.016294586967921965	0.057486954769259309	0.004155888245417334	0.056614092295939361	0.9971913406136349	0.0027515514956618224	0.090259611682838775	0.99293604065911401	0.053812484277678672	0.052150888668910968	0.052633526372848523	0.051169767634189373	0	0	0	0	0
4836	ADJACENT_SHELL	CMASS|North|2|5|W0_UNIT|20	CMASS|North|2|6|W0_UNIT|20	CMASS	North	North	2	5	2	6	2	0.53000000000000003	0.55000000000000004	0.55000000000000004	0.56999999999999995	W0_UNIT	W0_UNIT	20	20	0.004043319525275103	0.013885189493953121	0.053771905782805829	0.0039087849379887225	0.053069928456474909	0.99743423329821113	0.0025409617350523276	0.083355242936161811	0.99391970273456132	0.053841694190133314	0.052489953100881719	0.05266139194115517	0.051493814978531942	0	0	0	0	0
4837	ADJACENT_SHELL	CMASS|North|2|5|W1_SPECTRO|5	CMASS|North|2|6|W1_SPECTRO|5	CMASS	North	North	2	5	2	6	2	0.53000000000000003	0.55000000000000004	0.55000000000000004	0.56999999999999995	W1_SPECTRO	W1_SPECTRO	5	5	0.0048864178758143816	0.023612317056417254	0.063310550696623405	0.0046881260965178076	0.061982916951367081	0.9970267568994341	0.003321962906046074	0.10457971337060235	0.99057597569432909	0.055792737399728752	0.053330947965492495	0.05458717602227476	0.052354665561148282	0	0	0	0	0
4838	ADJACENT_SHELL	CMASS|North|2|5|W1_SPECTRO|10	CMASS|North|2|6|W1_SPECTRO|10	CMASS	North	North	2	5	2	6	2	0.53000000000000003	0.55000000000000004	0.55000000000000004	0.56999999999999995	W1_SPECTRO	W1_SPECTRO	10	10	0.0045665270916562268	0.017328646063738906	0.059230728894461585	0.0043929598429171086	0.058140298342738282	0.99700336083944674	0.0029657918459600053	0.093845929875235892	0.99233874761609564	0.055359466544015724	0.053659271779592281	0.054163467562499866	0.052681283389556834	0	0	0	0	0
4839	ADJACENT_SHELL	CMASS|North|2|5|W1_SPECTRO|20	CMASS|North|2|6|W1_SPECTRO|20	CMASS	North	North	2	5	2	6	2	0.53000000000000003	0.55000000000000004	0.55000000000000004	0.56999999999999995	W1_SPECTRO	W1_SPECTRO	20	20	0.0043193420799668607	0.015163759014442779	0.055829657442200337	0.0041626243260005358	0.054904368286001225	0.99724530800684064	0.0027953815741943726	0.088453970925113409	0.99312010421054819	0.055415959470691896	0.053987388636079207	0.054218301101307598	0.052994595526201817	0	0	0	0	0
4840	ADJACENT_SHELL	CMASS|North|2|5|W2_IMAGING|5	CMASS|North|2|6|W2_IMAGING|5	CMASS	North	North	2	5	2	6	2	0.53000000000000003	0.55000000000000004	0.55000000000000004	0.56999999999999995	W2_IMAGING	W2_IMAGING	5	5	0.0043365961169578651	0.021539939975977862	0.058455514540372976	0.0043102162450584592	0.059180916765669812	0.99728033386938097	0.0030986651873865572	0.10149035083551983	0.99140442244721949	0.053494146335923393	0.051400172928919227	0.052509507070160687	0.050469129642290424	0	0	0	0	0
4841	ADJACENT_SHELL	CMASS|North|2|5|W2_IMAGING|10	CMASS|North|2|6|W2_IMAGING|10	CMASS	North	North	2	5	2	6	2	0.53000000000000003	0.55000000000000004	0.55000000000000004	0.56999999999999995	W2_IMAGING	W2_IMAGING	10	10	0.0040086748436427497	0.014885611644814389	0.05410477188054711	0.0039985162916662317	0.05497842150211063	0.99727944913387023	0.0027537989728412759	0.090637197543518316	0.99299263333730003	0.053034681462839378	0.051737741413533787	0.052056041805823142	0.050790267562832801	0	0	0	0	0
4842	ADJACENT_SHELL	CMASS|North|2|5|W2_IMAGING|20	CMASS|North|2|6|W2_IMAGING|20	CMASS	North	North	2	5	2	6	2	0.53000000000000003	0.55000000000000004	0.55000000000000004	0.56999999999999995	W2_IMAGING	W2_IMAGING	20	20	0.0037668160803680634	0.012304815107648415	0.050657082684069106	0.0037636090196737177	0.051569017369739852	0.99751135679604852	0.0025416636550625983	0.08365308565204653	0.99396546979041911	0.053061044843980144	0.052094186033647981	0.052081230876687083	0.051126459557791722	0	0	0	0	0
4843	ADJACENT_SHELL	CMASS|North|2|5|W3_OFFICIAL_OBS|5	CMASS|North|2|6|W3_OFFICIAL_OBS|5	CMASS	North	North	2	5	2	6	2	0.53000000000000003	0.55000000000000004	0.55000000000000004	0.56999999999999995	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	5	5	0.0045055485006548672	0.021847259461581114	0.059029179435172344	0.0044813895195641692	0.059796484591967181	0.99713619132545528	0.0033108048175111496	0.10457710610125914	0.99068365949980608	0.054989091899081098	0.052934713978390051	0.053985153283335918	0.051982793485299196	0	0	0	0	0
4844	ADJACENT_SHELL	CMASS|North|2|5|W3_OFFICIAL_OBS|10	CMASS|North|2|6|W3_OFFICIAL_OBS|10	CMASS	North	North	2	5	2	6	2	0.53000000000000003	0.55000000000000004	0.55000000000000004	0.56999999999999995	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	10	10	0.0042035389718949392	0.015493673497694815	0.055114469143749421	0.0041937366497346081	0.056006654815959782	0.99714364451333171	0.0029517597585786925	0.093716466298991344	0.99244205668902918	0.054570298074340384	0.05328302132083227	0.053571725622760621	0.052316089390695569	0	0	0	0	0
4845	ADJACENT_SHELL	CMASS|North|2|5|W3_OFFICIAL_OBS|20	CMASS|North|2|6|W3_OFFICIAL_OBS|20	CMASS	North	North	2	5	2	6	2	0.53000000000000003	0.55000000000000004	0.55000000000000004	0.56999999999999995	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	20	20	0.003978356515416513	0.013135239306836521	0.051970688359661357	0.003975038959390091	0.052898368725980478	0.99737153401844414	0.0027809058199981	0.088286057911485458	0.99320205031791564	0.054623441206592398	0.053630057969465142	0.053623357692338156	0.052642958529049481	0	0	0	0	0
4846	ADJACENT_SHELL	CMASS|North|2|6|W0_UNIT|5	CMASS|North|2|7|W0_UNIT|5	CMASS	North	North	2	6	2	7	2	0.55000000000000004	0.56999999999999995	0.56999999999999995	0.58999999999999997	W0_UNIT	W0_UNIT	5	5	0.005546341529090169	0.027240751237604888	0.077700858459979455	0.0054642611675805317	0.077961648296527811	0.99531224129638629	0.0026918563274011395	0.089009347952977672	0.99256511717470286	0.051831032562002541	0.049078998989289503	0.050852913937021314	0.048233411772552089	0	0	0	0	0
4847	ADJACENT_SHELL	CMASS|North|2|6|W0_UNIT|10	CMASS|North|2|7|W0_UNIT|10	CMASS	North	North	2	6	2	7	2	0.55000000000000004	0.56999999999999995	0.56999999999999995	0.58999999999999997	W0_UNIT	W0_UNIT	10	10	0.005431274859953838	0.02678851315400621	0.07580561146758466	0.0053606607951967779	0.076212933056843041	0.99589526215427371	0.0025246446188640866	0.083396654899603753	0.99359546599363247	0.052150888668910968	0.049128754669092604	0.051169767634189373	0.048260551553104637	0	0	0	0	0
4848	ADJACENT_SHELL	CMASS|North|2|6|W0_UNIT|20	CMASS|North|2|7|W0_UNIT|20	CMASS	North	North	2	6	2	7	2	0.55000000000000004	0.56999999999999995	0.56999999999999995	0.58999999999999997	W0_UNIT	W0_UNIT	20	20	0.0055694389657308134	0.028603411845442267	0.077264835119967429	0.00548204878845256	0.077467832554442714	0.99573349063396266	0.0025747994389883548	0.084683184530185973	0.99350273459190108	0.052489953100881719	0.049403290145503945	0.051493814978531942	0.048540096518110629	0	0	0	0	0
4849	ADJACENT_SHELL	CMASS|North|2|6|W1_SPECTRO|5	CMASS|North|2|7|W1_SPECTRO|5	CMASS	North	North	2	6	2	7	2	0.55000000000000004	0.56999999999999995	0.56999999999999995	0.58999999999999997	W1_SPECTRO	W1_SPECTRO	5	5	0.0059317447086666636	0.02940469136297344	0.080841057260493746	0.0058313507780297777	0.080878052510762702	0.99493972186700708	0.0029713674682759891	0.094549322360864621	0.99166110020931364	0.053330947965492495	0.050396021107781651	0.052354665561148282	0.049572936191383012	0	0	0	0	0
4850	ADJACENT_SHELL	CMASS|North|2|6|W1_SPECTRO|10	CMASS|North|2|7|W1_SPECTRO|10	CMASS	North	North	2	6	2	7	2	0.55000000000000004	0.56999999999999995	0.56999999999999995	0.58999999999999997	W1_SPECTRO	W1_SPECTRO	10	10	0.0058499512959656243	0.029213664494626868	0.079487522419007861	0.0057601484035338484	0.079663685559621208	0.99554962292533855	0.0027393087698468366	0.087258818233839852	0.99300377021106778	0.053659271779592281	0.050368946771581817	0.052681283389556834	0.049525897484740289	0	0	0	0	0
4851	ADJACENT_SHELL	CMASS|North|2|6|W1_SPECTRO|20	CMASS|North|2|7|W1_SPECTRO|20	CMASS	North	North	2	6	2	7	2	0.55000000000000004	0.56999999999999995	0.56999999999999995	0.58999999999999997	W1_SPECTRO	W1_SPECTRO	20	20	0.0059958094897045525	0.031287625924179052	0.080983147916567924	0.005889045823469094	0.080960159378809876	0.99533343564897558	0.0028265049947606741	0.089627183638105248	0.99274420133436203	0.053987388636079207	0.050665069339452903	0.052994595526201817	0.049826572506324378	0	0	0	0	0
4852	ADJACENT_SHELL	CMASS|North|2|6|W2_IMAGING|5	CMASS|North|2|7|W2_IMAGING|5	CMASS	North	North	2	6	2	7	2	0.55000000000000004	0.56999999999999995	0.56999999999999995	0.58999999999999997	W2_IMAGING	W2_IMAGING	5	5	0.0054500340748406487	0.026611941134527195	0.076776906760797264	0.0051611285550131163	0.073879332292679054	0.99549939965825096	0.0027175726446570896	0.089929190466523021	0.99266954020389697	0.051400172928919227	0.048958546959250761	0.050469129642290424	0.048302507544474807	0	0	0	0	0
4853	ADJACENT_SHELL	CMASS|North|2|6|W2_IMAGING|10	CMASS|North|2|7|W2_IMAGING|10	CMASS	North	North	2	6	2	7	2	0.55000000000000004	0.56999999999999995	0.56999999999999995	0.58999999999999997	W2_IMAGING	W2_IMAGING	10	10	0.0053709476173259092	0.026409264491483259	0.07537815288372969	0.0050617571449143436	0.072200862122767204	0.99601887767452457	0.0025532720481134699	0.084389247087354097	0.99372723630727422	0.051737741413533787	0.048992338460888823	0.050790267562832801	0.04832478083337851	0	0	0	0	0
4854	ADJACENT_SHELL	CMASS|North|2|6|W2_IMAGING|20	CMASS|North|2|7|W2_IMAGING|20	CMASS	North	North	2	6	2	7	2	0.55000000000000004	0.56999999999999995	0.56999999999999995	0.58999999999999997	W2_IMAGING	W2_IMAGING	20	20	0.0055454594910938583	0.028248550758948193	0.077340390350091215	0.0052082842553850869	0.073834918864394139	0.99582629135030887	0.0026048444961333265	0.08571728547804687	0.99363047984716613	0.052094186033647981	0.049268350912579688	0.051126459557791722	0.048599564302563451	0	0	0	0	0
4855	ADJACENT_SHELL	CMASS|North|2|6|W3_OFFICIAL_OBS|5	CMASS|North|2|7|W3_OFFICIAL_OBS|5	CMASS	North	North	2	6	2	7	2	0.55000000000000004	0.56999999999999995	0.56999999999999995	0.58999999999999997	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	5	5	0.0058526111590146415	0.028881427368661783	0.080134466378790667	0.0055400406345581426	0.07706027073648393	0.99509889564420173	0.0030080549758185614	0.095750157459617319	0.99172813327164944	0.052934713978390051	0.05031907982947588	0.051982793485299196	0.049661785858801114	0	0	0	0	0
4856	ADJACENT_SHELL	CMASS|North|2|6|W3_OFFICIAL_OBS|10	CMASS|North|2|7|W3_OFFICIAL_OBS|10	CMASS	North	North	2	6	2	7	2	0.55000000000000004	0.56999999999999995	0.56999999999999995	0.58999999999999997	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	10	10	0.0058023902506770886	0.028953746997168461	0.079204963163677922	0.0054669973881239925	0.075828065333055306	0.99565389362691836	0.0027746581262479164	0.088396670725296417	0.9931095820340391	0.05328302132083227	0.050275653786563831	0.052316089390695569	0.049608918768432153	0	0	0	0	0
4857	ADJACENT_SHELL	CMASS|North|2|6|W3_OFFICIAL_OBS|20	CMASS|North|2|7|W3_OFFICIAL_OBS|20	CMASS	North	North	2	6	2	7	2	0.55000000000000004	0.56999999999999995	0.56999999999999995	0.58999999999999997	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	20	20	0.0059833694443951124	0.031038342599803148	0.081168224827862692	0.0056219968908023934	0.077502768501809663	0.99540976187430208	0.0028648078935592991	0.090847328829964741	0.99284084817655638	0.053630057969465142	0.050574852829266846	0.052642958529049481	0.049906608306023843	0	0	0	0	0
4858	ADJACENT_SHELL	CMASS|North|2|7|W0_UNIT|5	CMASS|North|2|8|W0_UNIT|5	CMASS	North	North	2	7	2	8	2	0.56999999999999995	0.58999999999999997	0.58999999999999997	0.60999999999999999	W0_UNIT	W0_UNIT	5	5	0.0088417552264105064	0.025357810306222528	0.12493318519477656	0.0064586188467697023	0.094227977843257607	0.99116685425646145	0.0039748708334854796	0.12698487079974496	0.98455964015006703	0.049078998989289503	0.050989308074764365	0.048233411772552089	0.04869916747973594	0	0	0	0	0
4859	ADJACENT_SHELL	CMASS|North|2|7|W0_UNIT|10	CMASS|North|2|8|W0_UNIT|10	CMASS	North	North	2	7	2	8	2	0.56999999999999995	0.58999999999999997	0.58999999999999997	0.60999999999999999	W0_UNIT	W0_UNIT	10	10	0.0081355731439483308	0.022613406654246482	0.11538276165363484	0.0059454081671029878	0.087005421785642856	0.99243298414378756	0.0036524181017622767	0.11704055424338052	0.98667804892475763	0.049128754669092604	0.050576137235894242	0.048260551553104637	0.048377916377746931	0	0	0	0	0
4860	ADJACENT_SHELL	CMASS|North|2|7|W0_UNIT|20	CMASS|North|2|8|W0_UNIT|20	CMASS	North	North	2	7	2	8	2	0.56999999999999995	0.58999999999999997	0.58999999999999997	0.60999999999999999	W0_UNIT	W0_UNIT	20	20	0.0080231406006090519	0.022196372342682159	0.11391799134121725	0.0058985755571183901	0.086393412555803267	0.99259489440790727	0.0036767758291808366	0.11795556663094371	0.98617621192232885	0.049403290145503945	0.050195336526076405	0.048540096518110629	0.048014975681317455	0	0	0	0	0
4861	ADJACENT_SHELL	CMASS|North|2|7|W1_SPECTRO|5	CMASS|North|2|8|W1_SPECTRO|5	CMASS	North	North	2	7	2	8	2	0.56999999999999995	0.58999999999999997	0.58999999999999997	0.60999999999999999	W1_SPECTRO	W1_SPECTRO	5	5	0.0088623099870783414	0.025465310095864477	0.1213472531060892	0.0064497635179910588	0.09101347780457901	0.9919418976794091	0.0044186930245508575	0.13413351915825825	0.98367796942729502	0.050396021107781651	0.052858369669226746	0.049572936191383012	0.050641067234315641	0	0	0	0	0
4862	ADJACENT_SHELL	CMASS|North|2|7|W1_SPECTRO|10	CMASS|North|2|8|W1_SPECTRO|10	CMASS	North	North	2	7	2	8	2	0.56999999999999995	0.58999999999999997	0.58999999999999997	0.60999999999999999	W1_SPECTRO	W1_SPECTRO	10	10	0.0082032708251067489	0.02296833391751989	0.11284339630254234	0.0059727140533185532	0.084623992754717117	0.9929538267053426	0.0040934738041353046	0.1249587951938864	0.98558123698161293	0.050368946771581817	0.052418384242859391	0.049525897484740289	0.050285613111208508	0	0	0	0	0
4863	ADJACENT_SHELL	CMASS|North|2|7|W1_SPECTRO|20	CMASS|North|2|8|W1_SPECTRO|20	CMASS	North	North	2	7	2	8	2	0.56999999999999995	0.58999999999999997	0.58999999999999997	0.60999999999999999	W1_SPECTRO	W1_SPECTRO	20	20	0.0080438431946177596	0.02256716378243076	0.11080142261957647	0.0058687117376991079	0.083241745565388658	0.9930713471260092	0.0041519966478587005	0.12690356526409668	0.98447010329510776	0.050665069339452903	0.051993894734434075	0.049826572506324378	0.049878335869046435	0	0	0	0	0
4864	ADJACENT_SHELL	CMASS|North|2|7|W2_IMAGING|5	CMASS|North|2|8|W2_IMAGING|5	CMASS	North	North	2	7	2	8	2	0.56999999999999995	0.58999999999999997	0.58999999999999997	0.60999999999999999	W2_IMAGING	W2_IMAGING	5	5	0.0069160046364837762	0.021369535741547034	0.099491062198095365	0.0056960252135492516	0.0837423911407955	0.99302388098768346	0.0039864252422534344	0.12753879969075863	0.98414193386434323	0.048958546959250761	0.049348080353238954	0.048302507544474807	0.047889177858948542	0	0	0	0	0
4865	ADJACENT_SHELL	CMASS|North|2|7|W2_IMAGING|10	CMASS|North|2|8|W2_IMAGING|10	CMASS	North	North	2	7	2	8	2	0.56999999999999995	0.58999999999999997	0.58999999999999997	0.60999999999999999	W2_IMAGING	W2_IMAGING	10	10	0.006337191423407728	0.018898607673128762	0.091495755277591545	0.0052641313942615011	0.077632360927798752	0.99409707682961346	0.0036526796893710904	0.11724200351623369	0.98641264194816269	0.048992338460888823	0.048959107651490738	0.04832478083337851	0.047567885931992085	0	0	0	0	0
4866	ADJACENT_SHELL	CMASS|North|2|7|W2_IMAGING|20	CMASS|North|2|8|W2_IMAGING|20	CMASS	North	North	2	7	2	8	2	0.56999999999999995	0.58999999999999997	0.58999999999999997	0.60999999999999999	W2_IMAGING	W2_IMAGING	20	20	0.0063371310144659772	0.020063272533990428	0.091573214783084209	0.0053424195357764477	0.078843712758280671	0.99419755867998472	0.0036851112320009346	0.11842977617797337	0.98598194899346125	0.049268350912579688	0.04859701059683965	0.048599564302563451	0.047217026874948352	0	0	0	0	0
4867	ADJACENT_SHELL	CMASS|North|2|7|W3_OFFICIAL_OBS|5	CMASS|North|2|8|W3_OFFICIAL_OBS|5	CMASS	North	North	2	7	2	8	2	0.56999999999999995	0.58999999999999997	0.58999999999999997	0.60999999999999999	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	5	5	0.0068216593676710523	0.0212768131174511	0.094963545166138141	0.0056130474324093335	0.07977328841732842	0.9936430062928745	0.004434478506644671	0.13467959952909353	0.98313833487949875	0.05031907982947588	0.051265841225138983	0.049661785858801114	0.04984563590976783	0	0	0	0	0
4868	ADJACENT_SHELL	CMASS|North|2|7|W3_OFFICIAL_OBS|10	CMASS|North|2|8|W3_OFFICIAL_OBS|10	CMASS	North	North	2	7	2	8	2	0.56999999999999995	0.58999999999999997	0.58999999999999997	0.60999999999999999	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	10	10	0.0062792542957805829	0.019048711739077542	0.087815038994871086	0.0052048495391658995	0.074277969579858744	0.99448571467882196	0.0040960196773117425	0.12513314711273615	0.98516275639020201	0.050275653786563831	0.05084671762265687	0.049608918768432153	0.049488612110528726	0	0	0	0	0
4869	ADJACENT_SHELL	CMASS|North|2|7|W3_OFFICIAL_OBS|20	CMASS|North|2|8|W3_OFFICIAL_OBS|20	CMASS	North	North	2	7	2	8	2	0.56999999999999995	0.58999999999999997	0.58999999999999997	0.60999999999999999	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	20	20	0.0062306837065326786	0.020212313416216238	0.087230125030275843	0.0052304252166787196	0.074714793000747792	0.9945522457169611	0.0041611443102790224	0.12729168977945271	0.98412372602600739	0.050574852829266846	0.050439670620203679	0.049906608306023843	0.04909236910000165	0	0	0	0	0
4870	ADJACENT_SHELL	CMASS|North|2|8|W0_UNIT|5	CMASS|North|2|9|W0_UNIT|5	CMASS	North	North	2	8	2	9	2	0.58999999999999997	0.60999999999999999	0.60999999999999999	0.63	W0_UNIT	W0_UNIT	5	5	0.0063518661735730434	0.024749812384248039	0.08990358734299346	0.0053777944159801826	0.079069642896032868	0.99406816854084101	0.0041289555126236693	0.13164764042396601	0.9832112171588604	0.050989308074764365	0.048905953603121874	0.04869916747973594	0.047478544957614159	0	0	0	0	0
4871	ADJACENT_SHELL	CMASS|North|2|8|W0_UNIT|10	CMASS|North|2|9|W0_UNIT|10	CMASS	North	North	2	8	2	9	2	0.58999999999999997	0.60999999999999999	0.60999999999999999	0.63	W0_UNIT	W0_UNIT	10	10	0.0061382571314407232	0.024734646135377802	0.087590200629108175	0.0051969304391023151	0.076945207693641313	0.99441844029909277	0.0038218550839085701	0.1220956395561292	0.98531723982355413	0.050576137235894242	0.048509361215308314	0.048377916377746931	0.047130866057888667	0	0	0	0	0
4872	ADJACENT_SHELL	CMASS|North|2|8|W0_UNIT|20	CMASS|North|2|9|W0_UNIT|20	CMASS	North	North	2	8	2	9	2	0.58999999999999997	0.60999999999999999	0.60999999999999999	0.63	W0_UNIT	W0_UNIT	20	20	0.0061781810920449485	0.025503043655980537	0.088729630769491863	0.0052927563877621705	0.078872725493237497	0.99406392740397198	0.0038192705762531004	0.12303491212143686	0.98509887774649929	0.050195336526076405	0.048256254095899148	0.048014975681317455	0.04687906550660878	0	0	0	0	0
4873	ADJACENT_SHELL	CMASS|North|2|8|W1_SPECTRO|5	CMASS|North|2|9|W1_SPECTRO|5	CMASS	North	North	2	8	2	9	2	0.58999999999999997	0.60999999999999999	0.60999999999999999	0.63	W1_SPECTRO	W1_SPECTRO	5	5	0.0067530124052052739	0.026835682841568641	0.093255823398051427	0.005788589402354701	0.082879882911606279	0.99444797983690669	0.0042799581867653076	0.12989613635594166	0.98477442134487259	0.052858369669226746	0.049495021792762106	0.050641067234315641	0.048099307422007555	0	0	0	0	0
4874	ADJACENT_SHELL	CMASS|North|2|8|W1_SPECTRO|10	CMASS|North|2|9|W1_SPECTRO|10	CMASS	North	North	2	8	2	9	2	0.58999999999999997	0.60999999999999999	0.60999999999999999	0.63	W1_SPECTRO	W1_SPECTRO	10	10	0.0066253648622345571	0.026845466342579283	0.092232001001343919	0.005690487378074289	0.082041870805950351	0.99457412882266005	0.0040067018390920481	0.12196474505517278	0.98605084227690321	0.052418384242859391	0.049116105786392014	0.050285613111208508	0.047773147353319001	0	0	0	0	0
4875	ADJACENT_SHELL	CMASS|North|2|8|W1_SPECTRO|20	CMASS|North|2|9|W1_SPECTRO|20	CMASS	North	North	2	8	2	9	2	0.58999999999999997	0.60999999999999999	0.60999999999999999	0.63	W1_SPECTRO	W1_SPECTRO	20	20	0.0066245197093643274	0.028243118164433773	0.092785179577905552	0.005751262938797048	0.083429519865418023	0.99414043705172961	0.0040225768712617441	0.12343114754879318	0.98564724153154626	0.051993894734434075	0.048929218259639806	0.049878335869046435	0.047584312422116172	0	0	0	0	0
4876	ADJACENT_SHELL	CMASS|North|2|8|W2_IMAGING|5	CMASS|North|2|9|W2_IMAGING|5	CMASS	North	North	2	8	2	9	2	0.58999999999999997	0.60999999999999999	0.60999999999999999	0.63	W2_IMAGING	W2_IMAGING	5	5	0.0049745274532707034	0.020110844737910378	0.072130129751152933	0.0048534437976331356	0.072371881414127551	0.99495872751951586	0.004105198249510225	0.13192389021858239	0.98330563040432761	0.049348080353238954	0.048177566252508644	0.047889177858948542	0.046946926316193578	0	0	0	0	0
4877	ADJACENT_SHELL	CMASS|North|2|8|W2_IMAGING|10	CMASS|North|2|9|W2_IMAGING|10	CMASS	North	North	2	8	2	9	2	0.58999999999999997	0.60999999999999999	0.60999999999999999	0.63	W2_IMAGING	W2_IMAGING	10	10	0.0047997642105853241	0.020266906803712334	0.070167789017685223	0.0046794087636478163	0.070272530660105401	0.9952725542064319	0.0037874866449194066	0.12197032232026914	0.98542263261192109	0.048959107651490738	0.047771604482534369	0.047567885931992085	0.046598823110523491	0	0	0	0	0
4878	ADJACENT_SHELL	CMASS|North|2|8|W2_IMAGING|20	CMASS|North|2|9|W2_IMAGING|20	CMASS	North	North	2	8	2	9	2	0.58999999999999997	0.60999999999999999	0.60999999999999999	0.63	W2_IMAGING	W2_IMAGING	20	20	0.0049856546809662053	0.021368428429451986	0.073384416710970971	0.0048656148476812194	0.073560567007851296	0.99477143404613777	0.0037767694902077877	0.12265588650004464	0.98526866538056923	0.04859701059683965	0.047476533533773631	0.047217026874948352	0.046320897388612864	0	0	0	0	0
4879	ADJACENT_SHELL	CMASS|North|2|8|W3_OFFICIAL_OBS|5	CMASS|North|2|9|W3_OFFICIAL_OBS|5	CMASS	North	North	2	8	2	9	2	0.58999999999999997	0.60999999999999999	0.60999999999999999	0.63	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	5	5	0.0053427584733560926	0.021930610743360487	0.07544978241305883	0.0052388941150607422	0.076004395940392502	0.99527146025524493	0.004325208255742969	0.1321321014090803	0.98451714039070837	0.051265841225138983	0.048848426659345148	0.04984563590976783	0.047608783189301014	0	0	0	0	0
