sample	factor	group	z_lo	z_hi	lane	nside	north_selection	south_selection	rank	rank_tau	positive_condition	difference_rms	covariance_rms_scale	difference_to_covariance_rms	range_fraction	unresolved_fraction	range_quadratic_per_rank	diagonal_standardized_rms	resolved_diagonal_bins	eigen_min	eigen_max
CMASS	2	12	0.67000000000000004	0.68999999999999995	W3_OFFICIAL_OBS	8	CMASS_North_f2_g12	CMASS_South_f2_g12	119	1.1146690022746142e-16	1783.7257986840973	0.0092310313992990112	0.014021164720998052	0.65836409335343216	1	0	2.1503711213575079	0.65187269213002152	119	2.3649972683740989e-06	0.004218506641416298
CMASS	2	12	0.67000000000000004	0.68999999999999995	W3_OFFICIAL_OBS	16	CMASS_North_f2_g12	CMASS_South_f2_g12	119	1.1837646874193832e-16	308.61562268107133	0.0092310313992990112	0.01415983200152209	0.65191673166085129	1	0	0.82822270595885639	0.65475483087253605	119	1.451644545455244e-05	0.0044800018530725093
CMASS	2	13	0.68999999999999995	0.69999999999999996	W0_UNIT	4	CMASS_North_f2_g13	CMASS_South_f2_g13	74	5.4292680676466884e-16	68917.978261262324	0.018051054030613477	0.028372642886738946	0.6362133447585997	0.72494702367535102	0.27505297632464898	11.997349661000332	0.66016807524475951	119	-9.5647686287782349e-19	0.020547268610376604
CMASS	2	13	0.68999999999999995	0.69999999999999996	W0_UNIT	8	CMASS_North_f2_g13	CMASS_South_f2_g13	119	3.1319697275985911e-16	1215.7771526609674	0.018051054030613477	0.027526325380290574	0.65577420092325178	1	0	2.9807330787788753	0.67738683942769606	119	9.7493663729885296e-06	0.011853056889200578
CMASS	2	13	0.68999999999999995	0.69999999999999996	W0_UNIT	16	CMASS_North_f2_g13	CMASS_South_f2_g13	119	3.5233115329734184e-16	196.7884764128514	0.018051054030613477	0.028439971473687809	0.6347071777942539	1	0	0.93359628225900215	0.66979877058562975	119	6.7758564275708174e-05	0.013334104627738872
CMASS	2	13	0.68999999999999995	0.69999999999999996	W1_SPECTRO	4	CMASS_North_f2_g13	CMASS_South_f2_g13	74	5.2422462209019398e-16	51724.733214089189	0.020048824758704648	0.030288046627514314	0.66193852001310194	0.73581575829522738	0.26418424170477262	20.494794619454055	0.6765468864724663	119	-1.1012992685847356e-18	0.019839477417679299
CMASS	2	13	0.68999999999999995	0.69999999999999996	W1_SPECTRO	8	CMASS_North_f2_g13	CMASS_South_f2_g13	119	3.9912745390187683e-16	1539.5651919253323	0.020048824758704648	0.029924558141927834	0.66997897391219552	1	0	2.9518085960084215	0.68457351302715497	119	9.8112949376131402e-06	0.015105128173662415
CMASS	2	13	0.68999999999999995	0.69999999999999996	W1_SPECTRO	16	CMASS_North_f2_g13	CMASS_South_f2_g13	119	4.2841334212508072e-16	204.58866475158231	0.020048824758704648	0.030994546667012079	0.64685007250139548	0.99999999999999967	3.3306690738754696e-16	0.94845167695791621	0.66969473125834389	119	7.9249080666066721e-05	0.016213463596261028
CMASS	2	13	0.68999999999999995	0.69999999999999996	W2_IMAGING	4	CMASS_North_f2_g13	CMASS_South_f2_g13	74	4.5122872364223477e-16	50974.048246996259	0.018039387353795518	0.027310864600751356	0.66052055171110302	0.75842081826768282	0.24157918173231718	10.173331204093421	0.73960460171231757	119	-9.0315243357650356e-19	0.017076920266000276
CMASS	2	13	0.68999999999999995	0.69999999999999996	W2_IMAGING	8	CMASS_North_f2_g13	CMASS_South_f2_g13	119	3.2613745277681797e-16	1118.9798390241051	0.018039387353795518	0.026848831486955958	0.67188724256247956	1	0	2.7507642888437274	0.72896235374021767	119	1.1030399099187239e-05	0.01234279420838017
CMASS	2	13	0.68999999999999995	0.69999999999999996	W2_IMAGING	16	CMASS_North_f2_g13	CMASS_South_f2_g13	119	3.5221802344896111e-16	195.15451714226046	0.018039387353795518	0.027756412403440078	0.64991783129579639	1	0	0.93845340786351605	0.71753314486315511	119	6.8303943876861463e-05	0.013329823186200957
CMASS	2	13	0.68999999999999995	0.69999999999999996	W3_OFFICIAL_OBS	4	CMASS_North_f2_g13	CMASS_South_f2_g13	74	5.5426889913005774e-16	51954.483305814814	0.020721612521401367	0.029583503677316991	0.70044484072687996	0.77730567718143007	0.22269432281856993	7.1710594743709173	0.73170826052394788	119	-1.267165312905633e-18	0.020976514349455321
CMASS	2	13	0.68999999999999995	0.69999999999999996	W3_OFFICIAL_OBS	8	CMASS_North_f2_g13	CMASS_South_f2_g13	119	4.344153686594094e-16	1597.5339547079625	0.020721612521401367	0.029303917258912592	0.70712773102370896	1	0	2.7569691386737856	0.72847511274786736	119	1.0291244510253704e-05	0.016440612541332209
CMASS	2	13	0.68999999999999995	0.69999999999999996	W3_OFFICIAL_OBS	16	CMASS_North_f2_g13	CMASS_South_f2_g13	119	4.4716097552221939e-16	213.72894878317689	0.020721612521401367	0.030344568615396819	0.68287714958278334	1	0	0.98379580698357638	0.71488979952290255	119	7.917961001193007e-05	0.016922974812911721
CMASS	4	0	0.42999999999999999	0.46999999999999997	W0_UNIT	4	CMASS_North_f4_g00	CMASS_South_f4_g00	75	1.0442177407025639e-16	46279054.830678761	0.0047897005326760804	0.0083291667593735682	0.57505158331543726	0.92868018565071575	0.07131981434928425	2410.0873322982557	0.76348160559785949	119	-2.0630482838499054e-19	0.0039518811999342254
CMASS	4	0	0.42999999999999999	0.46999999999999997	W0_UNIT	8	CMASS_North_f4_g00	CMASS_South_f4_g00	119	6.1427871642318187e-17	13654.387795888155	0.0047897005326760804	0.0075701147535996082	0.63271174725568935	1	0	2.3359676306125094	0.79159079046633829	119	1.7025742008580722e-07	0.0023247608389790489
CMASS	4	0	0.42999999999999999	0.46999999999999997	W0_UNIT	16	CMASS_North_f4_g00	CMASS_South_f4_g00	119	4.7380630958544556e-17	1827.5731791488367	0.0047897005326760804	0.0070320591295994096	0.68112347242861304	1	0	0.83208368590245341	0.87548689180845995	119	9.8115783694181929e-07	0.0017931377473065567
CMASS	4	0	0.42999999999999999	0.46999999999999997	W1_SPECTRO	4	CMASS_North_f4_g00	CMASS_South_f4_g00	75	1.079983707331205e-16	54719897.484753177	0.00494175680379981	0.0085355322592405303	0.57896293443796498	0.9263764357084302	0.073623564291569799	1198.5246082930221	0.76739272339035225	119	-1.5213537980301006e-19	0.0040872388419353122
CMASS	4	0	0.42999999999999999	0.46999999999999997	W1_SPECTRO	8	CMASS_North_f4_g00	CMASS_South_f4_g00	119	6.2738270054058864e-17	11645.035281934423	0.00494175680379981	0.0077580548394800899	0.63698399999077404	0.99999999999999922	7.7715611723760958e-16	2.0511706138010979	0.79162278340988546	119	2.0389404590129035e-07	0.0023743533582968827
CMASS	4	0	0.42999999999999999	0.46999999999999997	W1_SPECTRO	16	CMASS_North_f4_g00	CMASS_South_f4_g00	119	4.9141719525437304e-17	1732.4045714279159	0.00494175680379981	0.0072134207350949614	0.68507813217618363	0.99999999999999967	3.3306690738754696e-16	0.74644192409798482	0.87661450897164717	119	1.0735291485816139e-06	0.0018597868045639064
CMASS	4	0	0.42999999999999999	0.46999999999999997	W2_IMAGING	4	CMASS_North_f4_g00	CMASS_South_f4_g00	75	1.0174887544260396e-16	45617200.089011684	0.0046843921956134247	0.0082412014272762076	0.56841132169265018	0.91547761002197658	0.084522389978023416	2696.7753369744592	0.75010355206563395	119	-1.4086366101528244e-19	0.0038507243489804893
CMASS	4	0	0.42999999999999999	0.46999999999999997	W2_IMAGING	8	CMASS_North_f4_g00	CMASS_South_f4_g00	119	6.2013862587043618e-17	14637.568002911756	0.0046843921956134247	0.0075008933889550624	0.62451123522314189	1	0	2.3805938662498414	0.77713950100941975	119	1.6033660001262502e-07	0.0023469378860404605
CMASS	4	0	0.42999999999999999	0.46999999999999997	W2_IMAGING	16	CMASS_North_f4_g00	CMASS_South_f4_g00	119	4.7097051078116371e-17	1798.8980279435991	0.0046843921956134247	0.0069672032070700902	0.6723490124214917	0.99999999999999956	4.4408920985006262e-16	0.84671092650020785	0.84913801721124604	119	9.9083190525323756e-07	0.001782405560383648
CMASS	4	0	0.42999999999999999	0.46999999999999997	W3_OFFICIAL_OBS	4	CMASS_North_f4_g00	CMASS_South_f4_g00	75	1.0507837921983973e-16	53239257.133724011	0.0048426631170406919	0.0084627455703516017	0.57223309820473478	0.91748420989450141	0.082515790105498588	1444.7631544984736	0.75411251785852074	119	-1.3312496868103243e-19	0.0039767306680602178
CMASS	4	0	0.42999999999999999	0.46999999999999997	W3_OFFICIAL_OBS	8	CMASS_North_f4_g00	CMASS_South_f4_g00	119	6.3341369166971559e-17	11536.619552081391	0.0048426631170406919	0.0076961474972142363	0.62923210850540268	0.99999999999999989	1.1102230246251565e-16	2.1731778204105709	0.77967553832264791	119	2.0778858655928857e-07	0.0023971778703992448
CMASS	4	0	0.42999999999999999	0.46999999999999997	W3_OFFICIAL_OBS	16	CMASS_North_f4_g00	CMASS_South_f4_g00	119	4.8642049514392462e-17	1687.0409816354577	0.0048426631170406919	0.0071516351333524358	0.67714068555544737	0.99999999999999956	4.4408920985006262e-16	0.763416409473337	0.85323316014565953	119	1.0911866550065175e-06	0.0018408766056097069
CMASS	4	1	0.46999999999999997	0.51000000000000001	W0_UNIT	4	CMASS_North_f4_g01	CMASS_South_f4_g01	75	2.4386202395962697e-17	8594926.6346045397	0.0039376102356110708	0.0054561145557412462	0.72168760303386315	0.96217059892140511	0.037829401078594893	40.020871560166796	0.58254053513109094	119	-4.4946790975469606e-20	0.00092290497498688322
CMASS	4	1	0.46999999999999997	0.51000000000000001	W0_UNIT	8	CMASS_North_f4_g01	CMASS_South_f4_g01	119	2.3151917879887035e-17	17773.070770940987	0.0039376102356110708	0.005494454450004121	0.71665172064682736	0.99999999999999978	2.2204460492503131e-16	2.5649687680520703	0.57932300764307154	119	4.9298909900662571e-08	0.00087619301459471914
CMASS	4	1	0.46999999999999997	0.51000000000000001	W0_UNIT	16	CMASS_North_f4_g01	CMASS_South_f4_g01	119	2.1742565533251006e-17	2436.7444311632994	0.0039376102356110708	0.0051758340812046678	0.76076824987685809	0.99999999999999989	1.1102230246251565e-16	0.84460553465330557	0.63357913995847948	119	3.3768643768203616e-07	0.00082285554650107415
CMASS	4	1	0.46999999999999997	0.51000000000000001	W1_SPECTRO	4	CMASS_North_f4_g01	CMASS_South_f4_g01	75	2.6852081318784365e-17	9585437.6466916148	0.0042338518349527001	0.0055818066770878805	0.75850922109713226	0.96711587761968887	0.032884122380311132	60.704437771958546	0.61779168390672712	119	-6.3474063951663847e-20	0.0010162270875747859
CMASS	4	1	0.46999999999999997	0.51000000000000001	W1_SPECTRO	8	CMASS_North_f4_g01	CMASS_South_f4_g01	119	2.4820381662465537e-17	14430.407178241716	0.0042338518349527001	0.0056337469412655466	0.75151615418523243	0.99999999999999944	5.5511151231257827e-16	2.5878481556078374	0.61298158420792137	119	6.509425829438107e-08	0.00093933665215355699
CMASS	4	1	0.46999999999999997	0.51000000000000001	W1_SPECTRO	16	CMASS_North_f4_g01	CMASS_South_f4_g01	119	2.2921307662100149e-17	2280.3590951801957	0.0042338518349527001	0.0053258009082761595	0.7949699787638328	0.99999999999999978	2.2204460492503131e-16	0.82543028643066163	0.66547808285442867	119	3.8040740436567128e-07	0.00086746548441914899
CMASS	4	1	0.46999999999999997	0.51000000000000001	W2_IMAGING	4	CMASS_North_f4_g01	CMASS_South_f4_g01	75	2.3786694049979836e-17	8215017.0444679214	0.0039104453873769996	0.0054440456169678585	0.71829768934871263	0.96390871396348765	0.036091286036512349	201.22103860794942	0.58808126679569694	119	-4.2229461076776537e-20	0.00090021635680558976
CMASS	4	1	0.46999999999999997	0.51000000000000001	W2_IMAGING	8	CMASS_North_f4_g01	CMASS_South_f4_g01	119	2.6720348957919365e-17	18713.836680548768	0.0039104453873769996	0.0055404673306187202	0.70579703011087136	0.99999999999999911	8.8817841970012523e-16	2.450023596856588	0.58153403416053517	119	5.4037108703993287e-08	0.0010112416269755905
CMASS	4	1	0.46999999999999997	0.51000000000000001	W2_IMAGING	16	CMASS_North_f4_g01	CMASS_South_f4_g01	119	2.1916841876310137e-17	2438.3457047613961	0.0039104453873769996	0.0051424832893189722	0.76041965863050309	1	0	0.82770034177875229	0.63181445379779033	119	3.401696069763877e-07	0.0008294511000612472
CMASS	4	1	0.46999999999999997	0.51000000000000001	W3_OFFICIAL_OBS	4	CMASS_North_f4_g01	CMASS_South_f4_g01	75	2.6268368093446147e-17	9310375.1077729017	0.0042012896433134819	0.005576276191766023	0.75342208650230458	0.96759301423883504	0.032406985761164964	27.158704272902327	0.62555544092354798	119	-4.589653300667846e-20	0.00099413624165777393
CMASS	4	1	0.46999999999999997	0.51000000000000001	W3_OFFICIAL_OBS	8	CMASS_North_f4_g01	CMASS_South_f4_g01	119	2.8579410681420603e-17	17034.372345174346	0.0042012896433134819	0.0056837470267408589	0.73917604417425331	1	0	2.4983465848542434	0.61262814582195546	119	6.349506123089292e-08	0.0010815985150866741
CMASS	4	1	0.46999999999999997	0.51000000000000001	W3_OFFICIAL_OBS	16	CMASS_North_f4_g01	CMASS_South_f4_g01	119	2.3151018526933807e-17	2253.0797430375178	0.0042012896433134819	0.0052947599791306268	0.79348066010034934	0.99999999999999933	6.6613381477509392e-16	0.83025565668792667	0.66061584190902434	119	3.8887171257583812e-07	0.00087615897824492889
CMASS	4	2	0.51000000000000001	0.55000000000000004	W0_UNIT	4	CMASS_North_f4_g02	CMASS_South_f4_g02	75	3.1348468323537177e-17	40995486.747895397	0.0043187367980856506	0.0052362410624453197	0.8247780701045121	0.95904546491798914	0.040954535082010857	445.40150560486177	0.91271744623474238	119	-5.0516564580733094e-20	0.0011863945400043515
CMASS	4	2	0.51000000000000001	0.55000000000000004	W0_UNIT	8	CMASS_North_f4_g02	CMASS_South_f4_g02	119	2.3052230515056984e-17	18167.664412908907	0.0043187367980856506	0.0049331999184805816	0.87544329632921414	0.99999999999999978	2.2204460492503131e-16	3.8506135581186283	0.99666783037465612	119	4.8020498896274528e-08	0.00087242030888797829
CMASS	4	2	0.51000000000000001	0.55000000000000004	W0_UNIT	16	CMASS_North_f4_g02	CMASS_South_f4_g02	119	2.0301360077360973e-17	2401.7261169274148	0.0043187367980856506	0.004917537317269515	0.8782316268183703	1	0	1.1248238883314281	0.99360183286932791	119	3.1990016685377985e-07	0.00076831258554216082
CMASS	4	2	0.51000000000000001	0.55000000000000004	W1_SPECTRO	4	CMASS_North_f4_g02	CMASS_South_f4_g02	75	3.3442369647296264e-17	42841856.207875624	0.0043565363623160203	0.0053818375404203677	0.80948864204766346	0.94642117482401766	0.053578825175982336	41.285255355811024	0.90307180661842812	119	-6.5567854892308035e-20	0.0012656390208567213
CMASS	4	2	0.51000000000000001	0.55000000000000004	W1_SPECTRO	8	CMASS_North_f4_g02	CMASS_South_f4_g02	119	2.3945530177170061e-17	16209.325840138607	0.0043565363623160203	0.0050646261939586027	0.86018912264695169	1	0	3.1111905311525678	0.99102064467919071	119	5.5907789043376182e-08	0.00090622756960581565
CMASS	4	2	0.51000000000000001	0.55000000000000004	W1_SPECTRO	16	CMASS_North_f4_g02	CMASS_South_f4_g02	119	2.1504248402087495e-17	2236.5371035966818	0.0043565363623160203	0.0050639944432532939	0.8602964341953786	1	0	1.0553608990910679	0.99130447701665425	119	3.6388233577245403e-07	0.00081383634529851956
CMASS	4	2	0.51000000000000001	0.55000000000000004	W2_IMAGING	4	CMASS_North_f4_g02	CMASS_South_f4_g02	75	1.6784388907687031e-17	24392509.921789926	0.0040036796716712408	0.0045525930953600321	0.87942840218945995	0.9461053743981086	0.053894625601891399	40.763124665841673	0.97810215781868382	119	-4.8999581677024486e-20	0.00063521149269160334
CMASS	4	2	0.51000000000000001	0.55000000000000004	W2_IMAGING	8	CMASS_North_f4_g02	CMASS_South_f4_g02	119	1.5101113051356449e-17	11622.577870192563	0.0040036796716712408	0.0044829915520309318	0.89308213615915732	0.99999999999999989	1.1102230246251565e-16	3.806382740289985	1.0177302583519492	119	4.9172162409209701e-08	0.00057150728664679524
CMASS	4	2	0.51000000000000001	0.55000000000000004	W2_IMAGING	16	CMASS_North_f4_g02	CMASS_South_f4_g02	119	1.6066906113092155e-17	1906.4825062167147	0.0040036796716712408	0.0045901563452768607	0.8722316562900766	0.99999999999999933	6.6613381477509392e-16	1.1100147945617966	1.0127101683357891	119	3.1894239012267156e-07	0.00060805808725982
CMASS	4	2	0.51000000000000001	0.55000000000000004	W3_OFFICIAL_OBS	4	CMASS_North_f4_g02	CMASS_South_f4_g02	75	1.8023455846171192e-17	24684176.39631385	0.0040471512756850491	0.0047041711988976935	0.86033248038111354	0.93775275586308182	0.062247244136918178	666.4602851231615	0.9570851880536988	119	-5.3743147286775818e-20	0.00068210444565332078
CMASS	4	2	0.51000000000000001	0.55000000000000004	W3_OFFICIAL_OBS	8	CMASS_North_f4_g02	CMASS_South_f4_g02	119	1.5871764593867627e-17	10312.229377440486	0.0040471512756850491	0.00462053866671586	0.87590464394092882	1	0	3.1991985222542527	1.0008591701340894	119	5.8248596040432414e-08	0.00060067288328281073
CMASS	4	2	0.51000000000000001	0.55000000000000004	W3_OFFICIAL_OBS	16	CMASS_North_f4_g02	CMASS_South_f4_g02	119	1.7088832817746185e-17	1784.6978922288142	0.0040471512756850491	0.0047363940906588404	0.8544794200438004	0.99999999999999933	6.6613381477509392e-16	1.0195331165559962	0.99902113658285097	119	3.6237689832907915e-07	0.00064673328664032284
CMASS	4	3	0.55000000000000004	0.58999999999999997	W0_UNIT	4	CMASS_North_f4_g03	CMASS_South_f4_g03	75	1.783233070931073e-17	10120724.718663823	0.0040741887783071447	0.0050886646756069754	0.80064005746678046	0.95522895255594387	0.044771047444056133	555.86516172543952	0.89065007291486109	119	-4.6720554193688465e-20	0.00067487124317310303
CMASS	4	3	0.55000000000000004	0.58999999999999997	W0_UNIT	8	CMASS_North_f4_g03	CMASS_South_f4_g03	119	1.5881987510671231e-17	8508.8873138884082	0.0040741887783071447	0.0049766587630396758	0.81865946055314531	1	0	2.0993214505875999	0.93688664914757813	119	7.0639056698045165e-08	0.00060105977340304054
CMASS	4	3	0.55000000000000004	0.58999999999999997	W0_UNIT	16	CMASS_North_f4_g03	CMASS_South_f4_g03	119	1.6832082976042176e-17	1635.6259789907431	0.0040741887783071447	0.0047500015696023846	0.8577236698993741	1	0	0.89125336154443235	1.0264325542241586	119	3.8946342304234992e-07	0.00063701649259472956
CMASS	4	3	0.55000000000000004	0.58999999999999997	W1_SPECTRO	4	CMASS_North_f4_g03	CMASS_South_f4_g03	75	1.7854280102487431e-17	9502817.3192878589	0.0040965845026300993	0.0052016613120926015	0.78755310214191254	0.9623079305872756	0.037692069412724405	215.09332540299977	0.87575408857233994	119	-4.718196452999912e-20	0.00067570192618933488
CMASS	4	3	0.55000000000000004	0.58999999999999997	W1_SPECTRO	8	CMASS_North_f4_g03	CMASS_South_f4_g03	119	1.6059406934566143e-17	9453.2653135951787	0.0040965845026300993	0.0050845164843182945	0.80569794891310065	1	0	2.2664613156949138	0.91949892044374615	119	6.4292523046200058e-08	0.00060777427803616164
CMASS	4	3	0.55000000000000004	0.58999999999999997	W1_SPECTRO	16	CMASS_North_f4_g03	CMASS_South_f4_g03	119	1.7549741264645064e-17	1470.3944418294855	0.0040965845026300993	0.0048736711769782615	0.84055414365686321	0.99999999999999956	4.4408920985006262e-16	0.86597345931327829	1.0011173782865117	119	4.5169957173986743e-07	0.00066417653966305995
CMASS	4	3	0.55000000000000004	0.58999999999999997	W2_IMAGING	4	CMASS_North_f4_g03	CMASS_South_f4_g03	75	1.4070993635921327e-17	8507572.1980598327	0.0037539858753444953	0.0043934603786549642	0.85444855576318168	0.93895102876636316	0.06104897123363684	378.34993410787933	0.99908901768768221	119	-2.9807742237620132e-20	0.00053252203105435213
CMASS	4	3	0.55000000000000004	0.58999999999999997	W2_IMAGING	8	CMASS_North_f4_g03	CMASS_South_f4_g03	119	1.2699711278883432e-17	7020.5367314330979	0.0037539858753444953	0.0045122369922746567	0.83195671720515707	1	0	1.9916509920810008	0.94149308804213316	119	6.8459913305794108e-08	0.00048062533599405299
CMASS	4	3	0.55000000000000004	0.58999999999999997	W2_IMAGING	16	CMASS_North_f4_g03	CMASS_South_f4_g03	119	1.3955484965421258e-17	1341.2489982372688	0.0037539858753444953	0.0043801437596332655	0.85704627093308094	0.99999999999999978	2.2204460492503131e-16	0.8928460804549746	1.0349274362790248	119	3.9377517731259777e-07	0.00052815056210122463
CMASS	4	3	0.55000000000000004	0.58999999999999997	W3_OFFICIAL_OBS	4	CMASS_North_f4_g03	CMASS_South_f4_g03	75	1.4264238706195954e-17	8808935.6310743112	0.0038642703142614684	0.0044972549210075931	0.85925089463145066	0.95380495887670247	0.046195041123297531	248.47782312406633	0.987143409457367	119	-3.9240546650088964e-20	0.00053983546320964622
CMASS	4	3	0.55000000000000004	0.58999999999999997	W3_OFFICIAL_OBS	8	CMASS_North_f4_g03	CMASS_South_f4_g03	119	1.3057533886344215e-17	7307.9079181026682	0.0038642703142614684	0.0046297220452996895	0.83466572646292159	1	0	2.1949659565944946	0.91967947900937697	119	6.7620894009883928e-08	0.00049416726676401203
CMASS	4	3	0.55000000000000004	0.58999999999999997	W3_OFFICIAL_OBS	16	CMASS_North_f4_g03	CMASS_South_f4_g03	119	1.4730452183968226e-17	1232.2425713801758	0.0038642703142614684	0.0045145887379877117	0.85595179063506244	1	0	0.85601563439481287	0.99976516680683636	119	4.5241050752764779e-07	0.00055747948711527915
CMASS	4	4	0.58999999999999997	0.63	W0_UNIT	4	CMASS_North_f4_g04	CMASS_South_f4_g04	75	6.2637874023807735e-17	2399885.7744346256	0.0030292394608461785	0.006285489756850623	0.48194167487817124	0.93152997725089248	0.068470022749107518	177.99209442003595	0.44036364735097688	119	-7.8759721645851857e-20	0.0023705538328815177
CMASS	4	4	0.58999999999999997	0.63	W0_UNIT	8	CMASS_North_f4_g04	CMASS_South_f4_g04	119	4.2318347035153966e-17	15169.593866987942	0.0030292394608461785	0.0058030055362479523	0.52201216109898685	1	0	2.0275972883114997	0.48717302648090555	119	1.0557657164796133e-07	0.0016015537137685273
CMASS	4	4	0.58999999999999997	0.63	W0_UNIT	16	CMASS_North_f4_g04	CMASS_South_f4_g04	119	2.875943092973708e-17	1807.4380321177866	0.0030292394608461785	0.0053394732612735358	0.56732926875331224	0.99999999999999956	4.4408920985006262e-16	0.5663533851452428	0.53689078260689715	119	6.0218465560342972e-07	0.0010884114488953901
CMASS	4	4	0.58999999999999997	0.63	W1_SPECTRO	4	CMASS_North_f4_g04	CMASS_South_f4_g04	75	5.9877204073019149e-17	2888491.4983942369	0.003108832131883052	0.0063626973509770379	0.48860286139583059	0.94177284424982866	0.058227155750171344	88.112238612917849	0.44639810967413079	119	-9.2772599266280017e-20	0.0022660752432876992
CMASS	4	4	0.58999999999999997	0.63	W1_SPECTRO	8	CMASS_North_f4_g04	CMASS_South_f4_g04	119	4.0549242902950713e-17	13584.502486879563	0.003108832131883052	0.0059092584123017723	0.52609514002825619	0.99999999999999978	2.2204460492503131e-16	1.9945151350213701	0.48663080271114845	119	1.1296705977404634e-07	0.0015346013044360046
CMASS	4	4	0.58999999999999997	0.63	W1_SPECTRO	16	CMASS_North_f4_g04	CMASS_South_f4_g04	119	2.8672346713748735e-17	1476.2898164528913	0.003108832131883052	0.0055005208956247584	0.56518867774066428	0.99999999999999978	2.2204460492503131e-16	0.58195085013190939	0.53016026207611144	119	7.3502892317595399e-07	0.0010851157140829954
CMASS	4	4	0.58999999999999997	0.63	W2_IMAGING	4	CMASS_North_f4_g04	CMASS_South_f4_g04	75	2.2310963790119726e-17	963913.53091403295	0.0037298001997166561	0.005019530972735769	0.74305751273884901	0.96234471560509482	0.037655284394905175	166.80981279843712	0.60471550476752045	119	-4.3276588843813003e-20	0.00084436679169293976
CMASS	4	4	0.58999999999999997	0.63	W2_IMAGING	8	CMASS_North_f4_g04	CMASS_South_f4_g04	119	2.0258719174531931e-17	7296.3966154712698	0.0037298001997166561	0.0049231944348768451	0.75759758202805128	0.99999999999999989	1.1102230246251565e-16	1.9909011797418914	0.63434647660344035	119	1.0507910479505741e-07	0.00076669882458340775
CMASS	4	4	0.58999999999999997	0.63	W2_IMAGING	16	CMASS_North_f4_g04	CMASS_South_f4_g04	119	1.7489713674951503e-17	1101.7699456660525	0.0037298001997166561	0.0047242919890688601	0.78949400425433602	1	0	0.59877308081622815	0.68433034183026065	119	6.0076495608112105e-07	0.00066190477301956519
CMASS	4	4	0.58999999999999997	0.63	W3_OFFICIAL_OBS	4	CMASS_North_f4_g04	CMASS_South_f4_g04	75	2.1433668130438459e-17	1243014.3606374273	0.0036942852006091498	0.0051743004385517372	0.7139680512334462	0.96171209002662572	0.038287909973374279	77.375275919619867	0.58310289162518558	119	-4.2408888623151641e-20	0.00081116520844895393
CMASS	4	4	0.58999999999999997	0.63	W3_OFFICIAL_OBS	8	CMASS_North_f4_g04	CMASS_South_f4_g04	119	2.0441725720117017e-17	6850.9718754035457	0.0036942852006091498	0.0051038637855993028	0.72382127654595341	0.99999999999999933	6.6613381477509392e-16	1.7760917817404531	0.61045178299621194	119	1.1292190217706977e-07	0.00077362477593217549
CMASS	4	4	0.58999999999999997	0.63	W3_OFFICIAL_OBS	16	CMASS_North_f4_g04	CMASS_South_f4_g04	119	1.8766234683557644e-17	994.84663670251575	0.0036942852006091498	0.0049399487074008449	0.74783877716675706	0.99999999999999933	6.6613381477509392e-16	0.5961738603599418	0.65055184217184103	119	7.1389414519721955e-07	0.00071021518931107131
CMASS	4	5	0.63	0.67000000000000004	W0_UNIT	4	CMASS_North_f4_g05	CMASS_South_f4_g05	75	3.0738856755701623e-17	7218802.1991017591	0.0044230011657009558	0.0061785946633904718	0.71585876832286921	0.87639851951967407	0.12360148048032593	607.34864897608463	0.85135307494088086	119	-5.4861542344332608e-20	0.0011633235616031335
CMASS	4	5	0.63	0.67000000000000004	W0_UNIT	8	CMASS_North_f4_g05	CMASS_South_f4_g05	119	2.5452018153567553e-17	4664.1325486571359	0.0044230011657009558	0.0061161596399437225	0.72316640278893274	1	0	3.3101210700349113	0.87869563820855057	119	2.0652096868750201e-07	0.00096324117203557924
CMASS	4	5	0.63	0.67000000000000004	W0_UNIT	16	CMASS_North_f4_g05	CMASS_South_f4_g05	119	2.3263130654466317e-17	599.74949553793692	0.0044230011657009558	0.005995140802927814	0.73776435134616336	1	0	1.0508641165409842	0.93997561029155841	119	1.4679493860449414e-06	0.00088040190375567788
CMASS	4	5	0.63	0.67000000000000004	W1_SPECTRO	4	CMASS_North_f4_g05	CMASS_South_f4_g05	75	3.6138568944760568e-17	7962782.4104066109	0.0044045015397298874	0.006441189227929839	0.68380253767912802	0.87807162454206056	0.12192837545793944	567.92589275079229	0.82934544591501613	119	-5.6280312139118185e-20	0.0013676776943977031
CMASS	4	5	0.63	0.67000000000000004	W1_SPECTRO	8	CMASS_North_f4_g05	CMASS_South_f4_g05	119	2.842139503983028e-17	4641.9260010589123	0.0044045015397298874	0.0063709591531260429	0.69134041419316394	0.99999999999999967	3.3306690738754696e-16	4.1558697430555585	0.84192336325242589	119	2.3171811735609441e-07	0.001075618353871675
CMASS	4	5	0.63	0.67000000000000004	W1_SPECTRO	16	CMASS_North_f4_g05	CMASS_South_f4_g05	119	2.575955750971886e-17	573.16971062930213	0.0044045015397298874	0.006253262215201851	0.70435260639197639	1	0	0.98494228895705693	0.89677988252138796	119	1.7008576975083992e-06	0.00097488011430251029
CMASS	4	5	0.63	0.67000000000000004	W2_IMAGING	4	CMASS_North_f4_g05	CMASS_South_f4_g05	75	2.6504402035793119e-17	6417735.6353429779	0.0038563022900036867	0.0057040379214955356	0.67606533180140693	0.84293594346311729	0.15706405653688271	1307.2952986489079	0.76193699015584382	119	-5.3651149130828706e-20	0.0010030690347233252
