comparison	sample	cap_or_pair	factor	group	lane_or_pair	ratio_or_pair	max_abs_difference	rms_difference
WEIGHT_LANE	LOWZ	North	2	9	W1_SPECTRO-W0_UNIT	20	0.0064821522364537643	0.0010847781153534041
WEIGHT_LANE	LOWZ	North	2	9	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	North	2	9	W3_OFFICIAL_OBS-W0_UNIT	20	0.0064821522364537643	0.0010847781153534041
RANDOM_DENSITY	LOWZ	North	2	10	W0_UNIT	5-20	0.0045987517376359643	0.0013774061623641422
RANDOM_DENSITY	LOWZ	North	2	10	W0_UNIT	10-20	0.0027153666160164014	0.0008026175380317867
RANDOM_DENSITY	LOWZ	North	2	10	W1_SPECTRO	5-20	0.0047917438492889874	0.0013866332072764746
RANDOM_DENSITY	LOWZ	North	2	10	W1_SPECTRO	10-20	0.0026166249563748245	0.00081473820897781755
RANDOM_DENSITY	LOWZ	North	2	10	W2_IMAGING	5-20	0.0045987517376359643	0.0013774061623641422
RANDOM_DENSITY	LOWZ	North	2	10	W2_IMAGING	10-20	0.0027153666160164014	0.0008026175380317867
RANDOM_DENSITY	LOWZ	North	2	10	W3_OFFICIAL_OBS	5-20	0.0047917438492889874	0.0013866332072764746
RANDOM_DENSITY	LOWZ	North	2	10	W3_OFFICIAL_OBS	10-20	0.0026166249563748245	0.00081473820897781755
WEIGHT_LANE	LOWZ	North	2	10	W1_SPECTRO-W0_UNIT	5	0.0046129739928463254	0.00080992087039694104
WEIGHT_LANE	LOWZ	North	2	10	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	North	2	10	W3_OFFICIAL_OBS-W0_UNIT	5	0.0046129739928463254	0.00080992087039694104
WEIGHT_LANE	LOWZ	North	2	10	W1_SPECTRO-W0_UNIT	10	0.0042108867372673275	0.00078359166255425
WEIGHT_LANE	LOWZ	North	2	10	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	North	2	10	W3_OFFICIAL_OBS-W0_UNIT	10	0.0042108867372673275	0.00078359166255425
WEIGHT_LANE	LOWZ	North	2	10	W1_SPECTRO-W0_UNIT	20	0.0039456492927704145	0.00077709713182951728
WEIGHT_LANE	LOWZ	North	2	10	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	North	2	10	W3_OFFICIAL_OBS-W0_UNIT	20	0.0039456492927704145	0.00077709713182951728
RANDOM_DENSITY	LOWZ	North	2	11	W0_UNIT	5-20	0.0064031054788992736	0.0015182425753924873
RANDOM_DENSITY	LOWZ	North	2	11	W0_UNIT	10-20	0.0022209690292223257	0.00071474155741964719
RANDOM_DENSITY	LOWZ	North	2	11	W1_SPECTRO	5-20	0.005681361656931172	0.0014697687880521298
RANDOM_DENSITY	LOWZ	North	2	11	W1_SPECTRO	10-20	0.0023622144651788694	0.00072549763152128912
RANDOM_DENSITY	LOWZ	North	2	11	W2_IMAGING	5-20	0.0064031054788992736	0.0015182425753924873
RANDOM_DENSITY	LOWZ	North	2	11	W2_IMAGING	10-20	0.0022209690292223257	0.00071474155741964719
RANDOM_DENSITY	LOWZ	North	2	11	W3_OFFICIAL_OBS	5-20	0.005681361656931172	0.0014697687880521298
RANDOM_DENSITY	LOWZ	North	2	11	W3_OFFICIAL_OBS	10-20	0.0023622144651788694	0.00072549763152128912
WEIGHT_LANE	LOWZ	North	2	11	W1_SPECTRO-W0_UNIT	5	0.0042417946583470645	0.00082148094789661708
WEIGHT_LANE	LOWZ	North	2	11	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	North	2	11	W3_OFFICIAL_OBS-W0_UNIT	5	0.0042417946583470645	0.00082148094789661708
WEIGHT_LANE	LOWZ	North	2	11	W1_SPECTRO-W0_UNIT	10	0.003668275165073509	0.00078164616544707086
WEIGHT_LANE	LOWZ	North	2	11	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	North	2	11	W3_OFFICIAL_OBS-W0_UNIT	10	0.003668275165073509	0.00078164616544707086
WEIGHT_LANE	LOWZ	North	2	11	W1_SPECTRO-W0_UNIT	20	0.0036446205674864895	0.00078231147585061233
WEIGHT_LANE	LOWZ	North	2	11	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	North	2	11	W3_OFFICIAL_OBS-W0_UNIT	20	0.0036446205674864895	0.00078231147585061233
RANDOM_DENSITY	LOWZ	North	2	12	W0_UNIT	5-20	0.015488809109912488	0.0023654398886261154
RANDOM_DENSITY	LOWZ	North	2	12	W0_UNIT	10-20	0.0048009399442257017	0.0010301810890169032
RANDOM_DENSITY	LOWZ	North	2	12	W1_SPECTRO	5-20	0.015186319554368527	0.0023269269561250259
RANDOM_DENSITY	LOWZ	North	2	12	W1_SPECTRO	10-20	0.0047785307138220878	0.0010256096664186703
RANDOM_DENSITY	LOWZ	North	2	12	W2_IMAGING	5-20	0.015488809109912488	0.0023654398886261154
RANDOM_DENSITY	LOWZ	North	2	12	W2_IMAGING	10-20	0.0048009399442257017	0.0010301810890169032
RANDOM_DENSITY	LOWZ	North	2	12	W3_OFFICIAL_OBS	5-20	0.015186319554368527	0.0023269269561250259
RANDOM_DENSITY	LOWZ	North	2	12	W3_OFFICIAL_OBS	10-20	0.0047785307138220878	0.0010256096664186703
WEIGHT_LANE	LOWZ	North	2	12	W1_SPECTRO-W0_UNIT	5	0.0053321780183084311	0.00078385029457450866
WEIGHT_LANE	LOWZ	North	2	12	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	North	2	12	W3_OFFICIAL_OBS-W0_UNIT	5	0.0053321780183084311	0.00078385029457450866
WEIGHT_LANE	LOWZ	North	2	12	W1_SPECTRO-W0_UNIT	10	0.0052263287532848812	0.00077853287760180608
WEIGHT_LANE	LOWZ	North	2	12	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	North	2	12	W3_OFFICIAL_OBS-W0_UNIT	10	0.0052263287532848812	0.00077853287760180608
WEIGHT_LANE	LOWZ	North	2	12	W1_SPECTRO-W0_UNIT	20	0.004815918944366504	0.00074357359908542296
WEIGHT_LANE	LOWZ	North	2	12	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	North	2	12	W3_OFFICIAL_OBS-W0_UNIT	20	0.004815918944366504	0.00074357359908542296
RANDOM_DENSITY	LOWZ	North	2	13	W0_UNIT	5-20	0.012385647369953623	0.0020227199912024197
RANDOM_DENSITY	LOWZ	North	2	13	W0_UNIT	10-20	0.0051774489812135005	0.0010990925625150431
RANDOM_DENSITY	LOWZ	North	2	13	W1_SPECTRO	5-20	0.012775120286422859	0.0020680396882981709
RANDOM_DENSITY	LOWZ	North	2	13	W1_SPECTRO	10-20	0.0049863389085252896	0.00108701417300727
RANDOM_DENSITY	LOWZ	North	2	13	W2_IMAGING	5-20	0.012385647369953623	0.0020227199912024197
RANDOM_DENSITY	LOWZ	North	2	13	W2_IMAGING	10-20	0.0051774489812135005	0.0010990925625150431
RANDOM_DENSITY	LOWZ	North	2	13	W3_OFFICIAL_OBS	5-20	0.012775120286422859	0.0020680396882981709
RANDOM_DENSITY	LOWZ	North	2	13	W3_OFFICIAL_OBS	10-20	0.0049863389085252896	0.00108701417300727
WEIGHT_LANE	LOWZ	North	2	13	W1_SPECTRO-W0_UNIT	5	0.01362507013922265	0.0015840994341436022
WEIGHT_LANE	LOWZ	North	2	13	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	North	2	13	W3_OFFICIAL_OBS-W0_UNIT	5	0.01362507013922265	0.0015840994341436022
WEIGHT_LANE	LOWZ	North	2	13	W1_SPECTRO-W0_UNIT	10	0.012748822282169781	0.001502402256543766
WEIGHT_LANE	LOWZ	North	2	13	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	North	2	13	W3_OFFICIAL_OBS-W0_UNIT	10	0.012748822282169781	0.001502402256543766
WEIGHT_LANE	LOWZ	North	2	13	W1_SPECTRO-W0_UNIT	20	0.012143169221024097	0.0014426044386127541
WEIGHT_LANE	LOWZ	North	2	13	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	North	2	13	W3_OFFICIAL_OBS-W0_UNIT	20	0.012143169221024097	0.0014426044386127541
RANDOM_DENSITY	LOWZ	North	4	0	W0_UNIT	5-20	0.0054801359622705381	0.0014056898700655009
RANDOM_DENSITY	LOWZ	North	4	0	W0_UNIT	10-20	0.0030615677131538982	0.00078109847652076982
RANDOM_DENSITY	LOWZ	North	4	0	W1_SPECTRO	5-20	0.0050430819449928665	0.0013968906363899447
RANDOM_DENSITY	LOWZ	North	4	0	W1_SPECTRO	10-20	0.0030557007900679223	0.00078132573143831414
RANDOM_DENSITY	LOWZ	North	4	0	W2_IMAGING	5-20	0.0054801359622705381	0.0014056898700655009
RANDOM_DENSITY	LOWZ	North	4	0	W2_IMAGING	10-20	0.0030615677131538982	0.00078109847652076982
RANDOM_DENSITY	LOWZ	North	4	0	W3_OFFICIAL_OBS	5-20	0.0050430819449928665	0.0013968906363899447
RANDOM_DENSITY	LOWZ	North	4	0	W3_OFFICIAL_OBS	10-20	0.0030557007900679223	0.00078132573143831414
WEIGHT_LANE	LOWZ	North	4	0	W1_SPECTRO-W0_UNIT	5	0.0023844950881173332	0.00035343290186186523
WEIGHT_LANE	LOWZ	North	4	0	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	North	4	0	W3_OFFICIAL_OBS-W0_UNIT	5	0.0023844950881173332	0.00035343290186186523
WEIGHT_LANE	LOWZ	North	4	0	W1_SPECTRO-W0_UNIT	10	0.0024250273343841555	0.00034976097222572426
WEIGHT_LANE	LOWZ	North	4	0	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	North	4	0	W3_OFFICIAL_OBS-W0_UNIT	10	0.0024250273343841555	0.00034976097222572426
WEIGHT_LANE	LOWZ	North	4	0	W1_SPECTRO-W0_UNIT	20	0.0023688874994843845	0.00033579622185735017
WEIGHT_LANE	LOWZ	North	4	0	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	North	4	0	W3_OFFICIAL_OBS-W0_UNIT	20	0.0023688874994843845	0.00033579622185735017
RANDOM_DENSITY	LOWZ	North	4	1	W0_UNIT	5-20	0.0048989639536399787	0.0011689351326246247
RANDOM_DENSITY	LOWZ	North	4	1	W0_UNIT	10-20	0.0027560491525643327	0.00076227512392141217
RANDOM_DENSITY	LOWZ	North	4	1	W1_SPECTRO	5-20	0.0046808793889846489	0.001173100380937875
RANDOM_DENSITY	LOWZ	North	4	1	W1_SPECTRO	10-20	0.0027415128258794982	0.00076478088392714345
RANDOM_DENSITY	LOWZ	North	4	1	W2_IMAGING	5-20	0.0048989639536399787	0.0011689351326246247
RANDOM_DENSITY	LOWZ	North	4	1	W2_IMAGING	10-20	0.0027560491525643327	0.00076227512392141217
RANDOM_DENSITY	LOWZ	North	4	1	W3_OFFICIAL_OBS	5-20	0.0046808793889846489	0.001173100380937875
RANDOM_DENSITY	LOWZ	North	4	1	W3_OFFICIAL_OBS	10-20	0.0027415128258794982	0.00076478088392714345
WEIGHT_LANE	LOWZ	North	4	1	W1_SPECTRO-W0_UNIT	5	0.0030148809261623666	0.00047304678125292484
WEIGHT_LANE	LOWZ	North	4	1	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	North	4	1	W3_OFFICIAL_OBS-W0_UNIT	5	0.0030148809261623666	0.00047304678125292484
WEIGHT_LANE	LOWZ	North	4	1	W1_SPECTRO-W0_UNIT	10	0.0028983424435178318	0.00047130114787919487
WEIGHT_LANE	LOWZ	North	4	1	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	North	4	1	W3_OFFICIAL_OBS-W0_UNIT	10	0.0028983424435178318	0.00047130114787919487
WEIGHT_LANE	LOWZ	North	4	1	W1_SPECTRO-W0_UNIT	20	0.0027967963615070368	0.00046718988624000246
WEIGHT_LANE	LOWZ	North	4	1	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	North	4	1	W3_OFFICIAL_OBS-W0_UNIT	20	0.0027967963615070368	0.00046718988624000246
RANDOM_DENSITY	LOWZ	North	4	2	W0_UNIT	5-20	0.0054964175828397244	0.0012522328478835581
RANDOM_DENSITY	LOWZ	North	4	2	W0_UNIT	10-20	0.0050750681286704791	0.00079180877526341181
RANDOM_DENSITY	LOWZ	North	4	2	W1_SPECTRO	5-20	0.0057153860881090646	0.0012549620682892121
RANDOM_DENSITY	LOWZ	North	4	2	W1_SPECTRO	10-20	0.0052244245895742836	0.00079806944186125201
RANDOM_DENSITY	LOWZ	North	4	2	W2_IMAGING	5-20	0.0054964175828397244	0.0012522328478835581
RANDOM_DENSITY	LOWZ	North	4	2	W2_IMAGING	10-20	0.0050750681286704791	0.00079180877526341181
RANDOM_DENSITY	LOWZ	North	4	2	W3_OFFICIAL_OBS	5-20	0.0057153860881090646	0.0012549620682892121
RANDOM_DENSITY	LOWZ	North	4	2	W3_OFFICIAL_OBS	10-20	0.0052244245895742836	0.00079806944186125201
WEIGHT_LANE	LOWZ	North	4	2	W1_SPECTRO-W0_UNIT	5	0.0034107138484062438	0.00056656535094634652
WEIGHT_LANE	LOWZ	North	4	2	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	North	4	2	W3_OFFICIAL_OBS-W0_UNIT	5	0.0034107138484062438	0.00056656535094634652
WEIGHT_LANE	LOWZ	North	4	2	W1_SPECTRO-W0_UNIT	10	0.0031542312109382742	0.00054194909772913426
WEIGHT_LANE	LOWZ	North	4	2	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	North	4	2	W3_OFFICIAL_OBS-W0_UNIT	10	0.0031542312109382742	0.00054194909772913426
WEIGHT_LANE	LOWZ	North	4	2	W1_SPECTRO-W0_UNIT	20	0.0030593028645239384	0.00054784379401905917
WEIGHT_LANE	LOWZ	North	4	2	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	North	4	2	W3_OFFICIAL_OBS-W0_UNIT	20	0.0030593028645239384	0.00054784379401905917
RANDOM_DENSITY	LOWZ	North	4	3	W0_UNIT	5-20	0.0038214552949759478	0.001034920292634223
RANDOM_DENSITY	LOWZ	North	4	3	W0_UNIT	10-20	0.0022037452031517801	0.00053621505451461595
RANDOM_DENSITY	LOWZ	North	4	3	W1_SPECTRO	5-20	0.0040821576417999841	0.0010585669237499987
RANDOM_DENSITY	LOWZ	North	4	3	W1_SPECTRO	10-20	0.0021483428301818652	0.00054378587723584665
RANDOM_DENSITY	LOWZ	North	4	3	W2_IMAGING	5-20	0.0038214552949759478	0.001034920292634223
RANDOM_DENSITY	LOWZ	North	4	3	W2_IMAGING	10-20	0.0022037452031517801	0.00053621505451461595
RANDOM_DENSITY	LOWZ	North	4	3	W3_OFFICIAL_OBS	5-20	0.0040821576417999841	0.0010585669237499987
RANDOM_DENSITY	LOWZ	North	4	3	W3_OFFICIAL_OBS	10-20	0.0021483428301818652	0.00054378587723584665
WEIGHT_LANE	LOWZ	North	4	3	W1_SPECTRO-W0_UNIT	5	0.0071251341320169304	0.0011320349932596645
WEIGHT_LANE	LOWZ	North	4	3	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	North	4	3	W3_OFFICIAL_OBS-W0_UNIT	5	0.0071251341320169304	0.0011320349932596645
WEIGHT_LANE	LOWZ	North	4	3	W1_SPECTRO-W0_UNIT	10	0.0072452463917150878	0.0011230412146662973
WEIGHT_LANE	LOWZ	North	4	3	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	North	4	3	W3_OFFICIAL_OBS-W0_UNIT	10	0.0072452463917150878	0.0011230412146662973
WEIGHT_LANE	LOWZ	North	4	3	W1_SPECTRO-W0_UNIT	20	0.0072223828412407709	0.0011215115519954235
WEIGHT_LANE	LOWZ	North	4	3	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	North	4	3	W3_OFFICIAL_OBS-W0_UNIT	20	0.0072223828412407709	0.0011215115519954235
RANDOM_DENSITY	LOWZ	North	4	4	W0_UNIT	5-20	0.0015212922469303794	0.00054284536120735485
RANDOM_DENSITY	LOWZ	North	4	4	W0_UNIT	10-20	0.0012411576206814781	0.00039068663755649128
RANDOM_DENSITY	LOWZ	North	4	4	W1_SPECTRO	5-20	0.0014885215729523765	0.00053810699853454672
RANDOM_DENSITY	LOWZ	North	4	4	W1_SPECTRO	10-20	0.0012682255579181921	0.00038665633680321816
RANDOM_DENSITY	LOWZ	North	4	4	W2_IMAGING	5-20	0.0015212922469303794	0.00054284536120735485
RANDOM_DENSITY	LOWZ	North	4	4	W2_IMAGING	10-20	0.0012411576206814781	0.00039068663755649128
RANDOM_DENSITY	LOWZ	North	4	4	W3_OFFICIAL_OBS	5-20	0.0014885215729523765	0.00053810699853454672
RANDOM_DENSITY	LOWZ	North	4	4	W3_OFFICIAL_OBS	10-20	0.0012682255579181921	0.00038665633680321816
WEIGHT_LANE	LOWZ	North	4	4	W1_SPECTRO-W0_UNIT	5	0.0029849200422734645	0.00057854537522358048
WEIGHT_LANE	LOWZ	North	4	4	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	North	4	4	W3_OFFICIAL_OBS-W0_UNIT	5	0.0029849200422734645	0.00057854537522358048
WEIGHT_LANE	LOWZ	North	4	4	W1_SPECTRO-W0_UNIT	10	0.0029269188742887253	0.00055693709995195142
WEIGHT_LANE	LOWZ	North	4	4	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	North	4	4	W3_OFFICIAL_OBS-W0_UNIT	10	0.0029269188742887253	0.00055693709995195142
WEIGHT_LANE	LOWZ	North	4	4	W1_SPECTRO-W0_UNIT	20	0.0028833004885803482	0.00054827281602026594
WEIGHT_LANE	LOWZ	North	4	4	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	North	4	4	W3_OFFICIAL_OBS-W0_UNIT	20	0.0028833004885803482	0.00054827281602026594
RANDOM_DENSITY	LOWZ	North	4	5	W0_UNIT	5-20	0.002486997226922659	0.00062539753112633581
RANDOM_DENSITY	LOWZ	North	4	5	W0_UNIT	10-20	0.0021089609917643304	0.00043910870493159564
RANDOM_DENSITY	LOWZ	North	4	5	W1_SPECTRO	5-20	0.0023289600919135026	0.00063054320717551677
RANDOM_DENSITY	LOWZ	North	4	5	W1_SPECTRO	10-20	0.0020283659417123512	0.00044047067863079787
RANDOM_DENSITY	LOWZ	North	4	5	W2_IMAGING	5-20	0.002486997226922659	0.00062539753112633581
RANDOM_DENSITY	LOWZ	North	4	5	W2_IMAGING	10-20	0.0021089609917643304	0.00043910870493159564
RANDOM_DENSITY	LOWZ	North	4	5	W3_OFFICIAL_OBS	5-20	0.0023289600919135026	0.00063054320717551677
RANDOM_DENSITY	LOWZ	North	4	5	W3_OFFICIAL_OBS	10-20	0.0020283659417123512	0.00044047067863079787
WEIGHT_LANE	LOWZ	North	4	5	W1_SPECTRO-W0_UNIT	5	0.0046148011208750894	0.00069765713205056706
WEIGHT_LANE	LOWZ	North	4	5	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	North	4	5	W3_OFFICIAL_OBS-W0_UNIT	5	0.0046148011208750894	0.00069765713205056706
WEIGHT_LANE	LOWZ	North	4	5	W1_SPECTRO-W0_UNIT	10	0.0047507180725756548	0.00069768969539750047
WEIGHT_LANE	LOWZ	North	4	5	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	North	4	5	W3_OFFICIAL_OBS-W0_UNIT	10	0.0047507180725756548	0.00069768969539750047
WEIGHT_LANE	LOWZ	North	4	5	W1_SPECTRO-W0_UNIT	20	0.0046036208413037794	0.00069604255892494063
WEIGHT_LANE	LOWZ	North	4	5	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	North	4	5	W3_OFFICIAL_OBS-W0_UNIT	20	0.0046036208413037794	0.00069604255892494063
RANDOM_DENSITY	LOWZ	North	4	6	W0_UNIT	5-20	0.0043019072202649944	0.00096568731354815089
RANDOM_DENSITY	LOWZ	North	4	6	W0_UNIT	10-20	0.0033304996044196122	0.00053563615309991266
RANDOM_DENSITY	LOWZ	North	4	6	W1_SPECTRO	5-20	0.0040943176019601693	0.00094825215471513156
RANDOM_DENSITY	LOWZ	North	4	6	W1_SPECTRO	10-20	0.003091733564125565	0.00052794569930861323
RANDOM_DENSITY	LOWZ	North	4	6	W2_IMAGING	5-20	0.0043019072202649944	0.00096568731354815089
RANDOM_DENSITY	LOWZ	North	4	6	W2_IMAGING	10-20	0.0033304996044196122	0.00053563615309991266
RANDOM_DENSITY	LOWZ	North	4	6	W3_OFFICIAL_OBS	5-20	0.0040943176019601693	0.00094825215471513156
RANDOM_DENSITY	LOWZ	North	4	6	W3_OFFICIAL_OBS	10-20	0.003091733564125565	0.00052794569930861323
WEIGHT_LANE	LOWZ	North	4	6	W1_SPECTRO-W0_UNIT	5	0.0060857756102679628	0.00067963148400381488
WEIGHT_LANE	LOWZ	North	4	6	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	North	4	6	W3_OFFICIAL_OBS-W0_UNIT	5	0.0060857756102679628	0.00067963148400381488
WEIGHT_LANE	LOWZ	North	4	6	W1_SPECTRO-W0_UNIT	10	0.005905873746749557	0.0006633591457187645
WEIGHT_LANE	LOWZ	North	4	6	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	North	4	6	W3_OFFICIAL_OBS-W0_UNIT	10	0.005905873746749557	0.0006633591457187645
WEIGHT_LANE	LOWZ	North	4	6	W1_SPECTRO-W0_UNIT	20	0.0056671077064555098	0.00064221162637682189
WEIGHT_LANE	LOWZ	North	4	6	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	North	4	6	W3_OFFICIAL_OBS-W0_UNIT	20	0.0056671077064555098	0.00064221162637682189
RANDOM_DENSITY	LOWZ	South	1	0	W0_UNIT	5-20	0.025728942942429944	0.0074474529031102925
RANDOM_DENSITY	LOWZ	South	1	0	W0_UNIT	10-20	0.017379280984295295	0.0048254505537049562
RANDOM_DENSITY	LOWZ	South	1	0	W1_SPECTRO	5-20	0.024471400588883307	0.0076109295382858089
RANDOM_DENSITY	LOWZ	South	1	0	W1_SPECTRO	10-20	0.017301055451195355	0.0048823910847523603
RANDOM_DENSITY	LOWZ	South	1	0	W2_IMAGING	5-20	0.025728942942429944	0.0074474529031102925
RANDOM_DENSITY	LOWZ	South	1	0	W2_IMAGING	10-20	0.017379280984295295	0.0048254505537049562
RANDOM_DENSITY	LOWZ	South	1	0	W3_OFFICIAL_OBS	5-20	0.024471400588883307	0.0076109295382858089
RANDOM_DENSITY	LOWZ	South	1	0	W3_OFFICIAL_OBS	10-20	0.017301055451195355	0.0048823910847523603
WEIGHT_LANE	LOWZ	South	1	0	W1_SPECTRO-W0_UNIT	5	0.040309282193809359	0.0056237123702860166
WEIGHT_LANE	LOWZ	South	1	0	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	South	1	0	W3_OFFICIAL_OBS-W0_UNIT	5	0.040309282193809359	0.0056237123702860166
WEIGHT_LANE	LOWZ	South	1	0	W1_SPECTRO-W0_UNIT	10	0.037946338883650954	0.0054703624519102708
WEIGHT_LANE	LOWZ	South	1	0	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	South	1	0	W3_OFFICIAL_OBS-W0_UNIT	10	0.037946338883650954	0.0054703624519102708
WEIGHT_LANE	LOWZ	South	1	0	W1_SPECTRO-W0_UNIT	20	0.036310884101927954	0.0053661627467468075
WEIGHT_LANE	LOWZ	South	1	0	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	South	1	0	W3_OFFICIAL_OBS-W0_UNIT	20	0.036310884101927954	0.0053661627467468075
RANDOM_DENSITY	LOWZ	South	1	1	W0_UNIT	5-20	0.029584088067904246	0.0079269684259335345
RANDOM_DENSITY	LOWZ	South	1	1	W0_UNIT	10-20	0.025811643442003485	0.0047535976383870629
RANDOM_DENSITY	LOWZ	South	1	1	W1_SPECTRO	5-20	0.029466805289927289	0.0081099712041788445
RANDOM_DENSITY	LOWZ	South	1	1	W1_SPECTRO	10-20	0.026596427847913828	0.0048681924770578207
RANDOM_DENSITY	LOWZ	South	1	1	W2_IMAGING	5-20	0.029584088067904246	0.0079269684259335345
RANDOM_DENSITY	LOWZ	South	1	1	W2_IMAGING	10-20	0.025811643442003485	0.0047535976383870629
RANDOM_DENSITY	LOWZ	South	1	1	W3_OFFICIAL_OBS	5-20	0.029466805289927289	0.0081099712041788445
RANDOM_DENSITY	LOWZ	South	1	1	W3_OFFICIAL_OBS	10-20	0.026596427847913828	0.0048681924770578207
WEIGHT_LANE	LOWZ	South	1	1	W1_SPECTRO-W0_UNIT	5	0.022577590100891998	0.0044007057420802119
WEIGHT_LANE	LOWZ	South	1	1	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	South	1	1	W3_OFFICIAL_OBS-W0_UNIT	5	0.022577590100891998	0.0044007057420802119
WEIGHT_LANE	LOWZ	South	1	1	W1_SPECTRO-W0_UNIT	10	0.024533772490509032	0.0044259096046651352
WEIGHT_LANE	LOWZ	South	1	1	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	South	1	1	W3_OFFICIAL_OBS-W0_UNIT	10	0.024533772490509032	0.0044259096046651352
WEIGHT_LANE	LOWZ	South	1	1	W1_SPECTRO-W0_UNIT	20	0.025318556896419375	0.0044673934360445382
WEIGHT_LANE	LOWZ	South	1	1	W2_IMAGING-W0_UNIT	20	0	0
WEIGHT_LANE	LOWZ	South	1	1	W3_OFFICIAL_OBS-W0_UNIT	20	0.025318556896419375	0.0044673934360445382
RANDOM_DENSITY	LOWZ	South	1	2	W0_UNIT	5-20	0.032927245377541103	0.0079039689785322213
RANDOM_DENSITY	LOWZ	South	1	2	W0_UNIT	10-20	0.012864713126736815	0.0040785456276012325
RANDOM_DENSITY	LOWZ	South	1	2	W1_SPECTRO	5-20	0.035858699226363644	0.0081476999036265534
RANDOM_DENSITY	LOWZ	South	1	2	W1_SPECTRO	10-20	0.013452050024583426	0.0041264650333508335
RANDOM_DENSITY	LOWZ	South	1	2	W2_IMAGING	5-20	0.032927245377541103	0.0079039689785322213
RANDOM_DENSITY	LOWZ	South	1	2	W2_IMAGING	10-20	0.012864713126736815	0.0040785456276012325
RANDOM_DENSITY	LOWZ	South	1	2	W3_OFFICIAL_OBS	5-20	0.035858699226363644	0.0081476999036265534
RANDOM_DENSITY	LOWZ	South	1	2	W3_OFFICIAL_OBS	10-20	0.013452050024583426	0.0041264650333508335
WEIGHT_LANE	LOWZ	South	1	2	W1_SPECTRO-W0_UNIT	5	0.012116698607414211	0.0038996526046929663
WEIGHT_LANE	LOWZ	South	1	2	W2_IMAGING-W0_UNIT	5	0	0
WEIGHT_LANE	LOWZ	South	1	2	W3_OFFICIAL_OBS-W0_UNIT	5	0.012116698607414211	0.0038996526046929663
WEIGHT_LANE	LOWZ	South	1	2	W1_SPECTRO-W0_UNIT	10	0.013604934593554274	0.0040430354188688827
WEIGHT_LANE	LOWZ	South	1	2	W2_IMAGING-W0_UNIT	10	0	0
WEIGHT_LANE	LOWZ	South	1	2	W3_OFFICIAL_OBS-W0_UNIT	10	0.013604934593554274	0.0040430354188688827
