selection_key	sample	cap	factor	group	z_lo	z_hi	active_blocks	data_block_cv	data_block_max	data_block_median	data_block_min	diag_max	diag_median	diag_min	eigen_max	eigen_min	lane	nside	positive_condition	random_block_cv	random_block_max	random_block_median	random_block_min	rank	rank_bound	rank_tau	symmetry_max_abs
LOWZ_North_f1_g20	LOWZ	North	1	20	0.35	0.36	46	0.5327393061827509	548	318.0	0	0.002951052859289944	0.00011296657950100267	4.6388762811839685e-05	0.009102655473853145	-5.621956479529882e-19	W2_IMAGING	4	39475.933345427045	0.5358948836106366	8811	6407.5	38	45	45	2.4052226907678706e-16	0.0
LOWZ_North_f1_g20	LOWZ	North	1	20	0.35	0.36	158	0.5553728777931998	207	85.0	0	0.002335197669735502	0.00010139183031955121	5.500655894337647e-05	0.00791419861390863	2.5968858968387564e-07	W2_IMAGING	8	30475.727191336166	0.4543016780096259	2259	2020.5	12	119	119	2.0911930743830507e-16	0.0
LOWZ_North_f1_g20	LOWZ	North	1	20	0.35	0.36	574	0.6906100869013687	95	20.5	0	0.002438571511698993	8.697699880950048e-05	6.273469149093579e-05	0.007684841556378042	5.332177819921873e-06	W2_IMAGING	16	1441.220044775371	0.38322063485024566	621	521.0	1	119	119	2.030589352683936e-16	0.0
LOWZ_North_f1_g20	LOWZ	North	1	20	0.35	0.36	46	0.5327393061827509	548	318.0	0	0.002990260738935086	0.00011597624894046515	4.6550019167640545e-05	0.009146350206157911	-4.269942953198128e-19	W3_OFFICIAL_OBS	4	39723.63611292436	0.5358948836106366	8811	6407.5	38	45	45	2.4167682844584516e-16	0.0
LOWZ_North_f1_g20	LOWZ	North	1	20	0.35	0.36	158	0.5553728777931998	207	85.0	0	0.002412598977119144	0.00010457255798661819	5.598893026274761e-05	0.008105913933241126	2.8537914562221855e-07	W3_OFFICIAL_OBS	8	28404.01640269691	0.4543016780096259	2259	2020.5	12	119	119	2.1418506036667706e-16	0.0
LOWZ_North_f1_g20	LOWZ	North	1	20	0.35	0.36	574	0.6906100869013687	95	20.5	0	0.0024888542729242223	8.950443266117458e-05	6.362855150479659e-05	0.007858480761500829	5.302384884291319e-06	W3_OFFICIAL_OBS	16	1482.0653221123423	0.38322063485024566	621	521.0	1	119	119	2.0764705746381088e-16	0.0
LOWZ_North_f1_g21	LOWZ	North	1	21	0.36	0.37	46	0.5401215592855791	500	269.0	0	0.002934245981539469	0.00011697281819596845	5.003565657764286e-05	0.00708470043280825	-6.824467209960875e-19	W0_UNIT	4	56452.418420038855	0.5391425303718396	8361	5905.0	26	45	45	1.8720122152519764e-16	0.0
LOWZ_North_f1_g21	LOWZ	North	1	21	0.36	0.37	158	0.54228733538555	175	79.5	0	0.0026659090671053887	0.00011471682009614016	5.7486327810422536e-05	0.007995569596058835	2.188331895284752e-07	W0_UNIT	8	36537.28035170108	0.4567920086173991	2147	1892.5	12	119	119	2.1126939796078967e-16	0.0
LOWZ_North_f1_g21	LOWZ	North	1	21	0.36	0.37	573	0.6908919737265593	91	19.0	0	0.002947973936408784	9.714009629419809e-05	6.07493397759345e-05	0.008357737075609478	5.611066949011829e-06	W0_UNIT	16	1489.5094197871526	0.3810467039283598	582	488.0	1	119	119	2.2083906081549815e-16	0.0
LOWZ_North_f1_g21	LOWZ	North	1	21	0.36	0.37	46	0.5401215592855791	500	269.0	0	0.002895732064156097	0.00011948913575128803	5.040681388072066e-05	0.007146485706265412	-5.302471229940534e-19	W1_SPECTRO	4	55558.31953829391	0.5391425303718396	8361	5905.0	26	45	45	1.888337928347603e-16	0.0
LOWZ_North_f1_g21	LOWZ	North	1	21	0.36	0.37	158	0.54228733538555	175	79.5	0	0.002638349544262707	0.00011447908395797183	5.676384208440422e-05	0.008154253567090836	2.6180256668756424e-07	W1_SPECTRO	8	31146.576102220344	0.4567920086173991	2147	1892.5	12	119	119	2.1546235339982223e-16	0.0
LOWZ_North_f1_g21	LOWZ	North	1	21	0.36	0.37	573	0.6908919737265593	91	19.0	0	0.0029704548265147776	9.93620142258437e-05	6.020380134362563e-05	0.008531590257733253	5.7031479132706754e-06	W1_SPECTRO	16	1495.9440623801927	0.3810467039283598	582	488.0	1	119	119	2.2543283699111454e-16	0.0
LOWZ_North_f1_g21	LOWZ	North	1	21	0.36	0.37	46	0.5401215592855791	500	269.0	0	0.002934245981539469	0.00011697281819596845	5.003565657764286e-05	0.00708470043280825	-6.824467209960875e-19	W2_IMAGING	4	56452.418420038855	0.5391425303718396	8361	5905.0	26	45	45	1.8720122152519764e-16	0.0
LOWZ_North_f1_g21	LOWZ	North	1	21	0.36	0.37	158	0.54228733538555	175	79.5	0	0.0026659090671053887	0.00011471682009614016	5.7486327810422536e-05	0.007995569596058835	2.188331895284752e-07	W2_IMAGING	8	36537.28035170108	0.4567920086173991	2147	1892.5	12	119	119	2.1126939796078967e-16	0.0
LOWZ_North_f1_g21	LOWZ	North	1	21	0.36	0.37	573	0.6908919737265593	91	19.0	0	0.002947973936408784	9.714009629419809e-05	6.07493397759345e-05	0.008357737075609478	5.611066949011829e-06	W2_IMAGING	16	1489.5094197871526	0.3810467039283598	582	488.0	1	119	119	2.2083906081549815e-16	0.0
LOWZ_North_f1_g21	LOWZ	North	1	21	0.36	0.37	46	0.5401215592855791	500	269.0	0	0.002895732064156097	0.00011948913575128803	5.040681388072066e-05	0.007146485706265412	-5.302471229940534e-19	W3_OFFICIAL_OBS	4	55558.31953829391	0.5391425303718396	8361	5905.0	26	45	45	1.888337928347603e-16	0.0
LOWZ_North_f1_g21	LOWZ	North	1	21	0.36	0.37	158	0.54228733538555	175	79.5	0	0.002638349544262707	0.00011447908395797183	5.676384208440422e-05	0.008154253567090836	2.6180256668756424e-07	W3_OFFICIAL_OBS	8	31146.576102220344	0.4567920086173991	2147	1892.5	12	119	119	2.1546235339982223e-16	0.0
LOWZ_North_f1_g21	LOWZ	North	1	21	0.36	0.37	573	0.6908919737265593	91	19.0	0	0.0029704548265147776	9.93620142258437e-05	6.020380134362563e-05	0.008531590257733253	5.7031479132706754e-06	W3_OFFICIAL_OBS	16	1495.9440623801927	0.3810467039283598	582	488.0	1	119	119	2.2543283699111454e-16	0.0
LOWZ_North_f1_g22	LOWZ	North	1	22	0.37	0.38	46	0.5618167929183506	555	273.5	2	0.0068580393350598885	0.0001357650722877719	5.086860490827396e-05	0.017035814567362965	-1.08267138443975e-18	W0_UNIT	4	49424.94186856422	0.5365054737675226	8083	5930.5	21	45	45	4.501425751071582e-16	0.0
LOWZ_North_f1_g22	LOWZ	North	1	22	0.37	0.38	158	0.573225664094588	188	74.0	0	0.006623534842337498	0.00014937403126403476	6.0203504498912934e-05	0.01717596852498858	2.5830741924546824e-07	W0_UNIT	8	66494.29031175579	0.45364629478241486	2096	1892.5	13	119	119	4.538459062949676e-16	0.0
LOWZ_North_f1_g22	LOWZ	North	1	22	0.37	0.38	571	0.7028433884666814	87	19.0	0	0.00531737292327223	0.00012232589691803486	6.447135945787163e-05	0.014752325095892218	5.744768731647615e-06	W0_UNIT	16	2567.9580475750868	0.3722069441678533	567	481.0	2	119	119	3.8980522951951847e-16	0.0
LOWZ_North_f1_g22	LOWZ	North	1	22	0.37	0.38	46	0.5618167929183506	555	273.5	2	0.0068302295898481835	0.0001398441445407458	5.094995297557865e-05	0.01699615503862062	-8.239924476996765e-19	W1_SPECTRO	4	48971.42279773863	0.5365054737675226	8083	5930.5	21	45	45	4.490946391646163e-16	0.0
LOWZ_North_f1_g22	LOWZ	North	1	22	0.37	0.38	158	0.573225664094588	188	74.0	0	0.006706631992249765	0.0001520520848077564	6.447498819437512e-05	0.01736928069882078	2.4835421778247116e-07	W1_SPECTRO	8	69937.53057189554	0.45364629478241486	2096	1892.5	13	119	119	4.589538534015941e-16	0.0
LOWZ_North_f1_g22	LOWZ	North	1	22	0.37	0.38	571	0.7028433884666814	87	19.0	0	0.005575595365175798	0.00012491615023322997	6.622259502270421e-05	0.015167356357270616	5.825113741470456e-06	W1_SPECTRO	16	2603.787158573467	0.3722069441678533	567	481.0	2	119	119	4.007717283627706e-16	0.0
LOWZ_North_f1_g22	LOWZ	North	1	22	0.37	0.38	46	0.5618167929183506	555	273.5	2	0.0068580393350598885	0.0001357650722877719	5.086860490827396e-05	0.017035814567362965	-1.08267138443975e-18	W2_IMAGING	4	49424.94186856422	0.5365054737675226	8083	5930.5	21	45	45	4.501425751071582e-16	0.0
LOWZ_North_f1_g22	LOWZ	North	1	22	0.37	0.38	158	0.573225664094588	188	74.0	0	0.006623534842337498	0.00014937403126403476	6.0203504498912934e-05	0.01717596852498858	2.5830741924546824e-07	W2_IMAGING	8	66494.29031175579	0.45364629478241486	2096	1892.5	13	119	119	4.538459062949676e-16	0.0
LOWZ_North_f1_g22	LOWZ	North	1	22	0.37	0.38	571	0.7028433884666814	87	19.0	0	0.00531737292327223	0.00012232589691803486	6.447135945787163e-05	0.014752325095892218	5.744768731647615e-06	W2_IMAGING	16	2567.9580475750868	0.3722069441678533	567	481.0	2	119	119	3.8980522951951847e-16	0.0
LOWZ_North_f1_g22	LOWZ	North	1	22	0.37	0.38	46	0.5618167929183506	555	273.5	2	0.0068302295898481835	0.0001398441445407458	5.094995297557865e-05	0.01699615503862062	-8.239924476996765e-19	W3_OFFICIAL_OBS	4	48971.42279773863	0.5365054737675226	8083	5930.5	21	45	45	4.490946391646163e-16	0.0
LOWZ_North_f1_g22	LOWZ	North	1	22	0.37	0.38	158	0.573225664094588	188	74.0	0	0.006706631992249765	0.0001520520848077564	6.447498819437512e-05	0.01736928069882078	2.4835421778247116e-07	W3_OFFICIAL_OBS	8	69937.53057189554	0.45364629478241486	2096	1892.5	13	119	119	4.589538534015941e-16	0.0
LOWZ_North_f1_g22	LOWZ	North	1	22	0.37	0.38	571	0.7028433884666814	87	19.0	0	0.005575595365175798	0.00012491615023322997	6.622259502270421e-05	0.015167356357270616	5.825113741470456e-06	W3_OFFICIAL_OBS	16	2603.787158573467	0.3722069441678533	567	481.0	2	119	119	4.007717283627706e-16	0.0
LOWZ_North_f1_g23	LOWZ	North	1	23	0.38	0.39	46	0.5888169476316646	507	226.0	0	0.0038213256313346764	0.00014446466988349678	4.5804705380605086e-05	0.0067060672013314945	-9.57647050326037e-19	W0_UNIT	4	64500.847705845845	0.5392066271528442	7348	5289.5	23	45	45	1.771964790361231e-16	0.0
LOWZ_North_f1_g23	LOWZ	North	1	23	0.38	0.39	158	0.6002894851179469	176	68.5	0	0.0031622757433131367	0.00013769970464011112	7.179548669886297e-05	0.007750511382223064	3.2118257544200227e-07	W0_UNIT	8	24131.170165620075	0.45760143512327445	1943	1703.0	6	119	119	2.0479414930208875e-16	0.0
LOWZ_North_f1_g23	LOWZ	North	1	23	0.38	0.39	572	0.695249474586941	66	17.0	0	0.002959742519459195	0.00011449707484041673	5.560170073154747e-05	0.008507944071895517	6.775106181075129e-06	W0_UNIT	16	1255.7654219000606	0.3792297508536889	514	433.0	1	119	119	2.2480802654002797e-16	0.0
LOWZ_North_f1_g23	LOWZ	North	1	23	0.38	0.39	46	0.5888169476316646	507	226.0	0	0.004043677167622321	0.00014566890153210063	4.9460705662006324e-05	0.007038498419402414	-7.052764650796587e-19	W1_SPECTRO	4	59468.56802428749	0.5392066271528442	7348	5289.5	23	45	45	1.8598041149539828e-16	0.0
LOWZ_North_f1_g23	LOWZ	North	1	23	0.38	0.39	158	0.6002894851179469	176	68.5	0	0.0033411848565873315	0.00013878890791525758	7.108885795518942e-05	0.007953018766216933	2.6472783738406624e-07	W1_SPECTRO	8	30042.24582048287	0.45760143512327445	1943	1703.0	6	119	119	2.1014506427881384e-16	0.0
LOWZ_North_f1_g23	LOWZ	North	1	23	0.38	0.39	572	0.695249474586941	66	17.0	0	0.003120729278046541	0.00011508529531415488	5.6495671605254e-05	0.008756615059342138	6.926445945410902e-06	W1_SPECTRO	16	1264.2291773234454	0.3792297508536889	514	433.0	1	119	119	2.3137873662853235e-16	0.0
LOWZ_North_f1_g23	LOWZ	North	1	23	0.38	0.39	46	0.5888169476316646	507	226.0	0	0.0038213256313346764	0.00014446466988349678	4.5804705380605086e-05	0.0067060672013314945	-9.57647050326037e-19	W2_IMAGING	4	64500.847705845845	0.5392066271528442	7348	5289.5	23	45	45	1.771964790361231e-16	0.0
LOWZ_North_f1_g23	LOWZ	North	1	23	0.38	0.39	158	0.6002894851179469	176	68.5	0	0.0031622757433131367	0.00013769970464011112	7.179548669886297e-05	0.007750511382223064	3.2118257544200227e-07	W2_IMAGING	8	24131.170165620075	0.45760143512327445	1943	1703.0	6	119	119	2.0479414930208875e-16	0.0
LOWZ_North_f1_g23	LOWZ	North	1	23	0.38	0.39	572	0.695249474586941	66	17.0	0	0.002959742519459195	0.00011449707484041673	5.560170073154747e-05	0.008507944071895517	6.775106181075129e-06	W2_IMAGING	16	1255.7654219000606	0.3792297508536889	514	433.0	1	119	119	2.2480802654002797e-16	0.0
LOWZ_North_f1_g23	LOWZ	North	1	23	0.38	0.39	46	0.5888169476316646	507	226.0	0	0.004043677167622321	0.00014566890153210063	4.9460705662006324e-05	0.007038498419402414	-7.052764650796587e-19	W3_OFFICIAL_OBS	4	59468.56802428749	0.5392066271528442	7348	5289.5	23	45	45	1.8598041149539828e-16	0.0
LOWZ_North_f1_g23	LOWZ	North	1	23	0.38	0.39	158	0.6002894851179469	176	68.5	0	0.0033411848565873315	0.00013878890791525758	7.108885795518942e-05	0.007953018766216933	2.6472783738406624e-07	W3_OFFICIAL_OBS	8	30042.24582048287	0.45760143512327445	1943	1703.0	6	119	119	2.1014506427881384e-16	0.0
LOWZ_North_f1_g23	LOWZ	North	1	23	0.38	0.39	572	0.695249474586941	66	17.0	0	0.003120729278046541	0.00011508529531415488	5.6495671605254e-05	0.008756615059342138	6.926445945410902e-06	W3_OFFICIAL_OBS	16	1264.2291773234454	0.3792297508536889	514	433.0	1	119	119	2.3137873662853235e-16	0.0
LOWZ_North_f1_g24	LOWZ	North	1	24	0.39	0.4	46	0.5350192846337809	430	244.5	2	0.003504713581975807	0.00010681629466725438	3.6663811473731293e-05	0.006872041255020986	-6.011943765813338e-19	W0_UNIT	4	23087.26453550939	0.5375652676900946	7085	5268.0	21	45	45	1.815820625744585e-16	0.0
LOWZ_North_f1_g24	LOWZ	North	1	24	0.39	0.4	158	0.5663884512652548	170	68.0	0	0.0032654100760468475	0.00010103892734487536	5.5183832263957245e-05	0.006444510990241044	2.3086983670817496e-07	W0_UNIT	8	27914.04491002028	0.4555073225720121	1834	1632.5	7	119	119	1.702852987148083e-16	0.0
LOWZ_North_f1_g24	LOWZ	North	1	24	0.39	0.4	572	0.6746279870156698	65	16.0	0	0.0028351433558822326	8.932514053025703e-05	5.391288747384432e-05	0.0056553150014381475	6.278225624200285e-06	W0_UNIT	16	900.7823770523565	0.3789994137524301	503	419.0	1	119	119	1.4943213004129143e-16	0.0
LOWZ_North_f1_g24	LOWZ	North	1	24	0.39	0.4	46	0.5350192846337809	430	244.5	2	0.0035570509397998755	0.00011039596526830386	3.839763406060098e-05	0.006821592448376344	-4.353907503385609e-19	W1_SPECTRO	4	22517.48952170032	0.5375652676900946	7085	5268.0	21	45	45	1.8024903821895698e-16	0.0
LOWZ_North_f1_g24	LOWZ	North	1	24	0.39	0.4	158	0.5663884512652548	170	68.0	0	0.0033210205159548627	0.00010163862872342134	5.243390629379982e-05	0.006385217083081315	2.2899446911554977e-07	W1_SPECTRO	8	27883.717487776343	0.4555073225720121	1834	1632.5	7	119	119	1.6871855754422881e-16	0.0
LOWZ_North_f1_g24	LOWZ	North	1	24	0.39	0.4	572	0.6746279870156698	65	16.0	0	0.002871109740185454	9.011647357093896e-05	5.500246367501122e-05	0.005556562927516228	6.404449169061295e-06	W1_SPECTRO	16	867.6098101237109	0.3789994137524301	503	419.0	1	119	119	1.4682277357778854e-16	0.0
LOWZ_North_f1_g24	LOWZ	North	1	24	0.39	0.4	46	0.5350192846337809	430	244.5	2	0.003504713581975807	0.00010681629466725438	3.6663811473731293e-05	0.006872041255020986	-6.011943765813338e-19	W2_IMAGING	4	23087.26453550939	0.5375652676900946	7085	5268.0	21	45	45	1.815820625744585e-16	0.0
LOWZ_North_f1_g24	LOWZ	North	1	24	0.39	0.4	158	0.5663884512652548	170	68.0	0	0.0032654100760468475	0.00010103892734487536	5.5183832263957245e-05	0.006444510990241044	2.3086983670817496e-07	W2_IMAGING	8	27914.04491002028	0.4555073225720121	1834	1632.5	7	119	119	1.702852987148083e-16	0.0
LOWZ_North_f1_g24	LOWZ	North	1	24	0.39	0.4	572	0.6746279870156698	65	16.0	0	0.0028351433558822326	8.932514053025703e-05	5.391288747384432e-05	0.0056553150014381475	6.278225624200285e-06	W2_IMAGING	16	900.7823770523565	0.3789994137524301	503	419.0	1	119	119	1.4943213004129143e-16	0.0
LOWZ_North_f1_g24	LOWZ	North	1	24	0.39	0.4	46	0.5350192846337809	430	244.5	2	0.0035570509397998755	0.00011039596526830386	3.839763406060098e-05	0.006821592448376344	-4.353907503385609e-19	W3_OFFICIAL_OBS	4	22517.48952170032	0.5375652676900946	7085	5268.0	21	45	45	1.8024903821895698e-16	0.0
LOWZ_North_f1_g24	LOWZ	North	1	24	0.39	0.4	158	0.5663884512652548	170	68.0	0	0.0033210205159548627	0.00010163862872342134	5.243390629379982e-05	0.006385217083081315	2.2899446911554977e-07	W3_OFFICIAL_OBS	8	27883.717487776343	0.4555073225720121	1834	1632.5	7	119	119	1.6871855754422881e-16	0.0
LOWZ_North_f1_g24	LOWZ	North	1	24	0.39	0.4	572	0.6746279870156698	65	16.0	0	0.002871109740185454	9.011647357093896e-05	5.500246367501122e-05	0.005556562927516228	6.404449169061295e-06	W3_OFFICIAL_OBS	16	867.6098101237109	0.3789994137524301	503	419.0	1	119	119	1.4682277357778854e-16	0.0
LOWZ_North_f1_g25	LOWZ	North	1	25	0.4	0.41000000000000003	46	0.5742077508140017	401	252.5	0	0.004435303966016373	0.00016605224818758496	6.67446761468285e-05	0.00850368051366875	-6.0800811192809095e-19	W0_UNIT	4	66874.9514549792	0.5376763325687554	6632	4776.5	21	45	45	2.246953692278855e-16	0.0
LOWZ_North_f1_g25	LOWZ	North	1	25	0.4	0.41000000000000003	159	0.6023926142604668	163	62.0	0	0.003631497237594638	0.0001405942440671172	7.09212533094394e-05	0.006891486846993464	3.256272559460778e-07	W0_UNIT	8	21163.728530558445	0.4646699666843629	1749	1511.0	1	119	119	1.8209587944011888e-16	0.0
LOWZ_North_f1_g25	LOWZ	North	1	25	0.4	0.41000000000000003	571	0.7045325686863381	67	15.0	0	0.003641152868640627	0.00011651548762924522	7.435912536583825e-05	0.006753077382304509	7.427899238129707e-06	W0_UNIT	16	909.150375605376	0.3768898787884144	460	393.0	1	119	119	1.7843864352645434e-16	0.0
LOWZ_North_f1_g25	LOWZ	North	1	25	0.4	0.41000000000000003	46	0.5742077508140017	401	252.5	0	0.004746486916552777	0.00016474832953954825	6.656156387280177e-05	0.008976504121325973	-1.0455714598958513e-18	W1_SPECTRO	4	70166.37777392787	0.5376763325687554	6632	4776.5	21	45	45	2.371889330361012e-16	0.0
LOWZ_North_f1_g25	LOWZ	North	1	25	0.4	0.41000000000000003	159	0.6023926142604668	163	62.0	0	0.003824312159714168	0.00014216984862385737	7.193865292491829e-05	0.007127921103561632	3.049502792705863e-07	W1_SPECTRO	8	23374.043534608263	0.4646699666843629	1749	1511.0	1	119	119	1.8834325461987916e-16	0.0
LOWZ_North_f1_g25	LOWZ	North	1	25	0.4	0.41000000000000003	571	0.7045325686863381	67	15.0	0	0.003881426681541106	0.00011900550014922958	7.545872817514645e-05	0.00710167604903836	7.7088598281886e-06	W1_SPECTRO	16	921.2355922039234	0.3768898787884144	460	393.0	1	119	119	1.876497734610993e-16	0.0
LOWZ_North_f1_g25	LOWZ	North	1	25	0.4	0.41000000000000003	46	0.5742077508140017	401	252.5	0	0.004435303966016373	0.00016605224818758496	6.67446761468285e-05	0.00850368051366875	-6.0800811192809095e-19	W2_IMAGING	4	66874.9514549792	0.5376763325687554	6632	4776.5	21	45	45	2.246953692278855e-16	0.0
LOWZ_North_f1_g25	LOWZ	North	1	25	0.4	0.41000000000000003	159	0.6023926142604668	163	62.0	0	0.003631497237594638	0.0001405942440671172	7.09212533094394e-05	0.006891486846993464	3.256272559460778e-07	W2_IMAGING	8	21163.728530558445	0.4646699666843629	1749	1511.0	1	119	119	1.8209587944011888e-16	0.0
LOWZ_North_f1_g25	LOWZ	North	1	25	0.4	0.41000000000000003	571	0.7045325686863381	67	15.0	0	0.003641152868640627	0.00011651548762924522	7.435912536583825e-05	0.006753077382304509	7.427899238129707e-06	W2_IMAGING	16	909.150375605376	0.3768898787884144	460	393.0	1	119	119	1.7843864352645434e-16	0.0
LOWZ_North_f1_g25	LOWZ	North	1	25	0.4	0.41000000000000003	46	0.5742077508140017	401	252.5	0	0.004746486916552777	0.00016474832953954825	6.656156387280177e-05	0.008976504121325973	-1.0455714598958513e-18	W3_OFFICIAL_OBS	4	70166.37777392787	0.5376763325687554	6632	4776.5	21	45	45	2.371889330361012e-16	0.0
LOWZ_North_f1_g25	LOWZ	North	1	25	0.4	0.41000000000000003	159	0.6023926142604668	163	62.0	0	0.003824312159714168	0.00014216984862385737	7.193865292491829e-05	0.007127921103561632	3.049502792705863e-07	W3_OFFICIAL_OBS	8	23374.043534608263	0.4646699666843629	1749	1511.0	1	119	119	1.8834325461987916e-16	0.0
LOWZ_North_f1_g25	LOWZ	North	1	25	0.4	0.41000000000000003	571	0.7045325686863381	67	15.0	0	0.003881426681541106	0.00011900550014922958	7.545872817514645e-05	0.00710167604903836	7.7088598281886e-06	W3_OFFICIAL_OBS	16	921.2355922039234	0.3768898787884144	460	393.0	1	119	119	1.876497734610993e-16	0.0
LOWZ_North_f1_g26	LOWZ	North	1	26	0.41000000000000003	0.42000000000000004	46	0.610846954944351	395	220.5	1	0.0034752157153148822	0.0001216825110874755	3.112308277624777e-05	0.007477344448984534	-6.120289422291015e-19	W0_UNIT	4	21136.880733620263	0.5374488428502593	6187	4469.5	29	45	45	1.9757617529351446e-16	0.0
LOWZ_North_f1_g26	LOWZ	North	1	26	0.41000000000000003	0.42000000000000004	158	0.5891024407864439	135	55.0	0	0.002685499587435275	0.00014051598104428568	6.236179211329045e-05	0.00560041238757795	1.7505090023230183e-07	W0_UNIT	8	31993.051050556754	0.4575530358275848	1596	1422.0	7	119	119	1.4798142136602266e-16	0.0
LOWZ_North_f1_g26	LOWZ	North	1	26	0.41000000000000003	0.42000000000000004	571	0.7120997027246048	60	14.0	0	0.0029167226058358594	0.00012065827359798447	6.888956882193709e-05	0.005510624748170968	8.65420606483531e-06	W0_UNIT	16	636.7568216987951	0.3752919059952093	433	364.0	1	119	119	1.4560893491662902e-16	0.0
LOWZ_North_f1_g26	LOWZ	North	1	26	0.41000000000000003	0.42000000000000004	46	0.610846954944351	395	220.5	1	0.003726881807096636	0.00012275317092212335	3.503135103492914e-05	0.008148550658032147	-9.330945237002755e-19	W1_SPECTRO	4	22410.465115777428	0.5374488428502593	6187	4469.5	29	45	45	2.153116636773479e-16	0.0
LOWZ_North_f1_g26	LOWZ	North	1	26	0.41000000000000003	0.42000000000000004	158	0.5891024407864439	135	55.0	0	0.002833910212838389	0.00014063537044043932	6.441602895999859e-05	0.006061723038895534	3.081469515472373e-07	W1_SPECTRO	8	19671.533365684794	0.4575530358275848	1596	1422.0	7	119	119	1.6017077478304578e-16	0.0
LOWZ_North_f1_g26	LOWZ	North	1	26	0.41000000000000003	0.42000000000000004	571	0.7120997027246048	60	14.0	0	0.00301549335002193	0.00012129068216477286	7.237037055358166e-05	0.005940538011338585	8.792676548706457e-06	W1_SPECTRO	16	675.6233984534019	0.3752919059952093	433	364.0	1	119	119	1.5696866547660706e-16	0.0
LOWZ_North_f1_g26	LOWZ	North	1	26	0.41000000000000003	0.42000000000000004	46	0.610846954944351	395	220.5	1	0.0034752157153148822	0.0001216825110874755	3.112308277624777e-05	0.007477344448984534	-6.120289422291015e-19	W2_IMAGING	4	21136.880733620263	0.5374488428502593	6187	4469.5	29	45	45	1.9757617529351446e-16	0.0
LOWZ_North_f1_g26	LOWZ	North	1	26	0.41000000000000003	0.42000000000000004	158	0.5891024407864439	135	55.0	0	0.002685499587435275	0.00014051598104428568	6.236179211329045e-05	0.00560041238757795	1.7505090023230183e-07	W2_IMAGING	8	31993.051050556754	0.4575530358275848	1596	1422.0	7	119	119	1.4798142136602266e-16	0.0
LOWZ_North_f1_g26	LOWZ	North	1	26	0.41000000000000003	0.42000000000000004	571	0.7120997027246048	60	14.0	0	0.0029167226058358594	0.00012065827359798447	6.888956882193709e-05	0.005510624748170968	8.65420606483531e-06	W2_IMAGING	16	636.7568216987951	0.3752919059952093	433	364.0	1	119	119	1.4560893491662902e-16	0.0
LOWZ_North_f1_g26	LOWZ	North	1	26	0.41000000000000003	0.42000000000000004	46	0.610846954944351	395	220.5	1	0.003726881807096636	0.00012275317092212335	3.503135103492914e-05	0.008148550658032147	-9.330945237002755e-19	W3_OFFICIAL_OBS	4	22410.465115777428	0.5374488428502593	6187	4469.5	29	45	45	2.153116636773479e-16	0.0
LOWZ_North_f1_g26	LOWZ	North	1	26	0.41000000000000003	0.42000000000000004	158	0.5891024407864439	135	55.0	0	0.002833910212838389	0.00014063537044043932	6.441602895999859e-05	0.006061723038895534	3.081469515472373e-07	W3_OFFICIAL_OBS	8	19671.533365684794	0.4575530358275848	1596	1422.0	7	119	119	1.6017077478304578e-16	0.0
LOWZ_North_f1_g26	LOWZ	North	1	26	0.41000000000000003	0.42000000000000004	571	0.7120997027246048	60	14.0	0	0.00301549335002193	0.00012129068216477286	7.237037055358166e-05	0.005940538011338585	8.792676548706457e-06	W3_OFFICIAL_OBS	16	675.6233984534019	0.3752919059952093	433	364.0	1	119	119	1.5696866547660706e-16	0.0
LOWZ_North_f1_g27	LOWZ	North	1	27	0.42000000000000004	0.43000000000000005	46	0.5509054165188471	350	202.5	1	0.003445232435744953	0.00013791956254790314	5.957780109460241e-05	0.006793826388090032	-6.501656124889582e-19	W0_UNIT	4	21035.330678061575	0.5392328186296416	5663	4090.0	21	45	45	1.7951536705645172e-16	0.0
LOWZ_North_f1_g27	LOWZ	North	1	27	0.42000000000000004	0.43000000000000005	159	0.5649953866856902	127	55.0	0	0.003442821514523634	0.00012735419652412606	6.387145091010674e-05	0.006034129295357441	3.5861277300558566e-07	W0_UNIT	8	16826.308903568963	0.46678019928009773	1523	1293.0	1	119	119	1.5944165679904986e-16	0.0
LOWZ_North_f1_g27	LOWZ	North	1	27	0.42000000000000004	0.43000000000000005	571	0.6689560366809824	54	13.0	0	0.0035178517248114654	0.00011123442332689813	6.5672069719109e-05	0.006363624702495038	9.988397609486514e-06	W0_UNIT	16	637.1016604756667	0.3757104429728919	397	334.0	1	119	119	1.68148015421845e-16	0.0
LOWZ_North_f1_g27	LOWZ	North	1	27	0.42000000000000004	0.43000000000000005	46	0.5509054165188471	350	202.5	1	0.003568817072637534	0.00013827948171803996	5.716807875886448e-05	0.006522214439568019	-5.441296009021505e-19	W1_SPECTRO	4	21122.12657083943	0.5392328186296416	5663	4090.0	21	45	45	1.7233848088795562e-16	0.0
LOWZ_North_f1_g27	LOWZ	North	1	27	0.42000000000000004	0.43000000000000005	159	0.5649953866856902	127	55.0	0	0.003561313312348799	0.00012947347425077446	6.447787738250298e-05	0.006013266163232785	3.7746787987348874e-07	W1_SPECTRO	8	15930.537361876133	0.46678019928009773	1523	1293.0	1	119	119	1.5889038383336582e-16	0.0
