curve_id	kind	bin_start	bin_end	theta_deg	value
LOWZ_North_f1_g14_W0_UNIT_r5	STRICT_MAX	117	117	29.625	-0.0025108384929671906
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	18	19	5.0807049813094576	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	19	20	5.1905653244370082	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	20	21	5.504422496693504	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	21	22	5.7027233329415949	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	28	29	7.6036240044022358	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	31	32	8.2500880792776794	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	32	33	8.5646061539294696	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	35	36	9.3102479656677257	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	41	42	10.787010036512987	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	42	43	10.978959031838288	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	43	44	11.345948534325787	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	45	46	11.752997981092532	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	46	47	11.926169119835679	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	48	49	12.603770012583075	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	49	50	12.648040977427504	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	56	57	14.509371841603134	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	57	58	14.71416059683434	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	58	59	14.938742945892507	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	65	66	16.653415272941324	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	72	73	18.555150350660004	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	74	75	19.039112588457609	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	75	76	19.159291674012188	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	76	77	19.57403414736449	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	77	78	19.687009010509094	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	83	84	21.265606003865656	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	96	97	24.446039549928635	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	98	99	24.895434693519459	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	102	103	25.910102034491331	0
LOWZ_North_f1_g14_W0_UNIT_r5	LINEAR_SIGN_CROSSING	115	116	29.289528974979344	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	12	12	3.375	0.019493373321551568
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	13	13	3.625	0.03160754880905587
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	14	14	3.875	0.01147743119628721
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	16	16	4.375	0.033262278806300311
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	19	19	5.125	-0.0015876510529931034
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	20	20	5.375	0.004314082232020241
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	21	21	5.625	-0.0029792753007850778
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	23	23	6.125	0.011540749646946853
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	25	25	6.625	0.0056987764900879321
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	26	26	6.875	0.015506421932641654
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	27	27	7.125	0.0082195737274253344
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	28	28	7.375	0.014415235874946725
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	31	31	8.125	-0.0076519030297041591
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	32	32	8.375	0.0035971192588430041
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	35	35	9.125	-0.0073099232371376848
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	38	38	9.875	0.016923162783013646
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	39	39	10.125	0.014312893304598444
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	40	40	10.375	0.023307690256218407
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	42	42	10.875	-0.0045398903461493657
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	43	43	11.125	0.0066472579947633509
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	45	45	11.625	-0.0013265984567666668
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	46	46	11.875	0.0044955890440333606
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	47	47	12.125	-0.011882944398772716
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	49	49	12.625	0.0011387479563595788
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	50	50	12.875	-0.008505661827283335
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	52	52	13.375	-0.0045777661909170032
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	55	55	14.125	-0.0091515094387533309
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	57	57	14.625	0.0028529063188321778
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	58	58	14.875	-0.0031273172861790428
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	59	59	15.125	0.008513333521233216
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	60	60	15.375	0.0062131520493547889
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	61	61	15.625	0.0084620299433377164
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	63	63	16.125	0.0015952708479734
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	64	64	16.375	0.0075599336576190265
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	66	66	16.875	-0.010845179747197202
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	67	67	17.125	-0.010710682996518166
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	70	70	17.875	-0.02105403101577084
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	73	73	18.625	0.0037427988988125919
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	75	75	19.125	-0.00077596134013292978
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	76	76	19.375	0.0073723693447142564
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	77	77	19.625	-0.0010473493615231607
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	79	79	20.125	0.013809212587701285
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	80	80	20.375	0.012265003915606979
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	81	81	20.625	0.018068541038240297
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	87	87	22.125	-0.015514229452277335
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	90	90	22.875	-0.0019170071768927002
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	91	91	23.125	-0.010759562497306051
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	92	92	23.375	-0.0035377999463079221
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	93	93	23.625	-0.0097844029443806425
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	97	97	24.625	0.0056943161589852577
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	99	99	25.125	-0.0027728242808691761
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	100	100	25.375	-0.00091188334066175873
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	101	101	25.625	-0.0031837859061035062
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	103	103	26.125	0.0067053683839913454
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	105	105	26.625	-0.00057318096107099022
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	108	108	27.375	0.024755121129184012
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	110	110	27.875	0.02011488691712026
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	111	111	28.125	0.024082175181068491
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	114	114	28.875	0.0048017727873135192
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	115	115	29.125	0.0094808743757959935
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MIN	116	116	29.375	-0.0059501119071048367
LOWZ_North_f1_g14_W1_SPECTRO_r5	STRICT_MAX	117	117	29.625	-0.0030487503879388384
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	18	19	5.0790982100152284	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	19	20	5.1922535921364288	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	20	21	5.5228770995599632	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	21	22	5.6922722124607823	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	28	29	7.5849442814533354	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	31	32	8.2950570688150975	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	32	33	8.548990630416025	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	35	36	9.322485503852354	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	41	42	10.787687742477328	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	42	43	10.976453252602955	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	44	45	11.466833687143666	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	45	46	11.681963059699829	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	46	47	11.943620140193442	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	48	49	12.595249187745761	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	49	50	12.654518342280802	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	56	57	14.463548808838876	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	57	58	14.744264199270139	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	58	59	14.942163712276887	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	65	66	16.625002544202999	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	72	73	18.555213001952257	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	74	75	19.064006755776493	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	75	76	19.148807371415838	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	76	77	19.593901889776102	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	77	78	19.662350664398311	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	83	84	21.278357402984184	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	96	97	24.439208267104828	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	98	99	24.947188980883695	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	102	103	25.894964282699632	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	104	105	26.558760203326621	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	105	106	26.641366965175056	0
LOWZ_North_f1_g14_W1_SPECTRO_r5	LINEAR_SIGN_CROSSING	115	116	29.278601237827257	0
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	12	12	3.375	0.020536467143216493
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	13	13	3.625	0.033856573727941916
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	14	14	3.875	0.011703025384840719
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	17	17	4.625	0.033582387212810573
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	19	19	5.125	-0.0017117096771514717
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	20	20	5.375	0.0048150241255462689
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	21	21	5.625	-0.0044859557051649575
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	23	23	6.125	0.011537731915806902
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	25	25	6.625	0.0062993660155721172
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	26	26	6.875	0.015829048166696162
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	27	27	7.125	0.0099411584798474069
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	28	28	7.375	0.014621665506394614
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	31	31	8.125	-0.0054007954180705165
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	32	32	8.375	0.0053931896068363083
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	35	35	9.125	-0.0081192898777677387
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	38	38	9.875	0.016214679413816716
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	39	39	10.125	0.013479773377463077
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	40	40	10.375	0.021284441529185696
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	42	42	10.875	-0.0045109345760491054
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	43	43	11.125	0.0063369313964476565
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	45	45	11.625	-0.0032278550204356883
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	46	46	11.875	0.0030766487554914797
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	47	47	12.125	-0.011955116327490313
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	49	49	12.625	0.00082267884964307158
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	50	50	12.875	-0.0081035792944777127
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	51	51	13.125	-0.0058789295317118956
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	52	52	13.375	-0.0061449498458597184
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	54	54	13.875	-0.0036373489007224917
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	55	55	14.125	-0.0094449314099142312
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	57	57	14.625	0.0016569275724573423
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	58	58	14.875	-0.0029889800125263671
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	59	59	15.125	0.0087338073903608024
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	60	60	15.375	0.0065918151877715995
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	61	61	15.625	0.0084027903654083323
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	63	63	16.125	0.001161077133269663
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	64	64	16.375	0.007371060714035301
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	66	66	16.875	-0.0098131729576503325
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	67	67	17.125	-0.0086679908912809089
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	70	70	17.875	-0.020145067869188887
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	73	73	18.625	0.0033552619101419297
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	75	75	19.125	-0.0011779100376876855
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	76	76	19.375	0.007409524606572117
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	77	77	19.625	-0.0018973263844327887
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	79	79	20.125	0.013557675673955671
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	80	80	20.375	0.012528742455065269
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	81	81	20.625	0.01803893897254814
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	87	87	22.125	-0.016256600815435791
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	90	90	22.875	-0.0023105412839494427
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	91	91	23.125	-0.011416726746890347
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	92	92	23.375	-0.0047421548045896685
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	93	93	23.625	-0.0092176369206294056
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	97	97	24.625	0.0053438086393369048
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	99	99	25.125	-0.0029498147585235186
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	100	100	25.375	-0.0011158282397880144
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	101	101	25.625	-0.0038251402609732646
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	103	103	26.125	0.0068319096844178615
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	105	105	26.625	0.00017837124935281948
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	108	108	27.375	0.023923069480099261
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	110	110	27.875	0.020129775234860682
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	111	111	28.125	0.023519789092048618
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	114	114	28.875	0.0044332468029432128
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	115	115	29.125	0.0095273440345660914
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MIN	116	116	29.375	-0.0049493522977397796
LOWZ_North_f1_g14_W2_IMAGING_r5	STRICT_MAX	117	117	29.625	-0.0025108384929671906
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	18	19	5.0807049813094576	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	19	20	5.1905653244370082	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	20	21	5.504422496693504	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	21	22	5.7027233329415949	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	28	29	7.6036240044022358	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	31	32	8.2500880792776794	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	32	33	8.5646061539294696	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	35	36	9.3102479656677257	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	41	42	10.787010036512987	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	42	43	10.978959031838288	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	43	44	11.345948534325787	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	45	46	11.752997981092532	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	46	47	11.926169119835679	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	48	49	12.603770012583075	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	49	50	12.648040977427504	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	56	57	14.509371841603134	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	57	58	14.71416059683434	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	58	59	14.938742945892507	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	65	66	16.653415272941324	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	72	73	18.555150350660004	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	74	75	19.039112588457609	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	75	76	19.159291674012188	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	76	77	19.57403414736449	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	77	78	19.687009010509094	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	83	84	21.265606003865656	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	96	97	24.446039549928635	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	98	99	24.895434693519459	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	102	103	25.910102034491331	0
LOWZ_North_f1_g14_W2_IMAGING_r5	LINEAR_SIGN_CROSSING	115	116	29.289528974979344	0
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	12	12	3.375	0.019493373321551568
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	13	13	3.625	0.03160754880905587
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	14	14	3.875	0.01147743119628721
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	16	16	4.375	0.033262278806300311
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	19	19	5.125	-0.0015876510529931034
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	20	20	5.375	0.004314082232020241
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	21	21	5.625	-0.0029792753007850778
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	23	23	6.125	0.011540749646946853
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	25	25	6.625	0.0056987764900879321
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	26	26	6.875	0.015506421932641654
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	27	27	7.125	0.0082195737274253344
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	28	28	7.375	0.014415235874946725
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	31	31	8.125	-0.0076519030297041591
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	32	32	8.375	0.0035971192588430041
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	35	35	9.125	-0.0073099232371376848
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	38	38	9.875	0.016923162783013646
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	39	39	10.125	0.014312893304598444
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	40	40	10.375	0.023307690256218407
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	42	42	10.875	-0.0045398903461493657
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	43	43	11.125	0.0066472579947633509
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	45	45	11.625	-0.0013265984567666668
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	46	46	11.875	0.0044955890440333606
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	47	47	12.125	-0.011882944398772716
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	49	49	12.625	0.0011387479563595788
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	50	50	12.875	-0.008505661827283335
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	52	52	13.375	-0.0045777661909170032
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	55	55	14.125	-0.0091515094387533309
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	57	57	14.625	0.0028529063188321778
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	58	58	14.875	-0.0031273172861790428
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	59	59	15.125	0.008513333521233216
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	60	60	15.375	0.0062131520493547889
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	61	61	15.625	0.0084620299433377164
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	63	63	16.125	0.0015952708479734
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MAX	64	64	16.375	0.0075599336576190265
LOWZ_North_f1_g14_W3_OFFICIAL_OBS_r5	STRICT_MIN	66	66	16.875	-0.010845179747197202
