surface	grouping	group_key	metric	count	min	q25	median	q75	q90	q95	max
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W2_IMAGING	difference_to_covariance_rms	14	0.5544752891670286	0.71272590202659758	0.78680061294222159	0.84566238945885752	0.88762228557806666	1.0962366373840184	1.4614715677344365
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W2_IMAGING	range_fraction	14	0.999999999999999	0.99999999999999978	1	1	1	1	1
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W2_IMAGING	unresolved_fraction	14	0	0	0	2.2204460492503131e-16	7.882583474838615e-16	9.2703622556200567e-16	9.9920072216264089e-16
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W2_IMAGING	range_quadratic_per_rank	14	0.62526551580850487	0.68192313183801412	0.78481008234977878	0.85630812484146435	0.89898318602451743	0.95922145305045448	1.0394813927071669
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W2_IMAGING	diagonal_standardized_rms	14	0.62409660944993794	0.74103370620650355	0.79681375373527596	0.87861328532550054	0.96746429062464101	1.0367490623922153	1.1136621416833066
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W3_OFFICIAL_OBS	rank	14	119	119	119	119	119	119	119
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W3_OFFICIAL_OBS	positive_condition	14	882.20035738261458	1188.6879311031942	1864.9743547691903	1955.9323103274992	2572.2864921753726	2967.8621747861466	3270.6145435816611
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W3_OFFICIAL_OBS	difference_rms	14	0.0085206328887076441	0.012393367453504965	0.01701494783362268	0.02073874776872953	0.025245219388727667	0.029568915430654277	0.034968798036584703
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W3_OFFICIAL_OBS	covariance_rms_scale	14	0.015298148931642068	0.017280960017529788	0.021618675362502917	0.023795933377849746	0.027734215501146922	0.03064346309359554	0.033046896510580522
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W3_OFFICIAL_OBS	difference_to_covariance_rms	14	0.5014186198070536	0.70192638031670229	0.77503303796165968	0.83899081247756579	0.91498801025161314	1.1118533247567635	1.4624930748284191
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W3_OFFICIAL_OBS	range_fraction	14	0.99999999999999922	0.99999999999999933	0.99999999999999978	1	1	1	1
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W3_OFFICIAL_OBS	unresolved_fraction	14	0	2.7755575615628914e-17	2.2204460492503131e-16	6.106226635438361e-16	7.7715611723760958e-16	7.7715611723760958e-16	7.7715611723760958e-16
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W3_OFFICIAL_OBS	range_quadratic_per_rank	14	0.59591588127356498	0.69418820240490886	0.76609867634436102	0.8830535226521955	0.89669466286496968	0.95601191551836429	1.0600564542003845
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f2|W3_OFFICIAL_OBS	diagonal_standardized_rms	14	0.59125722124507074	0.72323087118628382	0.80010009979780694	0.86909333704729885	0.9712804645225237	1.0376420421769066	1.1015052194821411
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W0_UNIT	rank	7	119	119	119	119	119	119	119
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W0_UNIT	positive_condition	7	895.79212334308465	1458.9134228665612	1904.1090053055561	2262.4825793493692	2426.6034628287025	2505.1193237615139	2583.6351846943262
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W0_UNIT	difference_rms	7	0.0057371508423282366	0.0086870267031531508	0.0091006074340561176	0.010188998773497566	0.011131180026612406	0.011342273513376236	0.011553367000140067
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W0_UNIT	covariance_rms_scale	7	0.0085487009052114798	0.0092848046100207915	0.011841761578769601	0.012485718494062867	0.013081160270013624	0.01322327665972033	0.013365393049427037
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W0_UNIT	difference_to_covariance_rms	7	0.67111376406100964	0.7462396785810318	0.8644240358225268	0.90238152613089384	0.94448593965460714	0.96568138841047779	0.98687683716634855
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W0_UNIT	range_fraction	7	0.99999999999999922	0.99999999999999944	0.99999999999999978	1	1	1	1
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W0_UNIT	unresolved_fraction	7	0	0	2.2204460492503131e-16	5.5511151231257827e-16	7.7715611723760958e-16	7.7715611723760958e-16	7.7715611723760958e-16
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W0_UNIT	range_quadratic_per_rank	7	0.72145146555517525	0.73536463363018112	0.75115463599523291	0.76301252398857466	0.76986874373761172	0.77274987327807654	0.77563100281854125
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W0_UNIT	diagonal_standardized_rms	7	0.62332709153265831	0.69888836770616258	0.86581613899154208	0.95631415159735333	1.0152148365411839	1.0166234670446839	1.018032097548184
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W1_SPECTRO	rank	7	119	119	119	119	119	119	119
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W1_SPECTRO	positive_condition	7	930.53620169558837	1393.933401412866	1774.8789405939476	2172.197956800504	2429.7260790688301	2580.521937697531	2731.3177963262328
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W1_SPECTRO	difference_rms	7	0.0055801487459358062	0.0088309787931122354	0.0089422910507856359	0.010305845485016212	0.011428560545810032	0.011684770174980491	0.01194097980415095
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W1_SPECTRO	covariance_rms_scale	7	0.0087396285698917702	0.0094927593147258685	0.012113384746939035	0.012650487969275395	0.013127535652948108	0.013230864671112742	0.013334193689277378
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W1_SPECTRO	difference_to_covariance_rms	7	0.63848808920319022	0.72980167001558938	0.88586279891586373	0.90538996300193819	0.94099109210369103	0.96028624216014091	0.97958139221659091
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W1_SPECTRO	range_fraction	7	0.99999999999999911	0.99999999999999989	1	1	1	1	1
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W1_SPECTRO	unresolved_fraction	7	0	0	0	1.1102230246251565e-16	4.8849813083506911e-16	6.8833827526759658e-16	8.8817841970012523e-16
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W1_SPECTRO	range_quadratic_per_rank	7	0.70493181540964411	0.71063312857355632	0.73565036319376886	0.74234970533509403	0.76997841385696875	0.79062722158722487	0.81127602931748122
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W1_SPECTRO	diagonal_standardized_rms	7	0.60660670438159159	0.69354600155063373	0.86721019236201013	0.93890957902101069	0.99811236050475272	0.99815719620471166	0.99820203190467061
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W2_IMAGING	rank	7	119	119	119	119	119	119	119
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W2_IMAGING	positive_condition	7	895.79212334308465	1458.9134228665612	1904.1090053055561	2262.4825793493692	2426.6034628287025	2505.1193237615139	2583.6351846943262
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W2_IMAGING	difference_rms	7	0.0057371508423282366	0.0086870267031531508	0.0091006074340561176	0.010188998773497566	0.011131180026612406	0.011342273513376236	0.011553367000140067
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W2_IMAGING	covariance_rms_scale	7	0.0085487009052114798	0.0092848046100207915	0.011841761578769601	0.012485718494062867	0.013081160270013624	0.01322327665972033	0.013365393049427037
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W2_IMAGING	difference_to_covariance_rms	7	0.67111376406100964	0.7462396785810318	0.8644240358225268	0.90238152613089384	0.94448593965460714	0.96568138841047779	0.98687683716634855
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W2_IMAGING	range_fraction	7	0.99999999999999922	0.99999999999999944	0.99999999999999978	1	1	1	1
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W2_IMAGING	unresolved_fraction	7	0	0	2.2204460492503131e-16	5.5511151231257827e-16	7.7715611723760958e-16	7.7715611723760958e-16	7.7715611723760958e-16
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W2_IMAGING	range_quadratic_per_rank	7	0.72145146555517525	0.73536463363018112	0.75115463599523291	0.76301252398857466	0.76986874373761172	0.77274987327807654	0.77563100281854125
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W2_IMAGING	diagonal_standardized_rms	7	0.62332709153265831	0.69888836770616258	0.86581613899154208	0.95631415159735333	1.0152148365411839	1.0166234670446839	1.018032097548184
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W3_OFFICIAL_OBS	rank	7	119	119	119	119	119	119	119
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W3_OFFICIAL_OBS	positive_condition	7	930.53620169558837	1393.933401412866	1774.8789405939476	2172.197956800504	2429.7260790688301	2580.521937697531	2731.3177963262328
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W3_OFFICIAL_OBS	difference_rms	7	0.0055801487459358062	0.0088309787931122354	0.0089422910507856359	0.010305845485016212	0.011428560545810032	0.011684770174980491	0.01194097980415095
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W3_OFFICIAL_OBS	covariance_rms_scale	7	0.0087396285698917702	0.0094927593147258685	0.012113384746939035	0.012650487969275395	0.013127535652948108	0.013230864671112742	0.013334193689277378
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W3_OFFICIAL_OBS	difference_to_covariance_rms	7	0.63848808920319022	0.72980167001558938	0.88586279891586373	0.90538996300193819	0.94099109210369103	0.96028624216014091	0.97958139221659091
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W3_OFFICIAL_OBS	range_fraction	7	0.99999999999999911	0.99999999999999989	1	1	1	1	1
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W3_OFFICIAL_OBS	unresolved_fraction	7	0	0	0	1.1102230246251565e-16	4.8849813083506911e-16	6.8833827526759658e-16	8.8817841970012523e-16
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W3_OFFICIAL_OBS	range_quadratic_per_rank	7	0.70493181540964411	0.71063312857355632	0.73565036319376886	0.74234970533509403	0.76997841385696875	0.79062722158722487	0.81127602931748122
CAP_COVARIANCE	nside_sample_factor_lane	n16|LOWZ|f4|W3_OFFICIAL_OBS	diagonal_standardized_rms	7	0.60660670438159159	0.69354600155063373	0.86721019236201013	0.93890957902101069	0.99811236050475272	0.99815719620471166	0.99820203190467061
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W0_UNIT	rank	27	73	74	74	75	75	75	75
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W0_UNIT	positive_condition	27	26947.988932701817	163629.80674826383	299005.42459686601	11702061.960920531	24629592.103581492	30930853.125655185	33871472.820773974
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W0_UNIT	difference_rms	27	0.008727901150709207	0.011097775149332047	0.012667708985430626	0.016264556759848739	0.018265701679770086	0.02198070569099677	0.02426424321483419
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W0_UNIT	covariance_rms_scale	27	0.012365814282427031	0.015053988997866044	0.016167140704983516	0.020519478974473801	0.023553402285414665	0.026228341827759918	0.028372642886738946
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W0_UNIT	difference_to_covariance_rms	27	0.50442045153248738	0.67625632538727976	0.7789537342751478	0.86145794440773193	1.0057597590724856	1.0175108999515434	1.040478888543271
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W0_UNIT	range_fraction	27	0.72494702367535102	0.85872237804892548	0.90928844544212806	0.93234523370368161	0.9512111712314727	0.95663132630841241	0.96538409105931022
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W0_UNIT	unresolved_fraction	27	0.034615908940689777	0.067654766296318392	0.090711554557871943	0.14127762195107457	0.17533164741638368	0.22927688994370984	0.27505297632464898
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W0_UNIT	range_quadratic_per_rank	27	11.925026972270297	29.483282609929908	51.559476925702384	1053.4785126906545	2556.7801932144307	3225.9103342699668	3865.5537605306745
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W0_UNIT	diagonal_standardized_rms	27	0.53040279918529287	0.70461730969829373	0.76979645279401276	0.82874021748948912	0.89966890941685163	0.90376231069237245	1.0131312247534132
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W1_SPECTRO	rank	27	73	74	74	75	75	75	75
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W1_SPECTRO	positive_condition	27	34715.929660760601	160731.85102178785	376211.37191197224	14611136.367176831	25518356.971811894	28554896.641423654	30713706.229356587
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W1_SPECTRO	difference_rms	27	0.00864504343179078	0.011904020394659241	0.013193253043690531	0.016310600210287265	0.020452373776353845	0.022983424076467585	0.026857207659589852
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W1_SPECTRO	covariance_rms_scale	27	0.012982859020807647	0.01537776971650282	0.016975981926140426	0.022020947055494074	0.02426865072232199	0.027382017636116987	0.030288046627514314
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W1_SPECTRO	difference_to_covariance_rms	27	0.53063554034958649	0.69464548967382644	0.77264974749626714	0.90087207246509471	0.99138795457285267	1.0384174727325588	1.074427329184052
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W1_SPECTRO	range_fraction	27	0.73581575829522883	0.8448416100403473	0.91289162243188504	0.93452270180273556	0.9497853624090189	0.95804284112531413	0.96088242899805776
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W1_SPECTRO	unresolved_fraction	27	0.039117571001942242	0.065477298197264444	0.087108377568114959	0.1551583899596527	0.19076669689537282	0.19939223449632379	0.26418424170477117
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W1_SPECTRO	range_quadratic_per_rank	27	10.702842417428652	28.078990306860021	50.487351791172856	179.43906429369815	901.28139815753514	1310.2278791149624	1461.3534260096199
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W1_SPECTRO	diagonal_standardized_rms	27	0.53668921350458643	0.70214131986202355	0.76869554057915512	0.84556103194692256	0.92699001709199236	0.94911518175593368	1.0285558859766835
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W2_IMAGING	rank	27	73	74	74	75	75	75	75
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W2_IMAGING	positive_condition	27	18520.363522420499	132763.75777405893	280895.16155095771	11576537.805338837	23388454.667947128	28500537.049715769	31647007.637086377
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W2_IMAGING	difference_rms	27	0.0084502368915482726	0.010324925863928632	0.012286300180276519	0.015259466613713118	0.018232200767622192	0.022247047921670891	0.024594619319194364
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W2_IMAGING	covariance_rms_scale	27	0.012022016032017977	0.014246803582335814	0.015520119541405966	0.019567117421328814	0.023297784003700934	0.026120957537271734	0.027310864600751356
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W2_IMAGING	difference_to_covariance_rms	27	0.55838269372601246	0.67443329674558261	0.77253423202993987	0.89953825676254595	1.0254918679823926	1.0332327590537329	1.1043408818998064
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W2_IMAGING	range_fraction	27	0.71584873529679716	0.85521969573722012	0.89769090494145876	0.92742164090710455	0.94624399032951179	0.95190067333268991	0.97054084434381027
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W2_IMAGING	unresolved_fraction	27	0.029459155656189728	0.072578359092895395	0.10230909505854124	0.14478030426277988	0.208015248021448	0.25186753605409973	0.28415126470320284
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W2_IMAGING	range_quadratic_per_rank	27	10.014828002474509	25.488467589880244	48.996077260360529	1140.60646463334	2178.4230123595216	2784.5004523812208	4851.0611710883177
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W2_IMAGING	diagonal_standardized_rms	27	0.55123894758155501	0.71171223420635443	0.7635920802368884	0.84216745981031083	0.93011884535241374	0.93992363741105545	1.0028730273858786
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W3_OFFICIAL_OBS	rank	27	73	74	74	75	75	75	75
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W3_OFFICIAL_OBS	positive_condition	27	24672.319757160985	124168.01221897194	267693.30183865025	13172575.627361616	24149969.939541999	28085481.677169099	30033874.990814384
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W3_OFFICIAL_OBS	difference_rms	27	0.008405970248910908	0.010678694889910047	0.012992901942863145	0.015483637053175132	0.020809723622664655	0.023182327842883491	0.027252982626849828
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W3_OFFICIAL_OBS	covariance_rms_scale	27	0.012565424009248975	0.014779635732632607	0.016098897292624086	0.02077808153982471	0.024100190618982369	0.027311999854889132	0.029583503677316991
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W3_OFFICIAL_OBS	difference_to_covariance_rms	27	0.54490662729231532	0.69801712651405712	0.7483378502306044	0.90171410680908415	1.0448328096882027	1.0592719364992815	1.1141554267142315
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W3_OFFICIAL_OBS	range_fraction	27	0.74500978408945528	0.8436447947459329	0.90905309909567678	0.92596717187004318	0.94179539526594092	0.95571512520467938	0.96328972943628244
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W3_OFFICIAL_OBS	unresolved_fraction	27	0.036710270563717562	0.074032828129956818	0.090946900904323225	0.15635520525406704	0.21343332406236548	0.23097982974160131	0.25499021591054472
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W3_OFFICIAL_OBS	range_quadratic_per_rank	27	7.1710594743683425	27.898926417063752	50.269847838096133	170.38441706970758	690.5325367398259	992.46956842625548	3080.4140684924482
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f1|W3_OFFICIAL_OBS	diagonal_standardized_rms	27	0.55665320865180645	0.72003282845651673	0.74313474761449483	0.8241886892301955	0.97521478761817482	1.0012408001232564	1.0185296612066181
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W0_UNIT	rank	14	74	75	75	75	75	75	75
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W0_UNIT	positive_condition	14	68917.978261262324	6130775.1477963589	14536026.838901229	22653562.971580777	67052124.658992685	81684263.478199527	82511556.056387469
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W0_UNIT	difference_rms	14	0.0065687107101119893	0.006859770440949685	0.0074302792508949998	0.0094662378223210886	0.012589884116869558	0.014847780187663801	0.018051054030613477
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W0_UNIT	covariance_rms_scale	14	0.0083810399818320391	0.009117551515021886	0.010088866795386453	0.013304923144157984	0.013500068525154629	0.018724369083306137	0.028372642886738946
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W0_UNIT	difference_to_covariance_rms	14	0.52877032180053662	0.66224627307903339	0.77625408505256577	0.84904921211638373	0.94910832530525269	0.99199260727792016	1.0118884734680069
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W0_UNIT	range_fraction	14	0.72494702367535102	0.89446956406836353	0.93921763544369941	0.95999289456201953	0.96368436659137091	0.96431510952883936	0.96482616448716318
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W0_UNIT	unresolved_fraction	14	0.035173835512836815	0.040007105437980528	0.060782364556300539	0.10553043593163644	0.1224865512971013	0.17748864958120683	0.27505297632464898
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W0_UNIT	range_quadratic_per_rank	14	11.997349661000332	59.179820240369473	685.17306454179879	1600.2024401226836	1914.2142518656278	2771.4612367966074	4227.0763215347824
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W0_UNIT	diagonal_standardized_rms	14	0.54386860836222584	0.66939676481116517	0.79368283036563736	0.85964663301100708	0.88129236429795133	0.92682175738950512	1.0086029923934334
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W1_SPECTRO	rank	14	74	75	75	75	75	75	75
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W1_SPECTRO	positive_condition	14	51724.733214089189	5947841.8301995713	14429628.725621061	21295033.235508017	55215690.005910546	70248773.096078962	82369401.27595152
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W1_SPECTRO	difference_rms	14	0.0064549990774315242	0.0072868484359449367	0.0078712652500431603	0.0095242859583757888	0.012409499208509114	0.015445698519461773	0.020048824758704648
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W1_SPECTRO	covariance_rms_scale	14	0.0086378898498903501	0.0093206612640746814	0.010281597772586729	0.013464403201928161	0.014027240602603861	0.019755336074209387	0.030288046627514314
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W1_SPECTRO	difference_to_covariance_rms	14	0.57033932343646887	0.68878707737666112	0.78596698997417125	0.82000837784260805	0.91991581696433788	0.96200229332456488	0.96410131086301121
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W1_SPECTRO	range_fraction	14	0.73581575829522738	0.89088726173306132	0.93285815801700123	0.95526856747521205	0.9643688515258636	0.96529492106545134	0.96597141876309833
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W1_SPECTRO	unresolved_fraction	14	0.034028581236901667	0.044731432524787978	0.067141841982998773	0.10911273826693871	0.14648395734792341	0.19298326977814156	0.26418424170477262
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W1_SPECTRO	range_quadratic_per_rank	14	20.494794619454055	80.518768696636116	311.45268137051005	1992.3930447950913	2305.0236194309782	2497.4966194488616	2794.4356211949585
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W1_SPECTRO	diagonal_standardized_rms	14	0.54930917662485135	0.68661611090001362	0.76696554878676659	0.85025693950038628	0.89383343889564237	0.93014764366837588	0.99093316857577818
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W2_IMAGING	rank	14	74	75	75	75	75	75	75
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W2_IMAGING	positive_condition	14	50974.048246996259	4936388.8104673922	15084201.363440286	25311430.120815601	56984093.430111587	71347926.723327711	74762155.467305735
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W2_IMAGING	difference_rms	14	0.0056023360349048727	0.0065467654404372947	0.0067392171990947568	0.0091396202116856215	0.011996216328378998	0.014741891488333592	0.018039387353795518
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W2_IMAGING	covariance_rms_scale	14	0.0078967408258290312	0.0085048736074267717	0.0097059346735412395	0.012354583694330309	0.013421101307275418	0.018440788891184216	0.027310864600751356
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W2_IMAGING	difference_to_covariance_rms	14	0.51615442122193234	0.67832409016854722	0.75838375049056239	0.80973184936753939	0.92287152457118626	0.97051089262283008	1.0106476797814334
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W2_IMAGING	range_fraction	14	0.75842081826768282	0.89848155172090793	0.93611573269091652	0.94655763396648929	0.9553849595195073	0.95912775744404755	0.96171943958528516
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W2_IMAGING	unresolved_fraction	14	0.038280560414714837	0.053442366033510685	0.063884267309083476	0.10151844827909201	0.16987149725964446	0.19735498699936319	0.24157918173231718
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W2_IMAGING	range_quadratic_per_rank	14	10.173331204093421	49.841043846102068	397.67595525351794	1683.3068013526954	3648.2572641186352	3797.4056980134937	3812.9468188030296
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W2_IMAGING	diagonal_standardized_rms	14	0.57950358359073662	0.66619593398351196	0.76699521214883359	0.88755774846425228	0.9117251474725272	0.93584935640810185	0.97401743652799755
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W3_OFFICIAL_OBS	rank	14	74	75	75	75	75	75	75
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W3_OFFICIAL_OBS	positive_condition	14	51954.483305814814	5090713.2456663642	14515671.636378368	21309720.331306398	46089890.120464213	59714563.79706528	72185952.160617784
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W3_OFFICIAL_OBS	difference_rms	14	0.0061853498169156893	0.0066691543774430526	0.007269329440638711	0.0089038631440343241	0.011982205839761976	0.015590882066494144	0.020721612521401367
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W3_OFFICIAL_OBS	covariance_rms_scale	14	0.0082095378487643013	0.0087713589984126338	0.010035601418559663	0.01281484241052977	0.013697783413488518	0.019320086725793668	0.029583503677316991
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W3_OFFICIAL_OBS	difference_to_covariance_rms	14	0.54473432414874667	0.68893061333124728	0.75395864857397754	0.83745602515528228	0.90452927495423574	0.94226147245546144	0.96501880181144872
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W3_OFFICIAL_OBS	range_fraction	14	0.77730567718143007	0.88377435474011123	0.92909074862183705	0.94332647335602093	0.95684601737530461	0.96346013912806083	0.96615102701060973
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W3_OFFICIAL_OBS	unresolved_fraction	14	0.033848972989390269	0.056673526643979094	0.070909251378162952	0.11622564525988879	0.17541609126532354	0.2072532498103728	0.22269432281856993
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W3_OFFICIAL_OBS	range_quadratic_per_rank	14	7.1710594743709173	84.747831120059402	602.64963607570485	1169.3922334969113	1712.2292005258078	2257.7657683631878	3243.2515024855425
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f2|W3_OFFICIAL_OBS	diagonal_standardized_rms	14	0.59274421793012033	0.66620391376674881	0.76236233226217176	0.88228165512881551	0.92808722792519494	0.9415127815069344	0.95947821004951539
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f4|W0_UNIT	rank	7	75	75	75	75	75	75	75
CAP_COVARIANCE	nside_sample_factor_lane	n4|CMASS|f4|W0_UNIT	positive_condition	7	2399885.7744346256	7906864.4168531494	8926496.2304496001	25558105.733279608	43108913.981008746	44693984.40584375	46279054.830678761
