sample	cap	nside	block_order	nested_pixel	full_random_rows	full_random_fraction	source_sha256
CMASS	South	16	225	1253	46169	0.004393723035284254	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	226	1254	52357	0.004982610776893103	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	227	1255	50227	0.004779907013217142	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	228	1256	49577	0.004718049057165792	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	229	1257	28654	0.0027268890349159613	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	230	1258	52864	0.005030859982613156	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	231	1259	43470	0.004136869768541804	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	232	1260	21279	0.002025039148948724	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	233	1261	52339	0.004980897787340912	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	234	1262	23667	0.0022522957628727594	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	235	1263	48230	0.004589860339010149	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	236	1264	38063	0.0036223067402808068	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	237	1265	45774	0.00435613243122228	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	238	1266	49873	0.004746218218690715	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	239	1267	52486	0.00499488720201714	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	240	1268	44947	0.004277430077907716	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	241	1269	41021	0.003903808023357564	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	242	1270	48553	0.0046205989848633585	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	243	1271	52620	0.0050076394575723415	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	244	1272	43287	0.004119454374761192	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	245	1273	47056	0.004478135353772788	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	246	1274	34542	0.003287226950654957	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	247	1275	50237	0.00478085867407947	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	248	1276	51640	0.004914376693064153	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	249	1277	26451	0.002517238146945002	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	250	1278	25504	0.0024271158632824972	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	251	1279	601	5.719481782594028e-05	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	252	2287	101	9.611774709517418e-06	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	253	2297	14690	0.0013979898067605035	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	254	2298	27334	0.002601269801088605	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	255	2299	52379	0.004984704430790226	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	256	2300	26829	0.0025532109275410177	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	257	2302	52360	0.004982896275151802	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	258	2303	23295	0.002216893978794141	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	259	3069	4574	0.0004352896784290363	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
CMASS	South	16	260	3071	1756	0.0001671116474248771	a503816e56e3e4148f596ffb5e1c8e943a535f548fd654ab778d96cb02a482a7
LOWZ	North	4	0	16	345171	0.028117493751844552	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	1	17	409553	0.03336202612197778	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	2	18	400177	0.0325982608536983	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	3	19	402183	0.032761668823852806	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	4	20	420236	0.03423225909563708	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	5	21	422718	0.03443444183837062	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	6	22	406248	0.03309280212329351	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	7	23	416599	0.033935990507675	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	8	24	116606	0.009498678847375897	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	9	25	69343	0.0056486534767815275	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	10	28	348834	0.02841588028956935	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	11	29	193452	0.015758523749914773	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	12	30	1657	0.00013497856757029538	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	13	32	411438	0.033515577479775	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	14	33	108718	0.008856125473209036	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	15	34	416008	0.03388784788037624	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	16	35	215253	0.017534424625955815	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	17	36	404899	0.032982913114450826	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	18	37	187655	0.015286302412434385	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	19	38	399696	0.032559078783087975	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	20	39	144215	0.011747697116566171	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	21	40	293889	0.023940082223697364	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	22	41	319881	0.026057380309567682	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	23	42	286135	0.02330844443676914	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	24	43	419249	0.034151858464259964	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	25	44	386608	0.03149293545637704	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	26	45	49799	0.004056606932065865	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	27	46	234656	0.019114985366189035	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	28	85	127724	0.010404346749757638	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	29	87	58297	0.004748850666050398	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	30	100	29044	0.002365912804171188	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	31	101	323824	0.026378575537044854	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	32	102	200042	0.016295342555158132	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	33	103	417127	0.03397900117977948	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	34	105	118990	0.009692878548696104	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	35	106	131495	0.010711530924958352	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	36	107	403853	0.032897706366304465	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	37	108	405972	0.03307031927196617	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	38	109	417781	0.034032275762272524	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	39	110	409266	0.033338647214981594	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	40	111	410296	0.03342255060942782	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	41	122	183884	0.014979118237233672	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	42	123	207916	0.016936755494837374	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	43	126	154009	0.01254551250026169	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	44	127	27320	0.0022254764429815747	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	4	45	175	18307	0.001491281011773927	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	0	64	45799	0.0037307685070319596	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	1	65	102414	0.0083426041153556	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	2	66	98686	0.008038922703224	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	3	67	98272	0.008005198426232991	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	4	68	105100	0.008561404617765868	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	5	69	102943	0.008385696247066334	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	6	70	105602	0.008602297340107623	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	7	71	95908	0.007812627917037953	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	8	72	103504	0.008431395086177339	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	9	73	92237	0.007513589702463086	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	10	74	100579	0.008193125737871296	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	11	75	103857	0.008460150327186581	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	12	76	102758	0.008370626219908516	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	13	77	105929	0.008628934631354144	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	14	78	99498	0.008105067903505883	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	15	79	93998	0.007657040069084263	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	16	80	104212	0.00848906848740834	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	17	81	104661	0.008525643850618396	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	18	82	105847	0.00862225494364095	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	19	83	105516	0.008595291813969393	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	20	84	106198	0.008650847265437675	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	21	85	105453	0.00859015985877511	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	22	86	104876	0.008543157665963969	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	23	87	106191	0.008650277048193865	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	24	88	105373	0.008583643090274432	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	25	89	104767	0.008534278568881795	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	26	90	90412	0.007364925921041367	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	27	91	105696	0.00860995454309592	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	28	92	105415	0.008587064393737288	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	29	93	104636	0.008523607360461935	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	30	94	104623	0.008522548385580574	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	31	95	101925	0.008302770367895205	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	32	96	39893	0.0032496680724693984	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	33	97	56867	0.004632363429100776	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	34	99	19846	0.0016166473458057223	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	35	100	16570	0.0013497856757029537	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	36	101	48046	0.003913808242294756	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	37	103	4727	0.00038505955878381787	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	38	112	86205	0.007022225357511957	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	39	113	105327	0.008579895948386542	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	40	114	62734	0.005110286939019258	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	41	115	94568	0.007703472044651594	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	42	116	95760	0.007800571895311698	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	43	117	65638	0.005346845635593873	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	44	118	32054	0.002611106219009202	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	45	120	1646	0.00013408251190145213	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	46	121	11	8.960556688432401e-07	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	47	128	100844	0.008214712533529792	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	48	129	103761	0.008452330204985767	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	49	130	104508	0.00851318053086085	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	50	131	102325	0.008335354210398596	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	51	132	56405	0.00459472909100936	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	52	133	39288	0.00320038501068302	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	53	134	7123	0.0005802367753791273	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	54	135	5902	0.0004807745961375276	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	55	136	102877	0.008380319913053274	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	56	137	103429	0.008425285615707954	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	57	138	103602	0.00843937812759067	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	58	139	106100	0.008642864224024344	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	59	140	64736	0.005273369070748727	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	60	141	38050	0.0030995380181350262	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	61	142	32861	0.0026768441212597924	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	62	143	79606	0.006484673415812271	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	63	144	93813	0.007641970041926445	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	64	145	103075	0.008396448915092452	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	65	146	104122	0.008481737122845077	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	66	147	103889	0.008462757034586852	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	67	148	89361	0.007279311874863708	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	68	149	1643	0.0001338381330826767	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	69	150	94560	0.007702820367801526	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	70	151	2091	0.00017033203668647413	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	71	152	103822	0.008457299240967536	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	72	153	105238	0.008572646043429537	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	73	154	86586	0.0070532614674964356	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	74	155	104050	0.008475872031194468	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	75	156	79593	0.00648361444093091	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	76	158	64622	0.005264082675635261	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	77	160	101861	0.008297556953094663	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	78	161	74420	0.006062223897755813	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	79	162	97747	0.00796243213294729	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	80	163	19861	0.0016178692398995994	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	81	164	32829	0.002674237413859521	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	82	165	93169	0.007589510055495986	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	83	166	93351	0.007604335703835029	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	84	167	100532	0.008189297136377147	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	85	168	22989	0.0018726748882761134	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	86	169	76205	0.006207629294927193	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	87	170	82261	0.006700948670428525	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	88	171	104680	0.008527191583137307	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	89	172	104455	0.00850886317172915	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	90	173	104545	0.008516194536292413	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	91	174	106047	0.008638546864892644	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	92	175	104202	0.008488253891345755	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	93	176	103841	0.008458846973486447	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	94	177	102443	0.008344966443937096	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	95	178	104713	0.008529879750143837	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	96	179	75611	0.006159242288809657	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	97	180	45879	0.003737285275532638	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	98	182	3920	0.00031932165653322743	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	99	184	106114	0.008644004658511962	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	100	185	43565	0.0035487877466505234	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	101	186	83639	0.006813200007852706	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	102	187	1338	0.0001089929531738414	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	103	340	617	5.026057706147993e-05	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	104	341	36649	0.002985413109766901	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	105	342	12644	0.0010299752615321753	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	106	343	77814	0.006338697801397081	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	107	349	46416	0.0037810290840934397	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	108	351	11881	0.0009678215819569579	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	109	403	29044	0.002365912804171188	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	110	404	25098	0.0020444731978752403	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	111	405	98754	0.008044461956449577	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	112	406	101377	0.00825813050366556	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	113	407	98595	0.00803150987905448	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	114	409	77119	0.00628208337504744	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	115	410	26288	0.002141410129322827	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	116	411	96635	0.007871849050787865	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	117	412	101838	0.008295683382150717	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	118	413	104702	0.008528983694474994	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	119	414	104366	0.008501613266772146	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	120	415	106221	0.00865272083638162	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	121	421	16221	0.0013213562731187454	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	122	422	16680	0.001358746232391386	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	123	423	86089	0.007012776043185973	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	8	124	425	16862	0.0013735718807304288	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
