path	blob	sha256	size_bytes	matched_tokens	source_class	initial_disposition
legacy/root_oneoffs_2026-07-01/native_tier_c_symbolic_ladder.py	cbbf0dfecf305c702b3141aa9a61bd633b488dac	2481156c7ff7ad62c69cf8121cb44872af64b222a1cc2435acc039262fd7a541	1264	ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_tier_c_to_d_coefficient_requirements.py	e773d3921542bd53075c9116498ff46abbc7270f	34a8bb8720399fa9bb432b19c9058a6fff625425153a342bbf9c26751bf05955	1609	ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_tier_d_block_kernel_skeleton.py	dba1335d5a3f966d62f1ef33de5ac06866543491	d09ee04869eaae058b70dd6007100f80a4f87e20a8cccaeea0e4d7bcab0f391a	2149	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_tier_d_functional_candidate_audit.py	cea861c76ec8145006ea1569f0ab18d4766b4462	2cb6fa80ce1bc626971dbd360d11f1046a6bc51acd2062ffa474dde896439f72	2479	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_tier_d_legacy_coefficient_rejection.py	bef730c8d764e0f86ca1380e4cb529d82df12f2e	7cc740668e115a32b8ed084226039920b00569c6c473f8f70cc3438dd8a986b0	1822	ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_tier_d_round2_test.py	6c21ccbc5f572b62cd90b8776edf4c899a674941	fbc442fc085dd1be3c223341c471f7c059ed5f05e188ae942ca6d4b74ade495e	23151	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_tier_d_round3_test.py	79df866165c0e05a67978ba9570d4fad7139e504	0a21187d202b7820bcbb5f5720446cbe50ab13fdd04d0dd75628fa4fe8f99387	3268	LAPSE_TIME;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_tier_d_working_target.py	ccfde742150b486647e23bb038429136123153f9	3a92182647c51c26b25e5f5641fba27cba14d262c90d021708687cb7fa3fd99b	1558	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_trace_image_pairing_audit.py	9288ee9d57d3fd3c5b2c76e1f20d97a44d8a6e1b	ccbf70d9e82ba8aab2553efa9614e09b542e65147fb12c0ae04fa8506f742e21	2724	ANGULAR;ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_trace_kernel_bridge_audit.py	1a286cdcdce39381a3fdcb7cec92377d71cd570a	47a3ad5bc56ef0d6c0447af8006d9066795ad9a1aba977ac28f1a025392ca8cb	1987	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_trace_product_merge_pattern.py	6e8cf87efae32a94544fba458d31784e34377001	b46137ddda5f5993747b1912177cdbc04a550ce53267daf5368ad6ca0812f458	1251	ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_trace_vs_average_physical_role.py	a7d2249cdfc3957fa1ee7694ed9d3cbecf775490	083bb00b0dba7b2a308bebb209bc8479c1402bcd511590dc14ecee1e0e481230	1645	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_branch_decision_table.py	3938fe78f8ca327bc8762cf8e0a71753f729d773	6d4470d9fda830a23fa3d416ca3ca91a395a3bb2e0c7686f2a7a633248e19c80	1861	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_branch_selection_gate.py	31756556c1d4049b72772a86a16984a3ddb7fad1	41dee1af7c776864bb867c32aafa6bbc656e6a7e6cf18049a65bbf4a1dd39e7f	2150	ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_form_audit.py	2b88676301d74747b0f9336d8d7dad374bc78f8b	4a0271ff8afffd2152c0c4b172dbacaf3c4b0db8f36e36cbd0c9ef2d8ed645bc	2208	BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_gluing_determinant_audit.py	2563e134d4af53157f9daa9ec9c0c0d31cc7d6b7	97dc7506a6591b5a17bc6bcc919b37dc93e89fa2b6ea461f86fed68b1c57c993	2845	ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_identity_failure_modes.py	e99e38aca1c5594b73ff1b277b601964a4bd492a	0dde4fc566f7de3a86d1ac8e4a5d34e0a55c6198718ad965946664dec50d8f3b	1662	ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_locality_evidence.py	58588a83b70857dac1e52ca9b32b22f504e7edbb	3817f3d199f16181e568adff1f4713b191689bf778d5557eb1c9c554e611109e	1727	ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_matrix_model.py	a9ba692fb82f2a3b0b2765e94870ecba4246f790	5655f808b1686aba1dd4c7fc79f7f873d1694ca7a99739b0b771d0b34df1b5ec	1754	ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_multiplicity_audit.py	482bd7b40cefa5fc0f5a04ea575d3c0fe64a2dd4	bacb63c0039694764cc6cc5f3d3923898441c2d8046162d51f119959146e5f9f	1681	BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_norm_fit.py	3fe76d2ff765042740cf68786b2eab9cdd71ffca	c1230a29d5833dece7e79d23a2cbe9e7d626f90c552b2b6e659cb7443c91c579	1392	BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_observable_audit.py	ecf31d187a28ef0276d471dfc95509d61849a961	962b658cf7d72a7da34e28a053304d840733c0c341dad8cf4aacc12fe21d63d5	1843	BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_operator_fork.py	d24b3daa6da15d393291621ba214382686120b52	dcf598e7385f4f982dd235a0613ccf0477a4d0a813930b0e1265674111c86176	1070	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_postulate_candidate.py	4617bc946e1d6bfcea50a7abdbd17e51db0b13e9	239c5dc83315ef5cec75267cc2e8de00810d959d7df086cd395b2e2860636a98	1401	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_transfer_status_after_laplacian.py	925ff03786cb4ae69e1c5142ea3060e8428524db	4b653e052436fb6c92db069f1741c5a29c619ebd41a0069763fe2aafd24f65c3	1603	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_two_boundary_independence_audit.py	c36610b05c308b4ae0c29bff4bd03f84ffb8a7d4	90d28502a84431d66c2817ea72ed0ef637bab2ed758529a5048e275211a239da	1807	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_two_factor_source_structure_audit.py	d00b450db03d9303dbf022ecc6413ab478a1017c	eb6302e7a17107e3b5988edd3eda477bd65d4c84e97b0dc116a84c107dc64a3a	2035	ANGULAR;ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_two_lane_decision_record.py	29ab82db3b2020761a2b0a92a87b1d272c3a4401	d0b04fc7dbd38a3f545a9055b08d1a37ec8fdb865883f70c69e11d388fc4eca0	1523	ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_two_postulate_working_model.py	71133a981d4c46c4d9623601ecd9776328db7bed	a439fcb7b7a41a97636cd191ada1544c8964734ab5634484ff43f011f32e1b83	1790	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_two_side_shape_schur_pattern.py	0af18fd1db64f10c48cceaa7746fce85eb9ab7cd	28f9ee1d359d9a0d98eb97cf91ee8564a22058c4368b7d4e74086574931ccb52	1790	C2_BACH;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_two_sided_half_action_status.py	58153337054dd6819f676b7c93dd34e5534e1357	3e9a29d6f92d291b8c44ebcbb09b5a7f2a50b7a0021a1a5707e413a9e21a3f50	1664	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_two_sided_phi_bridge_interpretation.py	5230317ce3f1f2ef23e134addbbd841e845329be	564fd17bb87f11de82887c3f142193657e3060c6c331bdb7c7117d10a1201eea	1625	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_twoform_channel_action_balance.py	369ac9dea08ad62a46629e9dedff67a3b3f21119	abec751c8d6c469c134b77eb1f6c6f24036021965c315e521c5ca07e27992133	2867	ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_twoform_functional_selector_audit.py	8b9169975a3accd61a6320d41c2e78def6a3a508	800802325b824df3debf2063b73d37ead3078d1ab6242c42d57260ab863e1ce8	3786	ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_twoform_quotient_completion_audit.py	84f82782489ba8376047ff3a449731943741bdfc	f55f63c505418b05b5b8ed24cc3aff73fcb8b067c69349e8c6b88e191e68c43a	2713	ANGULAR;ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_twoform_selector_n3_lock.py	bad5499c342863a5175e9400880a2633deca9cd7	69280e072c1d6134311f865307b435494a80aecc9d3f5d61a242fc9376cfc337	1444	ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_typed_branch_graph_current.py	a386d847e864dd9bdfc2c2b4b772219c5345f519	795e00374ac16279eb4a9b073db5e26606453ca1d77cb717da318c7c94db72be	2972	ANGULAR;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_typed_depth_active_lane_gate.py	d568c8e8a5877a15d71c8ff719512fc9984e4985	ca613578eb85c4de3c4a813972c109d8bc2e250f6dcc6f0601dbe0b0b5f31ef4	1702	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_typed_depth_next_audit.py	7ac693cb10078ca12f76d37faf61ab7fd65ea764	81cd92dae431ad91f43b2a05caa3c9fca0df541b182b0bd3c939c3b33ac693cf	1598	BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_typed_depth_status_exact.py	6fdf22c9255a1262ef33e9353b2b3c860a1cd7ba	766e8a32e768df3fda03bb1f1654ddf8bd1d0a848588a7bdff649fa8dfa35897	1931	ANGULAR;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_typed_graph_mass_diagnostic.py	3e10d1b6d206a2ed10531ac2a3d69fa070fdb664	37a6e7ccd4aa1f81d810988bbaae6e13d955374fc08b447391bee6dbdd552b5c	2474	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_typed_nodes_boundary_functional.py	e65683617f315f9ebd6c7ebc9580be620982e109	372dcd7c5814ebcad09ada09e25f5c65148e298de917350a7bd95094551c0318	2530	ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_unidentified_mechanism_second_look.py	873cdd10617873f5616e331aac22b86820106ad6	7b38cdd6ef1f2887b01f2cd3b0c055ad9abd5192081939477e65faf4bba74fa7	5415	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_universal_gamma_audit.py	143964f9b37fb8764f2311fa922bfb53ddc83b26	233cfe9366b02a22cd951bd63b68ad7100d8a684314f8b481641673b4881192a	1965	ANGULAR;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_unknown_mechanism_map.py	3972f49ad07cb58e655a5106dcea066f0224ad29	c99231e26f0ed29559d33cbe130aeacb8ddf9b0271a3de910bd80b90d089c85d	2478	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_updated_dependency_ledger.py	28816a3fdda388c52080bb44a6df8810a99fa136	3d2c174592e1279fce83df9ed57adc16b53ff0682649808b1b0cf799adb0f7e4	1663	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_updated_p_phi0_route_after_source_scan.py	13fd42cae94404fb7aa3edf3afc13615f5c5c709	64a3b24ad921396f06449a2780b5cefcb73e211a2555d00e308f852cc345e46f	1213	ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_upgraded_transfer_conditional_theorem.py	2a90b61fe210c33e2395ae0c440a3d888950126f	ab364be07f3b2dc1cff4c9aed36f418de8123c84e88ffa7d7b192f16a58a06e2	1393	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_value_action_status_after_c1.py	03283139e50d7384e08ddb7f83e64a195e2a0eaf	78f41842b9e9f302b3a5a0dc29f3e7d22f89e77e4ee7768ffb2bfd727967a04f	1825	ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_variation_gap_update.py	9e603d09a9c903b859007552c41b66f2da29b391	08e99c7f1c3106d16613c5f210b861c422c3c3351001975b9a4b2c289cc06a77	1600	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_variation_orchestra_pattern.py	48155a100fa8e6e79f029695140c19c29ba44ef4	97f98ab9f2845ff3df4580d63b5589c1223611040aff3449adee8c11ce6c5287	2082	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_warped_collar_operator_obstruction.py	9c4eaf06bebc84c20ce7a9ba2551701838704ab1	875aa5ba75b65d394f3ed11c43cce6a5df6146115411db6c9bd66bb471607a46	1933	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_warped_dtn_hessian_spectrum.py	8294fce2cf845d5ea91de88a54b6456ca9eda8cd	d2fef833f9d026b77506c8378bb359f1e3523b93ceaea56885b5f422a0aca79e	1553	ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_warped_dtn_identity_preservation.py	13ad4e1ef3a5f6a9a4e220cdf8661291642deaa5	b98114a0c36ba0cd750669fe4c1ee8ec657dd151931951dad9969af1feb72e36	1068	ANGULAR;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_weld_interface_mode_spectrum.py	7b02c71e6ed700fb1425c19420897789da33bc02	0a635d2b761a67ec7224617368f511bbd2c25ef1d2356c4834a45b48ffa418ad	63219	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_weld_macro_discriminator.py	5e79a15adb56a779f2881ba5a9f771d4e40a8363	9e7a5f3a869c6a9c79282e39bb84633b029876fddf8a42fd9959a5af0e6839be	42326	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/native_weld_status_derivation.py	44b5672daba885d70053bb73b46f1f14051c6f10	643ee5fef879e400900cd0bf2cbb07f3887e1c9ea60d4cde815c0236579b89df	60952	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/neg_sweep_branch.py	444f03442567d9d0432072e4cc82cee00677defc	3ceec65d8873571d489608c09503ebc88106548a7a328718390b9c5ba9f7a3dc	8836	C2_BACH;LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/neg_sweep_mpmath.py	6d21273779412e3101aa5f1222e5a5c5f6ed502b	99f5a3693f610e470e8bf80a967bef6e6c1ba5c83e1f29fd0fa3618f3c92bdfd	5819	BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/neg_sweep_verify.py	422d850c6c994892b0305ce69b9ed98a4b739251	c1f571a044056ab07a9383c0ccb3f0d0f65684af871587a044bb86df7aba36eb	6327	BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/ns_scan_core.py	1301e86381bdadba70fcdef2a93b9de4d3c01b73	2d021cfd5c0730cf1953c5b147483613b68b8d933c403281971d8f12384d63bd	13442	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;SCALE;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/ns_scan_evolve.py	cfe070a74968692bbf3e5e8ec6c507e4f2865d6a	976f7cffafb9f1003fe79eabd10fdbb96013ca9b685c2efe59b2f72e23aa2ac5	9001	LAPSE_TIME;ANGULAR;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/ns_scan_fork.py	51c981a3870e50b8605b20387b9451ce39cbc867	adda8327b629feb3255136806d5bdd2a4b2ff819570cd534fcb4bc6573664659	4450	LAPSE_TIME;ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/ns_scan_invariant.py	3c57c19516066facc763c62ec403cf1832f55d59	315bb6fb9956c2ed8a8750dc56b37c741d5866d24aa919f964b5b90c999d6280	8793	LAPSE_TIME;ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/ns_scan_symbol.py	9c55bb19e2fd4ecf89a4447f33c622eb7095940f	bad5da6b84b6b8916281661133446112e5641c59665680374dcb12f6ad93474f	5497	LAPSE_TIME;ANGULAR;ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/null_test_dimension_ladder.py	646d68c570071fb15f5a5b3b320f100f50853227	e22c40e9296ecbce1bbeb7807dfe28a10c67ab49383356e97f0ef7ed8aa08b65	23517	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiagIII_converge.py	1886c7f5ec5c26e96b0e0799b38e2ad02faebf53	43609ddb8be8e4ee8c5f86bfee2ca1270050878ffd563cf1ae57ae7096d71ff7	8244	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiagIII_derive.py	e43b5f9b5fbf74a7813f93c3ec03f06b60ec7e02	576a644b4b357f68b9c9d08ba13d397e07ec0dd757bc38f78472e652da170cc3	13625	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiagIII_sealbound.py	c10a1dc9238f38afd4d29a74e8ceb576f43ed2bf	f3d2cfcb074730a71610b2281d08dab411bda6c7f18f8184b5076aeda9a602d7	7067	ANGULAR;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiagIII_wcubic.py	5d39c8c647d339e361a8fb42c282c023505fbf26	4241075f201e85617f0ad48c2959f46086886cee215a1a48c327d54c8708f04c	11173	LAPSE_TIME;ANGULAR;ACTION;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiagII_character.py	0f4ffcd0855f9beb6ff22c47d813402bd2c9b772	26113d67f251fe035f6cc9c09edccc4f2335675c090e9e260f02c4c1540780ef	6754	LAPSE_TIME;ANGULAR;ACTION	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiagII_operator.py	f4c320eb1772c3c50271eb1cfdc9d186e5f05529	470e3b8d0a4466cc9fd2f96a643c7055af2cf842b3b4b53b46983c60534637cd	11343	ANGULAR;ACTION;BOUNDARY;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiagII_scan.py	774f6d8beafce1fad370543194af7588d9d06138	8cb35f3a57e775ecdd94fcc7f55b7b55602bd756441856a967aff7eaa38448e4	7789	LAPSE_TIME;ANGULAR;BOUNDARY;BOOTSTRAP	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiag_gateA.py	afa2533ed671baee02270cc8fddfa4e17efb3281	08b52c131301c68d80c8fcc754ab90fcdbe079a1700cb0db7f4fb3f06ad1a4ce	11975	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiag_gateB_character.py	643774f147917e4eaf38ffd18bc38a728ee674af	18c94bf39accfd9476cfae1f7987fd1363bd8b57e53cc33fc061d64d9c345fed	4869	ANGULAR;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiag_gateB_clean.py	eba556c516a138d517644493344a5ccfa5afeac5	a2e5e42545404819990ed1721e61bd789ce72c8fa497af1bb23d7b573c25644a	8174	LAPSE_TIME;ANGULAR;ACTION;BOOTSTRAP	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiag_gateB_selfconsistent.py	d16c97b0b7ee63655be3c33fe94bf5b8718744c5	29172a1cb6f6b020aa7dfde89469c94bdb87a3285f1ca41895b62e30a303309d	13999	LAPSE_TIME;ANGULAR;ACTION;BOUNDARY;BOOTSTRAP	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiag_kth_probe.py	f832f77e4c1bfeb03e0440afe231513283c9c4d4	df22718b2ee3756913174b7f194f893dd77a7b5f322defbe6b1350aa49cd2d39	4817	LAPSE_TIME;ANGULAR;BOUNDARY	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
legacy/root_oneoffs_2026-07-01/offdiag_qw_derive.py	5ebed966502ec7a484c04b3142857742c9858ec1	2a29f2486cd84271527b4dfd910443176bdab3164263dc86eed3ffab922e92d0	7748	LAPSE_TIME;ANGULAR;ACTION;BOOTSTRAP;CARRIER	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_COUNTEREXAMPLE_ONLY
