candidate_id	path	git_blob	sha256	size_bytes	matching_lines
X0244	matter_bootstrap_dimensional_inventory_2026-07-20/SOURCE_CENSUS.tsv	c5e6604ba2f98be6f0fde72366d81d464afc8613	85a67a19f41232a2ed9e751023e9334be3e6cfb03d0d55d430747ac2f280f8f1	964153	90
X0245	matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	062715f9229b5213e9b8924d08f35504a766008e9f6c3be923ef869142f0e0fe	2417	2
X0246	matter_bootstrap_dimensional_inventory_2026-07-20/VERIFICATION_RESULT.json	1a4a15ba8480c014911d8c3eae978aa171570a4d	09088b83839c9d489da5ae0a0f49b5db78934dcb6d32f6b47e98df2549ef61fc	3108	3
X0247	matter_bootstrap_dimensional_inventory_2026-07-20/build_source_adjudication.py	ec6de9512c9fcc3a1c532a2061a7bc5bced20199	e0ca4009e2ebedb0683017a77bb2903171713a39f47ff769827b3c91ff8b9163	12149	3
X0248	matter_bootstrap_dimensional_inventory_2026-07-20/derive_matter_dimensional_inventory.py	4e0c8b43d5810842478b3d8678fe8addcfa1372a	b98b9c7e2d7420be925e05db5334c9ac7d152deb0fcef6019860de9f26fd628b	8969	11
X0249	matter_bootstrap_dimensional_inventory_2026-07-20/verify_matter_dimensional_inventory.py	8dae50505694336d924f42c489ffdb0d49b348a2	b7a4804363844ca48a5c2cd7249a3a089fee92df517b5a05a563094885aa40f1	19320	5
X0250	matter_bootstrap_dimensional_inventory_2026-07-20/verify_repository_gates.py	09fc14c125007ccaddb8915b06fbe45ccb162b2e	46b63cd2bebb4e5ffe040d7adde5f4d34b9148094ad3056e31edea2c3bf990f7	8524	3
X0251	matter_filled_background_closure_DESIGN.md	9cf8a0b4d16b35d3464f7056c49ffba4c5184657	279ca513e04e40b58eab0054a0c5e9c1dc14c5747db0bc93f503e205a561b51f	14296	4
X0252	microphysics_E1_bv_probe.py	9ef80520c4e3b0307f826937775a075b8658159b	a7f44ea70b4cbe315fe37eb24c3775874d0e2b996b7ca74a46225ebd0ef9a1db	6585	1
X0253	native_action_arm_c_2026-07-18/ARM_C_RETURN/ARM_C_CLAIM_MATRIX.tsv	1c534bb08b93b590023b2f822875cdab19568fcf	2ceb3aa4bae229c6fcbe83bc6b956daee1bc8eed458b3b0f15e85e17c1a6a752	24718	2
X0254	native_action_arm_c_2026-07-18/ARM_C_RETURN/ARM_C_COUNTERMODEL_MATRIX.tsv	320e402f5b7cb03138f1e32d2713eeeff24a6761	90edfe3248f8f0f11534efe01c39b5b3bfa8efc78f128834885b7c54e607dc8d	11797	8
X0255	native_action_arm_c_2026-07-18/ARM_C_RETURN/ARM_C_REPORT.md	0cfbda1e6ec8ebbb928c3c974a919a3f5c4d8712	de865916f880284ee25467346d839d94215cbc0bfb2992814d200cbeec806b0a	29834	6
X0256	native_action_arm_c_2026-07-18/LAUNCH_PROMPT.txt	3f4d886cd2bb9d7509ea8ede58ac67122bf519b2	e39220926dceaf731d176e066089c30d15f60ce31b3fbf5c7d473ba6b5d321d0	10729	1
X0257	native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	c275c5ed56c40ffbfb4fb0c2bb6d528e501821c5	9fd7b15007125cb94a9cc621c189997065aa05cff1c733ee59d461ba9dfb5b14	2713340	326
X0258	native_action_arm_c_2026-07-18/PRELAUNCH_NETWORK_FAILURE_TRANSCRIPT.txt	d1e4f1797c8719081ff4ed4140c91de746e77314	c3ab0ff826da26dc671d0d470c0c3cd2d679e26a5b688f2ec684cafc3ee8d649	15348	1
X0259	native_action_final_adjudication_2026-07-18/COUNTERMODEL_COMPLETENESS_FINAL.tsv	27e96758e1e71e74cb33195881001451c067ff06	51faa6e068605fe2b0f19e7b2a316b59b4d1c6d2292d56726a90023bdaeadc11	4550	2
X0260	native_action_final_adjudication_2026-07-18/DRIVER_PROVENANCE_AND_AUDIT.md	244c330b7ec9862c50e63a3551ab6a0ed2de01e9	2d44feae9e20910eb9a9fde6b41f51b6fe449523f8eca210bffba8026c5e356f	5278	1
X0261	native_action_final_adjudication_2026-07-18/FINAL_ADJUDICATION_REPORT.md	3751d7098b31bd10cfbd6539aa5a57754e4b43b1	71ed06c21c3ef683d0579f2a883584b4f612de4f1b09e16300702b204d437eda	11945	1
X0262	native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	70cab9d5e10b03e0e3418129b67155e01d9f805c4397c69ef8795c4d2aaa5dfd	8676	1
X0263	native_action_final_adjudication_2026-07-18/MECHANICAL_AGREEMENT_DISAGREEMENT.tsv	47989fe064da5a7cef4538bb6e0152650504796e	91fe710ee98774c334317205fc2452c6e4129664a1bc9fcf36fb058ef14c719b	9486	1
X0264	native_action_stage1_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	1facd2f7011f42633b449b924fc53b7647963576	93c137b21c50f7f1126b2d3f8c939a56ce656f728cecdaa77b9d7a8bbe67a2fb	887567	115
X0265	native_action_stage1_2026-07-18/arm_A/cold_output/D0_D5.md	6bf2fb053bc46f2606b7c6eb6e67a334458429bc	22804ff3c744b8857481908cd4cb7bc8775c67a158de58cf570c0fea924e4ddb	45231	8
X0266	native_action_stage1_2026-07-18/arm_A/cold_output/UDT_NATIVE_ACTION_COLD_PACKET.md	dbe0292e446291cdc620abfb261447cb9f7d969f	d38232792ac78188687db433a3f60a08c775c46e9ecf5fc42ad7953dc89fadb0	13221	3
X0267	native_action_stage1_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	68cf3f12a0e621aadeda5b24c8d0b20661601f66	dc5a4526b7bab08ce537a1baa29c9189609ab99f40d074a299a77da8e30c3004	297351	51
X0268	native_action_stage1_2026-07-18/arm_B/cold_output/D0_D5.md	0365540b9bd2e9a4a86f5eb6f87105258e413e2d	07f9519049d0993d35dbbc68f86ffe1f7da1339e1eb888dbdfe90a75ac34ba68	29406	6
X0269	native_action_stage1_2026-07-18/arm_B/cold_output/UDT_NATIVE_ACTION_COLD_PACKET.md	dbe0292e446291cdc620abfb261447cb9f7d969f	d38232792ac78188687db433a3f60a08c775c46e9ecf5fc42ad7953dc89fadb0	13221	3
X0270	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	34360a7436d759314c1e2f35107d150777e312da	a9e137093369780c3072ef2d30c36deeafcca4d317bba21b8267600d0b3f9ffd	5187709	14
X0271	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	9c5f53e6e6eb7f8c8d8c894f1a0943197ba6be94	e56c5196e6aaf23da82dcf6a8acf17d2bcfb3921e4b19612dfc3f6c96bd34172	1123185	15
X0272	native_action_sync_audit_2026-07-17/round1_final.md	deeaac599fd93ac58867d891ee234f86536ea81d	915996b295a818af7c801e840ecc1fcf9611c466bb62ade2562ec2416236ce3d	8471	1
X0273	native_action_sync_audit_2026-07-17/round1_transcript.txt	5667970e804e8be2abd9e76a207c838529c04b7b	bc2c1ab6f9963c15d5e083b225d3a0d880dfff402ea2f35bb32dcc4fc804176f	205720	38
X0274	native_action_sync_audit_2026-07-17/round2_final.md	8857ce9311c1f886ea378b0a7162ff78a1ed892a	97eb7dc060d889a5b3f53fb5052a40f740cf244e8b4d05fb7675bc633a6f7ed2	10636	2
X0275	native_action_sync_audit_2026-07-17/round2_transcript.txt	a0a4b20da69121ad5dc5f441df117122eab7750d	97bf7e29ac97f3cb034d02078dd9463d36d26f82cc768139a66f22e72a3498ee	212580	42
X0276	native_action_sync_audit_2026-07-17/round3_final.md	9568f1e2b7b738d5e37078028896a8f3848686ae	1a999a0405098f7adbbab2b211f52e0de3d67808b089e2cd6133825da49e7b7e	6319	2
X0277	native_action_sync_audit_2026-07-17/round3_transcript.txt	1126483d319afe9b72ad6084217e9823c9961d45	91e52fe95bd005d844171f63ed61affa5583f8b36bfa4e8858aa731cd367f2f3	146146	35
X0278	native_action_sync_audit_2026-07-17/round4_final.md	2dfc4876689fbb8fec1b20627a6c8058ba297b5c	32bb3fc0557b3958cec85d3a2a956fd286e22cd89666362964a37cb1dad93121	7445	2
X0279	native_action_sync_audit_2026-07-17/round4_transcript.txt	b29c300f7673b521cba6addd98c4f96f2e873db9	ac3cc3c559aa3c9172b37f7ca4b71fcd8e9d9e7f3de36e1f7eb85fe7a2945d3d	144451	32
X0280	native_action_sync_audit_2026-07-17/round5_final.md	ab1890e0ba13cbcae20a0111c044f475e5d01b2e	65d0465c77e987f54aa624f218f01fd8293c7c3de20085c2e527f20d3ef81699	7847	3
X0281	native_action_sync_audit_2026-07-17/round5_transcript.txt	36e8a1c8aee66aba21f6eb88cee8e25dc261cbad	7ceadb615144326fbcab6afe485e64f507c8b181a5ce10537d7be2821b736833	187461	55
X0282	native_action_sync_audit_2026-07-17/round6_final.md	09d745ed35a12b1f7b5c14f49daaee19653f0d74	41b49d93ce05e806d348ef10ff2f70201c95c3184bae4e5488dfe334d72e0cb4	6315	4
X0283	native_action_sync_audit_2026-07-17/round6_transcript.txt	d6066e8a2214f47b7b634f1d9610b89c31d1edfd	3d45cda6de94832e597d96337170e79f65dd87fb1b7b3328868c36c21291b86d	145181	46
X0284	native_action_sync_audit_2026-07-17/round7_final.md	764d571dd2486daa75256fa5aca56e1da94b3788	ad0af2efaf49f01ddaa6b99b029a474eab644bd7ba6758276478a8a932ba365a	5107	2
X0285	native_action_sync_audit_2026-07-17/round7_transcript.txt	3fb260c428434bb4516a7687d269b0e90f39896d	70998f26c25639e1e6327065a13d4cb78a63e484af07186b0859e9f32b36e279	189478	32
X0286	native_action_sync_audit_2026-07-17/round8_final.md	71890d4bfbbaf77f175c4ce4f59dbd83369992d5	202fa6f1552ccf1e63629c24a2cacdd671819ca76c26c484c65780cf77be3271	5327	2
X0287	native_action_sync_audit_2026-07-17/round8_transcript.txt	abdaf76d56cd0ae2aea98bb1a6d65688cddb9aae	e53ac04fc0de235d1cdbe5b5bcd8506d1007204ddbd7d896d56edbe4bc6fdb55	285437	61
X0288	native_action_sync_audit_2026-07-17/round9_banked_final.md	2490bee47bef4e27a14245713606ad89c38aad89	af414263e730afd6c4e448047eecbe0ab8e725b73ed499950a0a1c95759c4c12	1947	2
X0289	native_action_sync_audit_2026-07-17/round9_banked_transcript.txt	924a63d579fcbd2d8960635039716469a3a2bd74	067fff3c30dd235041b393e91643132d4b64b358d6cd129433dc93b5a434db0b	134530	33
X0290	native_boundary_generator_scale_audit_2026-07-19/AUDIT_REPORT.md	5966a8cc49f2a4eb67ff31d028933a2770d6aaba	166acf07be128afc328e8b75cc70b17e53fba4dee9d7d5f77a8ea116d5437c93	7853	3
X0291	native_boundary_generator_scale_audit_2026-07-19/CANDIDATE_UNIVERSE.tsv	8903cf29642a88289e4dc9f59351cc784c4bd829	27632fc5aff2baeadad9213a7198b67e87b9c98bda62a2ad993c1adb667c1bfb	182257	46
X0292	native_boundary_generator_scale_audit_2026-07-19/CHARGE_REQUIREMENT_LEDGER.tsv	e93610d807b90990cb6d5d6196cf2bcd0a534935	3b522b337433c0935e23d789aa76367a575a5cc2cbb69f35d0c06a099d0663dd	2444	1
X0293	native_boundary_generator_scale_audit_2026-07-19/PREREGISTRATION.md	e630a49f2350eae56a04c53b53f08c09c9efac34	a58afc2e98a5548179c5ab10dfa552b909eeab47267044a2365bcec03bd92a8e	5782	7
X0294	native_boundary_generator_scale_audit_2026-07-19/REPOSITORY_GATES.json	c2e0760c1becc984cc1e9b33142934b9ee26270c	c526f0fbf0f4d11ebd893677021c72289ccb19c03fb19792946fa652d1715970	11694	4
X0295	native_boundary_generator_scale_audit_2026-07-19/SCALE_CLOSURE_LEDGER.tsv	b0c0c38af6fc788da106a3e1b8bb898cf2350aec	d4960242ead3b71ecd4df4d80736ddf9efb0a2532f430434bc6b91391dbbf866	2488	4
X0296	native_boundary_generator_scale_audit_2026-07-19/SOURCE_ADJUDICATION.tsv	d2b6379a45756d4760e4161386f55fe192c50477	b0390d3e647248004f505d6b66e2468365a180f9ff133a96f98a54b7263c62a3	7416	8
X0297	native_boundary_generator_scale_audit_2026-07-19/STATUS_LEDGER.tsv	a51eb65817a7ef40da81ae0d081b0c9a471d16b4	a42046f4fed85ba2c33bc6bbadcce89bfa628579bc6de58639efb568fccc6480	2393	2
X0298	native_boundary_generator_scale_audit_2026-07-19/VERIFICATION_RESULT.json	530ee5df1b9a8b417c82ca824097eb6dccb5e0cc	e71e72804d1651acc785738e220d756af066d7cf1e08dd5501d4b6be5b4562a6	2117	1
X0299	native_boundary_generator_scale_audit_2026-07-19/build_candidate_universe.py	c28e7fec4b21648825a6da2d6fb2f15d66cd661e	589941e9c3818ae819afd2e7b9efeb57b01b354eb82ebcb37d72aabb0769a14b	6302	1
X0300	native_boundary_generator_scale_audit_2026-07-19/build_source_adjudication.py	125a111e938577eae79eb7cb9aca4ceb8cce7a66	e76e458317273e0fe227403b6b77f79b1a77a19c06c1ce8f061d2a8a0c6d91cc	5077	2
X0301	native_boundary_generator_scale_audit_2026-07-19/verify_boundary_generator.py	7286e2727688b2fe07facbe89d400cc268f1d15d	425a8ca9ff2671061d2c42294c103950192ae1884979d213ac03b88ba12275d4	13007	4
X0302	native_hopfion_topology_audit_2026-07-19/CANDIDATE_CENSUS.tsv	73b7416a2de4aeef35a78a1883aff3821c5faba9	246f0b6bd385aa277498b696f869dbd8fadf568002037cb3d7acca7963ff32ca	458481	1
X0303	projective_position_direction_magnitude_correction_2026-07-19/AUDIT_REPORT.md	587bbbf80041e13853d6fb3d000a9d88b0e8d1f1	7a3eb776ebbc4aafb692a142a503a19fd723f0436b384292888ddcfbcc67de21	9471	5
X0304	projective_position_direction_magnitude_correction_2026-07-19/CORRECTION_OVERLAY.tsv	ec188a56821fc0676b0d7e80d1251f3e470d83fd	545e46534e7c130d1267df6959032232f2b89df73cb64543e2bb4a1ed316d444	3700	3
X0305	projective_position_direction_magnitude_correction_2026-07-19/DERIVATION_RESULT.json	77199ddf76f55b7519016a327641d6d472831071	30e859e9d80fabe9b6f1f14ce95a2299dc77f468c080f075ddd933cacc42de15	6194	1
X0306	projective_position_direction_magnitude_correction_2026-07-19/DERIVATION_TRANSCRIPT.txt	cd5b7e2e80911838de18fc5db36a9af281aeaaad	4f01ce617d2b950def1537423dedac988efb0f2836c363b779005d2a3b3b9bb9	6333	1
X0307	projective_position_direction_magnitude_correction_2026-07-19/INTERNAL_ADVERSARIAL_REVIEW.md	9b7d9ff1b48f74674578d22ddffe02dcaa49f20e	ef490f532ff690a22b4e27140ad7f3fbaa63861b0b325f25e51bf9898685d029	3687	1
X0308	projective_position_direction_magnitude_correction_2026-07-19/PREREGISTRATION.md	b48730c16e7f0ab75010a6c6cb7830b1f93cf3cc	0b0ba18b14c3668694d59e407bdbb83e313edb98412b9ced4d8604848c8748f3	7352	4
X0309	projective_position_direction_magnitude_correction_2026-07-19/REPOSITORY_GATES.json	3002053de358017288eaea4044f91c4579a0157b	3ca801563df0ad74980222895870596880b91d43322c17ea86e3ac5063352e62	9261	5
X0310	projective_position_direction_magnitude_correction_2026-07-19/SOURCE_INVENTORY.tsv	60f82f718d7d4daf929aab0231d086304238a6f1	29f77a514d71a355329c92c107976d5c54288da0f397b8d46ebd7dc7de292b16	2301	3
X0311	projective_position_direction_magnitude_correction_2026-07-19/STATUS_LEDGER.tsv	02cbf529904a3a314cf8dc1f7f1b2cefa4e821ce	ab56ec4e012b83e3852cfdfd88ce57770b8fd0d0d621e4f60b9a42d2c62d7c6f	1950	1
X0312	projective_position_direction_magnitude_correction_2026-07-19/build_source_inventory.py	bc2e7920c864a1fb23cbadb8655d714b6cf79023	10fde2da3459a7187ee5ed2f1869003e0c2736ba712373d5b503a1a0d1e4d493	2947	3
X0313	projective_position_direction_magnitude_correction_2026-07-19/derive_direction_magnitude.py	e315484c9663268ca152af262d243ce5439f3362	c6bb7a845caf943b714fe1a208f23d46e696af020189583e89079d29343a72a0	11559	1
X0314	projective_position_direction_magnitude_correction_2026-07-19/verify_direction_magnitude.py	e270ebf892a39480fdac3cf948761910919512a2	9933e06434773173da3dba163f128422d5414e371ba2de7eee82321cc947196e	13592	1
X0315	projective_position_direction_magnitude_correction_2026-07-19/verify_repository_gates.py	91b2db6ceeebaf2b9c777132afd49df22ef41320	70a295aeab563295fa4aec7b33780fb774ad19caa4703548a8b81d75f4c18240	5410	5
X0316	projective_position_join_audit_2026-07-19/AUDIT_REPORT.md	9292cc7d25188a9e3cba66f6db86632376f54746	8db9b5063ff3109f8c332644052b72e630e0268bc4693191300527bd731601f1	10931	9
X0317	projective_position_join_audit_2026-07-19/DERIVATION_RESULT.json	44acf036b3d53623e944233d52f6cafee4a2096f	7a3a36f516e018f7a0541c4ac4b4fb4325f3c59fac3540298165d9df5420e1c2	7128	6
X0318	projective_position_join_audit_2026-07-19/DERIVATION_TRANSCRIPT.txt	abee0300e19dfbc252231548456bd408ea4881a3	ba4bc31c71de58a0a5e146a1eb3f6194c0e26e8c11bdbea240c5f2217e9de28d	7267	6
X0319	projective_position_join_audit_2026-07-19/INTERNAL_ADVERSARIAL_REVIEW.md	60a0b287472e837912ccbaa555ca06650ddadf93	364057d897c174a450b0ac81548fb9e1f515416099b1b103650eba51e8c56a24	4354	2
X0320	projective_position_join_audit_2026-07-19/PREREGISTRATION.md	aedc0dbaeec19549e74a243b03894b9f9172e87d	980dda8fa8fc1549bd0a083036f3ef57c526061872aeb58ec9923375f523d2b6	8190	7
X0321	projective_position_join_audit_2026-07-19/PROJECTIVE_JOIN_LEDGER.tsv	4c3054ed8bee131e59b31b4fd84ae74243a3bf60	481d5a983cfcb890ae2dfddda9179a640bcd4a12e9b72ab229295e6bc5857cd7	2697	2
X0322	projective_position_join_audit_2026-07-19/REPOSITORY_GATES.json	5f451da88e04d9d2e846d0d491849a489cbde9ec	010660cbe3a6fc92dc3ec0636d14edb86eb4fa1a30e37b1fec3f55272bdbefdb	8556	5
X0323	projective_position_join_audit_2026-07-19/SOURCE_INVENTORY.tsv	2801a9287813e207af3bbab14490eace2da8d619	eb993e561adc8c6853d326a9abff992e338838816beae097e04fcda85d457431	4784	7
X0324	projective_position_join_audit_2026-07-19/STATUS_LEDGER.tsv	cadef7fafd2c2a3ed8d2b95222ce55dca943dbe1	e622f70832d0ebcba323a0f9a11dcac2ae1dbe16b6559b3bdc3aa34661e6a109	2440	3
X0325	projective_position_join_audit_2026-07-19/VERIFICATION_RESULT.json	a513a3ff3455d95d70e886e26576810af0ac51f2	5b1170f0a88223a2bb20bc31df1aca0227910cfc88bf09180c91dba0bcbeb76b	1585	1
X0326	projective_position_join_audit_2026-07-19/VERIFICATION_TRANSCRIPT.txt	e955fc8574fd93da831de632a93d81999d96d2f4	bb3c4dda07223d2e0ff0132c65fd4d56211aa5a2901939bd0cf1ddf623069678	1724	1
X0327	projective_position_join_audit_2026-07-19/build_source_inventory.py	306923b67e30e094e1939110985f826aa14ac0d9	2a44fefe40f35474d0d47b6a70d0a11c1a0883dfa047712984c844056a75dd9e	3455	7
X0328	projective_position_join_audit_2026-07-19/derive_projective_join.py	e0fd20dd52d26a4e5bb287b887aa29f95cac5e72	4e900b23b00610305d94d57cb7826dec305402e11aaddc66b59bdbfb95a16d5e	14263	6
X0329	projective_position_join_audit_2026-07-19/verify_projective_join.py	3b7baee4858bf1587e67076c227ff6ed06bca1d3	0bc9aa044482fedbf94307a5f8fb27e9418ebc26da8e17f62d52a40695683c74	13998	2
X0330	projective_position_join_audit_2026-07-19/verify_repository_gates.py	910bce42a47ff1889e89fc2c02d877efb36a7169	e5ae259d5ed738f36ebb4dbb2c779f62d88625f425c1a48ce068d962ab61a8dd	5040	6
X0331	reciprocal_c_clock_channel_correction_2026-07-19/AUDIT_REPORT.md	33a7dec3fe3f313b97ef5a516cac8dfccd66bb48	57de584c7429fce9b8e352fc6bb7fc0cce552c384ca425d45ee581ae378d3b80	6892	3
X0332	reciprocal_c_clock_channel_correction_2026-07-19/CORRECTION_OVERLAY.tsv	3fde3f55ebf15a904e5e8103fc42c78340a70733	73f3f03203ca453607cefdc392cb24c9e4ce78bb06e5570b114c47e7ba699df7	3478	2
X0333	reciprocal_c_clock_channel_correction_2026-07-19/DERIVATION_RESULT.json	20687737b7c1ae6ee0ca9eea82179f68bce89b9d	dd8366a7ba0091e7af4e290629020b39f60d6252c4c434c3cbc29ceb101fa824	5236	1
X0334	reciprocal_c_clock_channel_correction_2026-07-19/DERIVATION_TRANSCRIPT.txt	d980e3fecb9d0093268071b8393e58b0b3d3b674	7d2f5006d3359a0b929e29199c0da3736beb4b32b207d3d12dca6f1f58f08ee4	5375	1
X0335	reciprocal_c_clock_channel_correction_2026-07-19/INTERNAL_ADVERSARIAL_REVIEW.md	57aa4e2b68ced017bf093508e8434d442bd65133	3123bbc1f7d548b6b4c54ca18a984907ebaf022ea885b6631f2015bbda87c56e	3345	3
X0336	reciprocal_c_clock_channel_correction_2026-07-19/PREREGISTRATION.md	fafb445b4c8f850794d7fa3224b02401ea908777	c1f3b30a3eaceb67901c0e0b47397b40155ec19cc03d80da7c4d27bed43139e1	6979	3
X0337	reciprocal_c_clock_channel_correction_2026-07-19/REPOSITORY_GATES.json	1902225f4b64691d4bf13f1b530522451be18ef9	4968a7e32cecaf4d0add441be3598fb3f563bb921eda6ea5beb9edaec5058897	10238	5
X0338	reciprocal_c_clock_channel_correction_2026-07-19/SOURCE_INVENTORY.tsv	7a3f4c316c024deec2c2a45e3c32aa5517521c33	03c596e61c583d99a892a889aacfad41db9b8c4fc50ffc4e693789015f253491	2574	3
X0339	reciprocal_c_clock_channel_correction_2026-07-19/STATUS_LEDGER.tsv	84ac988a8ce95e17c4bc8f027a6eb24b59994bb6	6a32f0b9c655d3173bb4646767e1e4387ddece95d2fa35d2f9c02078cb6dd5da	1959	1
X0340	reciprocal_c_clock_channel_correction_2026-07-19/build_source_inventory.py	eea8dad35969aade246071ec4961cd5f49addae2	5526c93024843c14bf9339262a908885dd5dff65e6cadb403fc0fda59c7ae88a	3171	3
X0341	reciprocal_c_clock_channel_correction_2026-07-19/derive_clock_channel.py	1aae9e8365bd532a6fa43ce0130df0bd3ebcdae5	c3b5a6c52129e8911542adbc2b8b31eb1c4889e6c25895063dfd4c1a1dd9285d	9292	1
X0342	reciprocal_c_clock_channel_correction_2026-07-19/verify_repository_gates.py	51ebd81b8acc4dcc97b3ec9b5609c9c8b96480d3	68833e1c7afccd235d73100c35f5c35c9ec82bb0f6d68f82191cdcc3b73a6088	8649	5
X0343	reorganization_r0/DEPENDENCY_MAP.tsv	5a06498769ca504d4ff261ef17b450a6477b8290	ad32e0f5f52dd4df1fd68eb1899f437449fdb00257e5687a32ce3941643266bc	2269243	82
X0344	reorganization_r0/ROOT_FILE_INVENTORY.tsv	fff56638eee64a15e31c551d86ee763e19ee30b1	3c52fd29e40fd1296168c2c6b6fff5df64dfc2c43a44bbb0aec1d5393a0c00f3	714451	20
X0345	reorganization_r0/ROOT_RETENTION.tsv	695a2caa912a831cbf7360effc3c91cb5d542ef0	79a8a771a35a99e4a1d0ab986c054ca25d323789f9d6da28adfd6f3fc2accd8b	42417	3
X0346	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	43b317c9b72331f97bd1a5406df95d3b708d9014	40002faf10c08c9d61190e4080fe0d0a554d2be34f30e73a85d3732bc952caf3	2728167	105
X0347	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	82b9f3db607c7d8df3469a789048d1b9d167abf9	4a88ea647eca10c62b52ff49f858bdb66d29b2aad38bcc1a3872ddd751bc874f	823882	20
X0348	reorganization_r1a/postmove_census/ROOT_RETENTION.tsv	695a2caa912a831cbf7360effc3c91cb5d542ef0	79a8a771a35a99e4a1d0ab986c054ca25d323789f9d6da28adfd6f3fc2accd8b	42417	3
X0349	reorganization_r1b/BASE_ROOT_MARKDOWN.tsv	a3bf162601b1448b8e5d03aeee3ff39389cd71e8	946801ff08ec96bc01584142f0786e24be2592c63dde209aa5b12a108a062e9b	162781	4
X0350	reorganization_r1b/adjudication/CANDIDATE_ADJUDICATION.tsv	e8471135d60f83bafed37dd35bcb09fb85503290	f235dff295d8bb7ab6c258be1836d5066b09b0bcee669ce132bbcb8c1f4d1824	120348	2
X0351	reorganization_r1b/base_census/BASE_INBOUND_REFERENCES_FORENSIC.tsv	0208bc4db691abd5021dca81d4f96be58ebb0bff	9840d60d7dc960b2e76f3751259a4360b722efbe48fd7dafec87d7a1be6008d7	5267718	70
X0352	reorganization_r1b/base_census/BASE_INBOUND_REFERENCES_OPERATIONAL.tsv	ddbb001ec834e9e50211fa7f98a7f10df6bb593a	7484c3aede9ad2654b094b89da5e6866bd840200418d90007bd807634ac36640	740435	4
X0353	reorganization_r1b/base_census/CANDIDATE_EVIDENCE.tsv	638f19e324ce444e099b609092aef28a7aeb47eb	f8976d16fcafdfd1b8814dbeb111997b64cecaeb9148e0343fde54b8436690df	102376	2
X0354	reorganization_r1b/base_census/INBOUND_SOURCE_IMMUTABILITY_REGISTRY.tsv	eb574ac5031d15e8c42732cb7b722317dee9b9f5	886ce87be95dd4e979e0e5a101a263b1aeae3da0d66e2099a0117c8cfa8762a9	113758	2
X0355	reorganization_r1b/base_census/LITERAL_GIT_GREP_COMPARISON.tsv	5e082e11ccdfd4385e1080df793459fa8f57a386	33ef95c4b4f149ebee8cb82ba5630eb6c72d6bc7815c3e87d38f08a544963d5a	2207841	3
X0356	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	5f42c295d76a4003b046f969a5bec8cb71f41f59	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3	3238618	128
X0357	reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	c4f094e34b17c45f77bd5816f800e074ee701412	1fc20eca48f942bc7079f4e33aac0c51becca41818c7a15c27a43d23b3efb295	990940	20
X0358	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	0a1f56d3bcacaf0b50ab9496fd1b76f1b2fdf53f	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc	4053360	155
X0359	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	82cfd102660ac443af0d1420528ce5a9f79ae3a1	3725018b5e76088b5f62b1977a54a320f53c03b48d9fd347436401be00363232	1260645	20
X0360	reorganization_r1b/postmove_operational_census/DEPENDENCY_MAP.tsv	dc1ea62e94592747a7eb6fbc4c2a7facb893c35b	685146d3da193f52ac0dc52f533697fa5f94daa564b850c3645b46119d9a2d03	2261759	82
X0361	reorganization_r1c/FROZEN_ROOT_INVENTORY.tsv	8dd5b10bf559612d67d5680621486b678a658649	a4a071407af657962e36c33e9308ddbe6416fe3f38da5ea48ea93d7c1bcbd12c	478553	10
X0362	rescued_workspaces/2026-06-11/tmp_loose_scripts/cavity_step2.py	2dcc7a194cd81a4a631f0938c13527e436c9c172	1411c54c32a706ca1888f60c01ad66916d7d931100dc7f9a554970839055011d	7254	8
X0363	rescued_workspaces/2026-06-11/tmp_loose_scripts/cavity_step2b.py	dcdcecaf5ffb84a9f882ecf0cc5b6852bf312a81	a48e332b1ffc0dc8847830606a504fa9581381bed6fdfd06dd69ab87cbf86d67	5246	5
X0364	rescued_workspaces/2026-06-11/tmp_loose_scripts/vx2_c3_c4_dplus.py	e12eef58c3f317d94c024cc92a21c648efc8aa1b	7deadda500fd62fa99eb36810515598314b0872371e719bcd0a28f1f6fd19794	6648	6
X0365	research/_registry/CURRENT_ARTIFACT_PATHS.tsv	bb2a67416d2109a8b96b3f044c1f9acc611e32cc	9c1f7c9a9f11dbf31706268d5dbd3c2ffd4247e3f981a603d86e2095925e729c	203899	10
