candidate_id	path	family	classification	current_authority_effect	evidence_basis	load_bearing	base_git_blob	base_sha256
X0525	udt_csn_dphi_transport_selector_audit_2026-07-23/AUDIT_REPORT.md	udt_csn_dphi_transport_selector_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	f0b22bdcc0c18c513543bd6e78b66192225dfb97	c2ddc90ad25e13bd3c9fcb497630ad4510d36079c3be44ba47fb6a91a25a5471
X0526	udt_csn_dphi_transport_selector_audit_2026-07-23/PREREGISTRATION.md	udt_csn_dphi_transport_selector_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	04dd52769e998d6842822185d7bea4c4bbe3d1de	b489ba4c8af6dfcc92534a6d4db3d21c7c473d11aa9430ff3498dd980ffc2da4
X0527	udt_csn_dphi_transport_selector_audit_2026-07-23/REPOSITORY_GATES.json	udt_csn_dphi_transport_selector_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	05c5a79042736c0897be72b6ee47d94a739616df	0fb1d73fdec141f6c692b0da641d84281fb756a82a82ad0df9955aa9f9224869
X0528	udt_csn_dphi_transport_selector_audit_2026-07-23/STATUS_LEDGER.tsv	udt_csn_dphi_transport_selector_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	73aeedefc9cd76b2390219ea0ddde0f223088791	6b5111ad16ba4bdab982cce0305430757b0d4e4bc6a255ef747cf639570f77a9
X0529	udt_dynamics_branch_ruling_p04_2026-07-21/AUDIT_REPORT.md	udt_dynamics_branch_ruling_p04_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	9114193e4193986a800221413d5e167ad2abecca	a3ac03714a70e1959dca65bbef5baeff4eed42367fe3765c3fc6791b4c989576
X0530	udt_dynamics_branch_ruling_p04_2026-07-21/GLOBAL_AXIS_CARRYFORWARD.tsv	udt_dynamics_branch_ruling_p04_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	6c071733100ce7c0312045b2828b18ef5bd7658d	14ce72c0fa92a585efeb7bed00c23538c0972490e8e1300ac97750479fbec0d9
X0531	udt_dynamics_branch_ruling_p04_2026-07-21/REPOSITORY_GATES.json	udt_dynamics_branch_ruling_p04_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	525b8b50643d2c957c6c001142e9a8bcbe3cb4cd	ea703a451a621d92e12793785c51545b940a739e1d2090a581440bfc6f356cbf
X0532	udt_finite_cell_cartan_transport_atlas_2026-07-23/REPOSITORY_GATES.json	udt_finite_cell_cartan_transport_atlas_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	05b706f09715e04b546711b01833c1d172fa6e12	bc36ddfa773a461951b49b0ceb8925e3bc366585bf3c5733d13c6a1a0fa814f5
X0533	udt_finite_cell_cartan_transport_atlas_2026-07-23/verify_repository_gates.py	udt_finite_cell_cartan_transport_atlas_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	a4d36dddc9d2654b166c77ade83565a091e2e63f	6a0edce5a46417f73d7f5f381570c22044114f8cb54779a181b3bd4aab30b4c9
X0534	udt_finite_cell_completion_atlas_2026-07-21/ADVERSARIAL_REVIEW_REQUEST.md	udt_finite_cell_completion_atlas_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	62ced6425f7bc7c965c5634971bebdf1fd48a9bc	dace9ddcf265eced3f86811c20241fbdd023a402ec163c2d8fbc865957d06501
X0535	udt_finite_cell_completion_atlas_2026-07-21/AUDIT_REPORT.md	udt_finite_cell_completion_atlas_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	33617f36c890812e5df6195eb504b571f125de95	354047b6cac9406c75b700912e2a3aab402f7dd1c32a73adc229ee2054a1502e
X0536	udt_finite_cell_completion_atlas_2026-07-21/COMPLETION_AXIS_SCHEMA.tsv	udt_finite_cell_completion_atlas_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	ee6e7c1012e82c8a1d16cbe8e44faf807e7e0dd7	aa11b70387b999be7ef7c3b48866e128ea6e4d256b945db45970ce715cbf154a
X0537	udt_finite_cell_completion_atlas_2026-07-21/GLOBAL_OUTPUT_ATLAS.tsv	udt_finite_cell_completion_atlas_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	2502f3c5cb7b7d13bbe0974d4c5c847ab21c567a	8189c46ba29ad982906bea284f28c5ea8a571ce3d78789a8da898115758aca0f
X0538	udt_finite_cell_completion_atlas_2026-07-21/LAY_REPORT.md	udt_finite_cell_completion_atlas_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	93ee2cb87c7b94113916f9c9118201556076b9f8	c411a57c530b3a2b3497924d5da154396d1efed459148bf674676cc922369e93
X0539	udt_finite_cell_completion_atlas_2026-07-21/PREREGISTRATION.md	udt_finite_cell_completion_atlas_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	891dd99eb87384684fec760657dd52dcf8059c24	5e6c3aee0234c4cb391a4139c4bfcbef191b32ccfbb736b7b02cc3548e0192ad
X0540	udt_finite_cell_completion_atlas_2026-07-21/REPOSITORY_GATES.json	udt_finite_cell_completion_atlas_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	d2db261dc990e840d622a20690d38c5d328bcebe	8706840af9441657bbd2540f54cae10044f2aa2042533958a58f84b97b65eed1
X0541	udt_finite_cell_completion_atlas_2026-07-21/build_completion_atlas.py	udt_finite_cell_completion_atlas_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	40a231b383f5f42232884b978f384b980e4bef00	fc580b1a992bf3e082b1d249292898fa8afeae1db145f154bc4c9784cd991270
X0542	udt_finite_cell_completion_atlas_2026-07-21/verify_completion_atlas.py	udt_finite_cell_completion_atlas_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	12af1cf677f700cb548f79bda7f6ebc8b7f32371	efba70832ced0999435c7fdd5488028703a68292a8ecaac062674f482ab6ba25
X0543	udt_finite_cell_completion_atlas_2026-07-21/verify_repository_gates.py	udt_finite_cell_completion_atlas_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	22bf4acf3b597d8e700d61ae2aaef311d1bc1f60	7df347d49a158debba8f58172963b83a84f02f7ba509cbe8c33562065cc72d62
X0544	udt_finite_cell_reciprocal_survival_density_audit_2026-07-23/FRESH_ADVERSARIAL_TRANSCRIPT.txt	udt_finite_cell_reciprocal_survival_density_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	a450e75e784ae6f0552b30eb8881b507ad0a3a77	332098a7cc559f8a307bb7151d2ae280fa1f7517ac0b7d44700a558f6f4b774f
X0545	udt_finite_cell_reciprocal_survival_density_audit_2026-07-23/REPOSITORY_GATES.json	udt_finite_cell_reciprocal_survival_density_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	b9018e721542760df655d31558e904afaa80fa02	f929af4f6ddbd323cb1b06c0a5620a317d150f1bd0a544ca7f7644d6d041fe3a
X0546	udt_founded_constraint_atlas_p03_2026-07-21/AUDIT_REPORT.md	udt_founded_constraint_atlas_p03_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	83d542f21f037188b9b9fc5e84fbd0037a9a5294	be295b9a45c64900c0d35e3430524584078fa020982da2d0fc6ef644b5f714bf
X0547	udt_founded_constraint_atlas_p03_2026-07-21/CONSTRAINT_EFFECT_LEDGER.tsv	udt_founded_constraint_atlas_p03_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	f7ee1714218a5fa1077bd069151853696ee4f011	1350f0c07c23b9873abed30f3ff6c261a334f290e20e32c9c4699ea20187a0fc
X0548	udt_founded_constraint_atlas_p03_2026-07-21/FOUNDATION_INPUT_REGISTRY.tsv	udt_founded_constraint_atlas_p03_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	0a7b0fcb89a67a09002f9a7e7facde23be79f763	6515fbccf60e782f12a3deed51fc5b6627fea089e423bb822cb22c3a47cb5e17
X0549	udt_founded_constraint_atlas_p03_2026-07-21/INCONSISTENT_COMBINATIONS.tsv	udt_founded_constraint_atlas_p03_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	e811253ef73921c82daef76147553861d67d7a0e	76e1bd1c64a984f7143163ddf12828d987d6cccfa3f476f42fe81cf228f008f6
X0550	udt_founded_constraint_atlas_p03_2026-07-21/PREREGISTRATION.md	udt_founded_constraint_atlas_p03_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	9b3170cfa4b3b9dd11a8e5f4a30f562440159fb8	de751ca07d0b6f03f0bbbef544fae76a66b450cbfb1eaed56a4b5118deff671f
X0551	udt_founded_constraint_atlas_p03_2026-07-21/REALIZATION_BRANCHES.tsv	udt_founded_constraint_atlas_p03_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	af49b0d7df29ee018648d3adea7b4eef82bf5d99	c9780f258cb665b9b5002f63086113f9b667db04c38e181b8cf68ba672e08887
X0552	udt_founded_constraint_atlas_p03_2026-07-21/REPOSITORY_GATES.json	udt_founded_constraint_atlas_p03_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	a17ccd248dececb61cac286e8c0a4e82e6b2fc42	557bb575d5bfe78eb2a4354ef8cf93d9946fe4d0495eacd325275dae8a41eb14
X0553	udt_founded_constraint_atlas_p03_2026-07-21/SOURCE_LINEAGE.tsv	udt_founded_constraint_atlas_p03_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	f85b0f1372e0d50dbb755f32ce4a42215595ca5b	859864367cc092f562be1fe394bbb38dc305ca3bcc5ecf99772b80ce6d162469
X0554	udt_founded_constraint_atlas_p03_2026-07-21/UNCONSTRAINED_DIMENSIONS.tsv	udt_founded_constraint_atlas_p03_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	ba48e361eb78e549809c2006fb03cedbc79b4464	c9457fcb88d5bf3490b6bfdd5c8ee8a0d54d1317f359c79f2a66598c9da855b3
X0555	udt_founded_constraint_atlas_p03_2026-07-21/build_p03_constraint_atlas.py	udt_founded_constraint_atlas_p03_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	8d748cab14b1ac43655ef85447895d544703d457	0ea46c3881f7c815aa79476502848c822ac89dba8c0903f8eed44911283e3fa6
X0556	udt_frame_bivector_equivariance_audit_2026-07-23/REPOSITORY_GATES.json	udt_frame_bivector_equivariance_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	316e91c01036d7326fbfc93d2a7063adbe36bf41	ea20f8779068d91eb344a4d382e3869aeedeeb8f455b556a8c0d22edfa160d66
X0557	udt_frame_bivector_equivariance_audit_2026-07-23/verify_repository_gates.py	udt_frame_bivector_equivariance_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	b356c206d79a890401ccc407b3b00d01920182f5	a68162848ec9b1eb1993146f4d14f2cd2b05116d260c551353fcf01b8d007527
X0558	udt_free_global_seal_transversality_audit_2026-07-21/ADVERSARIAL_REVIEW_REQUEST.md	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	2a9c53f64fcd764cb340bd0e1e185ba4a340bddb	81528c78b0dbbf843c93ee02220f0594e23184d919fe7ca87b62021ef5f681c8
X0559	udt_free_global_seal_transversality_audit_2026-07-21/AUDIT_REPORT.md	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	YES	31ea788da7aa9bec5865c471656ba7e596fa3b99	51c756fff55876b65d342dd075b6f215c20ad9af4b1767ccb20efdae1a9cc5a1
X0560	udt_free_global_seal_transversality_audit_2026-07-21/DERIVATION_RESULT.json	udt_free_global_seal_transversality_audit_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	48105c7a6ecabd79d999adafd094e5e039951a63	3f97fd21d634fe965a1fa659c273b2bd650e5914c40cebfb6dc901e150beb416
X0561	udt_free_global_seal_transversality_audit_2026-07-21/DERIVATION_TRANSCRIPT.txt	udt_free_global_seal_transversality_audit_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	2cd1aaf4bb86d6a49a93f5d306f2a86c105c4106	31bd6f629866a18ddfafd159ea36fe5de1c2513875c9df550959fa5730f8927f
X0562	udt_free_global_seal_transversality_audit_2026-07-21/FIELD_LANE_CLOSURE.tsv	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	19360e45fbc1b3969d437f80f7a2c56599cdbf35	0250057b65063fd800c5ecb292d8b2bf78c540cf9a4a69590dfd146c09808c00
X0563	udt_free_global_seal_transversality_audit_2026-07-21/GLOBAL_BOUNDARY_JOIN.tsv	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	f7d82bf5558f5ab5cbe162edb4cc85e8cb789add	5ca818e354a24f66f8012d84011e83085f30cc6fe9ba8fb40f369c025e2cfcdd
X0564	udt_free_global_seal_transversality_audit_2026-07-21/GLOBAL_SCALE_TRANSVERSALITY.tsv	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	a1b97e6a9df0e7a3e7fb13beccdd3f5f071a6e10	f4842622fc5077862dde460afc47690d84b45ee191913fae14fb9e8fc6ae6d71
X0565	udt_free_global_seal_transversality_audit_2026-07-21/NEXT_DECISION.md	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	03d504f5af3899e261e35b397f50a7dc91b24cc1	874b4396d3db9b0b00080f02222e6233e7197e394cc5d503c0ca63d1e891edad
X0566	udt_free_global_seal_transversality_audit_2026-07-21/PREREGISTRATION.md	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	01616125bd5e1df12ecae2e8ed1163998d468809	1e8004002b5cba38fa8095677b9e85a0771565db688556f6a9a852741dd5e754
X0567	udt_free_global_seal_transversality_audit_2026-07-21/REPOSITORY_GATES.json	udt_free_global_seal_transversality_audit_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	be30c1e396813322648bb6bf1ebcd33e7652e8f4	ffde0ea9c64dbd0843b7c6d3abe498386ba317abc67108aaa5a3ee43253b0347
X0568	udt_free_global_seal_transversality_audit_2026-07-21/SOURCE_LINEAGE.tsv	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	9bcdd630161e89f7b954c1bee102cc89a49a0752	ccaa7ee4691f67ba82d17a20e53f5fd2534742b9376e643cb9eed6bb16caa7f2
X0569	udt_free_global_seal_transversality_audit_2026-07-21/STATUS_LEDGER.tsv	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	YES	25b902b4c798de74842f02179e120198d294ad6b	882a6cddb8cd5bf68f3bd7f6161857245e0688b64e0251377dea90a7df978a8c
X0570	udt_free_global_seal_transversality_audit_2026-07-21/TRANSVERSALITY_DEPENDENCY_GRAPH.json	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	3c9f16402765a85601c8f649115286e0f341932f	9bfedd11546008ef97959939c3b08e7276a6abe94f12e263e20b11ae40f5ced7
X0571	udt_free_global_seal_transversality_audit_2026-07-21/derive_free_seal_transversality.py	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	14eeccd82769e2a2836a383da392a2080ce0e3f4	97af1cfdef5c30998d92ba780b5ef7abdd073428ac3c7d0ef8565f7f07f039a4
X0572	udt_free_global_seal_transversality_audit_2026-07-21/verify_free_seal_transversality.py	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	6cdbfc79ac03e3020f1aaec0286cb3a7277cffce	710c41dd22b557655d8e460f7073ada9e233e3fca1f311568c796bab3bc33d8f
X0573	udt_free_global_seal_transversality_audit_2026-07-21/verify_repository_gates.py	udt_free_global_seal_transversality_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	e20487c0b69fcce392ce21615c8b1dfce11fa294	4876dae5bf5dc9ed3ac0249751c8ae47193ba4cba14c71628060a324672eda21
X0574	udt_full_equation_variation_p05_2026-07-21/GLOBAL_AXIS_CARRYFORWARD.tsv	udt_full_equation_variation_p05_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	ab7835ff49c1c00a17dbbd8c2f11753cc7e3efca	0ed98d0670304140fc527e26c20611977110554434b11fabf24d3c446e3c69c7
X0575	udt_full_equation_variation_p05_2026-07-21/PREREGISTRATION.md	udt_full_equation_variation_p05_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	adecd3724584883b5545d759efe9ec0928838591	458552bb99dce108afc5d0e0bc8545bcb4ae1bba143ce80285a2e1e0245589e3
X0576	udt_full_equation_variation_p05_2026-07-21/REPOSITORY_GATES.json	udt_full_equation_variation_p05_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	d9f01812a77b5762cd23077b15e600add0b10bd0	177b5c450c9f9521c2b5600ae3610f8c1db37380db074d85baa2eadb3cf427d7
X0577	udt_global_coframe_cocycle_audit_2026-07-20/AUDIT_REPORT.md	udt_global_coframe_cocycle_audit_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	51bc7db847772cac5afa70bb3b417eb1a40c7914	cfb733d40271bcdb0259c91c631caaa4a80d96cd54350df61ca8c4e4f149819e
X0578	udt_global_coframe_cocycle_audit_2026-07-20/PREREGISTRATION.md	udt_global_coframe_cocycle_audit_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	240837551a56b8a764d682bf6a2eba6df5084692	639b15590f0086f2d1becd22335a5ec55637ecd0551d4b11f87461a9972a4b37
X0579	udt_global_coframe_cocycle_audit_2026-07-20/REPOSITORY_GATES.json	udt_global_coframe_cocycle_audit_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	15fc798bb3109db6f713db1e09780b12f4432eb6	e1480f5c7593cca024bc51b686525375433daa3298b252020face78537a3522d
X0580	udt_global_coframe_cocycle_audit_2026-07-20/verify_repository_gates.py	udt_global_coframe_cocycle_audit_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	6876464f889dbf5c1e68abe01aad970d6986a27b	032cddbd7cb2c36c2a59c40374ba778f4fda546c197c6839370cc182b193db6a
X0581	udt_global_kinematic_assembly_p03g_2026-07-21/ASSEMBLY_DEPENDENCY_GRAPH.json	udt_global_kinematic_assembly_p03g_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	2dbc373815494f868a1c982b1f7be539b04813fe	b6277eb3a39184a25c3176c30552ae620302709a0fa0d4e38c218422a0dc7644
X0582	udt_global_kinematic_assembly_p03g_2026-07-21/ASSEMBLY_INPUT_REGISTRY.tsv	udt_global_kinematic_assembly_p03g_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	19f69ff8a79e82cc1cf51bc8b61230eb980406ba	947d9ea25604b31b174f4c8597058fb025407756c5e90c48bbe43b08dab64bc6
X0583	udt_global_kinematic_assembly_p03g_2026-07-21/AUDIT_REPORT.md	udt_global_kinematic_assembly_p03g_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	b8a70c5751e97ad155abdf63fb6e214c90692ab2	e7da11a1151fe813caf3442f90daf7a60ddcdb87869c7bc25d0a22248fe761de
X0584	udt_global_kinematic_assembly_p03g_2026-07-21/GLOBAL_ASSEMBLY_DATA_SCHEMA.tsv	udt_global_kinematic_assembly_p03g_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	c130d4e62cb0dfe4f26f225276202540974f06a2	625872e6a2cfd25e27654bf12b125f5e1dcf67735f566c7d5e5496b13f7ad14d
X0585	udt_global_kinematic_assembly_p03g_2026-07-21/GLOBAL_COUNTERMODEL_LEDGER.tsv	udt_global_kinematic_assembly_p03g_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	556eab23883bf0e0361be540107222eb543f4e2a	a059e095796b00ca57bc38ce98258c796daf3abc1ed78c2dbf37f907933dade1
X0586	udt_global_kinematic_assembly_p03g_2026-07-21/PREREGISTRATION.md	udt_global_kinematic_assembly_p03g_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	c07b622124cfd98e7067bdf37669999dfa6b84ec	8fbf3aedebcab866ea7ebaa2482bf54c08cab3997b14708c4d6b13011a9ea415
X0587	udt_global_kinematic_assembly_p03g_2026-07-21/REPOSITORY_GATES.json	udt_global_kinematic_assembly_p03g_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	394ce075128e6c95dc8b301c48c0434fa676c166	8d6c79925fac726a22141ffb0bd5bbe5dd003ebc76ef184dd1241a44f2064183
X0588	udt_global_kinematic_assembly_p03g_2026-07-21/STATUS_LEDGER.tsv	udt_global_kinematic_assembly_p03g_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	b187add25faff4c933e22e43374ec3419f92394f	3a9c33ee4a983798b153eb8def08f4b4b77d552fd03e5d678b62657c9140eea8
X0589	udt_global_kinematic_assembly_p03g_2026-07-21/UNCOUNTED_GLOBAL_MODULI.tsv	udt_global_kinematic_assembly_p03g_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	153c2a549b773337a5e6134073a5e14fd7db2ab3	1eeb5da1dc8d0c018bfb811c1262331106b0d74f4df4efbb6ff0f2e1d20a96c1
X0590	udt_global_kinematic_assembly_p03g_2026-07-21/VERIFICATION_RESULT.json	udt_global_kinematic_assembly_p03g_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	bff45a67aeba0cba795033022066a2c9aea5dcea	d9d5775edf50039994de9e259ce0c44e066cb0769fb8a39c3a2db28083aeafbc
X0591	udt_global_kinematic_assembly_p03g_2026-07-21/build_p03g_global_assembly.py	udt_global_kinematic_assembly_p03g_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	2a204e610d4cad7c5747be4082f4460ef538b90a	da178e4bf3c9e694b31b1532840ab995567a404c63f256272bb1156d0c65fc92
X0592	udt_global_kinematic_assembly_p03g_2026-07-21/verify_p03g_global_assembly.py	udt_global_kinematic_assembly_p03g_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	6c83f2fefa4f7d5079c36fc8f0c4d0fec458367a	9be40204a303336440219134ceab551d008c8cc5350fd4ae79832e2a2d12d37a
X0593	udt_global_metric_assembly_atlas_2026-07-22/AUDIT_REPORT.md	udt_global_metric_assembly_atlas_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	41ae13b2d01794988ce8a716e57ce8494c894b6c	7a596530a78a75aec03bac6f35db31ebe534e0115ca51dda64acffd0c781844a
