configuration_id	bank	deformation	point_id	configuration_sha256	metric_jet_sha256	determinant	inertia	identity_residual	latent_to_slot_rank	latent_rank_status	scalar_curvature	ricci_rank	ricci_rank_status	curvature_operator_rank	curvature_rank_status	riemann_max_abs	ricci_max_abs	weyl_max_abs	weyl_trace_residual	ricci_square	riemann_square	weyl_square	mixed_curvature_max_abs	time_derivative_activity	depth_derivative_activity	angular2_derivative_activity	angular3_derivative_activity	expansion_0	expansion_1	expansion_rank	shear_rank	twist_rank	twist_max_abs	shear_max_abs	phi	phi_gradient_norm	phi_gradient_max_abs	phi_horizontal_support	phi_vertical_support	phi_hessian_max_abs	sampled_tangent_rank	sampled_tangent_status	retained	physical_merit
B1_L3_P2	B1	0.5	P2	e883c8b9fc358d284d92bd7666749c8bff7cc2c146f416a63aa41944787242e8	6a120420ad1f0666af0b1657a588b787f5de383af763190be9202ae869e4d3ff	-1.3787707403552363	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.6127629156406402	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1005072147188508	0.22207133588960207	0.04675400928034264	8.760353553682876e-17	0.09698175304808682	0.032896527112767956	-0.03590751538859946	0.10050721471885078	0.16126702408114446	0.17306916270096578	0.1572114178835399	0.12986716545934027	-0.04634531223390417	0.14370813129204627	1	2	1	0.09603338568875093	0.035319215607547846	0.025789729780801206	0.006957254092257803	0.060128968253968254	0.051111111111111114	0.060128968253968254	0.05	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L3_P3	B1	0.5	P3	163f5f53f0fb8639d639853a1ab0ea2695e3234d81500cef97dced541293cfe2	4549710e248bee59fe91cfb927601fde3171fc43d1ce4c860aa1873e16aa6db5	-1.3226046567166183	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.5906974524013772	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.08856466206648218	0.19282761659056802	0.04609206909441504	6.272153202334425e-17	0.09220164275504256	0.035949336265480636	-0.0321461224867785	0.08856466206648216	0.15815052709964952	0.14454464131201442	0.1269896675644845	0.11455202999895331	-0.06766084951050691	0.09374594751647629	1	2	1	0.06875805230403793	0.03690006592150323	0.01190482882968002	0.0039222268888188605	0.04491567460317461	0.04038855820105821	0.04491567460317461	0.05	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L3_P4	B1	0.5	P4	ca06c24ab7f65cf76204c3f7b3a34b9f976bc991f01d480eb25bc08643bef026	0d91b28ab80846a75e586265955bce4fbc4be8f9158390a4a7f3f60cedd0b655	-1.6011574710559675	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.555159377752167	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.08737419218870511	0.2017330332262896	0.047981597261947395	3.122502256758253e-17	0.07734274078024193	0.022931716297901503	-0.02901978702719135	0.08737419218870511	0.14369773362471427	0.16793039674736168	0.16788758565504175	0.12827384489442914	-0.03695941013501185	0.07876734837639346	1	2	1	0.09840151042346587	0.025257388203695802	-0.011784985985134794	0.006723000601403674	0.05832506613756614	0.05832506613756614	0.054298941798941805	0.05	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L3_P5	B1	0.5	P5	5c9997df6a323da47ea41ce395b5983eef9131b00938cb01a79473b2baa7f616	e59fe95cbd725665b092e5e1e5f0b4f7efc7d87cba03683de20cb4a1f725bb58	-1.2816300137796923	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.516612296776811	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07964133971242428	0.16905347812500404	0.04799292756504156	2.905661822261152e-17	0.07220558216321474	0.024451589345324445	-0.03099681992076796	0.07964133971242428	0.10618673636562918	0.18769570762057822	0.15916910275552865	0.09777636862095236	-0.04065810042295382	0.06515737436414039	1	2	1	0.06721784711505485	0.041346039916855745	0.014120370370370373	0.0060325974111148815	0.051736111111111115	0.051736111111111115	0.05034722222222223	0.05	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L3_P6	B1	0.5	P6	2bdbdd893ce8ca64cb05150ceb1bc354619c7730be29e54417fc937a24bdff63	21c33807868e223d1842d9751ea1c1bff33d50079b2fcb624a4c896f9f1691f3	-1.792527335328369	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.5639177548419612	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.0858249592851254	0.19492240642377312	0.04927855949615506	5.551115123125783e-17	0.07818628615660449	0.025171561395013677	-0.025199932842862687	0.0858249592851254	0.14537100005924475	0.12990999821810528	0.15321149419779564	0.17404078317542337	-0.03696380913851738	0.01480474867469706	1	2	1	0.08650287878300755	0.02456211224624371	-0.039236111111111104	0.004031283399446025	0.052430555555555564	0.052430555555555564	0.04097222222222223	0.05	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L3_P7	B1	0.5	P7	50c34de49fb5f61f23fb33a1def5d44db0ec66ae38656eb19da7d5a3107818fd	262680eb4b6de70d08ae5e36a769a0e18d8052752ecfc05038a9640f34991a46	-1.3292696148598837	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.5454668416488089	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.08662601996579658	0.18318128450697416	0.049614212425337804	5.334274688628682e-17	0.0787668969423695	0.026470983983180187	-0.03188478478878336	0.08662601996579651	0.1549147594094432	0.1483574883372313	0.1341940608686122	0.07363729348125354	-0.09054933984910836	0.0548586534064929	1	2	1	0.08000810185185185	0.03101400372723671	-0.0010802469135802483	0.00527727208131778	0.05092592592592594	0.05092592592592594	0.043055555555555555	0.05	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L4_P0	B1	1.0	P0	49dab24e74278e77cac3a9b070569afb2cc0f35e6cda63eff3fcb2529d4080e1	1fc456f4b95d3ffe66f9682aa000c5451fb60bac534b9dde387712a69c0513db	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-1.2175986529550373	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.16672953304330554	0.4004548525167514	0.08656363387354195	1.1666015375944028e-16	0.3591924427681151	0.0986150000290214	-0.12558772561456896	0.16672953304330546	0.3007122448201728	0.31293623226448275	0.29662480174166117	0.2347021741983621	-0.10333333333333339	0.17116666666666666	1	2	1	0.16949999999999998	0.06132271404859124	0.0	0.021292144518495374	0.1	0.1	0.1	0.1	4	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L4_P1	B1	1.0	P1	677d02ab8e404a6d487890b12a0eadc53ddb738f89ec477e3c4c3de118ad90c0	a3d66edd7a71238c70f602876d6c414edafd0ecfa8c15049b8693a511de8d295	-1.671377519090703	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-1.0991151664700043	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.171833782200189	0.32953585019244386	0.0942358309972678	1.3131137761709864e-16	0.2872299132375322	0.06852381193159036	-0.10325129815534609	0.16415460767322626	0.2754483165867897	0.26932533904620237	0.28152906984348997	0.2898940674712499	-0.11511982703189301	0.025941119470164607	1	2	1	0.13640790830761315	0.051862043230966166	-0.039695987654320995	0.0133511182838024	0.0975	0.0975	0.07458333333333335	0.1	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L4_P2	B1	1.0	P2	ca8a6f9419cef4670508eff1102b534e6ed1880702b9fce5ad5b043133d24cb3	333aa769ca3e379b22072987fb11286004b4aef717351c656355338d8f16c0ce	-1.300026525749853	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-1.3654491297379505	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.20196456414918865	0.49327707872145893	0.09336211705871525	1.5959455978986625e-16	0.4432149861683063	0.11377182684381444	-0.1511743701920891	0.20196456414918865	0.3221108325245416	0.33443911671313586	0.314010263321722	0.25854694989315247	-0.09813680449117229	0.2723058717290316	1	2	1	0.1980787808502418	0.06800412939527077	0.05157945956160241	0.029846286182883007	0.12025793650793651	0.10222222222222223	0.12025793650793651	0.1	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L4_P3	B1	1.0	P3	6f5761f5c5199173b7c2385f19db0d3ca43bc3fd75c1cca888b66e8b999a07ca	66a88361f7e5c8ab62814cc9c39f88ff2fffa212803a9ae38c77010576deea81	-1.1962671908108553	1,3,0	1.0162388352055095e-16	10	NUMERIC_CLASSIFIED	-1.3000204003567624	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.16045661450180418	0.38085983383258815	0.08797930347939846	9.24631384877809e-17	0.4297385997221581	0.15219335784495058	-0.14393282781811373	0.16045661450180415	0.306478309920384	0.2845398506019448	0.24609199479930696	0.22076417902687182	-0.14006849724837672	0.18862343953680458	1	2	1	0.13374348567117822	0.06950676625298553	0.02380965765936004	0.016225477959436126	0.08983134920634922	0.08077711640211642	0.08983134920634922	0.1	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L4_P4	B1	1.0	P4	8e14f759377c736521e155a6d88c44bc51fa729e314c1edf8587e2bbd17780ba	49ca504f3a1bf15150354b7870dc4d372621f11cb3011fc91eaf515684e3d12d	-1.753219083099461	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-1.1393039875849897	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.20245464639811758	0.4207420484482181	0.0902147296830055	1.5439038936193583e-16	0.2999440574149437	0.062566133032881	-0.10465078975465383	0.20245464639811755	0.2962033495425791	0.3424181334313872	0.3452542655994086	0.2615565221518348	-0.06767301311500336	0.1583579737524874	1	2	1	0.20007148481555664	0.05439882290608386	-0.02356997197026959	0.026094350408208067	0.11665013227513228	0.11665013227513228	0.10859788359788361	0.1	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L4_P5	B1	1.0	P5	f6a2644e1b2d6caa36a8034363dd224e39f371a8e2731c4ce282fe32262e943b	fd4ac51799642353706d7d598b9cc252914022de12a98185d358cf94fd6f1983	-1.123293990847888	1,3,0	1.6653345369377348e-16	10	NUMERIC_CLASSIFIED	-1.008666513490135	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.16200053479048876	0.34136941714337676	0.1050020533721735	9.540979117872439e-17	0.2692891689108076	0.050884124848643686	-0.14855816782752418	0.16200053479048865	0.1883739540826529	0.4021384434758475	0.28413712312959666	0.2094860728804415	-0.09400045724737083	0.1282244048639689	1	2	1	0.1345635180898491	0.07238004181059755	0.028240740740740747	0.025289543688020503	0.10347222222222223	0.10347222222222223	0.10069444444444446	0.1	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L4_P6	B1	1.0	P6	e9c610bdbcf5ff8b824bba8fd2cb92be92a84306fd54506d0c61dc6cba0218c7	663ff7765651850ff5c91875834dd7dd22f359c645421bc94f4d4f6f2b9cde77	-2.1973521919851686	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-1.166426974270798	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.21749162403378564	0.40356413603380864	0.0948610460960641	1.4224732503009818e-16	0.3130628325631806	0.09562400123892481	-0.07698436845192672	0.21749162403378564	0.32134176848360324	0.28544789029198697	0.3323720728316359	0.35342667423253726	-0.05595477359110651	0.04749214284693644	1	2	1	0.17282401513203016	0.06337961683378414	-0.07847222222222221	0.014830172809097344	0.10486111111111113	0.10486111111111113	0.08194444444444446	0.1	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B1_L4_P7	B1	1.0	P7	9b13f1de2df4f4316a10a08b1ac529fe984a19cef6045ab35ccdb31e860e9d82	031e15337edc98a760554a373892c33049b868da25392168d5d48ec4fff47ec5	-1.2083541888883622	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-1.1130217789843768	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.15212158985568439	0.3408345318570056	0.09664247258772878	4.163336342344337e-17	0.31020150118294054	0.058709523034226635	-0.14875431916713794	0.15212158985568439	0.2938874585910696	0.295709319113633	0.2615193357279526	0.14677542846516098	-0.18779921124828539	0.10816609510745309	1	2	1	0.15602314814814816	0.06220737262299474	-0.0021604938271604967	0.021647464704725554	0.10185185185185187	0.10185185185185187	0.08611111111111111	0.1	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L0_P0	B2	-1.0	P0	a54edd6d5027ee6afc2477ae9ecd67eb994fcd190fb1a185da1abd0518b773f9	44ab2a2975e979ae24cc4945793989b4d032f5e3578213db07333573e79dbeec	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.17195913519808625	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.2566945742031251	0.28589137588149127	0.21735115977338845	8.326672684688674e-17	0.14345014288487248	0.7264333893707453	0.44938975166035844	0.2442878757571993	0.38137474509642144	0.27381920323142245	0.3007122448201728	0.17115340611952626	0.26900000000000013	0.017833333333333333	1	2	1	0.2106666666666667	0.1499291054384798	0.25	0.03631994665054312	0.15	0.11666666666666667	0.15	0.06666666666666667	4	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L0_P1	B2	-1.0	P1	c3d7a05d119d123274497293ea25e853cf9683e7a46df2dce8a7de4f2c6fe36c	a810f316d22607444f33d51176ec4065457f19cdfe9bd40d0261df028bee95d8	-1.981097996256559	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.045974786561033265	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.24296224163273902	0.2826340174310798	0.2084670344758109	1.1102230246251565e-16	0.11684982537228274	0.5325936674033991	0.29959857699194703	0.24296224163273902	0.2941266987457481	0.31167086310714354	0.3354590583719471	0.24203696523468418	0.2145348006687243	-0.03237840406378601	1	2	1	0.21264545424668496	0.17947500870404515	0.2141280864197531	0.04996099629855438	0.1675	0.1675	0.14625	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L0_P2	B2	-1.0	P2	6ab1441105eef1525e89cd9680b519cf0d5045418cbba25aa722f02cf20223b3	7e27ad55233b019ed272768f0c01093c499316a152344ca2fd155e03cb98bc0c	-1.213952215075	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.2935310374282841	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.27780431537758976	0.28369038862804374	0.22929639883431674	8.163775163194586e-17	0.17275620012007115	0.885916464997762	0.569124221402195	0.2513889542036219	0.44749926603139367	0.25569893360423745	0.27598051519033256	0.17736411091835497	0.3122215297886497	0.056083587566787434	1	2	1	0.20689940402079407	0.12938617580780304	0.26732234189972287	0.027148347034398487	0.15476190476190477	0.07654761904761906	0.15476190476190477	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L0_P3	B2	-1.0	P3	0e78c8ad113e15909439985e16d01ab696d1eed85e1b3bf63a9423142db8e53f	601bdd3e443b8fc994bdd62ccd54e022a1b5cdcda5afe1a006b16ba6302b2766	-1.5578488841069993	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.1410359519826655	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.2619991163185588	0.3121981423402571	0.23750157808386538	1.1102230246251565e-16	0.11824928794697015	0.6718241646822839	0.4419559687055604	0.2619991163185587	0.4019626802323508	0.30795880231719985	0.3541473629824813	0.2751033786745663	0.2715691803692469	0.05705841009890141	1	2	1	0.15410134732021943	0.19073891739812918	0.2818835270219199	0.04583189944287552	0.17325396825396824	0.12052579365079365	0.17325396825396824	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L0_P4	B2	-1.0	P4	b970afdc516cde1aa3a441be8cfa1aab140250415b8782469e385913ae21c38c	069f3f2bd86afe68055a1593dbb7ee2dd0439ecf8fc1693beb9e837922be1d4c	-1.3582828804976022	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	0.1839003657881068	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.24509515371816318	0.26901937911752716	0.21136389549026235	8.140348239305261e-17	0.1608493723508471	0.7815983030651596	0.47117267320913203	0.236360704250853	0.36356033978521296	0.23860213677853098	0.2609913641862977	0.1728579044656662	0.2640055045717667	-0.012614959851378952	1	2	1	0.25702026702985914	0.12048523330331298	0.22910873068363147	0.028229243288736872	0.13039021164021164	0.11357473544973545	0.13039021164021164	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L0_P5	B2	-1.0	P5	9426c187d03894bd34ba934df5ee7b0682afdaeefe6249356dfd21f353439479	ca5c03d1af8c79a10536db90734f40f849b299407455172c039b04b8a689cdfc	-2.196165670986205	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.014653618904901397	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.281367501329144	0.30905228263763224	0.29742760186472694	8.326672684688674e-17	0.07209019032716858	0.4551824589756001	0.31107365450360025	0.281367501329144	0.5162873512528527	0.36670252186309693	0.4668966330463018	0.31188324741403783	0.20599471664951988	0.03156936942729769	1	2	1	0.13971256108539093	0.27887609787785506	0.17565586419753088	0.05451086342512872	0.20833333333333331	0.13125	0.20833333333333331	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L0_P6	B2	-1.0	P6	a718774066495d182dac714f8c582b09a4fc7a679505dcd7b97aa0992c0a402c	ee3de969134226d228ecf6201a5a2c7c04e2934b363c06c1e1077ddd3b10eaaf	-1.9363156870170106	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.10874070173721863	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.24714109503440662	0.27396309854300355	0.21580587190829945	1.1102230246251565e-16	0.1487086662009529	0.615013488513147	0.3215376695160095	0.2471410950344066	0.27003387413389773	0.25745847853502773	0.25666230720423694	0.24315522972752615	0.2686613511659807	-0.052037251371742116	1	2	1	0.2725156464334705	0.13559880308115743	0.21481481481481482	0.0391680910758943	0.1701388888888889	0.1701388888888889	0.10555555555555557	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L0_P7	B2	-1.0	P7	bbf0da937f4318cc7eec2355a3bac65e65415cfb12b8933c3ac18526ef136af2	f04d99fb727b8a24b862851db46226cb32df066b7cb695c305fde59e31449587	-1.3362625071617815	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.008838777175111182	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.2329645742317443	0.29939943767926214	0.23497321143962552	8.326672684688674e-17	0.09061513655898526	0.5789116486487607	0.3977074168581088	0.2329645742317443	0.3793758897431262	0.2554975273880999	0.4330576999878457	0.2823168354221031	0.1319046639231825	-0.007631001371742108	1	2	1	0.16916815272062188	0.1886716398974222	0.21450617283950618	0.046350532667015734	0.18055555555555555	0.1111111111111111	0.18055555555555555	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L1_P0	B2	-0.5	P0	56db9a4a3de4367b80f3470bf33fe7c56b39d7bc685675e47acaeb93b49c5908	86b675c84f98a611b8dc8dab543bf0ce94bea28b152bdd51bdc7e70f85fa8636	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0854044732323927	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1254466823693544	0.11779147136150868	0.09833057271533903	2.7755575615628914e-17	0.02355812174746557	0.13056495587136324	0.08588002039246605	0.1050191593683781	0.19068737254821072	0.13690960161571122	0.1503561224100864	0.08557670305976313	0.13450000000000006	0.008916666666666666	1	2	1	0.10533333333333335	0.0749645527192399	0.25	0.00907998666263578	0.075	0.058333333333333334	0.075	0.03333333333333333	4	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L1_P1	B2	-0.5	P1	92b33cf773354b5695ef0aa8115c186f9977511d67c3fdb76c9976ebfbeb222a	4511c57beb755de05c88ef911162f80132dac0353411c79970869881fff92909	-1.702036741696544	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0565795251503484	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11893484509721516	0.11896424699684544	0.0916012839716653	2.7755575615628914e-17	0.02168458174305643	0.11179988762815875	0.06949780503079242	0.10468323128316818	0.146036373758675	0.1455437094968396	0.16691023050052983	0.11302615010086303	0.10866032053755142	-0.011845874164094649	1	2	1	0.10437698856167124	0.08990192301679756	0.23206404320987653	0.01295394872980813	0.08375	0.08375	0.073125	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L1_P2	B2	-0.5	P2	a138afc64d6c75a2cf6804ec4983e10add4879da5ff51d0ef02f67c1f0c4169a	81f8d294d3fbda5ed76180b7ce78808546ad7c6ed840b66208cf4b4c68da4571	-1.3323451566368654	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.11001832369774889	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.13002175609602454	0.11614905408373072	0.10125747597946197	3.5046368747292436e-17	0.025562145748209857	0.14498540440438545	0.09789579009105288	0.10536454409559204	0.22547345732775245	0.1334445849520301	0.13838963811549454	0.08714367763858095	0.15465614302917302	0.025212712367887337	1	2	1	0.10516413671948423	0.06411927705362644	0.2586611709498614	0.006761690921987379	0.07738095238095238	0.03827380952380953	0.07738095238095238	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L1_P3	B2	-0.5	P3	a9e36ad40af27f11853a89ae1998ef9f57ca2372eb17059ad26740f35c234b5a	77e88aaed711bc89c8e84d33792f11a548517e259e7ca464dc1884dab808ab93	-1.509310576354968	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.07648077913615375	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12686246924170066	0.12322026851902429	0.10235974771228518	2.7755575615628914e-17	0.02092211358156089	0.12365372356358938	0.08375926625955937	0.10999649733492337	0.1930220108111332	0.15733893405111882	0.17038980309101753	0.13210432197836589	0.1351938327907244	0.025705194455942295	1	2	1	0.07913040462106015	0.0905705136482012	0.26594176351095994	0.011586652667002144	0.08662698412698412	0.060262896825396824	0.08662698412698412	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L1_P4	B2	-0.5	P4	e7b352b707b781b3eadeef824693d7b09afbe7d35a8fafcc9ecfb6be3b998f54	8abdea027bd6470bb222fc246f1b8a69e64a877a59750b30d6648a41f9ad8150	-1.409324705042799	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.08983648307591344	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12282489016238579	0.11437958226141547	0.09551708970343073	2.7755575615628914e-17	0.025333715763095125	0.13737406814267233	0.08939683451363167	0.10164401519460817	0.18828246833594356	0.11793013502502789	0.13477474128485945	0.08465843688405732	0.13287441957327678	-0.004743135906407349	1	2	1	0.1271904586225442	0.0629309185473501	0.23955436534181573	0.00697924097871158	0.06519510582010582	0.05678736772486773	0.06519510582010582	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L1_P5	B2	-0.5	P5	50b423b0092392dd643ddb982aa17fc8871b1a7260b39c9fdf5de656759a22ac	8042546a0635bde2eff6501c8575b45e37fb1f6ae70a1f10fa5249b23490a87c	-1.7920433076596116	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.043764408275409075	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.13315483982232454	0.12145648811575227	0.11440281827718883	5.551115123125783e-17	0.01579117438880327	0.1024360745831316	0.07149216694942394	0.11392564428992817	0.22543288452304708	0.1889745037205591	0.20386680887360764	0.13553851523961988	0.11217807731052813	0.020621509023491094	1	2	1	0.07473195971579218	0.11845752370288308	0.21282793209876544	0.014233920689728837	0.10416666666666666	0.065625	0.10416666666666666	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L1_P6	B2	-0.5	P6	14c6be9ed16f270187daadd6dd463e63e48c7362eec8695d83eed4a29600d5a3	540b325f8d9da77c67655007f41502424a61814ec30d6d1fafe85a5bc13f8cf8	-1.682689688981518	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.07483547192582218	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11822948890881696	0.11721066359138049	0.09350668175540973	2.8008842978472147e-17	0.02512065113200519	0.12254512940785889	0.07417060976330196	0.10370991773847998	0.1406637727862114	0.11767599509685717	0.13040628326363238	0.11113843981369842	0.1369789951989026	-0.02248269247256516	1	2	1	0.13402300883058985	0.07119913308040289	0.2324074074074074	0.010558521469319255	0.08506944444444445	0.08506944444444445	0.052777777777777785	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L1_P7	B2	-0.5	P7	08e01cddf9180f9d053825edbef219d279a8c189e7be62ca0711af8453983ce1	c32b50ca941c56ce8a74d125eeb9aa6755f3524b3448a92260bb7e1eb8692139	-1.397854095269393	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	0.038643865515444534	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11975522616479842	0.11988436905255753	0.10066223650817115	2.812115871593409e-17	0.018080016829513518	0.11252621857589624	0.07686396769752753	0.10301642890361576	0.18239648300318087	0.13277364996399676	0.20951338196837066	0.1360448551493331	0.0650872770919067	9.224965706447139e-05	1	2	1	0.08192861225422954	0.09025348565368449	0.2322530864197531	0.011073936385546424	0.09027777777777778	0.05555555555555555	0.09027777777777778	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L2_P0	B2	0.0	P0	b6f985a9093a93ce62c6f81a1225a5cf9e8b23695e70c6f4051755885c6ddf1f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L2_P1	B2	0.0	P1	b6f985a9093a93ce62c6f81a1225a5cf9e8b23695e70c6f4051755885c6ddf1f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
