active_remaining	crossed_vertices	degree_signed_area_estimate	directions_with_turns	face_maps_resolved	faces	initial_max_abs_hamiltonian	level	max_abs_hamiltonian	max_face_shear_ratio	max_face_smax	max_signed_area_ratio	maximum_turn_count	median_face_shear_ratio	min_face_smin	min_signed_area_ratio	missing_vertices	near_area_1e2	near_area_1e3	near_area_1e4	negative_faces	negative_intrinsic_face_maps	nonfinite_count	p95_face_shear_ratio	profile_id	steps	valid_faces	vertices
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	6.662525542378006e-08	1.4545122124187628	1.6940842704660517	2.525180989286056	1	1.208084848634317	0.6109722581791331	0.50091234398125	0	0	0	0	0	0	0	1.4003746582004248	G75_AM_S24_E100	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	3.996235453662678e-09	1.4546649859364509	1.6941972755404102	2.5252153888178035	1	1.2080999373739387	0.6110049695935439	0.5009848210822141	0	0	0	0	0	0	0	1.4003501678174983	G75_AM_S24_E100	1024	5120	2562
0	162	1.0000000000000002	73	320	320	2.220446049250313e-16	2	1.7422270293110387e-09	1.4616033838711273	1.684279775870912	2.519193952044528	1	1.2034660937714894	0.6101049891365137	0.49392351675884266	0	0	0	0	0	0	0	1.3726614381572044	G75_A0_S24_E100	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	1.7422270293110387e-09	1.4342070783441656	1.7007561783693428	2.492650334356364	1	1.199943278520312	0.6130494544003946	0.4925503739731588	0	0	0	0	0	0	0	1.3621486789153778	G75_A0_S24_E100	1024	1280	642
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	2.949302668753262e-08	1.4179575499143748	1.7031079795845345	2.4977383252954555	1	1.2018455018449203	0.6148033092050135	0.4930522275995529	0	0	0	0	0	0	0	1.366280404775558	G75_A0_S24_E100	512	5120	2562
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	1.7695731546751858e-09	1.4179107729898783	1.703110831471234	2.4975170637534254	1	1.2018092939475662	0.6148844210985792	0.49338087057030966	0	0	0	0	0	0	0	1.3665440495606018	G75_A0_S24_E100	1024	5120	2562
0	162	1.0	73	320	320	4.440892098500626e-16	2	8.973364828968045e-10	1.429453679474522	1.6904288896617257	2.4970554638714733	1	1.194858710889441	0.6144919185958126	0.48631058025244317	0	0	0	0	0	0	0	1.3477820091169022	G75_AP_S24_E100	1024	320	162
0	642	1.0	305	1280	1280	5.551115123125783e-16	3	9.054375582628893e-10	1.4030025130197579	1.7095463546786616	2.471852602425398	1	1.1957518933862956	0.6166268413908564	0.4866728507846728	0	0	0	0	0	0	0	1.3339482504489446	G75_AP_S24_E100	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	1.5042778578333582e-08	1.3876338786631923	1.7116836674823417	2.4767571140829783	1	1.1981994969812877	0.618212262939197	0.4866006645278855	0	0	0	0	0	0	0	1.3383569283444026	G75_AP_S24_E100	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	9.054375582628893e-10	1.3876591391812125	1.7116101147222258	2.4770717250109664	1	1.1981654442755592	0.618077651110217	0.48693860634148844	0	0	0	0	0	0	0	1.3385726608560324	G75_AP_S24_E100	1024	5120	2562
0	162	1.0	73	320	320	4.440892098500626e-16	2	6.565858967633176e-12	1.0834216772802088	1.2609094680891697	1.5859527541615879	1	1.0380349948206118	0.7556820450315119	0.5732797490573379	0	0	0	0	0	0	0	1.0647370843054909	G75_AM_S25_E05	1024	320	162
0	642	1.0000000000000002	305	1280	1280	5.551115123125783e-16	3	6.586287071286279e-12	1.060211852486178	1.260379279724463	1.5883979808439999	1	1.0233625361236984	0.7554063131608182	0.5714965795631713	0	0	0	0	0	0	0	1.0466393107813778	G75_AM_S25_E05	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	1.0788303583808556e-10	1.0481873631202498	1.2603370776735983	1.5881519919880949	1	1.0186282340901638	0.7554691680621715	0.5713686417472673	0	0	0	0	0	0	0	1.0375241383368852	G75_AM_S25_E05	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	6.601497126723643e-12	1.0481871275529373	1.260335918032135	1.5881524670763252	1	1.0186285215927346	0.7554683140608475	0.571368677595051	0	0	0	0	0	0	0	1.037524644620074	G75_AM_S25_E05	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	9.103828801926284e-14	1.0923039120745683	1.2514460940612189	1.5624026208165627	1	1.041162377967117	0.7500177059496941	0.5647299094338459	0	0	0	0	0	0	0	1.0713262220855075	G75_A0_S25_E05	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	9.103828801926284e-14	1.0687226405584702	1.2505968435004147	1.563810216464912	1	1.0275736646374096	0.749539935698731	0.5626314920427018	0	0	0	0	0	0	0	1.05322241350961	G75_A0_S25_E05	1024	1280	642
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	1.5203949210729206e-12	1.0565272947876287	1.2506081651955558	1.5633395931827883	1	1.0241103327996552	0.7496567422807148	0.5624130363805032	0	0	0	0	0	0	0	1.0448330870153504	G75_A0_S25_E05	512	5120	2562
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	9.103828801926284e-14	1.0565282895289614	1.2506082255371964	1.5633395618209218	1	1.024110056913353	0.749656741520691	0.5624130361212258	0	0	0	0	0	0	0	1.0448330834876658	G75_A0_S25_E05	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	5.541123115904156e-13	1.1011005637496376	1.2421906708828685	1.5395587942884446	1	1.0439665342815219	0.7444855545864875	0.5564492695097882	0	0	0	0	0	0	0	1.0780515284433572	G75_AP_S25_E05	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	5.541123115904156e-13	1.0771468890493812	1.2410365955884617	1.5399892525517598	1	1.0315666966027761	0.743814566932344	0.5540554065853366	0	0	0	0	0	0	0	1.0597286311013656	G75_AP_S25_E05	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	8.919920357897126e-12	1.064781054307609	1.2411077292601551	1.5393069745936345	1	1.029424860477198	0.7438771482587964	0.5537520550403795	0	0	0	0	0	0	0	1.0518001117556177	G75_AP_S25_E05	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	5.549449788588845e-13	1.0647826811612497	1.2411073886062374	1.5393071594507368	1	1.0294250532582025	0.7438771302360297	0.5537520488920881	0	0	0	0	0	0	0	1.0517980259437905	G75_AP_S25_E05	1024	5120	2562
0	162	1.0000000000000002	73	320	320	5.551115123125783e-16	2	1.0304423980755928e-11	1.116029284680121	1.2670994896266412	1.6005335191494234	1	1.0398971986456573	0.749054012255286	0.5704135630179806	0	0	0	0	0	0	0	1.0896041000245036	G75_AM_S25_E20	1024	320	162
0	642	1.0	305	1280	1280	5.551115123125783e-16	3	1.0304423980755928e-11	1.091144653930062	1.2689156853856993	1.601964882578761	1	1.0316626227801995	0.7481450257652836	0.5690847340102851	0	0	0	0	0	0	0	1.071885914021771	G75_AM_S25_E20	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	1.6832690796775296e-10	1.0785977735547698	1.2690012987182657	1.6018795976293294	1	1.0280208762967162	0.747941901137431	0.5689631653289079	0	0	0	0	0	0	0	1.0624522641685636	G75_AM_S25_E20	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	1.0304423980755928e-11	1.0786016525431437	1.2690007052119716	1.6018820850085778	1	1.0280137366599986	0.747943533832534	0.5689663313394491	0	0	0	0	0	0	0	1.0624497985903243	G75_AM_S25_E20	1024	5120	2562
0	162	1.0	73	320	320	2.220446049250313e-16	2	1.4451773111545663e-12	1.1262007849370617	1.259839695009356	1.57566291494186	1	1.0414574135543233	0.7445788609523873	0.5610844275441131	0	0	0	0	0	0	0	1.096629720754744	G75_A0_S25_E20	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	1.4561685190983553e-12	1.1008886893946463	1.2582118135175278	1.5772775034255315	1	1.0326527916226553	0.7429928735633512	0.5599703792771956	0	0	0	0	0	0	0	1.0785754863893344	G75_A0_S25_E20	1024	1280	642
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	2.4532598175142084e-11	1.0880829531785325	1.2581023641629434	1.5775341606977458	1	1.0279814286842994	0.7427472938646833	0.5598564567176386	0	0	0	0	0	0	0	1.070193127496925	G75_A0_S25_E20	512	5120	2562
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	1.4654943925052066e-12	1.0880857888150506	1.2581019928594475	1.5775334499056957	1	1.0279797666266128	0.7427476043147423	0.5598565419327967	0	0	0	0	0	0	0	1.0701933948406215	G75_A0_S25_E20	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	1.5684120668879586e-12	1.1359154098078228	1.2567630880876501	1.5517968935808586	1	1.042621427853894	0.7389790485399919	0.5523318533814995	0	0	0	0	0	0	0	1.1034399524967802	G75_AP_S25_E20	1024	320	162
0	642	1.0	305	1280	1280	6.661338147750939e-16	3	1.5684120668879586e-12	1.1101869284422732	1.2525605084695157	1.55376694838516	1	1.0324988834015982	0.7376746834188574	0.5514216843622569	0	0	0	0	0	0	0	1.0862434984195752	G75_AP_S25_E20	1024	1280	642
0	2562	1.0	1249	5120	5120	6.661338147750939e-16	4	2.558631084781382e-11	1.0971272160336367	1.2504156961183142	1.5545723016156758	1	1.0278693218076467	0.7376119091229242	0.5510923478866203	0	0	0	0	0	0	0	1.0773908299757342	G75_AP_S25_E20	512	5120	2562
0	2562	1.0	1249	5120	5120	6.661338147750939e-16	4	1.5684120668879586e-12	1.097134698009738	1.250411954136608	1.5545706102810983	1	1.027870041696147	0.7376139653005171	0.5510928510027403	0	0	0	0	0	0	0	1.0773910049366167	G75_AP_S25_E20	1024	5120	2562
0	162	1.0000000000000002	73	320	320	5.551115123125783e-16	2	2.284833433563449e-11	1.1906696885918135	1.3218036692602018	1.7010891895587517	1	1.0830333982863114	0.7051944443803724	0.5578686104178195	0	0	0	0	0	0	0	1.1616066593319139	G75_AM_S25_E50	1024	320	162
0	642	1.0	305	1280	1280	5.551115123125783e-16	3	2.284833433563449e-11	1.163786367443855	1.3200391602070016	1.6987960883106907	1	1.0804350667161868	0.7085760191288664	0.5565053691712848	0	0	0	0	0	0	0	1.1363390337668482	G75_AM_S25_E50	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	3.7806457964251194e-10	1.150566266194479	1.31776617848513	1.697301770316826	1	1.0838607517756293	0.7100604627876917	0.5563223688063932	0	0	0	0	0	0	0	1.1261159087144048	G75_AM_S25_E50	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	2.290256873038743e-11	1.150591359870853	1.3177726362621554	1.6972947373967153	1	1.0838562723500755	0.7100822570164523	0.5563010120373492	0	0	0	0	0	0	0	1.1260821549176054	G75_AM_S25_E50	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	6.5963901008103676e-12	1.1773734901000326	1.328753920654816	1.6827241670428799	1	1.0769574087312108	0.7037562200461571	0.5478042104835651	0	0	0	0	0	0	0	1.160612072200399	G75_A0_S25_E50	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	6.5963901008103676e-12	1.1510045659027648	1.3257088554066936	1.678624596531773	1	1.0797941225754581	0.7062417400671774	0.5466322680070581	0	0	0	0	0	0	0	1.1377304216016102	G75_A0_S25_E50	1024	1280	642
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	1.1198042493276716e-10	1.1376040191387538	1.3227186466976057	1.6786721485088152	1	1.0810066409757626	0.7077531973227275	0.5459871397134786	0	0	0	0	0	0	0	1.1251844324210039	G75_A0_S25_E50	512	5120	2562
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	6.5963901008103676e-12	1.1376035820873953	1.3227205061682805	1.6786709235638062	1	1.0810051997975325	0.707752441405902	0.5459887837491834	0	0	0	0	0	0	0	1.1251850031394095	G75_A0_S25_E50	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	7.0738970237016474e-12	1.191827376679945	1.3349894137375768	1.6686660199386523	1	1.0728819243271779	0.7025290775614672	0.5386471948872847	0	0	0	0	0	0	0	1.1641302445255042	G75_AP_S25_E50	1024	320	162
0	642	1.0000000000000002	305	1280	1280	6.661338147750939e-16	3	7.0738970237016474e-12	1.1642975228118568	1.330729206061711	1.6646072106691305	1	1.0759051250059677	0.7042274625154799	0.5378212829956397	0	0	0	0	0	0	0	1.1379731253633967	G75_AP_S25_E50	1024	1280	642
0	2562	1.0000000000000002	1249	5120	5120	6.661338147750939e-16	4	1.1735235005971845e-10	1.150712578613856	1.327800908192518	1.6644003102659328	1	1.0778515608663948	0.7053514244853633	0.5372223914381752	0	0	0	0	0	0	0	1.1252529131906295	G75_AP_S25_E50	512	5120	2562
0	2562	1.0	1249	5120	5120	6.661338147750939e-16	4	7.090106279861175e-12	1.1507094889627283	1.3277980910548894	1.6643925679185159	1	1.0778603787480503	0.7053548966788169	0.5372235901402861	0	0	0	0	0	0	0	1.125256579364662	G75_AP_S25_E50	1024	5120	2562
0	162	1.0	73	320	320	5.551115123125783e-16	2	3.1682101386820705e-11	1.4715935239168207	1.578946134045109	2.358631515909818	1	1.2344369147526968	0.6150038574918405	0.5183669612785634	0	0	0	0	0	0	0	1.4032601758588228	G75_AM_S25_E100	1024	320	162
0	642	1.0	305	1280	1280	5.551115123125783e-16	3	3.172195839340475e-11	1.4367953106983704	1.5922241520892788	2.314561619277953	1	1.2248951835853914	0.6190195705791519	0.5187223811456529	0	0	0	0	0	0	0	1.3777207218198484	G75_AM_S25_E100	1024	1280	642
0	2562	1.0	1249	5120	5120	6.661338147750939e-16	4	5.284708226582779e-10	1.4180062186546407	1.5939867714396614	2.320188827644871	1	1.2255170509237927	0.6215284519169811	0.5204559140932122	0	0	0	0	0	0	0	1.3775116668201595	G75_AM_S25_E100	512	5120	2562
0	2562	1.0	1249	5120	5120	6.661338147750939e-16	4	3.176620078093606e-11	1.417963702576778	1.593992197271979	2.3201589567518544	1	1.2255118733667079	0.6215290118976161	0.5204194459250021	0	0	0	0	0	0	0	1.3775390202042077	G75_AM_S25_E100	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	1.2891188116981311e-11	1.4261446109417217	1.5840809451626332	2.3196468299483675	1	1.2148286416837895	0.6191855663080207	0.5058866407600351	0	0	0	0	0	0	0	1.3631110546184653	G75_A0_S25_E100	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	1.2891188116981311e-11	1.3931536322272764	1.5984898370623992	2.280534266985266	1	1.2064530849825568	0.6212942235458018	0.5064492581798543	0	0	0	0	0	0	0	1.3399649368742779	G75_A0_S25_E100	1024	1280	642
0	2562	1.0000000000000002	1249	5120	5120	3.3306690738754696e-16	4	2.1128351845867144e-10	1.3761310955864947	1.6011650671885014	2.286547424853661	1	1.2060460571982858	0.623147555425696	0.5076930733539666	0	0	0	0	0	0	0	1.3368512924595501	G75_A0_S25_E100	512	5120	2562
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	1.2915474245644987e-11	1.376112767109454	1.6011664559289427	2.2865434018339794	1	1.2060466959804799	0.6231576177387042	0.5076846639313305	0	0	0	0	0	0	0	1.3368357791868826	G75_A0_S25_E100	1024	5120	2562
0	162	1.0	73	320	320	3.885780586188048e-16	2	1.9648171978303708e-11	1.3905071484437446	1.5899146219725848	2.293000220239039	1	1.1953782089199516	0.6210011823342619	0.49534864924562655	0	0	0	0	0	0	0	1.3423687469245238	G75_AP_S25_E100	1024	320	162
0	642	1.0000000000000002	305	1280	1280	4.440892098500626e-16	3	1.9648171978303708e-11	1.3587528937206317	1.6060344292582898	2.2576383408232616	1	1.19115156368917	0.6229012134926075	0.4975943590834684	0	0	0	0	0	0	0	1.3096486583229756	G75_AP_S25_E100	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	3.304387874436543e-10	1.3429124305634224	1.6103491811752586	2.263354097485312	1	1.196131418743336	0.6244207212687354	0.4980793608973195	0	0	0	0	0	0	0	1.305867026002415	G75_AP_S25_E100	512	5120	2562
0	2562	1.0000000000000002	1249	5120	5120	5.551115123125783e-16	4	1.9648171978303708e-11	1.3429123679169013	1.6103520716377167	2.263338314841384	1	1.1961372793933438	0.6244198625987548	0.4980781843291759	0	0	0	0	0	0	0	1.3058663408275475	G75_AP_S25_E100	1024	5120	2562
0	162	1.0	73	320	320	4.440892098500626e-16	2	6.0680349633912556e-12	1.0788670293851712	1.2600954046191972	1.583245655973017	1	1.038546514314751	0.7562268436205755	0.5739092079324914	0	0	0	0	0	0	0	1.0628138584141604	G75_AM_S26_E05	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	6.080913550476907e-12	1.0557890876540346	1.2600874830553837	1.5871474808727506	1	1.0233679026154263	0.755693433081528	0.5717637544810353	0	0	0	0	0	0	0	1.0432281236971443	G75_AM_S26_E05	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	9.94970772438819e-11	1.043841275617629	1.2600685665180233	1.5876133359151918	1	1.0189084803263944	0.7557354711254739	0.571457684085273	0	0	0	0	0	0	0	1.0345324504069817	G75_AM_S26_E05	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	6.087130799414808e-12	1.043836995033933	1.260067301372829	1.5876136158787746	1	1.0189140752173338	0.7557349063873393	0.5714574720100242	0	0	0	0	0	0	0	1.0345198031593523	G75_AM_S26_E05	1024	5120	2562
0	162	1.0	73	320	320	2.220446049250313e-16	2	1.0103029524088925e-14	1.0877145643662345	1.2506607790080682	1.5598271313725758	1	1.039781613485801	0.7505486494879644	0.5653485877180829	0	0	0	0	0	0	0	1.070837329131476	G75_A0_S26_E05	1024	320	162
0	642	1.0	305	1280	1280	2.220446049250313e-16	3	1.0103029524088925e-14	1.0642659694754255	1.2503144151662169	1.562635958147161	1	1.0270396591743631	0.7498185619596631	0.5629014783131566	0	0	0	0	0	0	0	1.049774541648164	G75_A0_S26_E05	1024	1280	642
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	1.5998313784848506e-13	1.0521437624894483	1.2501794863160496	1.5628508659332565	1	1.024134753661909	0.7498096459746357	0.56251332313935	0	0	0	0	0	0	0	1.0414921623278193	G75_A0_S26_E05	512	5120	2562
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	1.0880185641326534e-14	1.0521425898384171	1.2501798255742744	1.5628512977343998	1	1.0241384042139117	0.7498101461117537	0.562513539505013	0	0	0	0	0	0	0	1.0414882236393912	G75_A0_S26_E05	1024	5120	2562
0	162	1.0000000000000002	73	320	320	3.3306690738754696e-16	2	4.921618668163319e-13	1.096484291680038	1.2414345485861054	1.5371021458836687	1	1.041833732994315	0.7450050548151441	0.5570564826273244	0	0	0	0	0	0	0	1.0789166311909266	G75_AP_S26_E05	1024	320	162
0	642	1.0000000000000002	305	1280	1280	4.440892098500626e-16	3	4.921618668163319e-13	1.0726639229000714	1.2407667043446473	1.5388837209373107	1	1.0313312154040033	0.7440897108149415	0.5543277477936948	0	0	0	0	0	0	0	1.056744199202847	G75_AP_S26_E05	1024	1280	642
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	7.900402554383845e-12	1.0603700330705514	1.2405333270981718	1.538859857943075	1	1.0294546821598094	0.7440286099528216	0.5538601442623483	0	0	0	0	0	0	0	1.0483985639346916	G75_AP_S26_E05	512	5120	2562
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	4.923284002700257e-13	1.0603700568598753	1.2405337835281167	1.5388593827776231	1	1.0294542540142526	0.7440290533917208	0.5538603520166077	0	0	0	0	0	0	0	1.0483936681750066	G75_AP_S26_E05	1024	5120	2562
0	162	1.0	73	320	320	3.885780586188048e-16	2	5.999201135864496e-12	1.0996155066571573	1.2623541900256021	1.5921149683915616	1	1.0397960080378459	0.7528524335415256	0.5718602026941884	0	0	0	0	0	0	0	1.0780599711759262	G75_AM_S26_E20	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	5.999201135864496e-12	1.0752876762612757	1.2631223831143434	1.5903915430830975	1	1.024966741108722	0.7521806692776065	0.5717563973880568	0	0	0	0	0	0	0	1.0602991203270073	G75_AM_S26_E20	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	9.864742356313627e-11	1.0632772316741275	1.26352757968257	1.5909635744747825	1	1.0204588923483917	0.7523469831174407	0.5711730173883107	0	0	0	0	0	0	0	1.0505337824864298	G75_AM_S26_E20	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	6.032951915813101e-12	1.0633134657202974	1.2635269395148985	1.5909937023635583	1	1.020432311845771	0.7523821402098937	0.5711841453922896	0	0	0	0	0	0	0	1.050570295369401	G75_AM_S26_E20	1024	5120	2562
0	162	1.0	73	320	320	2.220446049250313e-16	2	1.4976908602193362e-13	1.1093189255702833	1.252468077979506	1.5679872757618947	1	1.0400425171534002	0.74700491834783	0.5627095978605022	0	0	0	0	0	0	0	1.0846454229537568	G75_A0_S26_E20	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	1.4976908602193362e-13	1.0845734724487923	1.2529019346977415	1.5653973602942837	1	1.026322164453028	0.7465860597155431	0.562773545210984	0	0	0	0	0	0	0	1.0665656776169725	G75_A0_S26_E20	1024	1280	642
0	2562	1.0000000000000002	1249	5120	5120	4.440892098500626e-16	4	2.442379631872882e-12	1.0722337625738358	1.2530686447915762	1.566068971591759	1	1.0220582488503545	0.7466312339704824	0.5619858356369205	0	0	0	0	0	0	0	1.057944986974741	G75_A0_S26_E20	512	5120	2562
0	2562	1.0	1249	5120	5120	4.440892098500626e-16	4	1.4976908602193362e-13	1.0722617014821276	1.2530695432512082	1.5660471674638863	1	1.0220324241493617	0.7466432554282991	0.5619943752636486	0	0	0	0	0	0	0	1.0579220544175347	G75_A0_S26_E20	1024	5120	2562
0	162	1.0	73	320	320	3.3306690738754696e-16	2	4.938827125045009e-13	1.1186755928775027	1.2429709035949166	1.5447105167248372	1	1.0405656001707086	0.7413792551639596	0.5540748770758519	0	0	0	0	0	0	0	1.0912377019924167	G75_AP_S26_E20	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	4.946043574705072e-13	1.0935229037127827	1.243147741396844	1.5417497696132214	1	1.030664553167309	0.7411912433103723	0.5538569557965345	0	0	0	0	0	0	0	1.073045973644474	G75_AP_S26_E20	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	7.941036717085126e-12	1.0809708354818603	1.2430985905789933	1.5423914476784808	1	1.026044495223992	0.7411036026748182	0.5531647436799975	0	0	0	0	0	0	0	1.0650119003123146	G75_AP_S26_E20	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	4.946043574705072e-13	1.0809932045862305	1.2430987436737138	1.5423932075553786	1	1.026042287903271	0.7410938339297937	0.5531653143247219	0	0	0	0	0	0	0	1.0650170776441528	G75_AP_S26_E20	1024	5120	2562
0	162	1.0	73	320	320	4.440892098500626e-16	2	5.756728427286362e-12	1.1281743316697324	1.2814384972421922	1.6077700613011214	1	1.0511134765753907	0.7323380938256034	0.5704553502523906	0	0	0	0	0	0	0	1.117936457295756	G75_AM_S26_E50	1024	320	162
0	642	1.0	305	1280	1280	4.440892098500626e-16	3	6.005529407104859e-12	1.1051574757579763	1.2829418360787428	1.611233926141871	1	1.0510903364269077	0.7335719539867002	0.5694610655244763	0	0	0	0	0	0	0	1.0949180259738498	G75_AM_S26_E50	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	9.838663217465182e-11	1.0933370064420898	1.2833108369733377	1.6114293890060896	1	1.052049484569077	0.7343650751612695	0.5690250285563113	0	0	0	0	0	0	0	1.084653644665311	G75_AM_S26_E50	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	6.021849685566849e-12	1.0933626163371333	1.2833094167144643	1.6114570317236137	1	1.0521083129499926	0.7344325019540084	0.5690452820410657	0	0	0	0	0	0	0	1.0846631028670148	G75_AM_S26_E50	1024	5120	2562
0	162	1.0	73	320	320	2.220446049250313e-16	2	2.1949109196839345e-12	1.142424393933225	1.2691283847841512	1.5859835309420813	1	1.0497128423555502	0.7302174046857892	0.5602939651929147	0	0	0	0	0	0	0	1.1209852616917142	G75_A0_S26_E50	1024	320	162
0	642	1.0	305	1280	1280	3.3306690738754696e-16	3	2.1949109196839345e-12	1.118317467921029	1.2698714026442328	1.5871186620520608	1	1.0479822161597205	0.7305171926903455	0.5583979899795825	0	0	0	0	0	0	0	1.1004535510008244	G75_A0_S26_E50	1024	1280	642
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	3.490974176401096e-11	1.1058878604449762	1.2700474568503561	1.5872959499526746	1	1.0490681193335432	0.7302915631151572	0.558003678509514	0	0	0	0	0	0	0	1.0899932242206898	G75_A0_S26_E50	512	5120	2562
0	2562	1.0	1249	5120	5120	3.3306690738754696e-16	4	2.1949109196839345e-12	1.1058170159318352	1.2700456809478442	1.5873189326502681	1	1.0490164012496201	0.7303534922305331	0.5579843722841933	0	0	0	0	0	0	0	1.089973183356911	G75_A0_S26_E50	1024	5120	2562
0	162	1.0	73	320	320	5.551115123125783e-16	2	4.841127498877995e-13	1.1548908566354565	1.2619759543022264	1.5655357566952741	1	1.0515499087878588	0.7258573567566579	0.5516483992480459	0	0	0	0	0	0	0	1.1304843621742622	G75_AP_S26_E50	1024	320	162
0	642	1.0	305	1280	1280	6.661338147750939e-16	3	4.841127498877995e-13	1.1298745966441257	1.2583315428278241	1.564768129976656	1	1.04680195923805	0.7263983079477271	0.5489208446596837	0	0	0	0	0	0	0	1.1071820837945663	G75_AP_S26_E50	1024	1280	642
0	2562	1.0	1249	5120	5120	6.661338147750939e-16	4	7.787770428535623e-12	1.1168780257814415	1.258300637724663	1.5656367948733765	1	1.0460837341849	0.7261237780720302	0.5484901756517954	0	0	0	0	0	0	0	1.0970628976026728	G75_AP_S26_E50	512	5120	2562
0	2562	1.0	1249	5120	5120	6.661338147750939e-16	4	4.857780844247372e-13	1.1168770114753843	1.258298886348337	1.5656412744373567	1	1.0460606838104791	0.7260909485210121	0.5484804707043668	0	0	0	0	0	0	0	1.0970180583552	G75_AP_S26_E50	1024	5120	2562
0	162	1.0	73	320	320	4.440892098500626e-16	2	8.460454559156005e-12	1.2766025324206156	1.3504594688581268	1.734160210226467	1	1.1290198830104363	0.6790093829277629	0.552941334899242	0	0	0	0	0	0	0	1.2435974819700992	G75_AM_S26_E100	1024	320	162
0	642	1.0000000000000002	305	1280	1280	5.551115123125783e-16	3	8.460454559156005e-12	1.2466095111253819	1.3532071337589326	1.73353405971828	1	1.1296965576920976	0.6813975825013148	0.5566874928086011	0	0	0	0	0	0	0	1.2220932423031936	G75_AM_S26_E100	1024	1280	642
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	1.3433787415806364e-10	1.2331896711213368	1.3541565697656173	1.7316788611500518	1	1.1306761662072071	0.683953457488572	0.5579058760286393	0	0	0	0	0	0	0	1.2108627527939428	G75_AM_S26_E100	512	5120	2562
0	2562	1.0	1249	5120	5120	5.551115123125783e-16	4	8.460454559156005e-12	1.233246227279169	1.3541559706817667	1.7317099728285776	1	1.1306888915586653	0.6839171535886198	0.5579067210360332	0	0	0	0	0	0	0	1.2108745376020793	G75_AM_S26_E100	1024	5120	2562
