G74_regression_mask_mismatch	G74_regression_max_chord	G74_regression_profile	amplitude	behavior_class	finest_crossed_vertices	finest_degree_estimate	finest_directions_with_turns	finest_max_face_shear_ratio	finest_max_face_smax	finest_max_signed_area_ratio	finest_maximum_turn_count	finest_median_face_shear_ratio	finest_min_face_smin	finest_min_signed_area_ratio	finest_missing_vertices	finest_near_area_1e2	finest_near_area_1e3	finest_near_area_1e4	finest_negative_faces	finest_negative_intrinsic_face_maps	finest_nonfinite_count	finest_p95_face_shear_ratio	lapse_a	max_abs_hamiltonian	mesh_degree_drift_level3_to4	physical_status	profile_id	q_c0	q_c1	q_c2	reflection_mask_mismatch	reflection_max_chord	sample_class	shape_id	stratum_code	time_refinement_endpoint_max_chord	time_refinement_mask_mismatch
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0521425898384171	1.2501798255742744	1.5628512977343998	1	1.0241384042139117	0.7498101461117537	0.562513539505013	0	0	0	0	0	0	0	1.0414882236393912	0.0	1.5998313784848506e-13	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S26_E05	0.025	0.025	0.0	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S26	C0_E0_O0_T0	1.2080478144348126e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0603700568598753	1.2405337835281167	1.5388593827776231	1	1.0294542540142526	0.7440290533917208	0.5538603520166077	0	0	0	0	0	0	0	1.0483936681750066	0.25	7.900402554383845e-12	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S26_E05	0.025	0.025	0.0	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S26	C0_E0_O0_T0	8.86699594199317e-07	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0633134657202974	1.2635269395148985	1.5909937023635583	1	1.020432311845771	0.7523821402098937	0.5711841453922896	0	0	0	0	0	0	0	1.050570295369401	-0.25	9.864742356313627e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S26_E20	0.1	0.1	0.0	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S26	C0_E0_O0_T0	6.778444497812988e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0722617014821276	1.2530695432512082	1.5660471674638863	1	1.0220324241493617	0.7466432554282991	0.5619943752636486	0	0	0	0	0	0	0	1.0579220544175347	0.0	2.442379631872882e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S26_E20	0.1	0.1	0.0	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S26	C0_E0_O0_T0	4.450773465420914e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0809932045862305	1.2430987436737138	1.5423932075553786	1	1.026042287903271	0.7410938339297937	0.5531653143247219	0	0	0	0	0	0	0	1.0650170776441528	0.25	7.941036717085126e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S26_E20	0.1	0.1	0.0	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S26	C0_E0_O0_T0	3.1403715478446005e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0933626163371333	1.2833094167144643	1.6114570317236137	1	1.0521083129499926	0.7344325019540084	0.5690452820410657	0	0	0	0	0	0	0	1.0846631028670148	-0.25	9.838663217465182e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S26_E50	0.25	0.25	0.0	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S26	C0_E0_O0_T0	1.1260475501098933e-05	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1058170159318352	1.2700456809478442	1.5873189326502681	1	1.0490164012496201	0.7303534922305331	0.5579843722841933	0	0	0	0	0	0	0	1.089973183356911	0.0	3.490974176401096e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S26_E50	0.25	0.25	0.0	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S26	C0_E0_O0_T0	7.943615474446819e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1168770114753843	1.258298886348337	1.5656412744373567	1	1.0460606838104791	0.7260909485210121	0.5484804707043668	0	0	0	0	0	0	0	1.0970180583552	0.25	7.787770428535623e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S26_E50	0.25	0.25	0.0	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S26	C0_E0_O0_T0	6.171253651300241e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.233246227279169	1.3541559706817667	1.7317099728285776	1	1.1306888915586653	0.6839171535886198	0.5579067210360332	0	0	0	0	0	0	0	1.2108745376020793	-0.25	1.3433787415806364e-10	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S26_E100	0.5	0.5	0.0	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S26	C0_E0_O0_T0	1.232642827954036e-05	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.2056703085423004	1.3469722850463435	1.7174259815465203	1	1.121000151802297	0.6823250743618681	0.5437698720954472	0	0	0	0	0	0	0	1.1877203490840587	0.0	1.0271528072536285e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S26_E100	0.5	0.5	0.0	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S26	C0_E0_O0_T0	8.542451775429462e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1891414510515297	1.355884783956656	1.7075835291430932	1	1.1142088475107577	0.6805636828866021	0.532194014968937	0	0	0	0	0	0	0	1.1737721832946335	0.25	5.791472856842006e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S26_E100	0.5	0.5	0.0	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S26	C0_E0_O0_T0	6.5094775563198485e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0000000000000002	1249	1.0414145015676335	1.259968411924389	1.5873004636334072	1	1.0184500225998874	0.7558175593570513	0.5715079546218278	0	0	0	0	0	0	0	1.0327747478140819	-0.25	1.007908201344776e-10	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S27_E05	0.016666666666666666	0.016666666666666666	0.016666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S27	C0_E0_O0_T0	2.353565644577856e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0497043694394426	1.2500956001923949	1.562565077178771	1	1.0239489773015769	0.749893200979925	0.5625732279551733	0	0	0	0	0	0	0	1.0397129845797626	0.0	1.7896795156957523e-12	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S27_E05	0.016666666666666666	0.016666666666666666	0.016666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S27	C0_E0_O0_T0	1.5679851813767831e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0579188710060141	1.2404600756804358	1.5385917334656392	1	1.02977169713402	0.7441128146996714	0.553926073040201	0	0	0	0	0	0	0	1.047236404634303	0.25	8.398504114381922e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S27_E05	0.016666666666666666	0.016666666666666666	0.016666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S27	C0_E0_O0_T0	1.1614267893334484e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0547111621003638	1.261589788565759	1.5877031321283444	1	1.0178886664671434	0.7541349959771825	0.5719102869517911	0	0	0	0	0	0	0	1.0436703931910645	-0.25	9.906531150960518e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S27_E20	0.06666666666666667	0.06666666666666667	0.06666666666666667	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S27	C0_E0_O0_T0	8.707039471384892e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0633673374451504	1.2513878812917967	1.5630667297166179	1	1.022919605470171	0.7484067652572941	0.5625992329376567	0	0	0	0	0	0	0	1.0509726516925053	0.0	1.6236678668235527e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S27_E20	0.06666666666666667	0.06666666666666667	0.06666666666666667	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S27	C0_E0_O0_T0	5.795325283039389e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0718577555174007	1.2415627840642727	1.5392715929868022	1	1.0283177575443088	0.742717937275706	0.553764047416491	0	0	0	0	0	0	0	1.0580033554045136	0.25	1.3424761302616162e-11	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S27_E20	0.06666666666666667	0.06666666666666667	0.06666666666666667	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S27	C0_E0_O0_T0	4.269589389637434e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0768416861706667	1.2707935994134176	1.5918067155033813	1	1.0346441325124185	0.7452762186970654	0.5734546323406859	0	0	0	0	0	0	0	1.0674173507661477	-0.25	2.875295557203117e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S27_E50	0.16666666666666666	0.16666666666666666	0.16666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S27	C0_E0_O0_T0	1.3731252871844259e-05	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0877441567232162	1.258718940452477	1.5666822279778272	1	1.032825025940767	0.7399937281074243	0.5625464251446243	0	0	0	0	0	0	0	1.0736629047445199	0.0	1.6167445160419902e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S27_E50	0.16666666666666666	0.16666666666666666	0.16666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S27	C0_E0_O0_T0	1.0534722092050031e-05	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.097540452211047	1.2477319702241498	1.5433179283453555	1	1.0330924270253514	0.7347571471324525	0.5527791086773268	0	0	0	0	0	0	0	1.0809132620799604	0.25	6.26628748889857e-11	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S27_E50	0.16666666666666666	0.16666666666666666	0.16666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S27	C0_E0_O0_T0	8.271736226664315e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1546579682202642	1.3027373557971125	1.6032377028509541	1	1.084104048953903	0.7160390377142223	0.574094990883172	0	0	0	0	0	0	0	1.1432139706993945	-0.25	3.936401204995832e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S27_E100	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S27	C0_E0_O0_T0	1.4702380609557716e-05	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1443949705104026	1.285149443356089	1.5791831270037813	1	1.0774988878902365	0.7122707321035191	0.5601015320374151	0	0	0	0	0	0	0	1.1268499423937326	0.0	2.6454827217747834e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S27_E100	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S27	C0_E0_O0_T0	1.0996465008038437e-05	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.145275812152195	1.2706757593983842	1.5587146620046242	1	1.0723046850484206	0.7087938982018804	0.5483862523000878	0	0	0	0	0	0	0	1.1288022024597972	0.25	1.3874323911977626e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S27_E100	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S27	C0_E0_O0_T0	8.878042824025464e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.040202045013854	1.2599303592417737	1.5871331985024975	1	1.0182301455900076	0.7558580769881023	0.5715383743727351	0	0	0	0	0	0	0	1.0323661840786442	-0.25	1.0104417302869706e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S28_E05	0.0125	0.0125	0.025	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S28	C0_E0_O0_T0	2.5965542287479392e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0000000000000002	1249	1.0484829101023023	1.2500636754594885	1.5624091996571157	1	1.0239241707008369	0.7499336087389491	0.5626070557799748	0	0	0	0	0	0	0	1.0401921700397134	0.0	3.0632163472432694e-12	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S28_E05	0.0125	0.0125	0.025	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S28	C0_E0_O0_T0	1.7370901368617754e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0566908243798738	1.2404323310182115	1.5384457728958496	1	1.0295319663088678	0.744153507075067	0.5539621453701015	0	0	0	0	0	0	0	1.0478392871131321	0.25	8.929579298211365e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S28_E05	0.0125	0.0125	0.025	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S28	C0_E0_O0_T0	1.309145281469578e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0502902327412507	1.2607540015242553	1.5871669053106752	1	1.0184937287811602	0.7549612053875232	0.5721507435646076	0	0	0	0	0	0	0	1.0401100011990136	-0.25	9.887601848390659e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S28_E20	0.05	0.05	0.1	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S28	C0_E0_O0_T0	9.673593613397678e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0588371874715907	1.2506536145274474	1.5623680147773322	1	1.023637897027776	0.7489978818011286	0.5629085632397507	0	0	0	0	0	0	0	1.0474294407116234	0.0	2.8028357412779314e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S28_E20	0.05	0.05	0.1	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S28	C0_E0_O0_T0	6.68499857973393e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0672083029057842	1.2408976893952934	1.5383248818977229	1	1.0292186319914793	0.7432343793330551	0.5541152837529458	0	0	0	0	0	0	0	1.0543735778633323	0.25	1.882338729330968e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S28_E20	0.05	0.05	0.1	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S28	C0_E0_O0_T0	4.903221375082008e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.06795479080582	1.266190372008946	1.5860958906198095	1	1.027700544947563	0.7495433651606852	0.5751378424399561	0	0	0	0	0	0	0	1.059472853152281	-0.25	5.139391134889593e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S28_E50	0.125	0.125	0.25	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S28	C0_E0_O0_T0	1.5192987350174938e-05	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0783187168221346	1.254744681365489	1.5610688480609458	1	1.0275361578179791	0.7438302385639997	0.5643118868148139	0	0	0	0	0	0	0	1.0657059251886651	0.0	2.8144697683529785e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S28_E50	0.125	0.125	0.25	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S28	C0_E0_O0_T0	1.176486479531312e-05	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0000000000000002	1249	1.0876240364705996	1.2442054664341942	1.5372552320202821	1	1.0291946921688377	0.7383742837070695	0.5545904490693968	0	0	0	0	0	0	0	1.072585162549728	0.25	1.2406642380113908e-10	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S28_E50	0.125	0.125	0.25	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S28	C0_E0_O0_T0	9.485178393349075e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1304643825887006	1.2848931729669393	1.581170035486833	1	1.06605804657864	0.7301255165629782	0.5814731160010073	0	0	0	0	0	0	0	1.114977824526403	-0.25	6.753966275141465e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S28_E100	0.25	0.25	0.5	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S28	C0_E0_O0_T0	1.6032732981251444e-05	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1236531150450013	1.2691356792495618	1.5564884246052633	1	1.05844201526592	0.7258848004158572	0.5665882745298131	0	0	0	0	0	0	0	1.1071143638473955	0.0	4.488786009559931e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S28_E100	0.25	0.25	0.5	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S28	C0_E0_O0_T0	1.2047392961769219e-05	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1259558378350607	1.2559344445431317	1.5334044218306118	1	1.0549866048731467	0.7223371882630742	0.5547135383311809	0	0	0	0	0	0	0	1.1119387067967494	0.25	2.6284180387747824e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S28_E100	0.25	0.25	0.5	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S28	C0_E0_O0_T0	9.728347437660079e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0473992434831043	1.260209541769328	1.5877265975964412	1	1.0187450695675482	0.7555145262574463	0.5713835562429717	0	0	0	0	0	0	0	1.0368358675845328	-0.25	1.145319394879607e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S29_E05	0.03333333333333333	0.06666666666666667	-0.06666666666666667	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S29	C0_E0_O0_T0	5.979810444813723e-07	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0557443925739074	1.2502930726766084	1.5629270547873892	1	1.0241630837983302	0.749677736565668	0.5624304670329461	0	0	0	0	0	0	0	1.0440633366238898	0.0	5.237699163274101e-12	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S29_E05	0.03333333333333333	0.06666666666666667	-0.06666666666666667	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S29	C0_E0_O0_T0	6.466311984094822e-07	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0640044326591334	1.2406250889693569	1.5389055956262188	1	1.0292846008557681	0.7438977672509172	0.5537705725304205	0	0	0	0	0	0	0	1.0511775906500496	0.25	1.0957512674991676e-11	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S29_E05	0.03333333333333333	0.06666666666666667	-0.06666666666666667	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S29	C0_E0_O0_T0	6.278446311523253e-07	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0000000000000002	1249	1.0763409528749317	1.2667258055966173	1.5923164097614406	1	1.025890082862108	0.7485834429121149	0.5693659960966779	0	0	0	0	0	0	0	1.0607260270648677	-0.25	1.6816226189320105e-10	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S29_E20	0.13333333333333333	0.26666666666666666	-0.26666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S29	C0_E0_O0_T0	1.992677407345631e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0000000000000002	1249	1.0856803049995825	1.2558676450152053	1.5671443002282792	1	1.0265572511029593	0.7432556896866455	0.5602007560136332	0	0	0	0	0	0	0	1.068367883251698	0.0	8.449341226679508e-11	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S29_E20	0.13333333333333333	0.26666666666666666	-0.26666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S29	C0_E0_O0_T0	2.189600042156552e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0000000000000002	1249	1.0946886837384635	1.2455803231738767	1.543218382409185	1	1.0270392625863871	0.7381133624477442	0.5514408872043597	0	0	0	0	0	0	0	1.075422230999289	0.25	5.644412715000158e-11	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S29_E20	0.13333333333333333	0.26666666666666666	-0.26666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S29	C0_E0_O0_T0	2.204709550287627e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1395571376480131	1.3020443382442168	1.6210369386813264	1	1.0764826195135615	0.713526670929194	0.558612949086926	0	0	0	0	0	0	0	1.1196372356015372	-0.25	6.823468456929049e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S29_E50	0.3333333333333333	0.6666666666666666	-0.6666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S29	C0_E0_O0_T0	3.801100567584559e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1345408313566638	1.2864307869813485	1.5975357218472215	1	1.0745343336064432	0.7108378513540967	0.5484019594581049	0	0	0	0	0	0	0	1.1184476832489525	0.0	5.546956227675537e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S29_E50	0.3333333333333333	0.6666666666666666	-0.6666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S29	C0_E0_O0_T0	4.3273291819797485e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1472698756993767	1.28620067974072	1.5786557798325542	1	1.0713397546995758	0.7083472510537856	0.5392820034389544	0	0	0	0	0	0	0	1.121776087585609	0.25	3.471234966134773e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S29_E50	0.3333333333333333	0.6666666666666666	-0.6666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S29	C0_E0_O0_T0	4.425020220326007e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.3801008672355428	1.5330512372188574	2.1183779734182857	1	1.2026205883215846	0.6323679598713224	0.5287033963518882	0	0	0	0	0	0	0	1.3427432770108272	-0.25	2.166825441296538e-09	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S29_E100	0.6666666666666666	1.3333333333333333	-1.3333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S29	C0_E0_O0_T0	6.526402297431771e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.3417074357477636	1.5409476352324118	2.090119814148104	1	1.1840205330799856	0.6330283676903141	0.5155813855791699	0	0	0	0	0	0	0	1.305718993940051	0.0	1.2383372105517765e-09	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S29_E100	0.6666666666666666	1.3333333333333333	-1.3333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S29	C0_E0_O0_T0	6.340450341909346e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.311139857977554	1.5486440138406414	2.0711911668916474	1	1.1767518219111017	0.6338168422064143	0.5053987215614527	0	0	0	0	0	0	0	1.276930502525185	0.25	1.2697200513223095e-09	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S29_E100	0.6666666666666666	1.3333333333333333	-1.3333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S29	C0_E0_O0_T0	5.8833159648088216e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0446582324155145	1.2600879166380778	1.587403929752182	1	1.0190723687279077	0.7556983546676722	0.571458112064176	0	0	0	0	0	0	0	1.0349712338705006	-0.25	9.905942732757467e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S30_E05	0.025	0.05	-0.025	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S30	C0_E0_O0_T0	1.339375874532424e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0529878790054703	1.2501872001046745	1.5626352445834268	1	1.0241453135412872	0.7497709256309416	0.5625032450058454	0	0	0	0	0	0	0	1.041894363196758	0.0	4.760636329592671e-13	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S30_E05	0.025	0.05	-0.025	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S30	C0_E0_O0_T0	7.903279565336849e-07	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0000000000000002	1249	1.0612336498239852	1.240532172036136	1.5386410728898863	1	1.0293972135970049	0.7439875816406198	0.5538425554667901	0	0	0	0	0	0	0	1.049229427823014	0.25	8.37285796251308e-12	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S30_E05	0.025	0.05	-0.025	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S30	C0_E0_O0_T0	5.601942012335839e-07	0
