current_path	artifact_type	r1c_first_commit_date	r1c_last_commit_date	r1c_primary_owner	r1c_ownership_evidence	introducing_commit	introducing_author_date	introducing_commit_date	introducing_subject	first_commit	first_commit_date	last_commit	last_commit_date
cascade_stageB_sanity.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	20579ee944802b337195b43d55d1872a3e5a2e4e	2026-07-02T17:26:40-04:00	2026-07-02T17:26:40-04:00	Cascade Stage B: COMPLETE consecutive-integer spectrum N=0..22 (blind-verified); twin ladder with parity inversion	20579ee944802b337195b43d55d1872a3e5a2e4e	2026-07-02T17:26:40-04:00	20579ee944802b337195b43d55d1872a3e5a2e4e	2026-07-02T17:26:40-04:00
cascade_stageB_sweep.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	20579ee944802b337195b43d55d1872a3e5a2e4e	2026-07-02T17:26:40-04:00	2026-07-02T17:26:40-04:00	Cascade Stage B: COMPLETE consecutive-integer spectrum N=0..22 (blind-verified); twin ladder with parity inversion	20579ee944802b337195b43d55d1872a3e5a2e4e	2026-07-02T17:26:40-04:00	20579ee944802b337195b43d55d1872a3e5a2e4e	2026-07-02T17:26:40-04:00
cascade_stageB_twomethod.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	20579ee944802b337195b43d55d1872a3e5a2e4e	2026-07-02T17:26:40-04:00	2026-07-02T17:26:40-04:00	Cascade Stage B: COMPLETE consecutive-integer spectrum N=0..22 (blind-verified); twin ladder with parity inversion	20579ee944802b337195b43d55d1872a3e5a2e4e	2026-07-02T17:26:40-04:00	20579ee944802b337195b43d55d1872a3e5a2e4e	2026-07-02T17:26:40-04:00
cascade_stageC_lib.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	24671fabfc1e2e21a1d08c1b24ae4639c9e83263	2026-07-02T17:57:46-04:00	2026-07-02T17:57:46-04:00	Cascade Stage C: ladder FAMILY-UNIVERSAL (6 families, both Z); seal radius becomes EXACTLY universal at high N (blind-verified)	24671fabfc1e2e21a1d08c1b24ae4639c9e83263	2026-07-02T17:57:46-04:00	24671fabfc1e2e21a1d08c1b24ae4639c9e83263	2026-07-02T17:57:46-04:00
cascade_stageC_run.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	24671fabfc1e2e21a1d08c1b24ae4639c9e83263	2026-07-02T17:57:46-04:00	2026-07-02T17:57:46-04:00	Cascade Stage C: ladder FAMILY-UNIVERSAL (6 families, both Z); seal radius becomes EXACTLY universal at high N (blind-verified)	24671fabfc1e2e21a1d08c1b24ae4639c9e83263	2026-07-02T17:57:46-04:00	24671fabfc1e2e21a1d08c1b24ae4639c9e83263	2026-07-02T17:57:46-04:00
cascade_stageD_prereg.md	MARKDOWN	2026-07-03	2026-07-03	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	34d1b6b1c4469f1fccf77eb6a212fc90cc766ee2	2026-07-03T19:20:32-04:00	2026-07-03T19:20:32-04:00	Stage-D PRE-REGISTRATION FROZEN: contract (Charles's pins: ±1.0%, exact consecutive integers, blind sweep) + SHA-256 of the held-out closure forecast; sweep launches only after this commit	34d1b6b1c4469f1fccf77eb6a212fc90cc766ee2	2026-07-03T19:20:32-04:00	34d1b6b1c4469f1fccf77eb6a212fc90cc766ee2	2026-07-03T19:20:32-04:00
cascade_stageD_sweep_refine.py	PYTHON	2026-07-03	2026-07-03	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	6cb6e306c0549f14f775ac956ffde7cc119267c9	2026-07-03T19:31:14-04:00	2026-07-03T19:31:14-04:00	Stage-D data banked PROVISIONAL: frozen forecast revealed (hashes match prereg 34d1b6b) + blind sweep raw (20 rungs N=20-39) + comparison (13/13 window count exact, 20/20 locations within band, worst dev 0.139%) — NO VERDICT until blind verifier passes	6cb6e306c0549f14f775ac956ffde7cc119267c9	2026-07-03T19:31:14-04:00	6cb6e306c0549f14f775ac956ffde7cc119267c9	2026-07-03T19:31:14-04:00
cascade_stageD_sweep_scan.py	PYTHON	2026-07-03	2026-07-03	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	6cb6e306c0549f14f775ac956ffde7cc119267c9	2026-07-03T19:31:14-04:00	2026-07-03T19:31:14-04:00	Stage-D data banked PROVISIONAL: frozen forecast revealed (hashes match prereg 34d1b6b) + blind sweep raw (20 rungs N=20-39) + comparison (13/13 window count exact, 20/20 locations within band, worst dev 0.139%) — NO VERDICT until blind verifier passes	6cb6e306c0549f14f775ac956ffde7cc119267c9	2026-07-03T19:31:14-04:00	6cb6e306c0549f14f775ac956ffde7cc119267c9	2026-07-03T19:31:14-04:00
cascade_th2_bottom_beta.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	2026-07-02T20:49:47-04:00	theta0 DERIVED at second order (blind-verified) + the accumulation law DERIVED as the quantization closure	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00
cascade_th2_bottom_system.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	2026-07-02T20:49:47-04:00	theta0 DERIVED at second order (blind-verified) + the accumulation law DERIVED as the quantization closure	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00
cascade_th2_cas_checks.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	2026-07-02T20:49:47-04:00	theta0 DERIVED at second order (blind-verified) + the accumulation law DERIVED as the quantization closure	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00
cascade_th2_cas_kappa.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	2026-07-02T20:49:47-04:00	theta0 DERIVED at second order (blind-verified) + the accumulation law DERIVED as the quantization closure	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00
cascade_th2_final_table.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	2026-07-02T20:49:47-04:00	theta0 DERIVED at second order (blind-verified) + the accumulation law DERIVED as the quantization closure	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00
cascade_th2_launch.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	2026-07-02T20:49:47-04:00	theta0 DERIVED at second order (blind-verified) + the accumulation law DERIVED as the quantization closure	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00
cascade_th2_nodewise.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	2026-07-02T20:49:47-04:00	theta0 DERIVED at second order (blind-verified) + the accumulation law DERIVED as the quantization closure	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00
cascade_th2_predict_measure.py	PYTHON	2026-07-02	2026-07-02	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	2026-07-02T20:49:47-04:00	theta0 DERIVED at second order (blind-verified) + the accumulation law DERIVED as the quantization closure	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00	add2f22217576fa96308c68bc459e8e271affddf	2026-07-02T20:49:47-04:00
cascade_tw_cas.py	PYTHON	2026-07-03	2026-07-03	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00	2026-07-03T11:27:21-04:00	Ponder 1 CLOSED: twin = broken inversion; TWIN FUNDAMENTAL EXISTS (blind-verified); inner-seal charge cap = exact bound	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00
cascade_tw_confirm.py	PYTHON	2026-07-03	2026-07-03	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00	2026-07-03T11:27:21-04:00	Ponder 1 CLOSED: twin = broken inversion; TWIN FUNDAMENTAL EXISTS (blind-verified); inner-seal charge cap = exact bound	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00
cascade_tw_n1twin.py	PYTHON	2026-07-03	2026-07-03	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00	2026-07-03T11:27:21-04:00	Ponder 1 CLOSED: twin = broken inversion; TWIN FUNDAMENTAL EXISTS (blind-verified); inner-seal charge cap = exact bound	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00
cascade_tw_pred.py	PYTHON	2026-07-03	2026-07-03	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00	2026-07-03T11:27:21-04:00	Ponder 1 CLOSED: twin = broken inversion; TWIN FUNDAMENTAL EXISTS (blind-verified); inner-seal charge cap = exact bound	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00
cascade_tw_probe.py	PYTHON	2026-07-03	2026-07-03	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00	2026-07-03T11:27:21-04:00	Ponder 1 CLOSED: twin = broken inversion; TWIN FUNDAMENTAL EXISTS (blind-verified); inner-seal charge cap = exact bound	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00
cascade_tw_reshoot.py	PYTHON	2026-07-03	2026-07-03	LEGACY_FROZEN	PRE_NATIVE_FAMILY+R0_HISTORICAL_EVIDENCE	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00	2026-07-03T11:27:21-04:00	Ponder 1 CLOSED: twin = broken inversion; TWIN FUNDAMENTAL EXISTS (blind-verified); inner-seal charge cap = exact bound	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00	48b50d402960f92aaa345daee26ae7dd14dca0c0	2026-07-03T11:27:21-04:00
