moved_path	source	line	column	source_frozen	role
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1302	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1302	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1303	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1303	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1304	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1304	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1305	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1305	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1306	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1306	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1307	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1307	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1308	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1308	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1309	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1309	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1310	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1310	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1311	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1311	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1312	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1312	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1313	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1313	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1314	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1314	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1315	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1315	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1316	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1316	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1317	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1317	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1318	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1318	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1319	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1319	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1320	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1320	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1321	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1321	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1322	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1322	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1323	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1323	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1324	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1324	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1325	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1325	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1326	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1326	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1327	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1327	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1328	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1328	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1329	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1329	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1330	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1330	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1331	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1331	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1332	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1332	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1333	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1333	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1334	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1334	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1335	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1335	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1336	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1336	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1337	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1337	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1338	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1338	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1339	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1339	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1340	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1340	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1341	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1341	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1342	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1342	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1343	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1343	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1344	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1344	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1345	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1345	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1346	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1346	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1347	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1347	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1348	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1348	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1349	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1349	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1350	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1350	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1351	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1351	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1352	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1352	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1353	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1353	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1354	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1354	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1355	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1355	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1356	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1356	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1357	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1357	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1358	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1358	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1359	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1359	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1360	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1360	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1361	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1361	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1362	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1362	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1363	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1363	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1364	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1364	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1365	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1365	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1366	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1366	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1367	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1367	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1368	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1368	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1369	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1369	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1370	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1370	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1371	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1371	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1372	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1372	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1373	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1373	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1374	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1374	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1375	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1375	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1376	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1376	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1377	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1377	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1378	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1378	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1379	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1379	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1380	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1380	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1381	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1381	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1382	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1382	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1383	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1383	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1384	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1384	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1385	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1385	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1386	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1386	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1387	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1387	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1388	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1388	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1389	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1389	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1390	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1390	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1391	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1391	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1392	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1392	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1393	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1393	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1394	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1394	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1395	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1395	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1396	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1396	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1397	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1397	59	NO	NEW_PATH_SUFFIX
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1398	1	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1398	36	NO	AUDIT_RECORD
coupled_timelive_solve_CONTRACT.md	reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	1399	1	NO	AUDIT_RECORD
