identity_id	bank	carrier_id	mask_id	phi_structural_bit	causal_status	gradient_status	gradient_root	metric_status	determinant_sign	s_at_u0	s_at_umid	s_at_u1	certified_interval_boxes	unresolved_boxes	maximum_subdivision_depth	certified_minimum_abs_s_lower_bound	certificate_sha256	domain_status
B1_V003_M5	B1	V003	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V003_M6	B1	V003	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V003_M7	B1	V003	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V003_M8	B1	V003	M8	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0091585707478488987	0.012074463307255654	0.014990522235927976	1	0	0	0.0089640576758115414	67e9a6cc27ff3e9fcd1aea33c600b3c07d1999cc00fa1a544dbe229c838ba1c6	LOCAL_ANALYTIC_CHART_ONLY
B1_V003_M9	B1	V003	M9	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0091034223396111637	0.011848352189202266	0.014769214077981454	1	0	0	0.0083962921370637281	ac0b0c5f2a058a09dab7b0da04b17be1beaa80e1ec39689fda03c9169540ac19	LOCAL_ANALYTIC_CHART_ONLY
B1_V003_MA	B1	V003	MA	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.009141472147556914	0.011988864847418072	0.014783208609712193	1	0	0	0.0088335592529611914	cb5dc0ced2e58f0d4046fe065f54533d0ce3c9fd4cb9b4bbd780477ede16e44f	LOCAL_ANALYTIC_CHART_ONLY
B1_V003_MB	B1	V003	MB	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0090863237393191774	0.011762753729364684	0.014561900451765671	1	0	0	0.0082657937142133764	2a968f99064d1e9ab9727f88cec4fd4793b07ea1cb92caec12da2ed48c42bf85	LOCAL_ANALYTIC_CHART_ONLY
B1_V003_MC	B1	V003	MC	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.009252428361897911	0.011966800616787145	0.01456080570785725	1	0	0	0.0082952443478121994	44d9ae8d4a63f95f17933d5b160ea259c8d033c33f8bffc404ed40ea9df7a1bb	LOCAL_ANALYTIC_CHART_ONLY
B1_V003_MD	B1	V003	MD	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0091979935933569085	0.011736438789030209	0.014338676822565672	1	0	0	0.0077169419049261355	8feb9f8ef64a02e4af93d1f38a0930def8194dd9bd7c2aa8388eb04bb56d0d79	LOCAL_ANALYTIC_CHART_ONLY
B1_V003_ME	B1	V003	ME	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0092353297616059263	0.011881202156949563	0.014353492081641467	1	0	0	0.0081647459249618495	4f0840440bee0e48395c07d887586d808a839199aa12b8adec1047a242891cbc	LOCAL_ANALYTIC_CHART_ONLY
B1_V003_MF	B1	V003	MF	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0091808949930649222	0.011650840329192629	0.014131363196349887	1	0	0	0.0075864434820757847	f7568f6a4160dc5c54a978fb1e6a745cef170b6e059ae43f34cae2a426c7136e	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_M0	B1	V004	M0	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_M1	B1	V004	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_M2	B1	V004	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_M3	B1	V004	M3	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_M4	B1	V004	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_M5	B1	V004	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_M6	B1	V004	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_M7	B1	V004	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_M8	B1	V004	M8	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0077518142809793085	0.010219825743261184	0.012687978020489437	1	0	0	0.0075871784168068885	7edabe69a67567fea6e18cce91d4528f09ec2e58e217e00b08247e68784ded0b	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_M9	B1	V004	M9	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0074876286384968392	0.0098733293616520782	0.012341882699443892	1	0	0	0.0070570308791451765	8896f61172ea0e57a85f5cfb5da550ed5171e4505476455200407a4e39d7b8cf	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_MA	B1	V004	MA	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0077321381745246148	0.010253966611500078	0.012811209570373622	1	0	0	0.0075584207224249633	0a2640c2e8eb81efa8f4412713565f3c8e42d103595afba93a18f86a2d32e5fd	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_MB	B1	V004	MB	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0074679525320421464	0.0099074702298909724	0.012465114249328077	1	0	0	0.0070282731847632514	ea858ba86e656eb1611908084580d02512130651e3ad42172d30aae00f6e4345	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_MC	B1	V004	MC	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0078279033355209155	0.01014003220400465	0.012365061501333957	1	0	0	0.0071135329788633399	db90b3c06c0e49f973655d8bedd06c9ae677d911eb90401a3a8a0366d54e5d09	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_MD	B1	V004	MD	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0075548868343815754	0.0097917288266449447	0.012029782953792935	1	0	0	0.006582333931058745	a9d0c1449d3a61f64d72b77fd84901ade10d275b7cf07781b2234d82f9b14d13	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_ME	B1	V004	ME	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0078082272290662235	0.010174173072243546	0.012488293051218142	1	0	0	0.0070847752844814147	d52af30bba76bf2a208e837e59d995208da9f9e5e1168a563db785a279a3b398	LOCAL_ANALYTIC_CHART_ONLY
B1_V004_MF	B1	V004	MF	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0075352107279268825	0.0098258696948838389	0.012153014503677119	1	0	0	0.0065535762366768198	bb7d6159d667db7accaceaf0bfe8101ed6855ba6847a9f6ac7255a1e6028c2c6	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_M0	B1	V005	M0	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_M1	B1	V005	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_M2	B1	V005	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_M3	B1	V005	M3	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_M4	B1	V005	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_M5	B1	V005	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_M6	B1	V005	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_M7	B1	V005	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_M8	B1	V005	M8	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0064622875196821842	0.0085197413095995898	0.01057731248967078	1	0	0	0.0063250390960526244	0181e2770baaabf131fdc740324a2e682670b503434b872a3f8e8af794a2b3fe	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_M9	B1	V005	M9	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.006772478128660454	0.0090018323187304409	0.01107042808928781	1	0	0	0.0066341989068995494	9fff7e6542221635049d717d04df67ce560d5d7ce71a2ea73ea8eec59122e0cf	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_MA	B1	V005	MA	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0064418472715982132	0.0086398187163906313	0.01094483504628453	1	0	0	0.0062995762600047585	31addaac7167af6ae0d299d280fb5ee28948e0f55c4e6ca516ac00d9be422ef7	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_MB	B1	V005	MB	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0067520378805764839	0.0091219097255214824	0.01143795064590156	1	0	0	0.0066087360708516835	efbe8209fc636e9abd3c03b0bd562c5adf1cdc95bd32c9faf212ec4ea73ebe5b	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_MC	B1	V005	MC	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0065228205640524908	0.0084626143157744381	0.010342202970618299	1	0	0	0.006000658754707875	ea3aadc106218383c89dda3cc415912722c573f51bd4f2a71bb8189a922d1541	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_MD	B1	V005	MD	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0068401466094580379	0.0089458066238921035	0.010823703250539163	1	0	0	0.0062969807792772519	cb3fbe9a8998ab7c16c10202046efaf94c2862e0ed6ffb9d9cc4a6ab3558804d	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_ME	B1	V005	ME	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0065023803159685208	0.0085826917225654796	0.010709725527232049	1	0	0	0.0059751959186600092	20223867a24f13b2b2389fc82f112a382f2b42ec0439c04485b8985681094af5	LOCAL_ANALYTIC_CHART_ONLY
B1_V005_MF	B1	V005	MF	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0068197063613740679	0.009065884030683145	0.011191225807152913	1	0	0	0.006271517943229386	6858ab7a5d5bff9471e52273d5a40d52b77b21d19c73a8eaa6167c2eb736b7f3	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_M0	B1	V006	M0	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_M1	B1	V006	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_M2	B1	V006	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_M3	B1	V006	M3	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_M4	B1	V006	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_M5	B1	V006	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_M6	B1	V006	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_M7	B1	V006	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_M8	B1	V006	M8	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0052899904639575239	0.0069742100062708656	0.0086585256434719982	1	0	0	0.0051776397135487465	15d6b227532a92e1cff2b65a4b11f6ea9341594f585b647798ba98e7cfe8f5a3	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_M9	B1	V006	M9	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0054192763200242465	0.0070849272927429544	0.008806575854898302	1	0	0	0.0050708109014181617	41fd7d4305318f6429c7e3786b19807c2446154ab90434354e367333972b3c55	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_MA	B1	V006	MA	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0052701948067951565	0.0071498298050871279	0.0091898693613012162	1	0	0	0.0051509387304514076	7d1ce87f8ffdb81a28f16961f1b33d295ad28f6708792d311a7556e14824da02	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_MB	B1	V006	MB	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0053994806628618781	0.0072605470915592177	0.00933791957272752	1	0	0	0.0050441099183208236	8ed5fd7663721ee69d2687be284351ef13052a1c72dacbb22b9ef83b1b4b08fa	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_MC	B1	V006	MC	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0053370846014147415	0.0069350906149554309	0.0084940373217439434	1	0	0	0.0049664666076315251	8423c024fdef4cdaab63b244bffe8e1a48b5b94a5fb2473a49fb8e4b1a5ae1c1	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_MD	B1	V006	MD	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0054685067329260581	0.0070427210858254362	0.008633606578873413	1	0	0	0.0048485591680919229	a8f0d06e8727eef4389e494f8654e37311de13e767d8ecec5af411325fd86fd5	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_ME	B1	V006	ME	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0053172889442523741	0.0071107104137716941	0.0090253810395731614	1	0	0	0.004939765624534187	21ae6c13ef86553f0b19d38f8587eed383e31193902d3607e9552d203e061f96	LOCAL_ANALYTIC_CHART_ONLY
B1_V006_MF	B1	V006	MF	ON	UNIFORMLY_SPACELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0.0054487110757636906	0.0072183408846416995	0.009164950296702631	1	0	0	0.0048218581849945848	498fb8908379a4b2305c0b558d92a9e327dc09543d96540710f2d1e811d3261e	LOCAL_ANALYTIC_CHART_ONLY
B1_V007_M0	B1	V007	M0	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V007_M1	B1	V007	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V007_M2	B1	V007	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V007_M3	B1	V007	M3	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V007_M4	B1	V007	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V007_M5	B1	V007	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V007_M6	B1	V007	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B1_V007_M7	B1	V007	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
