original_path	current_path	path_status	fixed_base_blob_oid	fixed_base_sha256
microphysics_E2b_A3Z1_wideguard_cont.json	microphysics_E2b_A3Z1_wideguard_cont.json	ROOT_RETAINED	c9f066f295948dc6364ea540439f2e4bc7131e73	1012f0bb4391d4d511c3ae22fa2d0e95ff50adb40ba15c3048a19517a384f344
microphysics_E2b_A3Z8_anatomy.json	microphysics_E2b_A3Z8_anatomy.json	ROOT_RETAINED	d4c2f1f77e33d456ffbe8ef299e7b8965781ac2c	1f1144b23de23ad228226f112431ac3e31c86b70b021c9ce931e1b0c2caec6b6
microphysics_E2b_A3Z8_extfloor.json	microphysics_E2b_A3Z8_extfloor.json	ROOT_RETAINED	8cd4105bda409944f287ae8f9f7163a4c3b0e3df	818be9accf81da5c01dc6576e1ec9ab6047b1b7c27eab3115b565c97c7d64522
microphysics_E2b_A3Z8_gridcheck.json	microphysics_E2b_A3Z8_gridcheck.json	ROOT_RETAINED	d2160caf2701fbbae41745b9d4feb26578ca2be7	0a4a8df17293ffdc28299a902d8acf4b76ef981a860e42370588b3ca3b68875c
microphysics_E2b_A3Z8_phase2.json	microphysics_E2b_A3Z8_phase2.json	ROOT_RETAINED	dbbaeb0f44491ab2a83f0807d46341e123be560e	4b421bb0aaa0d0916e60b51866d3b85ab682f23c08b61aeaa22f5a4228db54d5
microphysics_E2b_A3Z8_results.json	microphysics_E2b_A3Z8_results.json	ROOT_RETAINED	e091b771ae5243dc6daaf5f642987160d87a768b	268d69d778e40a33e679b779a28e932c237ab0cec58b35fee5ef9fb730c62e9d
microphysics_E2b_A3Z8_results.md	microphysics_E2b_A3Z8_results.md	ROOT_RETAINED	29e913e85da08367442dd6c8d703ff9cd7fd4c69	b2329a4f8f19d86f0db5e7b52ffc819eb652be83db03771e7c4f36eb92eb38d2
microphysics_E2c_optimizer_hardening_results.md	microphysics_E2c_optimizer_hardening_results.md	ROOT_RETAINED	877ef150120790e7d1378ef12decae59d3789b47	72416bb46abe4fb8fccbaa19d4287a73a3ed7772cb64f881d04243e37b69c518
microphysics_E2d_resweep_A1Z8_results.md	microphysics_E2d_resweep_A1Z8_results.md	ROOT_RETAINED	275123abd2685d0c4535a31005c2b646ecaa636a	491bb67991813100111d2aaadb9ded3d3d00563926bd81541212391a48c78501
microphysics_E2e_physinformed_seed_results.md	microphysics_E2e_physinformed_seed_results.md	ROOT_RETAINED	0beb2680248a8236934922b268159e51d5993edd	5bf780d9744a43fd095f075e9d8f973ff320ed303550890b1859b4b6574ce7ee
microphysics_after_concentric_failure_MAP.md	microphysics_after_concentric_failure_MAP.md	ROOT_RETAINED	54049637501aef575ef4b49f34ec9751a53907ad	b2b6cf44adc1a25b7166f6294055f275a01d57b9a488592637a59537f71baebf
microphysics_reentry_miniMAP.md	microphysics_reentry_miniMAP.md	ROOT_RETAINED	af0724eea9668b6e973084531364e0890f2fda14	ee6ecfe57ef15d0f88e3dea3313edbf97c6b4c57c716d1a9d48e81bc68da29af
microphysics_reentry_omega_reframe_MAP.md	microphysics_reentry_omega_reframe_MAP.md	ROOT_RETAINED	562fdcc4ff371b6419585a676ffaee75fa578cc7	f5c443e9ed22c1101621f1f9d7eb184edf0378788f771fef2480dd988069af85
migration_convergence_guard.py	migration_convergence_guard.py	ROOT_RETAINED	6ae9f641ede66a91ea815e725d2a64114413a05a	0b48eaae180efe0ac1b3bcdc16f17ba763e673f8b6c12c542a318368bcaecdcc
n4rev_response_TURNKEY.py	n4rev_response_TURNKEY.py	ROOT_RETAINED	e34e8d6f3bdc5f8cdfce65526462cb08dfb94506	9e7eb311ab63e8a32d0445270e636b995624f4f3f155fd8a50d4f802f26eff9d
n5d_conditioning_diag.py	n5d_conditioning_diag.py	ROOT_RETAINED	938ed08b430771bb4aa6f4f805233fe7a29f0595	30c3a4373aed6d584bee71edbc2bc489d169eecd9ba4ba010555b183b77dd0a0
n5d_conditioning_diag2.py	n5d_conditioning_diag2.py	ROOT_RETAINED	64985b539d232ba052734062aba40744895240a6	ba73a862abcd76c20a9ec5176e0fd8194e852cb7320c4d0b11106a216fd66f21
n5d_conditioning_diag3.py	n5d_conditioning_diag3.py	ROOT_RETAINED	4952860a18d19eecb37ae4e4ce48291d1d941f29	53145a37cc3deb10636de79706edc5ac4dfab8969abc7fc95ae0738b86714bcb
n5d_embedding_audit.py	n5d_embedding_audit.py	ROOT_RETAINED	b73f39229ec337b338d017511c7babb12fc364fd	e11f002f12cec9f45ed75a1fcb6b1229eec45b21f12c0e49038eb0465adcce44
n5d_fix1_beforeafter.py	n5d_fix1_beforeafter.py	ROOT_RETAINED	5e2093a7cd6acb30b67725c84a6093b1b5b4257a	73b585fe231f1a4282ec96c83ba5d945321ed245fc7417e53e9ee9032e7ba10e
n5d_frame_factor_cas.py	n5d_frame_factor_cas.py	ROOT_RETAINED	70e423cea124f3f537bd65fdbbc08668190d370f	1ff72b5006eb8a9b40d8324e078ed66d7004c8a706db4ffc0737774e14702e3d
n5d_pilot.py	n5d_pilot.py	ROOT_RETAINED	a85856f26aff1d7e2cb3562609df3ada1f201dd5	b1b040581e365e9ab467d66818c566daf1802b93cbb0cd240545ae9dbf93f353
n5d_pilot_SDir.json	n5d_pilot_SDir.json	ROOT_RETAINED	2ae12b45b2673381bdcf358ab20590af55f34730	1f9d157abcbe6a50112a28b68042189320945d2b2d2efb335bff4d58cc55f48c
n5d_pilot_SJC2.json	n5d_pilot_SJC2.json	ROOT_RETAINED	96f9c2b5763cc20cb5be70f1c95800c7fd8851ba	311c8ccfc9cbaf7d459b8d22fd33b02466a1c37c4081505cba20bd69a44d51fe
n5d_pilot_fix3.py	n5d_pilot_fix3.py	ROOT_RETAINED	d5b865f1abda48a29b990889c1a02a207b26c6b6	abd5f6c50f89090f42dd44b04e6bd9f0490901c64626020dbbc16a2c5a0258a1
n5d_pilot_report.txt	n5d_pilot_report.txt	ROOT_RETAINED	2055be60150504cfac03872a683efcf554b7f57a	e7ab9323fd1bdbb1a31bbaa91714a17e64a9002b0bea6afd72d8303409df5ad6
n5d_pilot_smoke.json	n5d_pilot_smoke.json	ROOT_RETAINED	2f643a51d151d86d5c34b3eb10a2114b489c0c86	3f2692f333b03e92f04793491e9a23c78958736694419ab8723c3e19115d73ea
n5d_pilot_stage1_results.md	n5d_pilot_stage1_results.md	ROOT_RETAINED	881eda39d7eb8ada4e10a71f2b432a5e8096397d	6e777f3e5ea8ef93ea91f8736f052674fb76e5d3278311d322eeaaaa12f7eb23
n5d_pullback_audit.py	n5d_pullback_audit.py	ROOT_RETAINED	5e318206fed3ccd0830a58fcbef64c9171a54f39	93663c1a6f78027d4e32f93a596dddbae89679d4967bb612d90e809b43e758e1
n5d_shear.py	n5d_shear.py	ROOT_RETAINED	31f558cd3a4e5e75f7596c295b0a33458ea1a36d	9464b36c35eb62573186109efbd50349fe6ee226a780c230878c520d64b3714c
n5d_shear_forcing_audit.py	n5d_shear_forcing_audit.py	ROOT_RETAINED	db8f765d5bf7ebf9dc0b65c5c57f45f33c544f57	1a8c130577c0b72fbabc4a8592a2b97842d799fc6248d88a3cdd2a93f0460b08
n5d_shear_forcing_audit2.py	n5d_shear_forcing_audit2.py	ROOT_RETAINED	60e243c7c25de4855725c778bb231b987e300292	34fb7776e6caf8f53d5b9841377e24d390a3f9cf50c9d41544e847ee099bcd15
n5d_stage1_conditioning_diagnosis.md	n5d_stage1_conditioning_diagnosis.md	ROOT_RETAINED	71dbe81e1e8139d12cbb55e61734717e93cc3491	3dfcdddab306f468ef9696cb1af30b31efac740539493805415f8fa642273056
n5d_stage2_Lselection_audit_results.md	n5d_stage2_Lselection_audit_results.md	ROOT_RETAINED	5b124da05215190320e15570cf31fe6bb8f627e4	08b61b78a37825698e7d8d5ebc6ce67bfc981d3bdc34ebe739b550068e04e4d6
n5d_stage2_MS_boundary_selector_audit_results.md	n5d_stage2_MS_boundary_selector_audit_results.md	ROOT_RETAINED	1c2747f2d110bfd6c08b1861a81a2e6dd09f3ec1	13f5e24c1aa7b1fccd129b2ed54afec06154087f508f9da8d2d6e4a7654b14c4
n5d_stage2_classB_diagnostic.py	n5d_stage2_classB_diagnostic.py	ROOT_RETAINED	f91f1f052ff38760f265dce86ebf9046fc0a7175	efdf30b88b2cd3f04ad42ffe67eaf68ef1a291aded87b6eaeb8c9c748f5f8a8d
n5d_stage2_classB_diagnostic_results.md	n5d_stage2_classB_diagnostic_results.md	ROOT_RETAINED	c89ba2408e069db2cbdadd44ecd1b0af195cdcc7	11cfa60df1b5504065c9fc1666465a8dfb495d78de6e5b4913f25e3a47e0870a
n5d_stage2_collapse_audit.py	n5d_stage2_collapse_audit.py	ROOT_RETAINED	e69116113ded963b2cd75a6672ce7cbcb1f9b539	cfd00e46aa1d66b7515dee5ac325a56278313b47a66d424495d8f4794e70956c
n5d_stage2_collapse_audit_results.md	n5d_stage2_collapse_audit_results.md	ROOT_RETAINED	4b8fd248d88802d7a8d82b99d7ef983593944c4d	67bfc904db7bcbf51587672bc78bec8cb4a36ec0d1dd4d90f4c54deabba9a838
n5d_stage2_collapse_reconcile.py	n5d_stage2_collapse_reconcile.py	ROOT_RETAINED	061383525a513d5ceb22caa75d1263e4834247af	24fc6051a9767037dce7d71883494b156860fcc13451f1cdd5de2e61aff27b0e
n5d_stage2_corelaxed_matter_DESIGN.md	n5d_stage2_corelaxed_matter_DESIGN.md	ROOT_RETAINED	c6eaa7789c124d9e5c52659dab786bc18cabc1a5	defaa765714818ec2a0de755ffb77fd884db56f37db6ba55f553a8c46a1a6be9
n5d_stage2_gauge_audit.py	n5d_stage2_gauge_audit.py	ROOT_RETAINED	7af5ac14b6a2f03bdfcd0e664de377d70dbd31b2	38f2f6c7af0b0f69a8d2f3bcad723ccc377ae67366d30e07b541ed6b3ef025df
n5d_stage2_gauge_audit_results.md	n5d_stage2_gauge_audit_results.md	ROOT_RETAINED	1585118021be4c4d0ad045c19638bcaedf9889df	317d7306a3b2b7f09120dd8b0bafc68344a8eb9808f703de451ca2fca57d0b49
n5d_stage2_pilot_preflight.py	n5d_stage2_pilot_preflight.py	ROOT_RETAINED	b44b85fcb5b9861c671d88db50c88ef596417dcb	cf46391b7e14b3380a93343219bda39ac2c1f77244c31063693b861f13a0cb15
n5d_stage2_pilot_preflight_results.md	n5d_stage2_pilot_preflight_results.md	ROOT_RETAINED	0e3e4454eaea2599da902e6e26ea901c9b2a5f79	675234c47b1443ffb10a0ec33328a7edc436d5bd07cced738fad4b51fca23562
n5d_stage2_sdir_pilot.json	n5d_stage2_sdir_pilot.json	ROOT_RETAINED	20ae95f3ae0bf9e43313abf05aa03cf6ece0de5b	aaf4f046aeaeee637b77d4ca8185a5752a1c848996c6a04066fdf20dc6e823c5
n5d_stage2_sdir_pilot.py	n5d_stage2_sdir_pilot.py	ROOT_RETAINED	1d501372304b6ebaca2a971150a28ef3b2ea1ec8	6f3bb5b150aca393c4282ca72a93eb8e5e6ef704d0c75306615269ee08f2382b
n5d_stage2_sdir_pilot_results.md	n5d_stage2_sdir_pilot_results.md	ROOT_RETAINED	c74a6615cf5987b2806cbb2603e4d9d44bd99599	f0675ce970df212d7948dee3608189d60ca6958ded7f4c6d315df33f0ff84abf
n5d_stage2a_cas_results.md	n5d_stage2a_cas_results.md	ROOT_RETAINED	54c5a9679154bfd936303558ef22771bb669faa3	752f1e8115985f79e6b114bab62863fee9984752355fb6575b4c814d914aa71c
n5d_stage2b_gate05_report.md	n5d_stage2b_gate05_report.md	ROOT_RETAINED	b36fa9d721ae9218157294cfe08b8d47188eaec3	4176406fcab4c685b6f0daa039c869870dce067b0b668166bbbbac5861a8769e
n5d_stage2b_gate0_report.md	n5d_stage2b_gate0_report.md	ROOT_RETAINED	b50aaef6a1dae2d238a9405becc1789156c392bf	871500f50444350652fe9474bb991f9e32bbc626eea47be7e69b5741dd15218e
n_derivation_results.md	n_derivation_results.md	ROOT_RETAINED	99dca4315a0cefdf863c9c49b5e72460a4a89b3c	231895b649115c736ee20aca6daa7c759d6153e9ad62fbaa96a9a32afe3bd4cb
native_dilation_weight_derivation_results.md	native_dilation_weight_derivation_results.md	ROOT_RETAINED	ef37ed2d74aaab915b5f8daf4464ffae59a79032	07a03015b74f072d1710316e4554e513a4bffc587326885a0efffc03775bb5d9
native_field_equations_constrained_two_player_results.md	native_field_equations_constrained_two_player_results.md	ROOT_RETAINED	67b433a19bb5eb36cbea836bce3cf1e3fecc954c	fda17efae21864d6a1d98dbeb924fe10f0c808da53841fc4255af6ee4a095e6a
native_geometric_action_results.md	native_geometric_action_results.md	ROOT_RETAINED	dc00dd95fc93b1b5aa15d4337e81cb3640e40e8f	7e4d29f8f408958b5892f78cc92292a827be4ab458e81cd86cb9b6446d2282f3
native_hopfion_route_MAP.md	native_hopfion_route_MAP.md	ROOT_RETAINED	442f4468f74fbb6786c9efc2169c96568b6d4829	360122f58ad563fa0671d4ea09dcd6556a2444686bfb744b316956f50cf01b1b
native_readout_map_depth_size_results.md	native_readout_map_depth_size_results.md	ROOT_RETAINED	b58ce7f57e9eaf185907bc6a4c5642dd80ecc961	006429aea216a6d515f4fa4543e08da11c93a1d6b8a409128d6daf8fac00e0ed
native_readout_map_selector_audit_results.md	native_readout_map_selector_audit_results.md	ROOT_RETAINED	15dee05ff7fe1f644c8c01e698885a0f75b32247	16e144dbbf3bacd554a439f564b9deabb2fbee1fada572433d2b98b9ddf99336
native_stabilizer_results.md	native_stabilizer_results.md	ROOT_RETAINED	fb8ae127b132dc85fdcfa2efc25dd53683cb5b76	c818b7de35cea070cfb963089f4df2b1dc0c1b858735766759587eeba4d99389
native_stabilizer_verifier_results.md	native_stabilizer_verifier_results.md	ROOT_RETAINED	557e372a98b74d20d6676c4bb0f5fb28c5804c08	74d3e388d4cbf008ba725a32f45246ca199703330c67672235de0c7dd8712d87
negative_phi_native_geometry.md	negative_phi_native_geometry.md	ROOT_RETAINED	d51d83cb67569750484988b42523812b61ec4e34	5d42d320946d611be360eb0910aa16802211577a0438661b9eb1c2b18a30e4b3
negatives_premise_sweep_2026-07-03.md	negatives_premise_sweep_2026-07-03.md	ROOT_RETAINED	497e876e96688a93451ea51cb6d3aeb43d129c1c	e3d90bd450dd96b133b5a6cb63421589aeb8c76594d8fe62904899a24e3e5f85
noNull_F_catchproof.json	noNull_F_catchproof.json	ROOT_RETAINED	ace9252890f1bbc5f6f13a4bf45771805df79a6a	89aaad9a57f34ec82e633460cb496e9848c66281a33f78d2cb97188790213f36
noNull_F_control_N128.json	noNull_F_control_N128.json	ROOT_RETAINED	8b25e2f68ce9826ade16f8eab87a9eef018afe33	bc84f0cda2bee4047af8665aff57471027fbfb2567268677fb85bd80217f7224
noNull_F_control_N192.json	noNull_F_control_N192.json	ROOT_RETAINED	a352a00bdcd43b8eac9a99414367ec5ed77b9942	e1b7ee043f1b695ea2f06d0bbdbb71f89480abee215c1cfceed0dd7dc7d329a4
noNull_F_control_N256.json	noNull_F_control_N256.json	ROOT_RETAINED	89cc8513ab0699d3b19969d95f317fe0865970c7	da6552dce520a4a748c096d2264d1fca2c89c07767716870e9681b041d6bcfb4
noNull_F_dirs.json	noNull_F_dirs.json	ROOT_RETAINED	39d92a74b370738fdaef3e2bc01dbc6bd5bce98f	d299d81e518b3a1db2b3dd6beacab5c2e74ad37da85a4c8a3749df4bf32ffad9
noNull_F_endpoint_hashes.json	noNull_F_endpoint_hashes.json	ROOT_RETAINED	f554881640d7519831d0961ca3cd266384b7596d	a19a82fc1f79ed1dcdd0fa1c09f742bbb838c5c7780d0b68d92e1e5579460cec
noNull_F_fine_N192.json	noNull_F_fine_N192.json	ROOT_RETAINED	6a9ac3246d5648fa45018f8c5b57b402220f7ac0	2da205648f2d7180c3791fa72b5aa4516eb0fe7bb1d5228953b2a07bf03be134
noNull_F_fine_N256.json	noNull_F_fine_N256.json	ROOT_RETAINED	9661260e84e9c80a3e534205e6d03afead38a4d8	5f3049d19bdcfaf5d9c224d879be3812842bbfe3a7904039dba8d0919a423a4c
noNull_F_gate.json	noNull_F_gate.json	ROOT_RETAINED	fc2c671e4c0435f9fc4d96ebf7764165b1d76c56	090dca9082c624738b81c9e79f9c52030484c6f1fb68c37335da5cfafc521a4d
noNull_F_ladder_N128.json	noNull_F_ladder_N128.json	ROOT_RETAINED	52a9b6f4ae6ab2d709df50282009a65076deeabb	104216be7a0a0b389734c8a623c521ee8f0ce9a92639c08155a0ade091312b2f
noNull_F_postreturn_audit.json	noNull_F_postreturn_audit.json	ROOT_RETAINED	05a2736e92e691894a1d042cd573187f73bc465c	90a8b03eea1b0b13683c760c15870437e93241e51b0e0ea21da9c2e82154796f
noNull_F_verify.json	noNull_F_verify.json	ROOT_RETAINED	8c6b33a2df57eada30337890d5557c3465003420	844de09f8159ea6725ca6e9e20d4ec1c4b07150f75a116d7bd5ee2febb6dff2a
noNull_artifact_manifest.py	noNull_artifact_manifest.py	ROOT_RETAINED	745dbc3bb4f28b4126dbae9849178ae730405dea	0dc2b2870ab70abcbab5b100df37a7952814acb39bf286e00cf0a00be7b99dbc
noNull_behavioral_F.py	noNull_behavioral_F.py	ROOT_RETAINED	84de2f8f6179f0fa88a65febe15ab30387675a40	3c24bcbd89cfd57f2d74c9fbab0b41aeec9510339d01fef48c916ebb712b4a87
noNull_behavioral_F_results.md	noNull_behavioral_F_results.md	ROOT_RETAINED	17615b5812977b5458b4aa5f3bb8876ccb150cae	ea4e522cef2a04973806ac1aed714c0a2f20badd1766c656d108594298d1c98d
noNull_boundary_virial.py	noNull_boundary_virial.py	ROOT_RETAINED	aaea174fa9cab6181d4bd2903c67b6636c97d51c	57d3a5ebe55b993f9ba4a2e3cb240eee9950c4fa331a2e05e33decdb8e95cb59
noNull_boundary_virial_ALL.json	noNull_boundary_virial_ALL.json	ROOT_RETAINED	410da9fc64bc0bb6b015e6178d379eaa54248051	f16d9b89fd8e55e9be165c162963d484620216d846728b416abd54d52f3dbf24
noNull_boundary_virial_results.md	noNull_boundary_virial_results.md	ROOT_RETAINED	84c2822f5ada3213dd7542d40be090db0b65f575	7ee7dc7dd0f7a0e4e7a5c3b95af90ee77baa733daa99b2ac55425fa2ee65484e
noNull_boundary_virial_verify.json	noNull_boundary_virial_verify.json	ROOT_RETAINED	7ad202d4de93217087f1fb30bb70faeb0f5dde72	82a3f1c1497380bda099426fc05bf1b7223589dfc789be312eb4431abfec026e
noNull_boxscout_build.json	noNull_boxscout_build.json	ROOT_RETAINED	02b8c7094bfe51afaa611f74f977dd3132c8670f	61af236951515acc2924f6280a0daaef1338fcc308fb88219b5be514a877a526
noNull_boxscout_build.py	noNull_boxscout_build.py	ROOT_RETAINED	89ac209cf794aa8c27a2a42dfd47902ab1b5962a	5e2482444bdb00e30930d3b1e8b334765c255516bde3e7af7ab1e941c7cfc8b8
noNull_boxscout_observables.json	noNull_boxscout_observables.json	ROOT_RETAINED	fdc842603dc4c9000d9e6ab30f1c9c71cb9aa888	e7ca518da7de6d1432526a80e007c55891febd1915116c9bf4a216040cd92382
noNull_curvature_check.py	noNull_curvature_check.py	ROOT_RETAINED	a487f05fff586b903694a84175ab434972e1f8fb	f62c6cf4153e05ea7a925b77ab6ea8846312cd2ce4103285cc355b991a11a45a
noNull_curvature_check_out.json	noNull_curvature_check_out.json	ROOT_RETAINED	369995b56e476088809c832cc5e47465ed27f173	65c131008f4609435b39739fc115cee479f97326da1e0097effc155d9c97a56c
noNull_downsample.py	noNull_downsample.py	ROOT_RETAINED	a5fd75f40caa9ef8c085a436e212ca92e784a2c6	65516f14d76c08b26af30ea0ce35761e37e7c8a5ae3a3b15b8ac260aad2c6c06
noNull_energy.py	noNull_energy.py	ROOT_RETAINED	c1529d1f6196123b412c11123618f45d5a9c5366	53110844b3925b9b46bb48a3865f1bf9f60290efdd01a5830e0e388aeb477444
noNull_evidence_checker.py	noNull_evidence_checker.py	ROOT_RETAINED	7fda84b69197e512979793a43b4c7e798cd36d49	ebef723192529aaa90d87aca234fe631667a41b5e2e3ed0993cd1666c76d79d0
noNull_evidence_checker_output.txt	noNull_evidence_checker_output.txt	ROOT_RETAINED	4420765b989f075902962634204120d7dad0855c	ad5f8a15940e45080013d1e57a5c29ec4adc8fe1bdeab84e48410cd3128f7f9b
noNull_evidence_seal.py	noNull_evidence_seal.py	ROOT_RETAINED	b10ec30c2f964504437e264820881520dedfafe2	78107765ae1fdb80aa792f32e70904d77892b3a4b5b15e7ca8d81943821789aa
noNull_hess_256_bs8_run_log.txt	noNull_hess_256_bs8_run_log.txt	ROOT_RETAINED	361306b386a908c8b027524f3da07494d2af0fa6	f051fbc81a026b364698595f03acc5e0a923669cbc12539750d9d5ee4221d6b4
noNull_hess_bw2_N128_out.json	noNull_hess_bw2_N128_out.json	ROOT_RETAINED	26c582fd47a63af1b11326cb4449889e39a5ee37	406b048bd94190ae56376946a00569eda9a5d37ff0e6318cb18a7b3d7835449b
noNull_hess_bw2_N192_out.json	noNull_hess_bw2_N192_out.json	ROOT_RETAINED	3ffb8b28a8161a70f904bca67a55d43fd5da4d86	071fd1f68c591d339a03067054065aed44f07b9aefccb1701ffcd0348dff2767
noNull_hess_bw2_out.json	noNull_hess_bw2_out.json	ROOT_RETAINED	3ffb8b28a8161a70f904bca67a55d43fd5da4d86	071fd1f68c591d339a03067054065aed44f07b9aefccb1701ffcd0348dff2767
noNull_hess_h2fit_log.txt	noNull_hess_h2fit_log.txt	ROOT_RETAINED	94cedc67cbbffe8cccc258f1e651e67e7686ee0f	716d1fc61f77c55e155eb837a70d64374652ab4ae491fc7bd4052634fe53d17d
noNull_hess_refine.py	noNull_hess_refine.py	ROOT_RETAINED	df06da3c5a6b345e957c8f0dc84891639de5ec3f	2ba6287d203c62541ef2b2b090d891e786b03306390a5645130411e97eb379e0
noNull_hess_refine_192_log.txt	noNull_hess_refine_192_log.txt	ROOT_RETAINED	b5e3a7c9f41516c7f68959e1a084670662f77352	d711a89d82861ca6330f0654203a555b1c437db228fbebfc412f006cf8cc8253
noNull_hess_refine_256_log.txt	noNull_hess_refine_256_log.txt	ROOT_RETAINED	f534975466eae6821ecfe54b71bcc219c8ed4039	43c85f44575968c104dbacaedcf2cf9ba7745479f41f75cf67f97f00811ab713
noNull_hess_refine_N128_out.json	noNull_hess_refine_N128_out.json	ROOT_RETAINED	37ce0c98eaca5477097260be9ee155b95ca108b3	2b3bd99c4dd7ce3facd2ae57c04aca56356e4036b7cf1b2fd0be8064cfbecbb4
noNull_hess_residual_diag.py	noNull_hess_residual_diag.py	ROOT_RETAINED	5eb19e927d1c7274e4fbf31f63c4f63533ff0b5d	53e0e81a27f46e1d50e820f7ad360325b1320c9214e160f7b245b063bf76f80d
noNull_nk_converged_out.json	noNull_nk_converged_out.json	ROOT_RETAINED	ff8e539c41008b92f6e307a230917f1d335ffe4d	468b04c50d58322d03623d3bd063fc23b210fc99cdff156b8fb40bc667a8780e
noNull_nk_out.json	noNull_nk_out.json	ROOT_RETAINED	ff8e539c41008b92f6e307a230917f1d335ffe4d	468b04c50d58322d03623d3bd063fc23b210fc99cdff156b8fb40bc667a8780e
noNull_nk_traj.json	noNull_nk_traj.json	ROOT_RETAINED	37b94eaccb9faa88085225f358a8e772c171a18d	ec39af65c301be56058b62034b37fbced995e0917e77cdd318b4fb4eeb557f2e
noNull_phaseG_mass.py	noNull_phaseG_mass.py	ROOT_RETAINED	2212b09e5343313970bed49c90907d97960f2264	52af60f0d5b6f7f5217e3f9edfbec2f9c065cfae0283669112f2196ec3e5122f
noNull_phaseG_mass_ALL.json	noNull_phaseG_mass_ALL.json	ROOT_RETAINED	56bf65bededd4c64c152b0d74fea459082a782ce	a293156985da8cbabc9a55ac6d4627a9ff92a29223f69c45228b21a314069332
noNull_phaseG_mass_results.md	noNull_phaseG_mass_results.md	ROOT_RETAINED	7e500f9c68828d31e8ac53baaccfcd0264e806fe	be9b8657324f1882da428e6e521d7d5b2f1281009fdc47eec784615b64740507
noNull_phaseG_mass_verify.json	noNull_phaseG_mass_verify.json	ROOT_RETAINED	ace26b2c9d32978edc66e976daed7c4defca36f9	33963837871598ce679914a48bdc7ef196c4a5f760a45bdf6c665549c241ede0
noNull_precond.py	noNull_precond.py	ROOT_RETAINED	b8f7359948f38ea1e316e8211abcfc9df0d563e7	3dcca4774f175b07d556006ade288f472ed7e4e35cbad82763b95b0bb495b609
noNull_relax_lbfgs_out.json	noNull_relax_lbfgs_out.json	ROOT_RETAINED	a41df7d834baf807c767938d67ecd51c19f38ce3	87a3fe11e2ff2f3c6d8222ae8e16668e2a5013c251ae1d8f6800bdb7937cb90b
noNull_relax_lbfgs_traj.json	noNull_relax_lbfgs_traj.json	ROOT_RETAINED	e5cbcdeae35b33adb80b785285918449fad649f9	88e135cf4e29c0613e79db8e3ee50eaa29e03c35dd9536b2df6ecf8ced32fd80
noNull_residual_decomp.py	noNull_residual_decomp.py	ROOT_RETAINED	7e0c0b61b42f297d45b9f4d763bb4fd4027ac9d0	79728ab9b544b9940d48b3cc832626f2e07929776b6d1018c924de557777aef4
noNull_residual_modes.py	noNull_residual_modes.py	ROOT_RETAINED	7299e646e2dfc27aff2b272d891aadebcff98507	4a459e96841303d184ea0c316293f1c9de101f926a03c3db10e2bc49259770fb
noNull_resolve.py	noNull_resolve.py	ROOT_RETAINED	35d926caa866178619e9327526ff51120eac38f0	995df0c30e1595a83d1335050be8e3fbbfb22f02b6b5d6643787048cc2d7aa2b
noNull_resolve_U1deflated_out.json	noNull_resolve_U1deflated_out.json	ROOT_RETAINED	5b7f79b58e1402f88ae93d932930417a3b4f21fd	c44dead33cf627950d9f9ae92c158e95a15c4fb3082e2cd70f0639eee6d5947d
noNull_resolve_out.json	noNull_resolve_out.json	ROOT_RETAINED	e244e0a383c06181c75966c7ae0ff83803284f20	62f3e3b6ecdf8cab5fdb23a51650364b5bb28bfa8068409535d195351a764ee5
noNull_resolve_undeflated_out.json	noNull_resolve_undeflated_out.json	ROOT_RETAINED	e244e0a383c06181c75966c7ae0ff83803284f20	62f3e3b6ecdf8cab5fdb23a51650364b5bb28bfa8068409535d195351a764ee5
noNull_schur_inertia.json	noNull_schur_inertia.json	ROOT_RETAINED	6a181e488e1d9487da46004ed79c2681f9300945	11af87084ac1a214edaef34d1fdb0a4a51978c1734385678ed57a98603f3e64f
noNull_schur_inertia.py	noNull_schur_inertia.py	ROOT_RETAINED	475706a821d574af1de2a32d91f49a80173e825d	3fd262eef21b8ce7b35e73aa8b47841cb92002785ce5f5ff3168f5b05d6f1722
noNull_schur_inertia_ALL.json	noNull_schur_inertia_ALL.json	ROOT_RETAINED	16d4b8dbfc0091e4eab0be967f4593512b68dc69	57f5e251124b194fcb98e6c92490c238c54f7aeb38adc83fefab27e46104eab4
noNull_schur_inertia_N128.json	noNull_schur_inertia_N128.json	ROOT_RETAINED	7e394e99410f8607349f6a82d948e4e0d13897c4	0665a9d52dbe864dc8cc586621b4784cb5b5842dc14171f876e6d839c1f8caa1
noNull_schur_inertia_N192.json	noNull_schur_inertia_N192.json	ROOT_RETAINED	99476874bfdef06355dc503247e9dfbcee60fa5b	65f90441f8c36fd15e9af75b1d6cd60106a8cfc438fa2509a0914c7a9443535d
noNull_schur_inertia_N256.json	noNull_schur_inertia_N256.json	ROOT_RETAINED	c6a28cba5147b79932c5af0af43b14b6725030ff	31eea3ae459312761055dbf54ae24a9cb4ae4ceb1790205c72395a439985fa6b
noNull_schur_verify.json	noNull_schur_verify.json	ROOT_RETAINED	6ff3a4df427a2044fe7d62420c525e46bbb4e7fb	654df3c3363b16f440cc7352a0dd62dcd2d9b4aee1cc6c5354973c39cc571126
