sheet_id	chart	bank_pair	carrier_id	mask_id	endpoint_route	derived_class	resolution_u	resolution_lambda	covered_boxes	minimum_positive_s_lower	maximum_negative_s_upper	maximum_partial_lambda_s_upper	root_envelope_minimum	root_envelope_maximum	partition_status	dphi_status	arithmetic	status
R15_1_MC_B1B2_J2	J2_EVALUATED_COFIELD_JOIN	B1-B2	R15_1	MC	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	32	128	4096	2.2458008412663928e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MC_B1B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B3	R15_1	MC	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00025434384917589548	-0.00012094035258797905	-0.0012053405899257231	0.17148596893243703	0.50812683128055658	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MC_B1B3_J2	J2_EVALUATED_COFIELD_JOIN	B1-B3	R15_1	MC	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00031267490010182682	-0.00019346592271110973	-0.001728202646894082	0.14741407801712778	0.50794326821378633	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MC_B2B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B2-B3	R15_1	MC	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	5.8305223526406699e-05	-0.00012706738816842874	-0.0015303005451025519	0.55913875219267195	0.83339074909934296	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MC_B2B3_J2	J2_EVALUATED_COFIELD_JOIN	B2-B3	R15_1	MC	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	8.5591032892243034e-05	-5.7570033027112545e-05	-0.0013203393108121228	0.42524650405032854	0.76517942185897969	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MD_B0B1_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B1	R15_1	MD	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	3.3633656952853271e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MD_B0B1_J2	J2_EVALUATED_COFIELD_JOIN	B0-B1	R15_1	MD	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	8.2690164417895473e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MD_B0B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B2	R15_1	MD	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00012136199362746834					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MD_B0B2_J2	J2_EVALUATED_COFIELD_JOIN	B0-B2	R15_1	MD	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00011000074685868846					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MD_B0B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B3	R15_1	MD	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.00014685931626582557	-0.0004891360677397082	-0.0025854528356804335	0.72550843504839413	0.98159357639834	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MD_B0B3_J2	J2_EVALUATED_COFIELD_JOIN	B0-B3	R15_1	MD	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	3.7358267655581012e-05	-0.0003770660809168204	-0.0021926423976426721	0.71138154416707466	0.9705138577788327	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MD_B1B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B2	R15_1	MD	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00010786076216056276					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MD_B1B2_J2	J2_EVALUATED_COFIELD_JOIN	B1-B2	R15_1	MD	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	32	128	4096	2.0019381892579123e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MD_B1B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B3	R15_1	MD	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00024878273477486131	-0.00011553473271924407	-0.0011540860793114872	0.17249609411827535	0.50555146746655477	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MD_B1B3_J2	J2_EVALUATED_COFIELD_JOIN	B1-B3	R15_1	MD	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00030965677938046561	-0.00019063533991215431	-0.0016939427493594559	0.14775057688033974	0.50433542144621268	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MD_B2B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B2-B3	R15_1	MD	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	4.9561102933202593e-05	-0.00011916728678820659	-0.0014539288206574664	0.55914443940161596	0.83468531320543604	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MD_B2B3_J2	J2_EVALUATED_COFIELD_JOIN	B2-B3	R15_1	MD	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	7.6686367527469386e-05	-5.0344276103837084e-05	-0.0012602168336396412	0.42685704683396292	0.76753110587922124	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_ME_B0B1_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B1	R15_1	ME	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	3.4217872888743011e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_ME_B0B1_J2	J2_EVALUATED_COFIELD_JOIN	B0-B1	R15_1	ME	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	8.4745670000401597e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_ME_B0B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B2	R15_1	ME	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00011149151241309242					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_ME_B0B2_J2	J2_EVALUATED_COFIELD_JOIN	B0-B2	R15_1	ME	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00011375260959758494					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_ME_B0B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B3	R15_1	ME	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.00013486840464424846	-0.00048803122248022819	-0.0025805360561617021	0.72732096624629461	0.98326168814418946	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_ME_B0B3_J2	J2_EVALUATED_COFIELD_JOIN	B0-B3	R15_1	ME	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	3.0143696913517969e-05	-0.0003750522127063436	-0.0021883298942792445	0.71296500957138853	0.97317478408203162	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_ME_B1B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B2	R15_1	ME	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00010823987206348169					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_ME_B1B2_J2	J2_EVALUATED_COFIELD_JOIN	B1-B2	R15_1	ME	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	32	128	4096	2.1080587635173884e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_ME_B1B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B3	R15_1	ME	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00024784367809837582	-0.00011495169100194058	-0.0011648171053892892	0.17156204293359043	0.50819330029119381	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_ME_B1B3_J2	J2_EVALUATED_COFIELD_JOIN	B1-B3	R15_1	ME	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00030594055149076049	-0.00018856519663287054	-0.0016745846949600142	0.14754829561683622	0.50868924469125232	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_ME_B2B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B2-B3	R15_1	ME	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	4.8752158377076153e-05	-0.00011353790549854372	-0.0014218627855965571	0.55619868958905838	0.83598632503175374	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_ME_B2B3_J2	J2_EVALUATED_COFIELD_JOIN	B2-B3	R15_1	ME	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	7.5734492865526607e-05	-4.6568361310298451e-05	-0.0012437236098699247	0.4242641057863929	0.76745509424758562	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MF_B0B1_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B1	R15_1	MF	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	2.9193760741593546e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MF_B0B1_J2	J2_EVALUATED_COFIELD_JOIN	B0-B1	R15_1	MF	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	7.9091600870389312e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MF_B0B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B2	R15_1	MF	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.0001021924685707739					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MF_B0B2_J2	J2_EVALUATED_COFIELD_JOIN	B0-B2	R15_1	MF	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00010834419564725647					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MF_B0B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B3	R15_1	MF	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.00012142813684873502	-0.00048213630321170811	-0.0025561291871123984	0.72814086261938271	0.98548113070536936	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MF_B0B3_J2	J2_EVALUATED_COFIELD_JOIN	B0-B3	R15_1	MF	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	2.199715588649108e-05	-0.00036540715158087079	-0.002147310193985411	0.71397438306705718	0.97668815527441788	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MF_B1B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B2	R15_1	MF	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00010365741546142882					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MF_B1B2_J2	J2_EVALUATED_COFIELD_JOIN	B1-B2	R15_1	MF	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	32	128	4096	1.8651448067312946e-05					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MF_B1B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B3	R15_1	MF	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00024231456547341764	-0.00010965634286910399	-0.0011146493248381394	0.17257096918749323	0.50560631823564461	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MF_B1B3_J2	J2_EVALUATED_COFIELD_JOIN	B1-B3	R15_1	MF	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00030287304704394865	-0.00018573014546423742	-0.0016407072552616594	0.14788322044591304	0.50504759465523141	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MF_B2B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B2-B3	R15_1	MF	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	4.0059915936187061e-05	-0.00010571567517545282	-0.0013571986876729667	0.55624979504922678	0.83736892429965526	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_1_MF_B2B3_J2	J2_EVALUATED_COFIELD_JOIN	B2-B3	R15_1	MF	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	6.6843875433022647e-05	-3.93623090750184e-05	-0.0011847129166343735	0.42589426058653873	0.76991744889652824	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M8_B0B1_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B1	R15_3	M8	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00032717619738338241					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M8_B0B1_J2	J2_EVALUATED_COFIELD_JOIN	B0-B1	R15_3	M8	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00084553507474749087					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M8_B0B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B2	R15_3	M8	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.0011470310749186747					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M8_B0B2_J2	J2_EVALUATED_COFIELD_JOIN	B0-B2	R15_3	M8	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.0010535712248943923					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M8_B0B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B3	R15_3	M8	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.0013893791477249564	-0.0044569696398933777	-0.023564613618048302	0.72624917337155581	0.98153895138654657	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M8_B0B3_J2	J2_EVALUATED_COFIELD_JOIN	B0-B3	R15_3	M8	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00030286996654542805	-0.0035257759369922161	-0.020269534082051802	0.71214346463307876	0.97004877749382856	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M8_B1B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B2	R15_3	M8	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.0010730731212648722					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M8_B1B2_J2	J2_EVALUATED_COFIELD_JOIN	B1-B2	R15_3	M8	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	32	128	4096	0.00022791821219031772					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M8_B1B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B3	R15_3	M8	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.0022899522229110647	-0.0011137521112592917	-0.011047817640076127	0.17113059288874796	0.50697918929980024	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M8_B1B3_J2	J2_EVALUATED_COFIELD_JOIN	B1-B3	R15_3	M8	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.0028114453960083386	-0.001739730270466376	-0.015582243038213751	0.14563725420019499	0.50539175709865924	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M8_B2B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B2-B3	R15_3	M8	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00056007781118201574	-0.0011766025652895059	-0.014004725478605245	0.55881647934034173	0.83621707040595983	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M8_B2B3_J2	J2_EVALUATED_COFIELD_JOIN	B2-B3	R15_3	M8	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00081638193484124817	-0.00055977680183336197	-0.012081749637176073	0.42421718953196391	0.76779143313092846	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M9_B0B1_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B1	R15_3	M9	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00019263269466375635					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M9_B0B1_J2	J2_EVALUATED_COFIELD_JOIN	B0-B1	R15_3	M9	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00069302886306992048					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M9_B0B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B2	R15_3	M9	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.0008941136153734386					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M9_B0B2_J2	J2_EVALUATED_COFIELD_JOIN	B0-B2	R15_3	M9	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00090732669179175883					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M9_B0B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B0-B3	R15_3	M9	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	32	128	4096	0.0010261941255288547	-0.0042985661637184374	-0.022907852849242457	0.72854063742630892	0.98726501181097415	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M9_B0B3_J2	J2_EVALUATED_COFIELD_JOIN	B0-B3	R15_3	M9	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	8.2473361376528306e-05	-0.0032653930596894241	-0.019159221273210264	0.71472078277865558	0.98059205699416296	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M9_B1B2_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B2	R15_3	M9	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	16	64	1024	0.00095074085738181653					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M9_B1B2_J2	J2_EVALUATED_COFIELD_JOIN	B1-B2	R15_3	M9	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	32	128	4096	0.00015622734860804604					CLOSED_DOMAIN_EXACT_COVER	NOT_APPLICABLE	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M9_B1B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B1-B3	R15_3	M9	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.0021413340350990785	-0.00097080933873023309	-0.0096809716402290295	0.17418433040942424	0.4991433659209315	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M9_B1B3_J2	J2_EVALUATED_COFIELD_JOIN	B1-B3	R15_3	M9	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.0027286238574472503	-0.0016630347430196177	-0.014415463994856393	0.14665349310373074	0.49442595814774143	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
R15_3_M9_B2B3_J1	J1_GENERATOR_COEFFICIENT_JOIN	B2-B3	R15_3	M9	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	16	64	1024	0.00032308501101311167	-0.00096396068091110108	-0.011906629524882835	0.55897011782092731	0.84062683264083871	CLOSED_DOMAIN_EXACT_COVER	NONZERO_COMPONENT_EVERY_ROOT_BOX	INDEPENDENT_FULL_MATRIX_BINARY64_DIRECTED_INTERVAL	PASS
