sheet_id	endpoint_pair_id	chart	pair_type	primary_class	certified_boxes_or_segments	unresolved_boxes	null_components	lambda_root_envelope_lo	lambda_root_envelope_hi	largest_partial_lambda_s_upper	metric_degeneracies	physical_label
R05_1_MB_B0B2_J2	R05_1_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R05_1_MC_B0B2_J2	R05_1_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R05_1_MD_B0B2_J2	R05_1_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R05_1_ME_B0B2_J2	R05_1_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R05_1_MF_B0B2_J2	R05_1_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R05_3_M8_B0B2_J2	R05_3_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R05_3_M9_B0B2_J2	R05_3_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R05_3_MA_B0B2_J2	R05_3_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R05_3_MB_B0B2_J2	R05_3_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R05_3_MC_B0B2_J2	R05_3_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R05_3_MD_B0B2_J2	R05_3_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R05_3_ME_B0B2_J2	R05_3_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R05_3_MF_B0B2_J2	R05_3_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_1_M8_B0B2_J2	R06_1_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_1_M9_B0B2_J2	R06_1_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_1_MA_B0B2_J2	R06_1_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_1_MB_B0B2_J2	R06_1_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_1_MC_B0B2_J2	R06_1_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_1_MD_B0B2_J2	R06_1_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_1_ME_B0B2_J2	R06_1_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_1_MF_B0B2_J2	R06_1_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_3_M8_B0B2_J2	R06_3_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_3_M9_B0B2_J2	R06_3_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_3_MA_B0B2_J2	R06_3_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_3_MB_B0B2_J2	R06_3_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_3_MC_B0B2_J2	R06_3_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_3_MD_B0B2_J2	R06_3_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_3_ME_B0B2_J2	R06_3_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R06_3_MF_B0B2_J2	R06_3_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_1_M8_B0B2_J2	R07_1_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_1_M9_B0B2_J2	R07_1_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_1_MA_B0B2_J2	R07_1_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_1_MB_B0B2_J2	R07_1_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_1_MC_B0B2_J2	R07_1_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_1_MD_B0B2_J2	R07_1_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_1_ME_B0B2_J2	R07_1_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_1_MF_B0B2_J2	R07_1_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_3_M8_B0B2_J2	R07_3_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_3_M9_B0B2_J2	R07_3_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_3_MA_B0B2_J2	R07_3_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_3_MB_B0B2_J2	R07_3_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_3_MC_B0B2_J2	R07_3_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_3_MD_B0B2_J2	R07_3_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_3_ME_B0B2_J2	R07_3_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R07_3_MF_B0B2_J2	R07_3_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_1_M8_B0B2_J2	R08_1_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_1_M9_B0B2_J2	R08_1_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_1_MA_B0B2_J2	R08_1_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_1_MB_B0B2_J2	R08_1_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_1_MC_B0B2_J2	R08_1_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_1_MD_B0B2_J2	R08_1_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_1_ME_B0B2_J2	R08_1_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_1_MF_B0B2_J2	R08_1_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_M8_B0B2_J2	R08_3_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_M9_B0B2_J2	R08_3_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_MA_B0B2_J2	R08_3_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_MB_B0B2_J2	R08_3_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_MC_B0B2_J2	R08_3_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_MD_B0B2_J2	R08_3_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_ME_B0B2_J2	R08_3_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R08_3_MF_B0B2_J2	R08_3_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_M8_B0B2_J2	R09_1_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_M9_B0B2_J2	R09_1_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_MA_B0B2_J2	R09_1_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_MB_B0B2_J2	R09_1_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_MC_B0B2_J2	R09_1_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_MD_B0B2_J2	R09_1_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_ME_B0B2_J2	R09_1_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_1_MF_B0B2_J2	R09_1_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_M8_B0B2_J2	R09_3_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_M9_B0B2_J2	R09_3_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_MA_B0B2_J2	R09_3_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_MB_B0B2_J2	R09_3_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_MC_B0B2_J2	R09_3_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_MD_B0B2_J2	R09_3_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_ME_B0B2_J2	R09_3_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R09_3_MF_B0B2_J2	R09_3_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_M8_B0B2_J2	R10_1_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_M9_B0B2_J2	R10_1_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_MA_B0B2_J2	R10_1_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_MB_B0B2_J2	R10_1_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_MC_B0B2_J2	R10_1_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_MD_B0B2_J2	R10_1_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_ME_B0B2_J2	R10_1_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_1_MF_B0B2_J2	R10_1_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_M8_B0B2_J2	R10_3_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_M9_B0B2_J2	R10_3_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_MA_B0B2_J2	R10_3_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_MB_B0B2_J2	R10_3_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_MC_B0B2_J2	R10_3_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_MD_B0B2_J2	R10_3_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_ME_B0B2_J2	R10_3_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R10_3_MF_B0B2_J2	R10_3_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_M8_B0B2_J2	R11_1_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_M9_B0B2_J2	R11_1_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_MA_B0B2_J2	R11_1_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_MB_B0B2_J2	R11_1_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_MC_B0B2_J2	R11_1_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_MD_B0B2_J2	R11_1_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_ME_B0B2_J2	R11_1_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_1_MF_B0B2_J2	R11_1_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_M8_B0B2_J2	R11_3_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_M9_B0B2_J2	R11_3_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_MA_B0B2_J2	R11_3_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_MB_B0B2_J2	R11_3_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_MC_B0B2_J2	R11_3_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_MD_B0B2_J2	R11_3_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_ME_B0B2_J2	R11_3_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R11_3_MF_B0B2_J2	R11_3_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_M8_B0B2_J2	R12_1_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_M9_B0B2_J2	R12_1_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_MA_B0B2_J2	R12_1_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_MB_B0B2_J2	R12_1_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_MC_B0B2_J2	R12_1_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_MD_B0B2_J2	R12_1_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_ME_B0B2_J2	R12_1_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_1_MF_B0B2_J2	R12_1_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_M8_B0B2_J2	R12_3_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_M9_B0B2_J2	R12_3_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_MA_B0B2_J2	R12_3_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_MB_B0B2_J2	R12_3_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_MC_B0B2_J2	R12_3_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_MD_B0B2_J2	R12_3_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_ME_B0B2_J2	R12_3_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R12_3_MF_B0B2_J2	R12_3_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_M8_B0B2_J2	R13_1_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_M9_B0B2_J2	R13_1_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_MA_B0B2_J2	R13_1_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_MB_B0B2_J2	R13_1_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_MC_B0B2_J2	R13_1_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_MD_B0B2_J2	R13_1_MD_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_ME_B0B2_J2	R13_1_ME_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_1_MF_B0B2_J2	R13_1_MF_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_M8_B0B2_J2	R13_3_M8_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_M9_B0B2_J2	R13_3_M9_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_MA_B0B2_J2	R13_3_MA_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_MB_B0B2_J2	R13_3_MB_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
R13_3_MC_B0B2_J2	R13_3_MC_B0B2	J2_EVALUATED_COFIELD_JOIN	SAME_SIGN_CONTROL	UNIFORMLY_SPACELIKE_SHEET	1024	0	0				0	NONE
