configuration_id	ricci_min_singular	curvature_min_singular	shear_min_singular	twist_norm	mixed_curvature_max_abs	ricci_rank	curvature_operator_rank	shear_rank	twist_rank	ricci_status	curvature_status	rank_threshold
R14_1_B1_P5	0.023713827153182775	0.015480408316598825	0.008329872616455033	0.056245972777445	0.052665870216845295	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_1_B2_P2	0.015232954072832225	0.012813434001379045	3.334885243534317e-05	0.040217704892502086	0.05354911553236631	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_1_B2_P6	0.019785417899220732	0.015367460106150664	0.015888917253710725	0.031967660793545905	0.05481461391052922	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_1_B3_P3	0.0063514147974516495	0.0010468464228290415	0.023255873008565187	0.008343383517101167	0.05377093871459291	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_1_B3_P7	0.006554480291696826	0.001089592604167475	0.005858989373862595	0.015588067480407057	0.05742496211761028	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_2_B0_P0	0.030563470521938786	0.020139047956243262	0.0006341682745449458	0.020029318787994542	0.0969133686996332	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_2_B0_P4	0.035251289442271315	0.021230249596466945	0.002356458622999811	0.03193544012559181	0.0971081030447535	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_2_B1_P1	0.04653890560299725	0.04679530799657516	0.03439580532631571	0.09189058111773528	0.09860119840878409	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_2_B1_P5	0.03431253201899039	0.022577418371743062	0.017567501324532872	0.11072700157859276	0.10679990770126474	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_2_B2_P2	0.025151301281023174	0.0222419315651417	0.0013266142147979902	0.07968126114108239	0.10313770720305594	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_2_B2_P6	0.04660783746059401	0.03159595619316193	0.033117518190487014	0.06478108520271654	0.10862016323018352	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_2_B3_P3	0.016127742773043033	0.002720083976251257	0.046093258968540725	0.017055225151094696	0.10678719134717389	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_2_B3_P7	0.009972692475708107	0.005424749611456744	0.0075832829119374	0.03240508965741488	0.11928793611602119	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_3_B0_P0	0.04105804747364559	0.043016225135616266	0.0009512524118174191	0.030043978181991816	0.1482024377266337	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_3_B0_P4	0.052349526913921425	0.04490732323686456	0.004376726347233161	0.047520869651567016	0.14890419654223666	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_3_B1_P1	0.06054038722176483	0.07544787470315396	0.05196326289359878	0.13787996685839926	0.14541790803843224	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_3_B1_P5	0.026468057128857945	0.019453486907020503	0.027746714889173477	0.16349109003139575	0.16149367137456896	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_3_B2_P2	0.026775617280080592	0.03086962033116057	0.004066184331105756	0.11839267070882424	0.1485196676611595	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_3_B2_P6	0.07035866155697529	0.04930681701260994	0.05171010177375962	0.09854331919852738	0.16184130789380127	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_3_B3_P3	0.026466889091280282	0.0063033047545303774	0.06851830526397532	0.026136266115650175	0.1716977567516879	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_3_B3_P7	0.004500408639798827	0.013260625038698766	0.0050191910371695245	0.05046919985332543	0.18573891556263764	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_4_B0_P0	0.04615147716197655	0.07527926704120588	0.0012683365490898915	0.040058637575989084	0.20585703734073138	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_4_B0_P4	0.06703710600674906	0.07677335758517378	0.0069634027958498865	0.06285780217537747	0.2030907320533976	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_4_B1_P1	0.0672758035903082	0.10090708373821662	0.06972563322211794	0.1839336381814174	0.19159825616420562	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_4_B1_P5	0.004997757443463266	0.005569390752991846	0.03890190079298551	0.21458934305790578	0.2157065605506921	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_4_B2_P2	0.02221853393457624	0.04207868514499112	0.008171344850673702	0.15635401267131677	0.1894816539491395	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_4_B2_P6	0.09280542388090574	0.04780525688410789	0.07167770193761852	0.1333517557620265	0.21497952436456833	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_4_B3_P3	0.035140133503809234	0.029542630622689216	0.09053707593130815	0.03558718614787749	0.24422008632220485	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R14_4_B3_P7	0.009494309438341184	0.013366505754359631	0.001993174885915815	0.06979595200562308	0.2676893083337221	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_0_B0_P0	0.004154600167551782	0.006409514822109669	0.0054249531246453025	0.023191243333661758	0.018496176406086764	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_0_B0_P4	0.004398245762215916	0.0063680102967680055	0.005551190172541316	0.026988572445370725	0.018241653064553158	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_0_B1_P1	0.01716818957822782	0.006247413926714953	0.00845144429390106	0.028289735759091994	0.027437427471234933	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_0_B1_P5	0.016705853375157873	0.0061357213921523655	0.002833198397031954	0.02507683730834064	0.027671312416501958	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_0_B2_P2	0.010616386588853876	0.004141434063449919	0.03071828041091906	0.017107961396787334	0.021431055751355794	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_0_B2_P6	0.010762109045463281	0.004676430049633285	0.01773326031864842	0.02148517187659194	0.02165054207106084	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_0_B3_P3	0.004117189282153777	0.0027648103629672543	0.011788460805634006	0.01191199292065743	0.03566942204228431	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_0_B3_P7	0.004065670509136468	0.002735267290460466	0.017046352094267938	0.01916805582711232	0.03521269378906759	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_1_B0_P0	0.0063340284583870456	0.013977221145656823	0.010849906249290605	0.046382486667323516	0.03593342451956472	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_1_B0_P4	0.007260343859468769	0.013758969398308918	0.011151316619294143	0.053992675597945614	0.03495629916997954	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_1_B1_P1	0.03508391229221857	0.012020207632997455	0.016722778880022156	0.05641066107728357	0.05588924083797641	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_1_B1_P5	0.03433954595544565	0.011618127912971036	0.005055684295688499	0.0496882078786031	0.05681530707221609	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_1_B2_P2	0.015656189430513903	0.006975302450966887	0.06120508229694238	0.034446445921277234	0.04441723244329471	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_1_B2_P6	0.017004195460761474	0.009024127795841629	0.03551756759536715	0.04289443505132092	0.045421733929228485	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_1_B3_P3	0.0075591562508599145	0.0075353880618090245	0.02355460978478733	0.023749782968904558	0.0695570442146926	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_1_B3_P7	0.0073553548617040455	0.006305614454215886	0.03358647941825484	0.03820305769111663	0.0678377334608624	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_2_B0_P0	0.008775615926025866	0.03207266109085917	0.02169981249858121	0.09276497333464703	0.07734598945506982	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_2_B0_P4	0.012243204758312526	0.03105724546026202	0.02249997550044679	0.10804874257346593	0.0813549590571191	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_2_B1_P1	0.06906366130132234	0.022226107189201583	0.032733697940374916	0.11214631407468235	0.11569353220270033	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_2_B1_P5	0.0643599347804984	0.02111722345662462	0.007724069398242212	0.0975548682220645	0.11926216348706167	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_2_B2_P2	0.008288736708775137	0.009258521223535307	0.12149542467555903	0.06981586123116978	0.09485869639736184	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_2_B2_P6	0.015382275001035332	0.016768150588644965	0.07134044983784522	0.08548582444665993	0.09991286036883812	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_2_B3_P3	0.0154723521405353	0.02101158352966224	0.04702110874880225	0.04720287425539419	0.1321215712309898	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_2_B3_P7	0.014661980478843805	0.008440115490498421	0.06526367875727938	0.07587489365151968	0.1260878095829538	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_3_B0_P0	0.013042879505903653	0.03320110032102718	0.03254971874787182	0.13914746000197056	0.13123207873729703	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_3_B0_P4	0.02074730196152276	0.03926462617060629	0.03404915973488123	0.1621707342926737	0.1391249461790089	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_3_B1_P1	0.10257837461685779	0.030749707076485375	0.048048690055309776	0.16720743343449357	0.17910680875454954	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_3_B1_P5	0.08876238140199527	0.02974283576969496	0.008101307949155975	0.1436844393683531	0.18662813264422948	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_3_B2_P2	0.020053530006765297	0.008068802847672337	0.18089248213475825	0.10610994247156545	0.15093781542493728	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_3_B2_P6	0.004754012373719333	0.022660949787735255	0.10766911271135304	0.1277753569652699	0.16471375636819688	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_3_B3_P3	0.028268760460931783	0.03389285463576369	0.07040177393569592	0.0703595172626857	0.1879607977108476	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_3_B3_P7	0.026518637964340043	0.001720521595372667	0.09524689747913938	0.1130175311591066	0.17623117256201848	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_4_B0_P0	0.02155501056637705	0.02864482978812892	0.04339962499716242	0.18552994666929407	0.1952602310559858	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_4_B0_P4	0.03569151950205828	0.03675781170105326	0.0458020218364731	0.21636117802549762	0.20730325918885784	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_4_B1_P1	0.1361169621396545	0.037699983883345424	0.06268171739600975	0.22159450515534168	0.24578841285360187	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_4_B1_P5	0.10687093626396124	0.03884799935651971	0.0062619516905632585	0.18816771833737325	0.25784336717217077	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_4_B2_P2	0.05738063189878014	0.005029085415001895	0.23941621854488493	0.14333029867880143	0.21227640910851792	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_4_B2_P6	0.04220147969436026	0.025604479328084677	0.14470004200589592	0.1697642383186989	0.24117378224463962	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_4_B3_P3	0.0478818354895058	0.04330755114101305	0.09369888860467593	0.09321996158805264	0.23733852594896987	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
R15_4_B3_P7	0.045232133435594825	0.013385184729732763	0.12366085201621657	0.14963305080960834	0.2196774187327122	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V001_B0_P0	0.01961467794709497	0.046964986299466084	0.12829610642110917	0.23228367891726656	0.10257371035434526	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V001_B0_P4	0.028476146244448816	0.046782503953433384	0.11775488122586424	0.28251160632919564	0.10274754400847243	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V001_B1_P1	0.10859344155876231	0.05231423059424388	0.03284917321437574	0.1629270662353979	0.1693562204647267	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V001_B1_P5	0.1302466535862193	0.06289389162227713	0.0295050524474725	0.17621864915936405	0.14992863105358703	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V001_B2_P2	0.023399489654843255	0.003399390541503907	0.06367503286320339	0.20417455490494368	0.16604394322844215	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V001_B2_P6	0.019188332037123286	0.010978978926010663	0.006289482127164608	0.268817910991719	0.15565860232483497	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V001_B3_P3	0.022203472704456592	0.027424982636698694	0.11415449290754506	0.2377995492181638	0.07246911941329323	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V001_B3_P7	0.005946720207268139	0.029809065398023006	0.1251116583267975	0.24767519819438627	0.08170771195596407	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V002_B0_P0	0.06303341399891871	0.0399191089947037	0.1073337734612641	0.20756374619639537	0.07094816284793273	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V002_B0_P4	0.052439948340025834	0.041448222541785304	0.09780790003629271	0.25230740503497323	0.07110140220325348	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V002_B1_P1	0.08097062913125243	0.002336381944117843	0.01484824543689045	0.14577654789971156	0.08474156384520375	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V002_B1_P5	0.09329418750512589	0.021604997624312595	0.02235853697971453	0.1576596529937344	0.10905141309853622	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V002_B2_P2	0.02737508389239881	0.0013698676751336737	0.03977047898579529	0.1821194304897984	0.14241872001393982	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V002_B2_P6	0.029835518145349477	0.010352264576500288	0.0027936727313346665	0.23613997406148393	0.13018211293303422	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V002_B3_P3	0.006900542292150526	0.00639498681755779	0.08199006083845813	0.2106246538428304	0.06476323541421507	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V002_B3_P7	0.004609659529580609	0.012897604114397252	0.08522986921749741	0.21961491058676594	0.06241987477050639	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V003_B0_P0	0.05731582441127005	0.005605030136474302	0.0861712556507853	0.18288742244009312	0.062266761610143266	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V003_B0_P4	0.055648989558924215	0.005260639398516323	0.07766588775956679	0.22222969433228654	0.06477862987984738	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V003_B1_P1	0.051199108921610934	0.02386141936666876	0.00010901263926718071	0.12893267371669212	0.07676958229084711	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V003_B1_P5	0.052472051683896896	0.0253104482885261	0.018344054271095103	0.1394922659200476	0.08208975553909283	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V003_B2_P2	0.019938492213316696	0.00933788149426046	0.018745995391022473	0.1600691581879207	0.08375498387047442	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V003_B2_P6	0.037874202243364775	0.01611380317339085	0.00031244721213109897	0.20372640080154444	0.0735338109832063	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V003_B3_P3	0.0310638595366917	0.01313004436789055	0.04639318190377134	0.18347185964835236	0.07493694646773286	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V003_B3_P7	0.028091288060519873	0.012415745521859646	0.04363518450398636	0.1916227370221359	0.07855326480490536	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V004_B0_P0	0.026501738472364034	0.00019343474126073233	0.06483210266111536	0.15827510589615199	0.11271844544130295	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V004_B0_P4	0.012469054605341067	0.006197882424891825	0.05732722115236949	0.19231135758152046	0.11313203402031877	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V004_B1_P1	0.019610699623413663	0.05113867339812116	0.003656346992050917	0.11246950868244114	0.11657472713936408	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V004_B1_P5	0.026236575689725948	0.03906351937606235	0.018543093928731273	0.12183056540138248	0.11555850918968444	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V004_B2_P2	0.013009361126430741	0.02481983627420566	0.0032590320463997844	0.13809683620941107	0.11290679266050063	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V004_B2_P6	0.021495721293964497	0.020083749759258085	0.0024051746185459882	0.17159898138221774	0.12311988204448375	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V004_B3_P3	0.004646922424570535	0.0014802768516397743	0.007338736957582572	0.15634685637932152	0.09786910465000506	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V004_B3_P7	0.0270467763438596	0.0013302481992233733	0.000921747393575387	0.1637155894582264	0.09536626693442177	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V005_B0_P0	0.05660064979521633	0.0309808168195797	0.04333965736000992	0.13376213333396256	0.09372951744865675	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V005_B0_P4	0.06563856282884614	0.02839477279762878	0.03679288736420041	0.16260915433435608	0.09285646391334718	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V005_B1_P1	0.02015445256173645	0.007981011210514867	0.004905063706920928	0.09650853664376878	0.055029964902889826	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V005_B1_P5	0.02826069053103611	0.0017676053950305961	0.023158113144696423	0.10486097271066529	0.05716145182817607	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V005_B2_P2	0.027829613675411938	0.015347566107015683	0.0034798434716105863	0.11633159248323688	0.040128947582741936	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V005_B2_P6	0.02979917473647478	0.004749665630802731	0.0026971043431234048	0.13979942280998695	0.04586099193601934	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V005_B3_P3	0.058299260837013166	0.008567220572495975	0.033384532123420414	0.12926009959365564	0.10644900095003962	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V005_B3_P7	0.07084041061721108	0.00394245399436967	0.040948199931267054	0.13592416236544083	0.11438908946985453	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V006_B0_P0	0.031230781237535282	0.004244320269985453	0.021718164692572848	0.10941529504427175	0.07008723183418707	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V006_B0_P4	0.03417698454628266	0.004298414416604284	0.016069847778910663	0.13322968055844406	0.0711042595455732	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V006_B1_P1	0.0161227957766522	0.026065244890312242	0.017303815127993796	0.08125975162742269	0.09252983841178969	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V006_B1_P5	0.02954504401734727	0.02850851493818221	0.03073649708700214	0.08890081689753546	0.06553593518633298	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V006_B2_P2	0.03286422330670216	0.015472104215451421	0.0009084532150534872	0.0950210683418451	0.0877741596740211	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V006_B2_P6	0.010835434391717292	0.016376915446102893	0.0006902111239932997	0.10841764308707239	0.06483222836671051	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V006_B3_P3	0.11092121701212924	0.01110918093643693	0.044967294155301665	0.10223309709871511	0.08453116202080792	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V006_B3_P7	0.1156023745597931	0.015995566438116136	0.051422339656499644	0.1083103860956896	0.09971031899326832	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V007_B0_P0	0.004183215573148206	0.011766269180655839	0.005219301193898423	0.08537683862239748	0.09513772775798633	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V007_B0_P4	0.0041408053609145136	0.010023515341060154	0.00039438724400734824	0.10439728034786044	0.09202656000781398	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V007_B1_P1	0.045781834936055164	0.0074558211285918425	0.020651790971073256	0.06710658472247329	0.13623011212065442	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V007_B1_P5	0.050247185987199516	0.02030365088654036	0.03235174172103005	0.07450846818812247	0.16878310215146275	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V007_B2_P2	0.07983192979162153	0.015488280008284859	0.006930923598329599	0.07469132951513605	0.11035077603087635	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V007_B2_P6	0.06289839698411424	0.014622726374978873	0.004166145833379556	0.07768590624348659	0.09782824852680115	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V007_B3_P3	0.015899740432279846	0.024431318185510184	0.00978002349297864	0.07531812950152984	0.059238944757472226	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V007_B3_P7	0.03090338412279767	0.027778133229305547	0.0194022251817205	0.08101977587493542	0.05638399592876428	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V008_B0_P0	0.005889925639800601	0.016668975631547293	0.013385077554424647	0.06200646470040336	0.11688822150031497	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V008_B0_P4	0.0049889673976854605	0.015187393901160542	0.018274910242306007	0.07666550335859705	0.11658396672132099	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V008_B1_P1	0.01156378106926664	0.021251250445058115	0.0323959578059576	0.05477823570243263	0.07483079924523874	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V008_B1_P5	0.014695587431122906	0.013376832492446535	0.04616256556963226	0.06266499507609126	0.09300776269610327	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V008_B2_P2	0.020337963596361214	0.01803287456828828	0.010958960203635043	0.056593178741269345	0.0878360312599998	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V008_B2_P6	0.014770075619285656	0.027300904002540566	0.0037765001003359075	0.048413090433620014	0.08046047530901462	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V008_B3_P3	0.026819264194943893	0.0348051802571488	0.014236973489327238	0.0486826559264651	0.14841909938138403	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V008_B3_P7	0.02615562792572728	0.03931729585162203	0.006653523619654163	0.05448581820253366	0.1683920863327898	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V009_B0_P0	0.0057069689127325325	0.017279533781285224	0.03173052656780659	0.04047836538309619	0.06206992768817779	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V009_B0_P4	0.00663490065827774	0.016356136589572558	0.036703730481366645	0.051735155272438466	0.06029025861517294	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V009_B1_P1	0.002355828174212177	0.020196859843903597	0.04213064356773487	0.0456257921068458	0.03326490758069237	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V009_B1_P5	0.006035953675860625	0.010221308256951292	0.05843461885896727	0.0549227716835691	0.03524901075135631	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V009_B2_P2	0.025504631733919696	0.019087924345296613	0.028696578584140663	0.04383566771129809	0.07383137245860995	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
