premise_id	role	manuscript_anchor	documentation_status	scientific_snapshot	controlling_source	source_sha256	reviewed_source_sha256	source_review_id	source_section	upstream_ids	dependency_type	claim_polarity	scope_note	reviewed_manuscript_version
G174	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g174_native_calibrated_pair_germ_chart_ownership_2026-08-19/AUDIT_REPORT.md	d29c553bf0a59af83999c21d140e7a7358d89f352c23073ea4bcdb52a0dd25bc	d29c553bf0a59af83999c21d140e7a7358d89f352c23073ea4bcdb52a0dd25bc	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G173	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g173_primary_metric_turning_chart_calibration_atlas_2026-08-19/AUDIT_REPORT.md	cbe16290ecefa3a5dea349fc5cabdfc1dcc328157416aaae2155f4178cdcf9b7	cbe16290ecefa3a5dea349fc5cabdfc1dcc328157416aaae2155f4178cdcf9b7	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G172	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g172_primary_metric_smooth_pair_family_integrability_2026-08-19/AUDIT_REPORT.md	3468fb99a5da7a142d4f7f167c7d5ba3b76a138475cb514f5ef2fc48a93f0842	3468fb99a5da7a142d4f7f167c7d5ba3b76a138475cb514f5ef2fc48a93f0842	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G171	SUPERSEDED_HISTORICAL	Appendix A	DISPOSITION_RECORDED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g215_completed_scalar_shared_clock_incidence_descent_2026-08-22/AUDIT_REPORT.md	c8446a6a9a8c19b60f53d2869b48e75807197d957dc043f8078f17814edefc7c	c8446a6a9a8c19b60f53d2869b48e75807197d957dc043f8078f17814edefc7c	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	HISTORICAL	Explicit historical or reclassified row retained for provenance, not current construction.	FIRST_COMPLETE_EDITION_2026-09-05
G170	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g170_endpoint_relative_bidirectional_pair_response_2026-08-19/AUDIT_REPORT.md	5eec3eec5ee17825628176f4e8346e5542a3c883374f2745a32fed937b71294e	5eec3eec5ee17825628176f4e8346e5542a3c883374f2745a32fed937b71294e	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G169	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g169_bidirectional_copresent_metric_distance_2026-08-18/AUDIT_REPORT.md	b31c31b2561c7d34fddee78218b4af823a69497978509841acbeab4df0d35ddd	b31c31b2561c7d34fddee78218b4af823a69497978509841acbeab4df0d35ddd	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G168	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g168_ordered_copresent_pair_plane_ownership_2026-08-18/AUDIT_REPORT.md	24712719136b000e64367b6ebd234a2ef8d5b5f07ab493cfc4ea54e73b483ed9	24712719136b000e64367b6ebd234a2ef8d5b5f07ab493cfc4ea54e73b483ed9	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G167	MAIN_ARGUMENT	Section 4	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g167_primary_metric_full_pair_pullback_orchestra_2026-08-18/AUDIT_REPORT.md	c1a1f722e393e431b1b0805a7e2d5ad8e27813c48db989f824b76898bc499593	c1a1f722e393e431b1b0805a7e2d5ad8e27813c48db989f824b76898bc499593	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G166	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G166	MAIN_ARGUMENT	Section 4	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g166_primary_metric_ordered_pair_kernel_descent_2026-08-18/AUDIT_REPORT.md	3b7bef3e8027eb95dd9070cf8844bfbbba602d4a7ce30c1772bbc540f9e97bd7	3b7bef3e8027eb95dd9070cf8844bfbbba602d4a7ce30c1772bbc540f9e97bd7	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G01;G02	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G165	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g165_conformal_fiber_rank_audit_2026-08-18/AUDIT_REPORT.md	cc46b8e858cd3916652bed003724274b7b8888e4507488699d539834d1d431ee	cc46b8e858cd3916652bed003724274b7b8888e4507488699d539834d1d431ee	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G163	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g163_xmax_dependency_reversal_audit_2026-08-18/AUDIT_REPORT.md	e7eda779c8496f269a0e94060a5824dd79b2b147af8186277236982ec2708670	e7eda779c8496f269a0e94060a5824dd79b2b147af8186277236982ec2708670	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G162	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g162_lambda_dependence_frontier_census_2026-08-18/AUDIT_REPORT.md	c3ed481728eeeec6fa35cbb7791cb3a4ce078cd5433458e51ef883c7ee128637	c3ed481728eeeec6fa35cbb7791cb3a4ce078cd5433458e51ef883c7ee128637	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G161	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g161_pair_carry_lorentz_quotient_screen_resolution_2026-08-18/AUDIT_REPORT.md	1a340f4688026745f8ea894624bf2f72b0397e6affb3979968409eda3446c6b7	1a340f4688026745f8ea894624bf2f72b0397e6affb3979968409eda3446c6b7	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G01	MAIN_ARGUMENT	Sections 2-3	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_founding_phi_ownership_morphism_audit_2026-08-05/AUDIT_REPORT.md	65905b6b2718fd9c1057143a7148104bb14d7e65eeee3bdc7a7010af8cbe90eb	65905b6b2718fd9c1057143a7148104bb14d7e65eeee3bdc7a7010af8cbe90eb	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G02	MAIN_ARGUMENT	Sections 2-3	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_founding_phi_ownership_morphism_audit_2026-08-05/EXACT_DERIVATION.md	0d83baaaa9f0586cb3f3b0cd7af16b201996a124dba6a050c71624a2e638a4fd	0d83baaaa9f0586cb3f3b0cd7af16b201996a124dba6a050c71624a2e638a4fd	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G01	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G03	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_founded_phi_complete_coframe_extension_audit_2026-07-25/AUDIT_REPORT.md	3c7fed27fae474c8718ffe8f09dad858c12b0aba068494e2a8248fe19f642783	3c7fed27fae474c8718ffe8f09dad858c12b0aba068494e2a8248fe19f642783	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G04	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	18076d2145bfb954b7a998c71de1f0eedad919c63c59ec75dcbf408a4432e0c6	18076d2145bfb954b7a998c71de1f0eedad919c63c59ec75dcbf408a4432e0c6	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G05	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_common_scale_neutrality_provenance_audit_2026-07-24/AUDIT_REPORT.md	98e8fd166e8257e4ad4e40695d05b198c6fc4c1342e39bcfeb013c230a14321d	98e8fd166e8257e4ad4e40695d05b198c6fc4c1342e39bcfeb013c230a14321d	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G06	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	18076d2145bfb954b7a998c71de1f0eedad919c63c59ec75dcbf408a4432e0c6	18076d2145bfb954b7a998c71de1f0eedad919c63c59ec75dcbf408a4432e0c6	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G07	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_global_functional_dof_constraint_rank_audit_2026-07-26/LOCAL_PRESENTATION_RANK.tsv	d0d72f3230396a4ee768b1aa9d946b457ac9ae10402f183817ada0de4cccd5ff	d0d72f3230396a4ee768b1aa9d946b457ac9ae10402f183817ada0de4cccd5ff	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G08	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_founded_phi_complete_coframe_extension_audit_2026-07-25/EXTENSION_CLASS_LEDGER.tsv	7a4fba1c6f9d02eb7ca12ac953d04e1c04e2b7271598dc99e51db5baeddedb08	7a4fba1c6f9d02eb7ca12ac953d04e1c04e2b7271598dc99e51db5baeddedb08	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G09	OUTSIDE_SCOPE	Appendix A	DISPOSITION_RECORDED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	native_hopfion_topology_audit_2026-07-19/AUDIT_REPORT.md	df0171eb83d75ad175727a8db541df8500b7826edf6059ae63a52f1a1ba15bea	df0171eb83d75ad175727a8db541df8500b7826edf6059ae63a52f1a1ba15bea	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NONE	Accepted row belongs to a carrier/action/finite-cell/CMB/micro branch outside this edition.	FIRST_COMPLETE_EDITION_2026-09-05
G10	OUTSIDE_SCOPE	Appendix A	DISPOSITION_RECORDED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	18076d2145bfb954b7a998c71de1f0eedad919c63c59ec75dcbf408a4432e0c6	18076d2145bfb954b7a998c71de1f0eedad919c63c59ec75dcbf408a4432e0c6	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NONE	Accepted row belongs to a carrier/action/finite-cell/CMB/micro branch outside this edition.	FIRST_COMPLETE_EDITION_2026-09-05
G11	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_common_scale_neutrality_provenance_audit_2026-07-24/STATUS_LEDGER.tsv	18076d2145bfb954b7a998c71de1f0eedad919c63c59ec75dcbf408a4432e0c6	18076d2145bfb954b7a998c71de1f0eedad919c63c59ec75dcbf408a4432e0c6	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G12	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_complete_pair_phi_orchestra_audit_2026-08-05/AUDIT_REPORT.md	ed8f3039a2946a3bcde6400d166d730df4d9c444554a4e0846fcc51d500e46f9	ed8f3039a2946a3bcde6400d166d730df4d9c444554a4e0846fcc51d500e46f9	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G13	OUTSIDE_SCOPE	Appendix A	DISPOSITION_RECORDED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	angular_toric_closure_selector_2026-07-19/AUDIT_REPORT.md	4e1178a7993a6f3f3e94713df27d0ab8c140b96ef613c5fa09099af72941cb8b	4e1178a7993a6f3f3e94713df27d0ab8c140b96ef613c5fa09099af72941cb8b	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NONE	Accepted row belongs to a carrier/action/finite-cell/CMB/micro branch outside this edition.	FIRST_COMPLETE_EDITION_2026-09-05
G14	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g163_xmax_dependency_reversal_audit_2026-08-18/AUDIT_REPORT.md	e7eda779c8496f269a0e94060a5824dd79b2b147af8186277236982ec2708670	e7eda779c8496f269a0e94060a5824dd79b2b147af8186277236982ec2708670	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G15	OUTSIDE_SCOPE	Appendix A	DISPOSITION_RECORDED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	native_hopfion_topology_audit_2026-07-19/AUDIT_REPORT.md	df0171eb83d75ad175727a8db541df8500b7826edf6059ae63a52f1a1ba15bea	df0171eb83d75ad175727a8db541df8500b7826edf6059ae63a52f1a1ba15bea	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NONE	Accepted row belongs to a carrier/action/finite-cell/CMB/micro branch outside this edition.	FIRST_COMPLETE_EDITION_2026-09-05
G16	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	70cab9d5e10b03e0e3418129b67155e01d9f805c4397c69ef8795c4d2aaa5dfd	70cab9d5e10b03e0e3418129b67155e01d9f805c4397c69ef8795c4d2aaa5dfd	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G17	OUTSIDE_SCOPE	Appendix A	DISPOSITION_RECORDED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_mirror_canon_provenance_audit_2026-07-30/PROVENANCE_REPORT.md	3d6f74b7f79a4bf87552cf782ba461fdb91274ca9817a8c59c8a23aefcdfb659	3d6f74b7f79a4bf87552cf782ba461fdb91274ca9817a8c59c8a23aefcdfb659	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NONE	Accepted row belongs to a carrier/action/finite-cell/CMB/micro branch outside this edition.	FIRST_COMPLETE_EDITION_2026-09-05
G18	OUTSIDE_SCOPE	Appendix A	DISPOSITION_RECORDED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_mirror_canon_provenance_audit_2026-07-30/CONSUMER_LEDGER.tsv	4062c42d2a57e78acc64eaf1b64737115a0193ee0c644eab49f1d60dafed6d7a	4062c42d2a57e78acc64eaf1b64737115a0193ee0c644eab49f1d60dafed6d7a	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NONE	Accepted row belongs to a carrier/action/finite-cell/CMB/micro branch outside this edition.	FIRST_COMPLETE_EDITION_2026-09-05
G19	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_conceptual_object_type_dependency_audit_2026-08-05/AUDIT_REPORT.md	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G20	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_conceptual_object_type_dependency_audit_2026-08-05/AUDIT_REPORT.md	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G21	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_conceptual_object_type_dependency_audit_2026-08-05/AUDIT_REPORT.md	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G22	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_conceptual_object_type_dependency_audit_2026-08-05/AUDIT_REPORT.md	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G23	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_conceptual_object_type_dependency_audit_2026-08-05/AUDIT_REPORT.md	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G24	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_conceptual_object_type_dependency_audit_2026-08-05/AUDIT_REPORT.md	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G25	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_conceptual_object_type_dependency_audit_2026-08-05/AUDIT_REPORT.md	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G26	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_conceptual_object_type_dependency_audit_2026-08-05/AUDIT_REPORT.md	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G27	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_conceptual_object_type_dependency_audit_2026-08-05/AUDIT_REPORT.md	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	dd3c3adc245083bf25d9f41e7e8eaea73379fed5cb569f64f24698d44c3332df	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G28	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_complete_pair_phi_orchestra_audit_2026-08-05/AUDIT_REPORT.md	ed8f3039a2946a3bcde6400d166d730df4d9c444554a4e0846fcc51d500e46f9	ed8f3039a2946a3bcde6400d166d730df4d9c444554a4e0846fcc51d500e46f9	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
