scope	identity	point	petrov	owner_class	metric_negative_eigenvalues	scalar_curvature	weyl_norm	weyl_I	weyl_det	discriminant_abs	weyl_trace_defect	weyl_symmetry_defect	registered_weyl_residual	registered_projector_defect	weyl_principal_gap	ricci_block_residual	ricci_spectral_gap	riemann_pair_antisym_defect	riemann_last_pair_antisym_defect	frame_eigenvalue_defect	frame_classification_same
G85	G75_AM_S26_E20:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
G85	G75_AM_S26_E50:A03_RADIAL_SHIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.0217257143129737	0.27201101848656917	0.017367720484597265+2.710639799554565e-19j	0.0013944155258956864-5.1243675305463931e-20j	3.1543617713994694e-05	2.7755575615628914e-16	4.3627519444170186e-17	0.098572001512966273	1.0003867892919271	0.09256909469029799	0.1737411766741111	0.021861315490349753	3.4644016287912649e-16	3.0009605174902203e-16	2.2215001626721977e-16	TRUE
G85	G75_AM_S26_E50:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.0330515470330095	0.27254858108850583	0.017425801977370179+2.8342163469722127e-19j	0.001412438758420518-5.0931148114656786e-20j	3.2698570894119201e-05	2.7755582132776337e-17	1.5739525224072222e-16	0.09890931438138538	1.0002976561796346	0.093664589898279166	0.17368804865986789	0.021745538678654183	3.3658493370391843e-16	2.2277002551376648e-16	1.4152622167509189e-16	TRUE
G85	G75_AM_S26_E50:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.0089759399692579	0.27140391459019064	0.017302432061477149+2.6016395618110855e-19j	0.0013742615477942437-5.143042298659318e-20j	3.0272455718987904e-05	5.5511156246862456e-17	6.0146519483225898e-17	0.098191867356225856	1.000485570541539	0.091324134010175556	0.17380071873400946	0.021996387492201095	2.5635850086551931e-16	2.414437535469226e-16	1.4752290795525882e-16	TRUE
G85	G75_AM_S26_E50:A04_LAPSE_LIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	2.9294082143905769	0.25455404820253014	0.014061218318477326+2.4614065824829524e-19j	0.0012027038709585933-6.2606586035095929e-20j	2.7934792219478339e-05	1.9428902930940239e-16	1.5700924586837752e-16	0.095754016651184687	1.0000000000000002	0.10092423865736019	0.17464158502244506	0.0061782936009050545	2.611527060765373e-16	2.2551906950570793e-16	1.3964254612015911e-16	TRUE
G85	G75_AM_S26_E50:A04_LAPSE_LIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	2.9459341145897557	0.25689170077832074	0.014462157779750465+2.5365922547176362e-19j	0.0012324618232455577-6.1694998346329009e-20j	2.8912704900062329e-05	2.7755575615628914e-17	1.9633310571680931e-17	0.096266596451309805	0.99999999999999978	0.10052222511987938	0.17453149229898704	0.0027669749522635182	4.5617641781784133e-16	1.6981516709623182e-16	1.1664640590189939e-16	TRUE
G85	G75_AM_S26_E50:A04_LAPSE_LIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	2.9132539724005633	0.2522649868623848	0.013673862652328519+2.3890955093644283e-19j	0.0011740867820926209-6.339597850181115e-20j	2.6992298226062848e-05	2.4980018054066022e-16	1.5701015301856596e-16	0.095249538439855563	0.99999999999999956	0.10130578218113546	0.17474259751932655	0.0095575428728938046	2.9842639330027775e-16	1.6958046610091599e-16	1.3947004136484323e-16	TRUE
G85	G75_AM_S26_E50:A05_SHIFT_SUPPORTED_TAPER	C0	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-5.0555555555555562	1.0319609564503205	0.53247170781893016+0j	0.14955223892445271+0j	7.7715611723760958e-16	4.9960036108132044e-16	3.0484447105272307e-16	0	0	1.2247448713915889	1.0507812760008788e-33	0.74596333341132193	1.4774386793355771e-32	8.8839523367130311e-16	2.1728473802621118e-16	TRUE
G85	G75_AM_S26_E50:A05_SHIFT_SUPPORTED_TAPER	CMINUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-6.8025954988216863	1.3885739915555602	0.9640688650122704+0j	0.36434280676036623+0j	4.4408920985006262e-15	7.7715611723760958e-16	1.1224079736859431e-15	0	0	1.2247448713915885	8.1404844433059263e-34	0.74092516185611201	1.4357483994617989e-15	8.8991145241087413e-16	1.6060955595815678e-16	TRUE
G85	G75_AM_S26_E50:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
G85	G75_AM_S27_E05:A03_RADIAL_SHIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	2.3482710936741511	0.33413127157572881	-0.016062627010057388-5.5958854175594761e-18j	0.0045439442346896499+7.6858066861310491e-19j	0.00057405773282393445	2.2204460492503131e-16	1.1443916996305594e-16	0.2037943450112796	1.0375107838568876	0.26412734290992351	0.41585996182143642	0.044675573099363708	4.5275507668228817e-16	3.3043907075805773e-16	2.0816681711721685e-16	TRUE
G85	G75_AM_S27_E05:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	2.4394357147669776	0.33940223008560222	-0.018319859005958526-6.1905399620854514e-18j	0.0049699613063467884+8.5835944164071265e-19j	0.00069150775706504266	8.3266820681865902e-17	1.1162626130550937e-16	0.20653923906683416	1.0302203640983207	0.27092151289541461	0.41050119579249805	0.051409230991149815	5.7296076682083494e-16	3.6480458654722326e-16	1.1103896469878642e-16	TRUE
G85	G75_AM_S27_E05:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	2.2545223765135365	0.32830612144712495	-0.013845265390690946-4.9744621220096719e-18j	0.0041185549071260348+6.4539853557386126e-19j	0.00046860342389139415	2.3592277741917956e-16	2.6487506438304789e-16	0.20061552169263649	1.0448547532785173	0.25692327054786357	0.4208421587602485	0.020991655965724224	4.4577993223690565e-16	3.6683304005110885e-16	1.0007415106216802e-16	TRUE
G85	G75_AM_S27_E05:A04_LAPSE_LIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	2.0706905963639999	0.22391410820464766	-0.017521809017998997+2.5632405452256255e-18j	0.0013414396830613645-3.0315225346586415e-19j	7.0103179494502475e-05	3.7470027081099033e-16	1.5700924586837752e-16	0.14592904601987278	0.99999999999999967	0.17108067382192244	0.35596976985656831	0.099791175843054969	2.4027793526472925e-16	6.2330278803949895e-17	3.1031676915590914e-17	TRUE
G85	G75_AM_S27_E05:A04_LAPSE_LIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	2.114871610933815	0.23329108003062343	-0.018511246528278277+2.8615816149966861e-18j	0.0015525921781392499-3.4477643307525162e-19j	9.0457364310583211e-05	5.5511151231257827e-17	1.0891227385395877e-17	0.15120120789730096	0.99999999999999989	0.17923120772730136	0.3612907484488771	0.10401272107455656	3.1483559182545959e-16	9.3572594266793612e-17	7.8504622934188758e-17	TRUE
G85	G75_AM_S27_E05:A04_LAPSE_LIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	2.0324219591420238	0.21556366035465019	-0.016625515059587551+2.3133209459848453e-18j	0.0011707154985928674-2.689449553889554e-19j	5.5387203930550713e-05	2.7755575615628914e-16	7.8504622934188758e-17	0.14117252015235654	0.99999999999999989	0.16390587909007748	0.35066846224353559	0.095834931118970845	2.1904889076356651e-16	9.5888425085941641e-17	5.5511151231257827e-17	TRUE
G85	G75_AM_S27_E05:A05_SHIFT_SUPPORTED_TAPER	C0	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-5.0555555555555562	1.0319609564503205	0.53247170781893016+0j	0.14955223892445271+0j	7.7715611723760958e-16	4.9960036108132044e-16	3.0484447105272307e-16	0	0	1.2247448713915889	1.0507812760008788e-33	0.74596333341132193	1.4774386793355771e-32	8.8839523367130311e-16	2.1728473802621118e-16	TRUE
G85	G75_AM_S27_E05:A05_SHIFT_SUPPORTED_TAPER	CMINUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-6.8025954988216863	1.3885739915555602	0.9640688650122704+0j	0.36434280676036623+0j	4.4408920985006262e-15	7.7715611723760958e-16	1.1224079736859431e-15	0	0	1.2247448713915885	8.1404844433059263e-34	0.74092516185611201	1.4357483994617989e-15	8.8991145241087413e-16	1.6060955595815678e-16	TRUE
G85	G75_AM_S27_E05:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
G85	G75_AM_S27_E100:A03_RADIAL_SHIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0794053726833619	0.52441418624852876	0.045747248601330379+1.9002940305388565e-20j	0.0038267895195152864-5.56231403418652e-21j	1.2435251256726673e-05	4.4408920985006262e-16	1.9640495547851395e-16	0.21416197763801362	1.0000459113795312	0.02557269691085768	0.26171129002555771	0.23351839885817757	2.6193745993245796e-16	2.0269736829376217e-16	3.2368285245694686e-15	TRUE
G85	G75_AM_S27_E100:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0799181120876371	0.52446236821959313	0.045753662438298953+1.959143289813113e-20j	0.0038283330721359875-5.5051913823958951e-21j	1.2593187591346407e-05	2.2204460492503279e-16	1.9626256249713307e-16	0.21419156681297613	1.0000349309428249	0.025729488970354319	0.2617122566229349	0.23351663204399933	5.8773582879803061e-16	3.4820253566760047e-16	2.2258719503714297e-15	TRUE
G85	G75_AM_S27_E100:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0788228208063568	0.52435944448927063	0.045739961622852238+1.8334450962714593e-20j	0.0038250362108297959-5.6282435667655083e-21j	1.2255992973380086e-05	6.9388939039072303e-16	1.9626320918967177e-16	0.21412835938288785	1.0000583882430076	0.025393416649115721	0.26171019097558179	0.23352040861544981	2.4655973971442629e-16	5.6110545795402405e-16	8.2767945559772096e-16	TRUE
G85	G75_AM_S27_E100:A04_LAPSE_LIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0737364271410677	0.52337176879186809	0.045386974252746154+1.8874569036730223e-20j	0.0038264414191146834-9.9355047152110535e-21j	2.1340085578833851e-05	4.9960036108132044e-16	3.9252311467094379e-17	0.21397666920883937	0.99999999999999989	0.033647243753100416	0.26188896830054942	0.23270533419459097	3.1663896490286183e-16	5.9147894904280327e-17	7.2464945759955706e-16	TRUE
G85	G75_AM_S27_E100:A04_LAPSE_LIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0747321768691549	0.52353033052586506	0.045436234164406009+1.920159069314127e-20j	0.003827313490460569-9.3492089531817869e-21j	2.0301286575172685e-05	1.3877787807814457e-16	3.9252311946814692e-17	0.21401608505653813	0.99999999999999933	0.032796287054920659	0.2618668384784304	0.23280822802845141	4.9230123575264431e-16	3.1759845942196035e-16	7.7755871662001382e-16	TRUE
G85	G75_AM_S27_E100:A04_LAPSE_LIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0727414455592195	0.52321332025195633	0.045337773863539974+1.8548139461580563e-20j	0.0038255686300096296-1.0520379344629511e-20j	2.2374665987810445e-05	2.2204460492503131e-16	1.9626155755118706e-16	0.21393727513105107	0.99999999999999956	0.03447609610340694	0.26191108107328542	0.23260245753465664	2.3242812942244994e-16	4.3684754182305719e-18	1.3418464535883482e-15	TRUE
G85	G75_AM_S27_E100:A05_SHIFT_SUPPORTED_TAPER	C0	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-5.0555555555555562	1.0319609564503205	0.53247170781893016+0j	0.14955223892445271+0j	7.7715611723760958e-16	4.9960036108132044e-16	3.0484447105272307e-16	0	0	1.2247448713915889	1.0507812760008788e-33	0.74596333341132193	1.4774386793355771e-32	8.8839523367130311e-16	2.1728473802621118e-16	TRUE
G85	G75_AM_S27_E100:A05_SHIFT_SUPPORTED_TAPER	CMINUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-6.8025954988216863	1.3885739915555602	0.9640688650122704+0j	0.36434280676036623+0j	4.4408920985006262e-15	7.7715611723760958e-16	1.1224079736859431e-15	0	0	1.2247448713915885	8.1404844433059263e-34	0.74092516185611201	1.4357483994617989e-15	8.8991145241087413e-16	1.6060955595815678e-16	TRUE
G85	G75_AM_S27_E100:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
G85	G75_AM_S27_E20:A03_RADIAL_SHIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.9527162345701639	0.50710536497110903	0.038885825976884572+4.655274155640187e-19j	0.004338482060970773-1.3079472113056079e-19j	0.00027300732753298459	8.3266726846886741e-17	2.3666104494658874e-16	0.21169851036970752	1.0000452178391499	0.12492430550756742	0.26760849643213447	0.22155604195028486	3.1288566074605567e-16	1.8024172554638627e-16	3.8857900579019499e-16	TRUE
G85	G75_AM_S27_E20:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.9649569759725005	0.50833670306752821	0.039005395365147133+4.8202138246643084e-19j	0.0043801062821621269-1.3055733785243406e-19j	0.00028062944833321811	4.4408920987939532e-16	8.2177009944288357e-17	0.21231095355740429	1.0000349019801402	0.12604605136035946	0.26752618767941161	0.22153229903245472	4.7745784724056945e-16	2.222477808643519e-16	1.8875832159447664e-16	TRUE
G85	G75_AM_S27_E20:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.9389090457701692	0.50571529633391887	0.038750929152572694+4.4348069605936286e-19j	0.0042917883695796242-1.3192016145059448e-19j	0.00026456614998062269	2.2204460796977423e-16	3.9287016034748882e-16	0.21100734650019867	1.0000565662530394	0.12365189761353595	0.26770155300896686	0.22158445567288113	4.2041374504202896e-16	3.5261741250314013e-16	2.2473876566261383e-16	TRUE
G85	G75_AM_S27_E20:A04_LAPSE_LIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.8275321883851889	0.48411122516200378	0.031534560612201251+4.3045047768551231e-19j	0.0041947049800640998-2.0011961255082996e-19j	0.00034964438161253495	1.3877787807814457e-16	7.8504622934188758e-17	0.2069387331454976	0.99999999999999978	0.15685820111577603	0.27122679729714688	0.20142863065756711	5.2927979062218873e-16	1.6265693230445033e-16	1.7554167342883506e-16	TRUE
G85	G75_AM_S27_E20:A04_LAPSE_LIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.8487381800487315	0.48750708260226999	0.032440295513107356+4.4246525487445076e-19j	0.0042345483690370903-1.9305959096863208e-19j	0.0003475906620409127	5.5511151231257827e-17	2.7478062401492679e-16	0.2078356108569715	1	0.15402435267470613	0.27075454347583999	0.20394990199435359	4.3479506034630149e-16	4.7068264324166861e-17	2.2247786310271853e-16	TRUE
G85	G75_AM_S27_E20:A04_LAPSE_LIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.8067048999049256	0.48077144352369616	0.030654610294931401+4.1882490979093252e-19j	0.0041552281034090239-2.0669531632941303e-19j	0.0003509546774713273	5.5511151231257827e-17	3.1402147076954008e-16	0.20605336706663857	0.99999999999999978	0.15954654288305606	0.2716894716343804	0.19891876633173475	6.2275418714705115e-16	1.8131911445002444e-16	1.6883057536160649e-16	TRUE
G85	G75_AM_S27_E20:A05_SHIFT_SUPPORTED_TAPER	C0	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-5.0555555555555562	1.0319609564503205	0.53247170781893016+0j	0.14955223892445271+0j	7.7715611723760958e-16	4.9960036108132044e-16	3.0484447105272307e-16	0	0	1.2247448713915889	1.0507812760008788e-33	0.74596333341132193	1.4774386793355771e-32	8.8839523367130311e-16	2.1728473802621118e-16	TRUE
G85	G75_AM_S27_E20:A05_SHIFT_SUPPORTED_TAPER	CMINUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-6.8025954988216863	1.3885739915555602	0.9640688650122704+0j	0.36434280676036623+0j	4.4408920985006262e-15	7.7715611723760958e-16	1.1224079736859431e-15	0	0	1.2247448713915885	8.1404844433059263e-34	0.74092516185611201	1.4357483994617989e-15	8.8991145241087413e-16	1.6060955595815678e-16	TRUE
G85	G75_AM_S27_E20:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
G85	G75_AM_S27_E50:A03_RADIAL_SHIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0633747355691678	0.52224115025046147	0.044858799666285712+7.5817997678447729e-20j	0.003896903890642742-2.2079578358096902e-20j	4.8938631289989574e-05	2.2204460492503131e-16	3.0202377658689309e-18	0.21379561467941968	1.0001266738548322	0.050996964427485178	0.26238400182126187	0.23206185276841426	4.6209822480909022e-16	5.1235308568618481e-16	4.4689924505749205e-16	TRUE
G85	G75_AM_S27_E50:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0654139209091271	0.52243830976262839	0.044883601120844503+7.8203383470395725e-20j	0.0039031478160091691-2.1844729375429675e-20j	4.9654380361858e-05	8.326672684769515e-17	4.3094076012274376e-17	0.21391265680852461	1.0000964151159066	0.051328021876970907	0.26238730895400936	0.23205518773755857	1.8998289046036084e-16	3.3007664139597678e-16	4.8473028914566782e-16	TRUE
G85	G75_AM_S27_E50:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.061060021616453	0.52201734344544892	0.044830648961342395+7.3202509764351146e-20j	0.00388982284379221-2.2252935727943766e-20j	4.8129250003427465e-05	7.7669395080063792e-22	2.7498036120362456e-16	0.21366275359082176	1.0001610278713728	0.050618836152251885	0.26238023631783858	0.23206945680298163	5.702531364927239e-16	5.39919949303502e-16	1.1174851121785398e-15	TRUE
G85	G75_AM_S27_E50:A04_LAPSE_LIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0410520850449805	0.5181527309449282	0.04345413350717664+7.4613536831397616e-20j	0.0038922916710983409-3.865205679727083e-20j	8.0837122917089212e-05	2.7755575615628914e-17	1.5700924586837752e-16	0.21305749550962411	0.99999999999999989	0.066693275531622659	0.26308481752195872	0.22881313901284239	5.4607475263496537e-16	3.1577692792967581e-16	4.2298805164398465e-16	TRUE
G85	G75_AM_S27_E50:A04_LAPSE_LIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0449544342811938	0.5187745739929206	0.043643737872522854+7.6009436613691479e-20j	0.0038962555659534451-3.6491967439709564e-20j	7.7355648180150375e-05	1.9428902930940239e-16	3.9252501917829443e-17	0.21321326346905023	1	0.065069990957489068	0.26299795384232938	0.22922378051634246	5.1914551210614146e-16	3.166196687864555e-16	2.3592239273284576e-16	TRUE
G85	G75_AM_S27_E50:A04_LAPSE_LIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	4.0371616581319012	0.51753264592620418	0.043265438297452379+7.3227199520080256e-20j	0.0038883197919743497-4.0791036122010557e-20j	8.4259855908754076e-05	3.3306690738754696e-16	4.8838815683799719e-20	0.21290206845194876	0.99999999999999989	0.068269513114018909	0.26317141199300353	0.22840277478108431	9.1299039632657157e-16	4.4884576450604632e-16	3.7961521056034478e-16	TRUE
G85	G75_AM_S27_E50:A05_SHIFT_SUPPORTED_TAPER	C0	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-5.0555555555555562	1.0319609564503205	0.53247170781893016+0j	0.14955223892445271+0j	7.7715611723760958e-16	4.9960036108132044e-16	3.0484447105272307e-16	0	0	1.2247448713915889	1.0507812760008788e-33	0.74596333341132193	1.4774386793355771e-32	8.8839523367130311e-16	2.1728473802621118e-16	TRUE
G85	G75_AM_S27_E50:A05_SHIFT_SUPPORTED_TAPER	CMINUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-6.8025954988216863	1.3885739915555602	0.9640688650122704+0j	0.36434280676036623+0j	4.4408920985006262e-15	7.7715611723760958e-16	1.1224079736859431e-15	0	0	1.2247448713915885	8.1404844433059263e-34	0.74092516185611201	1.4357483994617989e-15	8.8991145241087413e-16	1.6060955595815678e-16	TRUE
G85	G75_AM_S27_E50:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
G85	G75_AM_S28_E05:A03_RADIAL_SHIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.1115576278170973	0.42354471932053445	-0.00045690105561529623-3.8877739056555697e-18j	0.0064135324088089212+7.983847151574041e-19j	0.0011106021264167961	1.6653345369377348e-16	1.5948610272005829e-16	0.22110890685931336	1.0161035133841678	0.3210976611198757	0.35126284439495054	0.121582421364889	5.511221572024587e-16	2.5663214103843712e-16	8.3910347431904667e-17	TRUE
G85	G75_AM_S28_E05:A03_RADIAL_SHIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.1897171858529414	0.42930148222460679	-0.0013224429661486403-4.1531657834139583e-18j	0.0068515264523097228+7.9706426467038155e-19j	0.0012674814486669796	2.775557910768819e-16	1.6702723821559974e-16	0.22322157616710422	1.012639828467613	0.32697884554756601	0.34708291467689051	0.12100763391227133	4.0198920789778735e-16	3.4629932046017003e-16	2.0206364052201326e-16	TRUE
G85	G75_AM_S28_E05:A03_RADIAL_SHIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	3.0280606257434557	0.41723265435201234	0.00042659815250782607-3.573884807382099e-18j	0.0059613178208402359+7.6761514992953167e-19j	0.00095950706380928139	3.0531133279719805e-16	3.9111253427611909e-16	0.21869576165833199	1.0197860782978108	0.3126983365634326	0.35566602104274619	0.12264940568574219	7.0945933170004359e-16	3.9678730745507238e-16	1.6184142622847344e-16	TRUE
G85	G75_AM_S28_E05:A04_LAPSE_LIFT_TIMELIVE	C0	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	2.6556955916299123	0.31411400915419097	-0.014168304527021298+2.2857276568608204e-18j	0.0031929347242772893-5.0531593709334542e-19j	0.00028663709829931347	1.9428902930940239e-16	1.5700924586837752e-16	0.17818825704922436	1	0.23321593527719703	0.34231157041296362	0.038738828209243084	5.2281259108718417e-16	1.6898874838610469e-16	7.3761453977629412e-17	TRUE
G85	G75_AM_S28_E05:A04_LAPSE_LIFT_TIMELIVE	CMINUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	2.7203316535810731	0.32543359806565969	-0.013954584374034611+2.4871694002548691e-18j	0.0035312394374712184-5.4927159624634262e-19j	0.00034755013163462715	9.7144514654701197e-17	1.5707073597364477e-16	0.18290448019255204	1.0000000000000002	0.24242118563767395	0.34259667792950999	0.022037444872401286	2.3611701487026376e-16	5.7441549666046232e-17	6.2063353831181828e-17	TRUE
G85	G75_AM_S28_E05:A04_LAPSE_LIFT_TIMELIVE	CPLUS	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	1	2.5975532265961738	0.30380449247190949	-0.014277506768442333+2.1099698340046369e-18j	0.0029015395392204598-4.6636600633808187e-19j	0.00023895287492047712	2.3592239273284576e-16	7.8508031850443625e-17	0.17381900297651515	0.99999999999999989	0.22489483493208115	0.34175027243154737	0.054562912266011517	4.8306284657004608e-16	1.1177403809324692e-16	9.7160002022620192e-17	TRUE
G85	G75_AM_S28_E05:A05_SHIFT_SUPPORTED_TAPER	C0	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-5.0555555555555562	1.0319609564503205	0.53247170781893016+0j	0.14955223892445271+0j	7.7715611723760958e-16	4.9960036108132044e-16	3.0484447105272307e-16	0	0	1.2247448713915889	1.0507812760008788e-33	0.74596333341132193	1.4774386793355771e-32	8.8839523367130311e-16	2.1728473802621118e-16	TRUE
G85	G75_AM_S28_E05:A05_SHIFT_SUPPORTED_TAPER	CMINUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-6.8025954988216863	1.3885739915555602	0.9640688650122704+0j	0.36434280676036623+0j	4.4408920985006262e-15	7.7715611723760958e-16	1.1224079736859431e-15	0	0	1.2247448713915885	8.1404844433059263e-34	0.74092516185611201	1.4357483994617989e-15	8.8991145241087413e-16	1.6060955595815678e-16	TRUE
G85	G75_AM_S28_E05:A05_SHIFT_SUPPORTED_TAPER	CPLUS	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	1	-3.8679464061474533	0.78954125395777119	0.31168769585060485+0j	0.066977294611429303+0j	2.9143354396410359e-16	7.2164496600635175e-16	1.7019555259185245e-16	0	0	0.96698660153686444	1.3050888833481411e-33	0.74894088336982634	2.1710969429855927e-15	1.962615573354719e-17	2.2204460492503131e-16	TRUE
