path_id	event_id	direction	lambda	affine	t	x	y	z	phi	delta_phi	frequency_Q	clock_law_residual	killing_energy_drift	null_residual	screen_gram_residual	k_screen_residual	curvature_asymmetry	symplectic_residual	detM_residual	screen_leakage	pair_leakage	ray_transverse_mismatch	detB	D_A	WRL_W	lambda_complement
P02_plus_L1	P02	plus	1	0.06250000	0.063374657668321982	-0.32817346982577567	0.16495163143023073	0.22797683445232217	0.028939870604683546	0.0063606818455715398	1.0063809539409996	2.2204460492503131e-16	3.4067283263494891e-16	8.6695516217372148e-16	2.2204460492503131e-16	3.4694469519536142e-18	4.4496788198511439e-11	2.5347083503466065e-12	4.4408920985006262e-16	5.4108856344925876e-05	5.4797343110745881e-05	0.010463991984976849	0.0039018939342133972	0.062465141752928069	0.012640789178525846	0.0063809539409993565
P02_plus_L1	P02	plus	1	0.12500000	0.1276106599113247	-0.3219702542107124	0.1869845068677827	0.25643673445469939	0.035875590319228698	0.013296401560116692	1.0133851918011432	2.2204460492503131e-16	2.2711522175663261e-16	7.5330366944292848e-16	4.4408920985006262e-16	3.4694469519536142e-18	5.1299992032127761e-11	5.5112733591866934e-12	4.4408920985006262e-16	0.00024668117372785351	0.00025321976544692508	0.022465806839814233	0.015554462446959462	0.12471753063206256	0.026242328108102009	0.013385191801142948
P02_plus_L1	P02	plus	1	0.18750000	0.19279499163570801	-0.31466688687133243	0.20891811308061267	0.28544262265195669	0.043373851568431397	0.020794662809319391	1.0210123782979885	2.2204460492503131e-16	3.4067283263494891e-16	9.6905990176754386e-16	8.8817841970012523e-16	1.3877787807814457e-17	5.6718352237083991e-11	8.8221702229823933e-12	2.2204460492503131e-16	0.00062684952303772279	0.00065265728624663974	0.035998479415648217	0.034794530498818033	0.18653292068377109	0.040736355304155869	0.021012378297988299
P02_plus_L1	P02	plus	1	0.25000000	0.25901581295113962	-0.30620009652348673	0.23070910708147455	0.31505748818294194	0.051412700675631362	0.028833511916519356	1.0292532218134578	2.2204460492503131e-16	1.135576108783163e-16	4.5753331678888287e-16	5.5511151231257827e-16	1.214306433183765e-17	6.0595833906162966e-11	1.2343489836034861e-11	2.2204460492503131e-16	0.0012479585497360943	0.0013184877980763157	0.051039713018142127	0.061341131646703781	0.24767141871177584	0.056035787302233353	0.029253221813457575
P02_plus_L2	P02	plus	2	0.06250000	0.063374598146245145	-0.32817779013374609	0.16495875834710411	0.22797204193293083	0.0289383889881135	0.0063592002290014937	1.0063794628714071	2.2204460492503131e-16	3.4067283263494891e-16	5.8998216468514331e-16	4.4408920985006262e-16	5.2041704279304213e-18	1.3436417950485335e-10	7.968519849150435e-12	1.1102230246251565e-16	5.1069604083073624e-05	5.1719492779083283e-05	0.010166174054997952	0.0039032063860866364	0.062475646343888566	0.012637863398656357	0.012799623289341255
P02_plus_L2	P02	plus	2	0.12500000	0.12761004085226207	-0.32199240469191243	0.18701981169008811	0.25641401294680349	0.035867447019560184	0.013288258260448178	1.0133769395354473	4.4408920985006262e-16	4.5423044351326521e-16	5.865533753146579e-16	4.4408920985006262e-16	3.4694469519536142e-18	1.4323048302955499e-10	1.6625595083163264e-11	2.2204460492503131e-16	0.0002296747127464758	0.00023576549877629197	0.021680402826284924	0.015576260443629341	0.12480488950209179	0.02622646877790169	0.026932821582228872
P02_plus_L2	P02	plus	2	0.18750000	0.19279232361232818	-0.31472957915264121	0.20901522151726992	0.28538312267949661	0.043349472304101529	0.020770283544989523	1.02098748707075	2.2204460492503131e-16	2.2711522175663261e-16	1.6805133673525319e-16	4.4408920985006262e-16	1.3877787807814457e-17	1.462578946842541e-10	2.556844343630459e-11	2.2204460492503131e-16	0.00057522035669034857	0.00059893051212171452	0.034495143663413011	0.034908615198621283	0.1868384735503405	0.040689581879951309	0.042415448755044549
P02_plus_L2	P02	plus	2	0.25000000	0.25900786877382465	-0.30633803340377785	0.23091776375292647	0.31493646926719571	0.051356614331216612	0.028777425572104606	1.0291954963815886	2.2204460492503131e-16	2.2711522175663261e-16	5.5467783144358407e-16	6.6613381477509392e-16	1.3877787807814457e-17	1.4355164279500343e-10	3.4393244654976979e-11	1.1102230246251565e-16	0.0011277659559802303	0.0011916466992796444	0.048549402137018013	0.061712369012981723	0.24841974360541821	0.055929894359299182	0.059243369772144172
P02_minus_L-2	P02	minus	-2	0.06250000	0.064507774204726087	-0.33749302705860074	0.12071914008628809	0.17245424633397025	0.01679941337294313	-0.0057797753861688755	0.99423689538235904	0	0	4.3476507116668728e-17	4.4408920985006262e-16	5.2041704279304213e-18	6.0757648912002082e-11	3.5332286720139712e-12	2.2204460492503131e-16	4.4685767769709418e-05	4.4171494462200583e-05	0.0093931441952437595	0.0038983471635260962	0.06243674529895113	0.011626620562443124	0.011626620562443124
P02_minus_L-2	P02	minus	-2	0.12500000	0.12832126781232708	-0.34070027036991224	0.098564903951101998	0.14527935615800561	0.011594730702845349	-0.010984458056266657	0.98907565081402549	2.2204460492503131e-16	2.2711522175663261e-16	6.0352113931405604e-16	6.6613381477509392e-16	6.9388939039072284e-18	6.7419819727021491e-11	7.4900325292357544e-12	2.2204460492503131e-16	0.00014712330212894088	0.00014393791929153516	0.016922154698654834	0.015502221899182551	0.12450791902197447	0.022212009653523213	0.022212009653523213
P02_minus_L-2	P02	minus	-2	0.18750000	0.19151869515434902	-0.34300496201522102	0.076433094824677958	0.1184037446129856	0.0069500361425625014	-0.015629152616549506	0.98449234877769931	3.3306690738754696e-16	3.4067283263494891e-16	7.5189420661869732e-16	4.4408920985006262e-16	1.3877787807814457e-17	7.2785028004673791e-11	1.1712495046809624e-11	0	0.00026987102473425444	0.00026169354117534381	0.022735161190063784	0.034552643482506654	0.18588341368316499	0.031751976404183591	0.031751976404183591
P02_minus_L-2	P02	minus	-2	0.25000000	0.25417398583024003	-0.34444684776990758	0.054352356502010091	0.091760404917047608	0.0028454342156010678	-0.019733754543510937	0.98045968149455975	3.3306690738754696e-16	3.4067283263494891e-16	6.8781785822480401e-16	4.4408920985006262e-16	1.0408340855860843e-17	7.734674012382925e-11	1.6074997927180685e-11	0	0.00038689313669121685	0.00037244240456337429	0.026972594808598628	0.060647453156961788	0.24626703627761834	0.040256699445976984	0.040256699445976984
P02_minus_L-1	P02	minus	-1	0.06250000	0.064507738000060891	-0.33749568883690095	0.12072411845392483	0.17245063172848768	0.016798637814529883	-0.0057805509445821232	0.99423612429386898	1.1102230246251565e-16	1.135576108783163e-16	4.3731294627202821e-16	3.3306690738754696e-16	1.214306433183765e-17	1.2943951466226622e-12	3.5980589996533244e-13	0	4.3210238103366601e-05	4.2712831117143674e-05	0.0092373021521477052	0.0038994099674203152	0.062445255763911439	0.01162818971473345	0.0057972905683993936
P02_minus_L-1	P02	minus	-1	0.12500000	0.12832106223521614	-0.34070754922862678	0.098579872693862605	0.1452681459815677	0.011592823070875218	-0.010986365688236788	0.98907376402349279	2.2204460492503131e-16	1.135576108783163e-16	2.5814853726879861e-16	4.4408920985006262e-16	1.7347234759768071e-17	7.4557859885970856e-12	1.690507736446044e-13	4.4408920985006262e-16	0.00014375937127903245	0.00014064419455329117	0.016731110495355604	0.015518168593618334	0.12457194143794313	0.022215909669582645	0.011046937421593128
P02_minus_L-1	P02	minus	-1	0.18750000	0.19151821458360546	-0.34301565895708769	0.076457768343323351	0.11838479911012245	0.0069476062241330605	-0.015631582534978945	0.984489956544504	1.1102230246251565e-16	1.135576108783163e-16	3.9042120231203015e-16	8.8817841970012523e-16	2.0816681711721685e-17	1.5965589961197679e-11	5.392406274915411e-13	4.4408920985006262e-16	0.00026616802876791026	0.0002580887175659071	0.02258834233181025	0.034628261316258839	0.18608670375999151	0.031756990562651799	0.015754394803513483
P02_minus_L-1	P02	minus	-1	0.25000000	0.25417321760029099	-0.34445838569549231	0.054383392083141323	0.091736112871830158	0.0028432833478975136	-0.019735905411214491	0.98045757265776423	2.2204460492503131e-16	2.2711522175663261e-16	2.802662615875029e-16	8.8817841970012523e-16	2.4286128663675299e-17	2.4190482950103842e-11	1.7168756880685554e-12	4.4408920985006262e-16	0.00038472524473375392	0.00037031451363865489	0.02691551952702851	0.060870844575296609	0.24672017464183307	0.040261174364678354	0.019931945947708085
P02_minus_L0	P02	minus	0	0.06250000	0.064507703194456104	-0.33749827304399166	0.12072890735852543	0.17244715790583226	0.016797890658997162	-0.0057812981001148442	0.99423538144512547	0	0	8.7766165862701584e-17	2.2204460492503131e-16	1.7347234759768071e-18	8.1698259268847551e-12	5.6007423914934935e-13	2.2204460492503131e-16	4.1784120125540393e-05	4.1303041924293173e-05	0.0090840101944306955	0.0039005241211495598	0.062454176170609756	0.011629701403060855	0
P02_minus_L0	P02	minus	0	0.12500000	0.12832086359302639	-0.3407147127027052	0.098594353599954609	0.14525731384085638	0.011590971983350849	-0.010988216775761157	0.98907193316308228	0	0	1.5607090272928836e-16	8.8817841970012523e-16	3.4694469519536142e-18	6.1441407517293101e-12	1.0054143056223582e-12	2.2204460492503131e-16	0.00014048118144190108	0.00013743501314278974	0.016542020839056992	0.015534973987413041	0.12463937575025415	0.022219694098823295	0
P02_minus_L0	P02	minus	0	0.18750000	0.19151774822613671	-0.3430263104280547	0.076481750144017868	0.11836640334008347	0.0069452331473389937	-0.015633955611773012	0.98448762027700631	0	0	3.6190668517566138e-16	4.4408920985006262e-16	1.7347234759768071e-18	3.6833314176476506e-12	1.3064643730632353e-12	1.1102230246251565e-16	0.00026255112415856296	0.00025457065721125999	0.022441986830761384	0.034708247458336207	0.18630149612479285	0.031761887451415394	0
P02_minus_L0	P02	minus	0	0.25000000	0.25417246957945572	-0.34446999190843108	0.05441365749376384	0.091712438806117139	0.0028411711830186072	-0.019738017576093399	0.98045550177190122	0	1.135576108783163e-16	2.693158196453993e-16	6.6613381477509392e-16	3.4694469519536142e-18	8.6922136155465068e-13	1.4432157801610274e-12	2.2204460492503131e-16	0.00038265650279081516	0.0003682910787613132	0.026857748987464233	0.061107726682974602	0.2471997707987906	0.040265568780194938	0
P02_minus_L0.5	P02	minus	0.5	0.06250000	0.064507686299399375	-0.33749953647214587	0.12073123308463403	0.17244547198918067	0.016797527409294931	-0.0057816613498170751	0.99423502028948474	1.1102230246251565e-16	0	1.2265037076242269e-17	2.2204460492503131e-16	3.4694469519536142e-18	6.1125687844665322e-12	4.9740229198190971e-13	0	4.1089062925589001e-05	4.0615952540997335e-05	0.0090083085198312575	0.0039011013396496679	0.062458797135789189	0.011630436351703466	0.0028866562474029189
P02_minus_L0.5	P02	minus	0.5	0.12500000	0.12832076680026991	-0.34071825011558726	0.098601416336465492	0.14525203524615971	0.011590067143989625	-0.010989121615122381	0.98907103821227083	1.1102230246251565e-16	0	2.5370330836160804e-17	3.3306690738754696e-16	3.4694469519536142e-18	2.5928287294973984e-12	7.6571508898515481e-13	0	0.00013887344578156669	0.00013586133124666647	0.016448207981482735	0.01554370850246662	0.12467440997440742	0.022221543989727088	0.005479493317372075
P02_minus_L0.5	P02	minus	0.5	0.18750000	0.19151752024967078	-0.34303161550609018	0.076493488176588784	0.11835740611627006	0.0069440675667577154	-0.015635121192354291	0.98448647277802237	0	0	7.4376269032505604e-17	6.6613381477509392e-16	6.9388939039072284e-18	5.9452442968677133e-13	8.2498001119408254e-13	0	0.00026077394976711495	0.00025284311338931041	0.022368993394000773	0.034749916435057551	0.18641329468430504	0.031764292657459725	0.007787082941356549
P02_minus_L0.5	P02	minus	0.5	0.25000000	0.25417210298937803	-0.34447581509719977	0.054428508030709519	0.091700827959945039	0.002840129483925397	-0.019739059275186609	0.98045448043282601	0	0	1.1221492485224971e-16	4.4408920985006262e-16	6.9388939039072284e-18	3.3368030560865236e-12	7.0581350260813733e-13	2.2204460492503131e-16	0.00038165775582130326	0.00036731687272898112	0.026828619017060931	0.061231329150950996	0.2474496497288913	0.040267736069852011	0.0098209856632862635
P02_minus_L1	P02	minus	1	0.06250000	0.064507669734081563	-0.33750078101290643	0.12073351419441733	0.17244381914074058	0.016797170877183267	-0.0057820178819287388	0.9942346658128367	0	1.135576108783163e-16	9.1655741156493331e-17	4.4408920985006262e-16	3.2526065174565133e-19	3.0737475065212294e-11	2.2156137308494208e-12	2.2204460492503131e-16	4.0405732837582424e-05	3.9940461840258745e-05	0.0089332300222961913	0.0039016924314805362	0.062463528810663076	0.011631157709432127	0.0057653341871632957
P02_minus_L1	P02	minus	1	0.12500000	0.12832067165540953	-0.34072175748901135	0.098608363308824248	0.14524684608007379	0.011589175845195792	-0.010990012913916214	0.98907015665484033	1.1102230246251565e-16	1.135576108783163e-16	3.6862873864507151e-17	6.6613381477509392e-16	3.4694469519536142e-18	2.0751483864600573e-11	3.8141524498158001e-12	1.1102230246251565e-16	0.00013728620363285868	0.00013430784216406306	0.016354882384569502	0.015552669227644707	0.12471034130193337	0.02222336620100962	0.010929843345159562
P02_minus_L1	P02	minus	1	0.18750000	0.19151729567440717	-0.34303690502692313	0.076505061037696456	0.11834853980864375	0.0069429157669772413	-0.015636272992134763	0.98448533884737199	2.2204460492503131e-16	2.2711522175663261e-16	5.200375720326722e-16	5.5511151231257827e-16	3.4694469519536142e-18	1.0574485731495997e-11	4.7723623357137978e-12	2.2204460492503131e-16	0.00025901710730357526	0.00025113601845671142	0.022296128106398468	0.034792722280359567	0.18652807370570137	0.03176666943196893	0.015514661152627784
P02_minus_L1	P02	minus	1	0.25000000	0.2541717412627667	-0.34448164889886773	0.054443173936901679	0.091689364999900172	0.0028390973005720248	-0.019740091458539982	0.98045346842455461	3.3306690738754696e-16	2.2711522175663261e-16	4.1709257575517356e-16	4.4408920985006262e-16	6.9388939039072284e-18	6.5569771834361745e-13	5.1072663827070851e-12	0	0.00038068195373560678	0.00036636681732427978	0.02679933405876769	0.061358426721483394	0.24770633161363356	0.040269883566149023	0.019546531575445059
P02_minus_L2	P02	minus	2	0.06250000	0.064507637567133874	-0.33750321414376483	0.12073794605953954	0.17244060995388247	0.016796477475537017	-0.0057827112835749893	0.99423397640912181	1.1102230246251565e-16	1.135576108783163e-16	4.4872417413743815e-17	3.3306690738754696e-16	6.9388939039072284e-18	1.0692385171706675e-10	7.3297223553289884e-12	1.1102230246251565e-16	3.9073453068864974e-05	3.8623483283314063e-05	0.0087849235787191924	0.0039029174969678303	0.062473334287260755	0.011632560643825229	0.011498800153705968
P02_minus_L2	P02	minus	2	0.12500000	0.12832048619897374	-0.34072868084982105	0.098621917891532795	0.14523672955770589	0.011587433094948793	-0.010991755664163213	0.98906843295408264	0	1.135576108783163e-16	9.5030320418354464e-17	3.3306690738754696e-16	1.3010426069826053e-18	8.2673715096071021e-11	1.3238442268473504e-11	0	0.00013417199284793905	0.00013126023506157677	0.016169690274419894	0.015571283653393681	0.12478494962692288	0.022226929167266984	0.021743634933755418
P02_minus_L2	P02	minus	2	0.18750000	0.19151685652999623	-0.34304743242878888	0.076527721247358779	0.11833119157272474	0.0069406529367647693	-0.015638535822347237	0.98448311112672426	1.1102230246251565e-16	1.135576108783163e-16	1.6745502554038616e-16	4.4408920985006262e-16	3.4694469519536142e-18	5.5621021677332294e-11	1.7502386506170191e-11	0	0.00025556290666365445	0.00024778160121002396	0.022150796793172813	0.034881801851090161	0.18676670434285164	0.03177133886811867	0.030793003906246064
P02_minus_L2	P02	minus	2	0.25000000	0.25417103215247361	-0.34449334050250985	0.054471962111836587	0.091666874196936476	0.0028370612516803273	-0.019742127507431678	0.98045147217538953	1.1102230246251565e-16	1.135576108783163e-16	2.2345406774926246e-16	6.6613381477509392e-16	1.0408340855860843e-17	2.7285756987183163e-11	2.001638767415959e-11	2.2204460492503131e-16	0.0003787968467399493	0.00036453666929185289	0.026740322480930955	0.061623268625527104	0.24824034447592741	0.040274119655461016	0.038714910709111705
