assembly_id	motif	completion_id	data_sufficiency	metric_control_identity	lorentzian_metric	time_threading	shift	spatial_or_angular_connector	regime_field_and_anchor	global_completion	global_compatibility	global_compatibility_class	global_connector_status	global_completion_status	accessibility_class	interior_optical_class	regularity_or_scope_guard	selection_status
LINE_PLUS_THREE::FC09_NONORIENTABLE_GLUE	LINE_PLUS_THREE	FC09_NONORIENTABLE_GLUE	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	ORIENTATION_REVERSING_BUNDLE_GLUE	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
LINE_PLUS_THREE::FC10_STRATIFIED_PROJECTOR	LINE_PLUS_THREE	FC10_STRATIFIED_PROJECTOR	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	PROJECTOR_RANK_MERGER_OR_SPLIT	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
LINE_PLUS_THREE::FC11_NONINTEGRABLE_DISTRIBUTION	LINE_PLUS_THREE	FC11_NONINTEGRABLE_DISTRIBUTION	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	ANHOLONOMIC_NO_ORBIT_SURFACE	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
LINE_PLUS_THREE::FC12_RECIPROCAL_TORIC_DIAGONAL	LINE_PLUS_THREE	FC12_RECIPROCAL_TORIC_DIAGONAL	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	GLOBAL_FIXED_INTEGRAL_T2_BASIS_WITH_RECIPROCAL_WEIGHTS	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
TRANSITION_OR_UNCERTAIN::FC01_BOUNDARY_BOUNDARY	TRANSITION_OR_UNCERTAIN	FC01_BOUNDARY_BOUNDARY	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	NO_CAP_TWO_PHYSICAL_BOUNDARIES	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
TRANSITION_OR_UNCERTAIN::FC02_ONE_CAP_BOUNDARY	TRANSITION_OR_UNCERTAIN	FC02_ONE_CAP_BOUNDARY	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	ONE_PRIMITIVE_CAP_ONE_PHYSICAL_BOUNDARY	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
TRANSITION_OR_UNCERTAIN::FC03_TWO_CAP_P0	TRANSITION_OR_UNCERTAIN	FC03_TWO_CAP_P0	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	TWO_PRIMITIVE_SAME_DEPENDENT_CYCLES	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
TRANSITION_OR_UNCERTAIN::FC04_TWO_CAP_P1	TRANSITION_OR_UNCERTAIN	FC04_TWO_CAP_P1	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	TWO_PRIMITIVE_DETERMINANT_ONE_CYCLES	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
TRANSITION_OR_UNCERTAIN::FC05_TWO_CAP_P_GT1	TRANSITION_OR_UNCERTAIN	FC05_TWO_CAP_P_GT1	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	TWO_PRIMITIVE_GENERAL_CYCLES	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
TRANSITION_OR_UNCERTAIN::FC06_NONPRIMITIVE_CAP	TRANSITION_OR_UNCERTAIN	FC06_NONPRIMITIVE_CAP	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	ONE_OR_TWO_NONPRIMITIVE_COLLAPSES	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
TRANSITION_OR_UNCERTAIN::FC07_PERIODIC_TORUS_BUNDLE	TRANSITION_OR_UNCERTAIN	FC07_PERIODIC_TORUS_BUNDLE	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	NO_CAP_GL2Z_MAPPING_TORUS	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
TRANSITION_OR_UNCERTAIN::FC08_MIRROR_DOUBLE	TRANSITION_OR_UNCERTAIN	FC08_MIRROR_DOUBLE	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	MIRROR_SEAL_WITH_REGISTERED_ANGULAR_LIFT	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
TRANSITION_OR_UNCERTAIN::FC09_NONORIENTABLE_GLUE	TRANSITION_OR_UNCERTAIN	FC09_NONORIENTABLE_GLUE	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	ORIENTATION_REVERSING_BUNDLE_GLUE	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
TRANSITION_OR_UNCERTAIN::FC10_STRATIFIED_PROJECTOR	TRANSITION_OR_UNCERTAIN	FC10_STRATIFIED_PROJECTOR	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	PROJECTOR_RANK_MERGER_OR_SPLIT	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
TRANSITION_OR_UNCERTAIN::FC11_NONINTEGRABLE_DISTRIBUTION	TRANSITION_OR_UNCERTAIN	FC11_NONINTEGRABLE_DISTRIBUTION	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	ANHOLONOMIC_NO_ORBIT_SURFACE	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
TRANSITION_OR_UNCERTAIN::FC12_RECIPROCAL_TORIC_DIAGONAL	TRANSITION_OR_UNCERTAIN	FC12_RECIPROCAL_TORIC_DIAGONAL	DISTRIBUTION_ONLY	-	LOCAL_REGISTERED_CHART_MOTIF__NO_COMPLETE_GLOBAL_METRIC_WITNESS	NOT_SUPPLIED	NOT_SUPPLIED	PROJECTOR_OR_DISTRIBUTION_DATA_ONLY__CONNECTOR_PATH_NOT_SUPPLIED	NO_GLOBAL_PHI_PROFILE_OR_EXTREME_INCIDENCE	GLOBAL_FIXED_INTEGRAL_T2_BASIS_WITH_RECIPROCAL_WEIGHTS	NOT_EVALUABLE_NO_COMPLETE_METRIC_CONTROL	NOT_EVALUABLE	NOT_SUPPLIED	NOT_EVALUABLE_FROM_PRESENTATION	UNDEFINED_MISSING_CONNECTOR_DATA	UNDEFINED_MISSING_CONNECTOR_DATA	DO_NOT_PROMOTE_COMPATIBILITY_ROW_TO_SOLVED_UNIVERSE	NOT_SELECTED_BY_LOCAL_MOTIF
RECIPROCAL_TORIC_CONTROL::FC01_BOUNDARY_BOUNDARY	RECIPROCAL_TORIC_CONTROL	FC01_BOUNDARY_BOUNDARY	CONNECTOR_CONDITIONAL	TC01_RECIPROCAL_TORIC_STATIC_METRIC	g=-c_E^2dt^2+A(phi)^2dphi^2+Omega(phi)^2[e^-2phi_dxi1^2+e^2phi_dxi2^2]	N=1_IN_DECLARED_REPRESENTATIVE	B=0	H_FROM_A_OR_OMEGA_EXP_WEIGHTS__PATH_NOT_SELECTED	SIGNED_PHI_PRESENT__GLOBAL_RANGE_AND_ANCHOR_CONDITIONAL	NO_CAP_TWO_PHYSICAL_BOUNDARIES	CONDITIONAL_COMPATIBILITY__BOUNDARY_DATA_REQUIRED	CONDITIONAL	NOT_SUPPLIED__LOCAL_CONTROL_PRESENTATION_ONLY	OPEN_NOT_CONSTRUCTED	FINITE_OR_CANCELLED	FINITE_OR_CANCELLED	INTERIOR_RATE_ONLY__GLOBAL_COMPATIBILITY_AND_COMPLETION_UNPROVED	NOT_SELECTED_BY_LOCAL_MOTIF
RECIPROCAL_TORIC_CONTROL::FC02_ONE_CAP_BOUNDARY	RECIPROCAL_TORIC_CONTROL	FC02_ONE_CAP_BOUNDARY	CONNECTOR_CONDITIONAL	TC01_RECIPROCAL_TORIC_STATIC_METRIC	g=-c_E^2dt^2+A(phi)^2dphi^2+Omega(phi)^2[e^-2phi_dxi1^2+e^2phi_dxi2^2]	N=1_IN_DECLARED_REPRESENTATIVE	B=0	H_FROM_A_OR_OMEGA_EXP_WEIGHTS__PATH_NOT_SELECTED	SIGNED_PHI_PRESENT__GLOBAL_RANGE_AND_ANCHOR_CONDITIONAL	ONE_PRIMITIVE_CAP_ONE_PHYSICAL_BOUNDARY	CONDITIONAL_COMPATIBILITY__PRIMITIVE_CAP_JETS_REQUIRED	CONDITIONAL	NOT_SUPPLIED__LOCAL_CONTROL_PRESENTATION_ONLY	OPEN_NOT_CONSTRUCTED	FINITE_OR_CANCELLED	FINITE_OR_CANCELLED	INTERIOR_RATE_ONLY__GLOBAL_COMPATIBILITY_AND_COMPLETION_UNPROVED	NOT_SELECTED_BY_LOCAL_MOTIF
RECIPROCAL_TORIC_CONTROL::FC03_TWO_CAP_P0	RECIPROCAL_TORIC_CONTROL	FC03_TWO_CAP_P0	CONNECTOR_CONDITIONAL	TC01_RECIPROCAL_TORIC_STATIC_METRIC	g=-c_E^2dt^2+A(phi)^2dphi^2+Omega(phi)^2[e^-2phi_dxi1^2+e^2phi_dxi2^2]	N=1_IN_DECLARED_REPRESENTATIVE	B=0	H_FROM_A_OR_OMEGA_EXP_WEIGHTS__PATH_NOT_SELECTED	SIGNED_PHI_PRESENT__GLOBAL_RANGE_AND_ANCHOR_CONDITIONAL	TWO_PRIMITIVE_SAME_DEPENDENT_CYCLES	CONDITIONAL_COMPATIBILITY__SAME_CYCLE_CAP_PROFILES_REQUIRED	CONDITIONAL	NOT_SUPPLIED__LOCAL_CONTROL_PRESENTATION_ONLY	OPEN_NOT_CONSTRUCTED	FINITE_OR_CANCELLED	FINITE_OR_CANCELLED	INTERIOR_RATE_ONLY__GLOBAL_COMPATIBILITY_AND_COMPLETION_UNPROVED	NOT_SELECTED_BY_LOCAL_MOTIF
RECIPROCAL_TORIC_CONTROL::FC04_TWO_CAP_P1	RECIPROCAL_TORIC_CONTROL	FC04_TWO_CAP_P1	CONNECTOR_CONDITIONAL	TC01_RECIPROCAL_TORIC_STATIC_METRIC	g=-c_E^2dt^2+A(phi)^2dphi^2+Omega(phi)^2[e^-2phi_dxi1^2+e^2phi_dxi2^2]	N=1_IN_DECLARED_REPRESENTATIVE	B=0	H_FROM_A_OR_OMEGA_EXP_WEIGHTS__PATH_NOT_SELECTED	SIGNED_PHI_PRESENT__GLOBAL_RANGE_AND_ANCHOR_CONDITIONAL	TWO_PRIMITIVE_DETERMINANT_ONE_CYCLES	CONDITIONAL_COMPATIBILITY__OPPOSITE_PRIMITIVE_CAPS_REQUIRED	CONDITIONAL	NOT_SUPPLIED__LOCAL_CONTROL_PRESENTATION_ONLY	OPEN_NOT_CONSTRUCTED	FINITE_OR_CANCELLED	FINITE_OR_CANCELLED	INTERIOR_RATE_ONLY__GLOBAL_COMPATIBILITY_AND_COMPLETION_UNPROVED	NOT_SELECTED_BY_LOCAL_MOTIF
RECIPROCAL_TORIC_CONTROL::FC05_TWO_CAP_P_GT1	RECIPROCAL_TORIC_CONTROL	FC05_TWO_CAP_P_GT1	CONNECTOR_CONDITIONAL	TC01_RECIPROCAL_TORIC_STATIC_METRIC	g=-c_E^2dt^2+A(phi)^2dphi^2+Omega(phi)^2[e^-2phi_dxi1^2+e^2phi_dxi2^2]	N=1_IN_DECLARED_REPRESENTATIVE	B=0	H_FROM_A_OR_OMEGA_EXP_WEIGHTS__PATH_NOT_SELECTED	SIGNED_PHI_PRESENT__GLOBAL_RANGE_AND_ANCHOR_CONDITIONAL	TWO_PRIMITIVE_GENERAL_CYCLES	CONDITIONAL_COMPATIBILITY__LENS_CAP_PROFILES_REQUIRED	CONDITIONAL	NOT_SUPPLIED__LOCAL_CONTROL_PRESENTATION_ONLY	OPEN_NOT_CONSTRUCTED	FINITE_OR_CANCELLED	FINITE_OR_CANCELLED	INTERIOR_RATE_ONLY__GLOBAL_COMPATIBILITY_AND_COMPLETION_UNPROVED	NOT_SELECTED_BY_LOCAL_MOTIF
RECIPROCAL_TORIC_CONTROL::FC06_NONPRIMITIVE_CAP	RECIPROCAL_TORIC_CONTROL	FC06_NONPRIMITIVE_CAP	CONNECTOR_CONDITIONAL	TC01_RECIPROCAL_TORIC_STATIC_METRIC	g=-c_E^2dt^2+A(phi)^2dphi^2+Omega(phi)^2[e^-2phi_dxi1^2+e^2phi_dxi2^2]	N=1_IN_DECLARED_REPRESENTATIVE	B=0	H_FROM_A_OR_OMEGA_EXP_WEIGHTS__PATH_NOT_SELECTED	SIGNED_PHI_PRESENT__GLOBAL_RANGE_AND_ANCHOR_CONDITIONAL	ONE_OR_TWO_NONPRIMITIVE_COLLAPSES	CONDITIONAL_SINGULAR_REALIZATION__NONPRIMITIVE_CAP	CONDITIONAL_SINGULAR	NOT_SUPPLIED__LOCAL_CONTROL_PRESENTATION_ONLY	GLOBAL_ORBIFOLD_OR_SINGULAR_COMPLETION	FINITE_OR_CANCELLED	FINITE_OR_CANCELLED	DO_NOT_CONFLATE_GLOBAL_ORBIFOLD_OR_SINGULAR_STATUS_WITH_FINITE_INTERIOR_OPTICAL_RATE	NOT_SELECTED_BY_LOCAL_MOTIF
RECIPROCAL_TORIC_CONTROL::FC07_PERIODIC_TORUS_BUNDLE	RECIPROCAL_TORIC_CONTROL	FC07_PERIODIC_TORUS_BUNDLE	CONNECTOR_CONDITIONAL	TC01_RECIPROCAL_TORIC_STATIC_METRIC	g=-c_E^2dt^2+A(phi)^2dphi^2+Omega(phi)^2[e^-2phi_dxi1^2+e^2phi_dxi2^2]	N=1_IN_DECLARED_REPRESENTATIVE	B=0	H_FROM_A_OR_OMEGA_EXP_WEIGHTS__PATH_NOT_SELECTED	SIGNED_PHI_PRESENT__GLOBAL_RANGE_AND_ANCHOR_CONDITIONAL	NO_CAP_GL2Z_MAPPING_TORUS	RESTRICTED_METRIC_PRESERVING_MONODROMY_SUBSET_ONLY	RESTRICTED_SUBSET	NOT_SUPPLIED__LOCAL_CONTROL_PRESENTATION_ONLY	OPEN_NOT_CONSTRUCTED	FINITE_OR_CANCELLED	FINITE_OR_CANCELLED	INTERIOR_RATE_ONLY__GLOBAL_COMPATIBILITY_AND_COMPLETION_UNPROVED	NOT_SELECTED_BY_LOCAL_MOTIF
RECIPROCAL_TORIC_CONTROL::FC08_MIRROR_DOUBLE	RECIPROCAL_TORIC_CONTROL	FC08_MIRROR_DOUBLE	CONNECTOR_CONDITIONAL	TC01_RECIPROCAL_TORIC_STATIC_METRIC	g=-c_E^2dt^2+A(phi)^2dphi^2+Omega(phi)^2[e^-2phi_dxi1^2+e^2phi_dxi2^2]	N=1_IN_DECLARED_REPRESENTATIVE	B=0	H_FROM_A_OR_OMEGA_EXP_WEIGHTS__PATH_NOT_SELECTED	SIGNED_PHI_PRESENT__GLOBAL_RANGE_AND_ANCHOR_CONDITIONAL	MIRROR_SEAL_WITH_REGISTERED_ANGULAR_LIFT	OPEN_LIFT_PARITY_PROFILE_CHECK_REQUIRED	OPEN_CHECK_REQUIRED	NOT_SUPPLIED__LOCAL_CONTROL_PRESENTATION_ONLY	OPEN_NOT_CONSTRUCTED	FINITE_OR_CANCELLED	FINITE_OR_CANCELLED	INTERIOR_RATE_ONLY__GLOBAL_COMPATIBILITY_AND_COMPLETION_UNPROVED	NOT_SELECTED_BY_LOCAL_MOTIF
RECIPROCAL_TORIC_CONTROL::FC09_NONORIENTABLE_GLUE	RECIPROCAL_TORIC_CONTROL	FC09_NONORIENTABLE_GLUE	CONNECTOR_CONDITIONAL	TC01_RECIPROCAL_TORIC_STATIC_METRIC	g=-c_E^2dt^2+A(phi)^2dphi^2+Omega(phi)^2[e^-2phi_dxi1^2+e^2phi_dxi2^2]	N=1_IN_DECLARED_REPRESENTATIVE	B=0	H_FROM_A_OR_OMEGA_EXP_WEIGHTS__PATH_NOT_SELECTED	SIGNED_PHI_PRESENT__GLOBAL_RANGE_AND_ANCHOR_CONDITIONAL	ORIENTATION_REVERSING_BUNDLE_GLUE	OPEN_ORIENTATION_REVERSING_GLUE_CHECK_REQUIRED	OPEN_CHECK_REQUIRED	NOT_SUPPLIED__LOCAL_CONTROL_PRESENTATION_ONLY	OPEN_NOT_CONSTRUCTED	FINITE_OR_CANCELLED	FINITE_OR_CANCELLED	INTERIOR_RATE_ONLY__GLOBAL_COMPATIBILITY_AND_COMPLETION_UNPROVED	NOT_SELECTED_BY_LOCAL_MOTIF
RECIPROCAL_TORIC_CONTROL::FC10_STRATIFIED_PROJECTOR	RECIPROCAL_TORIC_CONTROL	FC10_STRATIFIED_PROJECTOR	CONNECTOR_CONDITIONAL	TC01_RECIPROCAL_TORIC_STATIC_METRIC	g=-c_E^2dt^2+A(phi)^2dphi^2+Omega(phi)^2[e^-2phi_dxi1^2+e^2phi_dxi2^2]	N=1_IN_DECLARED_REPRESENTATIVE	B=0	H_FROM_A_OR_OMEGA_EXP_WEIGHTS__PATH_NOT_SELECTED	SIGNED_PHI_PRESENT__GLOBAL_RANGE_AND_ANCHOR_CONDITIONAL	PROJECTOR_RANK_MERGER_OR_SPLIT	OPEN_STRATIFICATION_AND_PROFILE_CHECK_REQUIRED	OPEN_CHECK_REQUIRED	NOT_SUPPLIED__LOCAL_CONTROL_PRESENTATION_ONLY	OPEN_NOT_CONSTRUCTED	FINITE_OR_CANCELLED	FINITE_OR_CANCELLED	INTERIOR_RATE_ONLY__GLOBAL_COMPATIBILITY_AND_COMPLETION_UNPROVED	NOT_SELECTED_BY_LOCAL_MOTIF
