primary_class	positive_nodes	negative_nodes	numerically_zero_nodes	minimum_s	maximum_s	minimum_abs_node_s	transition_count_0_fibers	transition_count_1_fibers	transition_count_2_fibers	transition_count_3plus_fibers	base_positive_nodes	base_negative_nodes	base_positive_components	base_negative_components	apex_all_negative	sampled_null_components	sampled_positive_components	sampled_negative_components	all_root_min	all_root_max	rising_root_min	rising_root_max	falling_root_min	falling_root_max	level	sheet_id	group_id	carrier_id	mask_id	chart	u_nodes	simplex_denominator	simplex_nodes	t_nodes	total_nodes	fibers	zero_threshold	status	cross_resolution_status
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12535	13790	0	-0.0035495822939022839	0.013788566195513129	2.8310718050607179e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022284196737062559	0.85799611467566517			0.022284196737062559	0.85799611467566517	L1	V007_MA_J2	V007_MA	V007	MA	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12456	13869	0	-0.0037924402143212047	0.013398953559030521	7.7457709049500931e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.023447776826198873	0.84868229902278891			0.023447776826198873	0.84868229902278891	L1	V007_MB_J2	V007_MB	V007	MB	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12396	13929	0	-0.0036465297961365225	0.014136763161542146	1.6703780892875149e-07	0	405	0	0	405	0	1	0	True	1	1	1	0.023437899577259679	0.8472631321140236			0.023437899577259679	0.8472631321140236	L1	V007_MC_J2	V007_MC	V007	MC	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12326	13999	0	-0.0039603921243042623	0.013735881386287882	2.4518687225438731e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.024590666433963279	0.83922131955921764			0.024590666433963279	0.83922131955921764	L1	V007_MD_J2	V007_MD	V007	MD	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12541	13784	0	-0.0035326905532194037	0.014203412980826268	4.3580817838160353e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022795345459445379	0.86028812754115969			0.022795345459445379	0.86028812754115969	L1	V007_ME_J2	V007_ME	V007	ME	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12462	13863	0	-0.0037612824296550476	0.013802531205572004	8.1055854143204586e-09	0	405	0	0	405	0	1	0	True	1	1	1	0.023956988652228686	0.85089652957536033			0.023956988652228686	0.85089652957536033	L1	V007_MF_J2	V007_MF	V007	MF	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12402	13923	0	-0.0028601237944389716	0.01068315288806757	8.1506600815395203e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022933721192450574	0.8450290470712688			0.022933721192450574	0.8450290470712688	L1	V008_M8_J2	V008_M8	V008	M8	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12446	13879	0	-0.0027561070160195687	0.011622940522704591	1.3905699919368811e-07	0	405	0	0	405	0	1	0	True	1	1	1	0.021408785255115609	0.85381176053748764			0.021408785255115609	0.85381176053748764	L1	V008_M9_J2	V008_M9	V008	M9	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12509	13816	0	-0.0027676971076740311	0.010742280508787177	5.947464327089008e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022479487036563293	0.85743112330927973			0.022479487036563293	0.85743112330927973	L1	V008_MA_J2	V008_MA	V008	MA	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12558	13767	0	-0.0027120565845657257	0.011682068143424198	7.7724057226525234e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.020945237589128207	0.86683068707253008			0.020945237589128207	0.86683068707253008	L1	V008_MB_J2	V008_MB	V008	MB	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12382	13943	0	-0.0028527582938392194	0.010972891415705385	9.377325390228842e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.023231666887097803	0.84607202465708942			0.023231666887097803	0.84607202465708942	L1	V008_MC_J2	V008_MC	V008	MC	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12431	13894	0	-0.0027526514641183475	0.01193640319120111	3.7141495757520514e-09	0	405	0	0	405	0	1	0	True	1	1	1	0.021746044595492953	0.85489659050209243			0.021746044595492953	0.85489659050209243	L1	V008_MD_J2	V008_MD	V008	MD	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12504	13821	0	-0.0027637506282414139	0.011032019036424992	5.7849670343607888e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022781357000051676	0.85850151802008678			0.022781357000051676	0.85850151802008678	L1	V008_ME_J2	V008_ME	V008	ME	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12552	13773	0	-0.0027092813046844023	0.011995530811920717	8.21238587780281e-09	0	405	0	0	405	0	1	0	True	1	1	1	0.021286767140370325	0.86791070203664289			0.021286767140370325	0.86791070203664289	L1	V008_MF_J2	V008_MF	V008	MF	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12402	13923	0	-0.0021482707611563843	0.008024234835926309	6.1220513501368036e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022933721192450567	0.8450290470712688			0.022933721192450567	0.8450290470712688	L1	V009_M8_J2	V009_M8	V009	M8	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12430	13895	0	-0.0021423235364973763	0.0088010711046314742	2.675871635528888e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.023382461423663906	0.8453640998571923			0.023382461423663906	0.8453640998571923	L1	V009_M9_J2	V009_M9	V009	M9	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12484	13841	0	-0.0020826723423137002	0.0080737165588577586	1.5779449705211057e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.02267371148363042	0.85703984489688378			0.02267371148363042	0.85703984489688378	L1	V009_MA_J2	V009_MA	V009	MA	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12518	13807	0	-0.0020772374458856717	0.0088505528275629238	1.6271295511925444e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.023124673861438315	0.85731178600006552			0.023124673861438315	0.85731178600006552	L1	V009_MB_J2	V009_MB	V009	MB	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12370	13955	0	-0.0021539934257637874	0.0082169347307869661	2.0907425965792283e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.023025623986278949	0.84488562398522482			0.023025623986278949	0.84488562398522482	L1	V009_MC_J2	V009_MC	V009	MC	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12406	13919	0	-0.0021476223155456283	0.0090196706666838371	6.8136198441481671e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.023440666360055828	0.84524050006617457			0.023440666360055828	0.84524050006617457	L1	V009_MD_J2	V009_MD	V009	MD	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12465	13860	0	-0.0020880883787783959	0.0082664164537184157	8.1132769235656979e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022766934890558848	0.85687505345319304			0.022766934890558848	0.85687505345319304	L1	V009_ME_J2	V009_ME	V009	ME	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12489	13836	0	-0.0020825380873465819	0.0090691523896152867	1.8411776763104272e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.023183887533858846	0.85716711040472415			0.023183887533858846	0.85716711040472415	L1	V009_MF_J2	V009_MF	V009	MF	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12402	13923	0	-0.0015381110183427364	0.0057451622198052268	4.383243866069845e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.02293372119245057	0.84502904707126869			0.02293372119245057	0.84502904707126869	L1	V010_M8_J2	V010_M8	V010	M8	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12439	13886	0	-0.0014934446229393765	0.0049234872656259117	9.1255774397358568e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022408326787992688	0.85001441060423044			0.022408326787992688	0.85001441060423044	L1	V010_M9_J2	V010_M9	V010	M9	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12471	13854	0	-0.001495259647692657	0.0057839618351158114	1.0981032187270721e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022866863329542957	0.85681888826147745			0.022866863329542957	0.85681888826147745	L1	V010_MA_J2	V010_MA	V010	MA	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12500	13825	0	-0.0014725661458423773	0.0049622868809364963	2.6173585541077086e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022337147661643266	0.8620637306960981			0.022337147661643266	0.8620637306960981	L1	V010_MB_J2	V010_MB	V010	MB	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12364	13961	0	-0.0015505992756598482	0.0058653132630939334	1.037490675082119e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022819771762959313	0.84370231475172974			0.022819771762959313	0.84370231475172974	L1	V010_MC_J2	V010_MC	V010	MC	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12401	13924	0	-0.0015036177791698953	0.0050243603910617909	9.9667280882364357e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022285995720410005	0.84868257390902513			0.022285995720410005	0.84868257390902513	L1	V010_MD_J2	V010_MD	V010	MD	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12433	13892	0	-0.0015056128551247849	0.0059041128784045179	3.5267624942827908e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022752063861279034	0.85543274544990178			0.022752063861279034	0.85543274544990178	L1	V010_ME_J2	V010_ME	V010	ME	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12474	13851	0	-0.00148150837902288	0.0050631600063723754	3.9171516286627472e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022213906606929436	0.86071457645283134			0.022213906606929436	0.86071457645283134	L1	V010_MF_J2	V010_MF	V010	MF	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12402	13923	0	-0.0010296445659980298	0.0038459350397043249	2.9342376293561674e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.02293372119245057	0.84502904707126869			0.02293372119245057	0.84502904707126869	L1	V011_M8_J2	V011_M8	V011	M8	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12334	13991	0	-0.0011119684171047813	0.0035657996567908896	1.5390311451283058e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.02383289874478485	0.84033645209284757			0.02383289874478485	0.84033645209284757	L1	V011_M9_J2	V011_M9	V011	M9	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12380	13945	0	-0.0010629695827128285	0.0037832161253262045	1.5670671236051915e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.024991874501493289	0.83915235107635522			0.024991874501493289	0.83915235107635522	L1	V011_MA_J2	V011_MA	V011	MA	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12305	14020	0	-0.0011564805209412787	0.0035030807424127693	3.7962446544742806e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.025884235988241518	0.83921417131463916			0.025884235988241518	0.83921417131463916	L1	V011_MB_J2	V011_MB	V011	MB	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12357	13968	0	-0.0010442286087789584	0.0039144586164439714	1.0947490310158772e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022614111103511927	0.8424850468010564			0.022614111103511927	0.8424850468010564	L1	V011_MC_J2	V011_MC	V011	MC	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12302	14023	0	-0.0011346819314230719	0.003629927468557584	3.0979646415997167e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.023524082796401728	0.84040102866443267			0.023524082796401728	0.84040102866443267	L1	V011_MD_J2	V011_MD	V011	MD	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12339	13986	0	-0.0010805617781524538	0.0038517397020658506	1.1849368081683596e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.024673939478553734	0.83921747534984892			0.024673939478553734	0.83921747534984892	L1	V011_ME_J2	V011_ME	V011	ME	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12270	14055	0	-0.0011801093079745111	0.0035672085541794637	1.2791563917933949e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.025576928706633657	0.83927906685595133			0.025576928706633657	0.83927906685595133	L1	V011_MF_J2	V011_MF	V011	MF	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12402	13923	0	-0.00062287140412226548	0.0023265532956236045	1.775032639979222e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022933721192450574	0.8450290470712688			0.022933721192450574	0.8450290470712688	L1	V012_M8_J2	V012_M8	V012	M8	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12477	13848	0	-0.00059794825166324076	0.0022760397954861367	9.4376114432773552e-09	0	405	0	0	405	0	1	0	True	1	1	1	0.021926834773959399	0.85383458454796968			0.021926834773959399	0.85383458454796968	L1	V012_M9_J2	V012_M9	V012	M9	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12357	13968	0	-0.0006447814192482175	0.0022904042810938581	1.6677274734011355e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.025189674860013854	0.83805261242036155			0.025189674860013854	0.83805261242036155	L1	V012_MA_J2	V012_MA	V012	MA	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12431	13894	0	-0.00060735531357645491	0.0022398907809563903	3.7330220192024468e-09	0	405	0	0	405	0	1	0	True	1	1	1	0.023772704362160946	0.84589124824734263			0.023772704362160946	0.84589124824734263	L1	V012_MB_J2	V012_MB	V012	MB	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12349	13976	0	-0.00063563202417180997	0.0023608138421654184	1.6988825988383709e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022408642892514222	0.84127267395150407			0.022408642892514222	0.84127267395150407	L1	V012_MC_J2	V012_MC	V012	MC	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12432	13893	0	-0.00060609648993007338	0.0023097169293419184	1.01435081790926e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.021592360368621839	0.85006939215295629			0.021592360368621839	0.85006939215295629	L1	V012_MD_J2	V012_MD	V012	MD	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12306	14019	0	-0.00066226255730227588	0.002324664827635672	1.5590696201754387e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.024669807153521087	0.83830562565232025			0.024669807153521087	0.83830562565232025	L1	V012_ME_J2	V012_ME	V012	ME	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12389	13936	0	-0.00061700154959770442	0.002273567914812172	1.1848991788536835e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.023578666025214121	0.84222017164322205			0.023578666025214121	0.84222017164322205	L1	V012_MF_J2	V012_MF	V012	MF	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12402	13923	0	-0.00031779153271544152	0.0011870169875630647	9.0562889794841089e-09	0	405	0	0	405	0	1	0	True	1	1	1	0.022933721192450567	0.8450290470712688			0.022933721192450567	0.8450290470712688	L1	V013_M8_J2	V013_M8	V013	M8	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12377	13948	0	-0.00033075828077983532	0.0012611636847426498	7.909036542326946e-09	0	405	0	0	405	0	1	0	True	1	1	1	0.023531132274429101	0.8407301019829827			0.023531132274429101	0.8407301019829827	L1	V013_M9_J2	V013_M9	V013	M9	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12230	14095	0	-0.00033946267509307526	0.0011841295104753043	3.2103331227244106e-10	0	405	0	0	405	0	1	0	True	1	1	1	0.022518362706295491	0.83701046910126731			0.022518362706295491	0.83701046910126731	L1	V013_MA_J2	V013_MA	V013	MA	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12210	14115	0	-0.00035655837857827055	0.0012582762076548894	7.8543413550277502e-10	0	405	0	0	405	0	1	0	True	1	1	1	0.02310799501514392	0.83664816266512765			0.02310799501514392	0.83664816266512765	L1	V013_MB_J2	V013_MB	V013	MB	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12340	13985	0	-0.00032649549964597243	0.0012008334390972541	1.5580657098181851e-08	0	405	0	0	405	0	1	0	True	1	1	1	0.022203368012735061	0.84071829949134169			0.022203368012735061	0.84071829949134169	L1	V013_MC_J2	V013_MC	V013	MC	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12313	14012	0	-0.00034255826123098755	0.0012759896300429921	7.9147105253925758e-09	0	405	0	0	405	0	1	0	True	1	1	1	0.022803825611701044	0.8403466184539734			0.022803825611701044	0.8403466184539734	L1	V013_MD_J2	V013_MD	V013	MD	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
ONE_TRANSITION_FAMILY__ONE_SAMPLED_NULL_COMPONENT	12187	14138	0	-0.00035216487468126928	0.0011979459620094939	2.5206736993663103e-09	0	405	0	0	405	0	1	0	True	1	1	1	0.021796121581691464	0.83745000428166494			0.021796121581691464	0.83745000428166494	L1	V013_ME_J2	V013_ME	V013	ME	J2_EVALUATED_COFIELD_BARYCENTRIC	9	8	45	65	26325	405	1.4210854715202004e-14	OBSERVED_BOUNDED_LATTICE	QUALITATIVE_CLASS_REPRODUCED
