path	top_group	git_blob	sha256	rule_ids	match_count	first_match_line	first_match_excerpt
udt_joint_invariant_subspace_atlas_2026-07-21/ANTI_IMPOSITION_AUDIT.tsv	udt_joint_invariant_subspace_atlas_2026-07-21	6b80aa0c2e09d45850e44654884e4380ca4eff2a	6aff2e5c39f6086f25802c6459abfac5db11fb057253ea9e8a803bb9d3c34b73	D03	1	2	A01 Was any supplied 2+2 projector loaded? NO
udt_joint_invariant_subspace_atlas_2026-07-21/AUDIT_REPORT.md	udt_joint_invariant_subspace_atlas_2026-07-21	db5bb3b6da2a0164acbe9576d11725e6a5abf993	54e5a6480caa76b251ffdfefcabc762f19cc3998c88d2dea799c2a4c0751e439	D03;D05;D06	11	55	classifications and constructs real primary projectors by an independent Vandermonde/CRT method.
udt_joint_invariant_subspace_atlas_2026-07-21/BIVECTOR_EIGENPLANE_ATLAS.tsv	udt_joint_invariant_subspace_atlas_2026-07-21	80d61c0917d59eaf274380bc3dc2c3e1966b385a	b477e3a3fba8a820ed426d452aa7cc6dea30c8a11d6e15f3df69e3c350d0544a	D03	1	1	configuration_id candidate_id tensor eigenvalue_real eigenvalue_gap simplicity_residual plane_signature metric_margin projector_json numeric_status
udt_joint_invariant_subspace_atlas_2026-07-21/BIVECTOR_TOLERANCE_CORRECTION.md	udt_joint_invariant_subspace_atlas_2026-07-21	80551a21afbe4b27dd999f5f8f910a267b31a6f2	da0d111cd8ebc650c1be88a5a12acbd9eb53b0d74d0812fb7661646d41885c4a	D03	2	6	bivector complementary-projector pairing check retained one literal `1e-7` acceptance threshold.
udt_joint_invariant_subspace_atlas_2026-07-21/CATCH_PROOFS.tsv	udt_joint_invariant_subspace_atlas_2026-07-21	5cac38ef16de93e0d7eb53885d83cb576ffb2b40	35fb90ec3967c38c3dc93431cb8b4db17516d96d37c7f18ae30c5c70ffeeab07	D03	1	2	K01_SUPPLIED_2PLUS2_PROJECTOR REJECTED_AS_REQUIRED
udt_joint_invariant_subspace_atlas_2026-07-21/CLASSIFIER_CORRECTION.md	udt_joint_invariant_subspace_atlas_2026-07-21	3852279708d83e9d20df2563d0399552c61c9d6a	dc2f02fd262511c4c0cf6970cf6d69c4b5bb8156a7ce77c130d00fa574c5ce9a	D03	2	18	2. higher-dimensional real central spectral projectors are constructed as polynomials in the
udt_joint_invariant_subspace_atlas_2026-07-21/FAMILY_SUBSPACE_ATLAS.tsv	udt_joint_invariant_subspace_atlas_2026-07-21	a2fb510fd7a157640dbd57f2bc7aabccfdfa39b6	be3c8729c0d7d2ac43272fe488f573d4af0392cbefa189a169b1c1baa42a059d	D03	3	1	configuration_id family_id operator_keys operator_count nonzero_operator_count algebra_dimension algebra_iterations algebra_closure_residual commutant_dimension commutant_residual commutant_center_dimension center_residual selfadjoint_cente
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_CORRECTION_REQUEST.md	udt_joint_invariant_subspace_atlas_2026-07-21	eef62ca087147e497fdde48609f986d5c3602d0c	e31e597c67e70350cec5fda7522fac31416441476ea05f645e110c3f31d800b0	D03	2	6	2. committed `REAL_SPECTRAL_PROJECTOR_CORRECTION.md`;
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_CORRECTION_REVIEW.md	udt_joint_invariant_subspace_atlas_2026-07-21	dab39a62d476246b01d93da725cab7805ba33e77	e84f326340a94ce9598f46dc485459d82ce9c64f4aa7e673757060763c1c9c05	D03	5	6	\(g=\begin{pmatrix}0&1\\1&0\end{pmatrix}\oplus I_2\) and \(g\)-self-adjoint nilpotent \(J_{01}=1\), with \(J^2=0\neq J\) and spectrum \(\{0,0,0,0\}\), both classifiers return `NO_NONTRIVIAL_CENTRAL_BLOCK / NUMERIC_CLASSIFIED`. The routines 
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_CORRECTION_REVIEW_TRANSCRIPT.txt	udt_joint_invariant_subspace_atlas_2026-07-21	f06e86657f56fe031f39710afdfc4097897075af	6b6c2f945754b8232e953bf064aad1d3d6b18a71f4c384bf75520a1c8c9bcef5	D03;D04;D05;D06	340	14	Read udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_CORRECTION_REQUEST.md and perform that review exactly. Treat the committed preregistrations, committed REAL_SPECTRAL_PROJECTOR_CORRECTION.md, and preserved first FAIL revi
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_FINAL_REQUEST.md	udt_joint_invariant_subspace_atlas_2026-07-21	fae47125107c6b49522f17d4b4d70c873496efd5	aff5ae9ae2a69a3286300eac13c7fc7e99fa502c0ed670eeda58ed1d035bd3d9	D03;D06	3	15	2. Confirm every projector residual, realness, completeness/orthogonality, and stability acceptance
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_FINAL_REVIEW.md	udt_joint_invariant_subspace_atlas_2026-07-21	60d2b8370b9e91b59e2d2568e93333b966871b25	59e992665968ecc5e0a3b811488dc02dfa2295032a0c031ee3232d1cb38f786f	D03;D04;D06	6	5	- The production bivector complementary-projector gate still accepts completeness/orthogonality residuals at `1e-7`, violating the preregistered controlling `1e-9` tolerance: [invariant_subspace_core.py](/tmp/udt_startup_rehearsal_20260719_
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_FINAL_REVIEW_TRANSCRIPT.txt	udt_joint_invariant_subspace_atlas_2026-07-21	21869bf239840810be5ff5c5120b6606bbe13244	d3ec743c4480b893ec71048a30a11edbb1c08f53779e3ea453bd45d86afabe1b	D03;D04;D05;D06	476	16	2. Confirm every projector residual, realness, completeness/orthogonality, and stability acceptance
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_POST_TOLERANCE_REQUEST.md	udt_joint_invariant_subspace_atlas_2026-07-21	c8acf23dc911355d6f2e08479c8f6cb5a32ea0ea	6b9e233be95054cd4dd72191bbc0da0a1172b7a59b17d02b611bfe3fd98ddb96	D03	2	13	1. Confirm the production bivector complementary-projector test now uses `RANK_TOL=1e-9`, and that
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_POST_TOLERANCE_REVIEW.md	udt_joint_invariant_subspace_atlas_2026-07-21	ea8a7c0adb94d04ba3e79542b547504fd6f30205	476e27ccb6c678f7d298d18b0409e5e1c945b4f7a1a1443d044cc670644c418b	D03	3	5	- Production complementary-projector pairing now uses `RANK_TOL = 1e-9`. All projector realness, residual, completeness, orthogonality, and stability acceptance gates use `1e-9`. The remaining `1e-7` values exclusively define the preregiste
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_POST_TOLERANCE_REVIEW_TRANSCRIPT.txt	udt_joint_invariant_subspace_atlas_2026-07-21	18f681b9e424e0f473e83b28afb8bd56d046f4d0	5b3a1de391d5e474bee07202c903aede551a1698438c3eb32ef81c15195ad61a	D03;D04;D05;D06	233	14	1. Confirm the production bivector complementary-projector test now uses `RANK_TOL=1e-9`, and that
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_REVIEW.md	udt_joint_invariant_subspace_atlas_2026-07-21	f98cfa9322f11afb4ddaa8f8b36f477ab3c55235	c4a4b5734d5ae04cf53ba7461889d80daf74d295503fa587819e5d8a54f8ba61	D03	4	5	- The central-projector classifier rejects every central element with complex eigenvalues, then records `COMPLEX_JORDAN_OR_NUMERIC_OBSTRUCTION` as `NUMERIC_CLASSIFIED`. This affects 11,983 family rows.
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_REVIEW_TRANSCRIPT.txt	udt_joint_invariant_subspace_atlas_2026-07-21	3ce0681fd3e93a94da9f83f28f83d99c751505f4	f2a53ab5228a90b7c8cadaa574f40bb135f16bf741e29a9c1b265a5cbc8b4277	D03;D04;D05;D06	370	127	- the proposed mass/size pair is rank one when consistent, while total density calculated from the
udt_joint_invariant_subspace_atlas_2026-07-21/JORDAN_FAIL_CLOSURE_CORRECTION.md	udt_joint_invariant_subspace_atlas_2026-07-21	8b842b92d5ab8ca87cb7f6e41ad8a3467a237896	5ea4d6f3e403f2782089c0e1a05718fb665670112caf1aee0fb65308ec46f7a7	D03	2	28	multiplicity for every complex eigenvalue cluster before constructing primary projectors.
udt_joint_invariant_subspace_atlas_2026-07-21/LAY_REPORT.md	udt_joint_invariant_subspace_atlas_2026-07-21	e2a8c76082e49c34d7718a7ada22bc2d0480003d	9c089f1d1e86a14c6a6d557401ca6208690fac4246693e6a721c9896c543b8f5	D06	1	6	Think of the metric, curvature, and phi field as an orchestra. Earlier maps showed that the
udt_joint_invariant_subspace_atlas_2026-07-21/NEXT_DECISION.md	udt_joint_invariant_subspace_atlas_2026-07-21	f36c42fa12b0ba2c8808d74d2d1797a578b635cf	9675267da4df43b2a36694adf7ee7092ce049751728d71c535cf0f6c80a3ff36	D04	1	14	1. parallel-transport and holonomy orbits of the complete ensemble histories;
udt_joint_invariant_subspace_atlas_2026-07-21/PREREGISTRATION.md	udt_joint_invariant_subspace_atlas_2026-07-21	08076c1e9227b8323a2cbcc13521c4efd74f5ae7	411545435b04aae96d315ce26ba4994b054176dd26177f89229324a40cf1a6c0	D03;D06	13	33	For metric `g`, scalar gradient covector `dphi`, covariant Hessian `nabla dphi`, Ricci tensor,
udt_joint_invariant_subspace_atlas_2026-07-21/PREREGISTRATION_CORRECTION.md	udt_joint_invariant_subspace_atlas_2026-07-21	569d79310b8358116905f964b7b853dfaafdfd2c	b600d8c2e2525b5b8eeac0cc954a33ec6f5a9b1ea38d9669476e1f7a8ec6cfc9	D03	1	21	All real metric-self-adjoint minimal central projectors are retained. A `2+2` count includes every
udt_joint_invariant_subspace_atlas_2026-07-21/PRE_JORDAN_FAIL_CLOSURE_CATCH_PROOFS.tsv	udt_joint_invariant_subspace_atlas_2026-07-21	85b46c232bc2101476da43f5923deb738483a633	f82504da9197e28c8174ce70960b8edb6d720f1894e81097e719d8063102d978	D03	1	2	K01_SUPPLIED_2PLUS2_PROJECTOR REJECTED_AS_REQUIRED
udt_joint_invariant_subspace_atlas_2026-07-21/PRE_JORDAN_FAIL_CLOSURE_REPOSITORY_GATES.json	udt_joint_invariant_subspace_atlas_2026-07-21	976fbaa8960c5686efc568f1d28a20f678fd319c	a711c674a04a5bc659113f0f5850bce4f0a6490795e6e06c1fedd627d878a929	D03;D04;D06	4	94	"""package"": ""angular_toric_closure_selector_2026-07-19"","
udt_joint_invariant_subspace_atlas_2026-07-21/PRE_JORDAN_FAIL_CLOSURE_SHA256SUMS.txt	udt_joint_invariant_subspace_atlas_2026-07-21	fab440c8dc6b91d4f3eca9ed1cd98ebff373166c	7ab1b2b77e098c1d692e5dec018409f69b6a83e5797486c872583da445cfbff6	D03	1	34	b5f5c6baa991907e3226c321a4e2d651361f9728bf69306521b468ecc959e71c REAL_SPECTRAL_PROJECTOR_CORRECTION.md
udt_joint_invariant_subspace_atlas_2026-07-21/REAL_SPECTRAL_PROJECTOR_CORRECTION.md	udt_joint_invariant_subspace_atlas_2026-07-21	dcb91173342592326b623877634da897cc05de54	b5f5c6baa991907e3226c321a4e2d651361f9728bf69306521b468ecc959e71c	D03	7	1	# Preregistered Real-Spectral-Projector Correction
udt_joint_invariant_subspace_atlas_2026-07-21/REPOSITORY_GATES.json	udt_joint_invariant_subspace_atlas_2026-07-21	3aab57b288b43003c24ddb4a9635573eed2502e6	20a868b5e5d823afdd656a962d17bcb7bcafa4416def5f6adfe0fc08a1ea6cbe	D03;D04;D06	5	94	"""package"": ""angular_toric_closure_selector_2026-07-19"","
udt_joint_invariant_subspace_atlas_2026-07-21/SHA256SUMS.txt	udt_joint_invariant_subspace_atlas_2026-07-21	da5e124adab95a56d242207764624f42c903bcdd	973dcc8bb297fad8358087318b24e5db9d1179e8b6a51a2535a0110e30c108c2	D03	1	52	b5f5c6baa991907e3226c321a4e2d651361f9728bf69306521b468ecc959e71c REAL_SPECTRAL_PROJECTOR_CORRECTION.md
udt_joint_invariant_subspace_atlas_2026-07-21/VERIFIER_IMPLEMENTATION_CORRECTIONS.md	udt_joint_invariant_subspace_atlas_2026-07-21	ab3f905dcc00cf4b73f38d79ec3b3c8aa99aaf1a	c611eac6796a420a23bfe738a58ebeea0efecbdd980acb78aafa9afa86f0ccd1	D03	3	23	3. Product and CRT primary projectors did not first establish semisimplicity. Both implementations
udt_joint_invariant_subspace_atlas_2026-07-21/build_joint_atlas.py	udt_joint_invariant_subspace_atlas_2026-07-21	77b32380a0f97091b07c90f3e355d14ce85a0a2e	a5d99c8112261a7bdb24a88165446c00b1333bd1820ae9d92e691d05c94c5b9b	D03	2	343	"""simplicity_residual"", ""plane_signature"", ""metric_margin"", ""projector_json"", ""numeric_status"","
udt_joint_invariant_subspace_atlas_2026-07-21/invariant_subspace_core.py	udt_joint_invariant_subspace_atlas_2026-07-21	2c725e12000887b86ef8b95e6a28db58c784dbdc	802b16774d15ebb1220c3c96e11b4ec3674efacd1ba6a8948a846a962017c3a7	D03;D04;D06	92	131	def centralizer(operators: list[np.ndarray]) -> tuple[list[np.ndarray], RankResult, float]:
udt_joint_invariant_subspace_atlas_2026-07-21/verify_joint_atlas.py	udt_joint_invariant_subspace_atlas_2026-07-21	9ec8182407c79bf79b4045308e0ba0b6576d98bd	c77d8f2a4f13c3dcbae8008d974f111774a67d680db2a89e66ea3f97df072b9a	D03;D06	40	101	def phi_dyad(metric: np.ndarray, dphi: np.ndarray, normalize: bool = False) -> np.ndarray:
udt_joint_realization_closure_audit_2026-08-01/DERIVATION_RESULT.json	udt_joint_realization_closure_audit_2026-08-01	76da72ca4775a777d42e4671f4794261f0f694a6	f97abc4077839a979915df1697d58122426e45a3e1dfeea2ea1f302aad2fe041	D06	1	65	"""detail"": ""udt_bootstrap_clock_angular_closure_audit_2026-07-24/COMPLETION_BOOTSTRAP_ATLAS.tsv: FC12_RECIPROCAL_TORIC_DIAGONAL\tNO\tABSENT"","
udt_joint_realization_closure_audit_2026-08-01/ROUTE_CANDIDATES.tsv	udt_joint_realization_closure_audit_2026-08-01	0e212871983959102eef109c0135753a35ab2de7	149da888da241bdb693fe5bfd874111a4bd6ab15e1cbc9d3ddf410eaa62b290b	D06	1	8	J07 CARRIER_TOPOLOGY_MEDIATED Does the supplied carrier topology action and boundary yield a common witness? CONDITIONAL_JOINT_REALIZATION_ONLY celestial S2 fiber or Hopf compatibility called carrier selection
udt_joint_realization_closure_audit_2026-08-01/SOURCE_ANCHOR_LEDGER.tsv	udt_joint_realization_closure_audit_2026-08-01	e885313c9256c3fe662bed34098c9876f40a2aaf	8532787ced97fb6162fd2ea33c5a2a553562e16d5b69a3aeb54c6f8482ff6fa4	D06	1	10	"A09 udt_bootstrap_clock_angular_closure_audit_2026-07-24/COMPLETION_BOOTSTRAP_ATLAS.tsv ""FC12_RECIPROCAL_TORIC_DIAGONAL NO ABSENT"" last of twelve completion rows also lacks a complete witness and response"
udt_joint_realization_closure_audit_2026-08-01/VERIFIER_INDEPENDENT_CHECK.py	udt_joint_realization_closure_audit_2026-08-01	f7e94aa022d24e9e11dbb2d63dd3bc2a3f5de63b	7f9d1aafd5f1b13700e26a0ca50baff3b518fefbae080d49f473fd563bb1b793	D05	1	158	"and ""no fixed realized time/angular-live on-shell metric family"" in q2[""excluded_or_open_scope""],"
udt_joint_realization_closure_audit_2026-08-01/VERIFIER_REPORT.md	udt_joint_realization_closure_audit_2026-08-01	870f5ef585f52370ac5cae4fcce56e8353095d0f	c54e26574b0fd3280943a9c70f6cb0b8e62428d00ba013f0ab7201091fb083fd	D06	1	25	- Package hashes now use an explicit fixed set of the 22 preregistration and primary files actually
udt_joint_realization_closure_audit_2026-08-01/derive_joint_realization.py	udt_joint_realization_closure_audit_2026-08-01	123d459d0fa362cc0ce1432804cea75e00a09875	da95eb5d8710b62a9c451302c5122d2c7fe0f43a432001afd10a009e95f48c39	D06	1	115	"(""A09"", ""udt_bootstrap_clock_angular_closure_audit_2026-07-24/COMPLETION_BOOTSTRAP_ATLAS.tsv"", ""FC12_RECIPROCAL_TORIC_DIAGONAL\tNO\tABSENT"", ""last of twelve completion rows also lacks a complete witness and response""),"
udt_joint_selector_provenance_audit_2026-07-28/AUDIT_REPORT.md	udt_joint_selector_provenance_audit_2026-07-28	e386ff9af7c41d7bcc5a228fa7faf192b6685722	2bf4dabd1f27c6c3399090c0a058fdf5addbe0aaec05b07a78348d5fad81b01d	D03;D04;D05;D06	8	25	complete stationary metric with intrinsic timelike Killing line K
udt_joint_selector_provenance_audit_2026-07-28/AUDIT_RESULT.json	udt_joint_selector_provenance_audit_2026-07-28	ea65205f20c25a175cfc785d9d9094f2b550d7ab	d3f58d6e27a566effb6c876edcbd273d9c360c277306cb26e5bdb45f3d2564b4	D06	1	11	"""HISTORICAL_OR_FIREWALLED"": 9,"
udt_joint_selector_provenance_audit_2026-07-28/BUILD_STDOUT.txt	udt_joint_selector_provenance_audit_2026-07-28	ea65205f20c25a175cfc785d9d9094f2b550d7ab	d3f58d6e27a566effb6c876edcbd273d9c360c277306cb26e5bdb45f3d2564b4	D06	1	11	"""HISTORICAL_OR_FIREWALLED"": 9,"
udt_joint_selector_provenance_audit_2026-07-28/CATCH_PROOFS.tsv	udt_joint_selector_provenance_audit_2026-07-28	a33a7814fb92bcba462358c5bb6622f3e1a769ec	b4aa1999f8fe7426c6839e91fdad69e098cd53d84d03c35dba8eb7b901f4504a	D06	1	9	F08 PASS unrelated historical directories cannot be merged
udt_joint_selector_provenance_audit_2026-07-28/COMPLETENESS_MAP.md	udt_joint_selector_provenance_audit_2026-07-28	4c9bba9cf07b4b70068ce46a0d4982b8627db937	e55d386e5cdb6de0e4e98dfbbade444907c1d38930147ab712e3ed3583f87e6e	D04	1	11	| transitions/descent/completion | `DERIVED_CLASSIFICATIONS` | registered chart, seam, cap, quotient, holonomy, interface families | one selected global construction |
udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv	udt_joint_selector_provenance_audit_2026-07-28	3c9ec5d961c7ce1cd3bd0022496cd58de6bf90b8	378774b4659d9c1e5adb93d8311059d7b23a35bce62202d51bafa88b0c1f7665	D03;D04;D06	528	9	ANGULAR_TORIC_HANDOFF_UPDATE_PREREG_2026-07-19.md ROOT::ANGULAR_TORIC_HANDOFF_UPDATE_PREREG_2026-07-19.md B1_FOUNDING;B4_GLOBAL;B5_JOINT 3 NO
udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_GROUP_OUTCOMES.tsv	udt_joint_selector_provenance_audit_2026-07-28	6aa91b55ab0168e69f945cef88af8cc93abe42a0	ad5ea73095a7826c083db3790d365095e7f0be726459197468b9cc8798476408	D03;D04;D06	12	4	ROOT::ANGULAR_TORIC_HANDOFF_UPDATE_PREREG_2026-07-19.md 1 1 B1_FOUNDING;B4_GLOBAL;B5_JOINT 3 NO 0
udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_RULES.json	udt_joint_selector_provenance_audit_2026-07-28	6aa3978978ec2315078dab89ec683f47907cde99	d00ff0d0c6ca66c986afd093fe5c56160f1a2b9540187f35f37e089f7ccc289d	D04;D06	2	8	"""B4_GLOBAL"": ""global[ _-]descent|global[ _-]join|completion|chart[ _-]overlap|transition[ _-]law|cocycle|holonomy|cap|seam|quotient|finite[ _-]cell|loop[ _-]consisten|path[ _-]independen|causal[ _-]interface|type[ _-]chang"","
udt_joint_selector_provenance_audit_2026-07-28/EXACT_DERIVATION.md	udt_joint_selector_provenance_audit_2026-07-28	e523c1c470ebcdcbbd6fd432a33a422c6cf03f92	43620dec65bf6280118cda619d7927ce1037c85decb8b36af709422870d34de5	D04;D05;D06	6	19	define the physical comparison arrows or calculate `delta` from the complete metric.
udt_joint_selector_provenance_audit_2026-07-28/FALSIFICATION_CONTRACT.tsv	udt_joint_selector_provenance_audit_2026-07-28	4183c6aa585c23348933b613e8ae604e67927fc8	69b6c296cfd28386d6314299948f9b77dee42442b1ae9e70d4e1a582798817bf	D04;D06	2	9	F08 combine unrelated archive or legacy directories historical corpora cannot qualify each other
udt_joint_selector_provenance_audit_2026-07-28/GROUP_ADJUDICATION.tsv	udt_joint_selector_provenance_audit_2026-07-28	3b635cf030da3413b229c4bedec87ecc9e5d516e	98284a89dd632ac598360f889adec609a08886b97bc9bfd99b7b71eaea68907a	D03;D04;D05;D06	74	9	ROOT::negative_phi_native_geometry.md 1 HISTORICAL_OR_FIREWALLED NEGATIVE_OR_HISTORICAL_ONLY NEGATIVE_OR_HISTORICAL_ONLY NEGATIVE_OR_HISTORICAL_ONLY NO_AFFIRMATIVE_OPERATION negative_phi_native_geometry.md Historical, superseded, or pre-Jul
udt_joint_selector_provenance_audit_2026-07-28/JOINT_CANDIDATE_LEDGER.tsv	udt_joint_selector_provenance_audit_2026-07-28	a66d47a5967f5545dad8907827f41e0b1f0bca93	6061259bba3d924182c7a27d9140e887fd949b7fee2afb98e56366c4463b9bb1	D03;D04;D05;D06	4	5	C04 ordered_pair_projector_family X_lambda and exp(delta X_lambda) LIFT_FAMILY Finite pair lift exists for every real lambda; pair, lambda, and global data are supplied. udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/AUDIT_REPORT
udt_joint_selector_provenance_audit_2026-07-28/JOINT_GATE_MATRIX.tsv	udt_joint_selector_provenance_audit_2026-07-28	fb17033b9b84ffb536619c3c1d6ddd1981758477	742bd1cb9edc002c721296a72bdd9fd8434704917e0e88867cab87b74f6e83b8	D03;D04	2	5	C04 ordered_pair_projector_family PASS PASS FAIL FAIL PASS PARTIAL PARTIAL FAIL FAIL PASS PASS FAIL FAIL PASS PASS NO
udt_joint_selector_provenance_audit_2026-07-28/JOINT_OPERATION_OBLIGATIONS.tsv	udt_joint_selector_provenance_audit_2026-07-28	a77f2ad3f61a30fede4a264337ba06118c11cef6	52bc430e16227cc60d73e312a916666e0d206c54dc90a0d7ca8914d6c01336e9	D04	1	12	J11 law composition and loops identity reversal concatenation and loop consistency hold ordinary composition or trivial holonomy assumed to select data
udt_joint_selector_provenance_audit_2026-07-28/PARTIAL_DEPENDENCY_GRAPH.tsv	udt_joint_selector_provenance_audit_2026-07-28	053b6595a92b6580e5ab727c720b05b9c7086be1	9814611e7d1d86701b6a0b796a3636dffa5c8f55fca42e7f893f71ba4e24f59a	D03	1	6	E05 ordered_pair_plus_real_lambda finite_projector_lift DERIVED_GIVEN_INPUTS pair section and lambda selector
udt_joint_selector_provenance_audit_2026-07-28/PREMISE_AUDIT.tsv	udt_joint_selector_provenance_audit_2026-07-28	0cd7fe934ee2cff07c8f4fd74405f00c89bc4aee	04b8b02574f99a8f1df76541cf10e7f6a08a7c363752e5342b66f4310a1bb11e	D06	1	19	pre_July_sources HISTORICAL_NEGATIVE_ONLY failure and counterexample evidence no affirmative UDT physics
udt_joint_selector_provenance_audit_2026-07-28/PREMISE_LEDGER.tsv	udt_joint_selector_provenance_audit_2026-07-28	5610284c71dc7fac935cdc0b2f8c65f9f09fa6fd	689bd0c3ccb9c505c5184c1c4629cfc5f22486c7de31cf3d4b77b49df7371cb1	D06	1	18	P17 pre_July_1_material negative_or_historical_only July 1 provenance firewall cannot provide affirmative UDT physics
udt_joint_selector_provenance_audit_2026-07-28/PREREGISTRATION.md	udt_joint_selector_provenance_audit_2026-07-28	ba9997b3a450ab80bed8a3780e2c985ebb65df93	b603765d3159d4c32d215138fe1140d6e2ed0614900e10db1dcab27ce7698ec3	D04;D05;D06	4	13	Do the two founding UDT postulates and the complete metric already supply one native typed
udt_joint_selector_provenance_audit_2026-07-28/PROPOSITION_CENSUS.tsv	udt_joint_selector_provenance_audit_2026-07-28	9582292aa3d85a62c6e65ec1cb60d92515b3aed1	63f6be2c29c3073ab98a9fd07abb1a198bf0436bc480b1d19775c6e619deae39	D03;D04;D06	87	28	S0027 archive/LIVE_historical_frontier_through_2026-07-08.md archive 12 1 9 3 FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
udt_joint_selector_provenance_audit_2026-07-28/SOURCE_CANDIDATES.txt	udt_joint_selector_provenance_audit_2026-07-28	78b9d2676de5b2d5ad49625f0c755bee9e24fd1c	a6e172d2a0c465717ea8c64b3a836c34efd00c023b826a814ee27a8605bb6522	D03;D04;D06	52	27	archive/LIVE_historical_frontier_through_2026-07-08.md
udt_joint_selector_provenance_audit_2026-07-28/SOURCE_MANIFEST.tsv	udt_joint_selector_provenance_audit_2026-07-28	3921492c8c668fa74593e7adba6915389124423a	42c1c4671d0169ccc7847ea2b1abe810c9dd270e385dc7a19411204cc69ebbad	D03;D04;D06	87	28	S0027 archive/LIVE_historical_frontier_through_2026-07-08.md ce39d216162e17c4443f4fca2b8bc5234c1e1e58 17168 a8af477d8538f9c246149b0e71562cb863315445cc4cc3b88e5ae066a0236454 archive B1_FOUNDING;B4_GLOBAL;B5_JOINT
udt_joint_selector_provenance_audit_2026-07-28/STATUS_LEDGER.tsv	udt_joint_selector_provenance_audit_2026-07-28	07887327df3692437cef37b19c71544466980a3c	623cfbc6669e95bb2226f8f70a589d957670ca0885cc34c62de8f2b9899d9313	D04;D05;D06	3	4	stationary_Killing_norm_depth DERIVED_BOUNDED complete stationary branch with intrinsic timelike Killing line arbitrary observers nonstationary branches and on-shell selection
udt_joint_selector_provenance_audit_2026-07-28/build_audit.py	udt_joint_selector_provenance_audit_2026-07-28	b3b6fc7481a001070fe1aa96d8b9b0f3df7098b3	9f85c5e867fccf63c0262db8f21610bb7ef88fe47cd79ec60e5e9b4d01736e6e	D03;D04;D05;D06	14	56	"""HISTORICAL_OR_FIREWALLED"": {"
udt_joint_selector_provenance_audit_2026-07-28/discover_sources.py	udt_joint_selector_provenance_audit_2026-07-28	03ced8c7c6dacd86ff5dec6955f144de61b2ab33	cbbff5e9ddc51b0a135c8b3aaa7a21dad0f85d4280526d38089411b2065c10dd	D06	8	37	def group_for(path: str, historical: set[str]) -> str:
udt_joint_selector_provenance_audit_2026-07-28/verify_audit.py	udt_joint_selector_provenance_audit_2026-07-28	0e6659cb9bc4fae59d9753d4fced563f0680d824	5ccc4f44de5221d1bff1dd76ecff1ca27cbb164859c0afe6072fb72e7ed1025c	D06	4	73	"reject(""archive/a"" != ""archive/b"", ""F08"", ""unrelated historical directories cannot be merged"", catch_rows)"
udt_jr_cert_native_derivation_2026-08-01/COLD_VERIFIER_CHECK.py	udt_jr_cert_native_derivation_2026-08-01	80de35a31fa6e8eb55a8771ddcc002dfa845d190	1ad975fb0903a8ed413a45638401e7fc2ccfe51c0b75f0e0448d3b76c82a6935	D06	4	198	"(""CONDITIONAL_TORIC_F_EQUALS_dS_AND_dF_EQUALS_ZERO"", ""full native Maxwell system claimed"")),"
udt_jr_cert_native_derivation_2026-08-01/COLD_VERIFIER_REPORT.md	udt_jr_cert_native_derivation_2026-08-01	463814f516bb0db26da42b4d7a5a6a5a49783fb1	801bbf0cf2acadabde8209fceb5586cb1200d085baa2c98a6bceb89036bfeb09	D04	1	74	| E05 | Smoothness, holonomy, caps, seams, quotients, and gluing constrain configurations but leave multiple completion families and no whole interior/global law. |
udt_jr_cert_native_derivation_2026-08-01/COLD_VERIFIER_RESULT.json	udt_jr_cert_native_derivation_2026-08-01	674f386a794c6a1425c42e5622565b187ab85db7	aa6333d797c6e0cb497cff9ef7bd8ad45ed6e82dd2b3e57eca0d9794ff1aaa84	D06	1	65	"""angular_toric_closure_selector_2026-07-19"": 19,"
udt_jr_cert_native_derivation_2026-08-01/COMBINED_SOURCE_PATHS.txt	udt_jr_cert_native_derivation_2026-08-01	8262eab4b5985b3edec85ea52b1249e77e9ae4fb	42986ac87370d9127673810b0b92102d13e57b951bca9d3b0aa13330dd6a9d94	D04;D06	25	8	angular_toric_closure_selector_2026-07-19/AUDIT_REPORT.md
