candidate_id	profile_id	role	a	loop_id	parameter_name	parameter_value	H_256	H_512	H_1024	H_2048	convergence_difference	convergence_threshold	orientation_reverse_H_2048	orientation_reversal_error	status
C10	C10	PRIMARY_OWNER	1	R01	rho	0.1	-0.00000412445506306790407627679710528941698878403623910851896101728733437856133473738364343892426091878697590103	-0.00000412445506306790407627670615034079688372015627588144802419319191136133354112835903222062925340126658441317	-0.00000412445506306790407627670615034079688372015627588064927367235695945991840798322650061570376075068802117231	-0.00000412445506306790407627670615034079688372015627588064927367235695945991840798322650061570376075068800683832	1.43339960054034385835052048303749405067373432463834785413540886291917506810890267115899481653797742747181e-104	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000412445506306790407627670615034079688372015627588064927367235695945991840798322650061570376075068799653746	1.03008564449477182216064019503454895656781668196444009289578811821948322385012397281007612291132218171928e-104	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R02	rho	0.01	-0.000290401837537967084245305448553960844070953521593659893107605767647019620914870654800607629756554428465853	-0.000290401837537967084245305447427892219903074939571609292914182928610216233523232252225551871870366002821389	-0.000290401837537967084245305447427892219903074939571609292231753667838204812427694142518458212330481851660411	-0.000290401837537967084245305447427892219903074939571609292231753667838204812427694142518458212330481851660411	0.0	2.90401837537967084245305447427892219903074939571609292231753667838204812427694142518458212330481851663554e-69	0.000290401837537967084245305447427892219903074939571609292231753667838204812427694142518458212330481851660411	0.0	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R02	rho	0.05	-0.00145044861706223744324071679471955759734917053119175963144094089713101376479264417503303643384826396061702	-0.00145044861706223744324071678990668348308271632772004466439178398207257294412575085341301395640282598780755	-0.00145044861706223744324071678990668348308271632772004465034145851034628609515397597825248404795768495636535	-0.00145044861706223744324071678990668348308271632772004465034145851034628609515397597825248404795768495636535	0.0	1.45044861706223744324071678990668348308271632772004465034145851034628609515397597825248404795768495637573e-68	0.00145044861706223744324071678990668348308271632772004465034145851034628609515397597825248404795768495636535	0.0	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R02	rho	0.1	-0.00289119944690169255299944653367531806924498009408777298343622445415467523876174275269804724462214548802261	-0.00289119944690169255299944652669502169770582749837663241932329997357278054407635946800857640980868742022896	-0.00289119944690169255299944652669502169770582749837663229954420258483147722718234887808081612917915390636345	-0.00289119944690169255299944652669502169770582749837663229954420258483147722718234887808081612917915390636345	0.0	2.89119944690169255299944652669502169770582749837663229954420258483147722718234887808081612917915390637207e-68	0.00289119944690169255299944652669502169770582749837663229954420258483147722718234887808081612917915390636345	0.0	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R03	rho	0.01	0.00000000000114957354967472353367962006981303252318764994667885407738116914957158423265302391283515704244652315235086	0.00000000000114957354967472353367962006981416375815501547913998903841057673160859536414564499684525779215659651726106	0.00000000000114957354967472353367962006981416375815501547913998903841057673274006014907022923574874749900077182975984	0.00000000000114957354967472353367962006981416375815501547913998903841057673274006014907022923574874749900050747029235	2.64359467487042666255287670137590329252584068644902614866260735655831932379306632916024201750069557951389e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.00000000000114957354967472353367962006981416375815501547913998903841057673274006014907022923574874749900108700380946	5.79533517105266587748115200686355436164537785707137055988873538530197359574173054195781582623952526118062e-106	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R03	rho	0.05	0.00000000359456992325550335837082572223229534834811646165917684842292777493282931171284630647371949823102623815922	0.0000000035945699232555033583708257222399600517313631298276982579996659996369298743116807980905728363530334272327	0.00000000359456992325550335837082572223996005173136312982769825799966603106781601005321721947025844985748215434315	0.00000000359456992325550335837082572223996005173136312982769825799966603106781601005321721947025844985748005775034	2.0965928129710133635417110120444483311963226907449901785354888836620976672191302122059003800668272425386e-105	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.00000000359456992325550335837082572223996005173136312982769825799966603106781601005321721947025844985748229847509	2.24072475355528926541066633033941973570946999020140675072680182927109860607216715201914887858099827366955e-105	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R03	rho	0.1	0.000000115218601780634985619031316177486510076214130006866728556408015441245921430247195332627010978041747369984	0.000000115218601780634985619031316179183573137553700802317227805103467575712101178315446835406220920438044748695	0.000000115218601780634985619031316179183573137553700802317227805103553946044130081791952767802811451370995089184	0.000000115218601780634985619031316179183573137553700802317227805103553946044130081791952767802811451370996919255	1.83007113923550317941734108724309334297638727640673095207758652947558651459483830817530885262601799645729e-105	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000115218601780634985619031316179183573137553700802317227805103553946044130081791952767802811451370995279941	1.63931453840313802716537068075521390657493974270961241635614428536086739906703757246973920023503240725001e-105	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R04	rho	0.01	-0.00000000000114956888048569416934626211306583266628506063275881481853525223178918712134253575932400841482348691767206	-0.0000000000011495688804856941693462621130669639415666746287065132125135234218623422641035748230609916293439817242665	-0.00000000000114956888048569416934626211306696394156667462870651321251352342299385572388930735558594964656477880736551	-0.00000000000114956888048569416934626211306696394156667462870651321251352342299385572388930735558594964656481734504667	3.85376811635278715971995915794238013533079567822112021338411365041904284613549995909997650078334772415922e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000000000114956888048569416934626211306696394156667462870651321251352342299385572388930735558594964656491875736269	1.01412316014651157877381176582796530751907206971680935671407023731705866368991568383806920089925275838344e-106	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R04	rho	0.05	-0.00000000359420415020980975264531635676863411397449842533479576447927071986838778378016734735612107438315499740364	-0.00000000359420415020980975264531635677631309713954900824011169763136293187463630279666642632394826723591158360317	-0.00000000359420415020980975264531635677631309713954900824011169763136296342251973095363897423997105733349775582135	-0.00000000359420415020980975264531635677631309713954900824011169763136296342251973095363897423997105733349803213633	2.76314981367528930780163048348723798570902586827173794140029969397757892930406673944047112273382166955794e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000000359420415020980975264531635677631309713954900824011169763136296342251973095363897423997105733349944287826	1.41074193174170048633219910969991305846500212176589713966648644011793736512894040185378806402044322955731e-105	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R04	rho	0.1	-0.000000115171381707825041624159728370750053766413465254264100935591060402240564091345892825986345831902281374331	-0.000000115171381707825041624159728372472412250921572531015097004456109732259368623095928357101139067275382087238	-0.00000011517138170782504162415972837247241225092157253101509700445619877404152147460532412634205653552702578844	-0.000000115171381707825041624159728372472412250921572531015097004456198774041521474605324126342056535527024920668	8.67772215393661116717668947371201543272656414452516910268525208718298119298343525374890516903635336617021e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.000000115171381707825041624159728372472412250921572531015097004456198774041521474605324126342056535527027569119	2.64845102048506974778405341150582610360938316874124395577538115712846629147973342876929294167841599301171e-105	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R05	rho	0.01	-0.00000000000903415151812854675968085921466537805787438184835810238588087160462785412472092223079181529164128170392003	-0.00000000000903415151812854675968085921466537805787438184721252832577453765151253670406236358189365491738927507385393	-0.00000000000903415151812854675968085921466537805787438184721252832577453765151253670406236358189365491738924776885482	-0.00000000000903415151812854675968085921466537805787438184721252832577453765151253670406236358189365491738937894697135	1.31178116521208136503752395842937874169181072267471544237873702030019668087440943786524506055231830181025e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000000000903415151812854675968085921466537805787438184721252832577453765151253670406236358189365491738902019046515	3.58756506192659399175663719004142304754103301336993770174815551689980486839060515265966118520895997097109e-106	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R05	rho	0.05	-0.0000000267141379965430278564790982903537178711321999795219951187468529969830844459480562725589273237395437561736	-0.0000000267141379965430278564790982903537178711321999795055950167556470635745564283013711739632146682682332470771	-0.0000000267141379965430278564790982903537178711321999795055950167556470635745564283013711739632146682682330999646	-0.000000026714137996543027856479098290353717871132199979505595016755647063574556428301371173963214668268234898101	1.79813644043544204901801568437123852661453780089940084007064865378673844837924666715317107599806281969268e-105	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.0000000267141379965430278564790982903537178711321999795055950167556470635745564283013711739632146682682324819217	2.41617931121262512601295998128453540593753131688459627444491967461824468987166355973494417967108867401044e-105	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R05	rho	0.1	-0.000000729065699876914207162322867504435207629200238437940449626801095047406869126272565386654594443581199706719	-0.000000729065699876914207162322867504435207629200238437940418607367158840015229036905785311179839942059026371692	-0.000000729065699876914207162322867504435207629200238437940418607367158840015229036905785311179839942059019490829	-0.000000729065699876914207162322867504435207629200238437940418607367158840015229036905785311179839942059018816368	6.74460838657291074033752508653573721562260922714811965586527934548471158473295458387549842382413333268578e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.000000729065699876914207162322867504435207629200238437940418607367158840015229036905785311179839942059020533178	1.71680940749128637026773365839091492761302780327406682149298019703247203975020662135012687151887030286547e-105	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R06	rho	0.01	0.00000000000897714185022646819083944630430777313334758230708136597247465752517573824836465213011466683473283255333493	0.00000000000897714185022646819083944630430777313334758230593585601015259839687213325269237548133526663579986479265031	0.0000000000089771418502264681908394463043077731333475823059358560101525983968721332526923754813352666357996945933881	0.00000000000897714185022646819083944630430777313334758230593585601015259839687213325269237548133526663579970013486919	5.54148108377232642642200276982410382747757158486082773682889758901505164633640497385123196193491734306999e-108	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.00000000000897714185022646819083944630430777313334758230593585601015259839687213325269237548133526663579955223646374	1.47898405450564361753813254482644072828324806606747251287131217457823670412683151849427196179483765390498e-106	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R06	rho	0.05	0.0000000265585662696740176386217882736259668125123391496192289703831194774973428972798843505772163592413512856811	0.0000000265585662696740176386217882736259668125123391496025528431389106523289710120537784183861275975054257188874	0.0000000265585662696740176386217882736259668125123391496025528431389106523289710120537784183861275975054258743029	0.000000026558566269674017638621788273625966812512339149602552843138910652328971012053778418386127597505425894954	2.06511052240395309915637605237994479139959941614068057644864929454550828194159278609824288860776809744482e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.0000000265585662696740176386217882736259668125123391496025528431389106523289710120537784183861275975054255909357	3.04018332576581961401577835340057851764807006829782666306048576557833590372432422530751633498133282799094e-106	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	R06	rho	0.1	0.000000725855313724448345377061073097314891936949127089403667561253280408694159010414386760712217743992105637557	0.000000725855313724448345377061073097314891936949127089403635038072491227687799616782345573908404296132365313413	0.000000725855313724448345377061073097314891936949127089403635038072491227687799616782345573908404296132369271612	0.000000725855313724448345377061073097314891936949127089403635038072491227687799616782345573908404296132371785511	2.51389948954081218503489571407241114400479071193702641718614957422611977249137398126268577615263151491015e-105	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000725855313724448345377061073097314891936949127089403635038072491227687799616782345573908404296132362445251	9.34026070504187941919469383196009668951373459638391115978918988147428240673624316615485690814433010011333e-105	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PN01	delta	0.05	-0.0000595960792519801238731933778692314113101566136477242268665262848570818351447599477046684414929966611153983	-0.0000595960792519801238731933778692314113101566136477242268665262848570818026821846921643221064432986795517578	-0.0000595960792519801238731933778692314113101566136477242268665262848570818026821846921643221064432986795513218	-0.0000595960792519801238731933778692314113101566136477242268665262848570818026821846921643221064432986795504497	8.72030175233669267437579001087448852120903011186827591869450258810144528127089077511175553787362693518969e-106	5.95960792519801238731933778692314113101566136477242268665262848570818026821846921643221064432986795504244e-70	0.0000595960792519801238731933778692314113101566136477242268665262848570818026821846921643221064432986795504497	0.0	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PN01	delta	0.1	-0.0002334251286892730500886243643729508450172916940441708157237418023873176688469368057744236385033284452706	-0.000233425128689273050088624364372950845017291694044170815723741802385545347375763653497787439955708361667567	-0.000233425128689273050088624364372950845017291694044170815723741802385545347375763653497787439955708361667567	-0.000233425128689273050088624364372950845017291694044170815723741802385545347375763653497787439955708361667567	0.0	2.33425128689273050088624364372950845017291694044170815723741802385545347375763653497787439955708361668707e-69	0.000233425128689273050088624364372950845017291694044170815723741802385545347375763653497787439955708361669311	1.74406035046733853487515800217489770424180602237365518373890051762028905625417815502235110757472538703794e-105	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PN02	delta	0.05	-0.0000595877163207386549773038092525159478657839616874680508271531829519272746439297182583803859679877265725754	-0.0000595877163207386549773038092525159478657839616874680508271531829519272352427181609681013977899680826705653	-0.0000595877163207386549773038092525159478657839616874680508271531829519272352427181609681013977899680826696932	-0.0000595877163207386549773038092525159478657839616874680508271531829519272352427181609681013977899680826692572	4.36015087616834633718789500543724426060451505593413795934725129405072264063544538755587776893681346759485e-106	5.95877163207386549773038092525159478657839616874680508271531829519272352427181609681013977899680826698053e-70	0.0000595877163207386549773038092525159478657839616874680508271531829519272352427181609681013977899680826692572	0.0	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PN02	delta	0.1	-0.000233390840919409206396140956653412893005169034413025593215193633710884414589173246402590632869916224900875	-0.000233390840919409206396140956653412893005169034413025593215193633727756264555597822503641196834660634479709	-0.000233390840919409206396140956653412893005169034413025593215193633727756264555597822503641196834660634477965	-0.000233390840919409206396140956653412893005169034413025593215193633727756264555597822503641196834660634479709	1.74406035046733853487515800217489770424180602237365518373890051762028905625417815502235110757472538703794e-105	2.33390840919409206396140956653412893005169034413025593215193633727756264555597822503641196834660634482307e-69	0.000233390840919409206396140956653412893005169034413025593215193633727756264555597822503641196834660634479709	0.0	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PN03	delta	0.05	0.000000120576873122993561316040497014583404728765696700426388857698265315243578307231015187598876629940252162041	0.000000120576873122993561316040497014583404728765696700426388857698265315243578307231029066493854698534650208207	0.000000120576873122993561316040497014583404728765696700426388857698265315243578307231029066493854698534650204801	0.000000120576873122993561316040497014583404728765696700426388857698265315243578307231029066493854698534650226942	2.21413911680423837435322793244860060108823030184155443248102604776013259094768711086821917953822558901301e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000120576873122993561316040497014583404728765696700426388857698265315243578307231029066493854698534650232051	5.10955180800978086389206445949677061789591608117281792111006011021569059449466256354204426047282828233771e-108	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PN03	delta	0.1	0.000000479537781380613302886946818171654787894085344027117472294519104138211482725062317405466756509527471169031	0.000000479537781380613302886946818171654787894085344027117472294519104138211482724974496308609202869250638335529	0.000000479537781380613302886946818171654787894085344027117472294519104138211482724974496308609202869250638267402	0.00000047953778138061330288694681817165478789408534402711747229451910413821148272497449630860920286925063828784	2.04382072320391234555682578379870824715836643246912716844402404408627623779786502541681770418913131293508e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000479537781380613302886946818171654787894085344027117472294519104138211482724974496308609202869250638355967	6.81273574401304115185608594599569415719455477489709056148008014695425412599288341805605901396377104311695e-107	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PN04	delta	0.05	0.000000120643319304499628637519678682867517479439105440031074808566133459230273392723453637196414963555738933697	0.000000120643319304499628637519678682867517479439105440031074808566133459230273392723457418392278641660177375435	0.000000120643319304499628637519678682867517479439105440031074808566133459230273392723457418392278641660177315824	0.000000120643319304499628637519678682867517479439105440031074808566133459230273392723457418392278641660177329449	1.36254714880260823037121718919913883143891095497941811229601602939085082519857668361121180279275420862339e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000120643319304499628637519678682867517479439105440031074808566133459230273392723457418392278641660177334559	5.10955180800978086389206445949677061789591608117281792111006011021569059449466256354204426047282828233771e-108	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PN04	delta	0.1	0.000000480032077987367108645156098617046177966252461573312753604472223991168764416885359943305737932490467840854	0.000000480032077987367108645156098617046177966252461573312753604472223991168764416855785618193867149996986955769	0.000000480032077987367108645156098617046177966252461573312753604472223991168764416855785618193867149996987010271	0.000000480032077987367108645156098617046177966252461573312753604472223991168764416855785618193867149996987044334	3.40636787200652057592804297299784707859727738744854528074004007347712706299644170902802950698188552155847e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000480032077987367108645156098617046177966252461573312753604472223991168764416855785618193867149996987051147	6.81273574401304115185608594599569415719455477489709056148008014695425412599288341805605901396377104311695e-108	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PN05	delta	0.05	0.000000205625557138044971657800819919340048374627257161658537758072604037673507098238128990547475862949661323092	0.000000205625557138044971657800819919340048374627257161658537758072604037673507098238128990547475862949661370782	0.000000205625557138044971657800819919340048374627257161658537758072604037673507098238128990547475862949661365672	0.000000205625557138044971657800819919340048374627257161658537758072604037673507098238128990547475862949661379297	1.36254714880260823037121718919913883143891095497941811229601602939085082519857668361121180279275420862339e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000205625557138044971657800819919340048374627257161658537758072604037673507098238128990547475862949661394626	1.53286554240293425916761933784903118536877482435184537633301803306470717834839876906261327814184848470131e-107	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PN05	delta	0.1	0.00000087167894139030779641127808552149970311089898945547441470189335153594455223125361568713453929805343649806	0.000000871678941390307796411278085521499703110898989455474414701893351535944552231253615687134539298053436579812	0.000000871678941390307796411278085521499703110898989455474414701893351535944552231253615687134539298053436518498	0.000000871678941390307796411278085521499703110898989455474414701893351535944552231253615687134539298053436518498	0.0	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000871678941390307796411278085521499703110898989455474414701893351535944552231253615687134539298053436579812	6.13146216961173703667047735139612474147509929740738150533207213225882871339359507625045311256739393880525e-107	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PS01	delta	0.05	0.0000595877163207386549773038092525159478657839616874680508271531829519272746439297182583803859679877265734475	0.0000595877163207386549773038092525159478657839616874680508271531829519272352427181609681013977899680826705653	0.0000595877163207386549773038092525159478657839616874680508271531829519272352427181609681013977899680826696932	0.0000595877163207386549773038092525159478657839616874680508271531829519272352427181609681013977899680826692572	4.36015087616834633718789500543724426060451505593413795934725129405072264063544538755587776893681346759485e-106	5.95877163207386549773038092525159478657839616874680508271531829519272352427181609681013977899680826698053e-70	-0.0000595877163207386549773038092525159478657839616874680508271531829519272352427181609681013977899680826692572	0.0	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PS01	delta	0.1	0.000233390840919409206396140956653412893005169034413025593215193633710884414589173246402590632869916224900875	0.000233390840919409206396140956653412893005169034413025593215193633727756264555597822503641196834660634479709	0.000233390840919409206396140956653412893005169034413025593215193633727756264555597822503641196834660634477965	0.000233390840919409206396140956653412893005169034413025593215193633727756264555597822503641196834660634479709	1.74406035046733853487515800217489770424180602237365518373890051762028905625417815502235110757472538703794e-105	2.33390840919409206396140956653412893005169034413025593215193633727756264555597822503641196834660634482307e-69	-0.000233390840919409206396140956653412893005169034413025593215193633727756264555597822503641196834660634479709	0.0	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PS02	delta	0.05	0.0000595960792519801238731933778692314113101566136477242268665262848570818351447599477046684414929966611153983	0.0000595960792519801238731933778692314113101566136477242268665262848570818026821846921643221064432986795517578	0.0000595960792519801238731933778692314113101566136477242268665262848570818026821846921643221064432986795513218	0.0000595960792519801238731933778692314113101566136477242268665262848570818026821846921643221064432986795504497	8.72030175233669267437579001087448852120903011186827591869450258810144528127089077511175553787362693518969e-106	5.95960792519801238731933778692314113101566136477242268665262848570818026821846921643221064432986795504244e-70	-0.0000595960792519801238731933778692314113101566136477242268665262848570818026821846921643221064432986795504497	0.0	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PS02	delta	0.1	0.0002334251286892730500886243643729508450172916940441708157237418023873176688469368057744236385033284452706	0.000233425128689273050088624364372950845017291694044170815723741802385545347375763653497787439955708361669311	0.000233425128689273050088624364372950845017291694044170815723741802385545347375763653497787439955708361667567	0.000233425128689273050088624364372950845017291694044170815723741802385545347375763653497787439955708361669311	1.74406035046733853487515800217489770424180602237365518373890051762028905625417815502235110757472538703794e-105	2.33425128689273050088624364372950845017291694044170815723741802385545347375763653497787439955708361672019e-69	-0.000233425128689273050088624364372950845017291694044170815723741802385545347375763653497787439955708361669311	0.0	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PS03	delta	0.05	-0.000000120643319304499628637519678682867517479439105440031074808566133459230273392723453637196414963555739086984	-0.000000120643319304499628637519678682867517479439105440031074808566133459230273392723457418392278641660177303902	-0.000000120643319304499628637519678682867517479439105440031074808566133459230273392723457418392278641660177343075	-0.000000120643319304499628637519678682867517479439105440031074808566133459230273392723457418392278641660177329449	1.36254714880260823037121718919913883143891095497941811229601602939085082519857668361121180279275420862339e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000012064331930449962863751967868286751747943910544003107480856613345923027339272345741839227864166017731923	1.02191036160195617277841289189935412357918321623456358422201202204313811889893251270840885209456565646754e-107	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PS03	delta	0.1	-0.000000480032077987367108645156098617046177966252461573312753604472223991168764416885359943305737932490468372247	-0.000000480032077987367108645156098617046177966252461573312753604472223991168764416855785618193867149996986976207	-0.000000480032077987367108645156098617046177966252461573312753604472223991168764416855785618193867149996986976207	-0.00000048003207798736710864515609861704617796625246157331275360447222399116876441685578561819386714999698698302	6.81273574401304115185608594599569415719455477489709056148008014695425412599288341805605901396377104311695e-108	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.000000480032077987367108645156098617046177966252461573312753604472223991168764416855785618193867149996986942143	4.08764144640782469111365156759741649431673286493825433688804808817255247559573005083363540837826262587017e-107	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PS04	delta	0.05	-0.000000120576873122993561316040497014583404728765696700426388857698265315243578307231015187598876629940252410706	-0.000000120576873122993561316040497014583404728765696700426388857698265315243578307231029066493854698534650283147	-0.000000120576873122993561316040497014583404728765696700426388857698265315243578307231029066493854698534650259302	-0.000000120576873122993561316040497014583404728765696700426388857698265315243578307231029066493854698534650257599	1.70318393600326028796402148649892353929863869372427264037002003673856353149822085451401475349094276077924e-108	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.000000120576873122993561316040497014583404728765696700426388857698265315243578307231029066493854698534650226942	3.06573108480586851833523867569806237073754964870369075266603606612941435669679753812522655628369696940263e-107	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PS04	delta	0.1	-0.000000479537781380613302886946818171654787894085344027117472294519104138211482725062317405466756509527471570982	-0.000000479537781380613302886946818171654787894085344027117472294519104138211482724974496308609202869250638369593	-0.000000479537781380613302886946818171654787894085344027117472294519104138211482724974496308609202869250638424094	-0.000000479537781380613302886946818171654787894085344027117472294519104138211482724974496308609202869250638417282	6.81273574401304115185608594599569415719455477489709056148008014695425412599288341805605901396377104311695e-108	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.000000479537781380613302886946818171654787894085344027117472294519104138211482724974496308609202869250638417282	0.0	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PS05	delta	0.05	-0.00000018850102050680273623557491406848868800578090802817235640270889935802541224868473580975578223630456612996	-0.000000188501020506802736235574914068488688005780908028172356402708899358025412248684735809755782236304566116334	-0.000000188501020506802736235574914068488688005780908028172356402708899358025412248684735809755782236304566131663	-0.000000188501020506802736235574914068488688005780908028172356402708899358025412248684735809755782236304566119741	1.19222875520228220157481504054924647750904708560699084825901402571699447204875459815981032744365993254547e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.000000188501020506802736235574914068488688005780908028172356402708899358025412248684735809755782236304566107818	1.19222875520228220157481504054924647750904708560699084825901402571699447204875459815981032744365993254547e-107	PASS_PRIMARY
C10	C10	PRIMARY_OWNER	1	PS05	delta	0.1	-0.000000741833260736745935333116545310205667073839779106597790922695135966061256894129534851483497034342130971703	-0.000000741833260736745935333116545310205667073839779106597790922695135966061256894129534851483497034342130937639	-0.000000741833260736745935333116545310205667073839779106597790922695135966061256894129534851483497034342130937639	-0.000000741833260736745935333116545310205667073839779106597790922695135966061256894129534851483497034342130917201	2.04382072320391234555682578379870824715836643246912716844402404408627623779786502541681770418913131293508e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.000000741833260736745935333116545310205667073839779106597790922695135966061256894129534851483497034342130883137	3.40636787200652057592804297299784707859727738744854528074004007347712706299644170902802950698188552155847e-107	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	R01	rho	0.01	-0.0000000406583479987715392742632218666420161237063334437023580705257622414961947596672627464448139379462212745433	-0.0000000406583479987715392742628025356585746311344381044868881575292993605963045133473177824340289734300098051589	-0.0000000406583479987715392742628025356585746311344381044796364860803976655644479723334767552222710947775706180683	-0.000000040658347998771539274262802535658574631134438104479636486080397665564447972333476755222271094777566004143	4.61392528263283212009453420692558386796001222129905458276238427952476860682868029487846596720696393895095e-105	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.0000000406583479987715392742628025356585746311344381044796364860803976655644479723334767552222710947776429467547	7.69426116968992859539906436687037450804704769680143097331959326746921614580807507683115020000184574252726e-104	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	R01	rho	0.05	-0.0000045552517737329939745396139461261206083848974718402808173132840541917114039880489862905467952030012079528	-0.0000045552517737329939745395886202960092616530358806517000823660817484650172005686553847747940863158633027069	-0.00000455525177373299397453958862029600926165303588065151492018689485196924930545379596369516456726190496853288	-0.00000455525177373299397453958862029600926165303588065151492018689485196924930545379596369516456726190491648358	5.20493010842596344001804966274071033609663984802137718897078123227305015225856293139482908666832107694135e-104	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000455525177373299397453958862029600926165303588065151492018689485196924930545379596369516456726190506380217	1.47318597728538001867736002496210890455175052452374686301445253097738791220470111032044220117952585036361e-103	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	R01	rho	0.1	-0.0000260894326961852608454646012363903307020886788755376357635935669158457175456411410196970030614642472931088	-0.000026089432696185260845464575771100898906168244933070166277625950943363506059744413922447919230990319663308	-0.0000260894326961852608454645757711008989061682449330701570279679322904869244283501955156561725277977573102858	-0.0000260894326961852608454645757711008989061682449330701570279679322904869244283501955156561725277977572793287	3.09570712207952589940340545386044342502920568971323795113654841877601307485116622516467321594513756199234e-104	2.60894326961852608454645757711008989061682449330701570279679322904869244283501955156561725277977572793933e-70	0.0000260894326961852608454645757711008989061682449330701570279679322904869244283501955156561725277977571956138	8.3714896822432249674007584104395089803606689073935448819467224845773874700200551441072853163586818577821e-104	PASS_PRIMARY
