configuration_id	slot_value_rank	slot_value_status	complete_metric_rank	complete_metric_status	combined_rank	combined_status	phi_to_metric_feedback_max_abs	metric_to_phi_feedback_max_abs	difference_step	rank_threshold	interpretation
H04_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H04_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H04_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H04_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H04_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H04_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H04_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H05_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H05_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H05_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H05_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H05_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H05_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H05_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H05_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H06_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H06_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H06_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H06_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H06_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H06_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H06_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H06_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H07_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H07_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H07_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H07_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H07_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H07_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H07_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H07_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H08_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H08_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H08_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H08_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H08_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H08_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H08_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H08_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H09_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H09_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H09_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H09_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H09_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H09_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H09_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H09_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H10_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H10_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H10_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H10_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H10_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H10_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H10_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H10_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H11_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H11_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H11_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H11_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H11_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H11_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H11_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H11_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H12_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H12_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H12_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H12_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H12_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H12_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H12_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H12_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H13_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H13_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H13_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H13_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H13_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H13_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H13_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H13_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H14_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H14_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H14_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H14_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H14_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H14_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H14_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H14_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H15_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H15_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H15_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H15_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H15_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H15_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H15_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H15_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H16_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H16_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H16_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H16_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H16_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H16_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H16_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H16_B3_P7	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H17_B0_P0	0	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H17_B0_P4	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H17_B1_P1	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H17_B1_P5	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H17_B2_P2	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H17_B2_P6	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
H17_B3_P3	10	NUMERIC_CLASSIFIED	10	NUMERIC_CLASSIFIED	11	NUMERIC_CLASSIFIED	0.0	0.0	1e-06	1e-09	COMPLETE_TWO_JET_PARAMETER_TANGENT_NOT_GLOBAL_GENERICITY
