source_id	path	group	affirmative_terms	conditional_terms	open_terms	joint_terms	review_scope
S1741	udt_complete_physical_comparison_map_audit_2026-07-27/CANDIDATE_OUTCOMES.tsv	udt_complete_physical_comparison_map_audit_2026-07-27	1	2	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1742	udt_complete_physical_comparison_map_audit_2026-07-27/CANDIDATE_UNIVERSE.tsv	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1743	udt_complete_physical_comparison_map_audit_2026-07-27/CATCH_PROOFS.tsv	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1744	udt_complete_physical_comparison_map_audit_2026-07-27/COMMANDS.txt	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1745	udt_complete_physical_comparison_map_audit_2026-07-27/DERIVATION_RESULT.json	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1746	udt_complete_physical_comparison_map_audit_2026-07-27/DERIVATION_STDOUT.txt	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1747	udt_complete_physical_comparison_map_audit_2026-07-27/EXACT_DERIVATION.md	udt_complete_physical_comparison_map_audit_2026-07-27	5	7	7	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1748	udt_complete_physical_comparison_map_audit_2026-07-27/FALSIFICATION_CONTRACT.tsv	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1749	udt_complete_physical_comparison_map_audit_2026-07-27/FRESH_ADVERSARIAL_REVIEW.md	udt_complete_physical_comparison_map_audit_2026-07-27	5	2	3	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1750	udt_complete_physical_comparison_map_audit_2026-07-27/INDEPENDENT_RESULT.json	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1751	udt_complete_physical_comparison_map_audit_2026-07-27/INDEPENDENT_STDOUT.txt	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1752	udt_complete_physical_comparison_map_audit_2026-07-27/LAY_REPORT.md	udt_complete_physical_comparison_map_audit_2026-07-27	3	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1753	udt_complete_physical_comparison_map_audit_2026-07-27/NEXT_STEP.md	udt_complete_physical_comparison_map_audit_2026-07-27	2	1	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1754	udt_complete_physical_comparison_map_audit_2026-07-27/PREMISE_LEDGER.tsv	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1755	udt_complete_physical_comparison_map_audit_2026-07-27/PREREGISTRATION.md	udt_complete_physical_comparison_map_audit_2026-07-27	3	3	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1756	udt_complete_physical_comparison_map_audit_2026-07-27/REPOSITORY_GATES.json	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1757	udt_complete_physical_comparison_map_audit_2026-07-27/RUN_ENVIRONMENT.json	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1758	udt_complete_physical_comparison_map_audit_2026-07-27/SHA256SUMS.txt	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1759	udt_complete_physical_comparison_map_audit_2026-07-27/SOURCE_MANIFEST.tsv	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1760	udt_complete_physical_comparison_map_audit_2026-07-27/SOURCE_PROPOSITIONS.tsv	udt_complete_physical_comparison_map_audit_2026-07-27	2	2	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1761	udt_complete_physical_comparison_map_audit_2026-07-27/SOURCE_SCOPE.tsv	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1762	udt_complete_physical_comparison_map_audit_2026-07-27/STATUS_LEDGER.tsv	udt_complete_physical_comparison_map_audit_2026-07-27	2	3	5	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1763	udt_complete_physical_comparison_map_audit_2026-07-27/capture_repository_gates.py	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1764	udt_complete_physical_comparison_map_audit_2026-07-27/capture_run_environment.py	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1765	udt_complete_physical_comparison_map_audit_2026-07-27/derive_comparison_map.py	udt_complete_physical_comparison_map_audit_2026-07-27	5	7	9	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1766	udt_complete_physical_comparison_map_audit_2026-07-27/run_and_capture.py	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1767	udt_complete_physical_comparison_map_audit_2026-07-27/verify_audit.py	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1768	udt_complete_physical_comparison_map_audit_2026-07-27/verify_comparison_map_independent.py	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1769	udt_complete_physical_comparison_map_audit_2026-07-27/verify_repository_gates.py	udt_complete_physical_comparison_map_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1770	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/AUDIT_REPORT.md	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	4	3	5	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1771	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CODOMAIN_RELATION_ATLAS.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1772	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/COMMANDS.txt	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1773	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_ADJUDICATION.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	4	2	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1774	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	3	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1775	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/DERIVATION_RESULT.json	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1776	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/DERIVATION_STDOUT.txt	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1777	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/DOF_DOUBLE_COUNT_GUARDS.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	1	1	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1778	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/EXACT_ARCHITECTURE.md	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	10	7	6	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1779	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/FALSIFICATION_CONTRACT.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	2	0	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1780	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/INDEPENDENT_RESULT.json	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1781	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/INDEPENDENT_STDOUT.txt	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1782	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/LAY_REPORT.md	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	2	1	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1783	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/NEXT_STEP.md	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	1	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1784	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/ONTOLOGY_ROUTE_ADJUDICATION.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	2	3	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1785	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/ONTOLOGY_ROUTE_UNIVERSE.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	2	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1786	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/OPEN_GATE_MATRIX.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	5	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1787	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/PREMISE_LEDGER.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	1	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1788	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/PREREGISTRATION.md	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	6	5	5	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1789	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/RELATIONAL_CONFIGURATION_STACK.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	1	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1790	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/REPOSITORY_GATES.json	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1791	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/SHA256SUMS.txt	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1792	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/SOURCE_MANIFEST.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1793	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/SOURCE_SCOPE.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	1	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1794	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/STATUS_LEDGER.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	7	5	6	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1795	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/VARIATION_CANDIDATE_UNIVERSE.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	3	0	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1796	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/VARIATION_DOMAIN_ADJUDICATION.tsv	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	3	0	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1797	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/VERIFICATION_RESULT.json	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1798	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/VERIFICATION_STDOUT.txt	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1799	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/build_manifest.py	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1800	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/build_source_manifest.py	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1801	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/derive_configuration_domain.py	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	11	7	15	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1802	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/run_and_capture.py	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1803	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/verify_audit.py	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	2	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1804	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/verify_configuration_domain_independent.py	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	1	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1805	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/verify_repository_gates.py	udt_complete_relational_configuration_variation_domain_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1806	udt_finite_cell_cartan_transport_atlas_2026-07-23/AUDIT_REPORT.md	udt_finite_cell_cartan_transport_atlas_2026-07-23	5	3	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1807	udt_finite_cell_cartan_transport_atlas_2026-07-23/CATCH_PROOFS.tsv	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1808	udt_finite_cell_cartan_transport_atlas_2026-07-23/CAUSAL_TRANSITION_ATLAS.tsv	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1809	udt_finite_cell_cartan_transport_atlas_2026-07-23/CLEAN_ENV_RESULT.json	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1810	udt_finite_cell_cartan_transport_atlas_2026-07-23/CLEAN_ENV_STDOUT.txt	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1811	udt_finite_cell_cartan_transport_atlas_2026-07-23/COMMANDS.md	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1812	udt_finite_cell_cartan_transport_atlas_2026-07-23/COMPLETION_CAUSAL_CROSS.tsv	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1813	udt_finite_cell_cartan_transport_atlas_2026-07-23/CONNECTION_BLOCK_ATLAS.tsv	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1814	udt_finite_cell_cartan_transport_atlas_2026-07-23/DERIVATION_RESULT.json	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1815	udt_finite_cell_cartan_transport_atlas_2026-07-23/FINITE_CELL_CARTAN_TRANSPORT_ATLAS.tsv	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1816	udt_finite_cell_cartan_transport_atlas_2026-07-23/INDEPENDENT_VERIFICATION.json	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1817	udt_finite_cell_cartan_transport_atlas_2026-07-23/LAY_REPORT.md	udt_finite_cell_cartan_transport_atlas_2026-07-23	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1818	udt_finite_cell_cartan_transport_atlas_2026-07-23/NEXT_STEP.md	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1819	udt_finite_cell_cartan_transport_atlas_2026-07-23/PREMISE_LEDGER.tsv	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1820	udt_finite_cell_cartan_transport_atlas_2026-07-23/PREREGISTRATION.md	udt_finite_cell_cartan_transport_atlas_2026-07-23	2	1	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1821	udt_finite_cell_cartan_transport_atlas_2026-07-23/REPOSITORY_GATES.json	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1822	udt_finite_cell_cartan_transport_atlas_2026-07-23/SOURCE_LINEAGE.tsv	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1823	udt_finite_cell_cartan_transport_atlas_2026-07-23/SOURCE_UNIVERSE.tsv	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1824	udt_finite_cell_cartan_transport_atlas_2026-07-23/STATUS_LEDGER.tsv	udt_finite_cell_cartan_transport_atlas_2026-07-23	15	3	16	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1825	udt_finite_cell_cartan_transport_atlas_2026-07-23/build_manifest.py	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1826	udt_finite_cell_cartan_transport_atlas_2026-07-23/derive_finite_cell_cartan_transport.py	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1827	udt_finite_cell_cartan_transport_atlas_2026-07-23/verify_finite_cell_cartan_independent.py	udt_finite_cell_cartan_transport_atlas_2026-07-23	6	0	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1828	udt_finite_cell_cartan_transport_atlas_2026-07-23/verify_repository_gates.py	udt_finite_cell_cartan_transport_atlas_2026-07-23	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1829	udt_foundational_semantic_regression_correction_2026-07-26/ACTIVE_SEMANTIC_ADJUDICATION.tsv	udt_foundational_semantic_regression_correction_2026-07-26	0	51	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1830	udt_foundational_semantic_regression_correction_2026-07-26/ACTIVE_SEMANTIC_CANDIDATES.tsv	udt_foundational_semantic_regression_correction_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1831	udt_foundational_semantic_regression_correction_2026-07-26/AUDIT_REPORT.md	udt_foundational_semantic_regression_correction_2026-07-26	5	0	5	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1832	udt_foundational_semantic_regression_correction_2026-07-26/INDEPENDENT_RESULT.json	udt_foundational_semantic_regression_correction_2026-07-26	0	1	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1833	udt_foundational_semantic_regression_correction_2026-07-26/LAY_REPORT.md	udt_foundational_semantic_regression_correction_2026-07-26	0	1	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1834	udt_foundational_semantic_regression_correction_2026-07-26/NEXT_STEP.md	udt_foundational_semantic_regression_correction_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1835	udt_foundational_semantic_regression_correction_2026-07-26/PREREGISTRATION.md	udt_foundational_semantic_regression_correction_2026-07-26	3	2	2	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1836	udt_foundational_semantic_regression_correction_2026-07-26/REGRESSION_ROOT_CAUSE.md	udt_foundational_semantic_regression_correction_2026-07-26	0	0	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1837	udt_foundational_semantic_regression_correction_2026-07-26/REPOSITORY_GATES.json	udt_foundational_semantic_regression_correction_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1838	udt_foundational_semantic_regression_correction_2026-07-26/REPOSITORY_GATES_STDOUT.txt	udt_foundational_semantic_regression_correction_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1839	udt_foundational_semantic_regression_correction_2026-07-26/SEMANTIC_GUARD_UNIVERSE.tsv	udt_foundational_semantic_regression_correction_2026-07-26	4	2	1	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1840	udt_foundational_semantic_regression_correction_2026-07-26/SOURCE_MANIFEST.tsv	udt_foundational_semantic_regression_correction_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1841	udt_foundational_semantic_regression_correction_2026-07-26/SOURCE_SCOPE.tsv	udt_foundational_semantic_regression_correction_2026-07-26	0	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1842	udt_foundational_semantic_regression_correction_2026-07-26/SUPERSESSION_LEDGER.tsv	udt_foundational_semantic_regression_correction_2026-07-26	1	0	2	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1843	udt_foundational_semantic_regression_correction_2026-07-26/build_semantic_correction.py	udt_foundational_semantic_regression_correction_2026-07-26	6	6	7	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1844	udt_foundational_semantic_regression_correction_2026-07-26/freeze_candidate_universe.py	udt_foundational_semantic_regression_correction_2026-07-26	0	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1845	udt_foundational_semantic_regression_correction_2026-07-26/verify_repository_gates.py	udt_foundational_semantic_regression_correction_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1846	udt_foundational_semantic_regression_correction_2026-07-26/verify_semantic_correction.py	udt_foundational_semantic_regression_correction_2026-07-26	1	2	7	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1847	udt_foundational_semantic_regression_correction_2026-07-26/verify_semantic_correction_independent.py	udt_foundational_semantic_regression_correction_2026-07-26	0	1	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1848	udt_founded_pair_first_jet_one_form_atlas_2026-07-26/AUDIT_REPORT.md	udt_founded_pair_first_jet_one_form_atlas_2026-07-26	1	4	2	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1849	udt_founded_pair_first_jet_one_form_atlas_2026-07-26/CATCH_PROOFS.tsv	udt_founded_pair_first_jet_one_form_atlas_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1850	udt_founded_pair_first_jet_one_form_atlas_2026-07-26/COMMANDS.txt	udt_founded_pair_first_jet_one_form_atlas_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1851	udt_founded_pair_first_jet_one_form_atlas_2026-07-26/DERIVATION_RESULT.json	udt_founded_pair_first_jet_one_form_atlas_2026-07-26	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1852	udt_founded_pair_first_jet_one_form_atlas_2026-07-26/DERIVATION_STDOUT.txt	udt_founded_pair_first_jet_one_form_atlas_2026-07-26	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1853	udt_founded_pair_first_jet_one_form_atlas_2026-07-26/ENVIRONMENT_STDOUT.txt	udt_founded_pair_first_jet_one_form_atlas_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1854	udt_founded_pair_first_jet_one_form_atlas_2026-07-26/EXACT_DERIVATION.md	udt_founded_pair_first_jet_one_form_atlas_2026-07-26	4	4	3	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1855	udt_founded_pair_first_jet_one_form_atlas_2026-07-26/FALSIFICATION_CONTRACT.tsv	udt_founded_pair_first_jet_one_form_atlas_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1856	udt_founded_pair_first_jet_one_form_atlas_2026-07-26/INDEPENDENT_RESULT.json	udt_founded_pair_first_jet_one_form_atlas_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1857	udt_founded_pair_first_jet_one_form_atlas_2026-07-26/INDEPENDENT_STDOUT.txt	udt_founded_pair_first_jet_one_form_atlas_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S1858	udt_founded_pair_first_jet_one_form_atlas_2026-07-26/LAY_REPORT.md	udt_founded_pair_first_jet_one_form_atlas_2026-07-26	0	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
