source_id	path	git_blob	size_bytes	sha256	group	hit_buckets
S1389	rescued_workspaces/2026-06-11/tmp_loose_scripts/normcheck2.py	4669a78aa50bd36686800243b42b11bc00d7a946	2328	d11580f995d28181bebe0ea4928911516e71c32596706fd5f7659bd8f693bae6	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1390	rescued_workspaces/2026-06-11/tmp_loose_scripts/nweld_A_coordinate.py	70a53c499a3101053b5bc9479e4c79b233b4f57f	12935	8ff650c9d0626011d7782b9d8e10d4501d9c4ba8daa4d936dc91216868909765	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B4_GLOBAL;B5_JOINT
S1391	rescued_workspaces/2026-06-11/tmp_loose_scripts/nweld_B_proper.py	eab2428da6dc40f354373d3e849a415e34ad48e8	14123	142b103bdd85701b38f5f43cea7d27ff71e534fe26dd01d68b232c2b9c6526a7	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B4_GLOBAL;B5_JOINT
S1392	rescued_workspaces/2026-06-11/tmp_loose_scripts/nweld_C_responsive.py	86bc3173bb2362416ff6eb9d6ae316c36325f9b9	9315	7c973a288cc44b35577f90b1f56a52794088746ed0cfbb6543cd645f0d66d649	rescued_workspaces/2026-06-11/tmp_loose_scripts	B2_DEPTH;B4_GLOBAL;B5_JOINT
S1393	rescued_workspaces/2026-06-11/tmp_loose_scripts/pattern_hunt.py	b77297736ec6e91a5596bb7091f6287835b0a97c	3664	30479bbad7b5a3427a5e93932a11abce6edc086514cd341873aa48bb973f8fd8	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1394	rescued_workspaces/2026-06-11/tmp_loose_scripts/phase1_verify.py	1b5f90b149a3a8736b43b5b49572cae2c9468f92	3427	bdaac4df1ae130c7df545716cd2992aa082c236e4ebadabb9483009c9ab40bfe	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1395	rescued_workspaces/2026-06-11/tmp_loose_scripts/probe.py	8f21843396ad3455c622753dacba68ee932bd313	10207	0dcbf41e000b69b57813bdcfdd1a7d02e639f703b881dae22dfa62bfcf45e613	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1396	rescued_workspaces/2026-06-11/tmp_loose_scripts/proto3.py	b21968f55db5c11644047ef8f87cb8b8118e92fe	1767	00491a5bb3d472585173fa5ff6fda2dd912881e7dbd7969eed4523481fcea272	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1397	rescued_workspaces/2026-06-11/tmp_loose_scripts/proto5.py	77085c22d0d3cf598cdef2783c914ca64adfcd03	3670	6e4253ab48ae05a5eef829e9363b316e400a7b06664843c31fbc2185e08f15b1	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1398	rescued_workspaces/2026-06-11/tmp_loose_scripts/proto6.py	fed6565473fcbf228482f92965323c75c65f676e	1187	baf6a08c34ecb201429cfbd0ede27b3e4b8e56cf993554616cc911650257d357	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1399	rescued_workspaces/2026-06-11/tmp_loose_scripts/proto_fd.py	e77d447370115872a254b8cd52d55c63d2805125	3455	40dc919f1d0e553cc8784b0c131c6cc6b97266dadc1aad16871739f54be64439	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1400	rescued_workspaces/2026-06-11/tmp_loose_scripts/pts345.py	abd7e09ec5e00295886cd775e44475aa8eec12c9	3533	4ee9dc5033e1973f1ea919b61a45419c354b21f6b9ec799b242ae5089be86d10	rescued_workspaces/2026-06-11/tmp_loose_scripts	B4_GLOBAL;B5_JOINT
S1401	rescued_workspaces/2026-06-11/tmp_loose_scripts/q1_completeness.py	5f6b5deffbb3f44924ef5edbaa313b2371b2a466	4836	d72528931ea5d4c6b5028e6384f8b3f79a0cc6fd5b59e130087fa4b4595f9295	rescued_workspaces/2026-06-11/tmp_loose_scripts	B4_GLOBAL;B5_JOINT
S1402	rescued_workspaces/2026-06-11/tmp_loose_scripts/q1_forensic_scan.py	6c02fef4aea6b5e27ccf4e21f7a9df01cb29b4e1	4622	531cc2b097d75d708c641820350cb45080f179aa8e1e8589cd4907007cea39b7	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B4_GLOBAL
S1403	rescued_workspaces/2026-06-11/tmp_loose_scripts/q_robin_spot.py	7b11d39bc9ee23090044a51bea69ef8488fe4e28	1747	f835584a76f8ef93e532787000d81bb2a8bd2148d86389a3a7a31903cb7c522a	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B5_JOINT
S1404	rescued_workspaces/2026-06-11/tmp_loose_scripts/quark_null.py	c890dd94e1f3b3ce093e24341d1e0361fdb2f3e6	2777	8456d34db06701b7dd9420223130fcc94ab103194fdef91231620b80dd083ad5	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1405	rescued_workspaces/2026-06-11/tmp_loose_scripts/quark_null2.py	c410c381aef0b0e0725993239a26ba223b309d40	1709	332eebff6450636f4ed86a48209dfd7176f8036a7a8c0cb6688f45fd887cb3f7	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1406	rescued_workspaces/2026-06-11/tmp_loose_scripts/realspinconn.py	d9cc68a2f639e0c1e08c63e217f89f4a24320233	4024	21bf9a65360ad3b8b35444847f9424934a63df780c4d0b140f94de147483c699	rescued_workspaces/2026-06-11/tmp_loose_scripts	B4_GLOBAL;B5_JOINT
S1407	rescued_workspaces/2026-06-11/tmp_loose_scripts/s58_005_lattice_scan.py	aaefcdaf3bbb17252b0bedab748c6f3cf0b28374	7384	43e028d263760df4fb57aa80ba508f2dbe1d283e65fabc5bde51784c49f3a085	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1408	rescued_workspaces/2026-06-11/tmp_loose_scripts/s74_005_retire.py	9973b2e752ab44bfe90c8da0d6aa0d3c3864e66e	21660	3bed8ad7e9d45b6b142ddb973603cc5baa2746b1b7a7b5f274c2313c2474f452	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1409	rescued_workspaces/2026-06-11/tmp_loose_scripts/s74_claude_insert.py	b2c6e9b56bb4a51dc47d7f76208af4fed2af5951	11271	f907924acd92a8155ab39e6c314ce4d502134c50e2bcdac4817d3b5197071201	rescued_workspaces/2026-06-11/tmp_loose_scripts	B4_GLOBAL;B5_JOINT
S1410	rescued_workspaces/2026-06-11/tmp_loose_scripts/s74_wind_down_handoff_startup.py	1182938ea0854a918fc7488a1a71d1e7a8f689ea	18012	cf45f832da896c01149e7e7b676a0eb3893e468ae790fd16444f8213defeb23c	rescued_workspaces/2026-06-11/tmp_loose_scripts	B4_GLOBAL;B5_JOINT
S1411	rescued_workspaces/2026-06-11/tmp_loose_scripts/s85_002_migrate.py	da5553fab1495f77b5abfe95d34a12b7347e74d1	10914	709a1cfd56452137eb2111be01c1f690bf53af7fd2f466d7d80624633806c365	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1412	rescued_workspaces/2026-06-11/tmp_loose_scripts/scan.py	f4344561b2dc72dfc9a5b6a9038e06f794e97bee	1715	7623af520416dc2ed8206b4b1e8630042592fbc3da52f99b0a31115dabcfdfe9	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1413	rescued_workspaces/2026-06-11/tmp_loose_scripts/schur_gluing_check.py	f19d8985eb958e1bcb207efb0ccca6e9e0d26dbd	8493	49ab4794cbcc998f859293342fa7ed3e051a3a98cdcae1942a3af370889fccba	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B5_JOINT
S1414	rescued_workspaces/2026-06-11/tmp_loose_scripts/sigma_seam.py	3c3baec8478fe40f4e1147c301aa6544bc3dc7dd	1240	9ba1d3eae930e5488fe8af3061a2ce32df084a558d5c895cf4c8ad59fcfcf93c	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1415	rescued_workspaces/2026-06-11/tmp_loose_scripts/sphi0_gaussian_route_verify.py	b8220fd284f5a3aec28e19d2cbde29e788bf52d6	9921	595eecd678a3ec6dbe9d67c185b6813b583248c81f1552938420ac888b1f407a	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B5_JOINT
S1416	rescued_workspaces/2026-06-11/tmp_loose_scripts/spinconn.py	ca39c7c3a82727ca4117ef673f35c67447f64b16	6678	37d5475da7b23005e337b7c71f60efe16c653026438cdce5541d45324cf28c69	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1417	rescued_workspaces/2026-06-11/tmp_loose_scripts/spinconn_w_check.py	7e3b3cce935a42d49a95c5619a4831a5426e2e36	9836	6fbb4258565088838cf8c899cdf05865e73c228d7cf118ac1f88c15a24357a53	rescued_workspaces/2026-06-11/tmp_loose_scripts	B2_DEPTH;B5_JOINT
S1418	rescued_workspaces/2026-06-11/tmp_loose_scripts/src1_identities.py	ffdee86ae6127e9f15ba4c92b9b2ade3d2e05da9	9335	d1f4dded579b0e1489b782078468937a549219d1463d211e8b7b0f7a4cbcc4ad	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1419	rescued_workspaces/2026-06-11/tmp_loose_scripts/src2_hessian_blocks.py	c024d30d3372502357aaccc154f31cca59546600	5272	5371c11a5465d130da3c76b7da7a84ac6657d787811515141b25f6c0297441a3	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1420	rescued_workspaces/2026-06-11/tmp_loose_scripts/src3_numerics.py	d9b7163e83fe8c4c064d43a5119ad01c514c9d3a	8674	2bc1dc86bf9ab539aabe3dea10dd7e25272a859a71cd69a2206fcd1d92de1e9c	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B4_GLOBAL
S1421	rescued_workspaces/2026-06-11/tmp_loose_scripts/src3b_refined.py	138b55c10ac778a67fa564b6e241ffe617ccbc77	6300	91a4bf4997abd8f24082ec3d750e6d7ff80dbda9e242f5b4f9c14b4801047deb	rescued_workspaces/2026-06-11/tmp_loose_scripts	B4_GLOBAL
S1422	rescued_workspaces/2026-06-11/tmp_loose_scripts/src3c_final.py	6dc39a54f0196721560f5bd44a5155c8073c2075	6163	b2764dc8a3a86061d6da23681bba2e5d1986d35f26a4b4cd0b1d54dce0db5dc4	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B4_GLOBAL
S1423	rescued_workspaces/2026-06-11/tmp_loose_scripts/vbeta3.py	c84d62a9a1f8b9c34d0fcec5b79e9cc12599877c	1954	7652e883ccdfd272cacc58f4619b489dcd91ab7d896defd8b8f4accc27e0467b	rescued_workspaces/2026-06-11/tmp_loose_scripts	B4_GLOBAL
S1424	rescued_workspaces/2026-06-11/tmp_loose_scripts/vbeta5_mass.py	ff0cb2e61beb1e9e79d71cd7c70054443f045b53	2611	09349ff703b4c60d1007a48d4dbc9b5b64b9f77d71f9ec1656dde84fd6bf8cd7	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1425	rescued_workspaces/2026-06-11/tmp_loose_scripts/vbeta_audit.py	c76e91f14b00397a0b730d1fcc3dcd8b43ce18f6	4136	d0a613f6ecdefe63e115b6c4ae7438d211ec2bdbe097284d2db07b34788fc1e6	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1426	rescued_workspaces/2026-06-11/tmp_loose_scripts/verifier_alpha_S56_010.py	bc674893f42f07f086b711a1a8ee31ddae106faf	23247	cc77b59f013a58b9609ac750b93a0a1a7bf02d280d197ddef5a508b888030aba	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1427	rescued_workspaces/2026-06-11/tmp_loose_scripts/verifier_alpha_independent.py	b23741f0a0d2d2f6dda3244ea4d3847de86f2db3	22766	315293473efcfa500ef301337f62a5b9d9cdf2dc890b37b55257ea5882a360d0	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B5_JOINT
S1428	rescued_workspaces/2026-06-11/tmp_loose_scripts/verifier_alpha_sympy.py	94de0d770d1785f90094ba524921c28fd35cb8b9	9879	5f03fae800d82467e109fbf4d35483910ae425a230dee522dfdfc77af533ee56	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1429	rescued_workspaces/2026-06-11/tmp_loose_scripts/verifier_beta_S56_009.py	6c22b7ab8cc2af415445ed34c7288a5a2527ddc1	15245	3abec744a47a5d2aeabf4ea323a162d568ab2d34894e73f8bfd8c5f1b63b1db1	rescued_workspaces/2026-06-11/tmp_loose_scripts	B2_DEPTH;B4_GLOBAL;B5_JOINT
S1430	rescued_workspaces/2026-06-11/tmp_loose_scripts/verifier_beta_S56_010.py	3060b68e52825e5aef7f00341acd7343813e40e4	19602	c8d8b28cd5660f8b8ce7f4e2fb34e461da485303816e11d3fc8dd16d1af2ab93	rescued_workspaces/2026-06-11/tmp_loose_scripts	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S1431	rescued_workspaces/2026-06-11/tmp_loose_scripts/verifier_beta_S65_003_spotcheck.py	88e192782e8d1a3d9f0da463cc3714f173a52147	4954	730b1cd923ae3216f60725cd40e97f92414c1297677f5df9a20da8c9664fc556	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1432	rescued_workspaces/2026-06-11/tmp_loose_scripts/verifier_claim1_collar_dtn.py	b609e0613b196e34fe6710a6995f8ee7807a8395	7356	4cc5b2c365302a828e4085d6b6b0157b9b63acb5d30422186898b063a071b464	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B5_JOINT
S1433	rescued_workspaces/2026-06-11/tmp_loose_scripts/verifier_claim2_calderon.py	050fcef3be70106714c4201889b1b319fe172658	1782	294f4883865f9db969584458e2e2052a70abef26a8ee711710b000ded64bef29	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1434	rescued_workspaces/2026-06-11/tmp_loose_scripts/verifier_claims_1to4_independent.py	18158bd36cab811682fd4f73f38c1232005470e5	19114	1839a88e8eb5154b069ae21f4d283126770fc784d90a522c4c2615aa789cbc4b	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B5_JOINT
S1435	rescued_workspaces/2026-06-11/tmp_loose_scripts/verifier_monopole_shooting.py	154e7efe479298d9243fee2893298eef936c4c4d	3012	c5df32a3a817b06aee18f4d67a4faaea7d8ca6ad5b6ab4df82240bca3652701f	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1436	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify1.py	999301038bdfdd6dd52daaf772a853d425cafd60	1702	78fa2d04bcd7b9c9bed079fe59a42ee05fd4088ce3af7bf6bea341172b30df03	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1437	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_E.py	659f5e3a9c7eac3f8f6b73faa0407ad871c700b6	1368	dfa5dcace56e6c051ae5c2b4167f093f00def3004bd723e8a41b752a8c54116b	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1438	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_HF.py	8d6444463331bf56c346de051e629a47b0ede6a5	857	06e9b46c3a4e8a2e799977871fcceb8795c1d3d111e67686f159b9dc666e3c6c	rescued_workspaces/2026-06-11/tmp_loose_scripts	B4_GLOBAL
S1439	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_alpha.py	5b3b2072f7825371d513898ec6b3758dd756ed6b	2391	daf37ff6f64823ef9d65476dae9fc654d86548181c12dfabd5eb22bc9c9fffb8	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1440	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_alpha3.py	9f3573932f25cb0b92cd5aa21d3ddfe82d2ff695	2574	788cd7a79f02ed8c88f413dab1561a4eb9134710d7a1d6a63a6e40af9e72ef0a	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1441	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_attack.py	999de75f29d73bcca30aaaa64b333ef68d49754d	1627	72f1730b661772f6812b681da00253926951a5cfc05a6f50a9eb49a6e6f23793	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1442	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_attack2.py	484ae64e7c4a095b4f7d6779d96a7d45badd0f05	2227	6e050e428421d722da8202720417fc69ed6adbabcb495352c37f694f25d0d257	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1443	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_attack3.py	c44b9a765e1133305f1c482c942ba83bc488a57b	1937	e63c6b0455376d5433615ee80b7be23f27fe46e9a082b43a0ba01c89c84dc249	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1444	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_bbt.py	6e908fb0a9d50c5214b93dd0d706144a7365e531	922	3568bb89910442d99c82d0add429ec567b4a9c78ee9d5b63d1fbba48f31e1bba	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1445	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_blind_c2_c7_capacity.py	9249a06fd32c32a8314077f12b14869b2e5deac6	5870	556e230956d014b895a2646f90a83e548003077f923b1c0e958cb0c898a731a4	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B4_GLOBAL
S1446	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_blind_c6_closure.py	a7758cae2c1c392580477bbe731d074557aa59f8	2483	f1e862d409664b6a9d4955d5130a341510a0104aa7f0c8de2296f586eab5fd28	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1447	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_blocksize.py	b72ec5f9b29532a49d319d05cf6b30f627aaf869	1021	59ed9ba4e8f6790f3806147afe895991033e9918e1add098a55306e565569bf3	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1448	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_c1_c2_c5.py	ba2d44f0a701a1bfc2fbf7a704a0a1aac3ec6e88	8163	ef2fe2cfbffa6d85e655b0c1f2805069465cd81d535efbd43d2e17be48bff453	rescued_workspaces/2026-06-11/tmp_loose_scripts	B2_DEPTH;B4_GLOBAL;B5_JOINT
S1449	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_c3_c4_c6.py	51b878da429cf7838a7bbb5e7a84b0af8741f88e	9868	428b3e977ad17eaf0cc24d7488f31aaa000ac1c0b3411c390ae960bcff408e72	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B5_JOINT
S1450	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_cd.py	0c72a7b5e019eb3b1d9ba715358b97fb964a11ac	5115	1a724a7efb6c5fe3a3082149a6c58d2040d1b9d71610b2dc0a1803538fcd0d9d	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B5_JOINT
S1451	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_logic.py	8433ba9f6f46c7c4b05bfe4d1828701a44c9d8be	711	c5f3ccd75788dc7d886ac35dd3b43053dc1992edc7cfc7c02e44f3deaaab2259	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1452	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_parity.py	057535912c3b6562123eca7ee0e2d2873afe1c78	835	25b42ed9b899df6f1bf64d95995bf69ce4f58d1ece7a8490c3fdc728e09286b1	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1453	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_su3b.py	7fe5807373bc7b7ccd55abe9b5f66de43296385b	1704	5892fe42fe90586db12eb92aa66bf0f8771dcbe019d3e5bfeea5b4135cdfa122	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1454	rescued_workspaces/2026-06-11/tmp_loose_scripts/verify_su3c.py	0ea4acf762153ea7aef5ddda494aba8b71cd5718	2046	863d941fa8b1437e63ecfe08d4b28159b4d7c4eb697434171c2fde6639a9a839	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B5_JOINT
S1455	rescued_workspaces/2026-06-11/tmp_loose_scripts/vx2_c1_flip_check.py	5e60dac2ca4e934c3d5d5e199ee19e352c25e534	5390	f4c98586f076e30c19642e79321d4a02cf2f43349ee170f2111d54d271ffc9b9	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1456	rescued_workspaces/2026-06-11/tmp_loose_scripts/wff_step1_entries.py	dfef189fc70802a4baf3e23e06dd01ea425255c4	4021	a5ad15d668adb2d519499688aade5399c8d5a7486b4450e9cab3fb5a12d4bf33	rescued_workspaces/2026-06-11/tmp_loose_scripts	B5_JOINT
S1457	rescued_workspaces/2026-06-11/tmp_loose_scripts/wff_step2_verify.py	55deeaf41041b3bbc66f95891edf85011921c1ad	8749	1dc2224582c115735752419b41e41bcc2c9f6aa56bae08d5c4537c4649eb07af	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B4_GLOBAL;B5_JOINT
S1458	rescued_workspaces/2026-06-11/tmp_loose_scripts/wff_step3_neff.py	925a234e6ad7f89c135e08963ba0fa67c2a5111b	5649	37440d9004a1c18635ba88414ea55eabd3adb535f3492b253378c461e5ece853	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B4_GLOBAL
S1459	rescued_workspaces/2026-06-11/tmp_loose_scripts/wff_step4_kinetic.py	514094caca199bd599205fd6ca6308a3c1332188	9050	f2eaa582a2a42867e47286255589be147cecb51d134dc20a6944ee4808c1e8fa	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B4_GLOBAL;B5_JOINT
S1460	rescued_workspaces/2026-06-11/tmp_loose_scripts/wff_step5_ell2.py	fb8546f9cd5c13f165073b7641000b1dd00caf0d	6283	22bc9dd355638a54119856285aafb4b492cd4bfad6ca3bc96e6422a5e3713694	rescued_workspaces/2026-06-11/tmp_loose_scripts	B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S1461	rescued_workspaces/2026-06-11/tmp_loose_scripts/wff_step6_ell3.py	7acca438a15b3bf60002895941b919c4c2c5d46c	5441	4af8cf13e01b6b927bf7e872489b1d52597f92c67fccb6db4ee43b365616557f	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1462	rescued_workspaces/2026-06-11/tmp_loose_scripts/wff_step7_ell4.py	691f6967d69a34425cb28cfaa62ee332d3492808	5477	6b0b164b448f073e3a44b0e06ecb902a78d87893e72ba52d2e2cf24076b0ff52	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1463	rescued_workspaces/2026-06-11/tmp_loose_scripts/wff_step8_full.py	50aad14036b4f73b99d93165a961a768e7040d19	4977	f074e31aaa34609182ff0a295aa7786101aa5c090bfad7377c0976d7ef043652	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT;B5_JOINT
S1464	rescued_workspaces/2026-06-11/tmp_loose_scripts/wkb_check2.py	3a42618d512064eae9ae65f6bc5092c80e2d5621	1220	e1a78e53785b3e4bf6ed97180539edf5a72e8ce4e39117aa24c7aab0b626f40f	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1465	rescued_workspaces/2026-06-11/tmp_loose_scripts/wkb_derive.py	0185efade68e625eddfe29dd966160048ac0f078	1259	78ede21065ffa902044d516a73b6be15053223731bd3f6fa7a1412a970e2d661	rescued_workspaces/2026-06-11/tmp_loose_scripts	B3_LIFT
S1466	research/README.md	e2823bd72522e7177f46d0e92cc4b292b3f43f1e	11975	849847753998c8de2472f70a0aed6534058fa8ce583e9aeab879d6a556888661	research	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S1467	research/_registry/CURRENT_ARTIFACT_PATHS.tsv	bb2a67416d2109a8b96b3f044c1f9acc611e32cc	203899	9c1f7c9a9f11dbf31706268d5dbd3c2ffd4247e3f981a603d86e2095925e729c	research	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S1468	research/_registry/CURRENT_CLASSIFICATION.tsv	884f7bc44b56bfc35d7306519f588bae26b18854	408724	05cc6b48d40b9041d1bd82584489fde6cb2a29f59b495b50c32ac30abe6bb8e3	research	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S1469	research/_registry/CURRENT_FRONTIER_TARGETS.tsv	b400e268ee0a6cdcc995e8e37a67b752455ce9eb	20157	5ad9408676d788063165d5b41d6e4002d81f157c2b2a22a5dd23714740d2ec61	research	B5_JOINT
S1470	research/_registry/FIRST_ACTIVE_FAMILY_MIGRATION_RECOMMENDATION.json	441f032e0a6a0ccff09c72445e832933cfb88adf	3127	17291c222135a241ce210db2ec8cec0d8ce2651bcd97afa731da83d6251e660e	research	B4_GLOBAL;B5_JOINT
S1471	research/_registry/FIRST_ACTIVE_FAMILY_MIGRATION_RECOMMENDATION.md	d355137a79bfbaab5f83b05cfaba8de5246d0fbe	4879	790f60973f10f43179ce046b18d1ffa17bb85d2e788d839198c989295bd81c51	research	B4_GLOBAL;B5_JOINT
S1472	research/_registry/MIGRATION_LEDGER.tsv	35af8c7849082b076c5f15e6fa7b963687562d07	3893	c53936c13f0bd9c7e262320d242cb8f8d2ba4db47e001b08899545ab16a8af68	research	B4_GLOBAL
S1473	research/_registry/MIGRATION_READINESS.tsv	0834235e68891c0b6b8f4ea6b65a4de957298861	352498	4fbdb4e71aae4caf18df9142e7ab822bb5b348b3b364b72e97707679bd244062	research	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S1474	research/_registry/OVERLAY_SUMMARY.json	0c3daadcf4a88ab809ab98afdac1fd94b1dbc883	760	b328c0f22ea118429abddb41b6be8166d8a7bbc80b9e9b485e004ef3aaed06a4	research	B5_JOINT
S1475	research/_registry/README.md	2e6d452f0bf3003d973033ab6d6ef6b1fedd0435	3716	3c1b4ee1d9e0c4112bb704264d547578af2b607515d4c7931fafc0ecd12e39f1	research	B5_JOINT
S1476	research/_registry/ROOT_OWNERSHIP.tsv	5bbae7457a2192ccf54ff89866acbad5d9036c9e	278597	4e8a4e82d4698f24dea7510932a919773267dfad3ad4033999e195044a056edc	research	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S1477	research/_registry/VERIFY_RESULT.json	33238bc44877020b28bf45643970fa0fd2f24eb1	3628	fe8742f9997847f8ac391a87bf62053f0a0f442d854dc0d66caddca1260c65c3	research	B5_JOINT
S1478	research/foundations/README.md	cb7132ee57ed5cc43437ea79832cf44bcdc67c65	1040	10bd4da5cb1445b4d1aeb3c7b2818a42e47dcfc143bd28ac88221fd3bf490465	research	B1_FOUNDING;B5_JOINT
S1479	research/foundations/ROOT_INVENTORY.tsv	c0b01b9a7ffc851ae0df2eabf4cecb3b35f887f5	7407	4c9f95930c51bfb239f640433735e0e1a4557e9fb5c3dd8df40a03dec6cb9614	research	B1_FOUNDING;B5_JOINT
S1480	research/macro/README.md	c4ee7fbf5690445df0fb0cb1a87f2645cf90d516	789	7bdd39e5d30918916cbee6a236bdfcb5a325177096a91b2a44890c8b495472d8	research	B1_FOUNDING;B5_JOINT
S1481	research/macro/ROOT_INVENTORY.tsv	c1e65d07acbad289f42a16459286dabfcd08b31d	48835	e106da9692c3d97a96a97f6d6a26dc605e0758e7446de83fe07b31ec5c49be6c	research	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S1482	research/macro/simple_metric_S8_action_provenance_note.md	94b494cd326a27aacbbbedbd9aa91febb8acf471	1564	a3fae1798f64c4bdc3a79692a618281c407d162309073a02dc72d89eb9c554f9	research	B5_JOINT
