source	line	category	kind	raw_target	resolved_target	status	detail
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist.py	30	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_solver	whole_metric_3d_solver	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist.py	31	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_newton	whole_metric_3d_newton	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist.py	32	PYTHON_IMPORT	PY_IMPORT	radial_Bfree_soliton	radial_Bfree_soliton	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist_run.py	4	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist_run.py	6	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist_run.py	6	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist_run.py	7	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist_run.py	8	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_core	whole_metric_3d_core.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist_run.py	9	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_matter	whole_metric_3d_matter.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist_run.py	10	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_solver	whole_metric_3d_solver	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist_run.py	11	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_newton	whole_metric_3d_newton	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist_run.py	12	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_persist	whole_metric_3d_persist	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_persist_run.py	13	PYTHON_IMPORT	PY_IMPORT	radial_Bfree_soliton	radial_Bfree_soliton	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax.py	41	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax.py	43	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax.py	44	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax.py	52	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_core	whole_metric_3d_core.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax.py	53	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_matter	whole_metric_3d_matter.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax.py	54	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_solver	whole_metric_3d_solver	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax_validate.py	8	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax_validate.py	10	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax_validate.py	11	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax_validate.py	12	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_core	whole_metric_3d_core.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax_validate.py	13	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_matter	whole_metric_3d_matter.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax_validate.py	14	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_solver	whole_metric_3d_solver	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax_validate.py	15	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_relax	whole_metric_3d_relax	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_relax_validate.py	16	PYTHON_IMPORT	PY_IMPORT	radial_Bfree_soliton	radial_Bfree_soliton	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_solver.py	39	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_solver.py	41	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_solver.py	42	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_solver.py	49	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_core	whole_metric_3d_core.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_solver.py	50	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_matter	whole_metric_3d_matter.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum.py	41	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum.py	43	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum.py	44	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum.py	52	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_core	whole_metric_3d_core.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum.py	53	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_matter	whole_metric_3d_matter.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum.py	54	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_solver	whole_metric_3d_solver	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum.py	55	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_newton	whole_metric_3d_newton	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum_validate.py	5	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum_validate.py	7	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum_validate.py	7	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum_validate.py	8	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum_validate.py	9	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_core	whole_metric_3d_core.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum_validate.py	10	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_matter	whole_metric_3d_matter.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum_validate.py	11	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_solver	whole_metric_3d_solver	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum_validate.py	12	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_newton	whole_metric_3d_newton	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum_validate.py	13	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_spectrum	whole_metric_3d_spectrum	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_spectrum_validate.py	14	PYTHON_IMPORT	PY_IMPORT	radial_Bfree_soliton	radial_Bfree_soliton	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_validate_core.py	7	TEXT_REFERENCE	TEXT_REFERENCE	whole_metric_3d_core.py	whole_metric_3d_core.py	RESOLVED_TRACKED	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_validate_core.py	22	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_validate_core.py	24	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_validate_core.py	25	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_validate_core.py	26	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_validate_core.py	27	PYTHON_IMPORT	PY_IMPORT	sympy	sympy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_3d_validate_core.py	28	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_core	whole_metric_3d_core.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/whole_metric_time_selector.py	33	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_time_selector.py	35	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_time_selector.py	36	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/whole_metric_time_selector.py	37	PYTHON_IMPORT	PY_IMPORT	radial_Bfree_soliton	radial_Bfree_soliton	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	34	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	34	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	34	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	34	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	37	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	38	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	39	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	42	PYTHON_IMPORT	PY_FROM_IMPORT	full3d_spectral	full3d_spectral.py	RESOLVED_INTERNAL	Grid3D,attach_coord_weight,build_metric,matter_action,residuals,diagnostics,field_dn,matter_el_3d,DEV,PI,T,R,TH,PS
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	45	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_core	whole_metric_3d_core.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	46	PYTHON_IMPORT	PY_IMPORT	whole_metric_3d_matter	whole_metric_3d_matter.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	47	PYTHON_IMPORT	PY_IMPORT	full3d_solver	full3d_solver	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	48	PYTHON_IMPORT	PY_FROM_IMPORT	full3d_solver	full3d_solver	EXTERNAL_OR_STDLIB	pack,unpack
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	49	PYTHON_IMPORT	PY_IMPORT	full3d_newton	full3d_newton.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	50	PYTHON_IMPORT	PY_IMPORT	spectral_radial_soliton	spectral_radial_soliton.py	RESOLVED_INTERNAL	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	263	PYTHON_IMPORT	PY_IMPORT	traceback	traceback	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	271	FILE_PATH	FILE_PATH_CALL	os.environ.get('OUT', 'winding_catalog_out.json')	os.environ.get('OUT', 'winding_catalog_out.json')	DYNAMIC	open
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	271	TEXT_REFERENCE	TEXT_REFERENCE	winding_catalog_out.json	winding_catalog_out.json	RESOLVED_TRACKED	-
legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	272	FILE_PATH	FILE_PATH_CALL	clean(results)	clean(results)	DYNAMIC	json.dump
legacy/root_oneoffs_2026-07-01/winding_stress.py	24	PYTHON_IMPORT	PY_IMPORT	sympy	sympy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_cell2d.py	48	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_cell2d.py	48	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_cell2d.py	48	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_cell2d.py	49	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_cell2d.py	50	PYTHON_IMPORT	PY_IMPORT	scipy.sparse	scipy.sparse	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_cell2d.py	51	PYTHON_IMPORT	PY_IMPORT	scipy.sparse.linalg	scipy.sparse.linalg	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_cell2d.py	52	PYTHON_IMPORT	PY_IMPORT	mpmath	mpmath	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_cell2d.py	55	FILE_PATH	FILE_PATH_CALL	/tmp/wint_cell2d.log	/tmp/wint_cell2d.log	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wint_cell2d.py	330	FILE_PATH	FILE_PATH_CALL	/tmp/wint_cell2d.json	/tmp/wint_cell2d.json	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wint_cell2d.py	331	FILE_PATH	FILE_PATH_CALL	RES	RES	DYNAMIC	json.dump
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	52	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	52	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	52	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	52	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	53	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	54	PYTHON_IMPORT	PY_IMPORT	scipy.sparse	scipy.sparse	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	55	PYTHON_IMPORT	PY_IMPORT	scipy.sparse.linalg	scipy.sparse.linalg	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	56	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	62	FILE_PATH	FILE_PATH_CALL	LOG	LOG	DYNAMIC	open
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	270	PYTHON_IMPORT	PY_FROM_IMPORT	numpy.polynomial	numpy.polynomial	EXTERNAL_OR_STDLIB	legendre
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	318	PYTHON_IMPORT	PY_FROM_IMPORT	numpy.polynomial	numpy.polynomial	EXTERNAL_OR_STDLIB	legendre
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	386	FILE_PATH	FILE_PATH_CALL	/tmp/wint_ckpt.json	/tmp/wint_ckpt.json	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	387	FILE_PATH	FILE_PATH_CALL	jclean(RES)	jclean(RES)	DYNAMIC	json.dump
legacy/root_oneoffs_2026-07-01/wint_symcheck.py	18	PYTHON_IMPORT	PY_IMPORT	sympy	sympy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_system.py	33	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_system.py	33	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_system.py	34	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wint_system.py	35	PYTHON_IMPORT	PY_IMPORT	sympy	sympy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmdeep_angular.py	69	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmdeep_angular.py	69	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmdeep_angular.py	69	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmdeep_angular.py	70	PYTHON_IMPORT	PY_IMPORT	mpmath	mpmath	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmdeep_angular.py	75	FILE_PATH	FILE_PATH_CALL	/tmp/wmdeep.log	/tmp/wmdeep.log	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wmdeep_angular.py	303	FILE_PATH	FILE_PATH_CALL	/tmp/wmdeep_angular.json	/tmp/wmdeep_angular.json	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wmdeep_angular.py	303	FILE_PATH	FILE_PATH_CALL	RES	RES	DYNAMIC	json.dump
legacy/root_oneoffs_2026-07-01/wmdeep_angular.py	353	FILE_PATH	FILE_PATH_CALL	/tmp/wmdeep_angular.json	/tmp/wmdeep_angular.json	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wmdeep_angular.py	353	FILE_PATH	FILE_PATH_CALL	RES	RES	DYNAMIC	json.dump
legacy/root_oneoffs_2026-07-01/wmdeep_xcheck.py	29	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmdeep_xcheck.py	29	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmdeep_xcheck.py	29	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmdeep_xcheck.py	30	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmdeep_xcheck.py	31	PYTHON_IMPORT	PY_IMPORT	scipy.linalg	scipy.linalg	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmdeep_xcheck.py	32	PYTHON_IMPORT	PY_IMPORT	mpmath	mpmath	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmdeep_xcheck.py	33	PYTHON_IMPORT	PY_FROM_IMPORT	wmdeep_angular	wmdeep_angular	EXTERNAL_OR_STDLIB	background_traj,resample,R_IN
legacy/root_oneoffs_2026-07-01/wmdeep_xcheck.py	35	FILE_PATH	FILE_PATH_CALL	/tmp/wmdeep.log	/tmp/wmdeep.log	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wmdeep_xcheck.py	137	FILE_PATH	FILE_PATH_CALL	/tmp/wmdeep_xcheck.json	/tmp/wmdeep_xcheck.json	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wmdeep_xcheck.py	137	FILE_PATH	FILE_PATH_CALL	RES	RES	DYNAMIC	json.dump
legacy/root_oneoffs_2026-07-01/wmneg_exist2.py	19	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_exist2.py	19	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_exist2.py	20	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_exist2.py	21	PYTHON_IMPORT	PY_IMPORT	scipy.sparse	scipy.sparse	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_exist2.py	22	PYTHON_IMPORT	PY_IMPORT	scipy.sparse.linalg	scipy.sparse.linalg	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_exist2.py	23	PYTHON_IMPORT	PY_FROM_IMPORT	wmneg_solve2d	wmneg_solve2d	EXTERNAL_OR_STDLIB	radial_cell,solve2d,residual_full,jac_fd,newton,legendre_lobe,R_IN,PHI_AMP
legacy/root_oneoffs_2026-07-01/wmneg_exist2.py	27	FILE_PATH	FILE_PATH_CALL	/tmp/wmneg.log	/tmp/wmneg.log	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wmneg_exist2.py	93	FILE_PATH	FILE_PATH_CALL	/tmp/wmneg_exist2.json	/tmp/wmneg_exist2.json	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wmneg_exist2.py	93	FILE_PATH	FILE_PATH_CALL	EX	EX	DYNAMIC	json.dump
legacy/root_oneoffs_2026-07-01/wmneg_exist2.py	163	FILE_PATH	FILE_PATH_CALL	/tmp/wmneg_deep.json	/tmp/wmneg_deep.json	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wmneg_exist2.py	163	FILE_PATH	FILE_PATH_CALL	deep	deep	DYNAMIC	json.dump
legacy/root_oneoffs_2026-07-01/wmneg_lmode.py	26	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_lmode.py	26	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_lmode.py	27	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_lmode.py	28	PYTHON_IMPORT	PY_FROM_IMPORT	wmneg_solve2d	wmneg_solve2d	EXTERNAL_OR_STDLIB	radial_cell,solve2d,jac_fd,legendre_lobe,R_IN,PHI_AMP
legacy/root_oneoffs_2026-07-01/wmneg_lmode.py	32	FILE_PATH	FILE_PATH_CALL	/tmp/wmneg.log	/tmp/wmneg.log	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wmneg_lmode.py	94	FILE_PATH	FILE_PATH_CALL	/tmp/wmneg_lmode.json	/tmp/wmneg_lmode.json	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wmneg_lmode.py	94	FILE_PATH	FILE_PATH_CALL	TR	TR	DYNAMIC	json.dump
legacy/root_oneoffs_2026-07-01/wmneg_settle.py	20	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_settle.py	20	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_settle.py	21	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_settle.py	22	PYTHON_IMPORT	PY_FROM_IMPORT	wmneg_solve2d	wmneg_solve2d	EXTERNAL_OR_STDLIB	radial_cell,solve2d,jac_fd,legendre_lobe,R_IN,PHI_AMP
legacy/root_oneoffs_2026-07-01/wmneg_settle.py	26	FILE_PATH	FILE_PATH_CALL	/tmp/wmneg.log	/tmp/wmneg.log	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wmneg_settle.py	109	FILE_PATH	FILE_PATH_CALL	/tmp/wmneg_settle.json	/tmp/wmneg_settle.json	ABSOLUTE_EXTERNAL	open
legacy/root_oneoffs_2026-07-01/wmneg_settle.py	109	FILE_PATH	FILE_PATH_CALL	BB	BB	DYNAMIC	json.dump
legacy/root_oneoffs_2026-07-01/wmneg_solve2d.py	50	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_solve2d.py	50	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_solve2d.py	50	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_solve2d.py	51	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_solve2d.py	52	PYTHON_IMPORT	PY_IMPORT	scipy.sparse	scipy.sparse	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_solve2d.py	53	PYTHON_IMPORT	PY_IMPORT	scipy.sparse.linalg	scipy.sparse.linalg	EXTERNAL_OR_STDLIB	-
legacy/root_oneoffs_2026-07-01/wmneg_solve2d.py	54	PYTHON_IMPORT	PY_FROM_IMPORT	scipy.integrate	scipy.integrate	EXTERNAL_OR_STDLIB	solve_ivp
